cell_id,Spizella breweri,Spizella breweri breweri,Spizella breweri taverneri
8448cb3ffffffff,11.0,0.0,0.0
8448cb5ffffffff,25.0,0.0,0.0
8448cbdffffffff,15.0,0.0,0.0
8448cc1ffffffff,1.0,0.0,0.0
8448cc3ffffffff,7.0,0.0,0.0
8448cc5ffffffff,66.0,0.0,0.0
8448cc7ffffffff,21.0,0.0,0.0
8448cc9ffffffff,12.0,0.0,0.0
8448ccbffffffff,1.0,0.0,0.0
8448cd1ffffffff,4.0,0.0,0.0
8448cd3ffffffff,114.0,3.0,0.0
8448cd7ffffffff,106.0,0.0,0.0
8448cd9ffffffff,23.0,0.0,0.0
8448cdbffffffff,188.0,2.0,0.0
8448cddffffffff,6.0,0.0,0.0
8448ce9ffffffff,2.0,0.0,0.0
8448cebffffffff,21.0,0.0,0.0
8448cedffffffff,3.0,0.0,0.0
8448d03ffffffff,103.0,0.0,0.0
8448d07ffffffff,29.0,0.0,0.0
8448d09ffffffff,66.0,0.0,0.0
8448d0bffffffff,3.0,0.0,0.0
8448d0dffffffff,19.0,0.0,0.0
8448d15ffffffff,6.0,0.0,0.0
8448d17ffffffff,27.0,0.0,0.0
8448d19ffffffff,4.0,0.0,0.0
8448d1bffffffff,20.0,0.0,0.0
8448d1dffffffff,5.0,0.0,0.0
8448d21ffffffff,9.0,0.0,0.0
8448d23ffffffff,13.0,0.0,0.0
8448d2bffffffff,22.0,0.0,0.0
8448d33ffffffff,40.0,0.0,0.0
8448d35ffffffff,38.0,0.0,0.0
8448d37ffffffff,77.0,0.0,0.0
8448d3dffffffff,1.0,0.0,0.0
8448d41ffffffff,6.0,0.0,0.0
8448d43ffffffff,314.0,0.0,0.0
8448d45ffffffff,2.0,0.0,0.0
8448d47ffffffff,10.0,0.0,0.0
8448d4bffffffff,81.0,0.0,0.0
8448d53ffffffff,39.0,0.0,0.0
8448d59ffffffff,6.0,0.0,0.0
8448d5bffffffff,6.0,0.0,0.0
8448d5dffffffff,15.0,0.0,0.0
8448d63ffffffff,3.0,0.0,0.0
8448d69ffffffff,2.0,0.0,0.0
8448d6bffffffff,1.0,0.0,0.0
8448d81ffffffff,96.0,0.0,0.0
8448d83ffffffff,301.0,0.0,0.0
8448d85ffffffff,17.0,0.0,0.0
8448d87ffffffff,141.0,0.0,0.0
8448d89ffffffff,1393.0,0.0,0.0
8448d8bffffffff,39.0,0.0,0.0
8448d8dffffffff,46.0,0.0,0.0
8448d91ffffffff,4.0,0.0,0.0
8448d95ffffffff,7.0,0.0,0.0
8448d9bffffffff,17.0,0.0,0.0
8448d9dffffffff,4.0,0.0,0.0
8448da1ffffffff,15.0,0.0,0.0
8448da3ffffffff,17.0,0.0,0.0
8448da5ffffffff,14.0,0.0,0.0
8448da7ffffffff,6.0,0.0,0.0
8448da9ffffffff,68.0,0.0,0.0
8448dabffffffff,6.0,0.0,0.0
8448db1ffffffff,7.0,0.0,0.0
8448db5ffffffff,28.0,0.0,0.0
8448db7ffffffff,57.0,0.0,0.0
8448db9ffffffff,17.0,0.0,0.0
8448dbbffffffff,11.0,0.0,0.0
8448dbdffffffff,47.0,0.0,0.0
8448dc3ffffffff,47.0,0.0,0.0
8448dc5ffffffff,4.0,0.0,0.0
8448dc7ffffffff,28.0,0.0,0.0
8448dc9ffffffff,6.0,0.0,0.0
8448dcbffffffff,82.0,0.0,0.0
8448dd1ffffffff,5.0,0.0,0.0
8448dd3ffffffff,30.0,0.0,0.0
8448dd5ffffffff,65.0,0.0,0.0
8448dd7ffffffff,2.0,0.0,0.0
8448ddbffffffff,26.0,0.0,0.0
8448dddffffffff,3.0,0.0,0.0
8448de1ffffffff,8.0,0.0,0.0
8448de3ffffffff,7.0,0.0,0.0
8448de5ffffffff,22.0,0.0,0.0
8448de9ffffffff,47.0,0.0,0.0
8448debffffffff,19.0,0.0,0.0
8448e0bffffffff,1.0,0.0,0.0
8448e11ffffffff,1.0,0.0,0.0
8448e13ffffffff,2.0,0.0,0.0
8448e1bffffffff,1.0,0.0,0.0
8448e21ffffffff,10.0,0.0,0.0
8448e23ffffffff,4.0,0.0,0.0
8448e27ffffffff,2.0,0.0,0.0
8448e2dffffffff,7.0,0.0,0.0
8448e33ffffffff,66.0,1.0,0.0
8448e35ffffffff,31.0,0.0,0.0
8448e37ffffffff,44.0,0.0,0.0
8448e3dffffffff,13.0,0.0,0.0
8448e4bffffffff,3.0,0.0,0.0
8448e53ffffffff,4.0,0.0,0.0
8448e55ffffffff,2.0,0.0,0.0
8448e57ffffffff,4.0,0.0,0.0
8448e5bffffffff,54.0,0.0,0.0
8448e5dffffffff,1.0,0.0,0.0
8448e61ffffffff,1.0,0.0,0.0
8448e65ffffffff,9.0,0.0,0.0
8448e81ffffffff,1013.0,0.0,0.0
8448e83ffffffff,602.0,15.0,0.0
8448e85ffffffff,2539.0,0.0,0.0
8448e87ffffffff,245.0,0.0,0.0
8448e89ffffffff,228.0,0.0,0.0
8448e8dffffffff,2746.0,0.0,0.0
8448e91ffffffff,14.0,0.0,0.0
8448e93ffffffff,630.0,0.0,0.0
8448e95ffffffff,102.0,6.0,0.0
8448e97ffffffff,227.0,0.0,0.0
8448e99ffffffff,125.0,0.0,0.0
8448e9bffffffff,24.0,0.0,0.0
8448e9dffffffff,18.0,0.0,0.0
8448ea1ffffffff,31.0,1.0,0.0
8448ea3ffffffff,75.0,0.0,0.0
8448ea5ffffffff,82.0,4.0,0.0
8448ea7ffffffff,25.0,0.0,0.0
8448ea9ffffffff,23.0,0.0,0.0
8448eabffffffff,84.0,1.0,0.0
8448eadffffffff,110.0,4.0,0.0
8448eb1ffffffff,153.0,4.0,0.0
8448eb3ffffffff,715.0,0.0,0.0
8448eb5ffffffff,84.0,0.0,0.0
8448eb7ffffffff,64.0,0.0,0.0
8448eb9ffffffff,122.0,0.0,0.0
8448ebbffffffff,549.0,2.0,0.0
8448ebdffffffff,49.0,0.0,0.0
8448ec3ffffffff,91.0,0.0,0.0
8448ec5ffffffff,73.0,0.0,0.0
8448ec7ffffffff,694.0,0.0,0.0
8448ecdffffffff,2.0,0.0,0.0
8448ed1ffffffff,13.0,0.0,0.0
8448ed3ffffffff,143.0,0.0,0.0
8448ee1ffffffff,2040.0,39.0,0.0
8448ee3ffffffff,326.0,14.0,0.0
8448ee5ffffffff,1008.0,40.0,0.0
8448ee7ffffffff,735.0,31.0,0.0
8448ee9ffffffff,164.0,6.0,0.0
8448eebffffffff,1241.0,0.0,0.0
8448eedffffffff,25.0,2.0,0.0
8448f0bffffffff,4.0,0.0,0.0
8448f21ffffffff,204.0,0.0,0.0
8448f23ffffffff,36.0,0.0,0.0
8448f25ffffffff,421.0,0.0,0.0
8448f27ffffffff,18.0,0.0,0.0
8448f29ffffffff,44.0,0.0,0.0
8448f2bffffffff,62.0,0.0,0.0
8448f2dffffffff,155.0,0.0,0.0
8448f31ffffffff,6.0,0.0,0.0
8448f33ffffffff,11.0,0.0,0.0
8448f35ffffffff,8.0,0.0,0.0
8448f37ffffffff,85.0,0.0,0.0
8448f39ffffffff,15.0,0.0,0.0
8448f3bffffffff,31.0,0.0,0.0
8448f3dffffffff,55.0,0.0,0.0
8448f43ffffffff,2.0,0.0,0.0
8448f49ffffffff,3.0,0.0,0.0
8448f51ffffffff,4.0,0.0,0.0
8448f53ffffffff,2.0,0.0,0.0
8448f55ffffffff,4.0,0.0,0.0
8448f57ffffffff,4.0,0.0,0.0
8448f5dffffffff,3.0,0.0,0.0
8448f61ffffffff,31.0,0.0,0.0
8448f63ffffffff,25.0,0.0,0.0
8448f65ffffffff,48.0,0.0,0.0
8448f67ffffffff,16.0,0.0,0.0
8448f6dffffffff,23.0,0.0,0.0
8449815ffffffff,5.0,0.0,0.0
8449831ffffffff,15.0,0.0,0.0
8449837ffffffff,2.0,0.0,0.0
8449839ffffffff,3.0,0.0,0.0
8449885ffffffff,5.0,0.0,0.0
8449887ffffffff,3.0,0.0,0.0
844988dffffffff,7.0,0.0,0.0
84498b3ffffffff,1.0,0.0,0.0
84498e3ffffffff,9.0,0.0,0.0
8449aa3ffffffff,1.0,0.0,0.0
8449aa5ffffffff,1.0,0.0,0.0
