cell_id,Columba palumbus,Columba palumbus [palumbus Group],Columba palumbus casiotis
842c365ffffffff,3.0,0.0,0.0
842c367ffffffff,4.0,0.0,0.0
842c36bffffffff,2.0,0.0,0.0
842c56dffffffff,215.0,0.0,0.0
842c629ffffffff,20.0,0.0,0.0
842c62dffffffff,10.0,0.0,0.0
842c763ffffffff,10.0,0.0,0.0
842c833ffffffff,54.0,0.0,0.0
842c835ffffffff,4.0,0.0,0.0
842c837ffffffff,2.0,0.0,0.0
842c841ffffffff,1.0,0.0,0.0
842c887ffffffff,4.0,0.0,0.0
842c893ffffffff,2.0,0.0,0.0
842c895ffffffff,1.0,0.0,0.0
842c8a5ffffffff,2.0,0.0,0.0
842c8b7ffffffff,6.0,0.0,0.0
842c8c9ffffffff,3.0,0.0,0.0
842c8cbffffffff,2.0,0.0,0.0
842c8d5ffffffff,2.0,0.0,0.0
842c8d7ffffffff,5.0,0.0,0.0
842c8edffffffff,9.0,0.0,0.0
842c903ffffffff,7.0,0.0,0.0
842c939ffffffff,1.0,0.0,0.0
842c93bffffffff,25.0,0.0,0.0
842c9c3ffffffff,6.0,0.0,0.0
842c9c9ffffffff,6.0,0.0,0.0
842c9d5ffffffff,2.0,0.0,0.0
842c9d7ffffffff,2.0,0.0,0.0
842c9d9ffffffff,8.0,0.0,0.0
842ca13ffffffff,2.0,0.0,0.0
842ca4dffffffff,19.0,0.0,0.0
842ca81ffffffff,6.0,0.0,0.0
842ca85ffffffff,4.0,0.0,0.0
842ca8bffffffff,3.0,0.0,0.0
842ca8dffffffff,6.0,0.0,0.0
842caabffffffff,2.0,0.0,0.0
842caadffffffff,3.0,0.0,0.0
842cab1ffffffff,9.0,0.0,0.0
842cab3ffffffff,1.0,0.0,0.0
842cac1ffffffff,5.0,0.0,0.0
842cac3ffffffff,142.0,0.0,0.0
842cac5ffffffff,4.0,0.0,0.0
842cac7ffffffff,10.0,0.0,0.0
842cac9ffffffff,7.0,0.0,0.0
842cacbffffffff,7.0,0.0,0.0
842cacdffffffff,14.0,0.0,0.0
842cad9ffffffff,3.0,0.0,0.0
842cadbffffffff,10.0,0.0,0.0
842caddffffffff,6.0,0.0,0.0
842cc05ffffffff,8.0,0.0,0.0
842cc07ffffffff,201.0,0.0,0.0
842cc21ffffffff,11.0,0.0,0.0
842cc25ffffffff,2.0,0.0,0.0
842cc29ffffffff,4.0,0.0,0.0
842cc2bffffffff,5.0,0.0,0.0
842cc2dffffffff,15.0,0.0,0.0
842cc33ffffffff,2.0,0.0,0.0
842cc35ffffffff,7.0,0.0,0.0
842cc37ffffffff,25.0,0.0,0.0
842cc3dffffffff,19.0,0.0,0.0
842cc65ffffffff,14.0,0.0,0.0
842cc67ffffffff,4.0,0.0,0.0
842cc6bffffffff,1.0,0.0,0.0
842ccb1ffffffff,26.0,0.0,0.0
842ccb7ffffffff,4.0,0.0,0.0
842ccb9ffffffff,2.0,0.0,0.0
842cce1ffffffff,8.0,0.0,0.0
842ccedffffffff,4.0,0.0,0.0
842cd4bffffffff,1.0,0.0,0.0
842cd51ffffffff,4.0,0.0,0.0
842cd53ffffffff,8.0,0.0,0.0
842cd59ffffffff,33.0,0.0,0.0
842cd5bffffffff,64.0,0.0,0.0
842cd5dffffffff,5.0,0.0,0.0
842cd67ffffffff,1.0,0.0,0.0
842cdd5ffffffff,3.0,0.0,0.0
842cdd9ffffffff,3.0,0.0,0.0
842ce41ffffffff,2.0,0.0,0.0
842ce49ffffffff,7.0,0.0,0.0
842ce4bffffffff,41.0,0.0,0.0
842ce51ffffffff,2.0,0.0,0.0
842ce59ffffffff,9.0,0.0,0.0
842ce6dffffffff,5.0,0.0,0.0
842cf01ffffffff,7.0,0.0,0.0
842cf03ffffffff,25.0,0.0,0.0
842cf07ffffffff,82.0,0.0,0.0
842cf0bffffffff,4.0,0.0,0.0
842cf15ffffffff,2.0,0.0,0.0
842cf27ffffffff,2.0,0.0,0.0
842cf29ffffffff,2.0,0.0,0.0
842cf2bffffffff,3.0,0.0,0.0
842cf31ffffffff,295.0,0.0,0.0
842cf33ffffffff,4.0,0.0,0.0
842cf35ffffffff,155.0,0.0,0.0
842cf37ffffffff,14.0,0.0,0.0
842cf39ffffffff,21.0,0.0,0.0
842cf3bffffffff,4.0,0.0,0.0
842cf3dffffffff,71.0,0.0,0.0
842cf41ffffffff,3.0,0.0,0.0
842cf43ffffffff,1.0,0.0,0.0
842cf47ffffffff,12.0,0.0,0.0
842cf51ffffffff,2.0,0.0,0.0
842cf59ffffffff,1.0,0.0,0.0
842cf5bffffffff,3.0,0.0,0.0
842cf63ffffffff,2.0,0.0,0.0
842cf65ffffffff,4.0,0.0,0.0
842cf67ffffffff,5.0,0.0,0.0
842cf6bffffffff,1.0,0.0,0.0
842d003ffffffff,6.0,0.0,0.0
842d005ffffffff,12.0,0.0,0.0
842d007ffffffff,6.0,0.0,0.0
842d009ffffffff,3.0,0.0,0.0
842d00bffffffff,4.0,0.0,0.0
842d00dffffffff,12.0,0.0,0.0
842d01dffffffff,24.0,0.0,0.0
842d021ffffffff,18.0,0.0,0.0
842d023ffffffff,5.0,0.0,0.0
842d025ffffffff,2.0,0.0,0.0
842d027ffffffff,5.0,0.0,0.0
842d02bffffffff,3.0,0.0,0.0
842d02dffffffff,10.0,0.0,0.0
842d033ffffffff,24.0,0.0,0.0
842d035ffffffff,4.0,0.0,0.0
842d039ffffffff,6.0,0.0,0.0
842d03bffffffff,95.0,0.0,0.0
842d03dffffffff,2.0,0.0,0.0
842d041ffffffff,2.0,0.0,0.0
842d043ffffffff,8.0,0.0,0.0
842d045ffffffff,2.0,0.0,0.0
842d049ffffffff,2.0,0.0,0.0
842d04dffffffff,2.0,0.0,0.0
842d065ffffffff,5.0,0.0,0.0
842d069ffffffff,1.0,0.0,0.0
842d06bffffffff,3.0,0.0,0.0
842d06dffffffff,23.0,0.0,0.0
842d0e5ffffffff,1.0,0.0,0.0
842d0edffffffff,19.0,0.0,0.0
842d107ffffffff,3.0,0.0,0.0
842d10dffffffff,3.0,0.0,0.0
842d121ffffffff,7.0,0.0,0.0
842d123ffffffff,3.0,0.0,0.0
842d125ffffffff,11.0,0.0,0.0
842d127ffffffff,9.0,0.0,0.0
842d129ffffffff,2.0,0.0,0.0
842d12bffffffff,16.0,0.0,0.0
842d12dffffffff,19.0,0.0,0.0
842d131ffffffff,2.0,0.0,0.0
842d13dffffffff,2.0,0.0,0.0
842d147ffffffff,2.0,0.0,0.0
842d14bffffffff,3.0,0.0,0.0
842d151ffffffff,3.0,0.0,0.0
842d153ffffffff,3.0,0.0,0.0
842d159ffffffff,2.0,0.0,0.0
842d16bffffffff,1.0,0.0,0.0
842d181ffffffff,10.0,0.0,0.0
842d183ffffffff,8.0,0.0,0.0
842d18dffffffff,3.0,0.0,0.0
842d195ffffffff,13.0,0.0,0.0
842d19dffffffff,10.0,0.0,0.0
842d1a5ffffffff,2.0,0.0,0.0
842d1a7ffffffff,4.0,0.0,0.0
842d1b1ffffffff,4.0,0.0,0.0
842d1b3ffffffff,14.0,0.0,0.0
842d1b5ffffffff,3.0,0.0,0.0
842d1b7ffffffff,14.0,0.0,0.0
842d1bdffffffff,1.0,0.0,0.0
842d1c3ffffffff,2.0,0.0,0.0
842d1c9ffffffff,5.0,0.0,0.0
842d1cbffffffff,3.0,0.0,0.0
842d1cdffffffff,5.0,0.0,0.0
842d1d1ffffffff,4.0,0.0,0.0
842d1d5ffffffff,7.0,0.0,0.0
842d1d9ffffffff,4.0,0.0,0.0
842d1ddffffffff,1.0,0.0,0.0
842d1e5ffffffff,2.0,0.0,0.0
842d227ffffffff,18.0,0.0,0.0
842d28bffffffff,2.0,2.0,0.0
842d29dffffffff,6.0,0.0,0.0
842d2d7ffffffff,3.0,0.0,0.0
842d2dbffffffff,1.0,0.0,0.0
842d303ffffffff,3.0,0.0,0.0
842d307ffffffff,2.0,0.0,0.0
842d309ffffffff,4.0,0.0,0.0
842d30dffffffff,2.0,0.0,0.0
842d311ffffffff,40.0,0.0,0.0
842d313ffffffff,3.0,0.0,0.0
842d315ffffffff,11.0,0.0,0.0
842d317ffffffff,16.0,0.0,0.0
842d319ffffffff,4.0,0.0,0.0
842d31dffffffff,10.0,0.0,0.0
842d323ffffffff,6.0,0.0,0.0
842d325ffffffff,4.0,0.0,0.0
842d327ffffffff,2.0,0.0,0.0
842d32bffffffff,4.0,0.0,0.0
842d32dffffffff,4.0,0.0,0.0
842d333ffffffff,33.0,0.0,0.0
842d33bffffffff,19.0,0.0,0.0
842d341ffffffff,13.0,0.0,0.0
842d347ffffffff,4.0,0.0,0.0
842d349ffffffff,6.0,0.0,0.0
842d34bffffffff,3.0,0.0,0.0
842d351ffffffff,2.0,0.0,0.0
842d357ffffffff,7.0,0.0,0.0
842d359ffffffff,2.0,0.0,0.0
842d35bffffffff,7.0,0.0,0.0
842d361ffffffff,2.0,0.0,0.0
842d363ffffffff,6.0,0.0,0.0
842d369ffffffff,9.0,0.0,0.0
842d36dffffffff,2.0,0.0,0.0
842d441ffffffff,3.0,0.0,0.0
842d511ffffffff,1.0,0.0,0.0
842d531ffffffff,6.0,0.0,0.0
842d533ffffffff,2.0,0.0,0.0
842d569ffffffff,5.0,0.0,0.0
842d5c1ffffffff,3.0,0.0,0.0
842d5c3ffffffff,10.0,0.0,0.0
842d5cbffffffff,2.0,0.0,0.0
842d62dffffffff,4.0,0.0,0.0
842d641ffffffff,8.0,0.0,0.0
842d649ffffffff,2.0,0.0,0.0
842d64dffffffff,170.0,0.0,0.0
842d663ffffffff,2.0,0.0,0.0
842d667ffffffff,2.0,0.0,0.0
842d701ffffffff,5.0,0.0,0.0
842d705ffffffff,3.0,0.0,0.0
842d70dffffffff,5.0,0.0,0.0
842d713ffffffff,1.0,0.0,0.0
842d719ffffffff,1.0,0.0,0.0
842d71bffffffff,2.0,0.0,0.0
842d71dffffffff,4.0,0.0,0.0
842d729ffffffff,4.0,0.0,0.0
842d735ffffffff,3.0,0.0,0.0
842d73dffffffff,2.0,0.0,0.0
842d751ffffffff,1.0,0.0,0.0
842d753ffffffff,2.0,0.0,0.0
842d763ffffffff,10.0,0.0,0.0
842d76bffffffff,2.0,0.0,0.0
842da09ffffffff,8.0,0.0,0.0
842da0bffffffff,4.0,0.0,0.0
842da13ffffffff,8.0,0.0,0.0
842da17ffffffff,12.0,0.0,0.0
842da1bffffffff,7.0,0.0,0.0
842da45ffffffff,49.0,8.0,0.0
842da47ffffffff,4.0,0.0,0.0
842da4dffffffff,2.0,0.0,0.0
842da51ffffffff,2.0,0.0,0.0
842da59ffffffff,1.0,1.0,0.0
842da5dffffffff,8.0,0.0,0.0
842da69ffffffff,46.0,3.0,0.0
842da6bffffffff,26.0,3.0,0.0
842da81ffffffff,245.0,20.0,0.0
842da83ffffffff,20.0,2.0,0.0
842da89ffffffff,11.0,0.0,0.0
842da8bffffffff,3.0,0.0,0.0
842da8dffffffff,25.0,0.0,0.0
842da91ffffffff,6.0,0.0,0.0
842da93ffffffff,2.0,0.0,0.0
842da95ffffffff,21.0,0.0,0.0
842da9bffffffff,2.0,0.0,0.0
842da9dffffffff,8.0,4.0,0.0
842dab1ffffffff,9.0,0.0,0.0
842dab3ffffffff,9.0,0.0,0.0
842dab9ffffffff,21.0,0.0,0.0
842dac1ffffffff,5.0,0.0,0.0
842dac3ffffffff,2.0,0.0,0.0
842dac5ffffffff,9.0,0.0,0.0
842dac9ffffffff,4.0,0.0,0.0
842dacbffffffff,5.0,0.0,0.0
842dad9ffffffff,4.0,0.0,0.0
842dae9ffffffff,33.0,0.0,0.0
842db01ffffffff,9.0,0.0,0.0
842db03ffffffff,4.0,0.0,0.0
842db05ffffffff,7.0,0.0,0.0
842db0bffffffff,1.0,0.0,0.0
842db0dffffffff,6.0,0.0,0.0
842db11ffffffff,12.0,0.0,0.0
842db15ffffffff,8.0,0.0,0.0
842db19ffffffff,2.0,0.0,0.0
842db1bffffffff,3.0,0.0,0.0
842db1dffffffff,152.0,0.0,0.0
8434229ffffffff,19.0,2.0,0.0
843422bffffffff,13.0,0.0,0.0
8434261ffffffff,310.0,22.0,0.0
8434265ffffffff,218.0,5.0,0.0
8434267ffffffff,73.0,4.0,0.0
8434349ffffffff,59.0,3.0,0.0
843434dffffffff,247.0,0.0,0.0
84351a1ffffffff,33.0,2.0,0.0
84351a3ffffffff,109.0,0.0,0.0
84351a7ffffffff,50.0,2.0,0.0
84351b5ffffffff,3166.0,32.0,0.0
84351bdffffffff,71.0,0.0,0.0
8435a85ffffffff,69.0,2.0,0.0
8435a8dffffffff,144.0,1.0,0.0
8435a93ffffffff,143.0,0.0,0.0
8435a9bffffffff,111.0,0.0,0.0
8435ae3ffffffff,29.0,0.0,0.0
8438161ffffffff,6.0,0.0,0.0
8438209ffffffff,12.0,0.0,0.0
8438241ffffffff,27.0,0.0,0.0
8438243ffffffff,49.0,2.0,0.0
8438245ffffffff,102.0,9.0,0.0
8438247ffffffff,32.0,0.0,0.0
8438249ffffffff,27.0,1.0,0.0
843824bffffffff,92.0,0.0,0.0
843824dffffffff,42.0,5.0,0.0
8438251ffffffff,91.0,0.0,0.0
8438253ffffffff,22.0,0.0,0.0
8438255ffffffff,81.0,0.0,0.0
8438259ffffffff,475.0,0.0,0.0
843825bffffffff,1097.0,0.0,0.0
843825dffffffff,70.0,0.0,0.0
8438269ffffffff,3.0,0.0,0.0
843826bffffffff,12.0,0.0,0.0
843829bffffffff,3.0,1.0,0.0
8438325ffffffff,3.0,0.0,0.0
843834dffffffff,47.0,2.0,0.0
8438353ffffffff,2.0,0.0,0.0
8438361ffffffff,4.0,0.0,0.0
8438365ffffffff,39.0,8.0,0.0
8438367ffffffff,98.0,24.0,0.0
843836bffffffff,3.0,3.0,0.0
84384e7ffffffff,2.0,0.0,0.0
8438625ffffffff,49.0,10.0,0.0
8438633ffffffff,6.0,0.0,0.0
8438685ffffffff,2.0,0.0,0.0
8438695ffffffff,11.0,0.0,0.0
8438699ffffffff,2.0,0.0,0.0
843869bffffffff,11.0,0.0,0.0
84386d3ffffffff,9.0,0.0,0.0
84386e3ffffffff,2.0,0.0,0.0
843871dffffffff,1.0,0.0,0.0
8438751ffffffff,7.0,0.0,0.0
8438753ffffffff,4.0,0.0,0.0
843875bffffffff,3.0,0.0,0.0
8439001ffffffff,28.0,0.0,0.0
8439003ffffffff,604.0,0.0,0.0
8439005ffffffff,84.0,0.0,0.0
8439007ffffffff,256.0,0.0,0.0
8439009ffffffff,294.0,4.0,0.0
843900bffffffff,259.0,0.0,0.0
843900dffffffff,339.0,5.0,0.0
8439011ffffffff,220.0,0.0,0.0
8439013ffffffff,52.0,0.0,0.0
8439015ffffffff,308.0,0.0,0.0
8439017ffffffff,23.0,0.0,0.0
8439019ffffffff,237.0,0.0,0.0
843901bffffffff,448.0,0.0,0.0
843901dffffffff,2093.0,0.0,0.0
8439021ffffffff,48.0,0.0,0.0
8439023ffffffff,22.0,0.0,0.0
8439025ffffffff,220.0,9.0,0.0
8439027ffffffff,62.0,0.0,0.0
8439029ffffffff,309.0,0.0,0.0
843902bffffffff,198.0,0.0,0.0
843902dffffffff,206.0,0.0,0.0
8439031ffffffff,43.0,0.0,0.0
8439033ffffffff,102.0,0.0,0.0
8439035ffffffff,324.0,0.0,0.0
8439037ffffffff,14.0,0.0,0.0
8439039ffffffff,132.0,0.0,0.0
843903bffffffff,90.0,0.0,0.0
843903dffffffff,497.0,0.0,0.0
8439041ffffffff,630.0,3.0,0.0
8439043ffffffff,183.0,0.0,0.0
8439045ffffffff,38.0,0.0,0.0
8439047ffffffff,508.0,0.0,0.0
8439049ffffffff,171.0,31.0,0.0
843904bffffffff,354.0,8.0,0.0
843904dffffffff,104.0,0.0,0.0
8439051ffffffff,163.0,0.0,0.0
8439053ffffffff,220.0,0.0,0.0
8439055ffffffff,139.0,0.0,0.0
8439057ffffffff,626.0,0.0,0.0
8439059ffffffff,227.0,0.0,0.0
843905bffffffff,443.0,0.0,0.0
843905dffffffff,381.0,0.0,0.0
8439061ffffffff,119.0,0.0,0.0
8439063ffffffff,221.0,0.0,0.0
8439065ffffffff,47.0,0.0,0.0
8439067ffffffff,163.0,1.0,0.0
8439069ffffffff,134.0,2.0,0.0
843906bffffffff,176.0,2.0,0.0
843906dffffffff,247.0,0.0,0.0
8439081ffffffff,98.0,0.0,0.0
8439083ffffffff,6.0,0.0,0.0
8439085ffffffff,26.0,0.0,0.0
8439087ffffffff,115.0,0.0,0.0
8439089ffffffff,965.0,0.0,0.0
843908bffffffff,146.0,0.0,0.0
843908dffffffff,838.0,0.0,0.0
8439091ffffffff,12.0,0.0,0.0
8439093ffffffff,24.0,0.0,0.0
8439095ffffffff,138.0,4.0,0.0
8439097ffffffff,113.0,0.0,0.0
8439099ffffffff,10.0,0.0,0.0
843909bffffffff,38.0,0.0,0.0
843909dffffffff,14.0,0.0,0.0
84390a1ffffffff,195.0,0.0,0.0
84390a3ffffffff,103.0,0.0,0.0
84390a5ffffffff,185.0,0.0,0.0
84390a7ffffffff,33.0,0.0,0.0
84390a9ffffffff,65.0,0.0,0.0
84390abffffffff,44.0,0.0,0.0
84390adffffffff,673.0,0.0,0.0
84390b1ffffffff,47.0,0.0,0.0
84390b3ffffffff,107.0,0.0,0.0
84390b5ffffffff,72.0,0.0,0.0
84390b7ffffffff,97.0,0.0,0.0
84390b9ffffffff,29.0,0.0,0.0
84390bbffffffff,5.0,0.0,0.0
84390bdffffffff,50.0,0.0,0.0
84390c1ffffffff,536.0,0.0,0.0
84390c3ffffffff,399.0,0.0,0.0
84390c5ffffffff,175.0,0.0,0.0
84390c7ffffffff,90.0,0.0,0.0
84390c9ffffffff,1491.0,0.0,0.0
84390cbffffffff,8932.0,0.0,0.0
84390cdffffffff,207.0,0.0,0.0
84390d1ffffffff,23.0,0.0,0.0
84390d3ffffffff,304.0,0.0,0.0
84390d5ffffffff,27.0,0.0,0.0
84390d7ffffffff,22.0,0.0,0.0
84390d9ffffffff,81.0,0.0,0.0
84390dbffffffff,26.0,0.0,0.0
84390ddffffffff,220.0,0.0,0.0
84390e1ffffffff,38.0,0.0,0.0
84390e3ffffffff,429.0,0.0,0.0
84390e5ffffffff,18.0,0.0,0.0
84390e7ffffffff,58.0,0.0,0.0
84390e9ffffffff,50.0,0.0,0.0
84390ebffffffff,69.0,0.0,0.0
84390edffffffff,4.0,0.0,0.0
8439101ffffffff,558.0,20.0,0.0
8439103ffffffff,95.0,2.0,0.0
8439109ffffffff,4.0,1.0,0.0
843910bffffffff,39.0,0.0,0.0
8439111ffffffff,472.0,2.0,0.0
8439113ffffffff,419.0,4.0,0.0
8439115ffffffff,508.0,4.0,0.0
8439117ffffffff,241.0,1.0,0.0
8439119ffffffff,987.0,9.0,0.0
843911bffffffff,16.0,0.0,0.0
843911dffffffff,130.0,0.0,0.0
8439151ffffffff,40.0,0.0,0.0
8439153ffffffff,167.0,2.0,0.0
8439155ffffffff,129.0,0.0,0.0
8439157ffffffff,354.0,11.0,0.0
8439159ffffffff,639.0,2.0,0.0
843915bffffffff,497.0,3.0,0.0
843915dffffffff,98.0,4.0,0.0
8439181ffffffff,864.0,4.0,0.0
8439183ffffffff,395.0,0.0,0.0
8439185ffffffff,359.0,6.0,0.0
8439187ffffffff,215.0,0.0,0.0
8439189ffffffff,107.0,1.0,0.0
843918bffffffff,397.0,0.0,0.0
843918dffffffff,52.0,0.0,0.0
8439191ffffffff,364.0,4.0,0.0
8439193ffffffff,656.0,36.0,0.0
8439195ffffffff,329.0,0.0,0.0
8439197ffffffff,137.0,2.0,0.0
8439199ffffffff,24.0,0.0,0.0
843919bffffffff,530.0,29.0,0.0
843919dffffffff,227.0,0.0,0.0
84391a1ffffffff,42.0,3.0,0.0
84391a5ffffffff,12.0,0.0,0.0
84391a7ffffffff,18.0,0.0,0.0
84391a9ffffffff,1725.0,64.0,0.0
84391abffffffff,495.0,37.0,0.0
84391adffffffff,10.0,0.0,0.0
84391b9ffffffff,22.0,0.0,0.0
84391c1ffffffff,112.0,0.0,0.0
84391c3ffffffff,99.0,6.0,0.0
84391c5ffffffff,922.0,33.0,0.0
84391c7ffffffff,391.0,11.0,0.0
84391c9ffffffff,19.0,0.0,0.0
84391cbffffffff,163.0,0.0,0.0
84391cdffffffff,21.0,0.0,0.0
84391d1ffffffff,161.0,0.0,0.0
84391d3ffffffff,20.0,0.0,0.0
84391d5ffffffff,19.0,0.0,0.0
84391d7ffffffff,35.0,0.0,0.0
84391d9ffffffff,10.0,0.0,0.0
84391dbffffffff,46.0,0.0,0.0
84391ddffffffff,17.0,0.0,0.0
84391e1ffffffff,109.0,1.0,0.0
84391e3ffffffff,485.0,38.0,0.0
84391e7ffffffff,131.0,6.0,0.0
84391e9ffffffff,272.0,5.0,0.0
84391ebffffffff,524.0,12.0,0.0
8439201ffffffff,78.0,0.0,0.0
8439203ffffffff,382.0,0.0,0.0
8439205ffffffff,245.0,0.0,0.0
8439207ffffffff,238.0,0.0,0.0
8439209ffffffff,282.0,0.0,0.0
843920bffffffff,27.0,0.0,0.0
843920dffffffff,1089.0,0.0,0.0
8439211ffffffff,80.0,0.0,0.0
8439213ffffffff,48.0,0.0,0.0
8439215ffffffff,23.0,0.0,0.0
8439217ffffffff,51.0,2.0,0.0
8439219ffffffff,38.0,0.0,0.0
843921bffffffff,74.0,0.0,0.0
843921dffffffff,40.0,0.0,0.0
8439221ffffffff,2669.0,847.0,0.0
8439223ffffffff,210.0,11.0,0.0
8439227ffffffff,983.0,24.0,0.0
8439229ffffffff,352.0,4.0,0.0
843922bffffffff,139.0,13.0,0.0
8439231ffffffff,96.0,0.0,0.0
8439233ffffffff,413.0,10.0,0.0
8439235ffffffff,176.0,0.0,0.0
8439237ffffffff,451.0,0.0,0.0
8439239ffffffff,343.0,0.0,0.0
843923bffffffff,132.0,0.0,0.0
843923dffffffff,484.0,6.0,0.0
8439241ffffffff,31.0,0.0,0.0
8439243ffffffff,143.0,0.0,0.0
8439247ffffffff,219.0,0.0,0.0
8439251ffffffff,82.0,0.0,0.0
8439253ffffffff,589.0,0.0,0.0
8439255ffffffff,229.0,0.0,0.0
8439257ffffffff,587.0,0.0,0.0
8439259ffffffff,255.0,0.0,0.0
843925bffffffff,311.0,0.0,0.0
843925dffffffff,435.0,0.0,0.0
8439263ffffffff,4.0,0.0,0.0
8439281ffffffff,258.0,0.0,0.0
8439283ffffffff,69.0,0.0,0.0
8439285ffffffff,274.0,0.0,0.0
8439287ffffffff,209.0,0.0,0.0
8439289ffffffff,38.0,0.0,0.0
843928bffffffff,389.0,0.0,0.0
843928dffffffff,290.0,0.0,0.0
8439291ffffffff,48.0,0.0,0.0
8439293ffffffff,247.0,0.0,0.0
8439295ffffffff,58.0,0.0,0.0
8439297ffffffff,557.0,0.0,0.0
8439299ffffffff,136.0,0.0,0.0
843929bffffffff,374.0,0.0,0.0
843929dffffffff,2349.0,0.0,0.0
84392a1ffffffff,923.0,0.0,0.0
84392a3ffffffff,426.0,1.0,0.0
84392a5ffffffff,301.0,0.0,0.0
84392a7ffffffff,1454.0,0.0,0.0
84392a9ffffffff,194.0,0.0,0.0
84392abffffffff,97.0,0.0,0.0
84392adffffffff,1523.0,0.0,0.0
84392b1ffffffff,232.0,0.0,0.0
84392b3ffffffff,27.0,0.0,0.0
84392b5ffffffff,1961.0,1.0,0.0
84392b7ffffffff,914.0,0.0,0.0
84392b9ffffffff,243.0,0.0,0.0
84392bbffffffff,40.0,0.0,0.0
84392bdffffffff,131.0,7.0,0.0
84392c1ffffffff,163.0,0.0,0.0
84392c3ffffffff,36.0,0.0,0.0
84392c5ffffffff,853.0,0.0,0.0
84392c7ffffffff,180.0,0.0,0.0
84392c9ffffffff,122.0,0.0,0.0
84392cbffffffff,274.0,10.0,0.0
84392cdffffffff,95.0,0.0,0.0
84392d1ffffffff,524.0,0.0,0.0
84392d3ffffffff,370.0,0.0,0.0
84392d5ffffffff,148.0,0.0,0.0
84392d7ffffffff,133.0,0.0,0.0
84392d9ffffffff,329.0,0.0,0.0
84392dbffffffff,1632.0,22.0,0.0
84392ddffffffff,293.0,11.0,0.0
84392e1ffffffff,513.0,7.0,0.0
84392e3ffffffff,59.0,0.0,0.0
84392e5ffffffff,538.0,6.0,0.0
84392e7ffffffff,470.0,4.0,0.0
84392e9ffffffff,103.0,0.0,0.0
84392ebffffffff,277.0,1.0,0.0
84392edffffffff,303.0,0.0,0.0
8439311ffffffff,50.0,0.0,0.0
8439313ffffffff,172.0,0.0,0.0
8439317ffffffff,344.0,0.0,0.0
843931bffffffff,171.0,0.0,0.0
8439331ffffffff,112.0,4.0,0.0
8439333ffffffff,382.0,6.0,0.0
8439335ffffffff,9.0,0.0,0.0
8439337ffffffff,3067.0,47.0,0.0
843933bffffffff,241.0,0.0,0.0
8439423ffffffff,329.0,0.0,0.0
8439427ffffffff,341.0,0.0,0.0
8439431ffffffff,14.0,0.0,0.0
8439433ffffffff,72.0,0.0,0.0
8439435ffffffff,1461.0,0.0,0.0
8439437ffffffff,8.0,0.0,0.0
8439441ffffffff,159.0,0.0,0.0
8439443ffffffff,284.0,0.0,0.0
8439445ffffffff,202.0,0.0,0.0
8439447ffffffff,4434.0,4.0,0.0
8439449ffffffff,150.0,0.0,0.0
843944bffffffff,256.0,0.0,0.0
843944dffffffff,170.0,0.0,0.0
8439451ffffffff,108.0,0.0,0.0
8439455ffffffff,126.0,0.0,0.0
8439459ffffffff,557.0,1.0,0.0
843945dffffffff,189.0,0.0,0.0
8439469ffffffff,153.0,0.0,0.0
843946bffffffff,68.0,1.0,0.0
843946dffffffff,601.0,0.0,0.0
8439493ffffffff,19.0,0.0,0.0
843949bffffffff,2.0,0.0,0.0
843950dffffffff,159.0,0.0,0.0
8439515ffffffff,9.0,0.0,0.0
843951dffffffff,79.0,0.0,0.0
843952dffffffff,55.0,0.0,0.0
8439541ffffffff,1123.0,0.0,0.0
8439545ffffffff,151.0,0.0,0.0
8439547ffffffff,681.0,0.0,0.0
8439549ffffffff,33.0,0.0,0.0
843954bffffffff,114.0,0.0,0.0
843954dffffffff,33.0,0.0,0.0
8439561ffffffff,356.0,0.0,0.0
8439563ffffffff,355.0,0.0,0.0
8439565ffffffff,532.0,0.0,0.0
8439567ffffffff,957.0,0.0,0.0
8439569ffffffff,33.0,0.0,0.0
843956bffffffff,353.0,0.0,0.0
843956dffffffff,123.0,0.0,0.0
84395a5ffffffff,1.0,0.0,0.0
84395c1ffffffff,413.0,0.0,0.0
84395c9ffffffff,757.0,0.0,0.0
84395cbffffffff,44.0,0.0,0.0
84395d9ffffffff,15.0,0.0,0.0
8439601ffffffff,91.0,3.0,0.0
8439603ffffffff,7.0,0.0,0.0
8439605ffffffff,14.0,0.0,0.0
8439607ffffffff,49.0,1.0,0.0
8439609ffffffff,15.0,2.0,0.0
843960bffffffff,2.0,0.0,0.0
843960dffffffff,74.0,2.0,0.0
8439611ffffffff,20.0,0.0,0.0
8439613ffffffff,26.0,0.0,0.0
8439615ffffffff,6.0,0.0,0.0
8439617ffffffff,52.0,0.0,0.0
843961bffffffff,6.0,0.0,0.0
8439621ffffffff,126.0,0.0,0.0
8439623ffffffff,45.0,0.0,0.0
8439625ffffffff,78.0,0.0,0.0
8439627ffffffff,107.0,0.0,0.0
8439629ffffffff,5.0,0.0,0.0
843962bffffffff,6.0,0.0,0.0
843962dffffffff,156.0,0.0,0.0
8439631ffffffff,2.0,0.0,0.0
8439633ffffffff,60.0,5.0,0.0
8439635ffffffff,47.0,2.0,0.0
8439637ffffffff,28.0,2.0,0.0
8439639ffffffff,50.0,2.0,0.0
843963bffffffff,32.0,3.0,0.0
843963dffffffff,16.0,0.0,0.0
8439641ffffffff,4.0,0.0,0.0
