cell_id,Sitta europaea,Sitta europaea [europaea Group],Sitta europaea [asiatica Group],Sitta europaea [roseilia Group],Sitta europaea sinensis/formosana
842e753ffffffff,13.0,0.0,0.0,0.0,0.0
842e755ffffffff,2.0,0.0,0.0,0.0,0.0
842e757ffffffff,12.0,0.0,0.0,0.0,0.0
842e759ffffffff,40.0,0.0,0.0,0.0,0.0
842e75bffffffff,2.0,0.0,0.0,0.0,0.0
842e75dffffffff,253.0,0.0,0.0,81.0,0.0
842e881ffffffff,15.0,0.0,0.0,0.0,0.0
842e889ffffffff,3.0,0.0,0.0,0.0,0.0
842ea9bffffffff,1.0,0.0,0.0,0.0,0.0
842eac1ffffffff,2.0,0.0,0.0,0.0,0.0
842eac3ffffffff,1.0,0.0,1.0,0.0,0.0
842eac7ffffffff,10.0,0.0,5.0,0.0,0.0
842eac9ffffffff,160.0,0.0,47.0,0.0,0.0
842eacbffffffff,104.0,0.0,36.0,0.0,0.0
842ead1ffffffff,12.0,0.0,2.0,0.0,0.0
842ead3ffffffff,4.0,0.0,4.0,0.0,0.0
842ead5ffffffff,11.0,0.0,1.0,0.0,0.0
842ead9ffffffff,125.0,0.0,30.0,0.0,0.0
842eadbffffffff,3.0,0.0,0.0,0.0,0.0
842eaddffffffff,89.0,0.0,32.0,0.0,0.0
842ec03ffffffff,8.0,0.0,8.0,0.0,0.0
842ec23ffffffff,3.0,0.0,3.0,0.0,0.0
842ec25ffffffff,2.0,0.0,2.0,0.0,0.0
842ec2dffffffff,2.0,0.0,2.0,0.0,0.0
842ec81ffffffff,3.0,0.0,0.0,0.0,0.0
842ec91ffffffff,5.0,0.0,0.0,0.0,0.0
842ec99ffffffff,10.0,0.0,0.0,0.0,0.0
842ecb9ffffffff,7.0,0.0,2.0,0.0,0.0
842ecdbffffffff,8.0,0.0,0.0,0.0,0.0
842ed53ffffffff,3.0,0.0,3.0,0.0,0.0
842ed95ffffffff,1.0,0.0,0.0,0.0,0.0
842eda5ffffffff,2.0,0.0,0.0,0.0,0.0
842edc7ffffffff,3.0,0.0,3.0,0.0,0.0
842eeb3ffffffff,1.0,0.0,0.0,0.0,0.0
842ef65ffffffff,2.0,0.0,0.0,0.0,0.0
842ef67ffffffff,2.0,0.0,0.0,0.0,0.0
842f5a7ffffffff,2.0,0.0,0.0,0.0,0.0
842f5b1ffffffff,7.0,0.0,0.0,0.0,0.0
842f5b3ffffffff,6.0,0.0,0.0,4.0,0.0
842f5b5ffffffff,8.0,0.0,0.0,2.0,0.0
842f5b9ffffffff,4.0,0.0,0.0,4.0,0.0
842f5bbffffffff,3.0,0.0,0.0,0.0,0.0
842f5bdffffffff,2.0,0.0,0.0,0.0,0.0
8430217ffffffff,1.0,0.0,0.0,0.0,0.0
8430251ffffffff,1.0,0.0,0.0,0.0,0.0
8430253ffffffff,2.0,0.0,0.0,0.0,0.0
8430257ffffffff,4.0,0.0,0.0,0.0,0.0
8430259ffffffff,2.0,0.0,0.0,0.0,0.0
84302c5ffffffff,2.0,0.0,0.0,0.0,0.0
84302ebffffffff,2.0,0.0,0.0,0.0,0.0
843030dffffffff,1.0,0.0,0.0,0.0,0.0
8430c01ffffffff,2.0,0.0,0.0,0.0,0.0
8430c05ffffffff,7.0,0.0,0.0,3.0,0.0
8430c0dffffffff,4.0,0.0,0.0,0.0,0.0
8430c13ffffffff,4.0,0.0,0.0,0.0,0.0
8430c1bffffffff,4.0,0.0,0.0,0.0,0.0
8430c1dffffffff,1.0,0.0,0.0,0.0,0.0
8430c2dffffffff,2.0,0.0,0.0,0.0,0.0
8430c47ffffffff,3.0,0.0,0.0,0.0,0.0
8430c53ffffffff,2.0,0.0,0.0,0.0,0.0
8430c5dffffffff,4.0,0.0,0.0,0.0,0.0
8430c63ffffffff,6.0,0.0,0.0,0.0,0.0
8430d9bffffffff,1.0,0.0,0.0,0.0,0.0
8430e03ffffffff,33.0,0.0,0.0,0.0,0.0
8430e09ffffffff,1.0,0.0,0.0,0.0,0.0
8430e0bffffffff,23.0,0.0,0.0,3.0,0.0
8430e11ffffffff,27.0,0.0,0.0,6.0,0.0
8430e15ffffffff,7.0,0.0,0.0,0.0,0.0
8430e19ffffffff,4.0,0.0,0.0,0.0,0.0
8430e1dffffffff,131.0,0.0,0.0,0.0,0.0
8430e2bffffffff,4.0,0.0,0.0,0.0,0.0
8430e31ffffffff,131.0,0.0,0.0,2.0,0.0
8430e33ffffffff,2.0,0.0,0.0,0.0,0.0
8430e35ffffffff,2.0,0.0,0.0,0.0,0.0
8430e37ffffffff,19.0,0.0,0.0,11.0,0.0
8430e53ffffffff,13.0,0.0,0.0,6.0,0.0
8430e57ffffffff,26.0,0.0,0.0,0.0,0.0
8430e81ffffffff,2.0,0.0,0.0,0.0,0.0
8430e8dffffffff,1.0,0.0,0.0,0.0,0.0
8430ec1ffffffff,9.0,0.0,0.0,0.0,0.0
8430ec7ffffffff,5.0,0.0,0.0,0.0,0.0
8430ecbffffffff,2.0,0.0,0.0,0.0,0.0
8430ee3ffffffff,2.0,0.0,0.0,0.0,0.0
8430ee9ffffffff,2.0,0.0,0.0,0.0,0.0
8430eebffffffff,3.0,0.0,0.0,0.0,0.0
8431265ffffffff,1.0,0.0,0.0,0.0,0.0
8431267ffffffff,2.0,0.0,0.0,0.0,0.0
8431429ffffffff,1.0,0.0,0.0,0.0,0.0
843142bffffffff,1.0,0.0,0.0,0.0,0.0
843142dffffffff,1.0,0.0,0.0,0.0,0.0
8431463ffffffff,1.0,0.0,0.0,0.0,0.0
8431503ffffffff,1.0,0.0,0.0,0.0,0.0
8431551ffffffff,2.0,0.0,0.0,0.0,0.0
8431555ffffffff,1.0,0.0,0.0,0.0,0.0
843155bffffffff,2.0,0.0,0.0,0.0,0.0
8431565ffffffff,4.0,0.0,0.0,0.0,0.0
8431597ffffffff,3.0,0.0,0.0,0.0,0.0
84315b7ffffffff,7.0,0.0,0.0,0.0,0.0
8431613ffffffff,11.0,0.0,0.0,0.0,0.0
8431649ffffffff,10.0,0.0,0.0,0.0,0.0
84316c1ffffffff,35.0,0.0,0.0,0.0,0.0
84316c5ffffffff,13.0,0.0,1.0,0.0,0.0
84316c7ffffffff,2.0,0.0,0.0,0.0,0.0
84316c9ffffffff,1.0,0.0,0.0,0.0,0.0
84316cdffffffff,16.0,0.0,2.0,0.0,0.0
84316ddffffffff,9.0,0.0,0.0,0.0,0.0
84316e1ffffffff,9.0,0.0,0.0,0.0,0.0
84316e5ffffffff,32.0,0.0,0.0,0.0,0.0
84316e7ffffffff,2.0,0.0,0.0,0.0,0.0
84316e9ffffffff,3.0,0.0,3.0,0.0,0.0
843170dffffffff,1.0,0.0,0.0,0.0,0.0
8431767ffffffff,6.0,0.0,0.0,0.0,0.0
8431851ffffffff,134.0,0.0,0.0,1.0,0.0
8431853ffffffff,40.0,0.0,0.0,0.0,0.0
8431855ffffffff,3.0,0.0,0.0,0.0,0.0
8431857ffffffff,12.0,0.0,0.0,0.0,0.0
843185bffffffff,22.0,0.0,0.0,4.0,0.0
843190dffffffff,2.0,0.0,0.0,0.0,0.0
8431921ffffffff,10.0,0.0,0.0,0.0,0.0
843196bffffffff,3.0,0.0,0.0,0.0,0.0
8431a33ffffffff,1.0,0.0,0.0,0.0,0.0
8431a87ffffffff,70.0,0.0,0.0,0.0,0.0
8431aa5ffffffff,9.0,0.0,0.0,1.0,0.0
8431aa9ffffffff,8.0,0.0,0.0,0.0,0.0
8431aadffffffff,3.0,0.0,0.0,0.0,0.0
8431ae1ffffffff,3.0,0.0,0.0,0.0,0.0
8431ae3ffffffff,2.0,0.0,0.0,0.0,0.0
8431ae7ffffffff,3.0,0.0,0.0,0.0,0.0
8438161ffffffff,1.0,0.0,0.0,0.0,0.0
8438245ffffffff,60.0,0.0,0.0,0.0,0.0
8438249ffffffff,20.0,0.0,0.0,0.0,0.0
843824bffffffff,3.0,0.0,0.0,0.0,0.0
843824dffffffff,2.0,0.0,0.0,0.0,0.0
8438259ffffffff,2.0,0.0,0.0,0.0,0.0
843830dffffffff,1.0,0.0,0.0,0.0,0.0
8438325ffffffff,1.0,0.0,0.0,0.0,0.0
843834dffffffff,11.0,0.0,0.0,0.0,0.0
8438361ffffffff,2.0,0.0,0.0,0.0,0.0
8438365ffffffff,74.0,8.0,0.0,0.0,0.0
8438367ffffffff,133.0,24.0,0.0,0.0,0.0
8439001ffffffff,6.0,0.0,0.0,0.0,0.0
8439003ffffffff,92.0,0.0,0.0,0.0,0.0
8439005ffffffff,53.0,0.0,0.0,0.0,0.0
8439007ffffffff,87.0,0.0,0.0,0.0,0.0
8439009ffffffff,151.0,0.0,0.0,0.0,0.0
843900bffffffff,15.0,0.0,0.0,0.0,0.0
843900dffffffff,74.0,2.0,0.0,0.0,0.0
8439011ffffffff,5.0,0.0,0.0,0.0,0.0
8439013ffffffff,2.0,0.0,0.0,0.0,0.0
8439015ffffffff,75.0,0.0,0.0,0.0,0.0
8439017ffffffff,6.0,0.0,0.0,0.0,0.0
8439019ffffffff,228.0,0.0,0.0,0.0,0.0
843901bffffffff,259.0,0.0,0.0,0.0,0.0
843901dffffffff,581.0,0.0,0.0,0.0,0.0
8439021ffffffff,8.0,0.0,0.0,0.0,0.0
8439023ffffffff,13.0,0.0,0.0,0.0,0.0
8439025ffffffff,31.0,2.0,0.0,0.0,0.0
8439027ffffffff,34.0,3.0,0.0,0.0,0.0
8439029ffffffff,95.0,0.0,0.0,0.0,0.0
843902dffffffff,57.0,0.0,0.0,0.0,0.0
8439031ffffffff,2.0,0.0,0.0,0.0,0.0
8439035ffffffff,23.0,0.0,0.0,0.0,0.0
8439039ffffffff,25.0,0.0,0.0,0.0,0.0
843903bffffffff,2.0,0.0,0.0,0.0,0.0
843903dffffffff,50.0,0.0,0.0,0.0,0.0
8439041ffffffff,209.0,0.0,0.0,0.0,0.0
8439043ffffffff,114.0,0.0,0.0,0.0,0.0
8439045ffffffff,14.0,0.0,0.0,0.0,0.0
8439047ffffffff,223.0,0.0,0.0,0.0,0.0
8439049ffffffff,77.0,21.0,0.0,0.0,0.0
843904bffffffff,142.0,0.0,0.0,0.0,0.0
843904dffffffff,25.0,0.0,0.0,0.0,0.0
8439051ffffffff,114.0,0.0,0.0,0.0,0.0
8439053ffffffff,75.0,0.0,0.0,0.0,0.0
8439055ffffffff,105.0,0.0,0.0,0.0,0.0
8439057ffffffff,345.0,0.0,0.0,0.0,0.0
8439059ffffffff,76.0,0.0,0.0,0.0,0.0
843905bffffffff,71.0,0.0,0.0,0.0,0.0
843905dffffffff,59.0,0.0,0.0,0.0,0.0
8439061ffffffff,182.0,0.0,0.0,0.0,0.0
8439063ffffffff,264.0,0.0,0.0,0.0,0.0
8439065ffffffff,59.0,0.0,0.0,0.0,0.0
8439067ffffffff,233.0,0.0,0.0,0.0,0.0
8439069ffffffff,248.0,0.0,0.0,0.0,0.0
843906bffffffff,110.0,6.0,0.0,0.0,0.0
843906dffffffff,336.0,0.0,0.0,0.0,0.0
843908dffffffff,3.0,0.0,0.0,0.0,0.0
8439099ffffffff,2.0,0.0,0.0,0.0,0.0
843909bffffffff,3.0,0.0,0.0,0.0,0.0
84390a1ffffffff,3.0,0.0,0.0,0.0,0.0
84390a3ffffffff,85.0,0.0,0.0,0.0,0.0
84390a5ffffffff,7.0,0.0,0.0,0.0,0.0
84390a7ffffffff,8.0,0.0,0.0,0.0,0.0
84390a9ffffffff,23.0,0.0,0.0,0.0,0.0
84390abffffffff,2.0,0.0,0.0,0.0,0.0
84390adffffffff,251.0,0.0,0.0,0.0,0.0
84390b5ffffffff,25.0,0.0,0.0,0.0,0.0
84390b7ffffffff,7.0,0.0,0.0,0.0,0.0
84390b9ffffffff,13.0,0.0,0.0,0.0,0.0
84390bdffffffff,27.0,0.0,0.0,0.0,0.0
84390c1ffffffff,13.0,2.0,0.0,0.0,0.0
84390c5ffffffff,20.0,0.0,0.0,0.0,0.0
84390c9ffffffff,853.0,15.0,0.0,0.0,0.0
84390cbffffffff,659.0,7.0,0.0,0.0,0.0
84390cdffffffff,19.0,0.0,0.0,0.0,0.0
84390d3ffffffff,181.0,0.0,0.0,0.0,0.0
84390d9ffffffff,43.0,0.0,0.0,0.0,0.0
84390dbffffffff,21.0,0.0,0.0,0.0,0.0
84390e1ffffffff,13.0,0.0,0.0,0.0,0.0
84390e3ffffffff,1.0,0.0,0.0,0.0,0.0
84390e5ffffffff,5.0,0.0,0.0,0.0,0.0
84390e7ffffffff,29.0,0.0,0.0,0.0,0.0
84390e9ffffffff,43.0,0.0,0.0,0.0,0.0
84390ebffffffff,24.0,0.0,0.0,0.0,0.0
8439101ffffffff,106.0,4.0,0.0,0.0,0.0
8439103ffffffff,25.0,0.0,0.0,0.0,0.0
843910bffffffff,94.0,0.0,0.0,0.0,0.0
8439111ffffffff,8.0,0.0,0.0,0.0,0.0
8439113ffffffff,11.0,0.0,0.0,0.0,0.0
8439115ffffffff,146.0,5.0,0.0,0.0,0.0
8439117ffffffff,2.0,0.0,0.0,0.0,0.0
8439119ffffffff,48.0,0.0,0.0,0.0,0.0
843911bffffffff,11.0,0.0,0.0,0.0,0.0
843911dffffffff,50.0,0.0,0.0,0.0,0.0
8439151ffffffff,53.0,0.0,0.0,0.0,0.0
8439153ffffffff,79.0,0.0,0.0,0.0,0.0
8439155ffffffff,103.0,0.0,0.0,0.0,0.0
8439157ffffffff,32.0,2.0,0.0,0.0,0.0
8439159ffffffff,554.0,0.0,0.0,0.0,0.0
843915bffffffff,1353.0,0.0,0.0,0.0,0.0
843915dffffffff,164.0,2.0,0.0,0.0,0.0
8439181ffffffff,650.0,2.0,0.0,0.0,0.0
8439183ffffffff,30.0,0.0,0.0,0.0,0.0
8439185ffffffff,92.0,0.0,0.0,0.0,0.0
8439187ffffffff,88.0,0.0,0.0,0.0,0.0
843918bffffffff,4.0,0.0,0.0,0.0,0.0
843918dffffffff,11.0,0.0,0.0,0.0,0.0
8439191ffffffff,5.0,0.0,0.0,0.0,0.0
8439193ffffffff,72.0,0.0,0.0,0.0,0.0
8439195ffffffff,60.0,0.0,0.0,0.0,0.0
843919bffffffff,80.0,0.0,0.0,0.0,0.0
843919dffffffff,14.0,0.0,0.0,0.0,0.0
84391a7ffffffff,28.0,0.0,0.0,0.0,0.0
84391a9ffffffff,54.0,0.0,0.0,0.0,0.0
84391abffffffff,85.0,3.0,0.0,0.0,0.0
84391c1ffffffff,42.0,0.0,0.0,0.0,0.0
84391c3ffffffff,16.0,2.0,0.0,0.0,0.0
84391c5ffffffff,16.0,0.0,0.0,0.0,0.0
84391c9ffffffff,22.0,0.0,0.0,0.0,0.0
84391cbffffffff,70.0,3.0,0.0,0.0,0.0
84391cdffffffff,47.0,0.0,0.0,0.0,0.0
84391d1ffffffff,41.0,0.0,0.0,0.0,0.0
84391d3ffffffff,2.0,0.0,0.0,0.0,0.0
84391d9ffffffff,12.0,0.0,0.0,0.0,0.0
84391dbffffffff,25.0,0.0,0.0,0.0,0.0
84391ddffffffff,10.0,0.0,0.0,0.0,0.0
8439201ffffffff,16.0,0.0,0.0,0.0,0.0
8439203ffffffff,140.0,0.0,0.0,0.0,0.0
8439205ffffffff,23.0,0.0,0.0,0.0,0.0
8439207ffffffff,92.0,0.0,0.0,0.0,0.0
8439209ffffffff,4.0,0.0,0.0,0.0,0.0
843920bffffffff,11.0,0.0,0.0,0.0,0.0
843920dffffffff,5.0,0.0,0.0,0.0,0.0
8439211ffffffff,15.0,0.0,0.0,0.0,0.0
8439213ffffffff,14.0,0.0,0.0,0.0,0.0
8439215ffffffff,5.0,0.0,0.0,0.0,0.0
8439217ffffffff,69.0,2.0,0.0,0.0,0.0
8439219ffffffff,29.0,0.0,0.0,0.0,0.0
843921bffffffff,84.0,0.0,0.0,0.0,0.0
843921dffffffff,6.0,0.0,0.0,0.0,0.0
8439221ffffffff,8.0,0.0,0.0,0.0,0.0
8439223ffffffff,45.0,0.0,0.0,0.0,0.0
8439227ffffffff,1.0,0.0,0.0,0.0,0.0
8439229ffffffff,4.0,0.0,0.0,0.0,0.0
843922bffffffff,38.0,0.0,0.0,0.0,0.0
8439231ffffffff,48.0,0.0,0.0,0.0,0.0
8439233ffffffff,112.0,2.0,0.0,0.0,0.0
8439235ffffffff,59.0,0.0,0.0,0.0,0.0
8439237ffffffff,16.0,0.0,0.0,0.0,0.0
8439239ffffffff,101.0,0.0,0.0,0.0,0.0
843923bffffffff,72.0,0.0,0.0,0.0,0.0
843923dffffffff,450.0,2.0,0.0,0.0,0.0
8439243ffffffff,4.0,0.0,0.0,0.0,0.0
8439247ffffffff,1.0,0.0,0.0,0.0,0.0
8439251ffffffff,8.0,0.0,0.0,0.0,0.0
8439253ffffffff,31.0,0.0,0.0,0.0,0.0
8439255ffffffff,18.0,0.0,0.0,0.0,0.0
8439257ffffffff,100.0,0.0,0.0,0.0,0.0
8439259ffffffff,2.0,0.0,0.0,0.0,0.0
843925bffffffff,10.0,0.0,0.0,0.0,0.0
843925dffffffff,2.0,0.0,0.0,0.0,0.0
8439281ffffffff,2.0,0.0,0.0,0.0,0.0
8439285ffffffff,20.0,0.0,0.0,0.0,0.0
8439287ffffffff,5.0,0.0,0.0,0.0,0.0
8439291ffffffff,53.0,0.0,0.0,0.0,0.0
8439293ffffffff,169.0,0.0,0.0,0.0,0.0
8439295ffffffff,19.0,0.0,0.0,0.0,0.0
8439297ffffffff,219.0,0.0,0.0,0.0,0.0
8439299ffffffff,28.0,0.0,0.0,0.0,0.0
843929bffffffff,19.0,0.0,0.0,0.0,0.0
843929dffffffff,318.0,0.0,0.0,0.0,0.0
84392a1ffffffff,59.0,0.0,0.0,0.0,0.0
84392a3ffffffff,36.0,2.0,0.0,0.0,0.0
84392a5ffffffff,258.0,0.0,0.0,0.0,0.0
84392a7ffffffff,351.0,0.0,0.0,0.0,0.0
84392abffffffff,16.0,6.0,0.0,0.0,0.0
84392adffffffff,58.0,0.0,0.0,0.0,0.0
84392b1ffffffff,342.0,0.0,0.0,0.0,0.0
84392b3ffffffff,27.0,0.0,0.0,0.0,0.0
84392b5ffffffff,758.0,13.0,0.0,0.0,0.0
84392b7ffffffff,23.0,0.0,0.0,0.0,0.0
84392b9ffffffff,19.0,0.0,0.0,0.0,0.0
84392bbffffffff,18.0,0.0,0.0,0.0,0.0
84392bdffffffff,33.0,0.0,0.0,0.0,0.0
84392c1ffffffff,49.0,0.0,0.0,0.0,0.0
84392c3ffffffff,77.0,0.0,0.0,0.0,0.0
84392c5ffffffff,21.0,0.0,0.0,0.0,0.0
84392c9ffffffff,169.0,0.0,0.0,0.0,0.0
84392cbffffffff,354.0,5.0,0.0,0.0,0.0
84392cdffffffff,30.0,0.0,0.0,0.0,0.0
84392d1ffffffff,230.0,0.0,0.0,0.0,0.0
84392d3ffffffff,234.0,0.0,0.0,0.0,0.0
84392d5ffffffff,25.0,0.0,0.0,0.0,0.0
84392d7ffffffff,4.0,0.0,0.0,0.0,0.0
84392d9ffffffff,44.0,0.0,0.0,0.0,0.0
84392dbffffffff,39.0,0.0,0.0,0.0,0.0
84392ddffffffff,247.0,2.0,0.0,0.0,0.0
84392e1ffffffff,12.0,0.0,0.0,0.0,0.0
84392e3ffffffff,1.0,0.0,0.0,0.0,0.0
84392e5ffffffff,114.0,0.0,0.0,0.0,0.0
84392e7ffffffff,51.0,0.0,0.0,0.0,0.0
84392e9ffffffff,6.0,0.0,0.0,0.0,0.0
84392ebffffffff,9.0,0.0,0.0,0.0,0.0
84392edffffffff,221.0,2.0,0.0,0.0,0.0
8439311ffffffff,1.0,0.0,0.0,0.0,0.0
8439313ffffffff,49.0,0.0,0.0,0.0,0.0
8439317ffffffff,66.0,0.0,0.0,0.0,0.0
8439331ffffffff,13.0,0.0,0.0,0.0,0.0
8439333ffffffff,264.0,0.0,0.0,0.0,0.0
8439335ffffffff,1.0,0.0,0.0,0.0,0.0
8439337ffffffff,492.0,2.0,0.0,0.0,0.0
843933bffffffff,60.0,0.0,0.0,0.0,0.0
8439441ffffffff,11.0,0.0,0.0,0.0,0.0
8439443ffffffff,87.0,0.0,0.0,0.0,0.0
8439447ffffffff,75.0,0.0,0.0,0.0,0.0
8439449ffffffff,32.0,0.0,0.0,0.0,0.0
843944bffffffff,170.0,0.0,0.0,0.0,0.0
843944dffffffff,17.0,0.0,0.0,0.0,0.0
8439459ffffffff,12.0,0.0,0.0,0.0,0.0
843945dffffffff,17.0,0.0,0.0,0.0,0.0
843946dffffffff,2.0,0.0,0.0,0.0,0.0
8439549ffffffff,7.0,0.0,0.0,0.0,0.0
8439601ffffffff,36.0,0.0,0.0,0.0,0.0
8439603ffffffff,17.0,0.0,0.0,0.0,0.0
8439605ffffffff,1.0,0.0,0.0,0.0,0.0
8439607ffffffff,6.0,1.0,0.0,0.0,0.0
843960dffffffff,8.0,0.0,0.0,0.0,0.0
8439611ffffffff,8.0,0.0,0.0,0.0,0.0
8439615ffffffff,2.0,0.0,0.0,0.0,0.0
8439619ffffffff,2.0,0.0,0.0,0.0,0.0
843961bffffffff,6.0,0.0,0.0,0.0,0.0
8439621ffffffff,95.0,0.0,0.0,0.0,0.0
8439623ffffffff,28.0,0.0,0.0,0.0,0.0
8439625ffffffff,77.0,0.0,0.0,0.0,0.0
8439627ffffffff,23.0,0.0,0.0,0.0,0.0
8439629ffffffff,24.0,0.0,0.0,0.0,0.0
843962bffffffff,21.0,0.0,0.0,0.0,0.0
843962dffffffff,239.0,0.0,0.0,0.0,0.0
8439631ffffffff,1.0,0.0,0.0,0.0,0.0
8439635ffffffff,46.0,0.0,0.0,0.0,0.0
8439637ffffffff,23.0,0.0,0.0,0.0,0.0
8439639ffffffff,2.0,0.0,0.0,0.0,0.0
843963dffffffff,4.0,2.0,0.0,0.0,0.0
8439641ffffffff,6.0,0.0,0.0,0.0,0.0
8439643ffffffff,2.0,0.0,0.0,0.0,0.0
8439645ffffffff,1.0,0.0,0.0,0.0,0.0
8439647ffffffff,2.0,2.0,0.0,0.0,0.0
8439649ffffffff,8.0,0.0,0.0,0.0,0.0
843964bffffffff,12.0,4.0,0.0,0.0,0.0
8439651ffffffff,2.0,0.0,0.0,0.0,0.0
8439655ffffffff,4.0,0.0,0.0,0.0,0.0
8439657ffffffff,2.0,0.0,0.0,0.0,0.0
8439659ffffffff,1.0,1.0,0.0,0.0,0.0
843965dffffffff,2.0,0.0,0.0,0.0,0.0
8439665ffffffff,49.0,4.0,0.0,0.0,0.0
8439667ffffffff,15.0,0.0,0.0,0.0,0.0
8439669ffffffff,6.0,0.0,0.0,0.0,0.0
843966bffffffff,2.0,0.0,0.0,0.0,0.0
8439689ffffffff,4.0,2.0,0.0,0.0,0.0
843968bffffffff,4.0,3.0,0.0,0.0,0.0
8439691ffffffff,2.0,0.0,0.0,0.0,0.0
8439699ffffffff,20.0,2.0,0.0,0.0,0.0
843969bffffffff,29.0,2.0,0.0,0.0,0.0
843969dffffffff,5.0,1.0,0.0,0.0,0.0
84396c1ffffffff,2.0,0.0,0.0,0.0,0.0
84396c3ffffffff,17.0,4.0,0.0,0.0,0.0
84396c5ffffffff,2.0,0.0,0.0,0.0,0.0
84396c7ffffffff,2.0,0.0,0.0,0.0,0.0
84396c9ffffffff,1.0,0.0,0.0,0.0,0.0
84396cdffffffff,4.0,0.0,0.0,0.0,0.0
84396d1ffffffff,11.0,0.0,0.0,0.0,0.0
84396d3ffffffff,9.0,0.0,0.0,0.0,0.0
84396d5ffffffff,8.0,0.0,0.0,0.0,0.0
84396d7ffffffff,13.0,0.0,0.0,0.0,0.0
84396d9ffffffff,16.0,0.0,0.0,0.0,0.0
84396dbffffffff,35.0,0.0,0.0,0.0,0.0
84396ddffffffff,37.0,2.0,0.0,0.0,0.0
8439713ffffffff,3.0,0.0,0.0,0.0,0.0
8439717ffffffff,2.0,0.0,0.0,0.0,0.0
8439719ffffffff,31.0,0.0,0.0,0.0,0.0
843971bffffffff,6.0,0.0,0.0,0.0,0.0
8439721ffffffff,12.0,0.0,0.0,0.0,0.0
8439723ffffffff,5.0,0.0,0.0,0.0,0.0
8439725ffffffff,20.0,0.0,0.0,0.0,0.0
8439727ffffffff,12.0,0.0,0.0,0.0,0.0
843972dffffffff,32.0,0.0,0.0,0.0,0.0
8439731ffffffff,8.0,0.0,0.0,0.0,0.0
8439733ffffffff,1.0,0.0,0.0,0.0,0.0
8439735ffffffff,15.0,0.0,0.0,0.0,0.0
8439739ffffffff,2.0,0.0,0.0,0.0,0.0
843973bffffffff,28.0,0.0,0.0,0.0,0.0
843973dffffffff,5.0,0.0,0.0,0.0,0.0
8439743ffffffff,10.0,0.0,0.0,0.0,0.0
8439745ffffffff,4.0,0.0,0.0,0.0,0.0
8439749ffffffff,33.0,0.0,0.0,0.0,0.0
843974bffffffff,51.0,0.0,0.0,0.0,0.0
8439751ffffffff,21.0,0.0,0.0,0.0,0.0
8439753ffffffff,104.0,0.0,0.0,0.0,0.0
8439755ffffffff,7.0,0.0,0.0,0.0,0.0
8439757ffffffff,10.0,0.0,0.0,0.0,0.0
8439759ffffffff,154.0,6.0,0.0,0.0,0.0
843975bffffffff,196.0,4.0,0.0,0.0,0.0
843975dffffffff,77.0,4.0,0.0,0.0,0.0
8439761ffffffff,29.0,0.0,0.0,0.0,0.0
8439763ffffffff,1.0,0.0,0.0,0.0,0.0
8439765ffffffff,42.0,0.0,0.0,0.0,0.0
8439767ffffffff,8.0,0.0,0.0,0.0,0.0
8439769ffffffff,189.0,0.0,0.0,0.0,0.0
843976bffffffff,14.0,0.0,0.0,0.0,0.0
843976dffffffff,45.0,0.0,0.0,0.0,0.0
8439891ffffffff,2.0,0.0,0.0,0.0,0.0
84398d1ffffffff,1.0,0.0,0.0,0.0,0.0
84398dbffffffff,7.0,2.0,0.0,0.0,0.0
84398edffffffff,7.0,0.0,0.0,0.0,0.0
8439ab3ffffffff,2.0,2.0,0.0,0.0,0.0
843f241ffffffff,2.0,0.0,0.0,0.0,0.0
843f265ffffffff,4.0,0.0,0.0,0.0,0.0
843f2d5ffffffff,4.0,0.0,0.0,0.0,0.0
843f2d7ffffffff,12.0,0.0,0.0,0.0,0.0
843f2d9ffffffff,2.0,0.0,0.0,0.0,0.0
843f2dbffffffff,33.0,0.0,0.0,0.0,0.0
843f2ddffffffff,3.0,0.0,0.0,0.0,0.0
843f459ffffffff,3.0,0.0,0.0,0.0,0.0
843f45bffffffff,9.0,0.0,0.0,0.0,0.0
843f601ffffffff,4.0,0.0,0.0,0.0,0.0
843f60bffffffff,3.0,0.0,0.0,0.0,0.0
843f60dffffffff,6.0,0.0,0.0,0.0,0.0
843f613ffffffff,2.0,0.0,0.0,0.0,0.0
843f615ffffffff,4.0,0.0,0.0,0.0,0.0
843f619ffffffff,4.0,0.0,0.0,0.0,0.0
843f631ffffffff,1.0,0.0,0.0,0.0,0.0
843f633ffffffff,3.0,0.0,0.0,0.0,0.0
843f635ffffffff,2.0,0.0,0.0,0.0,0.0
843f643ffffffff,1.0,0.0,0.0,0.0,0.0
843f645ffffffff,2.0,0.0,0.0,0.0,0.0
843f649ffffffff,6.0,0.0,0.0,0.0,0.0
843f64bffffffff,2.0,0.0,0.0,0.0,0.0
843f64dffffffff,19.0,0.0,0.0,0.0,0.0
843f651ffffffff,6.0,0.0,0.0,0.0,0.0
843f659ffffffff,2.0,0.0,0.0,0.0,0.0
843f65bffffffff,2.0,0.0,0.0,0.0,0.0
843f68bffffffff,17.0,4.0,0.0,0.0,0.0
843f691ffffffff,2.0,0.0,0.0,0.0,0.0
843f69bffffffff,2.0,0.0,0.0,0.0,0.0
843f69dffffffff,2.0,0.0,0.0,0.0,0.0
843f6c1ffffffff,2.0,0.0,0.0,0.0,0.0
