cell_id,Vireo griseus,Vireo griseus [griseus Group],Vireo griseus perquisitor
846d225ffffffff,2.0,0.0,0.0
846d22bffffffff,3.0,0.0,0.0
846d231ffffffff,99.0,11.0,0.0
846d233ffffffff,3.0,0.0,0.0
846d239ffffffff,94.0,23.0,0.0
846d23bffffffff,14.0,0.0,0.0
846d23dffffffff,107.0,4.0,0.0
846d243ffffffff,2.0,0.0,0.0
846d247ffffffff,2.0,0.0,0.0
846d24bffffffff,7.0,0.0,0.0
846d251ffffffff,36.0,0.0,0.0
846d253ffffffff,19.0,0.0,0.0
846d255ffffffff,57.0,3.0,0.0
846d257ffffffff,35.0,3.0,0.0
846d25dffffffff,40.0,0.0,0.0
846d265ffffffff,2.0,0.0,0.0
846d267ffffffff,5.0,0.0,0.0
846d26bffffffff,3.0,0.0,0.0
846d281ffffffff,2.0,0.0,0.0
846d283ffffffff,7.0,0.0,0.0
846d299ffffffff,3.0,0.0,0.0
846d2a1ffffffff,2.0,0.0,0.0
846d2b9ffffffff,2.0,0.0,0.0
846d2c1ffffffff,22.0,2.0,0.0
846d2c3ffffffff,6.0,0.0,0.0
846d2c5ffffffff,4.0,0.0,0.0
846d2c7ffffffff,9.0,0.0,0.0
846d2c9ffffffff,317.0,28.0,0.0
846d2cbffffffff,27.0,6.0,0.0
846d2d1ffffffff,27.0,0.0,0.0
846d2d3ffffffff,2.0,0.0,0.0
846d2d5ffffffff,1.0,0.0,0.0
846d2d7ffffffff,57.0,0.0,0.0
846d2d9ffffffff,5.0,0.0,0.0
846d2ddffffffff,17.0,0.0,0.0
846d2e3ffffffff,1.0,0.0,0.0
846d2e5ffffffff,2.0,0.0,0.0
846d2e9ffffffff,2.0,0.0,0.0
846d2ebffffffff,14.0,3.0,0.0
846d303ffffffff,4.0,0.0,0.0
846d305ffffffff,7.0,0.0,0.0
846d307ffffffff,9.0,0.0,0.0
846d309ffffffff,8.0,0.0,0.0
846d30dffffffff,260.0,15.0,0.0
846d311ffffffff,11.0,0.0,0.0
846d313ffffffff,61.0,7.0,0.0
846d319ffffffff,77.0,4.0,0.0
846d31bffffffff,17.0,0.0,0.0
846d32bffffffff,3.0,0.0,0.0
846d341ffffffff,43.0,0.0,0.0
846d343ffffffff,3.0,0.0,0.0
846d345ffffffff,3.0,0.0,0.0
846d34bffffffff,30.0,0.0,0.0
846d34dffffffff,629.0,0.0,0.0
846d351ffffffff,4.0,0.0,0.0
846d357ffffffff,5.0,0.0,0.0
846d35bffffffff,566.0,0.0,0.0
846d35dffffffff,259.0,0.0,0.0
846d363ffffffff,3.0,2.0,0.0
846d369ffffffff,2.0,0.0,0.0
846d36bffffffff,9.0,0.0,0.0
846d36dffffffff,30.0,0.0,0.0
