cell_id,Dicrurus hottentottus,Dicrurus hottentottus hottentottus/brevirostris,Dicrurus hottentottus viridinitens,Dicrurus hottentottus borneensis,Dicrurus hottentottus jentincki/faberi,Dicrurus hottentottus leucops/banggaiensis,Dicrurus hottentottus guillemardi,Dicrurus hottentottus pectoralis,Dicrurus hottentottus suluensis
8465825ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465827ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465835ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846583dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465847ffffffff,122.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465851ffffffff,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465859ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846586bffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465885ffffffff,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465887ffffffff,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465893ffffffff,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465897ffffffff,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846589bffffffff,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84658a1ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84658a3ffffffff,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84658a7ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84658a9ffffffff,39.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84658abffffffff,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84658adffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84658b1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84658b3ffffffff,87.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84658b5ffffffff,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84658b7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84658bbffffffff,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84658e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84658e3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84658e7ffffffff,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465907ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465909ffffffff,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846590bffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465911ffffffff,174.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465913ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465915ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465917ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465919ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846591bffffffff,122.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846591dffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465935ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846593dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465949ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465959ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846595dffffffff,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465961ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846596dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846598bffffffff,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465991ffffffff,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465993ffffffff,1003.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465995ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465997ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846599bffffffff,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846599dffffffff,26.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84659a7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84659b5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84659c1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84659c3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84659c9ffffffff,131.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84659cdffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84659dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84659e9ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465a37ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b01ffffffff,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b0bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b21ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b23ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b25ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b2bffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b31ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b33ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b39ffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b3dffffffff,155.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b43ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b55ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b61ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b63ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b6bffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8468025ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8468101ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8468111ffffffff,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
8468115ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8468119ffffffff,723.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0
846811bffffffff,28.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
8468123ffffffff,27.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
8468167ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8468189ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846818bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846818dffffffff,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
8468193ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84681c3ffffffff,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
84681d5ffffffff,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84681edffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8468ac9ffffffff,38.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
8468c23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8468c27ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8468c3dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8468c81ffffffff,39.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
8468c89ffffffff,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
8468c8bffffffff,315.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0
8468ca9ffffffff,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
8468cadffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
8468cd1ffffffff,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
8468ce3ffffffff,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8468ce7ffffffff,94.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0
8468d13ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8468d23ffffffff,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
8468d29ffffffff,27.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
8468d2bffffffff,15.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
8468d81ffffffff,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
8468d83ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8468d85ffffffff,31.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
8468d87ffffffff,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
8468d89ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8468d8bffffffff,12.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
8468d8dffffffff,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
8468dcdffffffff,18.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
8468ddbffffffff,36.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
8468f6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8469345ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846934dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8469361ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8473b61ffffffff,20.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
8473b6dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848c107ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848c13dffffffff,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
848c967ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848cc27ffffffff,15.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
848cd8dffffffff,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
848cdc1ffffffff,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
848cdc9ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
848da25ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848da2dffffffff,12.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
848da67ffffffff,13.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
848db01ffffffff,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
848db05ffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
848db53ffffffff,70.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0
848db59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848db5bffffffff,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
849500bffffffff,64.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0
8495031ffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8495055ffffffff,17.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
8495217ffffffff,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
84952b3ffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
84952d5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84952d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8495613ffffffff,97.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0
8495661ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
84956c5ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
8495725ffffffff,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
849576dffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
8495a41ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8495a4dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
