cell_id,Ramphastos vitellinus,Ramphastos vitellinus citreolaemus,Ramphastos vitellinus culminatus/pintoi,Ramphastos vitellinus vitellinus,Ramphastos vitellinus ariel,Ramphastos vitellinus citreolaemus x culminatus,Ramphastos vitellinus culminatus x vitellinus,Ramphastos vitellinus culminatus x ariel
84815a1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84815a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84815abffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84815c9ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84815d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84815d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84815d9ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84815dbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84815e9ffffffff,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
8481627ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848162bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481635ffffffff,67.0,0.0,25.0,0.0,2.0,0.0,0.0,0.0
8481637ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481711ffffffff,89.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
8481713ffffffff,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8481715ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848175dffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
8481851ffffffff,52.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0
8481ad1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a003ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a00bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a01dffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a051ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a059ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a05bffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a05dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a069ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a109ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a127ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a155ffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a157ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a185ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
848a191ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
848a195ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
848a1a7ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a1abffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
848a213ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a21bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a229ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a233ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a23bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a249ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a2cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a313ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a317ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a337ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a33bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a419ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a43bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a451ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a459ffffffff,50.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
848a45bffffffff,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
848a45dffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a4b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a4bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a565ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
848a5a1ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
848a68bffffffff,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
848a699ffffffff,183.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
848a69dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a6d1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a6d7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a6d9ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a6dbffffffff,111.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
848a6e5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a707ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a73dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a809ffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a81bffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a827ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a82dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a859ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a85dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a8d9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a913ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a921ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a925ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a927ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a963ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a9c1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a9c5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a9c9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a9cdffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a9d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a9d7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848aa51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848aa87ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848aa93ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848aa97ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848aa9dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848aaa3ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848aaa5ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848aaadffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848aab9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848aabdffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848aac9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848aacbffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848aad5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848aadbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848aaddffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848ab65ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848ac23ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848ad13ffffffff,31.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
848ad15ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848ad89ffffffff,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
848ad8dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848adbbffffffff,15.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
848adc5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848ade3ffffffff,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
848adebffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
848ae5bffffffff,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
848af03ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848af09ffffffff,73.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
848af0bffffffff,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
848af11ffffffff,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
848af1dffffffff,22.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0
848af21ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848af29ffffffff,145.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
848af2bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848af2dffffffff,20.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
848af41ffffffff,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
848af43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848af45ffffffff,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
848af47ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848af4dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848af61ffffffff,323.0,0.0,5.0,76.0,0.0,0.0,0.0,0.0
848af63ffffffff,277.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
848af67ffffffff,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848af69ffffffff,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
848af6bffffffff,107.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
848b0b5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b11bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b11dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b1dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b1e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b1edffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b205ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b207ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b211ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
848b213ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b221ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b223ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b229ffffffff,90.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
848b22bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b22dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b2c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b2c5ffffffff,26.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
848b2c7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b2cdffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b2e9ffffffff,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
848b401ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b40bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b40dffffffff,51.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
848b429ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b445ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b447ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b449ffffffff,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
848b44bffffffff,139.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
848b44dffffffff,242.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
848b459ffffffff,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
848b463ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b469ffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b46bffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b483ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b4e5ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b511ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b513ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b525ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b529ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b52dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b53dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b561ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b563ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
848b56bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b5cdffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b5d1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b617ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b623ffffffff,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
848b627ffffffff,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
848b631ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b633ffffffff,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
848b635ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b637ffffffff,298.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
848b63bffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b63dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b691ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b693ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b695ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b697ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b6bbffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b6e5ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b6e7ffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b6edffffffff,44.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
848b709ffffffff,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
848b70bffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
848b711ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b713ffffffff,235.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
848b717ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b71bffffffff,29.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
848b743ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
848b745ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b747ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b74bffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b751ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b755ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b757ffffffff,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
848b75dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b821ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b82bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b839ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b849ffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b881ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b883ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b8a1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b96dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b98bffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b98dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b999ffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b99dffffffff,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b9d1ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b9d5ffffffff,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b9d7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848ba09ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848ba63ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848ba65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848bb59ffffffff,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e643ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e649ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e64bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f401ffffffff,216.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0
848f40bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f40dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f435ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f439ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f447ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f44bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f455ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f461ffffffff,86.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
848f463ffffffff,208.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0
848f465ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f467ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f46bffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
848f485ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f487ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f489ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f48dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f4a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f4c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f4e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f4e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f5d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f5d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f5ddffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f611ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f613ffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f619ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f61bffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f655ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f657ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f6b1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f6b3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f6b5ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f6bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f6e1ffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
848f6e9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f6ebffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f705ffffffff,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
848f70dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f71bffffffff,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
848f71dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f729ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f72bffffffff,142.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0
848f733ffffffff,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
848f73dffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
848f741ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f745ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f74bffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f74dffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f763ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f76bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a5961ffffffff,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
84a5965ffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
84a5969ffffffff,143.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0
84a596dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8061ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8065ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8067ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8069ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8101ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8105ffffffff,141.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0
84a8107ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8109ffffffff,468.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0
84a810dffffffff,430.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0
84a8119ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8125ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8129ffffffff,30.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
84a812dffffffff,157.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
84a8143ffffffff,1008.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0
84a8151ffffffff,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
84a8153ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8155ffffffff,414.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0
84a8157ffffffff,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
84a8159ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a815bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a815dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8163ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8167ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a81cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8311ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8313ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8315ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8317ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8319ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a831dffffffff,33.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
84a8331ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8333ffffffff,21.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
84a8337ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a833bffffffff,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a834bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8353ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8357ffffffff,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
84a8359ffffffff,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
84a835dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8447ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a84a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a855dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a85b7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a85b9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8821ffffffff,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
84a8825ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8829ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a882dffffffff,111.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
84a883bffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
