cell_id,Buteo rufinus,Buteo rufinus rufinus,Buteo rufinus cirtensis
8442ce5ffffffff,2.0,0.0,0.0
8442ce7ffffffff,7.0,0.0,0.0
8442ce9ffffffff,116.0,0.0,0.0
8442cebffffffff,37.0,0.0,0.0
8442d13ffffffff,2.0,0.0,0.0
8442d1bffffffff,4.0,0.0,0.0
8442dc1ffffffff,2.0,0.0,0.0
8442dc3ffffffff,2.0,0.0,0.0
8442dcdffffffff,7.0,0.0,0.0
8442dd1ffffffff,2.0,0.0,0.0
8442dd9ffffffff,33.0,0.0,0.0
8442e05ffffffff,2.0,0.0,0.0
8442e09ffffffff,6.0,0.0,0.0
8442e0dffffffff,1.0,0.0,0.0
8442e23ffffffff,1.0,0.0,0.0
8442e27ffffffff,10.0,0.0,0.0
8442e35ffffffff,4.0,0.0,0.0
8442e37ffffffff,9.0,0.0,0.0
8442e45ffffffff,8.0,0.0,0.0
8442e4dffffffff,1.0,0.0,0.0
8442e6bffffffff,2.0,0.0,0.0
8442e97ffffffff,11.0,0.0,0.0
8442e9dffffffff,4.0,0.0,0.0
8442eabffffffff,4.0,0.0,0.0
8442eb3ffffffff,20.0,0.0,0.0
8442eb5ffffffff,7.0,0.0,0.0
8442ebbffffffff,4.0,0.0,0.0
8442eebffffffff,2.0,0.0,0.0
844300bffffffff,2.0,0.0,0.0
8443017ffffffff,2.0,0.0,0.0
8443023ffffffff,1.0,0.0,0.0
844303dffffffff,2.0,0.0,0.0
8443047ffffffff,4.0,0.0,0.0
8443055ffffffff,3.0,0.0,0.0
844305dffffffff,2.0,0.0,0.0
84430e7ffffffff,2.0,0.0,0.0
8443107ffffffff,2.0,0.0,0.0
844313bffffffff,3.0,0.0,0.0
844315dffffffff,2.0,0.0,0.0
8443163ffffffff,4.0,0.0,0.0
844318dffffffff,1.0,0.0,0.0
84431a9ffffffff,1.0,0.0,0.0
84431adffffffff,2.0,0.0,0.0
84431d3ffffffff,1.0,0.0,0.0
84431e1ffffffff,3.0,0.0,0.0
84431e3ffffffff,27.0,0.0,0.0
84431e9ffffffff,13.0,0.0,0.0
84431ebffffffff,8.0,0.0,0.0
8443233ffffffff,6.0,0.0,0.0
8443241ffffffff,15.0,0.0,0.0
844324dffffffff,8.0,0.0,0.0
8443259ffffffff,4.0,0.0,0.0
8443261ffffffff,5.0,0.0,0.0
84432abffffffff,3.0,0.0,0.0
84432c5ffffffff,2.0,0.0,0.0
84432e9ffffffff,2.0,0.0,0.0
8443311ffffffff,3.0,0.0,0.0
8443319ffffffff,6.0,0.0,0.0
844331bffffffff,3.0,0.0,0.0
844331dffffffff,2.0,0.0,0.0
844333bffffffff,6.0,0.0,0.0
8443343ffffffff,2.0,0.0,0.0
8443347ffffffff,2.0,0.0,0.0
8443357ffffffff,4.0,0.0,0.0
844335bffffffff,1.0,0.0,0.0
8443501ffffffff,8.0,0.0,0.0
8443507ffffffff,2.0,0.0,0.0
8443601ffffffff,11.0,0.0,0.0
8443603ffffffff,120.0,0.0,0.0
8443605ffffffff,2.0,0.0,0.0
8443609ffffffff,38.0,0.0,0.0
844360bffffffff,112.0,0.0,0.0
844360dffffffff,2.0,0.0,0.0
8443611ffffffff,23.0,0.0,0.0
8443615ffffffff,3.0,0.0,0.0
844361dffffffff,29.0,0.0,0.0
8443621ffffffff,7.0,0.0,0.0
8443629ffffffff,6.0,0.0,0.0
8443635ffffffff,4.0,0.0,0.0
844363dffffffff,5.0,0.0,0.0
8443641ffffffff,8.0,0.0,0.0
8443643ffffffff,11.0,0.0,0.0
8443647ffffffff,17.0,0.0,0.0
844364bffffffff,2.0,0.0,0.0
8443655ffffffff,29.0,0.0,0.0
8443657ffffffff,1.0,0.0,0.0
844365dffffffff,20.0,0.0,0.0
8443663ffffffff,1.0,0.0,0.0
844366bffffffff,2.0,0.0,0.0
8443707ffffffff,2.0,0.0,0.0
844371bffffffff,2.0,0.0,0.0
844371dffffffff,1.0,0.0,0.0
844372bffffffff,2.0,0.0,0.0
844373bffffffff,3.0,0.0,0.0
84438c3ffffffff,3.0,0.0,0.0
8443983ffffffff,2.0,0.0,0.0
8443a03ffffffff,2.0,0.0,0.0
8443a13ffffffff,13.0,0.0,0.0
8443a17ffffffff,30.0,0.0,0.0
8443a33ffffffff,2.0,0.0,0.0
8443a39ffffffff,2.0,0.0,0.0
8443a3bffffffff,1.0,0.0,0.0
8443a69ffffffff,3.0,0.0,0.0
8443a89ffffffff,2.0,0.0,0.0
8443a8dffffffff,2.0,0.0,0.0
8443a91ffffffff,10.0,0.0,0.0
8443a93ffffffff,4.0,0.0,0.0
8443a99ffffffff,3.0,0.0,0.0
8443a9bffffffff,7.0,0.0,0.0
8443ac1ffffffff,1.0,0.0,0.0
8443ac3ffffffff,3.0,0.0,3.0
8443acdffffffff,9.0,0.0,0.0
8443ad3ffffffff,1.0,0.0,0.0
8443ae5ffffffff,9.0,0.0,0.0
8443ae9ffffffff,2.0,0.0,0.0
8443aedffffffff,18.0,1.0,0.0
8452027ffffffff,1.0,0.0,0.0
845202dffffffff,9.0,0.0,0.0
8452065ffffffff,17.0,0.0,0.0
8452113ffffffff,9.0,0.0,0.0
8452153ffffffff,9.0,0.0,0.0
845215bffffffff,6.0,0.0,0.0
84521bbffffffff,1.0,0.0,0.0
84521c5ffffffff,12.0,0.0,0.0
84521e9ffffffff,2.0,0.0,0.0
8452301ffffffff,3.0,0.0,0.0
845232bffffffff,2.0,0.0,0.0
8452345ffffffff,3.0,0.0,0.0
84524d3ffffffff,2.0,0.0,0.0
84524d7ffffffff,8.0,0.0,0.0
84526b5ffffffff,2.0,0.0,0.0
845280dffffffff,2.0,0.0,0.0
8452831ffffffff,1.0,0.0,0.0
8452863ffffffff,2.0,0.0,0.0
8452997ffffffff,1.0,0.0,0.0
84529b5ffffffff,9.0,0.0,0.0
8452d45ffffffff,2.0,0.0,0.0
8453129ffffffff,2.0,0.0,0.0
845313bffffffff,3.0,0.0,0.0
8453245ffffffff,2.0,0.0,0.0
8453323ffffffff,2.0,0.0,0.0
8453369ffffffff,2.0,0.0,0.0
845343dffffffff,2.0,0.0,0.0
8453441ffffffff,5.0,0.0,0.0
8453451ffffffff,7.0,0.0,0.0
845345dffffffff,2.0,0.0,0.0
84534dbffffffff,1.0,0.0,0.0
8453551ffffffff,5.0,0.0,0.0
8453553ffffffff,1.0,0.0,0.0
845355dffffffff,1.0,0.0,0.0
8453621ffffffff,3.0,0.0,0.0
8453645ffffffff,8.0,0.0,0.0
8453685ffffffff,1.0,0.0,0.0
84536a3ffffffff,37.0,2.0,0.0
8453727ffffffff,1.0,0.0,0.0
845372bffffffff,1.0,0.0,0.0
8453a49ffffffff,1.0,0.0,0.0
8453a4bffffffff,3.0,0.0,0.0
8453a93ffffffff,2.0,0.0,0.0
84550a1ffffffff,3.0,0.0,3.0
8455107ffffffff,2.0,0.0,0.0
845510dffffffff,3.0,0.0,0.0
8455121ffffffff,4.0,0.0,3.0
8455123ffffffff,13.0,0.0,7.0
845512bffffffff,12.0,0.0,0.0
8455131ffffffff,12.0,0.0,2.0
8455133ffffffff,4.0,0.0,0.0
8455137ffffffff,5.0,0.0,0.0
845513dffffffff,4.0,0.0,3.0
84551edffffffff,25.0,0.0,4.0
8455327ffffffff,2.0,0.0,0.0
845534bffffffff,1.0,0.0,1.0
8458585ffffffff,1.0,0.0,0.0
845929bffffffff,1.0,0.0,1.0
846326bffffffff,4.0,0.0,0.0
8463307ffffffff,2.0,0.0,0.0
8463321ffffffff,43.0,0.0,0.0
8463323ffffffff,2.0,0.0,0.0
8463325ffffffff,5.0,0.0,0.0
846332dffffffff,4.0,0.0,0.0
846336dffffffff,1.0,0.0,0.0
8464925ffffffff,2.0,0.0,0.0
846a49bffffffff,1.0,0.0,0.0
847a6d1ffffffff,1.0,0.0,0.0
847aca5ffffffff,4.0,0.0,0.0
847acc5ffffffff,4.0,2.0,0.0
847acc7ffffffff,2.0,0.0,0.0
847ad93ffffffff,4.0,0.0,0.0
847ad99ffffffff,5.0,0.0,0.0
847ad9dffffffff,2.0,0.0,0.0
8496925ffffffff,6.0,0.0,0.0
8496933ffffffff,2.0,0.0,0.0
8496935ffffffff,4.0,0.0,0.0
8496937ffffffff,1.0,0.0,0.0
849693dffffffff,1.0,0.0,0.0
8496a15ffffffff,2.0,0.0,0.0
