cell_id,Thryomanes bewickii,Thryomanes bewickii bewickii,Thryomanes bewickii [mexicanus Group],Thryomanes bewickii [spilurus Group]
84485d5ffffffff,9.0,0.0,0.0,0.0
84485d7ffffffff,30.0,0.0,0.0,0.0
84485d9ffffffff,2.0,0.0,0.0,0.0
84485ddffffffff,135.0,0.0,0.0,0.0
84485e5ffffffff,2.0,0.0,0.0,0.0
8448715ffffffff,3.0,0.0,0.0,0.0
8448717ffffffff,20.0,0.0,0.0,0.0
8448723ffffffff,4.0,0.0,0.0,0.0
844872bffffffff,2.0,0.0,0.0,0.0
8448731ffffffff,4.0,0.0,0.0,0.0
8448733ffffffff,7.0,0.0,0.0,0.0
8448735ffffffff,3.0,0.0,0.0,0.0
844873bffffffff,118.0,0.0,0.0,0.0
8448767ffffffff,1.0,0.0,0.0,0.0
8448801ffffffff,2.0,0.0,0.0,0.0
8448803ffffffff,100.0,0.0,0.0,0.0
8448805ffffffff,50.0,0.0,0.0,0.0
8448807ffffffff,16.0,0.0,0.0,0.0
844880dffffffff,865.0,0.0,2.0,0.0
8448815ffffffff,64.0,0.0,0.0,0.0
8448817ffffffff,55.0,0.0,0.0,0.0
8448821ffffffff,16.0,0.0,0.0,0.0
8448823ffffffff,42.0,0.0,0.0,0.0
8448825ffffffff,1034.0,0.0,0.0,0.0
8448827ffffffff,158.0,0.0,0.0,0.0
8448829ffffffff,9.0,0.0,0.0,0.0
844882bffffffff,200.0,0.0,0.0,0.0
844882dffffffff,214.0,0.0,0.0,0.0
8448831ffffffff,543.0,0.0,0.0,0.0
8448833ffffffff,506.0,0.0,0.0,0.0
8448835ffffffff,61.0,0.0,0.0,0.0
8448837ffffffff,934.0,0.0,0.0,0.0
8448839ffffffff,82.0,0.0,0.0,0.0
844883bffffffff,46.0,0.0,0.0,0.0
844883dffffffff,43.0,0.0,0.0,0.0
8448841ffffffff,5.0,0.0,0.0,0.0
8448843ffffffff,2.0,0.0,0.0,0.0
8448845ffffffff,23.0,0.0,0.0,0.0
8448849ffffffff,9.0,0.0,0.0,0.0
844884bffffffff,17.0,0.0,0.0,0.0
844884dffffffff,11.0,0.0,0.0,0.0
8448853ffffffff,4.0,0.0,0.0,0.0
8448855ffffffff,18.0,0.0,0.0,0.0
8448861ffffffff,113.0,0.0,0.0,0.0
8448863ffffffff,74.0,0.0,0.0,0.0
8448865ffffffff,120.0,0.0,0.0,0.0
8448867ffffffff,116.0,0.0,0.0,0.0
8448869ffffffff,174.0,0.0,0.0,0.0
844886bffffffff,383.0,0.0,0.0,0.0
844886dffffffff,157.0,0.0,0.0,0.0
8448881ffffffff,235.0,0.0,0.0,0.0
8448883ffffffff,8.0,0.0,0.0,0.0
8448885ffffffff,77.0,0.0,0.0,0.0
8448887ffffffff,100.0,0.0,0.0,0.0
8448889ffffffff,18.0,0.0,0.0,0.0
844888bffffffff,7.0,0.0,0.0,0.0
844888dffffffff,16.0,0.0,0.0,0.0
8448891ffffffff,15.0,0.0,0.0,0.0
8448895ffffffff,8.0,0.0,0.0,0.0
8448897ffffffff,6.0,0.0,0.0,0.0
8448899ffffffff,4.0,0.0,0.0,0.0
844889bffffffff,13.0,0.0,0.0,0.0
844889dffffffff,13.0,0.0,0.0,0.0
84488a1ffffffff,92.0,0.0,0.0,0.0
84488a3ffffffff,263.0,0.0,0.0,0.0
84488a5ffffffff,55.0,0.0,0.0,0.0
84488a7ffffffff,315.0,0.0,0.0,0.0
84488a9ffffffff,159.0,0.0,0.0,0.0
84488abffffffff,18.0,0.0,0.0,0.0
84488adffffffff,64.0,0.0,0.0,0.0
84488b1ffffffff,66.0,0.0,0.0,0.0
84488b3ffffffff,915.0,0.0,0.0,0.0
84488b5ffffffff,24.0,0.0,0.0,0.0
84488b7ffffffff,110.0,0.0,0.0,0.0
84488b9ffffffff,13.0,0.0,0.0,0.0
84488bbffffffff,14.0,0.0,0.0,0.0
84488bdffffffff,34.0,0.0,0.0,0.0
84488c7ffffffff,18.0,0.0,0.0,0.0
84488d1ffffffff,147.0,0.0,0.0,0.0
84488d3ffffffff,59.0,0.0,0.0,0.0
84488d5ffffffff,35.0,0.0,0.0,0.0
84488d7ffffffff,31.0,0.0,0.0,0.0
84488d9ffffffff,207.0,0.0,0.0,0.0
84488dbffffffff,33.0,0.0,0.0,0.0
84488ddffffffff,17.0,0.0,0.0,0.0
84488e1ffffffff,256.0,0.0,0.0,0.0
84488e3ffffffff,48.0,0.0,0.0,0.0
84488e5ffffffff,153.0,0.0,0.0,0.0
84488e7ffffffff,13.0,0.0,0.0,0.0
84488e9ffffffff,515.0,0.0,0.0,0.0
84488ebffffffff,264.0,0.0,0.0,0.0
84488edffffffff,903.0,0.0,0.0,0.0
8448901ffffffff,1.0,0.0,0.0,0.0
8448903ffffffff,34.0,0.0,0.0,0.0
8448907ffffffff,3.0,0.0,0.0,0.0
844890bffffffff,48.0,0.0,0.0,0.0
8448911ffffffff,88.0,0.0,0.0,0.0
8448913ffffffff,157.0,0.0,0.0,0.0
8448915ffffffff,32.0,0.0,0.0,0.0
8448917ffffffff,30.0,0.0,0.0,0.0
8448919ffffffff,125.0,0.0,0.0,0.0
844891bffffffff,280.0,0.0,0.0,0.0
844891dffffffff,46.0,0.0,0.0,0.0
8448933ffffffff,10.0,0.0,0.0,0.0
8448937ffffffff,6.0,0.0,0.0,0.0
8448939ffffffff,7.0,0.0,0.0,0.0
844893bffffffff,2.0,0.0,0.0,0.0
8448951ffffffff,80.0,0.0,0.0,0.0
8448953ffffffff,225.0,0.0,0.0,0.0
8448955ffffffff,39.0,0.0,0.0,0.0
8448957ffffffff,32.0,0.0,0.0,0.0
8448959ffffffff,414.0,0.0,0.0,0.0
844895bffffffff,40.0,0.0,0.0,0.0
844895dffffffff,6.0,0.0,0.0,0.0
8448981ffffffff,2467.0,0.0,0.0,0.0
8448983ffffffff,337.0,0.0,0.0,0.0
8448985ffffffff,3040.0,0.0,0.0,0.0
8448987ffffffff,348.0,0.0,0.0,0.0
8448989ffffffff,616.0,0.0,0.0,0.0
844898bffffffff,276.0,0.0,0.0,0.0
844898dffffffff,5590.0,0.0,0.0,0.0
8448991ffffffff,104.0,0.0,0.0,0.0
8448993ffffffff,84.0,0.0,0.0,0.0
8448995ffffffff,89.0,0.0,0.0,0.0
8448997ffffffff,612.0,0.0,0.0,0.0
8448999ffffffff,132.0,0.0,0.0,0.0
844899bffffffff,106.0,0.0,0.0,0.0
844899dffffffff,159.0,0.0,0.0,0.0
84489a1ffffffff,5.0,0.0,0.0,0.0
84489a3ffffffff,312.0,0.0,0.0,0.0
84489a5ffffffff,12.0,0.0,0.0,0.0
84489a7ffffffff,47.0,0.0,0.0,0.0
84489a9ffffffff,312.0,0.0,0.0,0.0
84489abffffffff,942.0,0.0,0.0,0.0
84489adffffffff,14.0,0.0,0.0,0.0
84489b1ffffffff,84.0,0.0,0.0,0.0
84489b3ffffffff,74.0,0.0,0.0,0.0
84489b5ffffffff,79.0,0.0,0.0,0.0
84489b7ffffffff,281.0,0.0,0.0,0.0
84489b9ffffffff,105.0,0.0,0.0,0.0
84489bbffffffff,95.0,0.0,0.0,0.0
84489bdffffffff,183.0,0.0,0.0,0.0
84489c1ffffffff,5186.0,0.0,0.0,0.0
84489c3ffffffff,5061.0,0.0,0.0,0.0
84489c5ffffffff,939.0,0.0,0.0,0.0
84489c7ffffffff,2091.0,0.0,0.0,0.0
84489c9ffffffff,905.0,0.0,0.0,0.0
84489cbffffffff,334.0,0.0,0.0,0.0
84489cdffffffff,610.0,0.0,0.0,0.0
84489d1ffffffff,734.0,0.0,0.0,0.0
84489d3ffffffff,1928.0,0.0,4.0,0.0
84489d5ffffffff,374.0,0.0,0.0,0.0
84489d7ffffffff,116.0,0.0,0.0,0.0
84489d9ffffffff,817.0,0.0,0.0,0.0
84489dbffffffff,52.0,0.0,0.0,0.0
84489ddffffffff,514.0,0.0,0.0,0.0
84489e1ffffffff,492.0,0.0,0.0,0.0
84489e3ffffffff,2635.0,0.0,0.0,0.0
84489e5ffffffff,6.0,0.0,0.0,0.0
84489e7ffffffff,18.0,0.0,0.0,0.0
84489e9ffffffff,180.0,0.0,0.0,0.0
84489ebffffffff,1241.0,0.0,0.0,0.0
84489edffffffff,3.0,0.0,0.0,0.0
8448a01ffffffff,4.0,0.0,0.0,0.0
8448a03ffffffff,4.0,0.0,0.0,0.0
8448a05ffffffff,317.0,0.0,0.0,0.0
8448a07ffffffff,353.0,0.0,0.0,0.0
8448a09ffffffff,5.0,0.0,0.0,0.0
8448a1bffffffff,1.0,0.0,0.0,0.0
8448a1dffffffff,5.0,0.0,0.0,0.0
8448a21ffffffff,209.0,0.0,0.0,0.0
8448a23ffffffff,29.0,0.0,0.0,0.0
8448a25ffffffff,9.0,0.0,0.0,0.0
8448a27ffffffff,367.0,0.0,0.0,0.0
8448a29ffffffff,235.0,0.0,0.0,0.0
8448a2bffffffff,109.0,0.0,0.0,0.0
8448a2dffffffff,4.0,0.0,0.0,0.0
8448a31ffffffff,2.0,0.0,0.0,0.0
8448a35ffffffff,11.0,0.0,0.0,0.0
8448a39ffffffff,6.0,0.0,0.0,0.0
8448a3dffffffff,2.0,0.0,0.0,0.0
8448a63ffffffff,71.0,0.0,0.0,0.0
8448a65ffffffff,5.0,0.0,0.0,0.0
8448a67ffffffff,79.0,0.0,0.0,0.0
8448a69ffffffff,2.0,0.0,0.0,0.0
8448a6bffffffff,14.0,0.0,0.0,0.0
8448a6dffffffff,11.0,0.0,0.0,0.0
8448aa1ffffffff,2.0,0.0,0.0,0.0
8448ab1ffffffff,2.0,0.0,0.0,0.0
8448ab3ffffffff,217.0,0.0,0.0,0.0
8448ab7ffffffff,2214.0,0.0,0.0,0.0
8448abbffffffff,2.0,0.0,0.0,0.0
8448b13ffffffff,3243.0,0.0,0.0,0.0
8448b15ffffffff,510.0,0.0,0.0,0.0
8448b17ffffffff,259.0,0.0,0.0,0.0
8448b19ffffffff,15.0,0.0,0.0,0.0
8448b1bffffffff,65.0,0.0,0.0,0.0
8448b1dffffffff,149.0,0.0,0.0,0.0
8448b23ffffffff,156.0,0.0,0.0,0.0
8448b2bffffffff,252.0,0.0,0.0,0.0
8448b31ffffffff,650.0,0.0,0.0,0.0
8448b33ffffffff,87.0,0.0,0.0,0.0
8448b35ffffffff,65.0,0.0,0.0,0.0
8448b37ffffffff,549.0,0.0,0.0,0.0
8448b39ffffffff,1740.0,0.0,0.0,0.0
8448b3bffffffff,135.0,0.0,0.0,0.0
8448b3dffffffff,1277.0,0.0,0.0,0.0
8448b47ffffffff,1.0,0.0,0.0,0.0
8448b49ffffffff,2.0,0.0,0.0,0.0
8448b51ffffffff,1.0,0.0,0.0,0.0
8448b53ffffffff,2.0,0.0,0.0,0.0
8448b59ffffffff,6.0,0.0,0.0,0.0
8448b5bffffffff,21.0,0.0,0.0,0.0
8448c01ffffffff,24.0,0.0,0.0,0.0
8448c03ffffffff,153.0,0.0,0.0,0.0
8448c05ffffffff,369.0,0.0,0.0,0.0
8448c07ffffffff,280.0,0.0,0.0,0.0
8448c09ffffffff,11.0,0.0,0.0,0.0
8448c0bffffffff,258.0,0.0,0.0,0.0
8448c0dffffffff,11.0,0.0,0.0,0.0
8448c11ffffffff,105.0,0.0,0.0,0.0
8448c13ffffffff,28.0,0.0,6.0,0.0
8448c15ffffffff,28.0,0.0,0.0,0.0
8448c17ffffffff,13.0,0.0,0.0,0.0
8448c19ffffffff,216.0,0.0,86.0,0.0
8448c1bffffffff,52.0,0.0,10.0,0.0
8448c1dffffffff,300.0,0.0,0.0,0.0
8448c23ffffffff,3.0,0.0,0.0,0.0
8448c25ffffffff,104.0,0.0,0.0,0.0
8448c27ffffffff,17.0,0.0,0.0,0.0
8448c29ffffffff,2.0,0.0,0.0,0.0
8448c2bffffffff,127.0,0.0,0.0,0.0
8448c2dffffffff,61.0,0.0,0.0,0.0
8448c31ffffffff,33.0,0.0,0.0,0.0
8448c33ffffffff,8.0,0.0,0.0,0.0
8448c35ffffffff,2111.0,0.0,0.0,0.0
8448c37ffffffff,17.0,0.0,0.0,0.0
8448c39ffffffff,5.0,0.0,0.0,0.0
8448c3bffffffff,2.0,0.0,0.0,0.0
8448c3dffffffff,22.0,0.0,0.0,0.0
8448c43ffffffff,2.0,0.0,0.0,0.0
8448c47ffffffff,16.0,0.0,0.0,0.0
8448c49ffffffff,1.0,0.0,0.0,0.0
8448c4bffffffff,5.0,0.0,0.0,0.0
8448c4dffffffff,1.0,0.0,0.0,0.0
8448c51ffffffff,23.0,0.0,0.0,0.0
8448c53ffffffff,56.0,0.0,6.0,0.0
8448c55ffffffff,8.0,0.0,0.0,0.0
8448c57ffffffff,159.0,0.0,0.0,0.0
8448c59ffffffff,5879.0,0.0,953.0,0.0
8448c5bffffffff,721.0,0.0,93.0,0.0
8448c5dffffffff,100.0,0.0,0.0,0.0
8448c61ffffffff,53.0,0.0,0.0,0.0
8448c63ffffffff,440.0,0.0,0.0,0.0
8448c65ffffffff,52.0,0.0,0.0,0.0
8448c67ffffffff,99.0,0.0,0.0,0.0
8448c69ffffffff,20.0,0.0,0.0,0.0
8448c6bffffffff,1.0,0.0,0.0,0.0
8448c6dffffffff,28.0,0.0,0.0,0.0
8448c81ffffffff,9.0,0.0,0.0,0.0
8448c85ffffffff,2.0,0.0,0.0,0.0
8448c89ffffffff,73.0,0.0,8.0,0.0
8448c8bffffffff,16.0,0.0,0.0,0.0
8448c8dffffffff,3.0,0.0,0.0,0.0
8448c93ffffffff,22.0,0.0,0.0,0.0
8448c95ffffffff,4.0,0.0,0.0,0.0
8448c97ffffffff,3.0,0.0,0.0,0.0
8448c99ffffffff,53.0,0.0,0.0,0.0
8448c9bffffffff,14.0,0.0,0.0,0.0
8448c9dffffffff,4.0,0.0,0.0,0.0
8448ca1ffffffff,3.0,0.0,0.0,0.0
8448ca9ffffffff,38.0,0.0,0.0,0.0
8448cadffffffff,36.0,0.0,0.0,0.0
8448cb1ffffffff,3.0,0.0,0.0,0.0
8448cb3ffffffff,5.0,0.0,0.0,0.0
8448cb5ffffffff,12.0,0.0,0.0,0.0
8448cbdffffffff,22.0,0.0,0.0,0.0
8448cc1ffffffff,43.0,0.0,16.0,0.0
8448cc3ffffffff,17.0,0.0,8.0,0.0
8448cc5ffffffff,25.0,0.0,2.0,0.0
8448cc7ffffffff,34.0,0.0,7.0,0.0
8448cc9ffffffff,6.0,0.0,3.0,0.0
8448ccbffffffff,22.0,0.0,4.0,0.0
8448ccdffffffff,1.0,0.0,0.0,0.0
8448cd1ffffffff,13.0,0.0,1.0,0.0
8448cd3ffffffff,520.0,0.0,0.0,0.0
8448cd5ffffffff,11.0,0.0,0.0,0.0
8448cd7ffffffff,42.0,0.0,0.0,0.0
8448cd9ffffffff,539.0,0.0,25.0,0.0
8448cdbffffffff,1105.0,0.0,2.0,0.0
8448cddffffffff,9.0,0.0,0.0,0.0
8448ce1ffffffff,1.0,0.0,0.0,0.0
8448ce3ffffffff,2.0,0.0,0.0,0.0
8448ce5ffffffff,6.0,0.0,0.0,0.0
8448ce7ffffffff,12.0,0.0,0.0,0.0
8448ce9ffffffff,3.0,0.0,0.0,0.0
8448cebffffffff,24.0,0.0,0.0,0.0
8448cedffffffff,3.0,0.0,0.0,0.0
8448d03ffffffff,72.0,0.0,0.0,0.0
8448d07ffffffff,5.0,0.0,0.0,0.0
8448d09ffffffff,69.0,0.0,0.0,0.0
8448d0dffffffff,7.0,0.0,0.0,0.0
8448d11ffffffff,3.0,0.0,0.0,0.0
8448d13ffffffff,10.0,0.0,0.0,0.0
8448d15ffffffff,2.0,0.0,0.0,0.0
8448d17ffffffff,2.0,0.0,0.0,0.0
8448d19ffffffff,84.0,0.0,0.0,0.0
8448d1bffffffff,103.0,0.0,0.0,0.0
8448d1dffffffff,3.0,0.0,0.0,0.0
8448d21ffffffff,2.0,0.0,0.0,0.0
8448d27ffffffff,22.0,0.0,0.0,0.0
8448d2bffffffff,7.0,0.0,0.0,0.0
8448d2dffffffff,2.0,0.0,0.0,0.0
8448d33ffffffff,66.0,0.0,0.0,0.0
8448d35ffffffff,12.0,0.0,0.0,0.0
8448d37ffffffff,56.0,0.0,0.0,0.0
8448d3dffffffff,2.0,0.0,0.0,0.0
8448d41ffffffff,6.0,0.0,0.0,0.0
8448d43ffffffff,423.0,0.0,0.0,0.0
8448d45ffffffff,9.0,0.0,0.0,0.0
8448d47ffffffff,13.0,0.0,0.0,0.0
8448d4bffffffff,572.0,0.0,0.0,0.0
8448d4dffffffff,3.0,0.0,0.0,0.0
8448d51ffffffff,1.0,0.0,0.0,0.0
8448d53ffffffff,34.0,0.0,0.0,0.0
8448d57ffffffff,4.0,0.0,0.0,0.0
8448d5bffffffff,5.0,0.0,0.0,0.0
8448d5dffffffff,93.0,0.0,0.0,0.0
8448d61ffffffff,3.0,0.0,0.0,0.0
8448d63ffffffff,8.0,0.0,0.0,0.0
8448d65ffffffff,4.0,0.0,0.0,0.0
8448d67ffffffff,4.0,0.0,0.0,0.0
8448d69ffffffff,7.0,0.0,0.0,0.0
8448d6bffffffff,4.0,0.0,0.0,0.0
8448d6dffffffff,1.0,0.0,0.0,0.0
8448d81ffffffff,946.0,0.0,0.0,0.0
8448d83ffffffff,2532.0,0.0,0.0,0.0
8448d85ffffffff,163.0,0.0,0.0,0.0
8448d87ffffffff,1944.0,0.0,0.0,0.0
8448d89ffffffff,8043.0,0.0,0.0,0.0
8448d8bffffffff,567.0,0.0,0.0,0.0
8448d8dffffffff,13.0,0.0,0.0,0.0
8448d95ffffffff,3.0,0.0,0.0,0.0
8448d97ffffffff,2.0,0.0,0.0,0.0
8448d9bffffffff,4.0,0.0,0.0,0.0
8448d9dffffffff,3.0,0.0,0.0,0.0
8448da1ffffffff,60.0,0.0,0.0,0.0
8448da3ffffffff,14.0,0.0,0.0,0.0
8448da5ffffffff,47.0,0.0,0.0,0.0
8448da7ffffffff,4.0,0.0,0.0,0.0
8448da9ffffffff,32.0,0.0,0.0,0.0
8448dabffffffff,7.0,0.0,0.0,0.0
8448dadffffffff,14.0,0.0,0.0,0.0
8448db1ffffffff,3.0,0.0,0.0,0.0
8448db3ffffffff,2.0,0.0,0.0,0.0
8448db5ffffffff,14.0,0.0,0.0,0.0
8448db7ffffffff,3.0,0.0,0.0,0.0
8448db9ffffffff,31.0,0.0,0.0,0.0
8448dbbffffffff,12.0,0.0,0.0,0.0
8448dbdffffffff,82.0,0.0,0.0,0.0
8448dc1ffffffff,43.0,0.0,0.0,0.0
8448dc3ffffffff,271.0,0.0,0.0,0.0
8448dc5ffffffff,30.0,0.0,0.0,0.0
8448dc7ffffffff,53.0,0.0,0.0,0.0
8448dc9ffffffff,8.0,0.0,0.0,0.0
8448dcbffffffff,425.0,0.0,0.0,0.0
8448dcdffffffff,35.0,0.0,0.0,0.0
8448dd1ffffffff,4.0,0.0,0.0,0.0
8448dd3ffffffff,16.0,0.0,0.0,0.0
8448dd5ffffffff,836.0,0.0,0.0,0.0
8448dd9ffffffff,11.0,0.0,0.0,0.0
8448ddbffffffff,53.0,0.0,0.0,0.0
8448dddffffffff,5.0,0.0,0.0,0.0
8448de1ffffffff,2.0,0.0,0.0,0.0
8448de3ffffffff,6.0,0.0,0.0,0.0
8448de5ffffffff,184.0,0.0,0.0,0.0
8448de7ffffffff,7.0,0.0,0.0,0.0
8448de9ffffffff,4.0,0.0,0.0,0.0
8448debffffffff,22.0,0.0,0.0,0.0
8448e01ffffffff,6.0,0.0,0.0,0.0
8448e07ffffffff,13.0,0.0,0.0,0.0
8448e09ffffffff,2.0,0.0,0.0,0.0
8448e11ffffffff,16.0,0.0,14.0,0.0
8448e13ffffffff,75.0,0.0,19.0,0.0
8448e15ffffffff,4.0,0.0,0.0,0.0
8448e17ffffffff,9.0,0.0,0.0,0.0
8448e19ffffffff,26.0,0.0,4.0,0.0
8448e1bffffffff,14.0,0.0,8.0,0.0
8448e21ffffffff,15.0,0.0,0.0,0.0
8448e29ffffffff,2.0,0.0,0.0,0.0
8448e2bffffffff,7.0,0.0,0.0,0.0
8448e2dffffffff,6.0,0.0,0.0,0.0
8448e31ffffffff,1.0,0.0,0.0,0.0
8448e33ffffffff,267.0,0.0,21.0,0.0
8448e37ffffffff,741.0,0.0,0.0,0.0
8448e3dffffffff,17.0,0.0,0.0,0.0
8448e43ffffffff,2.0,0.0,0.0,0.0
8448e4bffffffff,6.0,0.0,3.0,0.0
8448e4dffffffff,65.0,0.0,20.0,0.0
8448e53ffffffff,10.0,0.0,0.0,0.0
8448e55ffffffff,2.0,0.0,2.0,0.0
8448e57ffffffff,7.0,0.0,4.0,0.0
8448e5bffffffff,8.0,0.0,0.0,0.0
8448e5dffffffff,5.0,0.0,5.0,0.0
8448e61ffffffff,39.0,0.0,0.0,0.0
8448e63ffffffff,16.0,0.0,0.0,0.0
8448e67ffffffff,24.0,0.0,0.0,0.0
8448e6bffffffff,4.0,0.0,0.0,0.0
8448e6dffffffff,10.0,0.0,0.0,0.0
8448e81ffffffff,149.0,0.0,3.0,0.0
8448e83ffffffff,66.0,0.0,2.0,0.0
8448e85ffffffff,6643.0,0.0,737.0,0.0
8448e87ffffffff,95.0,0.0,2.0,0.0
8448e89ffffffff,191.0,0.0,17.0,0.0
8448e8bffffffff,2.0,0.0,0.0,0.0
8448e8dffffffff,11404.0,0.0,2146.0,0.0
8448e91ffffffff,3.0,0.0,0.0,0.0
8448e93ffffffff,189.0,0.0,0.0,0.0
8448e95ffffffff,18.0,0.0,0.0,0.0
8448e97ffffffff,180.0,0.0,0.0,0.0
8448e99ffffffff,12.0,0.0,3.0,0.0
8448e9bffffffff,4.0,0.0,0.0,0.0
8448e9dffffffff,2.0,0.0,0.0,0.0
8448ea1ffffffff,88.0,0.0,0.0,0.0
8448ea3ffffffff,87.0,0.0,3.0,0.0
8448ea5ffffffff,237.0,0.0,3.0,0.0
8448ea7ffffffff,13.0,0.0,0.0,0.0
8448ea9ffffffff,177.0,0.0,15.0,0.0
8448eabffffffff,696.0,0.0,43.0,0.0
8448eadffffffff,101.0,0.0,0.0,0.0
8448eb1ffffffff,673.0,0.0,37.0,0.0
8448eb3ffffffff,1847.0,0.0,0.0,0.0
8448eb5ffffffff,693.0,0.0,33.0,0.0
8448eb7ffffffff,180.0,0.0,21.0,0.0
8448eb9ffffffff,31.0,0.0,0.0,0.0
8448ebbffffffff,786.0,0.0,0.0,0.0
8448ebdffffffff,219.0,0.0,13.0,0.0
8448ec1ffffffff,8.0,0.0,0.0,0.0
8448ec3ffffffff,127.0,0.0,15.0,0.0
8448ec5ffffffff,390.0,0.0,91.0,0.0
8448ec7ffffffff,15384.0,0.0,2508.0,0.0
8448ecdffffffff,51.0,0.0,6.0,0.0
8448ed3ffffffff,30.0,0.0,2.0,0.0
8448ee1ffffffff,6453.0,0.0,616.0,0.0
8448ee3ffffffff,1829.0,0.0,194.0,0.0
8448ee5ffffffff,299.0,0.0,21.0,0.0
8448ee7ffffffff,205.0,0.0,16.0,0.0
8448ee9ffffffff,9350.0,0.0,1364.0,0.0
8448eebffffffff,17238.0,0.0,2287.0,0.0
8448eedffffffff,58.0,0.0,8.0,0.0
8448f21ffffffff,2434.0,0.0,66.0,0.0
8448f23ffffffff,25.0,0.0,0.0,0.0
8448f25ffffffff,1853.0,0.0,16.0,0.0
8448f27ffffffff,7.0,0.0,0.0,0.0
8448f2bffffffff,54.0,0.0,0.0,0.0
8448f2dffffffff,312.0,0.0,9.0,0.0
8448f31ffffffff,2.0,0.0,0.0,0.0
8448f33ffffffff,2.0,0.0,0.0,0.0
8448f35ffffffff,13.0,0.0,0.0,0.0
8448f37ffffffff,22.0,0.0,0.0,0.0
8448f39ffffffff,17.0,0.0,0.0,0.0
8448f3bffffffff,14.0,0.0,0.0,0.0
8448f3dffffffff,27.0,0.0,0.0,0.0
8448f49ffffffff,2.0,0.0,0.0,0.0
8448f51ffffffff,2.0,0.0,0.0,0.0
8448f5bffffffff,2.0,0.0,0.0,0.0
8448f5dffffffff,2.0,0.0,0.0,0.0
8448f61ffffffff,40.0,0.0,0.0,0.0
8448f63ffffffff,57.0,0.0,0.0,0.0
8448f65ffffffff,63.0,0.0,0.0,0.0
8448f67ffffffff,66.0,0.0,0.0,0.0
8448f6dffffffff,10.0,0.0,0.0,0.0
8449801ffffffff,363.0,0.0,174.0,0.0
8449803ffffffff,56.0,0.0,33.0,0.0
8449807ffffffff,36.0,0.0,0.0,0.0
8449809ffffffff,60.0,0.0,12.0,0.0
844980bffffffff,876.0,0.0,14.0,0.0
844980dffffffff,14.0,0.0,0.0,0.0
8449811ffffffff,1.0,0.0,0.0,0.0
8449815ffffffff,3.0,0.0,0.0,0.0
8449819ffffffff,14.0,0.0,0.0,0.0
8449821ffffffff,22.0,0.0,0.0,0.0
8449823ffffffff,86.0,0.0,1.0,0.0
8449825ffffffff,16.0,0.0,1.0,0.0
8449827ffffffff,28.0,0.0,0.0,0.0
8449829ffffffff,18.0,0.0,0.0,0.0
844982bffffffff,60.0,0.0,0.0,0.0
844982dffffffff,106.0,0.0,17.0,0.0
8449831ffffffff,213.0,0.0,0.0,0.0
8449833ffffffff,35.0,0.0,0.0,0.0
8449835ffffffff,11.0,0.0,0.0,0.0
8449837ffffffff,9.0,0.0,0.0,0.0
8449839ffffffff,15.0,0.0,0.0,0.0
844983bffffffff,53.0,0.0,0.0,0.0
844983dffffffff,261.0,0.0,3.0,0.0
8449843ffffffff,2.0,0.0,0.0,0.0
8449851ffffffff,2.0,0.0,2.0,0.0
8449855ffffffff,74.0,0.0,9.0,0.0
8449857ffffffff,27.0,0.0,0.0,0.0
8449861ffffffff,57.0,0.0,11.0,0.0
8449863ffffffff,47.0,0.0,0.0,0.0
8449865ffffffff,171.0,0.0,27.0,0.0
8449867ffffffff,33.0,0.0,0.0,0.0
844986bffffffff,8.0,0.0,2.0,0.0
844986dffffffff,61.0,0.0,13.0,0.0
8449881ffffffff,7.0,0.0,0.0,0.0
8449885ffffffff,48.0,0.0,0.0,0.0
8449887ffffffff,9.0,0.0,0.0,0.0
8449889ffffffff,17.0,0.0,0.0,0.0
844988bffffffff,2.0,0.0,0.0,0.0
844988dffffffff,204.0,0.0,0.0,0.0
8449893ffffffff,18.0,0.0,0.0,0.0
8449899ffffffff,1.0,0.0,0.0,0.0
84498a5ffffffff,2.0,0.0,0.0,0.0
84498b9ffffffff,2.0,0.0,0.0,0.0
84498bdffffffff,14.0,0.0,0.0,0.0
84498c1ffffffff,2.0,0.0,0.0,0.0
84498c5ffffffff,2.0,0.0,0.0,0.0
84498c7ffffffff,27.0,0.0,0.0,0.0
84498c9ffffffff,178.0,0.0,8.0,0.0
84498cdffffffff,5.0,0.0,0.0,0.0
84498e1ffffffff,21.0,0.0,0.0,0.0
84498e3ffffffff,117.0,0.0,0.0,0.0
84498e7ffffffff,1.0,0.0,0.0,0.0
84498e9ffffffff,11.0,0.0,2.0,0.0
84498ebffffffff,135.0,0.0,0.0,0.0
84498edffffffff,38.0,0.0,0.0,0.0
8449909ffffffff,3.0,0.0,0.0,0.0
844990bffffffff,14.0,0.0,1.0,0.0
844990dffffffff,308.0,0.0,76.0,0.0
8449911ffffffff,11.0,0.0,0.0,0.0
8449919ffffffff,39.0,0.0,1.0,0.0
844991bffffffff,8.0,0.0,0.0,0.0
844991dffffffff,54.0,0.0,15.0,0.0
8449941ffffffff,71.0,0.0,0.0,0.0
8449943ffffffff,144.0,0.0,2.0,0.0
8449945ffffffff,14.0,0.0,2.0,0.0
8449947ffffffff,21.0,0.0,0.0,0.0
844994bffffffff,1125.0,0.0,6.0,0.0
844994dffffffff,30.0,0.0,9.0,0.0
8449951ffffffff,584.0,0.0,86.0,0.0
