cell_id,Fregata magnificens,Fregata magnificens rothschildi,Fregata magnificens magnificens
84a8147ffffffff,96.0,0.0,0.0
84a815dffffffff,11.0,0.0,0.0
84a8161ffffffff,14.0,0.0,0.0
84a8163ffffffff,120.0,0.0,0.0
84a8165ffffffff,1.0,0.0,0.0
84a8167ffffffff,147.0,0.0,0.0
84a816bffffffff,8.0,0.0,0.0
84a8311ffffffff,6.0,0.0,0.0
84a8315ffffffff,59.0,0.0,0.0
84a8317ffffffff,21.0,0.0,0.0
84a831dffffffff,121.0,0.0,0.0
84a8331ffffffff,7.0,0.0,0.0
84a8333ffffffff,167.0,0.0,0.0
84a8337ffffffff,75.0,0.0,0.0
84a833bffffffff,35.0,0.0,0.0
84a834bffffffff,26.0,0.0,0.0
84a8351ffffffff,38.0,0.0,0.0
84a8355ffffffff,23.0,0.0,0.0
84a8357ffffffff,104.0,0.0,0.0
84a835dffffffff,91.0,0.0,0.0
84a882dffffffff,1.0,0.0,0.0
84a8865ffffffff,4.0,0.0,0.0
84a8915ffffffff,3.0,0.0,0.0
84a8917ffffffff,3.0,0.0,0.0
84a8919ffffffff,9.0,0.0,0.0
84a891dffffffff,10.0,0.0,0.0
84a893bffffffff,7.0,0.0,0.0
84a8951ffffffff,3.0,0.0,0.0
84a8953ffffffff,8.0,0.0,0.0
84a8957ffffffff,70.0,0.0,0.0
84a895bffffffff,15.0,0.0,0.0
84a89e5ffffffff,3.0,0.0,0.0
84a89edffffffff,7.0,0.0,0.0
84a8a01ffffffff,1.0,0.0,0.0
84a8a03ffffffff,563.0,0.0,0.0
84a8a05ffffffff,5.0,0.0,0.0
84a8a07ffffffff,1373.0,0.0,0.0
84a8a11ffffffff,2.0,0.0,0.0
84a8a13ffffffff,5.0,0.0,0.0
84a8a15ffffffff,3.0,0.0,0.0
84a8a19ffffffff,309.0,0.0,0.0
84a8a1dffffffff,112.0,0.0,0.0
84a8a21ffffffff,242.0,0.0,0.0
84a8a23ffffffff,19.0,0.0,0.0
84a8a25ffffffff,97.0,0.0,0.0
84a8a27ffffffff,1.0,0.0,0.0
84a8a2bffffffff,486.0,0.0,0.0
84a8a2dffffffff,43.0,0.0,0.0
84a8a39ffffffff,10.0,0.0,0.0
84a8a3dffffffff,24.0,0.0,0.0
84a8a53ffffffff,287.0,0.0,0.0
84a8a57ffffffff,2.0,0.0,0.0
84a8a59ffffffff,37.0,0.0,0.0
84a8a5bffffffff,8.0,0.0,0.0
84a8b11ffffffff,7.0,0.0,0.0
84a8b17ffffffff,23.0,0.0,0.0
84a8b1bffffffff,15.0,0.0,0.0
84a9007ffffffff,1.0,0.0,0.0
84a9031ffffffff,9.0,0.0,0.0
84a9033ffffffff,2.0,0.0,0.0
84a9051ffffffff,8.0,0.0,0.0
84a9057ffffffff,5.0,0.0,0.0
84a9181ffffffff,25.0,0.0,0.0
84a9187ffffffff,9.0,0.0,0.0
84a918bffffffff,12.0,0.0,0.0
84a91b1ffffffff,5.0,0.0,0.0
84a91b5ffffffff,210.0,0.0,0.0
84a91b7ffffffff,134.0,0.0,0.0
84a91bdffffffff,5.0,0.0,0.0
84a91d5ffffffff,4.0,0.0,0.0
84a91ddffffffff,1.0,0.0,0.0
84a9217ffffffff,3.0,0.0,0.0
84a921bffffffff,2.0,0.0,0.0
84a98b7ffffffff,24.0,0.0,0.0
84c2893ffffffff,5.0,0.0,0.0
84c2f15ffffffff,7.0,0.0,0.0
84c2f1dffffffff,7.0,0.0,0.0
84c2f23ffffffff,3.0,0.0,0.0
84c2f27ffffffff,12.0,0.0,0.0
84c2f2bffffffff,2.0,0.0,0.0
84c2f39ffffffff,5.0,0.0,0.0
84c2f3dffffffff,10.0,0.0,0.0
