cell_id,Corvus frugilegus,Corvus frugilegus frugilegus,Corvus frugilegus pastinator
841fa41ffffffff,3.0,0.0,0.0
841fa45ffffffff,1.0,0.0,0.0
841fa47ffffffff,24.0,0.0,0.0
841fa49ffffffff,2.0,0.0,0.0
841fa4bffffffff,32.0,0.0,0.0
841fa4dffffffff,6.0,0.0,0.0
841fa51ffffffff,3.0,0.0,0.0
841fa53ffffffff,2.0,0.0,0.0
841fa55ffffffff,18.0,0.0,0.0
841fa57ffffffff,8.0,0.0,0.0
841fa59ffffffff,38.0,0.0,0.0
841fa5bffffffff,32.0,0.0,0.0
841fa5dffffffff,12.0,0.0,0.0
841fa61ffffffff,1.0,0.0,0.0
841fa63ffffffff,4.0,0.0,0.0
841fa69ffffffff,3.0,0.0,0.0
841fa6bffffffff,2.0,0.0,0.0
841fa81ffffffff,6.0,0.0,0.0
841fa83ffffffff,18.0,0.0,0.0
841fa87ffffffff,6.0,0.0,0.0
841fa8dffffffff,8.0,0.0,0.0
841fa95ffffffff,24.0,0.0,0.0
841faa5ffffffff,9.0,0.0,0.0
841faa7ffffffff,26.0,0.0,0.0
841faadffffffff,92.0,0.0,0.0
841fab1ffffffff,4.0,0.0,0.0
841fab3ffffffff,2.0,0.0,0.0
841fab7ffffffff,1.0,0.0,0.0
841fab9ffffffff,2.0,0.0,0.0
841fabbffffffff,5.0,0.0,0.0
841fabdffffffff,1.0,0.0,0.0
841fac7ffffffff,13.0,0.0,0.0
841facbffffffff,2.0,0.0,0.0
841fad3ffffffff,10.0,0.0,0.0
841fad9ffffffff,2.0,0.0,0.0
841fadbffffffff,2.0,0.0,0.0
841faddffffffff,6.0,0.0,0.0
841fae1ffffffff,92.0,0.0,0.0
841fae3ffffffff,21.0,0.0,0.0
841fae5ffffffff,4.0,0.0,0.0
841fae7ffffffff,188.0,0.0,0.0
841faebffffffff,77.0,0.0,0.0
841faedffffffff,4.0,0.0,0.0
841fb01ffffffff,19.0,0.0,0.0
841fb03ffffffff,7.0,0.0,0.0
841fb05ffffffff,18.0,0.0,0.0
841fb09ffffffff,4.0,0.0,0.0
841fb0bffffffff,4.0,0.0,0.0
841fb0dffffffff,25.0,0.0,0.0
841fb11ffffffff,20.0,0.0,0.0
841fb13ffffffff,8.0,0.0,0.0
841fb15ffffffff,4.0,0.0,0.0
841fb17ffffffff,10.0,0.0,0.0
841fb19ffffffff,5.0,0.0,0.0
841fb1bffffffff,2.0,0.0,0.0
841fb23ffffffff,1.0,0.0,0.0
841fb27ffffffff,4.0,0.0,0.0
841fb2dffffffff,8.0,0.0,0.0
841fb31ffffffff,5.0,0.0,0.0
841fb33ffffffff,1.0,0.0,0.0
841fb39ffffffff,3.0,0.0,0.0
841fb3dffffffff,1.0,0.0,0.0
841fb43ffffffff,16.0,0.0,0.0
841fb45ffffffff,5.0,0.0,0.0
841fb47ffffffff,46.0,0.0,0.0
841fb49ffffffff,1.0,0.0,0.0
841fb4bffffffff,4.0,0.0,0.0
841fb4dffffffff,4.0,0.0,0.0
841fb51ffffffff,1.0,0.0,0.0
841fb53ffffffff,11.0,0.0,0.0
841fb55ffffffff,17.0,0.0,0.0
841fb57ffffffff,1.0,0.0,0.0
841fb59ffffffff,2.0,0.0,0.0
841fb5bffffffff,1.0,0.0,0.0
841fb5dffffffff,2.0,0.0,0.0
841fb61ffffffff,1.0,0.0,0.0
841fb65ffffffff,2.0,0.0,0.0
841fb67ffffffff,17.0,0.0,0.0
841fb69ffffffff,4.0,0.0,0.0
841fb6dffffffff,5.0,0.0,0.0
84200a5ffffffff,1.0,0.0,0.0
84200a7ffffffff,17.0,0.0,0.0
84200adffffffff,28.0,0.0,0.0
84200e1ffffffff,11.0,0.0,0.0
84200e3ffffffff,12.0,0.0,0.0
8420101ffffffff,2.0,0.0,0.0
8420107ffffffff,2.0,0.0,0.0
842010dffffffff,16.0,0.0,0.0
8420125ffffffff,2.0,0.0,0.0
8420129ffffffff,4.0,0.0,0.0
8420139ffffffff,3.0,0.0,0.0
842013dffffffff,5.0,0.0,0.0
8420145ffffffff,2.0,0.0,0.0
8420147ffffffff,2.0,0.0,0.0
8420161ffffffff,2.0,0.0,0.0
8420163ffffffff,2.0,0.0,0.0
8420165ffffffff,2.0,0.0,0.0
842016bffffffff,10.0,0.0,0.0
8420185ffffffff,30.0,0.0,0.0
8420187ffffffff,40.0,0.0,0.0
8420191ffffffff,8.0,0.0,0.0
8420193ffffffff,7.0,0.0,0.0
8420197ffffffff,2.0,0.0,0.0
8420199ffffffff,34.0,0.0,0.0
84201abffffffff,16.0,0.0,0.0
84201b1ffffffff,3.0,0.0,0.0
84201b7ffffffff,2.0,0.0,0.0
84201b9ffffffff,3.0,0.0,0.0
84201bbffffffff,1.0,0.0,0.0
84201bdffffffff,30.0,0.0,0.0
84201d3ffffffff,15.0,0.0,0.0
84202d5ffffffff,1.0,0.0,0.0
84202ddffffffff,3.0,0.0,0.0
8420325ffffffff,2.0,0.0,0.0
8420337ffffffff,2.0,0.0,0.0
8420483ffffffff,2.0,0.0,0.0
8420497ffffffff,4.0,0.0,0.0
84204a7ffffffff,3.0,0.0,0.0
84204abffffffff,2.0,0.0,0.0
84204adffffffff,3.0,0.0,0.0
84204b1ffffffff,2.0,0.0,0.0
84204b9ffffffff,3.0,0.0,0.0
8420547ffffffff,1.0,0.0,0.0
842059bffffffff,2.0,0.0,0.0
84205e3ffffffff,2.0,1.0,0.0
84205e9ffffffff,2.0,0.0,0.0
8420685ffffffff,2.0,0.0,0.0
8420687ffffffff,2.0,0.0,0.0
84206c9ffffffff,3.0,0.0,0.0
8420803ffffffff,1.0,0.0,0.0
842084dffffffff,1.0,0.0,0.0
84208d3ffffffff,1.0,0.0,0.0
84208edffffffff,2.0,0.0,0.0
84209a5ffffffff,1.0,0.0,0.0
84209a7ffffffff,2.0,0.0,0.0
8420a01ffffffff,1.0,0.0,0.0
8420a05ffffffff,6.0,0.0,0.0
8420a0bffffffff,1.0,0.0,0.0
8420a0dffffffff,6.0,0.0,0.0
8420a19ffffffff,6.0,0.0,0.0
8420a25ffffffff,1.0,0.0,0.0
8420a27ffffffff,26.0,0.0,0.0
8420a53ffffffff,4.0,0.0,0.0
8420a57ffffffff,1.0,0.0,0.0
8420a5bffffffff,2.0,0.0,0.0
8420a61ffffffff,7.0,0.0,0.0
8420a65ffffffff,24.0,0.0,0.0
8420a6bffffffff,2.0,0.0,0.0
8420ac5ffffffff,4.0,0.0,0.0
8420ac7ffffffff,2.0,0.0,0.0
8420ad1ffffffff,2.0,0.0,0.0
8420ad3ffffffff,9.0,0.0,0.0
8420ae9ffffffff,2.0,0.0,0.0
8420aebffffffff,2.0,0.0,0.0
8420b11ffffffff,1.0,0.0,0.0
8420b13ffffffff,2.0,0.0,0.0
8420b1bffffffff,12.0,0.0,0.0
8420b39ffffffff,2.0,0.0,0.0
8420e05ffffffff,17.0,0.0,0.0
8420e07ffffffff,30.0,0.0,0.0
8420e0dffffffff,16.0,0.0,0.0
8420e21ffffffff,14.0,0.0,0.0
8420e23ffffffff,11.0,0.0,0.0
8420e2bffffffff,5.0,0.0,0.0
8420e3dffffffff,9.0,0.0,0.0
8420e45ffffffff,7.0,0.0,0.0
8420e4dffffffff,8.0,0.0,0.0
8420e61ffffffff,13.0,0.0,0.0
8420e63ffffffff,4.0,0.0,0.0
8420e65ffffffff,5.0,0.0,0.0
8420e69ffffffff,87.0,0.0,0.0
8420e6bffffffff,4.0,0.0,0.0
8420eb1ffffffff,2.0,0.0,0.0
8420f09ffffffff,2.0,0.0,0.0
8420f25ffffffff,3.0,0.0,0.0
8420f49ffffffff,2.0,0.0,0.0
8420f4bffffffff,2.0,0.0,0.0
8420f51ffffffff,1.0,0.0,0.0
8420f53ffffffff,10.0,0.0,0.0
8420f59ffffffff,10.0,0.0,0.0
8420f5bffffffff,6.0,0.0,0.0
8420f5dffffffff,1.0,0.0,0.0
84210cbffffffff,1.0,0.0,0.0
8421231ffffffff,7.0,0.0,0.0
842123dffffffff,5.0,0.0,0.0
842124bffffffff,2.0,0.0,0.0
842126dffffffff,1.0,0.0,0.0
84212b9ffffffff,1.0,0.0,0.0
84212cbffffffff,2.0,0.0,0.0
8421419ffffffff,2.0,0.0,0.0
8421481ffffffff,1.0,0.0,0.0
8421483ffffffff,16.0,0.0,0.0
8421485ffffffff,1.0,0.0,0.0
8421487ffffffff,2.0,0.0,0.0
842149dffffffff,7.0,0.0,0.0
84214a1ffffffff,1.0,0.0,0.0
84214abffffffff,15.0,0.0,0.0
84214b9ffffffff,2.0,0.0,0.0
84214bdffffffff,2.0,0.0,0.0
8421505ffffffff,10.0,0.0,0.0
8421507ffffffff,22.0,0.0,0.0
842151dffffffff,2.0,0.0,0.0
8421521ffffffff,7.0,0.0,0.0
8421529ffffffff,74.0,0.0,0.0
842152bffffffff,11.0,0.0,0.0
8421539ffffffff,27.0,0.0,0.0
842153bffffffff,3.0,0.0,0.0
842153dffffffff,19.0,0.0,0.0
8421567ffffffff,2.0,0.0,0.0
8421711ffffffff,1.0,0.0,0.0
8421863ffffffff,1.0,0.0,0.0
84218bbffffffff,2.0,0.0,0.0
8421981ffffffff,11.0,0.0,0.0
8421983ffffffff,4.0,0.0,0.0
842199dffffffff,3.0,0.0,0.0
84219c3ffffffff,1.0,0.0,0.0
84219c9ffffffff,1.0,0.0,0.0
8421a27ffffffff,1.0,0.0,0.0
842405bffffffff,2.0,0.0,0.0
84240a9ffffffff,5.0,0.0,0.0
84240adffffffff,1.0,0.0,0.0
8424209ffffffff,2.0,0.0,0.0
8424211ffffffff,6.0,0.0,0.0
8424213ffffffff,7.0,0.0,0.0
8424247ffffffff,2.0,0.0,0.0
8424267ffffffff,3.0,0.0,0.0
842426bffffffff,6.0,0.0,0.0
8424299ffffffff,1.0,0.0,0.0
84242d3ffffffff,5.0,0.0,0.0
84242d7ffffffff,2.0,0.0,0.0
84242e1ffffffff,2.0,0.0,0.0
8424311ffffffff,1.0,0.0,0.0
8424467ffffffff,3.0,0.0,0.0
84244b1ffffffff,3.0,0.0,0.0
84244b7ffffffff,3.0,0.0,0.0
8424567ffffffff,2.0,0.0,0.0
842460dffffffff,70.0,0.0,0.0
8424613ffffffff,3.0,0.0,0.0
842462bffffffff,2.0,0.0,0.0
8424647ffffffff,4.0,0.0,0.0
8424657ffffffff,1.0,0.0,0.0
8424661ffffffff,2.0,0.0,0.0
8424663ffffffff,5.0,0.0,0.0
8424665ffffffff,4.0,0.0,0.0
842466bffffffff,6.0,0.0,0.0
84246a5ffffffff,1.0,0.0,0.0
84246ddffffffff,2.0,0.0,0.0
8424749ffffffff,2.0,0.0,0.0
8424759ffffffff,5.0,0.0,0.0
842475dffffffff,3.0,0.0,0.0
8424761ffffffff,1.0,0.0,0.0
84248b1ffffffff,12.0,0.0,0.0
84248b3ffffffff,2.0,0.0,0.0
84248b9ffffffff,56.0,0.0,0.0
84248bbffffffff,8.0,0.0,0.0
8424c63ffffffff,3.0,0.0,0.0
8424d19ffffffff,6.0,0.0,0.0
8424d6dffffffff,1.0,0.0,0.0
8424eb5ffffffff,2.0,0.0,0.0
8425123ffffffff,4.0,0.0,0.0
842512bffffffff,15.0,0.0,0.0
8425169ffffffff,4.0,0.0,0.0
84251b3ffffffff,1.0,0.0,0.0
8425409ffffffff,5.0,0.0,0.0
842540bffffffff,5.0,0.0,0.0
84255a3ffffffff,41.0,0.0,0.0
84255a5ffffffff,3.0,0.0,0.0
84255a7ffffffff,96.0,0.0,0.0
84255abffffffff,2.0,0.0,0.0
84255b1ffffffff,1.0,0.0,0.0
84255b5ffffffff,5.0,0.0,0.0
84255b7ffffffff,8.0,0.0,0.0
8425a49ffffffff,4.0,0.0,0.0
8425a4dffffffff,1.0,0.0,0.0
8425ac9ffffffff,4.0,0.0,0.0
8425ae9ffffffff,3.0,0.0,0.0
842c001ffffffff,47.0,0.0,0.0
842c003ffffffff,10.0,0.0,0.0
842c005ffffffff,1.0,0.0,0.0
842c007ffffffff,2.0,0.0,0.0
842c009ffffffff,8.0,0.0,0.0
842c00bffffffff,58.0,0.0,0.0
842c00dffffffff,9.0,0.0,0.0
842c011ffffffff,6.0,0.0,0.0
842c019ffffffff,3.0,0.0,0.0
842c01dffffffff,16.0,0.0,0.0
842c021ffffffff,2.0,0.0,0.0
842c02dffffffff,3.0,0.0,0.0
842c031ffffffff,8.0,0.0,0.0
842c035ffffffff,3.0,0.0,0.0
842c039ffffffff,2.0,0.0,0.0
842c03dffffffff,3.0,0.0,0.0
842c041ffffffff,8.0,0.0,0.0
842c043ffffffff,625.0,0.0,0.0
842c045ffffffff,11.0,0.0,0.0
842c047ffffffff,31.0,0.0,0.0
842c049ffffffff,5.0,0.0,0.0
842c04bffffffff,13.0,0.0,0.0
842c04dffffffff,3.0,0.0,0.0
842c051ffffffff,10.0,0.0,0.0
842c053ffffffff,2.0,0.0,0.0
842c055ffffffff,8.0,0.0,0.0
842c059ffffffff,150.0,0.0,0.0
842c05bffffffff,8.0,0.0,0.0
842c05dffffffff,35.0,0.0,0.0
842c061ffffffff,24.0,0.0,0.0
842c063ffffffff,37.0,0.0,0.0
842c065ffffffff,38.0,0.0,0.0
842c067ffffffff,61.0,0.0,0.0
842c069ffffffff,7.0,0.0,0.0
842c06dffffffff,39.0,0.0,0.0
842c095ffffffff,2.0,0.0,0.0
842c097ffffffff,7.0,0.0,0.0
842c09bffffffff,4.0,0.0,0.0
842c0a9ffffffff,6.0,0.0,0.0
842c0b3ffffffff,2.0,0.0,0.0
842c0b7ffffffff,8.0,0.0,0.0
842c0bbffffffff,5.0,0.0,0.0
842c0c1ffffffff,3.0,0.0,0.0
842c0c3ffffffff,2.0,0.0,0.0
842c0c7ffffffff,3.0,0.0,0.0
842c0c9ffffffff,7.0,0.0,0.0
842c0cbffffffff,4.0,0.0,0.0
842c101ffffffff,1.0,0.0,0.0
842c11dffffffff,2.0,0.0,0.0
842c129ffffffff,6.0,0.0,0.0
842c12bffffffff,2.0,0.0,0.0
842c135ffffffff,4.0,0.0,0.0
842c13bffffffff,14.0,0.0,0.0
842c149ffffffff,2.0,0.0,0.0
842c157ffffffff,7.0,0.0,0.0
842c159ffffffff,5.0,0.0,0.0
842c15bffffffff,13.0,0.0,0.0
842c185ffffffff,2.0,0.0,0.0
842c18dffffffff,12.0,0.0,0.0
842c191ffffffff,2.0,0.0,0.0
842c193ffffffff,11.0,0.0,0.0
842c195ffffffff,2.0,0.0,0.0
842c197ffffffff,6.0,0.0,0.0
842c19dffffffff,7.0,0.0,0.0
842c1a1ffffffff,1.0,0.0,0.0
842c1a3ffffffff,6.0,0.0,0.0
842c1a5ffffffff,3.0,0.0,0.0
842c1abffffffff,2.0,0.0,0.0
842c1adffffffff,14.0,0.0,0.0
842c1b3ffffffff,4.0,0.0,0.0
842c1b7ffffffff,3.0,0.0,0.0
842c1c7ffffffff,4.0,0.0,0.0
842c1cbffffffff,2.0,0.0,0.0
842c1d1ffffffff,2.0,0.0,0.0
842c1e1ffffffff,1.0,0.0,0.0
842c1e3ffffffff,4.0,0.0,0.0
842c1e5ffffffff,8.0,0.0,0.0
842c1edffffffff,56.0,0.0,0.0
842c203ffffffff,18.0,0.0,0.0
842c20dffffffff,3.0,0.0,0.0
842c213ffffffff,2.0,0.0,0.0
842c215ffffffff,16.0,0.0,0.0
842c219ffffffff,2.0,0.0,0.0
842c223ffffffff,2.0,0.0,0.0
842c225ffffffff,2.0,0.0,0.0
842c229ffffffff,1.0,0.0,0.0
842c22dffffffff,10.0,0.0,0.0
842c231ffffffff,4.0,0.0,0.0
842c233ffffffff,4.0,0.0,0.0
842c235ffffffff,29.0,0.0,0.0
842c237ffffffff,76.0,0.0,0.0
842c23bffffffff,6.0,0.0,0.0
842c245ffffffff,5.0,0.0,0.0
842c24bffffffff,3.0,0.0,0.0
842c261ffffffff,2.0,0.0,0.0
842c263ffffffff,2.0,0.0,0.0
842c265ffffffff,2.0,0.0,0.0
842c26bffffffff,2.0,0.0,0.0
842c26dffffffff,4.0,0.0,0.0
842c281ffffffff,6.0,0.0,0.0
842c283ffffffff,16.0,0.0,0.0
842c285ffffffff,1.0,0.0,0.0
842c2a1ffffffff,54.0,0.0,0.0
842c2a3ffffffff,124.0,0.0,0.0
842c2a5ffffffff,2.0,0.0,0.0
842c2abffffffff,26.0,0.0,0.0
842c2b1ffffffff,4.0,0.0,0.0
842c2b5ffffffff,3.0,0.0,0.0
842c2bdffffffff,2.0,0.0,0.0
842c2e3ffffffff,2.0,0.0,0.0
842c2e5ffffffff,30.0,0.0,0.0
842c2e7ffffffff,1.0,0.0,0.0
842c2e9ffffffff,2.0,0.0,0.0
842c30dffffffff,3.0,0.0,0.0
842c311ffffffff,3.0,0.0,0.0
842c313ffffffff,14.0,0.0,0.0
842c317ffffffff,21.0,0.0,0.0
842c31dffffffff,5.0,0.0,0.0
842c333ffffffff,36.0,0.0,0.0
842c33bffffffff,10.0,0.0,0.0
842c35bffffffff,2.0,0.0,0.0
842c35dffffffff,2.0,0.0,0.0
842c365ffffffff,2.0,0.0,0.0
842c42dffffffff,1.0,0.0,0.0
842c56dffffffff,471.0,0.0,0.0
842c605ffffffff,2.0,0.0,0.0
842c629ffffffff,14.0,0.0,0.0
842c62dffffffff,2.0,0.0,0.0
842c663ffffffff,5.0,0.0,0.0
842c6a9ffffffff,5.0,0.0,0.0
842c6d1ffffffff,4.0,0.0,0.0
842c725ffffffff,3.0,0.0,0.0
842c729ffffffff,7.0,0.0,0.0
842c763ffffffff,32.0,0.0,0.0
842c765ffffffff,4.0,0.0,0.0
842c767ffffffff,2.0,0.0,0.0
842c813ffffffff,4.0,0.0,0.0
842c887ffffffff,3.0,0.0,0.0
842c895ffffffff,2.0,0.0,0.0
842c89bffffffff,4.0,0.0,0.0
842c8b7ffffffff,3.0,0.0,0.0
842c8c3ffffffff,8.0,0.0,0.0
842c8cdffffffff,2.0,0.0,0.0
842c8d7ffffffff,34.0,0.0,0.0
842c8ebffffffff,2.0,0.0,0.0
842c8edffffffff,9.0,0.0,0.0
842c995ffffffff,2.0,0.0,0.0
842c9b9ffffffff,2.0,0.0,0.0
842ca2bffffffff,1.0,0.0,0.0
842ca4dffffffff,16.0,0.0,0.0
842ca81ffffffff,3.0,0.0,0.0
842ca89ffffffff,8.0,0.0,0.0
842ca97ffffffff,2.0,0.0,0.0
842ca99ffffffff,2.0,0.0,0.0
842caa9ffffffff,3.0,0.0,0.0
842caabffffffff,2.0,0.0,0.0
842cab1ffffffff,5.0,0.0,0.0
842cab3ffffffff,3.0,0.0,0.0
842cab7ffffffff,2.0,0.0,0.0
842cac3ffffffff,7.0,0.0,0.0
842cad9ffffffff,8.0,0.0,0.0
842cc03ffffffff,2.0,0.0,0.0
842cc05ffffffff,52.0,0.0,0.0
842cc07ffffffff,42.0,0.0,0.0
842cc15ffffffff,1.0,0.0,0.0
842cc21ffffffff,8.0,0.0,0.0
842cc2bffffffff,6.0,0.0,0.0
842cc2dffffffff,7.0,0.0,0.0
842cc33ffffffff,2.0,0.0,0.0
842cc39ffffffff,3.0,0.0,0.0
842cc61ffffffff,8.0,0.0,0.0
842cc67ffffffff,2.0,0.0,0.0
842cc69ffffffff,1.0,0.0,0.0
842cc6bffffffff,33.0,0.0,0.0
842cc6dffffffff,1.0,0.0,0.0
842cc83ffffffff,1.0,0.0,0.0
842ccb1ffffffff,1.0,0.0,0.0
842ccbbffffffff,3.0,0.0,0.0
842ccbdffffffff,2.0,0.0,0.0
842cce9ffffffff,2.0,0.0,0.0
842cd09ffffffff,2.0,0.0,0.0
842cd49ffffffff,9.0,0.0,0.0
842cd4bffffffff,12.0,0.0,0.0
842cd53ffffffff,2.0,0.0,0.0
842cd59ffffffff,16.0,0.0,0.0
842cd5bffffffff,8.0,0.0,0.0
842cd5dffffffff,2.0,0.0,0.0
842cd67ffffffff,1.0,0.0,0.0
842cdd5ffffffff,3.0,0.0,0.0
842cdd7ffffffff,2.0,0.0,0.0
842cde5ffffffff,1.0,0.0,0.0
842ce41ffffffff,5.0,0.0,0.0
842ce45ffffffff,1.0,0.0,0.0
842ce49ffffffff,21.0,0.0,0.0
842ce4bffffffff,70.0,0.0,0.0
842ce51ffffffff,11.0,0.0,0.0
842ce59ffffffff,11.0,0.0,0.0
842cf01ffffffff,7.0,0.0,0.0
842cf03ffffffff,9.0,0.0,0.0
842cf07ffffffff,166.0,0.0,0.0
842cf09ffffffff,8.0,0.0,0.0
842cf0bffffffff,2.0,0.0,0.0
842cf17ffffffff,2.0,0.0,0.0
842cf27ffffffff,9.0,0.0,0.0
842cf2bffffffff,2.0,0.0,0.0
842cf31ffffffff,524.0,0.0,0.0
842cf33ffffffff,19.0,0.0,0.0
842cf35ffffffff,169.0,0.0,0.0
842cf37ffffffff,34.0,0.0,0.0
842cf39ffffffff,24.0,0.0,0.0
842cf3bffffffff,27.0,0.0,0.0
842cf3dffffffff,85.0,0.0,0.0
842cf41ffffffff,3.0,0.0,0.0
842cf43ffffffff,6.0,0.0,0.0
842cf47ffffffff,9.0,0.0,0.0
842cf49ffffffff,2.0,0.0,0.0
842cf51ffffffff,10.0,0.0,0.0
842cf57ffffffff,2.0,0.0,0.0
842cf59ffffffff,22.0,0.0,0.0
842cf5bffffffff,28.0,0.0,0.0
842cf5dffffffff,6.0,0.0,0.0
842cf65ffffffff,2.0,0.0,0.0
842cf6bffffffff,2.0,0.0,0.0
842d003ffffffff,1.0,0.0,0.0
842d007ffffffff,5.0,0.0,0.0
842d00dffffffff,1.0,0.0,0.0
842d01dffffffff,6.0,0.0,0.0
842d021ffffffff,24.0,0.0,0.0
842d025ffffffff,5.0,0.0,0.0
842d029ffffffff,3.0,0.0,0.0
842d02bffffffff,4.0,0.0,0.0
842d033ffffffff,11.0,0.0,0.0
842d035ffffffff,2.0,0.0,0.0
842d03bffffffff,128.0,0.0,0.0
842d03dffffffff,20.0,0.0,0.0
842d049ffffffff,2.0,0.0,0.0
842d065ffffffff,2.0,0.0,0.0
842d069ffffffff,4.0,0.0,0.0
842d06bffffffff,2.0,0.0,0.0
842d0edffffffff,22.0,0.0,0.0
842d101ffffffff,2.0,0.0,0.0
842d103ffffffff,3.0,0.0,0.0
842d105ffffffff,2.0,0.0,0.0
842d107ffffffff,13.0,0.0,0.0
842d109ffffffff,2.0,0.0,0.0
842d10dffffffff,7.0,0.0,0.0
842d115ffffffff,3.0,0.0,0.0
842d125ffffffff,17.0,0.0,0.0
842d127ffffffff,2.0,0.0,0.0
842d12bffffffff,7.0,0.0,0.0
842d139ffffffff,2.0,0.0,0.0
842d13dffffffff,2.0,0.0,0.0
842d143ffffffff,3.0,0.0,0.0
842d147ffffffff,6.0,0.0,0.0
842d149ffffffff,2.0,0.0,0.0
842d14bffffffff,62.0,0.0,0.0
842d155ffffffff,2.0,0.0,0.0
842d157ffffffff,2.0,0.0,0.0
842d161ffffffff,9.0,0.0,0.0
842d163ffffffff,4.0,0.0,0.0
842d167ffffffff,1.0,0.0,0.0
842d16bffffffff,1.0,0.0,0.0
842d16dffffffff,2.0,0.0,0.0
842d181ffffffff,9.0,0.0,0.0
842d183ffffffff,3.0,0.0,0.0
842d18dffffffff,5.0,0.0,0.0
842d1a5ffffffff,2.0,0.0,0.0
842d1b1ffffffff,5.0,0.0,0.0
842d1b3ffffffff,14.0,0.0,0.0
842d1b5ffffffff,6.0,0.0,0.0
842d1b7ffffffff,3.0,0.0,0.0
842d1c7ffffffff,3.0,0.0,0.0
842d1c9ffffffff,6.0,0.0,0.0
842d1cdffffffff,2.0,0.0,0.0
842d1d3ffffffff,1.0,0.0,0.0
842d1e7ffffffff,1.0,0.0,0.0
842d1edffffffff,2.0,0.0,0.0
842d227ffffffff,72.0,0.0,0.0
842d2d1ffffffff,4.0,0.0,0.0
842d2d7ffffffff,9.0,0.0,0.0
842d2d9ffffffff,4.0,0.0,0.0
842d301ffffffff,2.0,0.0,0.0
842d303ffffffff,7.0,0.0,0.0
842d305ffffffff,19.0,0.0,0.0
842d307ffffffff,8.0,0.0,0.0
842d309ffffffff,9.0,0.0,0.0
842d311ffffffff,2.0,0.0,0.0
842d313ffffffff,2.0,0.0,0.0
842d315ffffffff,3.0,0.0,0.0
842d31bffffffff,1.0,0.0,0.0
842d31dffffffff,1.0,0.0,0.0
842d323ffffffff,6.0,0.0,0.0
842d325ffffffff,7.0,0.0,0.0
842d32bffffffff,77.0,0.0,0.0
842d32dffffffff,16.0,0.0,0.0
842d331ffffffff,52.0,0.0,0.0
842d333ffffffff,158.0,0.0,0.0
842d337ffffffff,3.0,0.0,0.0
842d33bffffffff,10.0,0.0,0.0
842d33dffffffff,15.0,0.0,0.0
842d345ffffffff,3.0,0.0,0.0
842d347ffffffff,2.0,0.0,0.0
842d351ffffffff,4.0,0.0,0.0
842d357ffffffff,2.0,0.0,0.0
842d359ffffffff,8.0,0.0,0.0
842d35bffffffff,10.0,0.0,0.0
842d35dffffffff,12.0,0.0,0.0
842d361ffffffff,19.0,0.0,0.0
842d363ffffffff,2.0,0.0,0.0
842d365ffffffff,2.0,0.0,0.0
842d367ffffffff,8.0,0.0,0.0
842d36bffffffff,6.0,0.0,0.0
842d443ffffffff,2.0,0.0,0.0
842d485ffffffff,1.0,0.0,0.0
842d4d5ffffffff,1.0,0.0,0.0
842d511ffffffff,4.0,0.0,0.0
842d533ffffffff,3.0,0.0,0.0
842d581ffffffff,4.0,0.0,0.0
842d5c1ffffffff,7.0,0.0,0.0
842d5c3ffffffff,50.0,0.0,0.0
842d5cbffffffff,4.0,0.0,0.0
842d5d3ffffffff,1.0,0.0,0.0
842d5d5ffffffff,1.0,0.0,0.0
842d5d7ffffffff,1.0,0.0,0.0
842d641ffffffff,17.0,0.0,0.0
842d647ffffffff,4.0,0.0,0.0
842d64dffffffff,754.0,0.0,0.0
842d701ffffffff,4.0,0.0,0.0
842d705ffffffff,2.0,0.0,0.0
842d71bffffffff,2.0,0.0,0.0
842d71dffffffff,3.0,0.0,0.0
842d729ffffffff,7.0,0.0,0.0
842d735ffffffff,6.0,0.0,0.0
842d73dffffffff,1.0,0.0,0.0
842d763ffffffff,18.0,0.0,0.0
842d769ffffffff,5.0,0.0,0.0
842d76bffffffff,2.0,0.0,0.0
842da17ffffffff,3.0,0.0,0.0
842da1bffffffff,10.0,0.0,0.0
842da5dffffffff,4.0,0.0,0.0
842da81ffffffff,75.0,0.0,0.0
842da83ffffffff,8.0,0.0,0.0
842da89ffffffff,10.0,0.0,0.0
842da8bffffffff,2.0,0.0,0.0
842da8dffffffff,27.0,0.0,0.0
842da91ffffffff,2.0,0.0,0.0
842da95ffffffff,4.0,0.0,0.0
842dab1ffffffff,1.0,0.0,0.0
842dab3ffffffff,1.0,0.0,0.0
842dab9ffffffff,1.0,0.0,0.0
842dac5ffffffff,9.0,0.0,0.0
842db01ffffffff,46.0,0.0,0.0
842db03ffffffff,4.0,0.0,0.0
842db0bffffffff,46.0,0.0,0.0
842db0dffffffff,6.0,0.0,0.0
842db11ffffffff,47.0,0.0,0.0
842db1dffffffff,31.0,0.0,0.0
842e0c9ffffffff,6.0,0.0,0.0
842e0d7ffffffff,3.0,0.0,0.0
842e449ffffffff,5.0,0.0,0.0
842e44dffffffff,4.0,0.0,0.0
842e607ffffffff,2.0,0.0,0.0
842e615ffffffff,2.0,0.0,0.0
842e635ffffffff,2.0,0.0,0.0
842e639ffffffff,5.0,0.0,0.0
842e6b9ffffffff,3.0,0.0,0.0
842e6bbffffffff,5.0,0.0,0.0
842e6d7ffffffff,12.0,0.0,0.0
842e6e1ffffffff,2.0,0.0,0.0
842e72bffffffff,2.0,0.0,0.0
842e749ffffffff,16.0,0.0,0.0
842ec03ffffffff,3.0,0.0,0.0
