cell_id,Anas flavirostris,Anas flavirostris flavirostris,Anas flavirostris oxyptera
84cf8c1ffffffff,61.0,0.0,0.0
84cf8c3ffffffff,14.0,1.0,0.0
84cf8c5ffffffff,138.0,0.0,0.0
84cf8c7ffffffff,28.0,0.0,0.0
84cf8c9ffffffff,19.0,0.0,0.0
84cf8cdffffffff,4.0,0.0,0.0
84cf8d3ffffffff,5.0,0.0,0.0
84cf8d5ffffffff,14.0,0.0,0.0
84cf8ddffffffff,14.0,0.0,0.0
84cf8e1ffffffff,19.0,0.0,0.0
84cf8e9ffffffff,135.0,3.0,0.0
84cf8ebffffffff,97.0,0.0,0.0
84cf8edffffffff,16.0,0.0,0.0
84cf913ffffffff,23.0,0.0,0.0
84cf943ffffffff,99.0,0.0,0.0
84cf989ffffffff,16.0,0.0,0.0
84cf98bffffffff,78.0,0.0,0.0
84cf9c7ffffffff,2.0,0.0,0.0
84cf9d3ffffffff,7.0,0.0,0.0
84cf9e1ffffffff,21.0,0.0,0.0
84cf9e9ffffffff,18.0,0.0,0.0
84cf9ebffffffff,15.0,0.0,0.0
84cfa01ffffffff,10.0,0.0,0.0
84cfa05ffffffff,17.0,0.0,0.0
84cfa09ffffffff,70.0,0.0,0.0
84cfa0dffffffff,65.0,0.0,0.0
84cfa13ffffffff,1.0,0.0,0.0
84cfa17ffffffff,7.0,0.0,0.0
84cfa19ffffffff,5.0,0.0,0.0
84cfa21ffffffff,246.0,0.0,0.0
84cfa23ffffffff,26.0,0.0,0.0
84cfa27ffffffff,76.0,0.0,0.0
84cfa2bffffffff,6.0,0.0,0.0
84cfa35ffffffff,15.0,0.0,0.0
84cfa41ffffffff,10.0,0.0,0.0
84cfa43ffffffff,5.0,0.0,0.0
84cfa45ffffffff,303.0,0.0,0.0
84cfa47ffffffff,2757.0,0.0,0.0
84cfa49ffffffff,239.0,77.0,0.0
84cfa4bffffffff,33.0,23.0,0.0
84cfa4dffffffff,7.0,0.0,0.0
84cfa55ffffffff,4.0,0.0,0.0
84cfa57ffffffff,8.0,0.0,0.0
84cfa59ffffffff,3.0,0.0,0.0
84cfa5bffffffff,12.0,0.0,0.0
84cfa5dffffffff,7.0,0.0,0.0
84cfa81ffffffff,32.0,0.0,0.0
84cfa85ffffffff,3.0,0.0,0.0
84cfa87ffffffff,15.0,0.0,0.0
84cfa89ffffffff,35.0,0.0,0.0
84cfaa1ffffffff,83.0,0.0,0.0
84cfaa3ffffffff,11.0,0.0,0.0
84cfaa5ffffffff,2.0,0.0,0.0
84cfaa7ffffffff,6.0,0.0,0.0
84cfaadffffffff,51.0,0.0,0.0
84cfab3ffffffff,4.0,0.0,0.0
84cfab7ffffffff,1.0,0.0,0.0
84cfabbffffffff,4.0,0.0,0.0
84cfabdffffffff,3.0,0.0,0.0
84cfac5ffffffff,3.0,0.0,0.0
84cfac7ffffffff,2.0,0.0,0.0
84cfac9ffffffff,68.0,0.0,0.0
84cfacdffffffff,436.0,8.0,0.0
84cfae1ffffffff,3.0,2.0,0.0
84cfae3ffffffff,11.0,0.0,0.0
84cfae7ffffffff,14.0,0.0,0.0
84cfb13ffffffff,32.0,0.0,0.0
84de629ffffffff,5.0,0.0,0.0
84de62dffffffff,69.0,0.0,0.0
84de661ffffffff,2.0,0.0,0.0
84de665ffffffff,1.0,0.0,0.0
84de667ffffffff,1.0,0.0,0.0
84de701ffffffff,9.0,0.0,0.0
84de703ffffffff,15.0,0.0,0.0
84de707ffffffff,114.0,0.0,0.0
84de709ffffffff,6.0,0.0,0.0
84de70bffffffff,5.0,0.0,0.0
84de719ffffffff,15.0,0.0,0.0
84de71dffffffff,3.0,0.0,0.0
84de743ffffffff,53.0,0.0,0.0
84de753ffffffff,17.0,0.0,0.0
84de755ffffffff,1.0,0.0,0.0
84df401ffffffff,1.0,0.0,0.0
84df403ffffffff,1.0,0.0,0.0
84df409ffffffff,6.0,1.0,0.0
84df419ffffffff,182.0,35.0,0.0
84df41bffffffff,44.0,0.0,0.0
84df41dffffffff,154.0,44.0,0.0
84df451ffffffff,632.0,21.0,0.0
84df453ffffffff,2.0,0.0,0.0
84df455ffffffff,30.0,2.0,0.0
84df457ffffffff,92.0,2.0,0.0
84df459ffffffff,224.0,19.0,0.0
84df45bffffffff,4.0,0.0,0.0
84df4c9ffffffff,1.0,0.0,0.0
84df4d9ffffffff,23.0,2.0,0.0
84df5b3ffffffff,6.0,0.0,0.0
84df683ffffffff,83.0,17.0,0.0
84df685ffffffff,6.0,0.0,0.0
84df687ffffffff,26.0,4.0,0.0
84df689ffffffff,104.0,20.0,0.0
84df68bffffffff,141.0,33.0,0.0
84df68dffffffff,11.0,0.0,0.0
84df691ffffffff,34.0,12.0,0.0
84df693ffffffff,17.0,6.0,0.0
84df695ffffffff,9.0,0.0,0.0
84df697ffffffff,104.0,23.0,0.0
84df699ffffffff,223.0,56.0,0.0
84df69bffffffff,6.0,2.0,0.0
84df69dffffffff,533.0,110.0,0.0
84df6a1ffffffff,2.0,0.0,0.0
84df6a3ffffffff,13.0,0.0,0.0
84df6a5ffffffff,17.0,0.0,0.0
84df6a7ffffffff,176.0,2.0,0.0
84df6a9ffffffff,7.0,2.0,0.0
84df6abffffffff,23.0,5.0,0.0
84df6adffffffff,47.0,4.0,0.0
84df6b1ffffffff,10.0,4.0,0.0
84df6b3ffffffff,11.0,7.0,0.0
84df6b5ffffffff,25.0,0.0,0.0
84df6b7ffffffff,20.0,2.0,0.0
84df6b9ffffffff,2.0,0.0,0.0
84df6bbffffffff,32.0,8.0,0.0
84df6bdffffffff,10.0,2.0,0.0
84df6d3ffffffff,3.0,0.0,0.0
84df6d5ffffffff,10.0,4.0,0.0
84df6d7ffffffff,72.0,12.0,0.0
84df6e1ffffffff,3.0,0.0,0.0
84df6e7ffffffff,9.0,0.0,0.0
