cell_id,Troglodytes aedon,Troglodytes aedon [aedon Group],Troglodytes aedon [brunneicollis Group]
8426dbdffffffff,20.0,9.0,0.0
8426dc1ffffffff,5.0,0.0,0.0
8426dc3ffffffff,15.0,6.0,0.0
8426dc5ffffffff,2.0,0.0,0.0
8426dc7ffffffff,3.0,2.0,0.0
8426dcbffffffff,3.0,0.0,0.0
8426dcdffffffff,4.0,4.0,0.0
8426dd3ffffffff,2.0,0.0,0.0
8426dd5ffffffff,4.0,0.0,0.0
8426dd7ffffffff,14.0,2.0,0.0
8426dd9ffffffff,7.0,0.0,0.0
8426ddbffffffff,14.0,0.0,0.0
8426dddffffffff,6.0,0.0,0.0
8426de1ffffffff,4.0,0.0,0.0
8426de3ffffffff,24.0,10.0,0.0
8426de5ffffffff,1.0,0.0,0.0
8426de7ffffffff,94.0,4.0,0.0
8426de9ffffffff,3.0,0.0,0.0
8426debffffffff,8.0,0.0,0.0
8426dedffffffff,2.0,0.0,0.0
8426e01ffffffff,49.0,2.0,0.0
8426e03ffffffff,19.0,2.0,0.0
8426e05ffffffff,18.0,0.0,0.0
8426e07ffffffff,219.0,2.0,0.0
8426e09ffffffff,63.0,0.0,0.0
8426e0bffffffff,43.0,6.0,0.0
8426e0dffffffff,33.0,4.0,0.0
8426e11ffffffff,16.0,0.0,0.0
8426e13ffffffff,8.0,0.0,0.0
8426e15ffffffff,13.0,0.0,0.0
8426e17ffffffff,4.0,0.0,0.0
8426e19ffffffff,13.0,0.0,0.0
8426e1bffffffff,30.0,0.0,0.0
8426e1dffffffff,2.0,0.0,0.0
8426e21ffffffff,949.0,11.0,0.0
8426e23ffffffff,265.0,0.0,0.0
8426e25ffffffff,33.0,0.0,0.0
8426e27ffffffff,78.0,2.0,0.0
8426e29ffffffff,98.0,0.0,0.0
8426e2bffffffff,141.0,3.0,0.0
8426e2dffffffff,281.0,4.0,0.0
8426e31ffffffff,25.0,3.0,0.0
8426e33ffffffff,27.0,0.0,0.0
8426e35ffffffff,12.0,0.0,0.0
8426e39ffffffff,60.0,0.0,0.0
8426e3bffffffff,2.0,0.0,0.0
8426e3dffffffff,101.0,7.0,0.0
8426e41ffffffff,18.0,0.0,0.0
8426e43ffffffff,369.0,1.0,0.0
8426e45ffffffff,14.0,0.0,0.0
8426e47ffffffff,57.0,0.0,0.0
8426e49ffffffff,18.0,0.0,0.0
8426e4bffffffff,28.0,0.0,0.0
8426e4dffffffff,42.0,0.0,0.0
8426e51ffffffff,228.0,0.0,0.0
8426e53ffffffff,16.0,0.0,0.0
8426e55ffffffff,32.0,0.0,0.0
8426e57ffffffff,42.0,2.0,0.0
8426e59ffffffff,156.0,0.0,0.0
8426e5bffffffff,883.0,37.0,0.0
8426e5dffffffff,119.0,0.0,0.0
8426e61ffffffff,6.0,0.0,0.0
8426e63ffffffff,63.0,5.0,0.0
8426e67ffffffff,213.0,0.0,0.0
8426e69ffffffff,73.0,2.0,0.0
8426e6bffffffff,41.0,2.0,0.0
8426e6dffffffff,21.0,2.0,0.0
8426e81ffffffff,1.0,0.0,0.0
8426e83ffffffff,2.0,0.0,0.0
8426e85ffffffff,20.0,0.0,0.0
8426e8bffffffff,3.0,0.0,0.0
8426e91ffffffff,2.0,0.0,0.0
8426e95ffffffff,5.0,0.0,0.0
8426e97ffffffff,5.0,0.0,0.0
8426e9bffffffff,6.0,0.0,0.0
8426e9dffffffff,57.0,2.0,0.0
8426ea3ffffffff,1.0,0.0,0.0
8426ea5ffffffff,1.0,0.0,0.0
8426ea9ffffffff,16.0,0.0,0.0
8426eadffffffff,13.0,0.0,0.0
8426eb9ffffffff,9.0,0.0,0.0
8426ec1ffffffff,57.0,1.0,0.0
8426ec3ffffffff,11.0,0.0,0.0
8426ec5ffffffff,3.0,0.0,0.0
8426ec9ffffffff,101.0,2.0,0.0
8426ecbffffffff,197.0,0.0,0.0
8426ecdffffffff,40.0,2.0,0.0
8426ed1ffffffff,38.0,0.0,0.0
8426ed3ffffffff,1.0,0.0,0.0
8426ed5ffffffff,230.0,2.0,0.0
8426ed7ffffffff,341.0,3.0,0.0
8426ed9ffffffff,23.0,0.0,0.0
8426edbffffffff,9.0,0.0,0.0
8426eddffffffff,106.0,0.0,0.0
8426ee1ffffffff,17.0,0.0,0.0
8426ee3ffffffff,40.0,0.0,0.0
8426ee5ffffffff,4.0,0.0,0.0
8426ee7ffffffff,1.0,0.0,0.0
8426ee9ffffffff,13.0,0.0,0.0
8426eedffffffff,67.0,0.0,0.0
8426f03ffffffff,3.0,0.0,0.0
8426f05ffffffff,21.0,0.0,0.0
8426f07ffffffff,34.0,0.0,0.0
8426f09ffffffff,7.0,0.0,0.0
8426f0bffffffff,30.0,0.0,0.0
8426f0dffffffff,142.0,3.0,0.0
8426f11ffffffff,163.0,1.0,0.0
8426f13ffffffff,104.0,0.0,0.0
8426f15ffffffff,39.0,0.0,0.0
8426f17ffffffff,58.0,3.0,0.0
8426f19ffffffff,61.0,0.0,0.0
8426f1bffffffff,85.0,2.0,0.0
8426f1dffffffff,71.0,0.0,0.0
8426f21ffffffff,60.0,0.0,0.0
8426f23ffffffff,4.0,0.0,0.0
8426f25ffffffff,843.0,0.0,0.0
8426f27ffffffff,347.0,0.0,0.0
8426f29ffffffff,9.0,0.0,0.0
8426f2bffffffff,42.0,0.0,0.0
8426f2dffffffff,805.0,0.0,0.0
8426f33ffffffff,71.0,2.0,0.0
8426f35ffffffff,14.0,0.0,0.0
8426f39ffffffff,11.0,0.0,0.0
8426f3bffffffff,58.0,0.0,0.0
8426f3dffffffff,18.0,2.0,0.0
8426f41ffffffff,5.0,0.0,0.0
8426f43ffffffff,8.0,1.0,0.0
8426f45ffffffff,27.0,2.0,0.0
8426f47ffffffff,3.0,0.0,0.0
8426f49ffffffff,25.0,0.0,0.0
8426f4bffffffff,36.0,0.0,0.0
8426f4dffffffff,14.0,0.0,0.0
8426f51ffffffff,77.0,6.0,0.0
8426f53ffffffff,35.0,0.0,0.0
8426f55ffffffff,7.0,0.0,0.0
8426f57ffffffff,45.0,0.0,0.0
8426f59ffffffff,25.0,0.0,0.0
8426f5bffffffff,5.0,0.0,0.0
8426f5dffffffff,7.0,0.0,0.0
8426f61ffffffff,2.0,0.0,0.0
8426f63ffffffff,13.0,0.0,0.0
8426f65ffffffff,6.0,0.0,0.0
8426f67ffffffff,1.0,0.0,0.0
8426f6bffffffff,13.0,0.0,0.0
8426f6dffffffff,65.0,0.0,0.0
8427001ffffffff,11.0,0.0,0.0
8427007ffffffff,1.0,0.0,0.0
8427017ffffffff,4.0,0.0,0.0
8427021ffffffff,98.0,0.0,0.0
8427023ffffffff,247.0,0.0,0.0
8427025ffffffff,97.0,0.0,0.0
8427027ffffffff,119.0,0.0,0.0
8427029ffffffff,15.0,0.0,0.0
842702bffffffff,319.0,0.0,0.0
842702dffffffff,6.0,0.0,0.0
8427031ffffffff,37.0,0.0,0.0
8427033ffffffff,11.0,0.0,0.0
8427035ffffffff,136.0,0.0,0.0
8427037ffffffff,25.0,0.0,0.0
8427039ffffffff,15.0,0.0,0.0
842703bffffffff,3.0,0.0,0.0
842703dffffffff,37.0,0.0,0.0
8427053ffffffff,1.0,0.0,0.0
8427063ffffffff,3.0,0.0,0.0
8427081ffffffff,10.0,0.0,0.0
8427083ffffffff,4.0,0.0,0.0
8427085ffffffff,9.0,0.0,0.0
8427087ffffffff,2.0,0.0,0.0
8427089ffffffff,3.0,0.0,0.0
842708dffffffff,25.0,5.0,0.0
8427093ffffffff,37.0,2.0,0.0
8427095ffffffff,3.0,0.0,0.0
8427097ffffffff,89.0,1.0,0.0
8427099ffffffff,3.0,0.0,0.0
842709bffffffff,13.0,4.0,0.0
84270a1ffffffff,4.0,0.0,0.0
84270a3ffffffff,14.0,0.0,0.0
84270a5ffffffff,16.0,2.0,0.0
84270a7ffffffff,49.0,27.0,0.0
84270a9ffffffff,12.0,0.0,0.0
84270abffffffff,44.0,3.0,0.0
84270adffffffff,9.0,0.0,0.0
84270b1ffffffff,23.0,3.0,0.0
84270b3ffffffff,9.0,0.0,0.0
84270b5ffffffff,25.0,0.0,0.0
84270b7ffffffff,10.0,0.0,0.0
84270b9ffffffff,1.0,0.0,0.0
84270bbffffffff,5.0,0.0,0.0
84270cdffffffff,3.0,0.0,0.0
84270d1ffffffff,4.0,0.0,0.0
84270d3ffffffff,2.0,0.0,0.0
84270d5ffffffff,1.0,0.0,0.0
84270d7ffffffff,2.0,0.0,0.0
84270dbffffffff,2.0,0.0,0.0
84270e1ffffffff,133.0,14.0,0.0
84270e3ffffffff,226.0,32.0,0.0
84270e5ffffffff,51.0,0.0,0.0
84270e7ffffffff,113.0,6.0,0.0
84270ebffffffff,2.0,0.0,0.0
8427101ffffffff,12.0,0.0,0.0
8427103ffffffff,65.0,0.0,0.0
8427105ffffffff,3.0,0.0,0.0
8427107ffffffff,12.0,0.0,0.0
8427109ffffffff,4.0,0.0,0.0
842710bffffffff,80.0,0.0,0.0
842710dffffffff,1.0,0.0,0.0
8427111ffffffff,4.0,0.0,0.0
8427113ffffffff,6.0,0.0,0.0
8427115ffffffff,15.0,0.0,0.0
8427117ffffffff,40.0,0.0,0.0
8427119ffffffff,2.0,0.0,0.0
842711bffffffff,251.0,0.0,0.0
842711dffffffff,15.0,0.0,0.0
8427121ffffffff,5.0,0.0,0.0
8427123ffffffff,16.0,0.0,0.0
8427125ffffffff,12.0,0.0,0.0
8427127ffffffff,16.0,0.0,0.0
8427129ffffffff,4.0,0.0,0.0
842712bffffffff,97.0,0.0,0.0
8427131ffffffff,342.0,0.0,0.0
8427133ffffffff,181.0,0.0,0.0
8427135ffffffff,19.0,0.0,0.0
8427137ffffffff,267.0,0.0,0.0
8427139ffffffff,25.0,0.0,0.0
842713bffffffff,95.0,0.0,0.0
842713dffffffff,4.0,0.0,0.0
8427147ffffffff,2.0,0.0,0.0
8427151ffffffff,5.0,0.0,0.0
8427153ffffffff,14.0,0.0,0.0
8427155ffffffff,2.0,0.0,0.0
8427157ffffffff,47.0,0.0,0.0
842715bffffffff,3.0,0.0,0.0
8427161ffffffff,3.0,0.0,0.0
8427163ffffffff,5.0,0.0,0.0
8427165ffffffff,6.0,0.0,0.0
8427167ffffffff,2.0,0.0,0.0
8427169ffffffff,2.0,0.0,0.0
842716dffffffff,2.0,0.0,0.0
8427181ffffffff,30.0,3.0,0.0
8427183ffffffff,102.0,4.0,0.0
8427187ffffffff,10.0,2.0,0.0
8427189ffffffff,16.0,0.0,0.0
842718bffffffff,25.0,2.0,0.0
842718dffffffff,9.0,0.0,0.0
8427191ffffffff,66.0,0.0,0.0
8427193ffffffff,98.0,5.0,0.0
8427195ffffffff,29.0,4.0,0.0
8427197ffffffff,28.0,8.0,0.0
8427199ffffffff,170.0,4.0,0.0
842719bffffffff,31.0,0.0,0.0
842719dffffffff,206.0,2.0,0.0
84271a1ffffffff,61.0,2.0,0.0
84271a3ffffffff,34.0,1.0,0.0
84271a5ffffffff,24.0,1.0,0.0
84271a7ffffffff,53.0,3.0,0.0
84271a9ffffffff,19.0,1.0,0.0
84271abffffffff,151.0,6.0,0.0
84271adffffffff,25.0,1.0,0.0
84271b1ffffffff,30.0,1.0,0.0
84271b3ffffffff,33.0,6.0,0.0
84271b5ffffffff,124.0,11.0,0.0
84271b7ffffffff,13.0,5.0,0.0
84271b9ffffffff,46.0,3.0,0.0
84271bbffffffff,17.0,0.0,0.0
84271bdffffffff,57.0,2.0,0.0
84271c1ffffffff,8.0,0.0,0.0
84271c3ffffffff,47.0,0.0,0.0
84271c5ffffffff,29.0,0.0,0.0
84271c7ffffffff,48.0,2.0,0.0
84271c9ffffffff,501.0,0.0,0.0
84271cbffffffff,20.0,0.0,0.0
84271cdffffffff,10.0,0.0,0.0
84271d1ffffffff,41.0,2.0,0.0
84271d3ffffffff,109.0,0.0,0.0
84271d5ffffffff,32.0,7.0,0.0
84271d7ffffffff,59.0,9.0,0.0
84271d9ffffffff,43.0,0.0,0.0
84271dbffffffff,39.0,0.0,0.0
84271ddffffffff,61.0,0.0,0.0
84271e3ffffffff,10.0,0.0,0.0
84271e5ffffffff,49.0,7.0,0.0
84271e7ffffffff,30.0,0.0,0.0
84271e9ffffffff,14.0,0.0,0.0
84271ebffffffff,41.0,0.0,0.0
84271edffffffff,16.0,0.0,0.0
8427401ffffffff,551.0,0.0,0.0
8427403ffffffff,41.0,0.0,0.0
8427405ffffffff,23.0,0.0,0.0
8427407ffffffff,340.0,0.0,0.0
8427409ffffffff,226.0,0.0,0.0
842740dffffffff,78.0,0.0,0.0
8427411ffffffff,128.0,0.0,0.0
8427413ffffffff,26.0,0.0,0.0
8427417ffffffff,77.0,0.0,0.0
8427419ffffffff,100.0,0.0,0.0
842741bffffffff,28.0,0.0,0.0
842741dffffffff,268.0,0.0,0.0
8427421ffffffff,59.0,4.0,0.0
8427423ffffffff,84.0,0.0,0.0
8427425ffffffff,72.0,0.0,0.0
8427427ffffffff,35.0,0.0,0.0
8427429ffffffff,56.0,8.0,0.0
842742bffffffff,28.0,0.0,0.0
842742dffffffff,76.0,2.0,0.0
8427431ffffffff,230.0,4.0,0.0
8427435ffffffff,701.0,3.0,0.0
8427437ffffffff,775.0,0.0,0.0
8427439ffffffff,110.0,3.0,0.0
842743dffffffff,124.0,0.0,0.0
8427441ffffffff,6.0,0.0,0.0
8427443ffffffff,12.0,0.0,0.0
8427445ffffffff,132.0,0.0,0.0
8427447ffffffff,60.0,0.0,0.0
8427449ffffffff,14.0,0.0,0.0
842744bffffffff,15.0,0.0,0.0
8427451ffffffff,26.0,0.0,0.0
8427453ffffffff,44.0,0.0,0.0
8427457ffffffff,21.0,0.0,0.0
8427459ffffffff,14.0,0.0,0.0
842745bffffffff,82.0,0.0,0.0
842745dffffffff,6.0,0.0,0.0
8427461ffffffff,25.0,0.0,0.0
8427463ffffffff,236.0,33.0,0.0
8427465ffffffff,6.0,0.0,0.0
8427467ffffffff,112.0,19.0,0.0
8427469ffffffff,13.0,0.0,0.0
842746bffffffff,32.0,0.0,0.0
842746dffffffff,9.0,0.0,0.0
8427481ffffffff,1354.0,0.0,0.0
8427483ffffffff,788.0,0.0,0.0
8427485ffffffff,1461.0,0.0,0.0
8427487ffffffff,781.0,0.0,0.0
8427489ffffffff,32.0,0.0,0.0
842748bffffffff,309.0,0.0,0.0
842748dffffffff,1180.0,0.0,0.0
8427491ffffffff,443.0,0.0,0.0
8427493ffffffff,67.0,0.0,0.0
8427495ffffffff,52.0,0.0,0.0
8427497ffffffff,255.0,3.0,0.0
8427499ffffffff,5391.0,0.0,0.0
842749bffffffff,334.0,0.0,0.0
842749dffffffff,708.0,0.0,0.0
84274a3ffffffff,114.0,0.0,0.0
84274abffffffff,390.0,0.0,0.0
84274b1ffffffff,1157.0,1.0,0.0
84274b3ffffffff,601.0,0.0,0.0
84274b5ffffffff,1434.0,270.0,0.0
84274b7ffffffff,351.0,8.0,0.0
84274b9ffffffff,1165.0,2.0,0.0
84274bbffffffff,218.0,0.0,0.0
84274bdffffffff,234.0,0.0,0.0
84274c1ffffffff,230.0,0.0,0.0
84274c3ffffffff,91.0,0.0,0.0
84274c5ffffffff,45.0,0.0,0.0
84274c7ffffffff,61.0,0.0,0.0
84274c9ffffffff,23.0,0.0,0.0
84274cbffffffff,327.0,0.0,0.0
84274cdffffffff,20.0,0.0,0.0
84274d1ffffffff,296.0,0.0,0.0
84274d3ffffffff,940.0,0.0,0.0
84274d5ffffffff,263.0,0.0,0.0
84274d7ffffffff,875.0,0.0,0.0
84274d9ffffffff,234.0,0.0,0.0
84274dbffffffff,1149.0,0.0,0.0
84274ddffffffff,242.0,0.0,0.0
84274e1ffffffff,67.0,0.0,0.0
84274e3ffffffff,1133.0,0.0,0.0
84274e9ffffffff,60.0,0.0,0.0
84274ebffffffff,79.0,0.0,0.0
84274edffffffff,26.0,0.0,0.0
8427501ffffffff,19.0,0.0,0.0
8427503ffffffff,50.0,2.0,0.0
8427505ffffffff,13.0,0.0,0.0
8427507ffffffff,19.0,0.0,0.0
8427509ffffffff,11.0,0.0,0.0
842750bffffffff,17.0,4.0,0.0
842750dffffffff,9.0,2.0,0.0
8427511ffffffff,98.0,6.0,0.0
8427513ffffffff,244.0,20.0,0.0
8427515ffffffff,37.0,22.0,0.0
8427517ffffffff,63.0,0.0,0.0
8427519ffffffff,48.0,0.0,0.0
842751bffffffff,101.0,4.0,0.0
842751dffffffff,41.0,6.0,0.0
8427521ffffffff,418.0,2.0,0.0
8427523ffffffff,190.0,6.0,0.0
8427525ffffffff,185.0,5.0,0.0
8427527ffffffff,2866.0,46.0,0.0
8427529ffffffff,205.0,14.0,0.0
842752bffffffff,41.0,6.0,0.0
842752dffffffff,108.0,19.0,0.0
8427531ffffffff,122.0,2.0,0.0
8427533ffffffff,29.0,22.0,0.0
8427535ffffffff,404.0,1.0,0.0
8427537ffffffff,248.0,7.0,0.0
8427539ffffffff,58.0,4.0,0.0
842753bffffffff,15.0,0.0,0.0
842753dffffffff,91.0,2.0,0.0
8427541ffffffff,200.0,5.0,0.0
8427543ffffffff,22.0,0.0,0.0
8427545ffffffff,92.0,44.0,0.0
8427547ffffffff,21.0,1.0,0.0
842754bffffffff,8.0,0.0,0.0
842754dffffffff,17.0,3.0,0.0
8427551ffffffff,17.0,0.0,0.0
8427553ffffffff,20.0,0.0,0.0
8427555ffffffff,14.0,2.0,0.0
8427557ffffffff,1.0,0.0,0.0
8427559ffffffff,2.0,0.0,0.0
842755bffffffff,36.0,0.0,0.0
842755dffffffff,19.0,2.0,0.0
8427561ffffffff,27.0,4.0,0.0
8427563ffffffff,8.0,0.0,0.0
8427565ffffffff,52.0,7.0,0.0
8427567ffffffff,34.0,6.0,0.0
8427569ffffffff,931.0,335.0,0.0
842756bffffffff,56.0,26.0,0.0
842756dffffffff,7.0,0.0,0.0
8427581ffffffff,7047.0,125.0,0.0
8427583ffffffff,530.0,7.0,0.0
8427585ffffffff,1194.0,28.0,0.0
8427587ffffffff,883.0,31.0,0.0
8427589ffffffff,329.0,6.0,0.0
842758bffffffff,797.0,3.0,0.0
842758dffffffff,904.0,55.0,0.0
8427591ffffffff,2945.0,24.0,0.0
8427593ffffffff,8245.0,120.0,0.0
8427595ffffffff,314.0,15.0,0.0
8427597ffffffff,463.0,4.0,0.0
8427599ffffffff,1039.0,14.0,0.0
842759bffffffff,2851.0,92.0,0.0
842759dffffffff,576.0,4.0,0.0
84275a1ffffffff,741.0,54.0,0.0
84275a3ffffffff,210.0,2.0,0.0
84275a5ffffffff,32.0,0.0,0.0
84275a7ffffffff,8.0,0.0,0.0
84275a9ffffffff,168.0,0.0,0.0
84275abffffffff,259.0,0.0,0.0
84275adffffffff,267.0,2.0,0.0
84275b1ffffffff,57.0,4.0,0.0
84275b3ffffffff,221.0,11.0,0.0
84275b5ffffffff,1275.0,4.0,0.0
84275b7ffffffff,303.0,0.0,0.0
84275b9ffffffff,454.0,1.0,0.0
84275bbffffffff,289.0,32.0,0.0
84275bdffffffff,175.0,6.0,0.0
84275c1ffffffff,177.0,0.0,0.0
84275c3ffffffff,1845.0,44.0,0.0
84275c5ffffffff,485.0,27.0,0.0
84275c7ffffffff,336.0,4.0,0.0
84275c9ffffffff,242.0,30.0,0.0
84275cbffffffff,622.0,9.0,0.0
84275cdffffffff,673.0,79.0,0.0
84275d1ffffffff,2094.0,16.0,0.0
84275d3ffffffff,2018.0,19.0,0.0
84275d5ffffffff,1021.0,7.0,0.0
84275d7ffffffff,1823.0,18.0,0.0
84275d9ffffffff,826.0,45.0,0.0
84275ddffffffff,755.0,24.0,0.0
84275e1ffffffff,95.0,2.0,0.0
84275e3ffffffff,46.0,0.0,0.0
84275e5ffffffff,204.0,14.0,0.0
84275e7ffffffff,167.0,1.0,0.0
84275e9ffffffff,238.0,9.0,0.0
84275ebffffffff,168.0,2.0,0.0
84275edffffffff,57.0,0.0,0.0
8427615ffffffff,2.0,0.0,0.0
8427617ffffffff,9.0,7.0,0.0
8427631ffffffff,16.0,0.0,0.0
8427633ffffffff,24.0,0.0,0.0
8427635ffffffff,2.0,0.0,0.0
8427637ffffffff,11.0,0.0,0.0
842763bffffffff,111.0,35.0,0.0
8427645ffffffff,2.0,0.0,0.0
8427685ffffffff,65.0,0.0,0.0
8427687ffffffff,164.0,0.0,0.0
8427691ffffffff,323.0,0.0,0.0
8427693ffffffff,406.0,47.0,0.0
8427699ffffffff,629.0,62.0,0.0
842769bffffffff,101.0,12.0,0.0
84276a1ffffffff,57.0,0.0,0.0
84276a3ffffffff,106.0,0.0,0.0
84276a5ffffffff,60.0,0.0,0.0
84276a7ffffffff,79.0,0.0,0.0
84276a9ffffffff,30.0,0.0,0.0
84276abffffffff,52.0,0.0,0.0
84276adffffffff,12.0,0.0,0.0
84276b1ffffffff,41.0,0.0,0.0
84276b3ffffffff,29.0,0.0,0.0
84276b5ffffffff,331.0,0.0,0.0
84276b7ffffffff,438.0,0.0,0.0
84276b9ffffffff,3.0,0.0,0.0
84276bbffffffff,68.0,0.0,0.0
84276bdffffffff,2258.0,0.0,0.0
84276c1ffffffff,24.0,0.0,0.0
84276c3ffffffff,23.0,2.0,0.0
84276c7ffffffff,11.0,4.0,0.0
84276c9ffffffff,10.0,0.0,0.0
84276cbffffffff,6.0,3.0,0.0
84276cdffffffff,4.0,0.0,0.0
84276d1ffffffff,228.0,31.0,0.0
84276d3ffffffff,628.0,98.0,0.0
84276d5ffffffff,64.0,16.0,0.0
84276d7ffffffff,112.0,84.0,0.0
84276e3ffffffff,12.0,0.0,0.0
84276e5ffffffff,43.0,0.0,0.0
84276e7ffffffff,20.0,0.0,0.0
84276e9ffffffff,46.0,12.0,0.0
84276edffffffff,96.0,2.0,0.0
8427701ffffffff,1.0,0.0,0.0
8427713ffffffff,4.0,0.0,0.0
8427715ffffffff,26.0,0.0,0.0
8427717ffffffff,3.0,0.0,0.0
842771dffffffff,13.0,0.0,0.0
8427721ffffffff,13.0,2.0,0.0
8427725ffffffff,9.0,2.0,0.0
8427727ffffffff,9.0,0.0,0.0
842772dffffffff,4.0,0.0,0.0
8427731ffffffff,1.0,0.0,0.0
8427733ffffffff,5.0,0.0,0.0
8427737ffffffff,3.0,0.0,0.0
842773bffffffff,12.0,0.0,0.0
8427801ffffffff,164.0,3.0,0.0
842780bffffffff,12.0,4.0,0.0
842780dffffffff,47.0,0.0,0.0
8427813ffffffff,74.0,16.0,0.0
8427815ffffffff,2.0,0.0,0.0
8427817ffffffff,4.0,0.0,0.0
8427819ffffffff,8.0,0.0,0.0
842781bffffffff,13.0,0.0,0.0
842781dffffffff,2.0,0.0,0.0
8427825ffffffff,15.0,11.0,0.0
8427827ffffffff,8.0,0.0,0.0
8427829ffffffff,38.0,2.0,0.0
842782dffffffff,6.0,0.0,0.0
8427831ffffffff,3.0,0.0,0.0
8427833ffffffff,49.0,0.0,0.0
8427837ffffffff,4.0,0.0,0.0
842783dffffffff,16.0,0.0,0.0
8427841ffffffff,17.0,0.0,0.0
8427847ffffffff,11.0,0.0,0.0
8427849ffffffff,7.0,0.0,0.0
842784dffffffff,6.0,0.0,0.0
8427853ffffffff,27.0,0.0,0.0
8427857ffffffff,20.0,10.0,0.0
8427859ffffffff,114.0,5.0,0.0
842785bffffffff,73.0,0.0,0.0
842785dffffffff,5.0,3.0,0.0
8427861ffffffff,548.0,33.0,0.0
8427865ffffffff,4.0,0.0,0.0
8427867ffffffff,49.0,14.0,0.0
8427869ffffffff,2.0,0.0,0.0
842786bffffffff,91.0,15.0,0.0
842786dffffffff,2.0,0.0,0.0
8427881ffffffff,5.0,0.0,0.0
8427883ffffffff,13.0,2.0,0.0
8427885ffffffff,39.0,0.0,0.0
8427889ffffffff,41.0,0.0,0.0
842788bffffffff,11.0,2.0,0.0
842788dffffffff,16.0,0.0,0.0
8427893ffffffff,4.0,0.0,0.0
84278a1ffffffff,2.0,0.0,0.0
84278a3ffffffff,6.0,0.0,0.0
84278a5ffffffff,8.0,0.0,0.0
84278a9ffffffff,2.0,0.0,0.0
84278abffffffff,1.0,0.0,0.0
84278adffffffff,10.0,0.0,0.0
84278b1ffffffff,64.0,9.0,0.0
84278b3ffffffff,40.0,8.0,0.0
84278b5ffffffff,121.0,19.0,0.0
84278b7ffffffff,18.0,0.0,0.0
84278c1ffffffff,119.0,18.0,0.0
84278c3ffffffff,45.0,3.0,0.0
84278c5ffffffff,3.0,0.0,0.0
84278c7ffffffff,110.0,9.0,0.0
84278c9ffffffff,471.0,53.0,0.0
84278cbffffffff,94.0,37.0,0.0
84278cdffffffff,52.0,3.0,0.0
84278d1ffffffff,28.0,3.0,0.0
84278d3ffffffff,15.0,0.0,0.0
84278d5ffffffff,39.0,0.0,0.0
84278d9ffffffff,36.0,2.0,0.0
84278dbffffffff,10.0,0.0,0.0
84278ddffffffff,7.0,1.0,0.0
84278e1ffffffff,2.0,0.0,0.0
84278e3ffffffff,37.0,2.0,0.0
84278e5ffffffff,18.0,0.0,0.0
84278e7ffffffff,2.0,0.0,0.0
84278ebffffffff,2.0,0.0,0.0
84278edffffffff,2.0,0.0,0.0
8427901ffffffff,24.0,0.0,0.0
8427903ffffffff,2.0,0.0,0.0
8427905ffffffff,144.0,6.0,0.0
8427907ffffffff,42.0,0.0,0.0
8427909ffffffff,37.0,4.0,0.0
842790bffffffff,6.0,0.0,0.0
842790dffffffff,16.0,0.0,0.0
8427911ffffffff,32.0,2.0,0.0
8427913ffffffff,2.0,0.0,0.0
8427915ffffffff,15.0,1.0,0.0
8427917ffffffff,13.0,0.0,0.0
8427919ffffffff,6.0,0.0,0.0
842791bffffffff,24.0,0.0,0.0
842791dffffffff,18.0,0.0,0.0
8427921ffffffff,95.0,4.0,0.0
8427923ffffffff,32.0,0.0,0.0
8427925ffffffff,25.0,0.0,0.0
8427927ffffffff,585.0,4.0,0.0
8427929ffffffff,101.0,2.0,0.0
842792bffffffff,66.0,0.0,0.0
842792dffffffff,39.0,1.0,0.0
8427931ffffffff,4.0,0.0,0.0
8427933ffffffff,9.0,0.0,0.0
8427935ffffffff,55.0,5.0,0.0
8427937ffffffff,54.0,6.0,0.0
8427939ffffffff,5.0,0.0,0.0
842793bffffffff,59.0,6.0,0.0
842793dffffffff,15.0,0.0,0.0
8427945ffffffff,31.0,3.0,0.0
8427949ffffffff,8.0,0.0,0.0
842794bffffffff,3.0,0.0,0.0
842794dffffffff,2.0,0.0,0.0
8427953ffffffff,227.0,29.0,0.0
8427955ffffffff,9.0,0.0,0.0
8427957ffffffff,31.0,15.0,0.0
8427959ffffffff,3.0,0.0,0.0
842795bffffffff,146.0,38.0,0.0
842795dffffffff,10.0,0.0,0.0
8427961ffffffff,2.0,0.0,0.0
8427963ffffffff,5.0,0.0,0.0
8427965ffffffff,45.0,0.0,0.0
8427967ffffffff,58.0,2.0,0.0
8427969ffffffff,49.0,0.0,0.0
842796bffffffff,2.0,0.0,0.0
842796dffffffff,14.0,2.0,0.0
8427981ffffffff,5.0,0.0,0.0
8427983ffffffff,4.0,0.0,0.0
8427985ffffffff,12.0,0.0,0.0
8427987ffffffff,17.0,0.0,0.0
8427989ffffffff,14.0,0.0,0.0
842798bffffffff,12.0,0.0,0.0
842798dffffffff,422.0,11.0,0.0
8427991ffffffff,17.0,12.0,0.0
8427993ffffffff,6.0,0.0,0.0
8427995ffffffff,286.0,13.0,0.0
8427997ffffffff,116.0,2.0,0.0
8427999ffffffff,11.0,0.0,0.0
842799dffffffff,8.0,0.0,0.0
84279a1ffffffff,13.0,0.0,0.0
84279a3ffffffff,6.0,0.0,0.0
84279a5ffffffff,39.0,4.0,0.0
84279a7ffffffff,21.0,0.0,0.0
84279a9ffffffff,226.0,15.0,0.0
