cell_id,Periparus ater,Periparus ater britannicus/hibernicus,Periparus ater [ater Group],Periparus ater ledouci/atlas,Periparus ater cypriotes,Periparus ater [phaeonotus Group],Periparus ater melanolophus,Periparus ater [aemodius Group],Periparus ater ptilosus/kuatunensis
833010fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833011fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833019fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833025fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833030fffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833032fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330a6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330acfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330c0fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330c1fffffffff,28.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8330c3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330c4fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330c5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330c6fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330cefffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330d1fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330d3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330d5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330e0fffffffff,73.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8330e1fffffffff,197.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8330e2fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330e3fffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330e5fffffffff,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8330e8fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330eafffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330ecfffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330eefffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833108fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833113fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833126fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833134fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833142fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833144fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833146fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833150fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83315bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833163fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83316cfffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83316efffffffff,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
833176fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833182fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833185fffffffff,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83318cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83318dfffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833190fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833192fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833194fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833196fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8331a3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8331a8fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8331aafffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833824fffffffff,164.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
833825fffffffff,215.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
833830fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833832fffffffff,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
833834fffffffff,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
833836fffffffff,193.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0
833863fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833871fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833875fffffffff,18.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
833900fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833901fffffffff,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833903fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833904fffffffff,1363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833905fffffffff,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833906fffffffff,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833908fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833909fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83390afffffffff,166.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83390bfffffffff,234.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83390cfffffffff,2963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83390dfffffffff,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83390efffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833915fffffffff,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833918fffffffff,578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833919fffffffff,622.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83391afffffffff,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
83391dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833920fffffffff,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833921fffffffff,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833922fffffffff,2867.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
833923fffffffff,1079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833924fffffffff,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833925fffffffff,814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833928fffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833929fffffffff,1851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83392afffffffff,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83392bfffffffff,1503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83392cfffffffff,806.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83392dfffffffff,596.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83392efffffffff,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833931fffffffff,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833933fffffffff,2116.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
833944fffffffff,1537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833945fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833946fffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833949fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833950fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833954fffffffff,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833956fffffffff,854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833960fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833961fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833962fffffffff,1028.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833963fffffffff,185.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
833965fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833966fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833968fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833969fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83396cfffffffff,29.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83396dfffffffff,167.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83396efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833970fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833971fffffffff,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833972fffffffff,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833973fffffffff,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833974fffffffff,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833975fffffffff,1755.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
833976fffffffff,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833983fffffffff,232.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0
833989fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83398dfffffffff,18.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
83398efffffffff,84.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0
833991fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c00fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
833c02fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
833c03fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0
833c06fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0
833c0afffffffff,366.0,0.0,0.0,0.0,0.0,0.0,16.0,56.0,0.0
833c0bfffffffff,235.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0
833c0efffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
833c19fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c1dfffffffff,121.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
833c31fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
833c34fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c42fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c43fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c51fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c52fffffffff,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c53fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c56fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c58fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c59fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c5cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833ce5fffffffff,140.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
833d02fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d06fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d10fffffffff,239.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
833d11fffffffff,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d13fffffffff,79.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
833d15fffffffff,455.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0
833d1afffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d1efffffffff,783.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0
833d30fffffffff,87.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
833d31fffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d33fffffffff,151.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
833d34fffffffff,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d35fffffffff,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833dadfffffffff,1450.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0
833f24fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f26fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f28fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f29fffffffff,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833f2cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f2dfffffffff,163.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
833f34fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f35fffffffff,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
833f45fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f4dfffffffff,114.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0
833f60fffffffff,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f61fffffffff,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f62fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f63fffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f64fffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f65fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f66fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f68fffffffff,121.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833f69fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f6afffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f6cfffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f6dfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f6efffffffff,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f74fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834043fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83404cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83404efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834058fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834059fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83405bfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83405cfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834071fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834089fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83408dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340a8fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340acfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340aefffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340b5fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340c0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340c1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8340c2fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
8340c4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340c5fffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
8340c6fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
8340d1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340d3fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340defffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340e1fffffffff,123.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
8340e3fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340ecfffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
8340eefffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
834180fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834185fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834186fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834192fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834193fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8341b3fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
834365fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834b64fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834b66fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834b6dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834b73fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834b75fffffffff,33.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
834b84fffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
834ba0fffffffff,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0
834ba2fffffffff,1869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0
834ba3fffffffff,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
834bb1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
