cell_id,Limnodromus griseus,Limnodromus griseus griseus,Limnodromus griseus hendersoni,Limnodromus griseus caurinus
846746bffffffff,13.0,0.0,0.0,0.0
84674d9ffffffff,1.0,0.0,0.0,0.0
8467503ffffffff,6.0,0.0,0.0,0.0
846750bffffffff,4.0,0.0,0.0,0.0
846751dffffffff,1.0,0.0,0.0,0.0
8467523ffffffff,44.0,0.0,3.0,0.0
8467551ffffffff,8.0,0.0,0.0,0.0
8467553ffffffff,5.0,0.0,0.0,0.0
8467557ffffffff,14.0,0.0,0.0,0.0
8467559ffffffff,13.0,0.0,0.0,0.0
8467693ffffffff,7.0,0.0,0.0,0.0
846769bffffffff,2.0,0.0,0.0,0.0
8467737ffffffff,15.0,0.0,0.0,0.0
846c593ffffffff,1.0,0.0,0.0,1.0
846c5b1ffffffff,5.0,0.0,0.0,0.0
846c5bbffffffff,2.0,0.0,0.0,0.0
846c619ffffffff,16.0,0.0,0.0,0.0
846d043ffffffff,5.0,0.0,0.0,0.0
846d045ffffffff,6.0,0.0,0.0,0.0
846d069ffffffff,8.0,0.0,0.0,0.0
846d2a3ffffffff,14.0,0.0,0.0,0.0
846d2b3ffffffff,23.0,0.0,0.0,0.0
846d2bbffffffff,34.0,0.0,0.0,0.0
846d30dffffffff,2.0,0.0,0.0,0.0
846d313ffffffff,2.0,0.0,0.0,0.0
846d34dffffffff,9.0,0.0,0.0,0.0
846d35bffffffff,3.0,0.0,0.0,0.0
846d601ffffffff,3.0,0.0,0.0,0.0
846d605ffffffff,15.0,0.0,0.0,0.0
846d657ffffffff,35.0,0.0,0.0,0.0
846d661ffffffff,9.0,0.0,0.0,0.0
846d663ffffffff,15.0,0.0,2.0,0.0
846d667ffffffff,4.0,0.0,0.0,0.0
846d693ffffffff,10.0,0.0,0.0,0.0
846d695ffffffff,7.0,0.0,0.0,0.0
846d745ffffffff,6.0,0.0,0.0,0.0
846d751ffffffff,2.0,0.0,0.0,0.0
846d75bffffffff,36.0,0.0,0.0,0.0
846d75dffffffff,8.0,0.0,0.0,0.0
846d769ffffffff,1.0,0.0,0.0,0.0
846d76dffffffff,26.0,0.0,0.0,0.0
8480541ffffffff,4.0,0.0,0.0,0.0
84818b3ffffffff,2.0,2.0,0.0,0.0
848e45dffffffff,12.0,0.0,0.0,0.0
848e621ffffffff,16.0,0.0,0.0,0.0
848e62dffffffff,22.0,0.0,0.0,0.0
848e75bffffffff,4.0,0.0,0.0,0.0
848f505ffffffff,5.0,0.0,0.0,0.0
84a8a03ffffffff,1.0,0.0,0.0,0.0
84a9051ffffffff,6.0,2.0,0.0,0.0
84a91b7ffffffff,1.0,0.0,0.0,0.0
84b2c0dffffffff,4.0,0.0,0.0,0.0
84b2e27ffffffff,8.0,0.0,0.0,0.0
84b3047ffffffff,26.0,0.0,0.0,0.0
84c21b3ffffffff,27.0,0.0,0.0,0.0
84c2f27ffffffff,2.0,0.0,0.0,0.0
84c2f3dffffffff,2.0,0.0,0.0,0.0
