cell_id,Sayornis nigricans,Sayornis nigricans [nigricans Group],Sayornis nigricans latirostris/angustirostris
8466c41ffffffff,57.0,0.0,0.0
8466c45ffffffff,54.0,0.0,0.0
8466c47ffffffff,174.0,0.0,6.0
8466c49ffffffff,44.0,0.0,0.0
8466c4bffffffff,31.0,0.0,0.0
8466c4dffffffff,92.0,0.0,0.0
8466c61ffffffff,64.0,0.0,0.0
8466c63ffffffff,308.0,0.0,23.0
8466c65ffffffff,11.0,0.0,0.0
8466c67ffffffff,217.0,0.0,0.0
8466c69ffffffff,55.0,0.0,0.0
8466c6bffffffff,37.0,0.0,0.0
8466c6dffffffff,417.0,0.0,0.0
8466d03ffffffff,129.0,0.0,6.0
8466d05ffffffff,2.0,0.0,0.0
8466d07ffffffff,2.0,0.0,0.0
8466d0bffffffff,414.0,0.0,27.0
8466d11ffffffff,5.0,0.0,2.0
8466d15ffffffff,17.0,0.0,0.0
8466d19ffffffff,24.0,0.0,5.0
8466d1bffffffff,67.0,0.0,0.0
8466d1dffffffff,3.0,0.0,0.0
8466d27ffffffff,2.0,0.0,0.0
8466d31ffffffff,4198.0,0.0,715.0
8466d33ffffffff,486.0,0.0,57.0
8466d35ffffffff,311.0,0.0,53.0
8466d37ffffffff,315.0,0.0,48.0
8466d39ffffffff,33.0,0.0,2.0
8466d3bffffffff,194.0,0.0,31.0
8466d3dffffffff,27.0,0.0,7.0
8466d51ffffffff,16.0,0.0,0.0
8466d53ffffffff,117.0,0.0,11.0
8466d5bffffffff,12.0,0.0,0.0
8466d8dffffffff,1.0,0.0,0.0
8466da1ffffffff,13.0,0.0,0.0
8466da7ffffffff,37.0,0.0,4.0
8466da9ffffffff,8.0,0.0,0.0
8466dabffffffff,2.0,0.0,0.0
8466dadffffffff,325.0,0.0,75.0
8466dc3ffffffff,6.0,0.0,1.0
8466de1ffffffff,2178.0,0.0,494.0
8466de3ffffffff,26.0,0.0,2.0
8466de5ffffffff,5.0,0.0,0.0
8466de7ffffffff,111.0,0.0,11.0
8466de9ffffffff,27.0,0.0,7.0
8466debffffffff,5.0,0.0,2.0
8466dedffffffff,599.0,0.0,134.0
8466e01ffffffff,9.0,0.0,0.0
8466e03ffffffff,78.0,0.0,0.0
8466e05ffffffff,3.0,0.0,0.0
8466e07ffffffff,7.0,0.0,0.0
8466e09ffffffff,264.0,0.0,3.0
8466e0bffffffff,493.0,0.0,0.0
8466e0dffffffff,157.0,0.0,4.0
8466e11ffffffff,4.0,0.0,0.0
8466e15ffffffff,56.0,0.0,0.0
8466e19ffffffff,8.0,0.0,0.0
8466e1dffffffff,110.0,0.0,0.0
8466e25ffffffff,3.0,0.0,0.0
8466e27ffffffff,24.0,0.0,0.0
8466e29ffffffff,7.0,0.0,0.0
8466e2bffffffff,17.0,0.0,0.0
8466e2dffffffff,64.0,0.0,0.0
8466e39ffffffff,96.0,0.0,0.0
8466e3bffffffff,23.0,0.0,0.0
8466e3dffffffff,9.0,0.0,0.0
8466e41ffffffff,168.0,0.0,12.0
8466e43ffffffff,718.0,0.0,39.0
8466e45ffffffff,57.0,0.0,0.0
8466e47ffffffff,287.0,0.0,10.0
8466e49ffffffff,25.0,0.0,7.0
8466e4bffffffff,16.0,0.0,0.0
8466e4dffffffff,10.0,0.0,0.0
8466e51ffffffff,101.0,0.0,0.0
8466e53ffffffff,1.0,0.0,0.0
8466e55ffffffff,229.0,0.0,0.0
8466e57ffffffff,938.0,0.0,0.0
8466e59ffffffff,390.0,0.0,0.0
8466e5bffffffff,5.0,0.0,0.0
8466e5dffffffff,59.0,0.0,0.0
8466e61ffffffff,112.0,0.0,1.0
8466e63ffffffff,80.0,0.0,0.0
8466e65ffffffff,2739.0,0.0,298.0
8466e67ffffffff,850.0,0.0,89.0
8466e69ffffffff,225.0,0.0,0.0
8466e6bffffffff,6.0,0.0,0.0
8466e6dffffffff,2798.0,0.0,74.0
8466ee5ffffffff,13.0,0.0,0.0
8466eedffffffff,4.0,0.0,0.0
8466f01ffffffff,2.0,0.0,0.0
8466f03ffffffff,730.0,0.0,64.0
8466f0bffffffff,312.0,0.0,9.0
8466f11ffffffff,80.0,0.0,0.0
8466f13ffffffff,14.0,0.0,0.0
8466f15ffffffff,234.0,0.0,15.0
8466f17ffffffff,73.0,0.0,0.0
8466f19ffffffff,341.0,0.0,0.0
8466f1bffffffff,13.0,0.0,0.0
8466f1dffffffff,1418.0,0.0,67.0
8466f33ffffffff,10.0,0.0,0.0
8466f37ffffffff,1.0,0.0,0.0
8466f3bffffffff,4.0,0.0,0.0
8466f51ffffffff,49.0,0.0,0.0
8466f53ffffffff,182.0,0.0,2.0
8466f57ffffffff,641.0,0.0,4.0
8466f59ffffffff,273.0,0.0,4.0
8466f5bffffffff,331.0,0.0,0.0
8466f5dffffffff,18.0,0.0,0.0
8467413ffffffff,73.0,0.0,2.0
8467417ffffffff,52.0,0.0,0.0
8467425ffffffff,17.0,0.0,0.0
8467427ffffffff,3.0,0.0,0.0
846742dffffffff,1.0,0.0,0.0
8467431ffffffff,1.0,0.0,0.0
8467433ffffffff,3.0,0.0,0.0
8467437ffffffff,5.0,0.0,0.0
846743bffffffff,83.0,0.0,2.0
84674c1ffffffff,6.0,0.0,0.0
84674c5ffffffff,4.0,0.0,0.0
84674c7ffffffff,23.0,0.0,2.0
84674c9ffffffff,10.0,0.0,0.0
84674cdffffffff,70.0,0.0,0.0
84674e1ffffffff,2.0,0.0,0.0
84674e9ffffffff,22.0,0.0,0.0
84674edffffffff,59.0,0.0,2.0
8467519ffffffff,2.0,0.0,0.0
8467531ffffffff,1.0,0.0,0.0
8467585ffffffff,3.0,0.0,0.0
84675a5ffffffff,73.0,0.0,5.0
84675a9ffffffff,11.0,0.0,0.0
84675adffffffff,58.0,0.0,0.0
84675c1ffffffff,4.0,0.0,0.0
84675c7ffffffff,4.0,0.0,0.0
84675c9ffffffff,2.0,0.0,0.0
84675cbffffffff,13.0,0.0,0.0
84675ddffffffff,5.0,0.0,0.0
84675e1ffffffff,7.0,0.0,0.0
84675e3ffffffff,8.0,0.0,0.0
84675e7ffffffff,15.0,0.0,0.0
84675ebffffffff,21.0,0.0,0.0
8467925ffffffff,7.0,0.0,0.0
846792dffffffff,6.0,0.0,0.0
8467945ffffffff,1.0,0.0,0.0
8467961ffffffff,67.0,0.0,0.0
8467963ffffffff,2.0,0.0,0.0
8467967ffffffff,5.0,0.0,0.0
8467969ffffffff,7.0,0.0,0.0
84679a1ffffffff,8.0,0.0,0.0
84679a5ffffffff,1093.0,0.0,0.0
84679a7ffffffff,87.0,0.0,0.0
84679b7ffffffff,7.0,0.0,0.0
846d04bffffffff,9.0,0.0,0.0
846d059ffffffff,30.0,2.0,0.0
846d05bffffffff,171.0,30.0,0.0
846d159ffffffff,1.0,1.0,0.0
846d207ffffffff,4.0,0.0,0.0
846d215ffffffff,2.0,0.0,0.0
846d217ffffffff,4.0,2.0,0.0
846d219ffffffff,1.0,0.0,0.0
846d21bffffffff,2.0,2.0,0.0
846d21dffffffff,5.0,0.0,0.0
846d223ffffffff,10.0,0.0,0.0
846d22bffffffff,2.0,0.0,0.0
846d231ffffffff,13.0,0.0,0.0
846d233ffffffff,23.0,0.0,0.0
846d235ffffffff,10.0,3.0,0.0
846d237ffffffff,12.0,4.0,0.0
846d23bffffffff,111.0,4.0,0.0
846d23dffffffff,3.0,0.0,0.0
846d281ffffffff,50.0,0.0,0.0
846d283ffffffff,988.0,0.0,0.0
846d285ffffffff,27.0,0.0,0.0
846d287ffffffff,23.0,0.0,0.0
846d289ffffffff,10.0,0.0,0.0
846d28bffffffff,4.0,0.0,0.0
846d28dffffffff,23.0,0.0,0.0
846d291ffffffff,84.0,0.0,0.0
846d293ffffffff,4.0,0.0,0.0
846d295ffffffff,73.0,0.0,0.0
846d297ffffffff,6.0,0.0,0.0
846d299ffffffff,66.0,0.0,0.0
846d29bffffffff,2.0,0.0,0.0
846d2a1ffffffff,11.0,6.0,0.0
846d2a9ffffffff,31.0,0.0,0.0
846d2abffffffff,7.0,0.0,0.0
846d2adffffffff,2.0,0.0,0.0
846d2b9ffffffff,558.0,0.0,0.0
846d2c1ffffffff,3.0,0.0,0.0
846d2c7ffffffff,14.0,0.0,0.0
846d2c9ffffffff,8.0,0.0,0.0
846d2d1ffffffff,92.0,0.0,0.0
846d2d3ffffffff,275.0,0.0,0.0
846d2d5ffffffff,2.0,0.0,0.0
846d2d7ffffffff,667.0,0.0,0.0
846d2dbffffffff,32.0,0.0,0.0
846d2e3ffffffff,10.0,0.0,0.0
846d2e5ffffffff,87.0,39.0,0.0
846d2ebffffffff,11.0,0.0,0.0
846d2edffffffff,8.0,0.0,0.0
846d303ffffffff,2.0,0.0,0.0
846d305ffffffff,82.0,16.0,0.0
846d307ffffffff,2.0,0.0,0.0
846d30bffffffff,2.0,0.0,0.0
846d30dffffffff,182.0,14.0,0.0
846d313ffffffff,12.0,0.0,0.0
846d315ffffffff,6.0,0.0,0.0
846d319ffffffff,49.0,6.0,0.0
846d31bffffffff,41.0,0.0,0.0
846d321ffffffff,3.0,0.0,0.0
846d323ffffffff,20.0,0.0,0.0
846d325ffffffff,3.0,0.0,0.0
846d329ffffffff,4.0,0.0,0.0
846d32bffffffff,1220.0,124.0,0.0
846d32dffffffff,1.0,0.0,0.0
846d335ffffffff,5.0,0.0,0.0
846d337ffffffff,92.0,13.0,0.0
846d339ffffffff,4.0,0.0,0.0
846d33dffffffff,66.0,2.0,0.0
846d341ffffffff,3.0,0.0,0.0
846d347ffffffff,7.0,0.0,0.0
846d34bffffffff,6.0,0.0,0.0
846d34dffffffff,21.0,0.0,0.0
846d35dffffffff,108.0,0.0,0.0
846d361ffffffff,4.0,0.0,0.0
846d365ffffffff,13.0,0.0,0.0
846d367ffffffff,21.0,0.0,0.0
846d369ffffffff,4.0,0.0,0.0
846d36bffffffff,3.0,0.0,0.0
846d36dffffffff,36.0,0.0,0.0
846d609ffffffff,29.0,0.0,0.0
846d619ffffffff,2.0,0.0,0.0
846d61bffffffff,5.0,0.0,0.0
846d641ffffffff,350.0,0.0,0.0
846d643ffffffff,7.0,0.0,0.0
846d645ffffffff,7.0,0.0,0.0
846d64dffffffff,23.0,0.0,0.0
846d651ffffffff,80.0,0.0,0.0
846d653ffffffff,78.0,0.0,0.0
846d655ffffffff,1.0,0.0,0.0
846d657ffffffff,8.0,0.0,0.0
846d65bffffffff,2.0,0.0,0.0
846d65dffffffff,10.0,0.0,0.0
846d665ffffffff,14.0,0.0,0.0
846d669ffffffff,2.0,0.0,0.0
846d66bffffffff,4.0,0.0,0.0
846d66dffffffff,163.0,0.0,0.0
846d681ffffffff,70.0,0.0,0.0
846d683ffffffff,4.0,0.0,0.0
846d68bffffffff,82.0,0.0,0.0
846d691ffffffff,1693.0,0.0,0.0
846d693ffffffff,562.0,0.0,0.0
846d695ffffffff,49.0,0.0,0.0
846d697ffffffff,53.0,0.0,0.0
846d699ffffffff,269.0,0.0,0.0
846d69bffffffff,1723.0,0.0,0.0
846d69dffffffff,2462.0,0.0,0.0
846d6c9ffffffff,3.0,0.0,0.0
846d6d3ffffffff,5.0,0.0,0.0
846d6d5ffffffff,5.0,0.0,0.0
846d741ffffffff,7.0,0.0,0.0
846d743ffffffff,5.0,0.0,0.0
846d745ffffffff,6.0,0.0,0.0
846d747ffffffff,2.0,0.0,0.0
846d749ffffffff,15.0,0.0,0.0
846d74bffffffff,2.0,0.0,0.0
846d75dffffffff,2.0,0.0,0.0
846d76dffffffff,3.0,0.0,0.0
848b203ffffffff,3.0,0.0,0.0
848b205ffffffff,36.0,0.0,1.0
848b207ffffffff,6.0,0.0,6.0
848b20bffffffff,5.0,0.0,0.0
848b20dffffffff,2.0,0.0,0.0
848b211ffffffff,9.0,0.0,0.0
848b213ffffffff,32.0,0.0,0.0
848b229ffffffff,136.0,0.0,27.0
848b22bffffffff,8.0,0.0,0.0
848b23dffffffff,3.0,0.0,0.0
848b241ffffffff,2.0,0.0,2.0
848b251ffffffff,3.0,0.0,2.0
848b28bffffffff,1.0,0.0,0.0
848b2c1ffffffff,5.0,0.0,0.0
848b2c3ffffffff,2.0,0.0,0.0
848b2c5ffffffff,27.0,0.0,6.0
848b2c9ffffffff,3.0,0.0,0.0
848b2cdffffffff,37.0,0.0,3.0
848b2d9ffffffff,2.0,0.0,0.0
848b2dbffffffff,1.0,0.0,0.0
848b2e9ffffffff,12.0,0.0,1.0
848b2ebffffffff,3.0,0.0,0.0
848b459ffffffff,5.0,0.0,0.0
848b603ffffffff,1.0,0.0,0.0
848b611ffffffff,123.0,0.0,0.0
848b613ffffffff,10.0,0.0,0.0
848b617ffffffff,915.0,0.0,3.0
848b61bffffffff,49.0,0.0,0.0
848b61dffffffff,8.0,0.0,0.0
848b627ffffffff,1.0,0.0,0.0
848b62bffffffff,2.0,0.0,2.0
848b633ffffffff,21.0,0.0,0.0
848b637ffffffff,3.0,0.0,0.0
848b639ffffffff,3.0,0.0,0.0
848b63bffffffff,65.0,0.0,2.0
848b63dffffffff,6.0,0.0,0.0
848b665ffffffff,2.0,0.0,0.0
848b69bffffffff,1.0,0.0,0.0
848b6c1ffffffff,23.0,0.0,0.0
848b6c3ffffffff,5.0,0.0,0.0
848b6c5ffffffff,1.0,0.0,0.0
848b6c9ffffffff,7.0,0.0,0.0
848b6cbffffffff,10.0,0.0,0.0
848b6cdffffffff,1069.0,0.0,0.0
848b6d9ffffffff,3.0,0.0,0.0
848b6edffffffff,31.0,0.0,3.0
848b709ffffffff,13.0,0.0,1.0
848b751ffffffff,9.0,0.0,0.0
848b75bffffffff,18.0,0.0,2.0
848b75dffffffff,2.0,0.0,0.0
848e60bffffffff,1.0,0.0,0.0
848e619ffffffff,3.0,0.0,0.0
848e641ffffffff,24.0,0.0,0.0
848e643ffffffff,9.0,0.0,0.0
848e645ffffffff,4.0,0.0,0.0
848e649ffffffff,107.0,0.0,0.0
848e64bffffffff,79.0,0.0,14.0
848e651ffffffff,93.0,0.0,21.0
848e655ffffffff,4.0,0.0,0.0
848e657ffffffff,3.0,0.0,1.0
848e65dffffffff,4.0,0.0,1.0
848e68bffffffff,1.0,0.0,0.0
848e6c1ffffffff,4.0,0.0,0.0
848e6c3ffffffff,2.0,0.0,0.0
848e6c5ffffffff,6.0,0.0,0.0
848e6c9ffffffff,7.0,0.0,0.0
848e6cbffffffff,9.0,0.0,0.0
848e6cdffffffff,4.0,0.0,0.0
848e6d1ffffffff,13.0,0.0,0.0
848e6d5ffffffff,3.0,0.0,0.0
848e6d9ffffffff,15.0,0.0,0.0
848e6ddffffffff,14.0,0.0,0.0
848e6e9ffffffff,2.0,0.0,0.0
848f093ffffffff,9.0,0.0,0.0
848f095ffffffff,6.0,0.0,0.0
848f099ffffffff,58.0,0.0,0.0
848f09dffffffff,4.0,0.0,0.0
848f0d1ffffffff,22.0,0.0,0.0
848f0d3ffffffff,27.0,0.0,7.0
848f0d5ffffffff,6.0,0.0,0.0
848f0d7ffffffff,34.0,0.0,9.0
848f0dbffffffff,412.0,0.0,83.0
848f285ffffffff,2.0,0.0,0.0
848f291ffffffff,19.0,0.0,4.0
848f293ffffffff,4.0,0.0,0.0
848f295ffffffff,70.0,0.0,2.0
848f297ffffffff,5.0,0.0,0.0
848f299ffffffff,13.0,0.0,13.0
848f29bffffffff,2.0,0.0,0.0
848f29dffffffff,2.0,0.0,0.0
848f2b3ffffffff,2.0,0.0,0.0
848f2b9ffffffff,2.0,0.0,0.0
848f2bbffffffff,42.0,0.0,0.0
848f2c3ffffffff,6.0,0.0,0.0
848f2c9ffffffff,1.0,0.0,0.0
848f2cbffffffff,47.0,0.0,1.0
848f2cdffffffff,5.0,0.0,3.0
848f2d1ffffffff,45.0,0.0,0.0
848f2d3ffffffff,64.0,0.0,10.0
848f2d5ffffffff,4.0,0.0,1.0
848f2ddffffffff,4.0,0.0,0.0
848f401ffffffff,36.0,0.0,3.0
848f40dffffffff,3.0,0.0,0.0
848f421ffffffff,8.0,0.0,0.0
848f425ffffffff,16.0,0.0,0.0
848f429ffffffff,6.0,0.0,0.0
848f42dffffffff,24.0,0.0,10.0
848f437ffffffff,2.0,0.0,0.0
848f43dffffffff,2.0,0.0,0.0
848f461ffffffff,10.0,0.0,0.0
848f463ffffffff,4.0,0.0,1.0
848f465ffffffff,47.0,0.0,16.0
848f467ffffffff,10.0,0.0,0.0
848f46bffffffff,5.0,0.0,0.0
848f46dffffffff,1.0,0.0,0.0
848f4a1ffffffff,2.0,0.0,0.0
848f4a5ffffffff,59.0,0.0,9.0
848f4a7ffffffff,14.0,0.0,0.0
848f4adffffffff,5.0,0.0,0.0
848f4b5ffffffff,4.0,0.0,0.0
848f501ffffffff,40.0,0.0,0.0
848f503ffffffff,9.0,0.0,4.0
848f505ffffffff,22.0,0.0,0.0
848f507ffffffff,2.0,0.0,0.0
848f509ffffffff,2.0,0.0,0.0
848f50bffffffff,7.0,0.0,0.0
848f50dffffffff,117.0,0.0,0.0
848f513ffffffff,2.0,0.0,0.0
848f515ffffffff,6.0,0.0,0.0
848f517ffffffff,10.0,0.0,0.0
848f519ffffffff,11.0,0.0,6.0
848f51bffffffff,4.0,0.0,0.0
848f51dffffffff,11.0,0.0,3.0
848f541ffffffff,5.0,0.0,0.0
848f545ffffffff,5.0,0.0,0.0
848f547ffffffff,33.0,0.0,0.0
848f549ffffffff,22.0,0.0,0.0
848f54bffffffff,14.0,0.0,6.0
848f54dffffffff,24.0,0.0,0.0
848f553ffffffff,52.0,0.0,2.0
848f555ffffffff,3.0,0.0,0.0
848f559ffffffff,144.0,0.0,23.0
848f55bffffffff,120.0,0.0,34.0
848f55dffffffff,11.0,0.0,0.0
848f563ffffffff,4.0,0.0,0.0
848f58dffffffff,12.0,0.0,0.0
848f593ffffffff,6.0,0.0,0.0
848f59bffffffff,30.0,0.0,13.0
848f59dffffffff,2.0,0.0,0.0
848f5b9ffffffff,5.0,0.0,0.0
848f5c3ffffffff,1.0,0.0,0.0
848f5cbffffffff,2.0,0.0,0.0
848f5d3ffffffff,37.0,0.0,3.0
848f5d7ffffffff,22.0,0.0,0.0
848f5ddffffffff,37.0,0.0,0.0
848f5e1ffffffff,2.0,0.0,0.0
848f5ebffffffff,2.0,0.0,0.0
848f705ffffffff,51.0,0.0,10.0
848f70dffffffff,14.0,0.0,0.0
848f721ffffffff,210.0,0.0,47.0
848f725ffffffff,2.0,0.0,0.0
848f727ffffffff,8.0,0.0,0.0
848f729ffffffff,792.0,0.0,128.0
848f72bffffffff,64.0,0.0,27.0
848f72dffffffff,36.0,0.0,6.0
848f733ffffffff,83.0,0.0,10.0
848f737ffffffff,19.0,0.0,0.0
848f745ffffffff,36.0,0.0,0.0
848f74dffffffff,22.0,0.0,4.0
848f761ffffffff,3.0,0.0,0.0
848f763ffffffff,41.0,0.0,6.0
848f765ffffffff,26.0,0.0,2.0
848f767ffffffff,14.0,0.0,3.0
848f769ffffffff,188.0,0.0,13.0
848f76bffffffff,42.0,0.0,0.0
848f76dffffffff,42.0,0.0,2.0
84b2701ffffffff,38.0,0.0,0.0
84b2703ffffffff,1.0,0.0,0.0
84b2707ffffffff,3.0,0.0,0.0
84b2709ffffffff,15.0,0.0,0.0
84b270bffffffff,24.0,0.0,0.0
84b270dffffffff,1.0,0.0,0.0
84b2715ffffffff,2.0,0.0,0.0
84b2741ffffffff,17.0,0.0,0.0
84b2745ffffffff,3.0,0.0,0.0
84b2747ffffffff,12.0,0.0,0.0
84b2749ffffffff,212.0,0.0,0.0
84b3241ffffffff,12.0,0.0,0.0
84b324bffffffff,11.0,0.0,0.0
84b3251ffffffff,5.0,0.0,0.0
84b3253ffffffff,70.0,0.0,3.0
84b3257ffffffff,10.0,0.0,0.0
84b325bffffffff,4.0,0.0,0.0
84b325dffffffff,4.0,0.0,0.0
84b32dbffffffff,2.0,0.0,0.0
84b340dffffffff,11.0,0.0,0.0
84b3421ffffffff,51.0,0.0,0.0
84b3423ffffffff,26.0,0.0,0.0
84b3425ffffffff,260.0,0.0,0.0
84b3427ffffffff,15.0,0.0,0.0
84b3429ffffffff,9.0,0.0,0.0
84b342bffffffff,2.0,0.0,0.0
84b342dffffffff,34.0,0.0,0.0
84b3435ffffffff,7.0,0.0,0.0
84b343dffffffff,1.0,0.0,0.0
84b3445ffffffff,46.0,0.0,0.0
84b3447ffffffff,6.0,0.0,0.0
84b3461ffffffff,7.0,0.0,0.0
84b3463ffffffff,3.0,0.0,0.0
84b3467ffffffff,12.0,0.0,0.0
84b346bffffffff,10.0,0.0,0.0
84b346dffffffff,26.0,0.0,0.0
84b3511ffffffff,348.0,0.0,0.0
84b3513ffffffff,221.0,0.0,0.0
84b3517ffffffff,7.0,0.0,0.0
84b3519ffffffff,2.0,0.0,0.0
84b351bffffffff,63.0,0.0,0.0
84b358dffffffff,7.0,0.0,0.0
84b35a1ffffffff,9.0,0.0,0.0
84b35a3ffffffff,3.0,0.0,0.0
84b35a7ffffffff,2.0,0.0,0.0
84b35a9ffffffff,10.0,0.0,0.0
84b35abffffffff,3.0,0.0,0.0
84b35b5ffffffff,14.0,0.0,0.0
84b35bdffffffff,28.0,0.0,0.0
84b35c1ffffffff,21.0,0.0,0.0
84b35c5ffffffff,32.0,0.0,0.0
84b35c7ffffffff,21.0,0.0,0.0
84b35c9ffffffff,179.0,0.0,0.0
84b35cdffffffff,82.0,0.0,0.0
84b35d5ffffffff,3.0,0.0,0.0
84b35e1ffffffff,93.0,0.0,0.0
84b35e7ffffffff,7.0,0.0,0.0
84b35e9ffffffff,135.0,0.0,0.0
84b35ebffffffff,28.0,0.0,0.0
84b35edffffffff,21.0,0.0,0.0
84b3627ffffffff,1.0,0.0,0.0
84b362dffffffff,2.0,0.0,0.0
84b3667ffffffff,7.0,0.0,0.0
84b366dffffffff,2.0,0.0,0.0
84b370dffffffff,1.0,0.0,0.0
84b3711ffffffff,8.0,0.0,0.0
84b3731ffffffff,10.0,0.0,0.0
