cell_id,Corvus macrorhynchos,Corvus macrorhynchos [macrorhynchos Group],Corvus macrorhynchos culminatus,Corvus macrorhynchos levaillantii
846014bffffffff,786.0,0.0,4.0,0.0
846014dffffffff,3011.0,0.0,233.0,0.0
8460151ffffffff,657.0,0.0,90.0,0.0
8460153ffffffff,877.0,0.0,248.0,0.0
8460155ffffffff,103.0,0.0,0.0,0.0
8460157ffffffff,233.0,0.0,16.0,0.0
8460159ffffffff,822.0,0.0,133.0,0.0
846015bffffffff,1586.0,0.0,411.0,0.0
846015dffffffff,4161.0,0.0,0.0,0.0
8460161ffffffff,426.0,0.0,0.0,0.0
8460163ffffffff,37.0,0.0,0.0,0.0
8460165ffffffff,55.0,0.0,0.0,0.0
8460167ffffffff,7.0,0.0,0.0,0.0
8460169ffffffff,18071.0,0.0,742.0,0.0
846016bffffffff,99.0,0.0,0.0,0.0
846016dffffffff,209.0,0.0,1.0,0.0
84601a5ffffffff,5.0,0.0,3.0,0.0
84601cdffffffff,21.0,0.0,10.0,0.0
84601e1ffffffff,156.0,0.0,17.0,0.0
84601e5ffffffff,144.0,0.0,1.0,0.0
84601e7ffffffff,2.0,0.0,2.0,0.0
84601e9ffffffff,3451.0,0.0,117.0,0.0
84601edffffffff,283.0,0.0,14.0,0.0
8460221ffffffff,2636.0,0.0,294.0,0.0
8460225ffffffff,2451.0,0.0,701.0,0.0
8460227ffffffff,3622.0,0.0,492.0,0.0
8460229ffffffff,1495.0,0.0,460.0,0.0
846022dffffffff,1400.0,0.0,314.0,0.0
8460261ffffffff,526.0,0.0,84.0,0.0
8460263ffffffff,2476.0,0.0,265.0,0.0
8460265ffffffff,23.0,0.0,0.0,0.0
8460267ffffffff,860.0,0.0,181.0,0.0
8460269ffffffff,163.0,0.0,5.0,0.0
846026bffffffff,229.0,0.0,65.0,0.0
846026dffffffff,241.0,0.0,35.0,0.0
8460301ffffffff,68.0,0.0,2.0,0.0
8460303ffffffff,283.0,0.0,16.0,0.0
8460305ffffffff,55.0,0.0,3.0,0.0
8460307ffffffff,683.0,0.0,31.0,0.0
8460309ffffffff,116.0,0.0,8.0,0.0
846030bffffffff,670.0,0.0,182.0,0.0
846030dffffffff,61.0,0.0,17.0,0.0
8460311ffffffff,2149.0,0.0,547.0,0.0
8460313ffffffff,2654.0,0.0,637.0,0.0
8460315ffffffff,2612.0,0.0,446.0,0.0
8460317ffffffff,1507.0,0.0,151.0,0.0
8460319ffffffff,3549.0,0.0,1314.0,0.0
846031bffffffff,2592.0,0.0,870.0,0.0
846031dffffffff,4996.0,0.0,854.0,0.0
8460321ffffffff,13820.0,0.0,33.0,0.0
8460323ffffffff,318.0,0.0,0.0,0.0
8460325ffffffff,141.0,0.0,2.0,0.0
8460327ffffffff,231.0,0.0,31.0,0.0
8460329ffffffff,2885.0,0.0,32.0,0.0
846032bffffffff,529.0,0.0,4.0,0.0
846032dffffffff,1112.0,0.0,63.0,0.0
8460331ffffffff,1739.0,0.0,338.0,0.0
8460333ffffffff,2126.0,0.0,393.0,0.0
8460335ffffffff,624.0,0.0,9.0,0.0
8460337ffffffff,236.0,0.0,5.0,0.0
8460339ffffffff,5049.0,0.0,715.0,0.0
846033bffffffff,4888.0,0.0,924.0,0.0
846033dffffffff,252.0,0.0,0.0,0.0
8460341ffffffff,40.0,0.0,0.0,0.0
8460343ffffffff,241.0,0.0,26.0,0.0
8460345ffffffff,266.0,0.0,2.0,0.0
8460347ffffffff,34.0,0.0,2.0,0.0
8460349ffffffff,56.0,0.0,4.0,0.0
846034bffffffff,18.0,0.0,3.0,0.0
846034dffffffff,94.0,0.0,42.0,0.0
8460351ffffffff,318.0,0.0,168.0,0.0
8460353ffffffff,1625.0,0.0,592.0,0.0
8460355ffffffff,45.0,0.0,14.0,0.0
8460357ffffffff,450.0,0.0,165.0,0.0
8460359ffffffff,6.0,0.0,0.0,0.0
846035bffffffff,345.0,0.0,124.0,0.0
846035dffffffff,18.0,0.0,0.0,0.0
8460361ffffffff,322.0,0.0,205.0,0.0
8460363ffffffff,205.0,0.0,83.0,0.0
8460365ffffffff,116.0,0.0,0.0,0.0
8460367ffffffff,1021.0,0.0,41.0,0.0
8460369ffffffff,532.0,0.0,147.0,0.0
846036bffffffff,253.0,0.0,97.0,0.0
846036dffffffff,356.0,0.0,213.0,0.0
8460805ffffffff,22.0,0.0,0.0,0.0
8460807ffffffff,49.0,0.0,0.0,0.0
846080bffffffff,2.0,0.0,0.0,0.0
8460813ffffffff,4.0,0.0,0.0,0.0
8460817ffffffff,11.0,0.0,0.0,0.0
846081bffffffff,2.0,0.0,0.0,0.0
846081dffffffff,13.0,0.0,0.0,0.0
8460823ffffffff,2.0,0.0,0.0,0.0
8460825ffffffff,2.0,0.0,0.0,0.0
846082bffffffff,4.0,0.0,0.0,0.0
8460831ffffffff,3.0,0.0,0.0,0.0
8460833ffffffff,4.0,0.0,0.0,0.0
846083dffffffff,2.0,0.0,0.0,0.0
8460841ffffffff,28.0,0.0,0.0,0.0
8460845ffffffff,50.0,0.0,0.0,0.0
8460849ffffffff,18.0,0.0,0.0,0.0
846084bffffffff,3.0,0.0,0.0,0.0
846084dffffffff,90.0,0.0,0.0,0.0
8460857ffffffff,20.0,0.0,0.0,0.0
846085dffffffff,3.0,0.0,0.0,0.0
846086dffffffff,4.0,0.0,0.0,0.0
8460881ffffffff,202.0,0.0,0.0,0.0
8460883ffffffff,20.0,0.0,0.0,0.0
8460885ffffffff,4716.0,0.0,0.0,0.0
8460887ffffffff,284.0,0.0,0.0,0.0
8460889ffffffff,154.0,0.0,0.0,0.0
846088bffffffff,31.0,0.0,0.0,0.0
846088dffffffff,545.0,0.0,0.0,0.0
8460895ffffffff,5.0,0.0,0.0,0.0
846089dffffffff,11.0,0.0,0.0,0.0
84608a1ffffffff,27.0,0.0,0.0,0.0
84608a3ffffffff,79.0,0.0,32.0,0.0
84608a5ffffffff,24.0,0.0,7.0,0.0
84608a7ffffffff,25.0,0.0,2.0,0.0
84608a9ffffffff,33.0,0.0,0.0,0.0
84608abffffffff,86.0,0.0,0.0,0.0
84608adffffffff,3.0,0.0,0.0,0.0
84608b1ffffffff,337.0,0.0,97.0,0.0
84608b5ffffffff,8120.0,0.0,2487.0,0.0
84608b7ffffffff,58.0,0.0,4.0,0.0
84608b9ffffffff,154.0,0.0,0.0,0.0
84608bdffffffff,996.0,0.0,268.0,0.0
84608c1ffffffff,52.0,0.0,0.0,0.0
84608c3ffffffff,110.0,0.0,0.0,0.0
84608c7ffffffff,6.0,0.0,0.0,0.0
84608c9ffffffff,8.0,0.0,4.0,0.0
84608cbffffffff,4.0,0.0,2.0,0.0
84608cdffffffff,40.0,0.0,0.0,0.0
84608d1ffffffff,32.0,0.0,0.0,0.0
84608d5ffffffff,13.0,0.0,0.0,0.0
84608d7ffffffff,121.0,0.0,0.0,0.0
84608dbffffffff,1.0,0.0,0.0,0.0
84608ddffffffff,50.0,0.0,10.0,0.0
84608e1ffffffff,12.0,0.0,0.0,0.0
84608e3ffffffff,205.0,0.0,0.0,0.0
84608e5ffffffff,1011.0,0.0,0.0,0.0
84608e9ffffffff,251.0,0.0,0.0,0.0
84608ebffffffff,120.0,0.0,0.0,0.0
84608edffffffff,11.0,0.0,0.0,0.0
8460901ffffffff,6.0,0.0,0.0,0.0
8460903ffffffff,2.0,0.0,0.0,0.0
8460905ffffffff,2.0,0.0,0.0,0.0
8460915ffffffff,2.0,0.0,0.0,0.0
8460917ffffffff,11.0,0.0,0.0,0.0
8460919ffffffff,8.0,0.0,0.0,0.0
8460921ffffffff,22.0,0.0,5.0,0.0
8460923ffffffff,4.0,0.0,0.0,0.0
8460925ffffffff,1095.0,0.0,1.0,0.0
8460927ffffffff,268.0,0.0,19.0,0.0
8460929ffffffff,4.0,0.0,0.0,0.0
846092bffffffff,8.0,0.0,0.0,0.0
846092dffffffff,8.0,0.0,0.0,0.0
8460931ffffffff,23.0,0.0,0.0,0.0
8460937ffffffff,12.0,0.0,2.0,0.0
8460939ffffffff,29.0,0.0,0.0,0.0
846093bffffffff,3.0,0.0,0.0,0.0
846093dffffffff,21.0,0.0,0.0,0.0
846094bffffffff,8.0,0.0,0.0,0.0
846094dffffffff,160.0,0.0,0.0,0.0
8460961ffffffff,5.0,0.0,0.0,0.0
8460963ffffffff,11.0,0.0,0.0,0.0
8460965ffffffff,494.0,0.0,49.0,0.0
8460969ffffffff,6.0,0.0,0.0,0.0
846096bffffffff,2.0,0.0,0.0,0.0
846096dffffffff,2.0,0.0,0.0,0.0
8460985ffffffff,3.0,0.0,0.0,0.0
8460989ffffffff,1.0,0.0,0.0,0.0
846098bffffffff,6.0,0.0,0.0,0.0
8460991ffffffff,8.0,0.0,6.0,0.0
8460993ffffffff,20.0,0.0,20.0,0.0
8460997ffffffff,73.0,0.0,9.0,0.0
8460999ffffffff,127.0,0.0,60.0,0.0
846099bffffffff,248.0,0.0,201.0,0.0
84609a5ffffffff,9.0,0.0,0.0,0.0
84609b3ffffffff,6.0,0.0,3.0,0.0
84609b5ffffffff,3.0,0.0,3.0,0.0
84609b7ffffffff,63.0,0.0,22.0,0.0
84609bbffffffff,1.0,0.0,0.0,0.0
84609c3ffffffff,4.0,0.0,0.0,0.0
84609c7ffffffff,53.0,0.0,0.0,0.0
84609c9ffffffff,2.0,0.0,0.0,0.0
84609d3ffffffff,4.0,0.0,0.0,0.0
84609d5ffffffff,13.0,0.0,0.0,0.0
84609d7ffffffff,16.0,0.0,2.0,0.0
84609dbffffffff,46.0,0.0,0.0,0.0
84609ddffffffff,8.0,0.0,0.0,0.0
84609e1ffffffff,23.0,0.0,0.0,0.0
84609e3ffffffff,17.0,0.0,0.0,0.0
84609e5ffffffff,3.0,0.0,0.0,0.0
84609e7ffffffff,2.0,0.0,0.0,0.0
8460a01ffffffff,2.0,0.0,0.0,0.0
8460a07ffffffff,1.0,0.0,0.0,0.0
8460a0dffffffff,73.0,0.0,0.0,0.0
8460a11ffffffff,2.0,0.0,0.0,0.0
8460a13ffffffff,131.0,0.0,0.0,0.0
8460a17ffffffff,6.0,0.0,0.0,0.0
8460a1bffffffff,105.0,0.0,0.0,0.0
8460a21ffffffff,11.0,0.0,0.0,0.0
8460a25ffffffff,432.0,0.0,0.0,0.0
8460a27ffffffff,282.0,0.0,0.0,0.0
8460a2bffffffff,1.0,0.0,0.0,0.0
8460a2dffffffff,9.0,0.0,0.0,0.0
8460a31ffffffff,4.0,0.0,0.0,0.0
8460a37ffffffff,2.0,0.0,0.0,0.0
8460a39ffffffff,72.0,0.0,0.0,0.0
8460a3bffffffff,9.0,0.0,0.0,0.0
8460a3dffffffff,4.0,0.0,0.0,0.0
8460a41ffffffff,2.0,0.0,0.0,0.0
8460a43ffffffff,2.0,0.0,0.0,0.0
8460a45ffffffff,2.0,0.0,0.0,0.0
8460a47ffffffff,6.0,0.0,0.0,0.0
8460a49ffffffff,5.0,0.0,0.0,0.0
8460a51ffffffff,5.0,0.0,0.0,0.0
8460a55ffffffff,4.0,0.0,0.0,0.0
8460a59ffffffff,38.0,0.0,0.0,0.0
8460a5bffffffff,12.0,0.0,0.0,0.0
8460a61ffffffff,417.0,0.0,0.0,0.0
8460a63ffffffff,42.0,0.0,0.0,0.0
8460a65ffffffff,3.0,0.0,0.0,0.0
8460a67ffffffff,6.0,0.0,0.0,0.0
8460a69ffffffff,6.0,0.0,0.0,0.0
8460a6bffffffff,4.0,0.0,0.0,0.0
8460a83ffffffff,94.0,0.0,2.0,0.0
8460a87ffffffff,2.0,0.0,0.0,0.0
8460a89ffffffff,240.0,0.0,0.0,0.0
8460a8bffffffff,112.0,0.0,4.0,0.0
8460a91ffffffff,966.0,0.0,551.0,0.0
8460a95ffffffff,228.0,0.0,51.0,0.0
8460a97ffffffff,121.0,0.0,21.0,0.0
8460a99ffffffff,460.0,0.0,235.0,0.0
8460a9bffffffff,2.0,0.0,2.0,0.0
8460a9dffffffff,621.0,0.0,268.0,0.0
8460aa1ffffffff,2.0,0.0,0.0,0.0
8460aa3ffffffff,176.0,0.0,82.0,0.0
8460aa7ffffffff,10.0,0.0,6.0,0.0
8460aadffffffff,12.0,0.0,0.0,0.0
8460ab1ffffffff,13.0,0.0,0.0,0.0
8460ab3ffffffff,3.0,0.0,0.0,0.0
8460ab5ffffffff,43.0,0.0,16.0,0.0
8460ab7ffffffff,5.0,0.0,0.0,0.0
8460ab9ffffffff,5.0,0.0,0.0,0.0
8460abbffffffff,25.0,0.0,0.0,0.0
8460ac1ffffffff,3.0,0.0,0.0,0.0
8460ac3ffffffff,15.0,0.0,0.0,0.0
8460ac5ffffffff,13.0,0.0,0.0,0.0
8460ac7ffffffff,6.0,0.0,0.0,0.0
8460ac9ffffffff,5.0,0.0,0.0,0.0
8460acbffffffff,13.0,0.0,0.0,0.0
8460acdffffffff,60.0,0.0,0.0,0.0
8460ad1ffffffff,51.0,0.0,5.0,0.0
8460ad3ffffffff,313.0,0.0,7.0,0.0
8460ad5ffffffff,18.0,0.0,0.0,0.0
8460ad7ffffffff,704.0,0.0,89.0,0.0
8460ad9ffffffff,72.0,0.0,6.0,0.0
8460adbffffffff,59.0,0.0,0.0,0.0
8460ae1ffffffff,14.0,0.0,0.0,0.0
8460ae3ffffffff,12.0,0.0,0.0,0.0
8460ae7ffffffff,10.0,0.0,0.0,0.0
8460ae9ffffffff,2.0,0.0,0.0,0.0
8460aebffffffff,10.0,0.0,0.0,0.0
8460aedffffffff,7.0,0.0,0.0,0.0
8460b01ffffffff,3.0,0.0,0.0,0.0
8460b09ffffffff,2.0,0.0,0.0,0.0
8460b11ffffffff,25.0,0.0,0.0,0.0
8460b13ffffffff,3.0,0.0,0.0,0.0
8460b15ffffffff,2.0,0.0,0.0,0.0
8460b17ffffffff,28.0,0.0,0.0,0.0
8460b19ffffffff,178.0,0.0,0.0,0.0
8460b1bffffffff,215.0,0.0,0.0,0.0
8460b21ffffffff,3.0,0.0,0.0,0.0
8460b27ffffffff,24.0,0.0,0.0,0.0
8460b29ffffffff,14.0,0.0,0.0,0.0
8460b2bffffffff,9.0,0.0,0.0,0.0
8460b3bffffffff,7.0,0.0,0.0,0.0
8460b3dffffffff,29.0,0.0,0.0,0.0
8460b41ffffffff,11.0,0.0,0.0,0.0
8460b47ffffffff,23.0,0.0,0.0,0.0
8460b49ffffffff,2.0,0.0,0.0,0.0
8460b4dffffffff,4.0,0.0,0.0,0.0
8460b51ffffffff,7.0,0.0,0.0,0.0
8460b53ffffffff,61.0,0.0,0.0,0.0
8460b57ffffffff,8.0,0.0,0.0,0.0
8460b61ffffffff,8.0,0.0,0.0,0.0
8460b69ffffffff,5.0,0.0,0.0,0.0
8460b6bffffffff,3.0,0.0,0.0,0.0
8460b6dffffffff,16.0,0.0,0.0,0.0
8460f65ffffffff,9.0,0.0,0.0,0.0
8460f6dffffffff,16.0,0.0,0.0,0.0
8461005ffffffff,130.0,0.0,12.0,0.0
8461007ffffffff,70.0,0.0,13.0,0.0
8461021ffffffff,235.0,0.0,98.0,0.0
8461023ffffffff,107.0,0.0,20.0,0.0
8461025ffffffff,532.0,0.0,152.0,0.0
8461027ffffffff,450.0,0.0,192.0,0.0
8461029ffffffff,57.0,0.0,17.0,0.0
846102bffffffff,386.0,0.0,18.0,0.0
846102dffffffff,29.0,0.0,8.0,0.0
8461035ffffffff,56.0,0.0,3.0,0.0
846103dffffffff,74.0,0.0,0.0,0.0
8461067ffffffff,530.0,0.0,156.0,0.0
8461103ffffffff,4.0,0.0,0.0,0.0
846110bffffffff,2.0,0.0,0.0,0.0
8461111ffffffff,7.0,0.0,0.0,0.0
8461113ffffffff,28.0,0.0,2.0,0.0
8461115ffffffff,1.0,0.0,0.0,0.0
8461117ffffffff,116.0,0.0,31.0,0.0
8461119ffffffff,10.0,0.0,3.0,0.0
846111bffffffff,169.0,0.0,51.0,0.0
846111dffffffff,2.0,0.0,0.0,0.0
8461131ffffffff,51.0,0.0,28.0,0.0
846113bffffffff,4.0,0.0,0.0,0.0
8461151ffffffff,12.0,0.0,0.0,0.0
8461157ffffffff,8.0,0.0,0.0,0.0
846115bffffffff,24.0,0.0,4.0,0.0
846118dffffffff,9.0,0.0,0.0,0.0
8461197ffffffff,3.0,0.0,0.0,0.0
84611a1ffffffff,48.0,0.0,5.0,0.0
84611a3ffffffff,35.0,0.0,2.0,0.0
84611a5ffffffff,7.0,0.0,0.0,0.0
84611a7ffffffff,8.0,0.0,0.0,0.0
84611adffffffff,83.0,0.0,3.0,0.0
84611b1ffffffff,35.0,0.0,10.0,0.0
84611b3ffffffff,28.0,0.0,2.0,0.0
84611b5ffffffff,78.0,0.0,0.0,0.0
84611b7ffffffff,4.0,0.0,0.0,0.0
84611bbffffffff,36.0,0.0,2.0,0.0
84611c1ffffffff,344.0,0.0,113.0,0.0
84611c5ffffffff,4.0,0.0,0.0,0.0
84611c7ffffffff,23.0,0.0,5.0,0.0
84611c9ffffffff,702.0,0.0,169.0,0.0
84611cbffffffff,902.0,0.0,24.0,0.0
84611cdffffffff,59.0,0.0,7.0,0.0
84611e1ffffffff,51.0,0.0,10.0,0.0
84611e3ffffffff,1.0,0.0,0.0,0.0
84611e5ffffffff,1.0,0.0,0.0,0.0
84611e7ffffffff,55.0,0.0,0.0,0.0
84611e9ffffffff,8.0,0.0,0.0,0.0
84611ebffffffff,16.0,0.0,0.0,0.0
84611edffffffff,16.0,0.0,6.0,0.0
8461881ffffffff,21.0,0.0,0.0,0.0
8461883ffffffff,8.0,0.0,0.0,0.0
8461885ffffffff,364.0,0.0,0.0,0.0
8461887ffffffff,26.0,0.0,0.0,0.0
8461889ffffffff,67.0,0.0,9.0,0.0
846188bffffffff,168.0,0.0,4.0,0.0
846188dffffffff,10.0,0.0,2.0,0.0
8461891ffffffff,159.0,0.0,0.0,0.0
8461893ffffffff,9427.0,0.0,683.0,0.0
8461895ffffffff,30.0,0.0,0.0,0.0
8461897ffffffff,162.0,0.0,0.0,0.0
8461899ffffffff,109.0,0.0,2.0,0.0
846189bffffffff,225.0,0.0,28.0,0.0
846189dffffffff,31.0,0.0,0.0,0.0
84618a3ffffffff,2.0,0.0,0.0,0.0
84618adffffffff,1.0,0.0,0.0,0.0
84618b1ffffffff,42.0,0.0,0.0,0.0
84618b3ffffffff,21.0,0.0,0.0,0.0
84618b9ffffffff,377.0,0.0,0.0,0.0
84618bbffffffff,12.0,0.0,0.0,0.0
84618bdffffffff,3.0,0.0,0.0,0.0
84618c1ffffffff,561.0,0.0,119.0,0.0
84618c3ffffffff,112.0,0.0,16.0,0.0
84618c5ffffffff,4791.0,0.0,1070.0,0.0
84618c7ffffffff,676.0,0.0,104.0,0.0
84618cbffffffff,742.0,0.0,28.0,0.0
84618d1ffffffff,312.0,0.0,76.0,0.0
84618d3ffffffff,89.0,0.0,4.0,0.0
84618d5ffffffff,5.0,0.0,1.0,0.0
84618d7ffffffff,72.0,0.0,2.0,0.0
84618d9ffffffff,2.0,0.0,0.0,0.0
84618dbffffffff,63.0,0.0,1.0,0.0
84618ddffffffff,75.0,0.0,6.0,0.0
84618e1ffffffff,422.0,0.0,10.0,0.0
84618e3ffffffff,101.0,0.0,0.0,0.0
84618e9ffffffff,23.0,0.0,0.0,0.0
84618ebffffffff,579.0,0.0,33.0,0.0
8461933ffffffff,2.0,0.0,0.0,0.0
8461981ffffffff,4.0,0.0,0.0,0.0
8461983ffffffff,2.0,0.0,0.0,0.0
8461985ffffffff,8.0,0.0,0.0,0.0
8461987ffffffff,28.0,0.0,0.0,0.0
846198dffffffff,5.0,0.0,0.0,0.0
8461995ffffffff,8.0,0.0,0.0,0.0
8461999ffffffff,3.0,0.0,0.0,0.0
846199dffffffff,9.0,0.0,0.0,0.0
84619a5ffffffff,98.0,0.0,0.0,0.0
84619a9ffffffff,25.0,0.0,0.0,0.0
84619abffffffff,101.0,0.0,0.0,0.0
84619adffffffff,10.0,0.0,0.0,0.0
84619b5ffffffff,2.0,0.0,0.0,0.0
84619b9ffffffff,6.0,0.0,0.0,0.0
84619bdffffffff,39.0,0.0,0.0,0.0
84619d3ffffffff,4.0,0.0,0.0,0.0
84619e1ffffffff,5.0,0.0,0.0,0.0
84619e3ffffffff,15.0,0.0,0.0,0.0
84619e5ffffffff,57.0,0.0,0.0,0.0
84619e7ffffffff,22.0,0.0,0.0,0.0
8461a91ffffffff,81.0,0.0,6.0,0.0
8461a93ffffffff,55.0,0.0,5.0,0.0
8461a95ffffffff,41.0,0.0,4.0,0.0
8461a97ffffffff,136.0,0.0,16.0,0.0
8461a9bffffffff,80.0,0.0,53.0,0.0
8461a9dffffffff,216.0,0.0,20.0,0.0
8461ab1ffffffff,469.0,0.0,11.0,0.0
8461ab3ffffffff,52.0,0.0,21.0,0.0
8461ab7ffffffff,1722.0,0.0,21.0,0.0
8461ab9ffffffff,21.0,0.0,2.0,0.0
8461abbffffffff,251.0,0.0,173.0,0.0
8461ad1ffffffff,5.0,0.0,0.0,0.0
8461ad3ffffffff,41.0,0.0,6.0,0.0
8461ad7ffffffff,4.0,0.0,0.0,0.0
8461adbffffffff,2.0,0.0,0.0,0.0
8464087ffffffff,3.0,0.0,0.0,2.0
84640a7ffffffff,5.0,0.0,0.0,0.0
84640b9ffffffff,124.0,0.0,0.0,11.0
84640bdffffffff,40.0,0.0,0.0,6.0
84640d5ffffffff,2.0,0.0,0.0,0.0
8464121ffffffff,5.0,0.0,0.0,0.0
8464127ffffffff,3.0,0.0,0.0,0.0
8464165ffffffff,5.0,0.0,0.0,0.0
846416dffffffff,121.0,0.0,0.0,57.0
8464193ffffffff,23.0,0.0,0.0,2.0
8464225ffffffff,100.0,56.0,0.0,0.0
8464227ffffffff,6.0,3.0,0.0,0.0
846422dffffffff,125.0,32.0,0.0,0.0
8464261ffffffff,7.0,7.0,0.0,0.0
8464265ffffffff,47.0,31.0,0.0,0.0
8464267ffffffff,56.0,13.0,0.0,0.0
846426dffffffff,38.0,22.0,0.0,0.0
846428bffffffff,2.0,0.0,0.0,0.0
846429dffffffff,11.0,0.0,0.0,0.0
8464309ffffffff,5.0,3.0,0.0,0.0
846430bffffffff,20.0,0.0,0.0,0.0
8464313ffffffff,57.0,48.0,0.0,0.0
8464315ffffffff,5.0,2.0,0.0,0.0
8464319ffffffff,270.0,67.0,0.0,0.0
846431dffffffff,58.0,38.0,0.0,0.0
8464323ffffffff,32.0,13.0,0.0,0.0
8464327ffffffff,2.0,0.0,0.0,0.0
846432bffffffff,41.0,14.0,0.0,0.0
8464331ffffffff,1.0,0.0,0.0,0.0
8464339ffffffff,7.0,4.0,0.0,0.0
846433bffffffff,4.0,0.0,0.0,0.0
846433dffffffff,4.0,2.0,0.0,0.0
8464341ffffffff,5.0,5.0,0.0,0.0
8464343ffffffff,27.0,11.0,0.0,0.0
8464347ffffffff,35.0,10.0,0.0,0.0
8464349ffffffff,29.0,29.0,0.0,0.0
846434bffffffff,30.0,25.0,0.0,0.0
8464353ffffffff,67.0,36.0,0.0,0.0
8464355ffffffff,6.0,2.0,0.0,0.0
8464357ffffffff,81.0,33.0,0.0,0.0
8464359ffffffff,99.0,55.0,0.0,0.0
846435bffffffff,144.0,41.0,0.0,0.0
8464363ffffffff,13.0,0.0,0.0,0.0
846436bffffffff,6.0,0.0,0.0,0.0
8464803ffffffff,3.0,0.0,0.0,0.0
8464805ffffffff,16.0,0.0,0.0,12.0
8464807ffffffff,1.0,0.0,0.0,1.0
846480bffffffff,16.0,0.0,0.0,11.0
846480dffffffff,199.0,0.0,0.0,119.0
8464811ffffffff,1.0,0.0,0.0,0.0
8464813ffffffff,4.0,0.0,0.0,0.0
8464821ffffffff,19.0,0.0,0.0,0.0
8464823ffffffff,2.0,0.0,0.0,2.0
8464825ffffffff,176.0,0.0,0.0,63.0
8464827ffffffff,11.0,0.0,0.0,5.0
8464829ffffffff,302.0,0.0,0.0,159.0
846482bffffffff,547.0,0.0,0.0,190.0
846482dffffffff,138.0,0.0,0.0,47.0
8464839ffffffff,48.0,0.0,0.0,16.0
8464841ffffffff,96.0,0.0,0.0,68.0
8464843ffffffff,4.0,0.0,0.0,0.0
8464845ffffffff,28.0,0.0,0.0,24.0
8464847ffffffff,21.0,0.0,0.0,12.0
8464849ffffffff,36.0,0.0,0.0,31.0
846484bffffffff,28.0,0.0,0.0,17.0
846484dffffffff,133.0,0.0,0.0,131.0
8464855ffffffff,2.0,0.0,0.0,0.0
846485dffffffff,4.0,0.0,0.0,0.0
8464867ffffffff,2.0,0.0,0.0,2.0
8464869ffffffff,21.0,0.0,0.0,19.0
846486bffffffff,4.0,0.0,0.0,2.0
8464883ffffffff,2.0,0.0,0.0,2.0
8464889ffffffff,2.0,0.0,0.0,0.0
846488dffffffff,2.0,0.0,0.0,0.0
84648a5ffffffff,2.0,0.0,0.0,0.0
84648c1ffffffff,17.0,0.0,0.0,2.0
84648c9ffffffff,33.0,0.0,0.0,5.0
84648d9ffffffff,2.0,0.0,0.0,2.0
84648ddffffffff,12.0,0.0,0.0,2.0
84648e1ffffffff,1.0,0.0,0.0,1.0
84648ebffffffff,4.0,0.0,0.0,2.0
8464901ffffffff,9.0,0.0,0.0,4.0
8464903ffffffff,27.0,0.0,0.0,16.0
8464911ffffffff,34.0,0.0,0.0,10.0
8464919ffffffff,1.0,0.0,0.0,0.0
846491bffffffff,6.0,0.0,0.0,1.0
846491dffffffff,56.0,0.0,0.0,15.0
8464951ffffffff,4.0,0.0,0.0,4.0
8464953ffffffff,1.0,0.0,0.0,0.0
8464955ffffffff,4.0,0.0,0.0,4.0
8464981ffffffff,19.0,0.0,0.0,4.0
8464983ffffffff,49.0,0.0,0.0,27.0
8464985ffffffff,4.0,0.0,0.0,4.0
8464987ffffffff,4.0,0.0,0.0,0.0
84649a9ffffffff,2.0,0.0,0.0,0.0
84649b7ffffffff,17.0,0.0,0.0,0.0
84649cdffffffff,2.0,0.0,0.0,2.0
84649d7ffffffff,3.0,0.0,0.0,0.0
84649e3ffffffff,7.0,0.0,0.0,0.0
8464a01ffffffff,17.0,0.0,0.0,15.0
8464a05ffffffff,63.0,0.0,0.0,60.0
8464a07ffffffff,13.0,0.0,0.0,9.0
8464a09ffffffff,36.0,0.0,0.0,36.0
8464a0dffffffff,100.0,0.0,0.0,99.0
8464a11ffffffff,11.0,0.0,0.0,4.0
8464a15ffffffff,7.0,0.0,0.0,3.0
8464a17ffffffff,16.0,0.0,0.0,14.0
8464a19ffffffff,4.0,0.0,0.0,4.0
8464a1dffffffff,2.0,0.0,0.0,0.0
8464a21ffffffff,46.0,0.0,0.0,44.0
8464a23ffffffff,54.0,0.0,0.0,50.0
8464a25ffffffff,72.0,0.0,0.0,70.0
8464a27ffffffff,68.0,0.0,0.0,68.0
8464a29ffffffff,299.0,0.0,0.0,190.0
8464a2bffffffff,45.0,0.0,0.0,45.0
8464a2dffffffff,67.0,0.0,0.0,55.0
8464a31ffffffff,1.0,0.0,0.0,1.0
8464a35ffffffff,42.0,0.0,0.0,24.0
8464a39ffffffff,1.0,0.0,0.0,0.0
8464a3dffffffff,81.0,0.0,0.0,53.0
8464a41ffffffff,217.0,0.0,0.0,104.0
8464a43ffffffff,83.0,0.0,0.0,83.0
8464a45ffffffff,135.0,0.0,0.0,77.0
8464a47ffffffff,77.0,0.0,0.0,68.0
8464a49ffffffff,422.0,0.0,0.0,195.0
8464a4bffffffff,1875.0,0.0,0.0,777.0
8464a4dffffffff,202.0,0.0,0.0,141.0
8464a51ffffffff,14.0,0.0,0.0,8.0
8464a53ffffffff,1.0,0.0,0.0,0.0
8464a55ffffffff,3.0,0.0,0.0,2.0
8464a57ffffffff,67.0,0.0,0.0,22.0
8464a59ffffffff,56.0,0.0,0.0,50.0
