cell_id,Rupornis magnirostris,Rupornis magnirostris gracilis,Rupornis magnirostris [magnirostris Group],Rupornis magnirostris [pucherani Group]
84a9499ffffffff,2.0,0.0,0.0,0.0
84a949bffffffff,3.0,0.0,0.0,0.0
84a94a9ffffffff,7.0,0.0,0.0,0.0
84a94abffffffff,2.0,0.0,0.0,0.0
84a94b1ffffffff,18.0,0.0,0.0,0.0
84a94b3ffffffff,3.0,0.0,0.0,0.0
84a94b5ffffffff,7.0,0.0,0.0,0.0
84a94b7ffffffff,2.0,0.0,0.0,0.0
84a94bdffffffff,4.0,0.0,0.0,0.0
84a94c1ffffffff,55.0,0.0,0.0,0.0
84a94c3ffffffff,9.0,0.0,0.0,0.0
84a94c5ffffffff,25.0,0.0,0.0,0.0
84a94c7ffffffff,89.0,0.0,0.0,0.0
84a94c9ffffffff,4.0,0.0,0.0,0.0
84a94cbffffffff,25.0,0.0,0.0,0.0
84a94cdffffffff,9.0,0.0,0.0,0.0
84a94d1ffffffff,9.0,0.0,0.0,0.0
84a94d5ffffffff,4.0,0.0,0.0,0.0
84a94d7ffffffff,4.0,0.0,0.0,0.0
84a94d9ffffffff,1.0,0.0,0.0,0.0
84a94dbffffffff,1.0,0.0,0.0,0.0
84a94ddffffffff,39.0,0.0,0.0,0.0
84a94e1ffffffff,8.0,0.0,0.0,0.0
84a94e3ffffffff,38.0,0.0,0.0,0.0
84a94e5ffffffff,1417.0,0.0,0.0,0.0
84a94e7ffffffff,95.0,0.0,0.0,0.0
84a94e9ffffffff,33.0,0.0,0.0,0.0
84a94ebffffffff,2.0,0.0,0.0,0.0
84a94edffffffff,63.0,0.0,0.0,0.0
84a9501ffffffff,56.0,0.0,0.0,0.0
84a9503ffffffff,10.0,0.0,0.0,0.0
84a9507ffffffff,45.0,0.0,0.0,0.0
84a9509ffffffff,38.0,0.0,0.0,0.0
84a950bffffffff,46.0,0.0,0.0,0.0
84a950dffffffff,35.0,0.0,0.0,0.0
84a9511ffffffff,4.0,0.0,0.0,0.0
84a9515ffffffff,31.0,0.0,0.0,0.0
84a9517ffffffff,6.0,0.0,0.0,0.0
84a951bffffffff,7.0,0.0,0.0,0.0
84a951dffffffff,37.0,0.0,0.0,0.0
84a9521ffffffff,5.0,0.0,0.0,0.0
84a9523ffffffff,1.0,0.0,0.0,0.0
84a9525ffffffff,5.0,0.0,0.0,0.0
84a9527ffffffff,116.0,0.0,0.0,0.0
84a952dffffffff,5.0,0.0,0.0,0.0
84a9531ffffffff,177.0,0.0,0.0,0.0
84a9533ffffffff,142.0,0.0,0.0,0.0
84a9537ffffffff,1.0,0.0,0.0,0.0
84a9539ffffffff,12.0,0.0,0.0,0.0
84a953bffffffff,938.0,0.0,0.0,0.0
84a953dffffffff,12.0,0.0,0.0,0.0
84a9543ffffffff,5.0,0.0,0.0,0.0
84a9545ffffffff,6.0,0.0,0.0,0.0
84a9547ffffffff,3.0,0.0,0.0,0.0
84a9549ffffffff,4.0,0.0,0.0,0.0
84a954bffffffff,1.0,0.0,0.0,0.0
84a9551ffffffff,34.0,0.0,0.0,0.0
84a9553ffffffff,9.0,0.0,0.0,0.0
84a9555ffffffff,20.0,0.0,0.0,0.0
84a9557ffffffff,50.0,0.0,0.0,0.0
84a9559ffffffff,13.0,0.0,0.0,0.0
84a955bffffffff,107.0,0.0,0.0,0.0
84a955dffffffff,6.0,0.0,0.0,0.0
84a9565ffffffff,8.0,0.0,0.0,0.0
84a9567ffffffff,2.0,0.0,0.0,0.0
84a956bffffffff,2.0,0.0,0.0,0.0
84a9587ffffffff,4.0,0.0,0.0,0.0
84a9595ffffffff,13.0,0.0,0.0,0.0
84a9599ffffffff,19.0,0.0,0.0,0.0
84a959bffffffff,2.0,0.0,0.0,0.0
84a959dffffffff,2.0,0.0,0.0,0.0
84a95a5ffffffff,62.0,0.0,0.0,0.0
84a95abffffffff,69.0,0.0,0.0,0.0
84a95adffffffff,13.0,0.0,0.0,0.0
84a95b3ffffffff,7.0,0.0,0.0,0.0
84a95bbffffffff,10.0,0.0,0.0,0.0
84a95c3ffffffff,10.0,0.0,0.0,0.0
84a95c5ffffffff,47.0,0.0,0.0,0.0
84a95c9ffffffff,116.0,0.0,0.0,0.0
84a95cbffffffff,1.0,0.0,0.0,0.0
84a95d1ffffffff,104.0,0.0,0.0,0.0
84a95d3ffffffff,7.0,0.0,0.0,0.0
84a95d7ffffffff,2.0,0.0,0.0,0.0
84a95d9ffffffff,83.0,0.0,0.0,0.0
84a95dbffffffff,253.0,0.0,0.0,0.0
84a95e5ffffffff,16.0,0.0,0.0,0.0
84a95edffffffff,435.0,0.0,0.0,0.0
84a9601ffffffff,8.0,0.0,0.0,0.0
84a9605ffffffff,5.0,0.0,0.0,0.0
84a9607ffffffff,12.0,0.0,0.0,0.0
84a9609ffffffff,4.0,0.0,0.0,0.0
84a960bffffffff,8.0,0.0,0.0,0.0
84a9611ffffffff,76.0,0.0,0.0,0.0
84a9613ffffffff,40.0,0.0,0.0,0.0
84a9615ffffffff,6.0,0.0,0.0,0.0
84a9617ffffffff,26.0,0.0,0.0,0.0
84a9619ffffffff,11.0,0.0,0.0,0.0
84a961dffffffff,5.0,0.0,0.0,0.0
84a9621ffffffff,25.0,0.0,0.0,0.0
84a9623ffffffff,128.0,0.0,0.0,0.0
84a9625ffffffff,22.0,0.0,0.0,0.0
84a9627ffffffff,227.0,0.0,0.0,0.0
84a9629ffffffff,6.0,0.0,0.0,0.0
84a962bffffffff,11.0,0.0,0.0,0.0
84a962dffffffff,47.0,0.0,0.0,0.0
84a9631ffffffff,23.0,0.0,0.0,0.0
84a9633ffffffff,6.0,0.0,0.0,0.0
84a9635ffffffff,3.0,0.0,0.0,0.0
84a9637ffffffff,35.0,0.0,0.0,0.0
84a9639ffffffff,6.0,0.0,0.0,0.0
84a963bffffffff,7.0,0.0,0.0,0.0
84a963dffffffff,34.0,0.0,0.0,0.0
84a9645ffffffff,80.0,0.0,0.0,0.0
84a9647ffffffff,7.0,0.0,0.0,0.0
84a9649ffffffff,17.0,0.0,0.0,0.0
84a964bffffffff,2.0,0.0,0.0,0.0
84a964dffffffff,16.0,0.0,0.0,0.0
84a9653ffffffff,2.0,0.0,0.0,0.0
84a9657ffffffff,7.0,0.0,0.0,0.0
84a965bffffffff,2.0,0.0,0.0,0.0
84a965dffffffff,2.0,0.0,0.0,0.0
84a9661ffffffff,10.0,0.0,0.0,0.0
84a9663ffffffff,4.0,0.0,0.0,0.0
84a9667ffffffff,4.0,0.0,0.0,0.0
84a9669ffffffff,19.0,0.0,0.0,5.0
84a966bffffffff,6.0,0.0,0.0,0.0
84a9681ffffffff,7.0,0.0,0.0,0.0
84a9683ffffffff,3.0,0.0,0.0,0.0
84a9685ffffffff,132.0,0.0,0.0,0.0
84a9687ffffffff,13.0,0.0,0.0,0.0
84a968bffffffff,1.0,0.0,0.0,0.0
84a968dffffffff,1.0,0.0,0.0,0.0
84a9697ffffffff,3.0,0.0,0.0,0.0
84a9699ffffffff,1.0,0.0,0.0,0.0
84a96a1ffffffff,8.0,0.0,0.0,0.0
84a96a3ffffffff,5.0,0.0,0.0,0.0
84a96a5ffffffff,96.0,0.0,0.0,0.0
84a96a7ffffffff,77.0,0.0,0.0,0.0
84a96a9ffffffff,41.0,0.0,0.0,0.0
84a96abffffffff,28.0,0.0,0.0,0.0
84a96adffffffff,554.0,0.0,0.0,0.0
84a96b1ffffffff,19.0,0.0,0.0,0.0
84a96b3ffffffff,8.0,0.0,0.0,0.0
84a96b5ffffffff,7.0,0.0,0.0,0.0
84a96b9ffffffff,73.0,0.0,0.0,0.0
84a96bbffffffff,2.0,0.0,0.0,0.0
84a96bdffffffff,2.0,0.0,0.0,0.0
84a96c1ffffffff,2.0,0.0,0.0,0.0
84a96c5ffffffff,38.0,0.0,0.0,0.0
84a96c7ffffffff,2.0,0.0,0.0,0.0
84a96cdffffffff,2.0,0.0,0.0,0.0
84a96d3ffffffff,1.0,0.0,0.0,0.0
84a96d5ffffffff,1.0,0.0,0.0,0.0
84a96d7ffffffff,3.0,0.0,0.0,0.0
84a96e1ffffffff,31.0,0.0,0.0,0.0
84a96e3ffffffff,22.0,0.0,0.0,0.0
84a96e5ffffffff,81.0,0.0,0.0,0.0
84a96e7ffffffff,362.0,0.0,0.0,0.0
84a96e9ffffffff,37.0,0.0,0.0,0.0
84a96ebffffffff,5.0,0.0,0.0,0.0
84a9711ffffffff,26.0,0.0,0.0,0.0
84a9713ffffffff,2.0,0.0,0.0,0.0
84a9715ffffffff,1.0,0.0,0.0,0.0
84a9717ffffffff,113.0,0.0,0.0,0.0
84a9719ffffffff,24.0,0.0,0.0,0.0
84a971bffffffff,5.0,0.0,0.0,0.0
84a971dffffffff,2.0,0.0,0.0,0.0
84a9723ffffffff,4.0,0.0,0.0,0.0
84a972bffffffff,2.0,0.0,0.0,0.0
84a9733ffffffff,28.0,0.0,0.0,0.0
84a9737ffffffff,3.0,0.0,0.0,0.0
84a973bffffffff,58.0,0.0,0.0,0.0
84a973dffffffff,6.0,0.0,0.0,0.0
84a9741ffffffff,2.0,0.0,0.0,0.0
84a974dffffffff,32.0,0.0,0.0,0.0
84a9753ffffffff,27.0,0.0,0.0,0.0
84a9755ffffffff,4.0,0.0,0.0,0.0
84a975bffffffff,7.0,0.0,0.0,0.0
84a975dffffffff,2.0,0.0,0.0,0.0
84a9761ffffffff,12.0,0.0,0.0,0.0
84a9765ffffffff,60.0,0.0,0.0,0.0
84a976dffffffff,2.0,0.0,0.0,0.0
84b2091ffffffff,4.0,0.0,0.0,0.0
84b2095ffffffff,3.0,0.0,0.0,0.0
84b2099ffffffff,1.0,0.0,0.0,0.0
84b209bffffffff,11.0,0.0,0.0,0.0
84b209dffffffff,3.0,0.0,0.0,0.0
84b20b3ffffffff,2.0,0.0,0.0,0.0
84b20d7ffffffff,3.0,0.0,0.0,0.0
84b20d9ffffffff,1.0,0.0,0.0,0.0
84b2297ffffffff,1.0,0.0,0.0,0.0
84b22b7ffffffff,1.0,0.0,0.0,0.0
84b2401ffffffff,4.0,0.0,0.0,0.0
84b2405ffffffff,3.0,0.0,0.0,0.0
84b2407ffffffff,5.0,0.0,0.0,0.0
84b2413ffffffff,92.0,0.0,0.0,0.0
84b2417ffffffff,3.0,0.0,0.0,0.0
84b2421ffffffff,1.0,0.0,0.0,0.0
84b2423ffffffff,3.0,0.0,0.0,0.0
84b242bffffffff,11.0,0.0,0.0,0.0
84b2431ffffffff,16.0,0.0,0.0,0.0
84b2435ffffffff,221.0,0.0,0.0,0.0
84b2437ffffffff,51.0,0.0,0.0,0.0
84b2439ffffffff,1.0,0.0,0.0,0.0
84b243bffffffff,2.0,0.0,0.0,0.0
84b243dffffffff,28.0,0.0,0.0,0.0
84b2443ffffffff,3.0,0.0,0.0,0.0
84b244dffffffff,3.0,0.0,0.0,0.0
84b245bffffffff,2.0,0.0,0.0,0.0
84b2463ffffffff,1.0,0.0,0.0,0.0
84b2481ffffffff,2.0,0.0,0.0,0.0
84b2485ffffffff,9.0,0.0,0.0,0.0
84b2487ffffffff,2.0,0.0,0.0,0.0
84b248bffffffff,1.0,0.0,0.0,0.0
84b2493ffffffff,3.0,0.0,0.0,0.0
84b2499ffffffff,1.0,0.0,0.0,0.0
84b249bffffffff,2.0,0.0,0.0,0.0
84b249dffffffff,1.0,0.0,0.0,0.0
84b24a1ffffffff,22.0,0.0,0.0,0.0
84b24a3ffffffff,9.0,0.0,0.0,0.0
84b24a5ffffffff,6.0,0.0,0.0,0.0
84b24a7ffffffff,2.0,0.0,0.0,0.0
84b24a9ffffffff,38.0,0.0,0.0,0.0
84b24abffffffff,9.0,0.0,0.0,0.0
84b24adffffffff,60.0,0.0,0.0,0.0
84b24b1ffffffff,4.0,0.0,0.0,0.0
84b24b3ffffffff,2.0,0.0,0.0,0.0
84b24b5ffffffff,9.0,0.0,0.0,0.0
84b24bdffffffff,6.0,0.0,0.0,0.0
84b24c1ffffffff,13.0,0.0,0.0,0.0
84b24c5ffffffff,5.0,0.0,0.0,0.0
84b24c7ffffffff,4.0,0.0,0.0,0.0
84b24c9ffffffff,5.0,0.0,0.0,0.0
84b24cdffffffff,11.0,0.0,0.0,0.0
84b24d1ffffffff,19.0,0.0,0.0,0.0
84b24d3ffffffff,26.0,0.0,0.0,0.0
84b24d7ffffffff,8.0,0.0,0.0,0.0
84b24dbffffffff,32.0,0.0,0.0,0.0
84b24e1ffffffff,2.0,0.0,0.0,0.0
84b24e3ffffffff,5.0,0.0,0.0,0.0
84b24e5ffffffff,36.0,0.0,0.0,0.0
84b24e9ffffffff,4.0,0.0,0.0,0.0
84b24edffffffff,11.0,0.0,0.0,0.0
84b2525ffffffff,3.0,0.0,0.0,0.0
84b2543ffffffff,4.0,0.0,0.0,0.0
84b2557ffffffff,3.0,0.0,0.0,0.0
84b2581ffffffff,6.0,0.0,0.0,0.0
84b2583ffffffff,31.0,0.0,0.0,0.0
84b2587ffffffff,2.0,0.0,0.0,0.0
84b2589ffffffff,37.0,0.0,0.0,0.0
84b258bffffffff,26.0,0.0,0.0,0.0
84b258dffffffff,9.0,0.0,0.0,0.0
84b2591ffffffff,183.0,0.0,0.0,0.0
84b2593ffffffff,28.0,0.0,0.0,0.0
84b2595ffffffff,34.0,0.0,0.0,0.0
84b2597ffffffff,2.0,0.0,0.0,0.0
84b2599ffffffff,10.0,0.0,0.0,0.0
84b259bffffffff,11.0,0.0,0.0,0.0
84b259dffffffff,4.0,0.0,0.0,0.0
84b25a1ffffffff,13.0,0.0,0.0,0.0
84b25abffffffff,3.0,0.0,0.0,0.0
84b25b9ffffffff,15.0,0.0,0.0,0.0
84b25bbffffffff,8.0,0.0,0.0,0.0
84b25c1ffffffff,26.0,0.0,0.0,0.0
84b25c3ffffffff,5.0,0.0,0.0,0.0
84b25c7ffffffff,53.0,0.0,0.0,0.0
84b25c9ffffffff,8.0,0.0,0.0,0.0
84b25cbffffffff,17.0,0.0,0.0,0.0
84b25cdffffffff,8.0,0.0,0.0,0.0
84b25d1ffffffff,43.0,0.0,0.0,0.0
84b25d3ffffffff,26.0,0.0,0.0,0.0
84b25d5ffffffff,189.0,0.0,0.0,0.0
84b25d7ffffffff,18.0,0.0,0.0,0.0
84b25d9ffffffff,11.0,0.0,0.0,0.0
84b25dbffffffff,9.0,0.0,0.0,0.0
84b25ddffffffff,24.0,0.0,0.0,0.0
84b25e1ffffffff,47.0,0.0,0.0,0.0
84b25e3ffffffff,34.0,0.0,0.0,0.0
84b25ebffffffff,2.0,0.0,0.0,0.0
84b2605ffffffff,1.0,0.0,0.0,0.0
84b2613ffffffff,21.0,0.0,0.0,0.0
84b2619ffffffff,2.0,0.0,0.0,0.0
84b2627ffffffff,2.0,0.0,0.0,0.0
84b2629ffffffff,1.0,0.0,0.0,0.0
84b262bffffffff,2.0,0.0,0.0,0.0
84b262dffffffff,75.0,0.0,0.0,0.0
84b263dffffffff,4.0,0.0,0.0,0.0
84b2653ffffffff,6.0,0.0,0.0,0.0
84b2665ffffffff,2.0,0.0,0.0,0.0
84b2683ffffffff,17.0,0.0,0.0,0.0
84b2689ffffffff,4.0,0.0,0.0,0.0
84b268bffffffff,61.0,0.0,0.0,0.0
84b268dffffffff,24.0,0.0,0.0,0.0
84b2691ffffffff,26.0,0.0,0.0,0.0
84b2693ffffffff,5.0,0.0,0.0,0.0
84b2695ffffffff,18.0,0.0,0.0,0.0
84b2699ffffffff,15.0,0.0,0.0,0.0
84b269bffffffff,5.0,0.0,0.0,0.0
84b269dffffffff,27.0,0.0,0.0,0.0
84b26adffffffff,2.0,0.0,0.0,0.0
84b26b7ffffffff,1.0,0.0,0.0,0.0
84b26cbffffffff,2.0,0.0,0.0,0.0
84b26d1ffffffff,20.0,0.0,0.0,0.0
84b26d3ffffffff,5.0,0.0,0.0,0.0
84b26d5ffffffff,5.0,0.0,0.0,0.0
84b26d7ffffffff,82.0,0.0,0.0,0.0
84b26d9ffffffff,13.0,0.0,0.0,0.0
84b26ddffffffff,8.0,0.0,0.0,0.0
84b26e3ffffffff,2.0,0.0,0.0,0.0
84b26e5ffffffff,2.0,0.0,0.0,0.0
84b26e7ffffffff,7.0,0.0,0.0,0.0
84b2701ffffffff,51.0,0.0,0.0,0.0
84b2705ffffffff,1.0,0.0,0.0,0.0
84b2707ffffffff,3.0,0.0,0.0,0.0
84b2709ffffffff,78.0,0.0,0.0,0.0
84b270bffffffff,29.0,0.0,0.0,0.0
84b270dffffffff,7.0,0.0,0.0,0.0
84b2717ffffffff,1.0,0.0,0.0,0.0
84b271dffffffff,10.0,0.0,0.0,0.0
84b2721ffffffff,2.0,0.0,0.0,0.0
84b2723ffffffff,12.0,0.0,0.0,0.0
84b2727ffffffff,1.0,0.0,0.0,0.0
84b272bffffffff,5.0,0.0,0.0,0.0
84b272dffffffff,1.0,0.0,0.0,0.0
84b2739ffffffff,4.0,0.0,0.0,0.0
84b2741ffffffff,30.0,0.0,0.0,0.0
84b2743ffffffff,5.0,0.0,0.0,0.0
84b2745ffffffff,3.0,0.0,0.0,0.0
84b2747ffffffff,8.0,0.0,0.0,0.0
84b2749ffffffff,72.0,0.0,0.0,0.0
84b274bffffffff,28.0,0.0,0.0,0.0
84b2755ffffffff,5.0,0.0,0.0,0.0
84b2757ffffffff,9.0,0.0,0.0,0.0
84b2759ffffffff,2.0,0.0,0.0,0.0
84b275bffffffff,47.0,0.0,0.0,0.0
84b275dffffffff,12.0,0.0,0.0,0.0
84b276bffffffff,2.0,0.0,0.0,0.0
84b276dffffffff,3.0,0.0,0.0,0.0
84b2e85ffffffff,19.0,0.0,0.0,0.0
84b2e8dffffffff,3.0,0.0,0.0,0.0
84b2eabffffffff,1.0,0.0,0.0,0.0
84b2eb7ffffffff,5.0,0.0,0.0,0.0
84b2ecdffffffff,5.0,0.0,0.0,0.0
84b2ed9ffffffff,3.0,0.0,0.0,0.0
84b2ee7ffffffff,5.0,0.0,0.0,0.0
84b2eebffffffff,5.0,0.0,0.0,0.0
84b320bffffffff,2.0,0.0,0.0,0.0
84b324bffffffff,17.0,0.0,0.0,0.0
84b3253ffffffff,73.0,0.0,0.0,4.0
84b3257ffffffff,6.0,0.0,0.0,0.0
84b3259ffffffff,2.0,0.0,0.0,0.0
84b325bffffffff,6.0,0.0,0.0,0.0
84b325dffffffff,1.0,0.0,0.0,0.0
84b32d9ffffffff,2.0,0.0,0.0,0.0
84b32dbffffffff,2.0,0.0,0.0,0.0
84b3405ffffffff,16.0,0.0,0.0,0.0
84b3407ffffffff,6.0,0.0,0.0,0.0
84b3409ffffffff,2.0,0.0,0.0,0.0
84b340dffffffff,65.0,0.0,0.0,0.0
84b3413ffffffff,2.0,0.0,0.0,0.0
84b3415ffffffff,4.0,0.0,0.0,0.0
84b3421ffffffff,127.0,0.0,0.0,0.0
84b3423ffffffff,185.0,0.0,0.0,0.0
84b3425ffffffff,404.0,0.0,0.0,0.0
84b3427ffffffff,122.0,0.0,0.0,0.0
84b3429ffffffff,94.0,0.0,0.0,0.0
84b342bffffffff,54.0,0.0,0.0,0.0
84b342dffffffff,14.0,0.0,0.0,0.0
84b3435ffffffff,29.0,0.0,0.0,0.0
84b3439ffffffff,13.0,0.0,0.0,0.0
84b343bffffffff,39.0,0.0,0.0,0.0
84b343dffffffff,10.0,0.0,0.0,0.0
84b3441ffffffff,20.0,0.0,0.0,0.0
84b3445ffffffff,57.0,0.0,0.0,0.0
84b3447ffffffff,21.0,0.0,0.0,0.0
84b3449ffffffff,3.0,0.0,0.0,0.0
84b3457ffffffff,2.0,0.0,0.0,0.0
84b345dffffffff,2.0,0.0,0.0,0.0
84b3461ffffffff,7.0,0.0,0.0,0.0
84b3463ffffffff,30.0,0.0,0.0,0.0
84b3467ffffffff,26.0,0.0,0.0,0.0
84b346bffffffff,12.0,0.0,0.0,0.0
84b346dffffffff,36.0,0.0,0.0,0.0
84b3481ffffffff,2.0,0.0,0.0,0.0
84b3487ffffffff,6.0,0.0,0.0,0.0
84b348bffffffff,5.0,0.0,0.0,0.0
84b3491ffffffff,17.0,0.0,0.0,0.0
84b3493ffffffff,2.0,0.0,0.0,0.0
84b3495ffffffff,3.0,0.0,0.0,0.0
84b3499ffffffff,2.0,0.0,0.0,0.0
84b349dffffffff,22.0,0.0,0.0,0.0
84b34a3ffffffff,3.0,0.0,0.0,0.0
84b34a5ffffffff,9.0,0.0,0.0,0.0
84b34a7ffffffff,2.0,0.0,0.0,0.0
84b34b1ffffffff,16.0,0.0,0.0,0.0
84b34b9ffffffff,34.0,0.0,0.0,0.0
84b34bdffffffff,17.0,0.0,0.0,0.0
84b34c1ffffffff,5.0,0.0,0.0,0.0
84b34c3ffffffff,3.0,0.0,0.0,0.0
84b34c7ffffffff,16.0,0.0,0.0,0.0
84b34cdffffffff,3.0,0.0,0.0,0.0
84b34d1ffffffff,4.0,0.0,0.0,0.0
84b34d3ffffffff,13.0,0.0,0.0,0.0
84b34d7ffffffff,35.0,0.0,0.0,0.0
84b34d9ffffffff,31.0,0.0,0.0,0.0
84b34dbffffffff,62.0,0.0,0.0,0.0
84b34e5ffffffff,10.0,0.0,0.0,0.0
84b34e9ffffffff,6.0,0.0,0.0,0.0
84b34edffffffff,6.0,0.0,0.0,0.0
84b3511ffffffff,279.0,0.0,0.0,0.0
84b3513ffffffff,419.0,0.0,0.0,0.0
84b3517ffffffff,2.0,0.0,0.0,0.0
84b3519ffffffff,18.0,0.0,0.0,0.0
84b351bffffffff,105.0,0.0,0.0,0.0
84b3583ffffffff,1.0,0.0,0.0,0.0
84b3585ffffffff,76.0,0.0,0.0,0.0
84b3587ffffffff,4.0,0.0,0.0,0.0
84b3589ffffffff,117.0,0.0,0.0,0.0
84b358dffffffff,40.0,0.0,0.0,0.0
84b35a1ffffffff,10.0,0.0,0.0,0.0
84b35a3ffffffff,40.0,0.0,0.0,0.0
84b35a5ffffffff,2.0,0.0,0.0,0.0
84b35a9ffffffff,1.0,0.0,0.0,0.0
84b35abffffffff,11.0,0.0,0.0,0.0
84b35adffffffff,10.0,0.0,0.0,0.0
84b35b1ffffffff,4.0,0.0,0.0,0.0
84b35b3ffffffff,5.0,0.0,0.0,0.0
84b35b5ffffffff,144.0,0.0,0.0,0.0
84b35b9ffffffff,6.0,0.0,0.0,0.0
84b35bbffffffff,2.0,0.0,0.0,0.0
84b35bdffffffff,98.0,0.0,0.0,0.0
84b35c1ffffffff,54.0,0.0,0.0,0.0
84b35c3ffffffff,20.0,0.0,0.0,0.0
84b35c5ffffffff,296.0,0.0,0.0,0.0
84b35c7ffffffff,96.0,0.0,0.0,0.0
84b35c9ffffffff,297.0,0.0,0.0,0.0
84b35cbffffffff,7.0,0.0,0.0,0.0
84b35cdffffffff,271.0,0.0,0.0,0.0
84b35d1ffffffff,4.0,0.0,0.0,0.0
84b35d5ffffffff,25.0,0.0,0.0,0.0
84b35d7ffffffff,9.0,0.0,0.0,0.0
84b35d9ffffffff,5.0,0.0,0.0,0.0
84b35ddffffffff,5.0,0.0,0.0,0.0
84b35e1ffffffff,264.0,0.0,0.0,0.0
84b35e3ffffffff,34.0,0.0,0.0,0.0
84b35e5ffffffff,10.0,0.0,0.0,0.0
84b35e7ffffffff,9.0,0.0,0.0,0.0
84b35e9ffffffff,791.0,0.0,0.0,0.0
84b35ebffffffff,86.0,0.0,0.0,0.0
84b35edffffffff,18.0,0.0,0.0,0.0
84b3605ffffffff,6.0,0.0,0.0,0.0
84b3611ffffffff,2.0,0.0,0.0,0.0
84b3617ffffffff,11.0,0.0,0.0,0.0
84b3623ffffffff,7.0,0.0,0.0,0.0
84b3627ffffffff,5.0,0.0,0.0,0.0
84b3629ffffffff,41.0,0.0,0.0,0.0
84b362dffffffff,4.0,0.0,0.0,0.0
84b3633ffffffff,13.0,0.0,0.0,0.0
84b3635ffffffff,5.0,0.0,0.0,0.0
84b3655ffffffff,2.0,0.0,0.0,0.0
84b3657ffffffff,2.0,0.0,0.0,0.0
84b365dffffffff,4.0,0.0,0.0,0.0
84b3661ffffffff,10.0,0.0,0.0,2.0
84b3665ffffffff,11.0,0.0,0.0,0.0
84b3667ffffffff,8.0,0.0,0.0,0.0
84b3669ffffffff,2.0,0.0,0.0,0.0
84b366dffffffff,80.0,0.0,0.0,3.0
84b3683ffffffff,9.0,0.0,0.0,0.0
84b3689ffffffff,4.0,0.0,0.0,0.0
84b368bffffffff,44.0,0.0,0.0,0.0
84b3695ffffffff,6.0,0.0,0.0,0.0
84b3699ffffffff,88.0,0.0,0.0,0.0
84b369bffffffff,21.0,0.0,0.0,0.0
84b369dffffffff,15.0,0.0,0.0,0.0
84b36a5ffffffff,2.0,0.0,0.0,0.0
84b36a7ffffffff,2.0,0.0,0.0,0.0
84b36a9ffffffff,4.0,0.0,0.0,0.0
84b36b3ffffffff,9.0,0.0,0.0,0.0
84b36b5ffffffff,2.0,0.0,0.0,0.0
84b36c3ffffffff,1.0,0.0,0.0,0.0
84b36c7ffffffff,4.0,0.0,0.0,0.0
84b36d5ffffffff,43.0,0.0,0.0,0.0
84b36d7ffffffff,34.0,0.0,0.0,0.0
84b36dbffffffff,5.0,0.0,0.0,0.0
84b36e9ffffffff,1.0,0.0,0.0,0.0
84b3711ffffffff,3.0,0.0,0.0,0.0
84b3713ffffffff,2.0,0.0,0.0,0.0
84c2031ffffffff,16.0,0.0,0.0,0.0
84c2033ffffffff,12.0,0.0,0.0,0.0
84c2037ffffffff,7.0,0.0,0.0,0.0
84c203bffffffff,9.0,0.0,0.0,0.0
84c2053ffffffff,44.0,0.0,0.0,0.0
84c205bffffffff,112.0,0.0,0.0,0.0
84c2183ffffffff,21.0,0.0,0.0,0.0
84c218bffffffff,39.0,0.0,0.0,0.0
84c2193ffffffff,2.0,0.0,0.0,0.0
84c2195ffffffff,5.0,0.0,0.0,0.0
84c2197ffffffff,11.0,0.0,0.0,0.0
84c2199ffffffff,2.0,0.0,0.0,0.0
84c219bffffffff,3.0,0.0,0.0,0.0
84c219dffffffff,12.0,0.0,0.0,0.0
84c21b1ffffffff,11.0,0.0,0.0,0.0
84c21b3ffffffff,135.0,0.0,0.0,0.0
84c21b9ffffffff,14.0,0.0,0.0,0.0
84c21bbffffffff,74.0,0.0,0.0,0.0
84c21d1ffffffff,159.0,0.0,0.0,0.0
84c21d3ffffffff,5.0,0.0,0.0,0.0
84c21d5ffffffff,6.0,0.0,0.0,0.0
84c21d9ffffffff,52.0,0.0,0.0,0.0
84c21ddffffffff,97.0,0.0,0.0,0.0
84c2213ffffffff,24.0,0.0,0.0,0.0
84c2217ffffffff,18.0,0.0,0.0,0.0
84c2281ffffffff,30.0,0.0,0.0,0.0
84c2283ffffffff,1.0,0.0,0.0,0.0
84c2289ffffffff,2.0,0.0,0.0,0.0
84c2293ffffffff,1.0,0.0,0.0,0.0
84c2299ffffffff,10.0,0.0,0.0,0.0
84c22a1ffffffff,42.0,0.0,0.0,0.0
84c22a3ffffffff,5.0,0.0,0.0,0.0
84c22a5ffffffff,8.0,0.0,0.0,0.0
84c22a7ffffffff,11.0,0.0,0.0,0.0
84c22a9ffffffff,18.0,0.0,0.0,0.0
84c22abffffffff,38.0,0.0,0.0,0.0
84c22adffffffff,111.0,0.0,0.0,0.0
84c22b7ffffffff,1.0,0.0,0.0,0.0
84c22b9ffffffff,6.0,0.0,0.0,0.0
84c22bdffffffff,2.0,0.0,0.0,0.0
84c22c5ffffffff,26.0,0.0,0.0,0.0
84c22c7ffffffff,7.0,0.0,0.0,0.0
84c22d3ffffffff,2.0,0.0,0.0,0.0
84c22d7ffffffff,1.0,0.0,0.0,0.0
84c22dbffffffff,2.0,0.0,0.0,0.0
84c22e1ffffffff,56.0,0.0,0.0,0.0
