cell_id,Pygochelidon cyanoleuca,Pygochelidon cyanoleuca cyanoleuca,Pygochelidon cyanoleuca peruviana,Pygochelidon cyanoleuca patagonica
84b2eedffffffff,26.0,0.0,0.0,0.0
84b3001ffffffff,183.0,0.0,17.0,2.0
84b3003ffffffff,4.0,0.0,1.0,0.0
84b3009ffffffff,474.0,0.0,67.0,0.0
84b300bffffffff,112.0,0.0,14.0,0.0
84b300dffffffff,50.0,0.0,21.0,0.0
84b3011ffffffff,11.0,0.0,0.0,0.0
84b3013ffffffff,2.0,0.0,0.0,0.0
84b3015ffffffff,16.0,0.0,0.0,0.0
84b3017ffffffff,5.0,0.0,0.0,0.0
84b3019ffffffff,2.0,0.0,0.0,0.0
84b301bffffffff,1.0,0.0,0.0,0.0
84b301dffffffff,6.0,0.0,0.0,0.0
84b3031ffffffff,4.0,0.0,0.0,0.0
84b303bffffffff,1.0,0.0,0.0,0.0
84b3041ffffffff,42.0,0.0,0.0,0.0
84b3043ffffffff,784.0,0.0,106.0,0.0
84b3045ffffffff,7.0,0.0,0.0,0.0
84b3047ffffffff,979.0,0.0,93.0,1.0
84b304bffffffff,6.0,0.0,0.0,0.0
84b304dffffffff,4.0,0.0,0.0,0.0
84b3051ffffffff,27.0,0.0,9.0,0.0
84b3055ffffffff,6.0,0.0,0.0,0.0
84b3059ffffffff,46.0,0.0,0.0,0.0
84b305dffffffff,565.0,0.0,66.0,2.0
84b3083ffffffff,2.0,0.0,0.0,0.0
84b308bffffffff,4.0,0.0,0.0,0.0
84b308dffffffff,2.0,0.0,0.0,0.0
84b3091ffffffff,3.0,0.0,0.0,0.0
84b3095ffffffff,1.0,0.0,0.0,0.0
84b3097ffffffff,5.0,0.0,0.0,0.0
84b309dffffffff,1.0,0.0,0.0,0.0
84b30a1ffffffff,4.0,0.0,0.0,0.0
84b30a7ffffffff,29.0,0.0,3.0,0.0
84b30adffffffff,10.0,0.0,0.0,0.0
84b30b3ffffffff,48.0,0.0,1.0,0.0
84b30b5ffffffff,53.0,0.0,1.0,0.0
84b30b9ffffffff,20.0,0.0,0.0,0.0
84b30bbffffffff,102.0,0.0,0.0,0.0
84b30bdffffffff,39.0,0.0,0.0,0.0
84b30c5ffffffff,8.0,0.0,2.0,0.0
84b30e9ffffffff,29.0,0.0,4.0,0.0
84b30edffffffff,24.0,0.0,0.0,0.0
84b3199ffffffff,2.0,0.0,0.0,0.0
84b31dbffffffff,20.0,0.0,0.0,0.0
84b3203ffffffff,5.0,0.0,0.0,0.0
84b3205ffffffff,1.0,0.0,0.0,0.0
84b3209ffffffff,4.0,0.0,0.0,0.0
84b320bffffffff,29.0,0.0,0.0,0.0
84b320dffffffff,14.0,0.0,0.0,0.0
84b3213ffffffff,1.0,0.0,0.0,0.0
84b3219ffffffff,47.0,0.0,0.0,0.0
84b321dffffffff,41.0,0.0,0.0,0.0
84b3235ffffffff,9.0,0.0,2.0,0.0
84b3237ffffffff,10.0,0.0,0.0,0.0
84b3241ffffffff,14.0,0.0,0.0,0.0
84b3243ffffffff,17.0,0.0,0.0,0.0
84b3247ffffffff,4.0,1.0,0.0,0.0
84b324bffffffff,8.0,0.0,0.0,0.0
84b324dffffffff,1.0,0.0,0.0,0.0
84b3251ffffffff,13.0,0.0,0.0,0.0
84b3253ffffffff,174.0,2.0,0.0,0.0
84b3257ffffffff,50.0,0.0,0.0,0.0
84b325bffffffff,12.0,0.0,0.0,0.0
84b325dffffffff,2.0,0.0,0.0,0.0
84b3261ffffffff,32.0,0.0,0.0,0.0
84b326bffffffff,4.0,0.0,0.0,0.0
84b326dffffffff,2.0,0.0,0.0,0.0
84b3289ffffffff,20.0,0.0,0.0,0.0
84b32a5ffffffff,17.0,0.0,0.0,0.0
84b32bbffffffff,1.0,0.0,0.0,0.0
84b32c5ffffffff,4.0,0.0,0.0,0.0
84b32c7ffffffff,16.0,0.0,0.0,0.0
84b32c9ffffffff,3.0,0.0,0.0,0.0
84b32d9ffffffff,8.0,0.0,0.0,0.0
84b32dbffffffff,21.0,0.0,0.0,0.0
84b32ddffffffff,10.0,0.0,0.0,0.0
84b3301ffffffff,11.0,0.0,0.0,0.0
84b3303ffffffff,101.0,0.0,0.0,0.0
84b3305ffffffff,11.0,0.0,0.0,0.0
84b3307ffffffff,1.0,0.0,0.0,0.0
84b3309ffffffff,11.0,0.0,0.0,0.0
84b330dffffffff,7.0,0.0,0.0,0.0
84b3311ffffffff,3.0,0.0,0.0,0.0
84b3313ffffffff,83.0,0.0,0.0,0.0
84b3317ffffffff,2.0,0.0,0.0,0.0
84b3319ffffffff,5.0,0.0,0.0,0.0
84b331bffffffff,1.0,0.0,0.0,0.0
84b3341ffffffff,3.0,0.0,0.0,0.0
84b3343ffffffff,4.0,0.0,0.0,0.0
84b3347ffffffff,2.0,0.0,0.0,0.0
84b334bffffffff,8.0,0.0,0.0,0.0
84b3351ffffffff,5.0,0.0,0.0,0.0
84b3355ffffffff,262.0,0.0,0.0,0.0
84b3357ffffffff,6.0,0.0,0.0,0.0
84b3359ffffffff,3.0,0.0,0.0,0.0
84b335dffffffff,7.0,0.0,0.0,0.0
84b3363ffffffff,21.0,0.0,0.0,0.0
84b3367ffffffff,6.0,0.0,0.0,0.0
84b336bffffffff,5.0,0.0,0.0,0.0
84b340dffffffff,7.0,0.0,0.0,0.0
84b3421ffffffff,19.0,0.0,0.0,0.0
84b3423ffffffff,13.0,0.0,0.0,0.0
84b3425ffffffff,240.0,0.0,0.0,0.0
84b3427ffffffff,6.0,0.0,0.0,0.0
84b3429ffffffff,37.0,0.0,0.0,0.0
84b342bffffffff,9.0,0.0,0.0,0.0
84b342dffffffff,46.0,0.0,0.0,0.0
84b3441ffffffff,3.0,0.0,0.0,0.0
84b3445ffffffff,10.0,0.0,0.0,0.0
84b3463ffffffff,24.0,0.0,0.0,0.0
84b3465ffffffff,3.0,0.0,0.0,0.0
84b3467ffffffff,10.0,0.0,0.0,0.0
84b346bffffffff,2.0,0.0,0.0,0.0
84b346dffffffff,38.0,0.0,0.0,0.0
84b350bffffffff,1.0,0.0,0.0,0.0
84b3511ffffffff,184.0,0.0,0.0,0.0
84b3513ffffffff,151.0,0.0,0.0,0.0
84b3515ffffffff,26.0,0.0,0.0,0.0
84b3517ffffffff,20.0,0.0,0.0,0.0
84b3519ffffffff,76.0,0.0,0.0,0.0
84b351bffffffff,51.0,0.0,0.0,0.0
84b352dffffffff,12.0,0.0,0.0,0.0
84b3539ffffffff,19.0,0.0,0.0,0.0
84b3541ffffffff,13.0,0.0,0.0,0.0
84b3543ffffffff,6.0,0.0,0.0,0.0
84b3545ffffffff,52.0,0.0,0.0,0.0
84b354bffffffff,156.0,0.0,0.0,0.0
84b3551ffffffff,22.0,0.0,0.0,0.0
84b3553ffffffff,56.0,0.0,0.0,0.0
84b3555ffffffff,2.0,0.0,0.0,0.0
84b3559ffffffff,1.0,0.0,0.0,0.0
84b355bffffffff,12.0,0.0,0.0,0.0
84b355dffffffff,111.0,0.0,0.0,0.0
84b3561ffffffff,7.0,0.0,0.0,0.0
84b3563ffffffff,2.0,0.0,0.0,0.0
84b3565ffffffff,15.0,0.0,0.0,0.0
84b356bffffffff,3.0,0.0,0.0,0.0
84b3585ffffffff,6.0,0.0,0.0,0.0
84b3589ffffffff,17.0,0.0,0.0,0.0
84b358dffffffff,6.0,0.0,0.0,0.0
84b35a1ffffffff,32.0,0.0,0.0,0.0
84b35a3ffffffff,5.0,0.0,0.0,0.0
84b35a5ffffffff,6.0,0.0,0.0,0.0
84b35a7ffffffff,195.0,0.0,0.0,0.0
84b35a9ffffffff,4.0,0.0,0.0,0.0
84b35abffffffff,3.0,0.0,0.0,0.0
84b35adffffffff,12.0,0.0,0.0,0.0
84b35b3ffffffff,1.0,0.0,0.0,0.0
84b35b5ffffffff,144.0,0.0,0.0,0.0
84b35bdffffffff,38.0,0.0,0.0,0.0
84b35c1ffffffff,2.0,0.0,0.0,0.0
84b35c3ffffffff,8.0,0.0,0.0,0.0
84b35c5ffffffff,28.0,0.0,0.0,0.0
84b35c7ffffffff,10.0,0.0,0.0,0.0
84b35c9ffffffff,55.0,0.0,0.0,0.0
84b35cdffffffff,28.0,0.0,0.0,0.0
84b35d5ffffffff,3.0,0.0,0.0,0.0
84b35e1ffffffff,310.0,0.0,0.0,0.0
84b35e3ffffffff,23.0,0.0,0.0,0.0
84b35e5ffffffff,28.0,0.0,0.0,0.0
84b35e7ffffffff,3.0,0.0,0.0,0.0
84b35e9ffffffff,474.0,0.0,0.0,0.0
84b35ebffffffff,30.0,0.0,0.0,0.0
84b35edffffffff,28.0,0.0,0.0,0.0
84b3661ffffffff,2.0,0.0,0.0,0.0
84b3667ffffffff,3.0,0.0,0.0,0.0
84b366dffffffff,12.0,0.0,0.0,0.0
84b36d7ffffffff,2.0,0.0,0.0,0.0
84b3711ffffffff,2.0,0.0,0.0,0.0
84b3715ffffffff,7.0,2.0,0.0,0.0
84b3723ffffffff,9.0,0.0,0.0,0.0
84b3731ffffffff,153.0,0.0,0.0,0.0
84b3733ffffffff,39.0,0.0,0.0,0.0
84b3735ffffffff,6.0,0.0,0.0,0.0
84b3769ffffffff,4.0,0.0,0.0,0.0
84c2037ffffffff,11.0,0.0,0.0,0.0
84c203bffffffff,5.0,0.0,0.0,0.0
84c2053ffffffff,9.0,0.0,0.0,0.0
84c205bffffffff,41.0,0.0,0.0,0.0
84c2197ffffffff,2.0,0.0,0.0,0.0
84c21b1ffffffff,8.0,0.0,0.0,0.0
84c21b3ffffffff,41.0,0.0,0.0,0.0
84c21bbffffffff,17.0,0.0,0.0,0.0
84c21d1ffffffff,35.0,0.0,0.0,0.0
84c21d5ffffffff,5.0,0.0,0.0,0.0
84c21ddffffffff,30.0,0.0,0.0,0.0
84c2213ffffffff,5.0,0.0,0.0,0.0
84c2217ffffffff,9.0,0.0,0.0,0.0
84c2281ffffffff,1.0,0.0,0.0,0.0
84c22a9ffffffff,5.0,0.0,0.0,0.0
84c22adffffffff,16.0,0.0,0.0,0.0
84c22b9ffffffff,2.0,0.0,0.0,0.0
84c22c1ffffffff,1.0,0.0,0.0,0.0
84c22c5ffffffff,3.0,0.0,0.0,0.0
84c22c7ffffffff,2.0,0.0,0.0,0.0
84c22e1ffffffff,3.0,0.0,0.0,0.0
84c22e5ffffffff,4.0,0.0,0.0,0.0
84c2893ffffffff,26.0,0.0,0.0,0.0
84c2c03ffffffff,12.0,0.0,0.0,0.0
84c2c05ffffffff,12.0,0.0,0.0,0.0
84c2c07ffffffff,6.0,0.0,0.0,0.0
84c2c0bffffffff,2.0,0.0,0.0,0.0
84c2c0dffffffff,4.0,0.0,0.0,0.0
84c2c11ffffffff,7.0,0.0,0.0,0.0
84c2c15ffffffff,24.0,0.0,0.0,0.0
84c2c17ffffffff,138.0,6.0,0.0,0.0
84c2c19ffffffff,56.0,0.0,0.0,0.0
84c2c1dffffffff,32.0,0.0,0.0,0.0
84c2c21ffffffff,2.0,0.0,0.0,0.0
84c2c23ffffffff,48.0,2.0,0.0,0.0
84c2c29ffffffff,17.0,0.0,0.0,0.0
84c2c37ffffffff,6.0,0.0,0.0,0.0
84c2c3bffffffff,13.0,0.0,0.0,0.0
84c2c41ffffffff,4.0,0.0,0.0,0.0
84c2c49ffffffff,7.0,0.0,0.0,0.0
84c2c4bffffffff,2.0,1.0,0.0,0.0
84c2c4dffffffff,6.0,0.0,0.0,0.0
84c2c53ffffffff,129.0,0.0,0.0,0.0
84c2c57ffffffff,30.0,0.0,0.0,0.0
84c2c59ffffffff,5.0,0.0,0.0,0.0
84c2c5bffffffff,104.0,0.0,0.0,0.0
84c2c5dffffffff,4.0,0.0,0.0,0.0
84c2c61ffffffff,2.0,0.0,0.0,0.0
84c2c63ffffffff,4.0,0.0,0.0,0.0
84c2c69ffffffff,20.0,0.0,0.0,0.0
84c2c6bffffffff,3.0,0.0,0.0,0.0
84c2c6dffffffff,99.0,0.0,0.0,0.0
84c2c97ffffffff,7.0,0.0,0.0,0.0
84c2ca1ffffffff,3.0,0.0,0.0,0.0
84c2ca5ffffffff,7.0,0.0,0.0,0.0
84c2ca7ffffffff,4.0,0.0,0.0,0.0
84c2ca9ffffffff,9.0,0.0,0.0,0.0
84c2cadffffffff,65.0,0.0,0.0,0.0
84c2cc1ffffffff,6.0,0.0,0.0,0.0
84c2cc7ffffffff,6.0,0.0,0.0,0.0
84c2ccdffffffff,6.0,0.0,0.0,0.0
84c2cd3ffffffff,10.0,0.0,0.0,0.0
84c2cd9ffffffff,7.0,0.0,0.0,0.0
84c2cdbffffffff,19.0,0.0,0.0,0.0
84c2ce1ffffffff,59.0,0.0,0.0,0.0
84c2ce5ffffffff,7.0,0.0,0.0,0.0
84c2ce7ffffffff,18.0,0.0,0.0,0.0
84c2ce9ffffffff,3.0,0.0,0.0,0.0
84c2cedffffffff,22.0,0.0,0.0,0.0
84c2d01ffffffff,3.0,0.0,0.0,0.0
84c2d03ffffffff,72.0,16.0,0.0,0.0
84c2d05ffffffff,31.0,2.0,0.0,0.0
84c2d09ffffffff,62.0,0.0,0.0,0.0
84c2d0dffffffff,51.0,0.0,0.0,0.0
84c2d17ffffffff,37.0,0.0,0.0,0.0
84c2d1bffffffff,1.0,0.0,0.0,0.0
84c2d1dffffffff,7.0,0.0,0.0,0.0
84c2d21ffffffff,4.0,0.0,0.0,0.0
84c2d23ffffffff,5.0,0.0,0.0,0.0
84c2d27ffffffff,28.0,0.0,0.0,0.0
84c2d2bffffffff,4.0,0.0,0.0,0.0
84c2d31ffffffff,16.0,2.0,0.0,0.0
84c2d33ffffffff,6.0,0.0,0.0,0.0
84c2d35ffffffff,7.0,0.0,0.0,0.0
84c2d37ffffffff,71.0,0.0,0.0,0.0
84c2d39ffffffff,17.0,0.0,0.0,0.0
84c2d3bffffffff,3.0,0.0,0.0,0.0
84c2d3dffffffff,2.0,0.0,0.0,0.0
84c2d43ffffffff,77.0,0.0,0.0,0.0
84c2d45ffffffff,107.0,6.0,0.0,0.0
84c2d47ffffffff,25.0,0.0,0.0,0.0
84c2d49ffffffff,75.0,1.0,0.0,0.0
84c2d4bffffffff,86.0,5.0,0.0,0.0
84c2d4dffffffff,28.0,0.0,0.0,0.0
84c2d55ffffffff,21.0,0.0,0.0,0.0
84c2d59ffffffff,1.0,0.0,0.0,0.0
84c2d5dffffffff,3.0,0.0,0.0,0.0
84c2d61ffffffff,11.0,0.0,0.0,0.0
84c2d63ffffffff,65.0,2.0,0.0,0.0
84c2d69ffffffff,17.0,0.0,0.0,0.0
84c2d6bffffffff,110.0,0.0,0.0,0.0
84c2d81ffffffff,1.0,0.0,0.0,0.0
84c2d85ffffffff,93.0,0.0,0.0,0.0
84c2d8dffffffff,36.0,6.0,0.0,0.0
84c2d93ffffffff,70.0,1.0,0.0,0.0
84c2d99ffffffff,2.0,0.0,0.0,0.0
84c2d9bffffffff,11.0,0.0,0.0,0.0
84c2d9dffffffff,2.0,0.0,0.0,0.0
84c2dabffffffff,7.0,0.0,0.0,0.0
84c2db7ffffffff,2.0,0.0,0.0,0.0
84c2dbbffffffff,5.0,0.0,0.0,0.0
84c2dc7ffffffff,4.0,0.0,0.0,0.0
84c2dd5ffffffff,12.0,4.0,0.0,0.0
84c2dd9ffffffff,2.0,0.0,0.0,0.0
84c2ddbffffffff,5.0,0.0,0.0,0.0
84c2de1ffffffff,2.0,0.0,0.0,0.0
84c2de9ffffffff,4.0,0.0,0.0,0.0
84c2debffffffff,2.0,0.0,0.0,0.0
84c2dedffffffff,8.0,0.0,0.0,0.0
84c2e03ffffffff,2.0,0.0,0.0,0.0
84c2e07ffffffff,8.0,0.0,0.0,0.0
84c2e17ffffffff,7.0,0.0,0.0,0.0
84c2e1dffffffff,6.0,0.0,0.0,0.0
84c2e21ffffffff,3.0,0.0,0.0,0.0
84c2e23ffffffff,26.0,0.0,0.0,0.0
84c2e29ffffffff,5.0,0.0,0.0,0.0
84c2e2bffffffff,71.0,0.0,0.0,0.0
84c2e2dffffffff,2.0,0.0,0.0,0.0
84c2e31ffffffff,2720.0,0.0,0.0,0.0
84c2e33ffffffff,395.0,0.0,0.0,0.0
84c2e35ffffffff,128.0,0.0,0.0,0.0
84c2e37ffffffff,24.0,0.0,0.0,0.0
84c2e39ffffffff,112.0,0.0,0.0,0.0
84c2e3bffffffff,57.0,0.0,0.0,0.0
84c2e3dffffffff,63.0,0.0,0.0,0.0
84c2e53ffffffff,7.0,0.0,0.0,0.0
84c2e61ffffffff,1.0,0.0,0.0,0.0
84c2e63ffffffff,8.0,0.0,0.0,0.0
84c2e67ffffffff,2.0,0.0,0.0,0.0
84c2e6bffffffff,2.0,0.0,0.0,0.0
84c2e6dffffffff,3.0,0.0,0.0,0.0
84c2e85ffffffff,17.0,0.0,0.0,0.0
84c2ea1ffffffff,24.0,0.0,0.0,0.0
84c2ea9ffffffff,4.0,0.0,0.0,0.0
84c2eb5ffffffff,2.0,0.0,0.0,0.0
84c2eb9ffffffff,1.0,0.0,0.0,0.0
84c2ed1ffffffff,2.0,0.0,0.0,0.0
84c2ee3ffffffff,2.0,0.0,0.0,0.0
84c2ee5ffffffff,44.0,0.0,0.0,0.0
84c2ee7ffffffff,10.0,0.0,0.0,0.0
84c2eedffffffff,1.0,0.0,0.0,0.0
84c2f07ffffffff,15.0,0.0,0.0,0.0
84c2f11ffffffff,540.0,28.0,0.0,0.0
84c2f13ffffffff,6.0,0.0,0.0,0.0
84c2f15ffffffff,634.0,6.0,0.0,0.0
84c2f17ffffffff,71.0,5.0,0.0,0.0
84c2f1bffffffff,2.0,0.0,0.0,0.0
84c2f1dffffffff,261.0,0.0,0.0,0.0
84c2f23ffffffff,276.0,5.0,0.0,0.0
84c2f27ffffffff,441.0,21.0,0.0,0.0
84c2f2bffffffff,465.0,5.0,0.0,0.0
84c2f31ffffffff,80.0,5.0,0.0,0.0
84c2f33ffffffff,20.0,0.0,0.0,0.0
84c2f35ffffffff,84.0,4.0,0.0,0.0
84c2f37ffffffff,127.0,5.0,0.0,0.0
84c2f39ffffffff,342.0,4.0,0.0,0.0
84c2f3bffffffff,18.0,0.0,0.0,0.0
84c2f3dffffffff,947.0,2.0,0.0,0.0
84c3053ffffffff,17.0,0.0,0.0,0.0
84c3083ffffffff,3.0,0.0,0.0,0.0
84c3089ffffffff,10.0,0.0,0.0,0.0
84c308bffffffff,8.0,0.0,0.0,0.0
84c3093ffffffff,6.0,0.0,0.0,0.0
84c30c3ffffffff,5.0,0.0,0.0,0.0
84c30d1ffffffff,2.0,0.0,0.0,0.0
84c3201ffffffff,8.0,0.0,0.0,0.0
84c3203ffffffff,6.0,0.0,0.0,0.0
84c320dffffffff,12.0,0.0,0.0,0.0
84c3215ffffffff,17.0,0.0,0.0,0.0
84c3217ffffffff,110.0,0.0,0.0,0.0
84c3219ffffffff,2.0,0.0,0.0,0.0
84c3239ffffffff,37.0,0.0,0.0,0.0
84c3241ffffffff,10.0,0.0,0.0,0.0
84c3243ffffffff,8.0,0.0,0.0,0.0
84c325bffffffff,2.0,0.0,0.0,0.0
84c3295ffffffff,2.0,0.0,0.0,0.0
84c3297ffffffff,115.0,0.0,0.0,8.0
84c3299ffffffff,3.0,0.0,0.0,0.0
84c329bffffffff,22.0,0.0,0.0,0.0
84c329dffffffff,1.0,0.0,0.0,0.0
84c32a5ffffffff,37.0,0.0,0.0,0.0
84c32a7ffffffff,23.0,0.0,0.0,0.0
84c32a9ffffffff,26.0,0.0,0.0,0.0
84c32adffffffff,65.0,0.0,0.0,0.0
84c32b7ffffffff,6.0,0.0,0.0,0.0
84c32bbffffffff,8.0,0.0,0.0,0.0
84c32dbffffffff,5.0,0.0,0.0,0.0
84c32e1ffffffff,142.0,0.0,0.0,0.0
84c32e3ffffffff,11.0,0.0,0.0,0.0
84c32e7ffffffff,2.0,0.0,0.0,0.0
84c32edffffffff,45.0,0.0,0.0,0.0
84c3401ffffffff,4.0,0.0,0.0,0.0
84c3403ffffffff,2.0,0.0,0.0,0.0
84c3407ffffffff,1.0,0.0,0.0,0.0
84c340dffffffff,3.0,0.0,0.0,0.0
84c3427ffffffff,2.0,0.0,0.0,0.0
84c345dffffffff,2.0,0.0,0.0,0.0
84c346bffffffff,2.0,0.0,0.0,0.0
84c3491ffffffff,2.0,0.0,0.0,0.0
84c3497ffffffff,2.0,0.0,0.0,0.0
84c349bffffffff,14.0,0.0,0.0,0.0
84c349dffffffff,1.0,0.0,0.0,0.0
84c34bbffffffff,1.0,0.0,0.0,0.0
84c34c1ffffffff,1.0,0.0,0.0,0.0
84c34c7ffffffff,1.0,0.0,0.0,0.0
84c34c9ffffffff,1.0,0.0,0.0,0.0
84c34e9ffffffff,2.0,0.0,0.0,0.0
84c3501ffffffff,2.0,0.0,0.0,0.0
84c3503ffffffff,7.0,0.0,0.0,0.0
84c3505ffffffff,4.0,0.0,0.0,0.0
84c3507ffffffff,2.0,0.0,0.0,0.0
84c3509ffffffff,4.0,0.0,0.0,0.0
84c350bffffffff,2.0,0.0,0.0,0.0
84c350dffffffff,2.0,0.0,0.0,0.0
84c351bffffffff,1.0,0.0,0.0,0.0
84c351dffffffff,20.0,0.0,0.0,0.0
84c3521ffffffff,5.0,0.0,0.0,0.0
84c352bffffffff,1.0,0.0,0.0,0.0
84c3539ffffffff,8.0,0.0,0.0,0.0
84c353dffffffff,4.0,0.0,0.0,0.0
84c3547ffffffff,5.0,0.0,0.0,0.0
84c3563ffffffff,2.0,0.0,0.0,0.0
84c3569ffffffff,5.0,0.0,0.0,0.0
84c356bffffffff,10.0,0.0,0.0,0.0
84c3609ffffffff,13.0,0.0,0.0,0.0
84c360dffffffff,34.0,0.0,0.0,0.0
84c3641ffffffff,2.0,0.0,0.0,0.0
84c3643ffffffff,8.0,0.0,0.0,0.0
84c364bffffffff,6.0,0.0,0.0,0.0
84c364dffffffff,5.0,0.0,0.0,0.0
84c3651ffffffff,1.0,0.0,0.0,0.0
84c3659ffffffff,19.0,0.0,0.0,0.0
84c3663ffffffff,9.0,0.0,0.0,0.0
84c366bffffffff,2.0,0.0,0.0,0.0
84c366dffffffff,1.0,0.0,0.0,0.0
84c36a3ffffffff,1.0,0.0,0.0,0.0
84c36d9ffffffff,1.0,0.0,0.0,0.0
84c36ddffffffff,2.0,0.0,0.0,0.0
84c36e9ffffffff,2.0,0.0,0.0,0.0
84c3703ffffffff,8.0,0.0,0.0,0.0
84c3709ffffffff,17.0,0.0,0.0,0.0
84c371bffffffff,6.0,0.0,0.0,0.0
84c371dffffffff,8.0,0.0,0.0,0.0
84c3735ffffffff,3.0,0.0,0.0,0.0
84c3759ffffffff,2.0,0.0,0.0,0.0
84c375dffffffff,3.0,0.0,0.0,0.0
84c3765ffffffff,2.0,0.0,0.0,0.0
84c3767ffffffff,7.0,0.0,0.0,0.0
84c376dffffffff,7.0,0.0,0.0,0.0
84ce127ffffffff,20.0,0.0,0.0,0.0
84ce801ffffffff,22.0,0.0,0.0,0.0
84ce803ffffffff,9.0,0.0,0.0,0.0
84ce807ffffffff,2.0,0.0,0.0,0.0
84ce809ffffffff,113.0,0.0,0.0,0.0
84ce80bffffffff,58.0,0.0,0.0,0.0
84ce80dffffffff,34.0,0.0,0.0,0.0
84ce811ffffffff,2.0,0.0,0.0,0.0
84ce813ffffffff,21.0,0.0,0.0,0.0
84ce815ffffffff,19.0,0.0,0.0,0.0
84ce817ffffffff,19.0,0.0,0.0,0.0
84ce819ffffffff,77.0,0.0,0.0,3.0
84ce81bffffffff,10.0,0.0,0.0,0.0
84ce81dffffffff,20.0,0.0,0.0,0.0
84ce82bffffffff,13.0,0.0,0.0,0.0
84ce831ffffffff,34.0,0.0,0.0,0.0
84ce833ffffffff,29.0,0.0,0.0,0.0
84ce835ffffffff,14.0,0.0,0.0,0.0
84ce837ffffffff,18.0,0.0,0.0,0.0
84ce839ffffffff,119.0,0.0,0.0,0.0
84ce83bffffffff,14.0,0.0,0.0,0.0
84ce83dffffffff,62.0,0.0,0.0,0.0
84ce843ffffffff,7.0,0.0,0.0,0.0
84ce847ffffffff,33.0,0.0,0.0,0.0
84ce84bffffffff,2.0,0.0,0.0,0.0
84ce851ffffffff,6.0,0.0,0.0,0.0
84ce853ffffffff,26.0,0.0,0.0,0.0
84ce855ffffffff,43.0,0.0,0.0,0.0
84ce857ffffffff,18.0,0.0,0.0,0.0
84ce859ffffffff,12.0,0.0,0.0,2.0
84ce85bffffffff,15.0,0.0,0.0,0.0
84ce85dffffffff,3.0,0.0,0.0,0.0
84ce863ffffffff,5.0,0.0,0.0,0.0
84ce865ffffffff,4.0,0.0,0.0,0.0
84ce881ffffffff,119.0,0.0,0.0,1.0
84ce885ffffffff,15.0,0.0,0.0,0.0
84ce887ffffffff,24.0,0.0,0.0,0.0
84ce88dffffffff,2.0,0.0,0.0,0.0
84ce8a1ffffffff,6.0,0.0,0.0,0.0
84ce8a3ffffffff,2.0,0.0,0.0,0.0
84ce8a5ffffffff,7.0,0.0,0.0,0.0
84ce8a9ffffffff,64.0,0.0,0.0,0.0
84ce8abffffffff,2.0,0.0,0.0,0.0
84ce8b1ffffffff,2.0,0.0,0.0,0.0
84ce8c1ffffffff,109.0,0.0,0.0,2.0
84ce8c3ffffffff,5.0,0.0,0.0,0.0
84ce8c5ffffffff,1.0,0.0,0.0,0.0
84ce8c7ffffffff,76.0,0.0,0.0,0.0
84ce8c9ffffffff,15.0,0.0,0.0,0.0
84ce8cdffffffff,2.0,0.0,0.0,0.0
84ce8e1ffffffff,239.0,0.0,0.0,0.0
84ce8e3ffffffff,2.0,0.0,0.0,0.0
84ce8e5ffffffff,64.0,0.0,0.0,0.0
84ce8e9ffffffff,7.0,0.0,0.0,0.0
84ce8ebffffffff,3.0,0.0,0.0,0.0
84ce8edffffffff,24.0,0.0,0.0,0.0
84ce903ffffffff,1.0,0.0,0.0,0.0
84ce909ffffffff,1.0,0.0,0.0,0.0
84ce90bffffffff,15.0,0.0,0.0,0.0
84ce913ffffffff,6.0,0.0,0.0,0.0
84ce917ffffffff,8.0,0.0,0.0,0.0
84ce923ffffffff,5.0,0.0,0.0,0.0
84ce927ffffffff,6.0,0.0,0.0,0.0
84ce931ffffffff,73.0,0.0,0.0,0.0
84ce933ffffffff,5.0,0.0,0.0,0.0
84ce935ffffffff,133.0,0.0,0.0,0.0
84ce937ffffffff,50.0,0.0,0.0,0.0
84ce939ffffffff,2.0,0.0,0.0,0.0
84ce93bffffffff,13.0,0.0,0.0,0.0
84ce955ffffffff,3.0,0.0,0.0,0.0
84ce961ffffffff,9.0,0.0,0.0,0.0
84ce969ffffffff,13.0,0.0,0.0,0.0
84ce96bffffffff,11.0,0.0,0.0,0.0
84ce96dffffffff,5.0,0.0,0.0,0.0
84ce981ffffffff,2.0,0.0,0.0,0.0
84ce983ffffffff,28.0,0.0,0.0,0.0
84ce989ffffffff,73.0,0.0,0.0,0.0
84ce98dffffffff,34.0,0.0,0.0,0.0
84ce991ffffffff,2.0,0.0,0.0,0.0
84ce993ffffffff,2.0,0.0,0.0,0.0
84ce995ffffffff,30.0,0.0,0.0,0.0
84ce997ffffffff,30.0,0.0,0.0,0.0
84ce999ffffffff,7.0,0.0,0.0,0.0
84ce99bffffffff,9.0,0.0,0.0,0.0
84ce9a3ffffffff,1.0,0.0,0.0,0.0
84ce9a7ffffffff,2.0,0.0,0.0,0.0
84ce9b1ffffffff,7.0,0.0,0.0,0.0
84ce9b3ffffffff,94.0,0.0,0.0,0.0
84ce9b5ffffffff,48.0,0.0,0.0,0.0
84ce9b7ffffffff,58.0,0.0,0.0,0.0
84ce9b9ffffffff,3.0,0.0,0.0,0.0
84ce9bdffffffff,13.0,0.0,0.0,0.0
84ce9c1ffffffff,10.0,0.0,0.0,0.0
