cell_id,Picoides dorsalis,Picoides dorsalis dorsalis,Picoides dorsalis fasciatus,Picoides dorsalis bacatus
8426b45ffffffff,12.0,0.0,0.0,0.0
8426b47ffffffff,5.0,0.0,0.0,0.0
8426b4dffffffff,1.0,0.0,0.0,0.0
8426b61ffffffff,10.0,1.0,0.0,0.0
8426b63ffffffff,31.0,12.0,0.0,0.0
8426b69ffffffff,78.0,6.0,0.0,0.0
8426b6bffffffff,2.0,0.0,0.0,0.0
8426b6dffffffff,5.0,0.0,0.0,0.0
8427001ffffffff,18.0,0.0,0.0,0.0
8427007ffffffff,4.0,0.0,0.0,0.0
8427031ffffffff,47.0,0.0,0.0,0.0
8427033ffffffff,10.0,0.0,0.0,0.0
8427037ffffffff,9.0,0.0,0.0,0.0
8427039ffffffff,2.0,0.0,0.0,0.0
842703bffffffff,2.0,0.0,0.0,0.0
842703dffffffff,1.0,0.0,0.0,0.0
8427063ffffffff,10.0,0.0,0.0,0.0
8427067ffffffff,18.0,0.0,0.0,0.0
84270cdffffffff,2.0,0.0,0.0,0.0
84270dbffffffff,4.0,0.0,0.0,0.0
84270e3ffffffff,11.0,0.0,0.0,0.0
8427101ffffffff,4.0,0.0,0.0,0.0
8427103ffffffff,24.0,0.0,0.0,0.0
842710bffffffff,54.0,0.0,0.0,0.0
842716bffffffff,6.0,0.0,0.0,0.0
84271d9ffffffff,1.0,0.0,0.0,0.0
842721bffffffff,1.0,0.0,0.0,0.0
8427283ffffffff,1.0,0.0,0.0,0.0
84272d7ffffffff,2.0,0.0,0.0,0.0
8427321ffffffff,2.0,0.0,0.0,0.0
8427605ffffffff,2.0,0.0,0.0,0.0
8427607ffffffff,2.0,0.0,0.0,0.0
842760dffffffff,2.0,0.0,0.0,0.0
8427615ffffffff,2.0,0.0,0.0,0.0
842763bffffffff,3.0,0.0,0.0,0.0
8427643ffffffff,2.0,0.0,0.0,0.0
8427657ffffffff,1.0,0.0,0.0,1.0
8427659ffffffff,1.0,0.0,0.0,0.0
842765bffffffff,29.0,0.0,0.0,8.0
8427661ffffffff,1.0,0.0,0.0,0.0
8427665ffffffff,5.0,0.0,0.0,0.0
8427701ffffffff,2.0,0.0,0.0,1.0
8427705ffffffff,4.0,0.0,0.0,0.0
842770dffffffff,8.0,0.0,0.0,3.0
8427743ffffffff,3.0,0.0,0.0,0.0
8427747ffffffff,2.0,0.0,0.0,0.0
8427759ffffffff,2.0,0.0,0.0,0.0
8427765ffffffff,1.0,0.0,0.0,0.0
8427767ffffffff,2.0,0.0,0.0,0.0
84278b1ffffffff,12.0,0.0,0.0,0.0
84278b3ffffffff,28.0,0.0,0.0,0.0
84278b7ffffffff,3.0,0.0,0.0,0.0
8427907ffffffff,1.0,0.0,0.0,0.0
8427915ffffffff,3.0,0.0,0.0,0.0
8427917ffffffff,4.0,0.0,0.0,0.0
842791dffffffff,2.0,0.0,0.0,0.0
8427921ffffffff,2.0,0.0,0.0,0.0
8427923ffffffff,4.0,0.0,0.0,0.0
8427925ffffffff,6.0,0.0,0.0,0.0
8427927ffffffff,57.0,0.0,0.0,0.0
8427935ffffffff,12.0,0.0,0.0,0.0
842793dffffffff,2.0,0.0,0.0,0.0
8427995ffffffff,2.0,0.0,0.0,0.0
8427997ffffffff,2.0,0.0,0.0,0.0
84279a1ffffffff,19.0,0.0,0.0,0.0
84279a5ffffffff,43.0,4.0,0.0,0.0
84279a7ffffffff,1.0,0.0,0.0,0.0
84279a9ffffffff,6.0,0.0,0.0,0.0
84279adffffffff,5.0,0.0,0.0,0.0
84279e7ffffffff,1.0,0.0,0.0,0.0
8427b07ffffffff,3.0,0.0,0.0,0.0
8427b2bffffffff,46.0,0.0,0.0,0.0
84281a5ffffffff,24.0,0.0,0.0,0.0
8428805ffffffff,10.0,0.0,0.0,0.0
8428813ffffffff,21.0,0.0,0.0,0.0
8428817ffffffff,12.0,0.0,0.0,0.0
842881bffffffff,3.0,0.0,0.0,0.0
8428821ffffffff,2.0,0.0,0.0,0.0
8428829ffffffff,1.0,0.0,0.0,0.0
842882dffffffff,2.0,0.0,0.0,0.0
8428831ffffffff,2.0,0.0,0.0,0.0
8428833ffffffff,2.0,0.0,0.0,0.0
8428835ffffffff,3.0,0.0,0.0,0.0
8428839ffffffff,32.0,0.0,0.0,0.0
842883bffffffff,10.0,0.0,0.0,0.0
842883dffffffff,2.0,0.0,0.0,0.0
8428861ffffffff,10.0,0.0,0.0,0.0
8428863ffffffff,58.0,0.0,0.0,0.0
8428865ffffffff,2.0,0.0,0.0,0.0
842886dffffffff,4.0,0.0,0.0,0.0
8428893ffffffff,2.0,0.0,0.0,0.0
842889bffffffff,7.0,0.0,0.0,0.0
84288c5ffffffff,3.0,0.0,0.0,0.0
84288c7ffffffff,2.0,0.0,0.0,0.0
84288cdffffffff,20.0,0.0,0.0,0.0
84288e3ffffffff,12.0,0.0,0.0,0.0
84288ebffffffff,12.0,0.0,0.0,0.0
8428901ffffffff,6.0,0.0,0.0,0.0
8428905ffffffff,8.0,0.0,0.0,0.0
842890dffffffff,4.0,0.0,0.0,0.0
8428911ffffffff,1.0,0.0,0.0,0.0
8428913ffffffff,8.0,0.0,0.0,0.0
8428915ffffffff,5.0,0.0,0.0,0.0
8428917ffffffff,2.0,0.0,0.0,0.0
8428919ffffffff,2.0,0.0,0.0,0.0
8428921ffffffff,22.0,0.0,0.0,0.0
8428923ffffffff,58.0,0.0,0.0,0.0
8428925ffffffff,3.0,0.0,0.0,0.0
8428927ffffffff,1.0,0.0,0.0,0.0
8428929ffffffff,32.0,4.0,0.0,0.0
842892bffffffff,27.0,0.0,0.0,0.0
842892dffffffff,2.0,0.0,0.0,0.0
8428931ffffffff,1.0,0.0,0.0,0.0
8428933ffffffff,4.0,0.0,0.0,0.0
8428937ffffffff,29.0,0.0,0.0,0.0
8428939ffffffff,3.0,0.0,0.0,0.0
842893bffffffff,8.0,2.0,0.0,0.0
8428957ffffffff,3.0,0.0,0.0,0.0
8428961ffffffff,26.0,6.0,0.0,0.0
8428963ffffffff,1.0,1.0,0.0,0.0
8428965ffffffff,10.0,1.0,0.0,0.0
8428967ffffffff,59.0,14.0,0.0,0.0
8428969ffffffff,11.0,6.0,0.0,0.0
842896bffffffff,2.0,0.0,0.0,0.0
8428983ffffffff,3.0,2.0,0.0,0.0
8428985ffffffff,5.0,0.0,0.0,0.0
8428989ffffffff,10.0,2.0,0.0,0.0
842898dffffffff,38.0,3.0,0.0,0.0
8428991ffffffff,3.0,0.0,0.0,0.0
84289a3ffffffff,7.0,0.0,0.0,0.0
84289a5ffffffff,4.0,0.0,0.0,0.0
84289a9ffffffff,28.0,0.0,0.0,0.0
84289abffffffff,17.0,0.0,0.0,0.0
84289adffffffff,2.0,0.0,0.0,0.0
84289b1ffffffff,4.0,0.0,0.0,0.0
84289b5ffffffff,9.0,0.0,0.0,0.0
84289b7ffffffff,6.0,0.0,0.0,0.0
84289bdffffffff,7.0,0.0,0.0,0.0
84289c1ffffffff,2.0,0.0,0.0,0.0
84289c5ffffffff,8.0,2.0,0.0,0.0
84289c7ffffffff,7.0,0.0,0.0,0.0
84289c9ffffffff,2.0,0.0,0.0,0.0
84289cdffffffff,2.0,0.0,0.0,0.0
84289e3ffffffff,11.0,0.0,0.0,0.0
84289e9ffffffff,8.0,0.0,0.0,0.0
84289ebffffffff,4.0,0.0,0.0,0.0
84289edffffffff,2.0,0.0,0.0,0.0
8428a93ffffffff,16.0,0.0,0.0,0.0
8428a9bffffffff,10.0,0.0,0.0,0.0
8428aa1ffffffff,2.0,0.0,0.0,0.0
8428aa7ffffffff,2.0,0.0,0.0,0.0
8428b57ffffffff,1.0,0.0,0.0,0.0
8428b65ffffffff,4.0,1.0,0.0,0.0
8428b6dffffffff,13.0,2.0,0.0,0.0
8428d21ffffffff,60.0,0.0,8.0,0.0
8428d23ffffffff,133.0,0.0,0.0,0.0
8428d25ffffffff,5.0,0.0,0.0,0.0
8428d27ffffffff,21.0,0.0,0.0,0.0
8428d29ffffffff,1.0,0.0,0.0,0.0
8428d2bffffffff,61.0,0.0,5.0,0.0
8428d2dffffffff,3.0,0.0,2.0,0.0
8428d35ffffffff,20.0,0.0,0.0,0.0
8428d41ffffffff,3.0,0.0,0.0,0.0
8428d45ffffffff,3.0,0.0,0.0,0.0
8428d47ffffffff,12.0,0.0,0.0,0.0
8428d49ffffffff,22.0,0.0,3.0,0.0
8428d4dffffffff,20.0,0.0,0.0,0.0
8428d67ffffffff,2.0,0.0,0.0,0.0
8428d69ffffffff,2.0,0.0,0.0,0.0
8428d6bffffffff,7.0,0.0,0.0,0.0
8428de3ffffffff,2.0,0.0,0.0,0.0
8428de7ffffffff,6.0,0.0,0.0,0.0
8428f21ffffffff,35.0,0.0,0.0,0.0
8428f23ffffffff,4.0,0.0,0.0,0.0
8428f27ffffffff,60.0,0.0,3.0,0.0
8428f2bffffffff,4.0,0.0,0.0,0.0
8428f45ffffffff,2.0,0.0,0.0,0.0
8428f61ffffffff,2.0,0.0,0.0,0.0
8428f63ffffffff,22.0,0.0,0.0,0.0
8428f6bffffffff,2.0,0.0,0.0,0.0
8429901ffffffff,2.0,0.0,0.0,0.0
8429903ffffffff,4.0,0.0,0.0,0.0
8429907ffffffff,1.0,0.0,0.0,0.0
8429923ffffffff,4.0,4.0,0.0,0.0
8429931ffffffff,2.0,0.0,0.0,0.0
8429935ffffffff,1.0,0.0,0.0,0.0
8429941ffffffff,3.0,0.0,0.0,0.0
8429945ffffffff,33.0,0.0,0.0,0.0
8429947ffffffff,6.0,0.0,0.0,0.0
842994dffffffff,6.0,0.0,0.0,0.0
84299a9ffffffff,3.0,0.0,0.0,0.0
84299ebffffffff,54.0,15.0,0.0,0.0
8429b21ffffffff,3.0,0.0,0.0,0.0
8429b25ffffffff,116.0,0.0,0.0,0.0
842b105ffffffff,7.0,0.0,0.0,0.0
842b10dffffffff,4.0,0.0,0.0,0.0
842b121ffffffff,35.0,0.0,0.0,0.0
842b125ffffffff,1.0,0.0,0.0,0.0
842b129ffffffff,6.0,0.0,0.0,0.0
842b12dffffffff,2.0,0.0,0.0,0.0
842b14dffffffff,2.0,0.0,0.0,0.0
842b161ffffffff,79.0,0.0,0.0,0.0
842b163ffffffff,2.0,0.0,0.0,0.0
842b165ffffffff,1.0,0.0,0.0,0.0
842b167ffffffff,186.0,0.0,0.0,6.0
842b169ffffffff,47.0,0.0,0.0,0.0
842b16bffffffff,13.0,0.0,0.0,0.0
842b235ffffffff,8.0,0.0,0.0,0.0
842b303ffffffff,14.0,0.0,0.0,0.0
842b307ffffffff,2.0,0.0,0.0,0.0
842b30dffffffff,1.0,0.0,0.0,0.0
842b315ffffffff,3.0,0.0,0.0,0.0
842b323ffffffff,5.0,0.0,0.0,0.0
842b327ffffffff,2.0,0.0,0.0,0.0
842b337ffffffff,2.0,0.0,0.0,0.0
842b33bffffffff,2.0,0.0,0.0,0.0
842b343ffffffff,2.0,0.0,0.0,0.0
842b345ffffffff,9.0,0.0,0.0,0.0
842b347ffffffff,3.0,0.0,0.0,0.0
842b361ffffffff,1.0,0.0,0.0,0.0
842b369ffffffff,48.0,0.0,0.0,0.0
842b36bffffffff,1.0,0.0,0.0,0.0
842b909ffffffff,8.0,0.0,0.0,0.0
842b941ffffffff,2.0,0.0,0.0,0.0
842b949ffffffff,2.0,0.0,0.0,0.0
842b94dffffffff,4.0,0.0,0.0,0.0
842b965ffffffff,10.0,0.0,0.0,1.0
842b96dffffffff,23.0,0.0,0.0,0.0
842ba01ffffffff,12.0,0.0,0.0,0.0
842ba09ffffffff,4.0,0.0,0.0,0.0
842ba0bffffffff,9.0,0.0,0.0,0.0
842ba0dffffffff,13.0,0.0,0.0,0.0
842ba13ffffffff,46.0,0.0,0.0,0.0
842ba19ffffffff,6.0,0.0,0.0,0.0
842ba1bffffffff,4.0,0.0,0.0,0.0
842ba33ffffffff,2.0,0.0,0.0,0.0
842ba43ffffffff,4.0,0.0,0.0,0.0
842ba45ffffffff,3.0,0.0,0.0,0.0
842ba47ffffffff,5.0,0.0,0.0,0.0
842ba4bffffffff,1.0,0.0,0.0,0.0
842ba4dffffffff,4.0,0.0,0.0,0.0
842ba51ffffffff,40.0,0.0,0.0,0.0
842ba55ffffffff,97.0,0.0,0.0,0.0
842ba57ffffffff,10.0,0.0,0.0,0.0
842ba5bffffffff,3.0,0.0,0.0,0.0
842ba5dffffffff,4.0,0.0,0.0,0.0
842ba61ffffffff,2.0,0.0,0.0,0.0
842ba63ffffffff,2.0,0.0,0.0,0.0
842ba65ffffffff,2.0,0.0,0.0,0.0
842ba6dffffffff,4.0,0.0,0.0,0.0
842bac3ffffffff,4.0,0.0,0.0,0.0
842bac5ffffffff,54.0,0.0,0.0,0.0
842bacbffffffff,8.0,0.0,0.0,0.0
842bacdffffffff,19.0,0.0,0.0,0.0
842bae5ffffffff,2.0,0.0,0.0,0.0
842bae7ffffffff,2.0,0.0,0.0,0.0
842bae9ffffffff,2.0,0.0,0.0,0.0
842baedffffffff,2.0,0.0,0.0,0.0
842bb07ffffffff,1.0,0.0,0.0,0.0
842bb21ffffffff,7.0,0.0,0.0,0.0
842bb27ffffffff,13.0,0.0,0.0,0.0
842bb29ffffffff,21.0,0.0,0.0,0.0
842bb2bffffffff,10.0,0.0,0.0,0.0
842bb31ffffffff,8.0,0.0,0.0,0.0
842bb37ffffffff,3.0,0.0,0.0,0.0
842bb3dffffffff,2.0,0.0,0.0,0.0
842bb59ffffffff,10.0,0.0,0.0,0.0
842bb63ffffffff,1.0,0.0,0.0,0.0
842bb6bffffffff,2.0,0.0,0.0,0.0
8448c11ffffffff,6.0,2.0,0.0,0.0
8448c13ffffffff,23.0,3.0,0.0,0.0
8448c99ffffffff,7.0,0.0,0.0,0.0
8448cadffffffff,7.0,2.0,0.0,0.0
8448cb5ffffffff,7.0,7.0,0.0,0.0
8448cc1ffffffff,4.0,4.0,0.0,0.0
8448cc5ffffffff,135.0,20.0,0.0,0.0
8448cd1ffffffff,11.0,0.0,0.0,0.0
8448cd3ffffffff,11.0,0.0,0.0,0.0
8448cddffffffff,5.0,0.0,0.0,0.0
8448ce9ffffffff,3.0,0.0,0.0,0.0
8448d53ffffffff,15.0,0.0,0.0,0.0
8448d83ffffffff,248.0,24.0,0.0,0.0
8448d85ffffffff,2.0,0.0,0.0,0.0
8448d87ffffffff,75.0,21.0,0.0,0.0
8448d89ffffffff,125.0,19.0,0.0,0.0
8448d95ffffffff,10.0,0.0,0.0,0.0
8448da3ffffffff,12.0,3.0,0.0,0.0
8448dabffffffff,70.0,11.0,0.0,0.0
8448db1ffffffff,10.0,0.0,0.0,0.0
8448db3ffffffff,51.0,6.0,0.0,0.0
8448db5ffffffff,50.0,7.0,0.0,0.0
8448db9ffffffff,10.0,4.0,0.0,0.0
8448dbdffffffff,1.0,0.0,0.0,0.0
