cell_id,Dryobates villosus,Dryobates villosus [villosus Group],Dryobates villosus [harrisi Group],Dryobates villosus orius/icastus,Dryobates villosus jardinii/sanctorum,Dryobates villosus extimus
8448cc5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448cd1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448cd3ffffffff,5.0,0.0,0.0,5.0,0.0,0.0
8448cd9ffffffff,355.0,0.0,0.0,139.0,0.0,0.0
8448cdbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448d37ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8448d43ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448d4bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448d5dffffffff,5.0,0.0,0.0,2.0,0.0,0.0
8448d83ffffffff,6.0,0.0,0.0,3.0,0.0,0.0
8448d87ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448d89ffffffff,13.0,0.0,0.0,10.0,0.0,0.0
8448dabffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8448de5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448e37ffffffff,7.0,0.0,0.0,5.0,0.0,0.0
8448e85ffffffff,28.0,0.0,0.0,9.0,0.0,0.0
8448e8dffffffff,57.0,0.0,0.0,7.0,0.0,0.0
8448ea1ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8448eadffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8448eb1ffffffff,29.0,0.0,0.0,12.0,0.0,0.0
8448eb3ffffffff,137.0,0.0,0.0,48.0,0.0,0.0
8448eb5ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8448eb7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8448ec7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448ee9ffffffff,5.0,0.0,0.0,3.0,0.0,0.0
8448eebffffffff,15.0,0.0,0.0,1.0,0.0,0.0
8448f37ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8449893ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8449945ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8449959ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8449963ffffffff,5.0,0.0,0.0,0.0,2.0,0.0
844996bffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8449a23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8466b41ffffffff,36.0,0.0,0.0,0.0,0.0,36.0
8466b45ffffffff,156.0,0.0,0.0,0.0,0.0,156.0
8466b4dffffffff,177.0,0.0,0.0,0.0,0.0,173.0
8466b51ffffffff,4.0,0.0,0.0,0.0,0.0,2.0
8466b55ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8466b5bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
846d05bffffffff,14.0,0.0,0.0,0.0,14.0,0.0
846d227ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
846d23bffffffff,6.0,0.0,0.0,0.0,2.0,0.0
846d287ffffffff,3.0,0.0,0.0,0.0,3.0,0.0
846d295ffffffff,7.0,0.0,0.0,0.0,6.0,0.0
846d2b9ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
846d2d7ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
846d32bffffffff,14.0,0.0,0.0,0.0,14.0,0.0
846d337ffffffff,13.0,0.0,0.0,0.0,4.0,0.0
846d691ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846d69bffffffff,5.0,0.0,0.0,0.0,0.0,5.0
