cell_id,Alauda arvensis,Alauda arvensis [arvensis Group],Alauda arvensis [pekinensis Group],Alauda arvensis japonica/intermedia
841ead1ffffffff,2.0,0.0,0.0,0.0
841ead9ffffffff,3.0,0.0,0.0,0.0
841eaebffffffff,3.0,0.0,0.0,0.0
841eb01ffffffff,2.0,0.0,0.0,0.0
841eb07ffffffff,4.0,0.0,0.0,0.0
841eb0bffffffff,3.0,0.0,0.0,0.0
841eb11ffffffff,2.0,0.0,0.0,0.0
841eb13ffffffff,13.0,2.0,0.0,0.0
841eb1bffffffff,4.0,0.0,0.0,0.0
841eb23ffffffff,2.0,0.0,0.0,0.0
841eb35ffffffff,2.0,0.0,0.0,0.0
841eb3dffffffff,2.0,0.0,0.0,0.0
841eb4dffffffff,4.0,0.0,0.0,0.0
841eb53ffffffff,3.0,0.0,0.0,0.0
841ec01ffffffff,38.0,0.0,0.0,0.0
841ec03ffffffff,67.0,0.0,0.0,0.0
841ec05ffffffff,5.0,0.0,0.0,0.0
841ec09ffffffff,97.0,0.0,0.0,0.0
841ec0dffffffff,16.0,0.0,0.0,0.0
841ec11ffffffff,22.0,0.0,0.0,0.0
841ec13ffffffff,2.0,0.0,0.0,0.0
841ec15ffffffff,2.0,0.0,0.0,0.0
841ec17ffffffff,5.0,0.0,0.0,0.0
841ec19ffffffff,5.0,0.0,0.0,0.0
841ec1bffffffff,6.0,0.0,0.0,0.0
841ec1dffffffff,225.0,0.0,0.0,0.0
841ec21ffffffff,54.0,2.0,0.0,0.0
841ec23ffffffff,11.0,0.0,0.0,0.0
841ec25ffffffff,8.0,2.0,0.0,0.0
841ec27ffffffff,20.0,1.0,0.0,0.0
841ec2bffffffff,2.0,0.0,0.0,0.0
841ec2dffffffff,4.0,0.0,0.0,0.0
841ec33ffffffff,32.0,2.0,0.0,0.0
841ec35ffffffff,8.0,0.0,0.0,0.0
841ec37ffffffff,8.0,2.0,0.0,0.0
841ec3dffffffff,58.0,6.0,0.0,0.0
841ec41ffffffff,2.0,0.0,0.0,0.0
841ec43ffffffff,34.0,0.0,0.0,0.0
841ec45ffffffff,2.0,0.0,0.0,0.0
841ec47ffffffff,227.0,0.0,0.0,0.0
841ec4bffffffff,4.0,0.0,0.0,0.0
841ec4dffffffff,3.0,0.0,0.0,0.0
841ec51ffffffff,4.0,0.0,0.0,0.0
841ec53ffffffff,2.0,0.0,0.0,0.0
841ec57ffffffff,11.0,0.0,0.0,0.0
841ec59ffffffff,2.0,0.0,0.0,0.0
841ec5bffffffff,7.0,0.0,0.0,0.0
841ec63ffffffff,2.0,0.0,0.0,0.0
841ec65ffffffff,2.0,0.0,0.0,0.0
841ec67ffffffff,2.0,0.0,0.0,0.0
841ec6bffffffff,15.0,0.0,0.0,0.0
841ec6dffffffff,4.0,0.0,0.0,0.0
841ec81ffffffff,25.0,0.0,0.0,0.0
841ec85ffffffff,11.0,0.0,0.0,0.0
841ec89ffffffff,6.0,0.0,0.0,0.0
841ec8bffffffff,23.0,0.0,0.0,0.0
841ec8dffffffff,2.0,0.0,0.0,0.0
841ec91ffffffff,4.0,0.0,0.0,0.0
841ec93ffffffff,40.0,0.0,0.0,0.0
841ec99ffffffff,17.0,0.0,0.0,0.0
841ec9bffffffff,73.0,0.0,0.0,0.0
841ec9dffffffff,57.0,0.0,0.0,0.0
841eca1ffffffff,37.0,0.0,0.0,0.0
841eca5ffffffff,24.0,0.0,0.0,0.0
841eca9ffffffff,100.0,0.0,0.0,0.0
841ecadffffffff,10.0,0.0,0.0,0.0
841ecb1ffffffff,13.0,0.0,0.0,0.0
841ecb5ffffffff,10.0,0.0,0.0,0.0
841ecb9ffffffff,9.0,0.0,0.0,0.0
841ecbbffffffff,49.0,0.0,0.0,0.0
841ecbdffffffff,4.0,0.0,0.0,0.0
841ecc1ffffffff,6.0,0.0,0.0,0.0
841ecc3ffffffff,12.0,0.0,0.0,0.0
841ecc5ffffffff,14.0,0.0,0.0,0.0
841ecc9ffffffff,5.0,0.0,0.0,0.0
841eccbffffffff,25.0,0.0,0.0,0.0
841eccdffffffff,18.0,0.0,0.0,0.0
841ecd5ffffffff,26.0,0.0,0.0,0.0
841ecd7ffffffff,13.0,0.0,0.0,0.0
841ecddffffffff,1.0,0.0,0.0,0.0
841ece5ffffffff,80.0,11.0,0.0,0.0
841ece7ffffffff,84.0,12.0,0.0,0.0
841ece9ffffffff,35.0,0.0,0.0,0.0
841ed07ffffffff,5.0,0.0,0.0,0.0
841ed0bffffffff,5.0,0.0,0.0,0.0
841ed0dffffffff,2.0,0.0,0.0,0.0
841ed13ffffffff,32.0,0.0,0.0,0.0
841ed19ffffffff,6.0,0.0,0.0,0.0
841ed1bffffffff,46.0,0.0,0.0,0.0
841ed1dffffffff,6.0,2.0,0.0,0.0
841ed2bffffffff,1.0,0.0,0.0,0.0
841ed3bffffffff,1.0,0.0,0.0,0.0
841ed45ffffffff,6.0,0.0,0.0,0.0
841ed4bffffffff,3.0,0.0,0.0,0.0
841ed4dffffffff,7.0,2.0,0.0,0.0
841ed53ffffffff,1.0,0.0,0.0,0.0
841ed55ffffffff,2.0,0.0,0.0,0.0
841ed57ffffffff,10.0,0.0,0.0,0.0
841ed5bffffffff,2.0,0.0,0.0,0.0
841ed6bffffffff,5.0,0.0,0.0,0.0
841ed91ffffffff,3.0,0.0,0.0,0.0
841ed93ffffffff,29.0,4.0,0.0,0.0
841ed9bffffffff,6.0,0.0,0.0,0.0
841eda1ffffffff,19.0,0.0,0.0,0.0
841eda3ffffffff,101.0,4.0,0.0,0.0
841eda5ffffffff,7.0,0.0,0.0,0.0
841eda7ffffffff,13.0,0.0,0.0,0.0
841edadffffffff,17.0,1.0,0.0,0.0
841edb5ffffffff,2.0,0.0,0.0,0.0
841edbbffffffff,3.0,0.0,0.0,0.0
841edc5ffffffff,2.0,0.0,0.0,0.0
841edc9ffffffff,21.0,0.0,0.0,0.0
841edcdffffffff,2.0,0.0,0.0,0.0
841ede1ffffffff,35.0,0.0,0.0,0.0
841ede5ffffffff,5.0,0.0,0.0,0.0
841ede9ffffffff,17.0,0.0,0.0,0.0
841ee25ffffffff,1.0,0.0,0.0,0.0
841ee27ffffffff,5.0,0.0,0.0,0.0
841ee35ffffffff,2.0,0.0,0.0,0.0
841ee41ffffffff,1.0,1.0,0.0,0.0
841ee59ffffffff,5.0,0.0,0.0,0.0
841ee61ffffffff,8.0,0.0,0.0,0.0
841ee63ffffffff,2.0,0.0,0.0,0.0
841ee65ffffffff,38.0,0.0,0.0,0.0
841ee67ffffffff,11.0,0.0,0.0,0.0
841ee6dffffffff,2.0,0.0,0.0,0.0
841ee81ffffffff,5.0,0.0,0.0,0.0
841ee8dffffffff,4.0,0.0,0.0,0.0
841ee91ffffffff,35.0,0.0,0.0,0.0
841ee95ffffffff,3.0,0.0,0.0,0.0
841ee97ffffffff,90.0,0.0,0.0,0.0
841ee99ffffffff,5.0,0.0,0.0,0.0
841eea3ffffffff,6.0,0.0,0.0,0.0
841eea7ffffffff,4.0,0.0,0.0,0.0
841eeb1ffffffff,22.0,0.0,0.0,0.0
841eeb5ffffffff,36.0,0.0,0.0,0.0
841eeb7ffffffff,155.0,0.0,0.0,0.0
841eeb9ffffffff,1.0,0.0,0.0,0.0
841eebbffffffff,4.0,0.0,0.0,0.0
841eec5ffffffff,2.0,0.0,0.0,0.0
841eed3ffffffff,8.0,0.0,0.0,0.0
841eed5ffffffff,1.0,0.0,0.0,0.0
841eed7ffffffff,2.0,0.0,0.0,0.0
841eedbffffffff,4.0,0.0,0.0,0.0
841eee3ffffffff,4.0,0.0,0.0,0.0
841ef01ffffffff,22.0,2.0,0.0,0.0
841ef11ffffffff,8.0,0.0,0.0,0.0
841ef19ffffffff,4.0,0.0,0.0,0.0
841ef1bffffffff,9.0,0.0,0.0,0.0
841ef21ffffffff,3.0,1.0,0.0,0.0
841ef27ffffffff,26.0,18.0,0.0,0.0
841ef2dffffffff,6.0,6.0,0.0,0.0
841ef41ffffffff,1.0,1.0,0.0,0.0
841ef43ffffffff,1.0,0.0,0.0,0.0
841ef45ffffffff,1.0,0.0,0.0,0.0
841ef59ffffffff,2.0,0.0,0.0,0.0
841ef5dffffffff,2.0,0.0,0.0,0.0
841ef61ffffffff,2.0,0.0,0.0,0.0
841ef63ffffffff,11.0,11.0,0.0,0.0
841f001ffffffff,257.0,242.0,0.0,0.0
841f003ffffffff,37.0,0.0,0.0,0.0
841f009ffffffff,18.0,14.0,0.0,0.0
841f00dffffffff,24.0,0.0,0.0,0.0
841f011ffffffff,1.0,1.0,0.0,0.0
841f015ffffffff,45.0,4.0,0.0,0.0
841f017ffffffff,1.0,0.0,0.0,0.0
841f01dffffffff,19.0,0.0,0.0,0.0
841f023ffffffff,1.0,0.0,0.0,0.0
841f025ffffffff,36.0,0.0,0.0,0.0
841f029ffffffff,46.0,0.0,0.0,0.0
841f02bffffffff,1.0,0.0,0.0,0.0
841f02dffffffff,2.0,0.0,0.0,0.0
841f031ffffffff,1.0,0.0,0.0,0.0
841f033ffffffff,2.0,0.0,0.0,0.0
841f035ffffffff,5.0,2.0,0.0,0.0
841f037ffffffff,18.0,3.0,0.0,0.0
841f039ffffffff,1.0,0.0,0.0,0.0
841f03bffffffff,35.0,10.0,0.0,0.0
841f03dffffffff,4.0,0.0,0.0,0.0
841f041ffffffff,8.0,4.0,0.0,0.0
841f043ffffffff,10.0,0.0,0.0,0.0
841f045ffffffff,6.0,2.0,0.0,0.0
841f047ffffffff,2.0,0.0,0.0,0.0
841f049ffffffff,9.0,2.0,0.0,0.0
841f04bffffffff,3.0,0.0,0.0,0.0
841f04dffffffff,3.0,0.0,0.0,0.0
841f051ffffffff,344.0,19.0,0.0,0.0
841f053ffffffff,9.0,0.0,0.0,0.0
841f055ffffffff,34.0,11.0,0.0,0.0
841f059ffffffff,158.0,28.0,0.0,0.0
841f05bffffffff,283.0,17.0,0.0,0.0
841f05dffffffff,26.0,12.0,0.0,0.0
841f061ffffffff,37.0,0.0,0.0,0.0
841f063ffffffff,5.0,0.0,0.0,0.0
841f067ffffffff,1.0,0.0,0.0,0.0
841f069ffffffff,14.0,0.0,0.0,0.0
841f06bffffffff,1.0,0.0,0.0,0.0
841f06dffffffff,4.0,1.0,0.0,0.0
841f08dffffffff,2.0,0.0,0.0,0.0
841f091ffffffff,4.0,0.0,0.0,0.0
841f093ffffffff,2.0,1.0,0.0,0.0
841f095ffffffff,1.0,0.0,0.0,0.0
841f097ffffffff,1.0,0.0,0.0,0.0
841f09bffffffff,35.0,0.0,0.0,0.0
841f0a3ffffffff,1.0,0.0,0.0,0.0
841f0a5ffffffff,5.0,0.0,0.0,0.0
841f0a7ffffffff,2.0,0.0,0.0,0.0
841f0abffffffff,1.0,0.0,0.0,0.0
841f0b1ffffffff,9.0,0.0,0.0,0.0
841f0b3ffffffff,3.0,2.0,0.0,0.0
841f0b5ffffffff,2.0,0.0,0.0,0.0
841f0b7ffffffff,1.0,0.0,0.0,0.0
841f0c3ffffffff,1.0,0.0,0.0,0.0
841f0c7ffffffff,4.0,0.0,0.0,0.0
841f0d1ffffffff,26.0,2.0,0.0,0.0
841f0d3ffffffff,7.0,0.0,0.0,0.0
841f0d5ffffffff,2.0,0.0,0.0,0.0
841f0d7ffffffff,2.0,0.0,0.0,0.0
841f0e1ffffffff,3.0,0.0,0.0,0.0
841f0e9ffffffff,2.0,0.0,0.0,0.0
841f0ebffffffff,27.0,0.0,0.0,0.0
841f0edffffffff,24.0,0.0,0.0,0.0
841f101ffffffff,7.0,0.0,0.0,0.0
841f103ffffffff,74.0,0.0,0.0,0.0
841f105ffffffff,3.0,0.0,0.0,0.0
841f107ffffffff,1.0,1.0,0.0,0.0
841f10dffffffff,16.0,2.0,0.0,0.0
841f111ffffffff,9.0,0.0,0.0,0.0
841f113ffffffff,2.0,0.0,0.0,0.0
841f115ffffffff,1.0,0.0,0.0,0.0
841f117ffffffff,9.0,0.0,0.0,0.0
841f11bffffffff,17.0,0.0,0.0,0.0
841f11dffffffff,6.0,0.0,0.0,0.0
841f123ffffffff,2.0,0.0,0.0,0.0
841f129ffffffff,13.0,3.0,0.0,0.0
841f12bffffffff,1.0,0.0,0.0,0.0
841f12dffffffff,89.0,0.0,0.0,0.0
841f131ffffffff,74.0,0.0,0.0,0.0
841f133ffffffff,91.0,0.0,0.0,0.0
841f135ffffffff,4.0,0.0,0.0,0.0
841f137ffffffff,123.0,0.0,0.0,0.0
841f139ffffffff,3.0,0.0,0.0,0.0
841f13bffffffff,4.0,0.0,0.0,0.0
841f141ffffffff,1.0,0.0,0.0,0.0
841f143ffffffff,15.0,0.0,0.0,0.0
841f145ffffffff,3.0,0.0,0.0,0.0
841f149ffffffff,17.0,2.0,0.0,0.0
841f14bffffffff,20.0,0.0,0.0,0.0
841f14dffffffff,28.0,0.0,0.0,0.0
841f153ffffffff,6.0,0.0,0.0,0.0
841f155ffffffff,8.0,0.0,0.0,0.0
841f157ffffffff,13.0,0.0,0.0,0.0
841f159ffffffff,5.0,0.0,0.0,0.0
841f15bffffffff,12.0,0.0,0.0,0.0
841f15dffffffff,4.0,0.0,0.0,0.0
841f165ffffffff,8.0,0.0,0.0,0.0
841f169ffffffff,4.0,0.0,0.0,0.0
841f16dffffffff,22.0,0.0,0.0,0.0
841f181ffffffff,8.0,0.0,0.0,0.0
841f183ffffffff,13.0,0.0,0.0,0.0
841f189ffffffff,31.0,1.0,0.0,0.0
841f18bffffffff,18.0,2.0,0.0,0.0
841f18dffffffff,24.0,2.0,0.0,0.0
841f191ffffffff,7.0,0.0,0.0,0.0
841f195ffffffff,41.0,2.0,0.0,0.0
841f197ffffffff,2.0,0.0,0.0,0.0
841f199ffffffff,64.0,1.0,0.0,0.0
841f1a1ffffffff,92.0,9.0,0.0,0.0
841f1a3ffffffff,2.0,0.0,0.0,0.0
841f1a5ffffffff,188.0,0.0,0.0,0.0
841f1a7ffffffff,2.0,0.0,0.0,0.0
841f1a9ffffffff,18.0,0.0,0.0,0.0
841f1abffffffff,15.0,0.0,0.0,0.0
841f1adffffffff,7.0,0.0,0.0,0.0
841f1b1ffffffff,15.0,2.0,0.0,0.0
841f1b3ffffffff,23.0,9.0,0.0,0.0
841f1b5ffffffff,2.0,0.0,0.0,0.0
841f1b7ffffffff,20.0,0.0,0.0,0.0
841f1bbffffffff,15.0,2.0,0.0,0.0
841f1bdffffffff,14.0,0.0,0.0,0.0
841f1c1ffffffff,89.0,2.0,0.0,0.0
841f1c3ffffffff,11.0,1.0,0.0,0.0
841f1c7ffffffff,100.0,8.0,0.0,0.0
841f1cbffffffff,4.0,2.0,0.0,0.0
841f1cdffffffff,23.0,0.0,0.0,0.0
841f1d1ffffffff,21.0,2.0,0.0,0.0
841f1d3ffffffff,8.0,0.0,0.0,0.0
841f1d5ffffffff,166.0,0.0,0.0,0.0
841f1d7ffffffff,1.0,0.0,0.0,0.0
841f1d9ffffffff,13.0,2.0,0.0,0.0
841f1dbffffffff,74.0,1.0,0.0,0.0
841f1ddffffffff,5.0,0.0,0.0,0.0
841f1e1ffffffff,1.0,0.0,0.0,0.0
841f1e3ffffffff,1.0,0.0,0.0,0.0
841f1e5ffffffff,2.0,0.0,0.0,0.0
841f1e7ffffffff,2.0,0.0,0.0,0.0
841f1e9ffffffff,2.0,0.0,0.0,0.0
841f1ebffffffff,5.0,0.0,0.0,0.0
841f205ffffffff,2.0,0.0,0.0,0.0
841f207ffffffff,19.0,8.0,0.0,0.0
841f209ffffffff,2.0,0.0,0.0,0.0
841f20dffffffff,7.0,3.0,0.0,0.0
841f211ffffffff,23.0,2.0,0.0,0.0
841f217ffffffff,14.0,0.0,0.0,0.0
841f219ffffffff,13.0,0.0,0.0,0.0
841f21dffffffff,25.0,15.0,0.0,0.0
841f221ffffffff,10.0,2.0,0.0,0.0
841f223ffffffff,19.0,0.0,0.0,0.0
841f225ffffffff,2.0,2.0,0.0,0.0
841f227ffffffff,4.0,0.0,0.0,0.0
841f229ffffffff,3.0,0.0,0.0,0.0
841f22bffffffff,40.0,7.0,0.0,0.0
841f22dffffffff,12.0,0.0,0.0,0.0
841f231ffffffff,38.0,16.0,0.0,0.0
841f233ffffffff,41.0,13.0,0.0,0.0
841f235ffffffff,9.0,0.0,0.0,0.0
841f237ffffffff,20.0,0.0,0.0,0.0
841f23bffffffff,8.0,0.0,0.0,0.0
841f241ffffffff,1.0,0.0,0.0,0.0
841f243ffffffff,4.0,0.0,0.0,0.0
841f245ffffffff,15.0,2.0,0.0,0.0
841f247ffffffff,8.0,0.0,0.0,0.0
841f24bffffffff,22.0,2.0,0.0,0.0
841f251ffffffff,18.0,0.0,0.0,0.0
841f253ffffffff,13.0,0.0,0.0,0.0
841f257ffffffff,14.0,2.0,0.0,0.0
841f259ffffffff,3.0,0.0,0.0,0.0
841f25dffffffff,20.0,0.0,0.0,0.0
841f261ffffffff,6.0,0.0,0.0,0.0
841f263ffffffff,2.0,0.0,0.0,0.0
841f267ffffffff,13.0,0.0,0.0,0.0
841f269ffffffff,14.0,3.0,0.0,0.0
841f26bffffffff,5.0,0.0,0.0,0.0
841f26dffffffff,20.0,0.0,0.0,0.0
841f283ffffffff,260.0,75.0,0.0,0.0
841f287ffffffff,5.0,0.0,0.0,0.0
841f291ffffffff,5.0,5.0,0.0,0.0
841f299ffffffff,3.0,3.0,0.0,0.0
841f29dffffffff,161.0,30.0,0.0,0.0
841f2a1ffffffff,3.0,0.0,0.0,0.0
841f2a3ffffffff,370.0,370.0,0.0,0.0
841f2a7ffffffff,8.0,4.0,0.0,0.0
841f2a9ffffffff,77.0,9.0,0.0,0.0
841f2adffffffff,38.0,2.0,0.0,0.0
841f2c7ffffffff,1.0,0.0,0.0,0.0
841f2c9ffffffff,1.0,0.0,0.0,0.0
841f2cdffffffff,2.0,0.0,0.0,0.0
841f2d3ffffffff,20.0,0.0,0.0,0.0
841f2d7ffffffff,49.0,4.0,0.0,0.0
841f2dbffffffff,36.0,2.0,0.0,0.0
841f2e3ffffffff,8.0,0.0,0.0,0.0
841f2e5ffffffff,8.0,0.0,0.0,0.0
841f2e7ffffffff,7.0,0.0,0.0,0.0
841f2ebffffffff,2.0,0.0,0.0,0.0
841f2edffffffff,12.0,0.0,0.0,0.0
841f303ffffffff,6.0,0.0,0.0,0.0
841f311ffffffff,11.0,8.0,0.0,0.0
841f313ffffffff,2.0,0.0,0.0,0.0
841f315ffffffff,55.0,11.0,0.0,0.0
841f317ffffffff,2.0,0.0,0.0,0.0
841f319ffffffff,4.0,2.0,0.0,0.0
841f31bffffffff,29.0,23.0,0.0,0.0
841f31dffffffff,36.0,11.0,0.0,0.0
841f325ffffffff,22.0,0.0,0.0,0.0
841f327ffffffff,38.0,1.0,0.0,0.0
841f331ffffffff,30.0,11.0,0.0,0.0
841f333ffffffff,37.0,4.0,0.0,0.0
841f335ffffffff,32.0,0.0,0.0,0.0
841f337ffffffff,37.0,0.0,0.0,0.0
841f33bffffffff,139.0,11.0,0.0,0.0
841f33dffffffff,295.0,36.0,0.0,0.0
841f351ffffffff,29.0,5.0,0.0,0.0
841f355ffffffff,21.0,7.0,0.0,0.0
841f357ffffffff,66.0,33.0,0.0,0.0
841f359ffffffff,26.0,6.0,0.0,0.0
841f35bffffffff,23.0,6.0,0.0,0.0
841f403ffffffff,11.0,0.0,0.0,0.0
841f407ffffffff,24.0,0.0,0.0,0.0
841f40bffffffff,12.0,0.0,0.0,0.0
841f413ffffffff,5.0,0.0,0.0,0.0
841f41dffffffff,2.0,0.0,0.0,0.0
841f421ffffffff,1.0,0.0,0.0,0.0
841f425ffffffff,14.0,0.0,0.0,0.0
841f427ffffffff,8.0,0.0,0.0,0.0
841f429ffffffff,1.0,0.0,0.0,0.0
841f42bffffffff,3.0,0.0,0.0,0.0
841f42dffffffff,4.0,0.0,0.0,0.0
841f43bffffffff,9.0,0.0,0.0,0.0
841f441ffffffff,2.0,0.0,0.0,0.0
841f443ffffffff,2.0,0.0,0.0,0.0
841f447ffffffff,2.0,0.0,0.0,0.0
841f44bffffffff,2.0,0.0,0.0,0.0
841f451ffffffff,2.0,0.0,0.0,0.0
841f453ffffffff,2.0,0.0,0.0,0.0
841f455ffffffff,2.0,0.0,0.0,0.0
841f45bffffffff,2.0,0.0,0.0,0.0
841f45dffffffff,1.0,0.0,0.0,0.0
841f463ffffffff,4.0,0.0,0.0,0.0
841f467ffffffff,5.0,0.0,0.0,0.0
841f469ffffffff,5.0,0.0,0.0,0.0
841f46bffffffff,2.0,0.0,0.0,0.0
841f487ffffffff,11.0,0.0,0.0,0.0
841f48bffffffff,1.0,0.0,0.0,0.0
841f48dffffffff,10.0,0.0,0.0,0.0
841f4a5ffffffff,5.0,0.0,0.0,0.0
841f4a9ffffffff,1.0,0.0,0.0,0.0
841f4adffffffff,8.0,0.0,0.0,0.0
841f4b3ffffffff,2.0,0.0,0.0,0.0
841f4c1ffffffff,12.0,0.0,0.0,0.0
841f4c7ffffffff,25.0,0.0,0.0,0.0
841f4d1ffffffff,1.0,0.0,0.0,0.0
841f4e1ffffffff,31.0,0.0,0.0,0.0
841f4e3ffffffff,42.0,0.0,0.0,0.0
841f4e5ffffffff,1.0,0.0,0.0,0.0
841f4e7ffffffff,26.0,0.0,0.0,0.0
841f4e9ffffffff,5.0,0.0,0.0,0.0
841f4ebffffffff,31.0,0.0,0.0,0.0
841f4edffffffff,16.0,0.0,0.0,0.0
841f503ffffffff,1.0,0.0,0.0,0.0
841f509ffffffff,1.0,0.0,0.0,0.0
841f50bffffffff,3.0,0.0,0.0,0.0
841f50dffffffff,3.0,0.0,0.0,0.0
841f511ffffffff,54.0,1.0,0.0,0.0
841f513ffffffff,19.0,0.0,0.0,0.0
841f515ffffffff,5.0,0.0,0.0,0.0
841f517ffffffff,4.0,0.0,0.0,0.0
841f519ffffffff,138.0,19.0,0.0,0.0
841f51bffffffff,5.0,0.0,0.0,0.0
841f51dffffffff,55.0,5.0,0.0,0.0
841f521ffffffff,17.0,0.0,0.0,0.0
841f523ffffffff,9.0,0.0,0.0,0.0
841f525ffffffff,11.0,6.0,0.0,0.0
841f52bffffffff,5.0,0.0,0.0,0.0
841f535ffffffff,51.0,2.0,0.0,0.0
841f539ffffffff,7.0,0.0,0.0,0.0
841f53bffffffff,1.0,0.0,0.0,0.0
841f53dffffffff,22.0,4.0,0.0,0.0
841f547ffffffff,2.0,0.0,0.0,0.0
841f549ffffffff,10.0,0.0,0.0,0.0
841f54dffffffff,1.0,0.0,0.0,0.0
841f551ffffffff,4.0,0.0,0.0,0.0
841f553ffffffff,1.0,0.0,0.0,0.0
841f555ffffffff,4.0,0.0,0.0,0.0
841f55dffffffff,3.0,0.0,0.0,0.0
841f561ffffffff,1.0,0.0,0.0,0.0
841f565ffffffff,13.0,0.0,0.0,0.0
841f567ffffffff,4.0,0.0,0.0,0.0
841f56bffffffff,2.0,0.0,0.0,0.0
841f56dffffffff,6.0,0.0,0.0,0.0
841f581ffffffff,2.0,0.0,0.0,0.0
841f583ffffffff,4.0,0.0,0.0,0.0
841f585ffffffff,3.0,0.0,0.0,0.0
841f587ffffffff,7.0,0.0,0.0,0.0
841f589ffffffff,2.0,0.0,0.0,0.0
841f58bffffffff,2.0,0.0,0.0,0.0
841f58dffffffff,5.0,0.0,0.0,0.0
841f593ffffffff,35.0,0.0,0.0,0.0
841f597ffffffff,1.0,0.0,0.0,0.0
841f59bffffffff,5.0,0.0,0.0,0.0
841f5a1ffffffff,1.0,0.0,0.0,0.0
841f5a5ffffffff,7.0,0.0,0.0,0.0
841f5a9ffffffff,7.0,0.0,0.0,0.0
841f5abffffffff,2.0,0.0,0.0,0.0
841f5adffffffff,25.0,0.0,0.0,0.0
841f5b5ffffffff,8.0,0.0,0.0,0.0
841f5b7ffffffff,2.0,0.0,0.0,0.0
841f5c5ffffffff,102.0,18.0,0.0,0.0
841f5c7ffffffff,9.0,0.0,0.0,0.0
841f5c9ffffffff,3.0,0.0,0.0,0.0
841f5d3ffffffff,1.0,0.0,0.0,0.0
841f5d5ffffffff,4.0,0.0,0.0,0.0
841f5dbffffffff,9.0,0.0,0.0,0.0
841f5ddffffffff,1.0,0.0,0.0,0.0
841f5e1ffffffff,5.0,0.0,0.0,0.0
841f5e3ffffffff,6.0,0.0,0.0,0.0
841f5e5ffffffff,8.0,0.0,0.0,0.0
841f5e7ffffffff,3.0,0.0,0.0,0.0
841f5e9ffffffff,4.0,0.0,0.0,0.0
841f5ebffffffff,10.0,0.0,0.0,0.0
841f601ffffffff,24.0,0.0,0.0,0.0
841f603ffffffff,1.0,0.0,0.0,0.0
841f605ffffffff,7.0,0.0,0.0,0.0
841f607ffffffff,4.0,0.0,0.0,0.0
841f60bffffffff,2.0,0.0,0.0,0.0
841f611ffffffff,2.0,0.0,0.0,0.0
841f613ffffffff,4.0,0.0,0.0,0.0
841f61bffffffff,8.0,0.0,0.0,0.0
841f627ffffffff,1.0,0.0,0.0,0.0
841f629ffffffff,2.0,0.0,0.0,0.0
841f631ffffffff,2.0,0.0,0.0,0.0
841f635ffffffff,3.0,0.0,0.0,0.0
841f637ffffffff,1.0,0.0,0.0,0.0
841f63dffffffff,3.0,0.0,0.0,0.0
841f645ffffffff,2.0,0.0,0.0,0.0
841f649ffffffff,2.0,0.0,0.0,0.0
841f64dffffffff,15.0,0.0,0.0,0.0
841f65dffffffff,30.0,1.0,0.0,0.0
841f661ffffffff,2.0,0.0,0.0,0.0
841f66bffffffff,2.0,0.0,0.0,0.0
841f66dffffffff,1.0,0.0,0.0,0.0
841f681ffffffff,3.0,0.0,0.0,0.0
841f6a5ffffffff,4.0,0.0,0.0,0.0
841f6a9ffffffff,2.0,0.0,0.0,0.0
841f6adffffffff,7.0,0.0,0.0,0.0
841f6c5ffffffff,1.0,0.0,0.0,0.0
841f6c7ffffffff,2.0,0.0,0.0,0.0
841f6cdffffffff,4.0,0.0,0.0,0.0
841f6d3ffffffff,3.0,0.0,0.0,0.0
841f703ffffffff,8.0,0.0,0.0,0.0
841f711ffffffff,1.0,0.0,0.0,0.0
841f715ffffffff,244.0,2.0,0.0,0.0
841f717ffffffff,10.0,0.0,0.0,0.0
841f71dffffffff,4.0,0.0,0.0,0.0
841f725ffffffff,413.0,16.0,0.0,0.0
841f727ffffffff,54.0,1.0,0.0,0.0
841f72dffffffff,87.0,8.0,0.0,0.0
841f739ffffffff,4.0,0.0,0.0,0.0
841f751ffffffff,16.0,0.0,0.0,0.0
841f757ffffffff,5.0,0.0,0.0,0.0
841f759ffffffff,4.0,0.0,0.0,0.0
841f75bffffffff,10.0,0.0,0.0,0.0
841f801ffffffff,8.0,0.0,0.0,0.0
841f803ffffffff,67.0,2.0,0.0,0.0
841f807ffffffff,99.0,1.0,0.0,0.0
841f80bffffffff,56.0,0.0,0.0,0.0
841f811ffffffff,7.0,0.0,0.0,0.0
841f813ffffffff,2.0,0.0,0.0,0.0
841f815ffffffff,41.0,2.0,0.0,0.0
841f817ffffffff,16.0,0.0,0.0,0.0
841f81bffffffff,74.0,2.0,0.0,0.0
841f81dffffffff,5.0,0.0,0.0,0.0
841f821ffffffff,7.0,0.0,0.0,0.0
841f823ffffffff,73.0,8.0,0.0,0.0
841f825ffffffff,3.0,0.0,0.0,0.0
841f827ffffffff,31.0,5.0,0.0,0.0
841f829ffffffff,6.0,0.0,0.0,0.0
841f82dffffffff,8.0,2.0,0.0,0.0
841f831ffffffff,4.0,0.0,0.0,0.0
841f833ffffffff,11.0,0.0,0.0,0.0
841f835ffffffff,22.0,0.0,0.0,0.0
841f837ffffffff,1.0,0.0,0.0,0.0
841f839ffffffff,20.0,0.0,0.0,0.0
841f83bffffffff,23.0,0.0,0.0,0.0
841f83dffffffff,4.0,1.0,0.0,0.0
