cell_id,Sitta carolinensis,Sitta carolinensis carolinensis,Sitta carolinensis [lagunae Group],Sitta carolinensis aculeata/alexandrae
8426c93ffffffff,185.0,0.0,0.0,0.0
8426c95ffffffff,17.0,0.0,0.0,0.0
8426c97ffffffff,191.0,0.0,0.0,0.0
8426c99ffffffff,24.0,0.0,0.0,0.0
8426c9bffffffff,179.0,3.0,0.0,0.0
8426c9dffffffff,164.0,1.0,0.0,0.0
8426ca3ffffffff,3.0,0.0,0.0,0.0
8426ca9ffffffff,2.0,0.0,0.0,0.0
8426cabffffffff,6.0,0.0,0.0,0.0
8426cb1ffffffff,5.0,2.0,0.0,0.0
8426cb5ffffffff,2.0,1.0,0.0,0.0
8426cb7ffffffff,2.0,0.0,0.0,0.0
8426cb9ffffffff,21.0,1.0,0.0,0.0
8426cbbffffffff,2.0,0.0,0.0,0.0
8426cbdffffffff,31.0,1.0,0.0,0.0
8426cc1ffffffff,19.0,0.0,0.0,0.0
8426cc3ffffffff,4.0,0.0,0.0,0.0
8426cc5ffffffff,11.0,0.0,0.0,0.0
8426cc7ffffffff,46.0,0.0,0.0,0.0
8426cc9ffffffff,2.0,0.0,0.0,0.0
8426ccbffffffff,15.0,0.0,0.0,0.0
8426ccdffffffff,4.0,0.0,0.0,0.0
8426cd1ffffffff,62.0,0.0,0.0,0.0
8426cd3ffffffff,43.0,3.0,0.0,0.0
8426cd5ffffffff,44.0,4.0,0.0,0.0
8426cd7ffffffff,34.0,3.0,0.0,0.0
8426cd9ffffffff,6.0,0.0,0.0,0.0
8426cdbffffffff,6.0,0.0,0.0,0.0
8426cddffffffff,2.0,0.0,0.0,0.0
8426ce1ffffffff,3.0,0.0,0.0,0.0
8426cebffffffff,16.0,0.0,0.0,0.0
8426cedffffffff,3.0,0.0,0.0,0.0
8426d03ffffffff,5.0,0.0,0.0,0.0
8426d09ffffffff,4.0,0.0,0.0,0.0
8426d0dffffffff,4.0,0.0,0.0,0.0
8426d15ffffffff,43.0,0.0,0.0,0.0
8426d19ffffffff,1.0,0.0,0.0,0.0
8426d1bffffffff,7.0,0.0,0.0,0.0
8426d1dffffffff,1.0,0.0,0.0,0.0
8426d45ffffffff,9.0,0.0,0.0,0.0
8426d49ffffffff,8.0,3.0,0.0,0.0
8426d4bffffffff,25.0,5.0,0.0,0.0
8426d51ffffffff,4.0,0.0,0.0,0.0
8426d57ffffffff,2.0,0.0,0.0,0.0
8426d5bffffffff,12.0,0.0,0.0,0.0
8426d5dffffffff,6.0,0.0,0.0,0.0
8426d67ffffffff,3.0,0.0,0.0,0.0
8426dcdffffffff,1.0,0.0,0.0,0.0
8426dd3ffffffff,2.0,0.0,0.0,0.0
8426ddbffffffff,2.0,0.0,0.0,0.0
8426debffffffff,1.0,0.0,0.0,0.0
8426e01ffffffff,48.0,2.0,0.0,0.0
8426e03ffffffff,56.0,2.0,0.0,0.0
8426e05ffffffff,28.0,6.0,0.0,0.0
8426e07ffffffff,420.0,11.0,0.0,0.0
8426e09ffffffff,137.0,3.0,0.0,0.0
8426e0bffffffff,103.0,7.0,0.0,0.0
8426e0dffffffff,94.0,5.0,0.0,0.0
8426e11ffffffff,130.0,8.0,0.0,0.0
8426e13ffffffff,27.0,0.0,0.0,0.0
8426e15ffffffff,15.0,0.0,0.0,0.0
8426e17ffffffff,23.0,0.0,0.0,0.0
8426e19ffffffff,109.0,17.0,0.0,0.0
8426e1bffffffff,46.0,6.0,0.0,0.0
8426e1dffffffff,8.0,3.0,0.0,0.0
8426e21ffffffff,95.0,6.0,0.0,0.0
8426e23ffffffff,235.0,10.0,0.0,0.0
8426e25ffffffff,4.0,0.0,0.0,0.0
8426e27ffffffff,63.0,17.0,0.0,0.0
8426e29ffffffff,70.0,5.0,0.0,0.0
8426e2bffffffff,93.0,2.0,0.0,0.0
8426e2dffffffff,40.0,6.0,0.0,0.0
8426e31ffffffff,102.0,48.0,0.0,0.0
8426e33ffffffff,114.0,2.0,0.0,0.0
8426e35ffffffff,12.0,0.0,0.0,0.0
8426e39ffffffff,73.0,0.0,0.0,0.0
8426e3bffffffff,6.0,3.0,0.0,0.0
8426e3dffffffff,155.0,4.0,0.0,0.0
8426e41ffffffff,24.0,2.0,0.0,0.0
8426e43ffffffff,1370.0,37.0,0.0,0.0
8426e45ffffffff,10.0,0.0,0.0,0.0
8426e47ffffffff,80.0,7.0,0.0,0.0
8426e49ffffffff,37.0,4.0,0.0,0.0
8426e4bffffffff,15.0,0.0,0.0,0.0
8426e4dffffffff,28.0,3.0,0.0,0.0
8426e51ffffffff,688.0,26.0,0.0,0.0
8426e53ffffffff,192.0,29.0,0.0,0.0
8426e55ffffffff,68.0,3.0,0.0,0.0
8426e57ffffffff,167.0,17.0,0.0,0.0
8426e59ffffffff,985.0,56.0,0.0,0.0
8426e5bffffffff,2658.0,255.0,0.0,0.0
8426e5dffffffff,217.0,3.0,0.0,0.0
8426e61ffffffff,16.0,2.0,0.0,0.0
8426e63ffffffff,74.0,4.0,0.0,0.0
8426e67ffffffff,191.0,11.0,0.0,0.0
8426e69ffffffff,50.0,3.0,0.0,0.0
8426e6bffffffff,49.0,0.0,0.0,0.0
8426e6dffffffff,35.0,17.0,0.0,0.0
8426e81ffffffff,31.0,0.0,0.0,0.0
8426e83ffffffff,145.0,0.0,0.0,0.0
8426e85ffffffff,40.0,0.0,0.0,0.0
8426e87ffffffff,6.0,0.0,0.0,0.0
8426e89ffffffff,35.0,0.0,0.0,0.0
8426e8bffffffff,61.0,0.0,0.0,0.0
8426e8dffffffff,14.0,0.0,0.0,0.0
8426e93ffffffff,4.0,0.0,0.0,0.0
8426e95ffffffff,44.0,0.0,0.0,0.0
8426e97ffffffff,82.0,13.0,0.0,0.0
8426e99ffffffff,114.0,2.0,0.0,0.0
8426e9bffffffff,96.0,9.0,0.0,0.0
8426e9dffffffff,249.0,13.0,0.0,0.0
8426ea1ffffffff,6.0,0.0,0.0,0.0
8426ea3ffffffff,9.0,0.0,0.0,0.0
8426ea7ffffffff,4.0,0.0,0.0,0.0
8426ea9ffffffff,40.0,0.0,0.0,0.0
8426eabffffffff,7.0,0.0,0.0,0.0
8426eadffffffff,18.0,0.0,0.0,0.0
8426eb1ffffffff,10.0,0.0,0.0,0.0
8426eb5ffffffff,2.0,0.0,0.0,0.0
8426eb7ffffffff,11.0,0.0,0.0,0.0
8426eb9ffffffff,30.0,0.0,0.0,0.0
8426ebbffffffff,18.0,0.0,0.0,0.0
8426ebdffffffff,32.0,0.0,0.0,0.0
8426ec1ffffffff,191.0,14.0,0.0,0.0
8426ec3ffffffff,66.0,0.0,0.0,0.0
8426ec5ffffffff,2.0,0.0,0.0,0.0
8426ec7ffffffff,2.0,0.0,0.0,0.0
8426ec9ffffffff,176.0,2.0,0.0,0.0
8426ecbffffffff,981.0,9.0,0.0,0.0
8426ecdffffffff,120.0,0.0,0.0,0.0
8426ed1ffffffff,716.0,13.0,0.0,0.0
8426ed3ffffffff,38.0,0.0,0.0,0.0
8426ed5ffffffff,359.0,3.0,0.0,0.0
8426ed7ffffffff,789.0,1.0,0.0,0.0
8426ed9ffffffff,269.0,7.0,0.0,0.0
8426edbffffffff,63.0,2.0,0.0,0.0
8426eddffffffff,621.0,19.0,0.0,0.0
8426ee1ffffffff,71.0,0.0,0.0,0.0
8426ee3ffffffff,122.0,0.0,0.0,0.0
8426ee5ffffffff,10.0,0.0,0.0,0.0
8426ee7ffffffff,23.0,0.0,0.0,0.0
8426ee9ffffffff,70.0,1.0,0.0,0.0
8426eebffffffff,16.0,0.0,0.0,0.0
8426eedffffffff,239.0,0.0,0.0,0.0
8426f05ffffffff,4.0,0.0,0.0,0.0
8426f07ffffffff,31.0,3.0,0.0,0.0
8426f09ffffffff,2.0,0.0,0.0,0.0
8426f0bffffffff,6.0,0.0,0.0,0.0
8426f0dffffffff,136.0,17.0,0.0,0.0
8426f11ffffffff,51.0,30.0,0.0,0.0
8426f13ffffffff,65.0,24.0,0.0,0.0
8426f15ffffffff,2.0,0.0,0.0,0.0
8426f17ffffffff,48.0,15.0,0.0,0.0
8426f19ffffffff,18.0,6.0,0.0,0.0
8426f1bffffffff,28.0,13.0,0.0,0.0
8426f1dffffffff,27.0,15.0,0.0,0.0
8426f25ffffffff,132.0,45.0,0.0,0.0
8426f27ffffffff,7.0,0.0,0.0,0.0
8426f2dffffffff,17.0,6.0,0.0,0.0
8426f31ffffffff,2.0,2.0,0.0,0.0
8426f33ffffffff,12.0,5.0,0.0,0.0
8426f39ffffffff,2.0,0.0,0.0,0.0
8426f3bffffffff,35.0,12.0,0.0,0.0
8426f3dffffffff,10.0,0.0,0.0,0.0
8426f43ffffffff,12.0,2.0,0.0,0.0
8426f45ffffffff,15.0,3.0,0.0,0.0
8426f47ffffffff,3.0,0.0,0.0,0.0
8426f49ffffffff,21.0,5.0,0.0,0.0
8426f4bffffffff,26.0,6.0,0.0,0.0
8426f4dffffffff,12.0,4.0,0.0,0.0
8426f51ffffffff,57.0,11.0,0.0,0.0
8426f53ffffffff,11.0,2.0,0.0,0.0
8426f55ffffffff,5.0,0.0,0.0,0.0
8426f57ffffffff,21.0,6.0,0.0,0.0
8426f59ffffffff,5.0,2.0,0.0,0.0
8426f5bffffffff,2.0,0.0,0.0,0.0
8426f5dffffffff,7.0,3.0,0.0,0.0
8426f63ffffffff,17.0,3.0,0.0,0.0
8426f69ffffffff,9.0,8.0,0.0,0.0
8426f6bffffffff,1.0,0.0,0.0,0.0
8426f6dffffffff,90.0,58.0,0.0,0.0
8427003ffffffff,2.0,0.0,0.0,0.0
8427007ffffffff,84.0,0.0,0.0,0.0
8427013ffffffff,4.0,0.0,0.0,0.0
8427017ffffffff,6.0,0.0,0.0,0.0
8427021ffffffff,37.0,0.0,0.0,0.0
8427023ffffffff,462.0,0.0,0.0,0.0
8427025ffffffff,23.0,0.0,0.0,0.0
8427027ffffffff,100.0,0.0,0.0,0.0
8427029ffffffff,27.0,0.0,0.0,0.0
842702bffffffff,636.0,0.0,0.0,0.0
842702dffffffff,24.0,0.0,0.0,0.0
8427031ffffffff,185.0,0.0,0.0,0.0
8427033ffffffff,8.0,0.0,0.0,0.0
8427035ffffffff,88.0,0.0,0.0,0.0
8427037ffffffff,32.0,0.0,0.0,0.0
8427039ffffffff,166.0,0.0,0.0,0.0
842703bffffffff,30.0,0.0,0.0,0.0
842703dffffffff,164.0,0.0,0.0,0.0
8427063ffffffff,22.0,0.0,0.0,0.0
8427067ffffffff,17.0,0.0,0.0,0.0
8427081ffffffff,6.0,0.0,0.0,0.0
8427083ffffffff,12.0,0.0,0.0,0.0
8427085ffffffff,31.0,2.0,0.0,0.0
8427087ffffffff,8.0,0.0,0.0,0.0
8427089ffffffff,11.0,0.0,0.0,0.0
842708bffffffff,9.0,1.0,0.0,0.0
842708dffffffff,30.0,2.0,0.0,0.0
8427091ffffffff,12.0,0.0,0.0,0.0
8427093ffffffff,451.0,10.0,0.0,0.0
8427095ffffffff,19.0,0.0,0.0,0.0
8427097ffffffff,3184.0,356.0,0.0,0.0
8427099ffffffff,29.0,2.0,0.0,0.0
842709bffffffff,19.0,2.0,0.0,0.0
842709dffffffff,40.0,2.0,0.0,0.0
84270a1ffffffff,5.0,3.0,0.0,0.0
84270a3ffffffff,233.0,6.0,0.0,0.0
84270a5ffffffff,12.0,2.0,0.0,0.0
84270a7ffffffff,73.0,27.0,0.0,0.0
84270a9ffffffff,27.0,0.0,0.0,0.0
84270abffffffff,15.0,0.0,0.0,0.0
84270adffffffff,12.0,2.0,0.0,0.0
84270b1ffffffff,131.0,2.0,0.0,0.0
84270b3ffffffff,157.0,3.0,0.0,0.0
84270b5ffffffff,69.0,6.0,0.0,0.0
84270b7ffffffff,47.0,2.0,0.0,0.0
84270b9ffffffff,25.0,4.0,0.0,0.0
84270bbffffffff,730.0,94.0,0.0,0.0
84270bdffffffff,39.0,1.0,0.0,0.0
84270cdffffffff,2.0,0.0,0.0,0.0
84270d3ffffffff,4.0,0.0,0.0,0.0
84270d5ffffffff,1.0,1.0,0.0,0.0
84270d7ffffffff,10.0,0.0,0.0,0.0
84270dbffffffff,6.0,0.0,0.0,0.0
84270e1ffffffff,53.0,4.0,0.0,0.0
84270e3ffffffff,64.0,2.0,0.0,0.0
84270e5ffffffff,45.0,0.0,0.0,0.0
84270e7ffffffff,59.0,0.0,0.0,0.0
84270e9ffffffff,2.0,0.0,0.0,0.0
8427101ffffffff,8.0,0.0,0.0,0.0
8427103ffffffff,105.0,0.0,0.0,0.0
8427105ffffffff,2.0,0.0,0.0,0.0
8427107ffffffff,33.0,0.0,0.0,0.0
8427109ffffffff,9.0,0.0,0.0,0.0
842710bffffffff,53.0,0.0,0.0,0.0
842710dffffffff,2.0,0.0,0.0,0.0
8427111ffffffff,2.0,0.0,0.0,0.0
8427113ffffffff,4.0,0.0,0.0,0.0
8427115ffffffff,31.0,0.0,0.0,0.0
8427117ffffffff,56.0,0.0,0.0,0.0
842711bffffffff,182.0,0.0,0.0,0.0
842711dffffffff,10.0,0.0,0.0,0.0
8427121ffffffff,6.0,0.0,0.0,0.0
8427123ffffffff,6.0,0.0,0.0,0.0
8427125ffffffff,8.0,0.0,0.0,0.0
8427127ffffffff,16.0,0.0,0.0,0.0
842712bffffffff,25.0,0.0,0.0,0.0
842712dffffffff,15.0,0.0,0.0,0.0
8427131ffffffff,167.0,0.0,0.0,0.0
8427133ffffffff,3.0,0.0,0.0,0.0
8427135ffffffff,2.0,0.0,0.0,0.0
8427137ffffffff,13.0,0.0,0.0,0.0
8427139ffffffff,30.0,0.0,0.0,0.0
842713bffffffff,289.0,0.0,0.0,0.0
842713dffffffff,24.0,0.0,0.0,0.0
8427151ffffffff,3.0,0.0,0.0,0.0
8427155ffffffff,1.0,0.0,0.0,0.0
8427157ffffffff,4.0,0.0,0.0,0.0
8427163ffffffff,4.0,0.0,0.0,0.0
8427165ffffffff,5.0,0.0,0.0,0.0
8427169ffffffff,8.0,0.0,0.0,0.0
8427181ffffffff,46.0,8.0,0.0,0.0
8427183ffffffff,340.0,37.0,0.0,0.0
8427187ffffffff,8.0,2.0,0.0,0.0
8427189ffffffff,85.0,12.0,0.0,0.0
842718bffffffff,35.0,3.0,0.0,0.0
842718dffffffff,15.0,2.0,0.0,0.0
8427191ffffffff,96.0,2.0,0.0,0.0
8427193ffffffff,142.0,8.0,0.0,0.0
8427195ffffffff,51.0,12.0,0.0,0.0
8427197ffffffff,50.0,10.0,0.0,0.0
8427199ffffffff,300.0,8.0,0.0,0.0
842719bffffffff,60.0,2.0,0.0,0.0
842719dffffffff,612.0,57.0,0.0,0.0
84271a1ffffffff,13.0,1.0,0.0,0.0
84271a3ffffffff,13.0,1.0,0.0,0.0
84271a5ffffffff,18.0,0.0,0.0,0.0
84271a7ffffffff,39.0,4.0,0.0,0.0
84271a9ffffffff,7.0,0.0,0.0,0.0
84271abffffffff,144.0,23.0,0.0,0.0
84271adffffffff,44.0,3.0,0.0,0.0
84271b1ffffffff,27.0,3.0,0.0,0.0
84271b3ffffffff,184.0,34.0,0.0,0.0
84271b5ffffffff,36.0,11.0,0.0,0.0
84271b7ffffffff,51.0,8.0,0.0,0.0
84271b9ffffffff,41.0,7.0,0.0,0.0
84271bbffffffff,18.0,6.0,0.0,0.0
84271bdffffffff,29.0,4.0,0.0,0.0
84271c1ffffffff,4.0,0.0,0.0,0.0
84271c3ffffffff,35.0,4.0,0.0,0.0
84271c5ffffffff,66.0,0.0,0.0,0.0
84271c7ffffffff,222.0,18.0,0.0,0.0
84271c9ffffffff,4391.0,0.0,0.0,0.0
84271cbffffffff,54.0,0.0,0.0,0.0
84271cdffffffff,10.0,0.0,0.0,0.0
84271d1ffffffff,31.0,0.0,0.0,0.0
84271d3ffffffff,77.0,0.0,0.0,0.0
84271d5ffffffff,78.0,0.0,0.0,0.0
84271d7ffffffff,62.0,5.0,0.0,0.0
84271d9ffffffff,34.0,0.0,0.0,0.0
84271dbffffffff,58.0,4.0,0.0,0.0
84271ddffffffff,27.0,0.0,0.0,0.0
84271e1ffffffff,3.0,0.0,0.0,0.0
84271e5ffffffff,38.0,1.0,0.0,0.0
84271e7ffffffff,12.0,0.0,0.0,0.0
84271e9ffffffff,20.0,0.0,0.0,0.0
84271ebffffffff,122.0,0.0,0.0,0.0
84271edffffffff,25.0,0.0,0.0,0.0
84272a7ffffffff,21.0,0.0,0.0,0.0
8427401ffffffff,602.0,0.0,0.0,0.0
8427403ffffffff,16.0,0.0,0.0,0.0
8427405ffffffff,153.0,35.0,0.0,0.0
8427407ffffffff,391.0,5.0,0.0,0.0
8427409ffffffff,77.0,0.0,0.0,0.0
842740dffffffff,56.0,0.0,0.0,0.0
8427411ffffffff,668.0,0.0,0.0,0.0
8427413ffffffff,119.0,0.0,0.0,0.0
8427415ffffffff,1.0,0.0,0.0,0.0
8427417ffffffff,179.0,0.0,0.0,0.0
8427419ffffffff,975.0,0.0,0.0,0.0
842741bffffffff,159.0,0.0,0.0,0.0
842741dffffffff,292.0,0.0,0.0,0.0
8427421ffffffff,239.0,17.0,0.0,0.0
8427423ffffffff,98.0,0.0,0.0,0.0
8427425ffffffff,96.0,7.0,0.0,0.0
8427427ffffffff,17.0,0.0,0.0,0.0
8427429ffffffff,316.0,7.0,0.0,0.0
842742bffffffff,103.0,0.0,0.0,0.0
842742dffffffff,404.0,8.0,0.0,0.0
8427431ffffffff,299.0,8.0,0.0,0.0
8427435ffffffff,1541.0,38.0,0.0,0.0
8427437ffffffff,616.0,6.0,0.0,0.0
8427439ffffffff,155.0,1.0,0.0,0.0
842743dffffffff,243.0,4.0,0.0,0.0
8427441ffffffff,75.0,0.0,0.0,0.0
8427443ffffffff,6.0,0.0,0.0,0.0
8427445ffffffff,701.0,0.0,0.0,0.0
8427447ffffffff,42.0,0.0,0.0,0.0
8427449ffffffff,17.0,0.0,0.0,0.0
842744bffffffff,79.0,0.0,0.0,0.0
8427451ffffffff,153.0,0.0,0.0,0.0
8427453ffffffff,330.0,0.0,0.0,0.0
8427457ffffffff,33.0,0.0,0.0,0.0
8427459ffffffff,5.0,0.0,0.0,0.0
842745bffffffff,313.0,0.0,0.0,0.0
842745dffffffff,4.0,0.0,0.0,0.0
8427461ffffffff,29.0,0.0,0.0,0.0
8427463ffffffff,3100.0,146.0,0.0,0.0
8427465ffffffff,93.0,0.0,0.0,0.0
8427467ffffffff,1326.0,18.0,0.0,0.0
8427469ffffffff,275.0,0.0,0.0,0.0
842746bffffffff,21.0,0.0,0.0,0.0
842746dffffffff,48.0,0.0,0.0,0.0
8427481ffffffff,4407.0,0.0,0.0,0.0
8427483ffffffff,2599.0,0.0,0.0,0.0
8427485ffffffff,4007.0,0.0,0.0,0.0
8427487ffffffff,2450.0,0.0,0.0,0.0
8427489ffffffff,153.0,0.0,0.0,0.0
842748bffffffff,1082.0,0.0,0.0,0.0
842748dffffffff,5173.0,0.0,0.0,0.0
8427491ffffffff,1126.0,0.0,0.0,0.0
8427493ffffffff,192.0,11.0,0.0,0.0
8427495ffffffff,161.0,0.0,0.0,0.0
8427497ffffffff,552.0,25.0,0.0,0.0
8427499ffffffff,12397.0,4.0,0.0,0.0
842749bffffffff,548.0,0.0,0.0,0.0
842749dffffffff,1794.0,0.0,0.0,0.0
84274a3ffffffff,139.0,0.0,0.0,0.0
84274abffffffff,615.0,0.0,0.0,0.0
84274b1ffffffff,3138.0,107.0,0.0,0.0
84274b3ffffffff,1523.0,31.0,0.0,0.0
84274b5ffffffff,3386.0,719.0,0.0,0.0
84274b7ffffffff,740.0,38.0,0.0,0.0
84274b9ffffffff,2845.0,0.0,0.0,0.0
84274bbffffffff,445.0,48.0,0.0,0.0
84274bdffffffff,446.0,0.0,0.0,0.0
84274c1ffffffff,945.0,0.0,0.0,0.0
84274c3ffffffff,179.0,0.0,0.0,0.0
84274c5ffffffff,97.0,0.0,0.0,0.0
84274c7ffffffff,156.0,0.0,0.0,0.0
84274c9ffffffff,87.0,0.0,0.0,0.0
84274cbffffffff,1053.0,0.0,0.0,0.0
84274cdffffffff,71.0,0.0,0.0,0.0
84274d1ffffffff,673.0,0.0,0.0,0.0
84274d3ffffffff,4790.0,0.0,0.0,0.0
84274d5ffffffff,1047.0,0.0,0.0,0.0
84274d7ffffffff,3082.0,0.0,0.0,0.0
84274d9ffffffff,464.0,0.0,0.0,0.0
84274dbffffffff,3525.0,0.0,0.0,0.0
84274ddffffffff,558.0,0.0,0.0,0.0
84274e1ffffffff,409.0,0.0,0.0,0.0
84274e3ffffffff,2342.0,0.0,0.0,0.0
84274e9ffffffff,362.0,0.0,0.0,0.0
84274ebffffffff,283.0,0.0,0.0,0.0
84274edffffffff,193.0,0.0,0.0,0.0
8427501ffffffff,46.0,0.0,0.0,0.0
8427503ffffffff,47.0,3.0,0.0,0.0
8427505ffffffff,64.0,0.0,0.0,0.0
8427507ffffffff,83.0,0.0,0.0,0.0
8427509ffffffff,139.0,4.0,0.0,0.0
842750bffffffff,48.0,8.0,0.0,0.0
842750dffffffff,18.0,2.0,0.0,0.0
8427511ffffffff,211.0,40.0,0.0,0.0
8427513ffffffff,478.0,123.0,0.0,0.0
8427515ffffffff,24.0,11.0,0.0,0.0
8427517ffffffff,162.0,0.0,0.0,0.0
8427519ffffffff,160.0,10.0,0.0,0.0
842751bffffffff,257.0,9.0,0.0,0.0
842751dffffffff,90.0,8.0,0.0,0.0
8427521ffffffff,1100.0,11.0,0.0,0.0
8427523ffffffff,361.0,7.0,0.0,0.0
8427525ffffffff,726.0,19.0,0.0,0.0
8427527ffffffff,10692.0,533.0,0.0,0.0
8427529ffffffff,372.0,18.0,0.0,0.0
842752bffffffff,87.0,5.0,0.0,0.0
842752dffffffff,212.0,19.0,0.0,0.0
8427531ffffffff,151.0,1.0,0.0,0.0
8427533ffffffff,76.0,12.0,0.0,0.0
8427535ffffffff,813.0,15.0,0.0,0.0
8427537ffffffff,476.0,34.0,0.0,0.0
8427539ffffffff,169.0,5.0,0.0,0.0
842753bffffffff,25.0,1.0,0.0,0.0
842753dffffffff,125.0,0.0,0.0,0.0
8427541ffffffff,646.0,16.0,0.0,0.0
8427543ffffffff,88.0,0.0,0.0,0.0
8427545ffffffff,114.0,13.0,0.0,0.0
8427547ffffffff,72.0,2.0,0.0,0.0
842754bffffffff,11.0,0.0,0.0,0.0
842754dffffffff,89.0,3.0,0.0,0.0
8427551ffffffff,488.0,8.0,0.0,0.0
8427553ffffffff,281.0,0.0,0.0,0.0
8427555ffffffff,89.0,0.0,0.0,0.0
8427557ffffffff,46.0,4.0,0.0,0.0
8427559ffffffff,160.0,0.0,0.0,0.0
842755bffffffff,453.0,8.0,0.0,0.0
842755dffffffff,69.0,2.0,0.0,0.0
8427561ffffffff,208.0,20.0,0.0,0.0
8427563ffffffff,56.0,5.0,0.0,0.0
8427565ffffffff,125.0,5.0,0.0,0.0
8427567ffffffff,168.0,13.0,0.0,0.0
8427569ffffffff,2467.0,852.0,0.0,0.0
842756bffffffff,96.0,37.0,0.0,0.0
842756dffffffff,113.0,6.0,0.0,0.0
8427581ffffffff,13450.0,298.0,0.0,0.0
8427583ffffffff,970.0,9.0,0.0,0.0
8427585ffffffff,1308.0,28.0,0.0,0.0
8427587ffffffff,1247.0,91.0,0.0,0.0
8427589ffffffff,556.0,6.0,0.0,0.0
842758bffffffff,1280.0,5.0,0.0,0.0
842758dffffffff,1296.0,51.0,0.0,0.0
8427591ffffffff,4876.0,12.0,0.0,0.0
8427593ffffffff,15555.0,118.0,0.0,0.0
8427595ffffffff,573.0,10.0,0.0,0.0
8427597ffffffff,593.0,65.0,0.0,0.0
8427599ffffffff,1710.0,81.0,0.0,0.0
842759bffffffff,4437.0,173.0,0.0,0.0
842759dffffffff,1480.0,5.0,0.0,0.0
84275a1ffffffff,647.0,31.0,0.0,0.0
84275a3ffffffff,472.0,2.0,0.0,0.0
84275a5ffffffff,47.0,2.0,0.0,0.0
84275a7ffffffff,31.0,0.0,0.0,0.0
84275a9ffffffff,178.0,0.0,0.0,0.0
84275abffffffff,425.0,0.0,0.0,0.0
84275adffffffff,339.0,5.0,0.0,0.0
84275b1ffffffff,37.0,0.0,0.0,0.0
84275b3ffffffff,486.0,39.0,0.0,0.0
84275b5ffffffff,1375.0,23.0,0.0,0.0
84275b7ffffffff,290.0,6.0,0.0,0.0
84275b9ffffffff,432.0,2.0,0.0,0.0
84275bbffffffff,338.0,38.0,0.0,0.0
84275bdffffffff,106.0,10.0,0.0,0.0
84275c1ffffffff,266.0,4.0,0.0,0.0
84275c3ffffffff,1596.0,46.0,0.0,0.0
84275c5ffffffff,357.0,15.0,0.0,0.0
84275c7ffffffff,475.0,9.0,0.0,0.0
84275c9ffffffff,390.0,12.0,0.0,0.0
84275cbffffffff,1202.0,15.0,0.0,0.0
84275cdffffffff,1927.0,392.0,0.0,0.0
84275d1ffffffff,2636.0,77.0,0.0,0.0
84275d3ffffffff,3754.0,41.0,0.0,0.0
84275d5ffffffff,1038.0,10.0,0.0,0.0
84275d7ffffffff,3761.0,65.0,0.0,0.0
84275d9ffffffff,1243.0,57.0,0.0,0.0
84275ddffffffff,1060.0,53.0,0.0,0.0
84275e1ffffffff,99.0,2.0,0.0,0.0
84275e3ffffffff,51.0,3.0,0.0,0.0
84275e5ffffffff,363.0,7.0,0.0,0.0
84275e7ffffffff,250.0,0.0,0.0,0.0
84275e9ffffffff,571.0,14.0,0.0,0.0
84275ebffffffff,363.0,2.0,0.0,0.0
84275edffffffff,105.0,0.0,0.0,0.0
8427601ffffffff,2.0,0.0,0.0,0.0
8427605ffffffff,7.0,0.0,0.0,0.0
8427607ffffffff,10.0,0.0,0.0,0.0
8427613ffffffff,4.0,2.0,0.0,0.0
8427617ffffffff,64.0,14.0,0.0,0.0
842761bffffffff,2.0,0.0,0.0,0.0
8427631ffffffff,452.0,0.0,0.0,0.0
8427633ffffffff,348.0,0.0,0.0,0.0
8427635ffffffff,10.0,0.0,0.0,0.0
8427637ffffffff,109.0,0.0,0.0,0.0
8427639ffffffff,11.0,0.0,0.0,0.0
842763bffffffff,1101.0,195.0,0.0,0.0
8427647ffffffff,3.0,0.0,0.0,0.0
842765dffffffff,2.0,0.0,0.0,0.0
8427665ffffffff,3.0,0.0,0.0,0.0
8427685ffffffff,97.0,0.0,0.0,0.0
8427687ffffffff,215.0,0.0,0.0,0.0
8427691ffffffff,430.0,9.0,0.0,0.0
8427693ffffffff,233.0,34.0,0.0,0.0
8427699ffffffff,292.0,45.0,0.0,0.0
842769bffffffff,56.0,2.0,0.0,0.0
84276a1ffffffff,989.0,0.0,0.0,0.0
84276a3ffffffff,156.0,0.0,0.0,0.0
84276a5ffffffff,550.0,0.0,0.0,0.0
84276a7ffffffff,527.0,0.0,0.0,0.0
84276a9ffffffff,158.0,0.0,0.0,0.0
84276abffffffff,135.0,0.0,0.0,0.0
84276adffffffff,218.0,0.0,0.0,0.0
84276b1ffffffff,112.0,0.0,0.0,0.0
84276b3ffffffff,41.0,0.0,0.0,0.0
84276b5ffffffff,273.0,0.0,0.0,0.0
84276b7ffffffff,634.0,0.0,0.0,0.0
84276b9ffffffff,59.0,0.0,0.0,0.0
84276bbffffffff,144.0,0.0,0.0,0.0
84276bdffffffff,1343.0,0.0,0.0,0.0
84276c1ffffffff,57.0,3.0,0.0,0.0
84276c3ffffffff,11.0,0.0,0.0,0.0
84276c5ffffffff,1.0,0.0,0.0,0.0
84276c7ffffffff,5.0,0.0,0.0,0.0
84276c9ffffffff,9.0,2.0,0.0,0.0
84276cbffffffff,35.0,2.0,0.0,0.0
84276cdffffffff,11.0,4.0,0.0,0.0
84276d1ffffffff,274.0,12.0,0.0,0.0
84276d3ffffffff,751.0,37.0,0.0,0.0
