cell_id,Lanius borealis,Lanius borealis [mollis Group],Lanius borealis borealis
842816bffffffff,69.0,0.0,0.0
8428183ffffffff,16.0,0.0,0.0
8428187ffffffff,4.0,0.0,0.0
8428195ffffffff,6.0,0.0,0.0
842819dffffffff,6.0,0.0,0.0
84281a5ffffffff,4.0,0.0,0.0
84281b1ffffffff,26.0,0.0,0.0
84281b3ffffffff,73.0,0.0,0.0
84281b5ffffffff,195.0,0.0,0.0
84281b7ffffffff,2.0,0.0,0.0
84281b9ffffffff,8.0,0.0,0.0
84281bbffffffff,2.0,0.0,0.0
84281d5ffffffff,3.0,0.0,0.0
84281e1ffffffff,6.0,0.0,0.0
84281e3ffffffff,1.0,0.0,0.0
84281e5ffffffff,9.0,0.0,0.0
84281e9ffffffff,8.0,0.0,0.0
84281ebffffffff,83.0,0.0,0.0
84281edffffffff,7.0,0.0,0.0
8428801ffffffff,43.0,0.0,0.0
8428803ffffffff,9.0,0.0,0.0
8428807ffffffff,8.0,0.0,0.0
8428809ffffffff,22.0,0.0,0.0
842880bffffffff,13.0,0.0,0.0
842880dffffffff,8.0,0.0,0.0
8428813ffffffff,133.0,0.0,1.0
8428817ffffffff,61.0,0.0,0.0
8428819ffffffff,4.0,0.0,0.0
842881bffffffff,8.0,0.0,0.0
842881dffffffff,4.0,0.0,0.0
8428833ffffffff,3.0,0.0,0.0
8428839ffffffff,23.0,0.0,0.0
8428841ffffffff,31.0,0.0,0.0
8428843ffffffff,49.0,0.0,0.0
8428845ffffffff,5.0,0.0,0.0
8428847ffffffff,10.0,0.0,0.0
8428849ffffffff,30.0,0.0,0.0
842884bffffffff,8.0,0.0,0.0
842884dffffffff,28.0,0.0,0.0
8428851ffffffff,1.0,0.0,0.0
8428855ffffffff,63.0,0.0,0.0
842885dffffffff,15.0,0.0,0.0
8428869ffffffff,3.0,0.0,0.0
842886dffffffff,17.0,0.0,0.0
8428881ffffffff,72.0,0.0,0.0
8428883ffffffff,15.0,0.0,0.0
8428885ffffffff,51.0,0.0,0.0
8428887ffffffff,29.0,0.0,0.0
8428889ffffffff,68.0,0.0,0.0
842888bffffffff,102.0,0.0,0.0
842888dffffffff,70.0,0.0,0.0
8428891ffffffff,49.0,0.0,0.0
8428893ffffffff,66.0,0.0,0.0
8428895ffffffff,37.0,0.0,0.0
8428897ffffffff,26.0,0.0,0.0
8428899ffffffff,96.0,0.0,0.0
842889bffffffff,41.0,0.0,0.0
842889dffffffff,10.0,0.0,0.0
84288a1ffffffff,53.0,0.0,0.0
84288a3ffffffff,85.0,0.0,0.0
84288a5ffffffff,42.0,0.0,0.0
84288a7ffffffff,10.0,0.0,0.0
84288a9ffffffff,19.0,0.0,0.0
84288abffffffff,6.0,0.0,0.0
84288adffffffff,249.0,0.0,0.0
84288b1ffffffff,4.0,0.0,0.0
84288b3ffffffff,21.0,0.0,0.0
84288b5ffffffff,7.0,0.0,0.0
84288b7ffffffff,39.0,0.0,0.0
84288b9ffffffff,6.0,0.0,0.0
84288bbffffffff,11.0,0.0,0.0
84288bdffffffff,4.0,0.0,0.0
84288c1ffffffff,7.0,0.0,0.0
84288c3ffffffff,3.0,0.0,0.0
84288c5ffffffff,94.0,0.0,2.0
84288c7ffffffff,15.0,0.0,0.0
84288c9ffffffff,5.0,0.0,0.0
84288cbffffffff,2.0,0.0,0.0
84288d1ffffffff,12.0,0.0,0.0
84288d3ffffffff,6.0,0.0,0.0
84288d5ffffffff,16.0,0.0,0.0
84288d7ffffffff,56.0,0.0,0.0
84288d9ffffffff,10.0,0.0,0.0
84288dbffffffff,38.0,0.0,0.0
84288e1ffffffff,4.0,0.0,0.0
84288e3ffffffff,26.0,0.0,0.0
84288e7ffffffff,76.0,0.0,0.0
84288e9ffffffff,85.0,0.0,0.0
84288ebffffffff,3.0,0.0,0.0
84288edffffffff,4.0,0.0,0.0
8428903ffffffff,19.0,0.0,0.0
8428907ffffffff,65.0,0.0,0.0
842890bffffffff,2.0,0.0,0.0
8428911ffffffff,15.0,0.0,0.0
8428913ffffffff,3.0,0.0,0.0
8428917ffffffff,6.0,0.0,0.0
8428919ffffffff,2.0,0.0,0.0
842891dffffffff,9.0,0.0,0.0
8428921ffffffff,20.0,0.0,0.0
8428923ffffffff,105.0,0.0,0.0
8428927ffffffff,11.0,0.0,0.0
8428929ffffffff,13.0,0.0,0.0
842892bffffffff,3.0,0.0,0.0
8428931ffffffff,19.0,0.0,0.0
8428935ffffffff,93.0,0.0,0.0
8428937ffffffff,28.0,0.0,0.0
8428939ffffffff,12.0,0.0,0.0
842893bffffffff,18.0,0.0,0.0
842893dffffffff,118.0,0.0,0.0
8428941ffffffff,35.0,0.0,0.0
8428945ffffffff,16.0,0.0,0.0
8428949ffffffff,8.0,0.0,0.0
842894bffffffff,13.0,0.0,0.0
842894dffffffff,16.0,0.0,0.0
842895dffffffff,2.0,0.0,0.0
8428963ffffffff,2.0,0.0,0.0
8428965ffffffff,3.0,0.0,0.0
8428967ffffffff,4.0,0.0,0.0
8428969ffffffff,2.0,0.0,0.0
8428981ffffffff,4.0,0.0,0.0
8428985ffffffff,63.0,0.0,0.0
8428987ffffffff,70.0,0.0,0.0
842898dffffffff,176.0,0.0,0.0
8428993ffffffff,2.0,0.0,0.0
8428999ffffffff,2.0,0.0,0.0
842899bffffffff,22.0,0.0,0.0
84289a3ffffffff,5.0,0.0,0.0
84289a5ffffffff,3.0,0.0,0.0
84289a9ffffffff,10.0,0.0,0.0
84289abffffffff,87.0,0.0,0.0
84289b1ffffffff,6.0,0.0,0.0
84289b5ffffffff,46.0,0.0,0.0
84289b7ffffffff,34.0,0.0,0.0
84289b9ffffffff,3.0,0.0,0.0
84289bdffffffff,98.0,0.0,0.0
84289c5ffffffff,1.0,0.0,0.0
84289d1ffffffff,2.0,0.0,0.0
84289d3ffffffff,73.0,0.0,0.0
84289d9ffffffff,5.0,0.0,0.0
84289dbffffffff,28.0,0.0,0.0
84289e1ffffffff,8.0,0.0,0.0
84289e3ffffffff,16.0,0.0,0.0
84289e5ffffffff,4.0,0.0,0.0
84289e7ffffffff,27.0,0.0,0.0
84289e9ffffffff,6.0,0.0,0.0
84289ebffffffff,110.0,0.0,0.0
84289edffffffff,134.0,0.0,0.0
8428a13ffffffff,9.0,0.0,0.0
8428a17ffffffff,2.0,0.0,0.0
8428a19ffffffff,2.0,0.0,0.0
8428a1dffffffff,2.0,0.0,0.0
8428a27ffffffff,49.0,0.0,0.0
8428a29ffffffff,4.0,0.0,0.0
8428a31ffffffff,1.0,0.0,0.0
8428a83ffffffff,2.0,0.0,0.0
8428a87ffffffff,3.0,0.0,0.0
8428a8bffffffff,2.0,0.0,0.0
8428a8dffffffff,6.0,0.0,0.0
8428a91ffffffff,90.0,0.0,0.0
8428a93ffffffff,7.0,0.0,0.0
8428a95ffffffff,60.0,0.0,0.0
8428a97ffffffff,27.0,0.0,0.0
8428a99ffffffff,30.0,0.0,0.0
8428a9dffffffff,10.0,0.0,0.0
8428aa1ffffffff,17.0,0.0,0.0
8428aa3ffffffff,25.0,0.0,0.0
8428ab1ffffffff,17.0,0.0,0.0
8428ab3ffffffff,2.0,0.0,0.0
8428ab7ffffffff,12.0,0.0,0.0
8428abdffffffff,6.0,0.0,0.0
8428ac1ffffffff,2.0,0.0,0.0
8428acdffffffff,2.0,0.0,0.0
8428ad5ffffffff,6.0,0.0,0.0
8428ad7ffffffff,8.0,0.0,0.0
8428adbffffffff,13.0,0.0,0.0
8428addffffffff,24.0,0.0,0.0
8428ae1ffffffff,36.0,0.0,0.0
8428ae3ffffffff,65.0,0.0,0.0
8428ae9ffffffff,70.0,0.0,0.0
8428aebffffffff,18.0,0.0,0.0
8428b01ffffffff,7.0,0.0,0.0
8428b03ffffffff,4.0,0.0,0.0
8428b05ffffffff,2.0,0.0,0.0
8428b07ffffffff,4.0,0.0,0.0
8428b09ffffffff,11.0,0.0,0.0
8428b0bffffffff,10.0,0.0,0.0
8428b0dffffffff,8.0,0.0,0.0
8428b11ffffffff,18.0,0.0,0.0
8428b13ffffffff,11.0,0.0,0.0
8428b15ffffffff,2.0,0.0,0.0
8428b17ffffffff,7.0,0.0,0.0
8428b1dffffffff,3.0,0.0,0.0
8428b23ffffffff,2.0,0.0,0.0
8428b25ffffffff,6.0,0.0,0.0
8428b27ffffffff,2.0,0.0,0.0
8428b2bffffffff,12.0,0.0,0.0
8428b31ffffffff,3.0,0.0,0.0
8428b35ffffffff,2.0,0.0,0.0
8428b37ffffffff,11.0,0.0,0.0
8428b3bffffffff,80.0,0.0,0.0
8428b3dffffffff,1.0,0.0,0.0
8428b43ffffffff,2.0,0.0,0.0
8428b47ffffffff,4.0,0.0,0.0
8428b4bffffffff,2.0,0.0,0.0
8428b61ffffffff,52.0,0.0,0.0
8428b63ffffffff,12.0,0.0,0.0
8428b65ffffffff,10.0,0.0,0.0
8428b67ffffffff,1.0,0.0,0.0
8428b69ffffffff,162.0,0.0,0.0
8428b6bffffffff,71.0,0.0,0.0
8428b6dffffffff,21.0,0.0,0.0
8428c21ffffffff,2.0,0.0,0.0
8428c23ffffffff,4.0,0.0,0.0
8428c25ffffffff,14.0,0.0,0.0
8428c35ffffffff,2.0,0.0,0.0
8428c61ffffffff,55.0,0.0,0.0
8428c63ffffffff,2.0,0.0,0.0
8428c65ffffffff,15.0,0.0,0.0
8428c6dffffffff,8.0,0.0,0.0
8428d01ffffffff,4.0,0.0,0.0
8428d03ffffffff,2.0,0.0,0.0
8428d07ffffffff,18.0,0.0,0.0
8428d09ffffffff,9.0,0.0,0.0
8428d0bffffffff,50.0,0.0,0.0
8428d11ffffffff,88.0,0.0,0.0
8428d13ffffffff,451.0,0.0,0.0
8428d15ffffffff,290.0,0.0,0.0
8428d17ffffffff,107.0,0.0,0.0
8428d19ffffffff,256.0,0.0,0.0
8428d1bffffffff,265.0,0.0,0.0
8428d1dffffffff,661.0,0.0,0.0
8428d25ffffffff,78.0,0.0,0.0
8428d27ffffffff,2.0,0.0,0.0
8428d29ffffffff,34.0,0.0,0.0
8428d2dffffffff,179.0,0.0,0.0
8428d31ffffffff,4.0,0.0,0.0
8428d33ffffffff,28.0,0.0,0.0
8428d37ffffffff,22.0,0.0,0.0
8428d3bffffffff,114.0,0.0,0.0
8428d43ffffffff,2.0,0.0,0.0
8428d45ffffffff,126.0,0.0,0.0
8428d49ffffffff,1.0,0.0,0.0
8428d4bffffffff,5.0,0.0,0.0
8428d4dffffffff,9.0,0.0,0.0
8428d51ffffffff,13.0,0.0,0.0
8428d55ffffffff,702.0,0.0,0.0
8428d57ffffffff,61.0,0.0,0.0
8428d59ffffffff,8.0,0.0,0.0
8428d5dffffffff,126.0,0.0,0.0
8428d61ffffffff,60.0,0.0,0.0
8428d63ffffffff,4.0,0.0,0.0
8428d65ffffffff,530.0,0.0,0.0
8428d67ffffffff,139.0,0.0,0.0
8428d69ffffffff,53.0,0.0,0.0
8428d6bffffffff,4.0,0.0,0.0
8428d6dffffffff,46.0,0.0,0.0
8428d89ffffffff,49.0,0.0,0.0
8428d8bffffffff,87.0,0.0,0.0
8428d8dffffffff,9.0,0.0,0.0
8428d9dffffffff,6.0,0.0,0.0
8428da5ffffffff,32.0,0.0,0.0
8428dadffffffff,35.0,0.0,0.0
8428dc5ffffffff,128.0,0.0,0.0
8428dc7ffffffff,471.0,0.0,0.0
8428dc9ffffffff,191.0,0.0,0.0
8428dcdffffffff,70.0,0.0,0.0
8428dd1ffffffff,7.0,0.0,0.0
8428dd5ffffffff,46.0,0.0,0.0
8428dd9ffffffff,2.0,0.0,0.0
8428de1ffffffff,10.0,0.0,0.0
8428de3ffffffff,57.0,0.0,0.0
8428de9ffffffff,1326.0,0.0,0.0
8428debffffffff,5.0,0.0,0.0
8428dedffffffff,215.0,0.0,0.0
8428f01ffffffff,145.0,0.0,0.0
8428f03ffffffff,46.0,0.0,0.0
8428f05ffffffff,7.0,0.0,0.0
8428f07ffffffff,67.0,0.0,0.0
8428f09ffffffff,14.0,0.0,0.0
8428f0bffffffff,102.0,0.0,0.0
8428f15ffffffff,9.0,0.0,0.0
8428f17ffffffff,9.0,0.0,0.0
8428f19ffffffff,5.0,0.0,0.0
8428f1dffffffff,4.0,0.0,0.0
8428f21ffffffff,14.0,0.0,0.0
8428f25ffffffff,17.0,0.0,0.0
8428f29ffffffff,7.0,0.0,0.0
8428f2dffffffff,81.0,0.0,0.0
8428f31ffffffff,5.0,0.0,0.0
8428f33ffffffff,52.0,0.0,0.0
8428f35ffffffff,6.0,0.0,0.0
8428f37ffffffff,883.0,0.0,0.0
8428f39ffffffff,9.0,0.0,0.0
8428f43ffffffff,40.0,0.0,0.0
8428f49ffffffff,1.0,0.0,0.0
8428f4bffffffff,222.0,0.0,0.0
8428f55ffffffff,94.0,0.0,0.0
8428f57ffffffff,63.0,0.0,0.0
8428f61ffffffff,45.0,0.0,0.0
8428f65ffffffff,18.0,0.0,0.0
8428f67ffffffff,87.0,0.0,0.0
8428f69ffffffff,3.0,0.0,0.0
8428f6dffffffff,1.0,0.0,0.0
8429883ffffffff,9.0,0.0,0.0
8429893ffffffff,18.0,0.0,0.0
842989dffffffff,6.0,0.0,0.0
84298abffffffff,2.0,0.0,0.0
84298b7ffffffff,3.0,0.0,0.0
84298b9ffffffff,6.0,0.0,0.0
8429903ffffffff,1.0,0.0,0.0
8429915ffffffff,3.0,0.0,0.0
8429919ffffffff,2.0,0.0,0.0
842991dffffffff,2.0,0.0,0.0
8429923ffffffff,10.0,0.0,0.0
842992bffffffff,6.0,0.0,0.0
8429933ffffffff,22.0,0.0,0.0
8429935ffffffff,6.0,0.0,0.0
8429937ffffffff,3.0,0.0,0.0
842993dffffffff,3.0,0.0,0.0
8429995ffffffff,2.0,0.0,0.0
8429997ffffffff,3.0,0.0,0.0
84299ebffffffff,4.0,0.0,0.0
842a103ffffffff,26.0,0.0,0.0
842a10dffffffff,2.0,0.0,0.0
842a14dffffffff,41.0,0.0,0.0
842a161ffffffff,4.0,0.0,0.0
842a163ffffffff,4.0,0.0,0.0
842a165ffffffff,1.0,0.0,0.0
842a16bffffffff,30.0,0.0,0.0
842a301ffffffff,423.0,0.0,0.0
842a303ffffffff,21.0,0.0,0.0
842a305ffffffff,14.0,0.0,0.0
842a307ffffffff,126.0,0.0,0.0
842a309ffffffff,3.0,0.0,0.0
842a30dffffffff,127.0,0.0,0.0
842a311ffffffff,27.0,0.0,0.0
842a313ffffffff,36.0,0.0,0.0
842a315ffffffff,60.0,0.0,0.0
842a317ffffffff,23.0,0.0,0.0
842a31dffffffff,16.0,0.0,0.0
842a321ffffffff,40.0,0.0,0.0
842a323ffffffff,7.0,0.0,0.0
842a325ffffffff,1.0,0.0,0.0
842a329ffffffff,22.0,0.0,0.0
842a32bffffffff,17.0,0.0,0.0
842a32dffffffff,63.0,0.0,0.0
842a335ffffffff,2.0,0.0,0.0
842a339ffffffff,33.0,0.0,0.0
842a33bffffffff,38.0,0.0,0.0
842a33dffffffff,12.0,0.0,0.0
842a341ffffffff,34.0,0.0,0.0
842a345ffffffff,22.0,0.0,0.0
842a347ffffffff,90.0,0.0,0.0
842a349ffffffff,53.0,0.0,0.0
842a34dffffffff,43.0,0.0,0.0
842a361ffffffff,23.0,0.0,0.0
842a363ffffffff,18.0,0.0,0.0
842a365ffffffff,42.0,0.0,0.0
842a367ffffffff,35.0,0.0,0.0
842a369ffffffff,31.0,0.0,0.0
842a825ffffffff,2.0,0.0,0.0
842a82dffffffff,64.0,0.0,0.0
842a84bffffffff,1.0,0.0,0.0
842a861ffffffff,2.0,0.0,0.0
842a863ffffffff,1.0,0.0,0.0
842a865ffffffff,6.0,0.0,0.0
842a867ffffffff,5.0,0.0,0.0
842a86dffffffff,3.0,0.0,0.0
842a925ffffffff,11.0,0.0,0.0
842a941ffffffff,9.0,0.0,0.0
842a943ffffffff,127.0,0.0,0.0
842a949ffffffff,38.0,0.0,0.0
842a94dffffffff,6.0,0.0,0.0
842a955ffffffff,90.0,0.0,0.0
842a959ffffffff,35.0,0.0,0.0
842a95bffffffff,11.0,0.0,0.0
842a95dffffffff,4.0,0.0,0.0
842a967ffffffff,3.0,0.0,0.0
842aa09ffffffff,2.0,0.0,0.0
842aa0dffffffff,2.0,0.0,0.0
842aa2bffffffff,2.0,0.0,0.0
842aa39ffffffff,102.0,0.0,0.0
842aa41ffffffff,3.0,0.0,0.0
842aa43ffffffff,2.0,0.0,0.0
842aa45ffffffff,17.0,0.0,0.0
842aa49ffffffff,2.0,0.0,0.0
842aa4bffffffff,2.0,0.0,0.0
842aa4dffffffff,6.0,0.0,0.0
842aa5dffffffff,1.0,0.0,0.0
842aa61ffffffff,8.0,0.0,0.0
842aa67ffffffff,5.0,0.0,0.0
842aa69ffffffff,87.0,0.0,0.0
842aa6bffffffff,11.0,0.0,0.0
842aa6dffffffff,6.0,0.0,0.0
842ab03ffffffff,49.0,0.0,0.0
842ab05ffffffff,16.0,0.0,0.0
842ab09ffffffff,3.0,0.0,0.0
842ab0dffffffff,69.0,0.0,0.0
842ab11ffffffff,4.0,0.0,0.0
842ab15ffffffff,42.0,0.0,0.0
842ab17ffffffff,13.0,0.0,0.0
842ab21ffffffff,44.0,0.0,0.0
842ab25ffffffff,68.0,0.0,0.0
842ab27ffffffff,193.0,0.0,0.0
842ab29ffffffff,26.0,0.0,0.0
842ab2bffffffff,37.0,0.0,0.0
842ab2dffffffff,19.0,0.0,0.0
842ab31ffffffff,39.0,0.0,0.0
842ab33ffffffff,4.0,0.0,0.0
842ab37ffffffff,7.0,0.0,0.0
842ab39ffffffff,9.0,0.0,0.0
842ab3bffffffff,49.0,0.0,0.0
842ab3dffffffff,3.0,0.0,0.0
842ab41ffffffff,19.0,0.0,0.0
842ab43ffffffff,41.0,0.0,0.0
842ab45ffffffff,6.0,0.0,0.0
842ab47ffffffff,42.0,0.0,0.0
842ab49ffffffff,318.0,0.0,0.0
842ab4bffffffff,62.0,0.0,0.0
842ab4dffffffff,26.0,0.0,0.0
842ab51ffffffff,4.0,0.0,0.0
842ab55ffffffff,66.0,0.0,0.0
842ab59ffffffff,8.0,0.0,0.0
842ab5bffffffff,8.0,0.0,0.0
842ab5dffffffff,70.0,0.0,0.0
842ab61ffffffff,70.0,0.0,0.0
842ab63ffffffff,10.0,0.0,0.0
842ab65ffffffff,6.0,0.0,0.0
842ab67ffffffff,104.0,0.0,0.0
842ab69ffffffff,33.0,0.0,0.0
842ab6bffffffff,48.0,0.0,0.0
842ab6dffffffff,36.0,0.0,0.0
842b001ffffffff,17.0,0.0,0.0
842b003ffffffff,8.0,0.0,0.0
842b007ffffffff,27.0,0.0,0.0
842b00bffffffff,1.0,0.0,0.0
842b011ffffffff,3.0,0.0,0.0
842b013ffffffff,12.0,0.0,0.0
842b017ffffffff,6.0,0.0,0.0
842b019ffffffff,2.0,0.0,0.0
842b01bffffffff,2.0,0.0,0.0
842b02bffffffff,19.0,0.0,0.0
842b031ffffffff,5.0,0.0,0.0
842b033ffffffff,12.0,0.0,0.0
842b035ffffffff,5.0,0.0,0.0
842b037ffffffff,8.0,0.0,0.0
842b039ffffffff,22.0,0.0,0.0
842b03bffffffff,43.0,0.0,0.0
842b03dffffffff,3.0,0.0,0.0
842b053ffffffff,6.0,0.0,0.0
842b057ffffffff,4.0,0.0,0.0
842b059ffffffff,6.0,0.0,0.0
842b05dffffffff,2.0,0.0,0.0
842b061ffffffff,1.0,0.0,0.0
842b063ffffffff,2.0,0.0,0.0
842b067ffffffff,14.0,0.0,0.0
842b0a1ffffffff,4.0,0.0,0.0
842b0a5ffffffff,6.0,0.0,0.0
842b0a9ffffffff,2.0,0.0,0.0
842b0c5ffffffff,7.0,0.0,0.0
842b0cdffffffff,6.0,0.0,0.0
842b0edffffffff,2.0,0.0,0.0
842b103ffffffff,3.0,0.0,0.0
842b105ffffffff,15.0,0.0,0.0
842b111ffffffff,2.0,0.0,0.0
842b115ffffffff,2.0,0.0,0.0
842b11bffffffff,1.0,0.0,0.0
842b121ffffffff,233.0,0.0,0.0
842b125ffffffff,83.0,0.0,0.0
842b127ffffffff,63.0,0.0,0.0
842b129ffffffff,26.0,0.0,0.0
842b12dffffffff,30.0,0.0,0.0
842b141ffffffff,2.0,0.0,0.0
842b143ffffffff,11.0,0.0,0.0
842b145ffffffff,4.0,0.0,0.0
842b147ffffffff,2.0,0.0,0.0
842b14bffffffff,2.0,0.0,0.0
842b14dffffffff,5.0,0.0,0.0
842b161ffffffff,175.0,0.0,0.0
842b163ffffffff,2.0,0.0,0.0
842b165ffffffff,14.0,0.0,0.0
842b167ffffffff,327.0,0.0,0.0
842b169ffffffff,128.0,0.0,0.0
842b16bffffffff,13.0,0.0,0.0
842b16dffffffff,15.0,0.0,0.0
842b181ffffffff,2.0,0.0,0.0
842b185ffffffff,4.0,0.0,0.0
842b187ffffffff,29.0,0.0,0.0
842b189ffffffff,33.0,0.0,0.0
842b18dffffffff,2.0,0.0,0.0
842b199ffffffff,2.0,0.0,0.0
842b1a1ffffffff,17.0,0.0,0.0
842b1a3ffffffff,20.0,0.0,0.0
842b1a5ffffffff,13.0,0.0,0.0
842b1a7ffffffff,18.0,0.0,0.0
842b1a9ffffffff,32.0,0.0,0.0
842b1abffffffff,56.0,0.0,0.0
842b1adffffffff,2.0,0.0,0.0
842b1c3ffffffff,2.0,0.0,0.0
842b1c5ffffffff,1.0,0.0,0.0
842b1c9ffffffff,3.0,0.0,0.0
842b1cbffffffff,17.0,0.0,0.0
842b1cdffffffff,2.0,0.0,0.0
842b1d1ffffffff,3.0,0.0,0.0
842b1d5ffffffff,1.0,0.0,0.0
842b1d7ffffffff,7.0,0.0,0.0
842b1e1ffffffff,3.0,0.0,0.0
842b1e7ffffffff,5.0,0.0,0.0
842b1edffffffff,6.0,0.0,0.0
842b235ffffffff,57.0,0.0,0.0
842b23dffffffff,24.0,0.0,0.0
842b24bffffffff,6.0,0.0,0.0
842b255ffffffff,2.0,0.0,0.0
842b285ffffffff,8.0,0.0,0.0
842b2a5ffffffff,3.0,0.0,0.0
842b2a7ffffffff,7.0,0.0,0.0
842b2a9ffffffff,4.0,0.0,0.0
842b2c5ffffffff,3.0,0.0,0.0
842b2e3ffffffff,1.0,0.0,0.0
842b2e9ffffffff,1.0,0.0,0.0
842b2edffffffff,1.0,0.0,0.0
842b301ffffffff,4.0,0.0,0.0
842b303ffffffff,70.0,0.0,0.0
842b307ffffffff,2.0,0.0,0.0
842b315ffffffff,73.0,0.0,0.0
842b323ffffffff,2.0,0.0,0.0
842b327ffffffff,3.0,0.0,0.0
842b32bffffffff,5.0,0.0,0.0
842b333ffffffff,2.0,0.0,0.0
842b337ffffffff,3.0,0.0,0.0
842b339ffffffff,15.0,0.0,0.0
842b33bffffffff,12.0,0.0,0.0
842b341ffffffff,4.0,0.0,0.0
842b345ffffffff,12.0,0.0,0.0
842b361ffffffff,19.0,0.0,0.0
842b369ffffffff,153.0,0.0,0.0
842b801ffffffff,27.0,0.0,0.0
842b803ffffffff,4.0,0.0,0.0
842b807ffffffff,2.0,0.0,0.0
842b809ffffffff,27.0,0.0,0.0
842b80bffffffff,3.0,0.0,0.0
842b80dffffffff,2.0,0.0,0.0
842b811ffffffff,46.0,0.0,0.0
842b813ffffffff,187.0,0.0,0.0
842b815ffffffff,205.0,0.0,9.0
842b817ffffffff,88.0,0.0,0.0
842b819ffffffff,105.0,0.0,0.0
842b81bffffffff,238.0,0.0,0.0
842b81dffffffff,16.0,0.0,0.0
842b823ffffffff,27.0,0.0,0.0
842b827ffffffff,3.0,0.0,0.0
842b831ffffffff,177.0,0.0,2.0
842b833ffffffff,42.0,0.0,0.0
842b835ffffffff,94.0,0.0,0.0
842b837ffffffff,2.0,0.0,0.0
842b839ffffffff,184.0,0.0,0.0
842b83bffffffff,776.0,0.0,91.0
842b83dffffffff,18.0,0.0,0.0
842b841ffffffff,15.0,0.0,0.0
842b847ffffffff,4.0,0.0,0.0
842b851ffffffff,8.0,0.0,0.0
842b853ffffffff,37.0,0.0,0.0
842b855ffffffff,2.0,0.0,0.0
842b857ffffffff,19.0,0.0,0.0
842b85bffffffff,17.0,0.0,0.0
842b85dffffffff,1.0,0.0,0.0
842b883ffffffff,53.0,0.0,0.0
842b885ffffffff,5.0,0.0,0.0
842b887ffffffff,14.0,0.0,0.0
842b889ffffffff,2.0,0.0,0.0
842b88bffffffff,4.0,0.0,0.0
842b88dffffffff,3.0,0.0,0.0
842b891ffffffff,13.0,0.0,0.0
842b893ffffffff,7.0,0.0,0.0
842b895ffffffff,6.0,0.0,0.0
842b897ffffffff,6.0,0.0,0.0
842b899ffffffff,14.0,0.0,0.0
842b89bffffffff,76.0,0.0,0.0
842b89dffffffff,17.0,0.0,0.0
842b8a3ffffffff,34.0,0.0,0.0
842b8a9ffffffff,1.0,0.0,0.0
842b8abffffffff,13.0,0.0,0.0
842b8adffffffff,90.0,0.0,0.0
842b8b5ffffffff,18.0,0.0,0.0
842b8b9ffffffff,23.0,0.0,0.0
842b8bdffffffff,25.0,0.0,0.0
842b8c1ffffffff,15.0,0.0,0.0
842b8c3ffffffff,35.0,0.0,0.0
842b8c5ffffffff,5.0,0.0,0.0
842b8c7ffffffff,67.0,0.0,0.0
842b8c9ffffffff,38.0,0.0,0.0
842b8cbffffffff,67.0,0.0,0.0
842b8cdffffffff,45.0,0.0,0.0
842b8d1ffffffff,89.0,0.0,0.0
842b8d3ffffffff,4.0,0.0,0.0
842b8d5ffffffff,27.0,0.0,2.0
842b8d7ffffffff,14.0,0.0,0.0
842b8d9ffffffff,12.0,0.0,0.0
842b8dbffffffff,53.0,0.0,0.0
842b8ddffffffff,124.0,0.0,0.0
842b8e1ffffffff,32.0,0.0,0.0
842b8e3ffffffff,1.0,0.0,0.0
842b8e5ffffffff,227.0,0.0,0.0
842b8e7ffffffff,88.0,0.0,0.0
842b8e9ffffffff,77.0,0.0,2.0
842b8ebffffffff,4.0,0.0,0.0
842b8edffffffff,28.0,0.0,0.0
842b909ffffffff,85.0,0.0,0.0
842b90bffffffff,4.0,0.0,0.0
842b90dffffffff,23.0,0.0,0.0
842b911ffffffff,7.0,0.0,0.0
842b915ffffffff,6.0,0.0,0.0
842b917ffffffff,8.0,0.0,0.0
842b91bffffffff,17.0,0.0,0.0
842b921ffffffff,1.0,0.0,0.0
842b923ffffffff,14.0,0.0,0.0
842b935ffffffff,2.0,0.0,0.0
842b939ffffffff,9.0,0.0,0.0
842b93dffffffff,16.0,0.0,0.0
842b941ffffffff,4.0,0.0,0.0
842b943ffffffff,2.0,0.0,0.0
842b947ffffffff,31.0,0.0,0.0
842b949ffffffff,14.0,0.0,0.0
842b94bffffffff,4.0,0.0,0.0
842b94dffffffff,11.0,0.0,0.0
842b969ffffffff,2.0,0.0,0.0
842b96dffffffff,11.0,0.0,0.0
842b981ffffffff,138.0,0.0,0.0
842b983ffffffff,130.0,0.0,2.0
842b985ffffffff,50.0,0.0,0.0
842b987ffffffff,166.0,0.0,0.0
842b989ffffffff,77.0,0.0,0.0
842b98bffffffff,596.0,0.0,0.0
842b98dffffffff,50.0,0.0,0.0
842b991ffffffff,178.0,0.0,0.0
842b993ffffffff,37.0,0.0,0.0
842b995ffffffff,18.0,0.0,0.0
842b997ffffffff,90.0,0.0,0.0
842b999ffffffff,38.0,0.0,18.0
842b99bffffffff,1.0,0.0,0.0
842b99dffffffff,45.0,0.0,0.0
842b9a1ffffffff,38.0,0.0,0.0
842b9a3ffffffff,59.0,0.0,0.0
842b9a5ffffffff,28.0,0.0,0.0
842b9a7ffffffff,92.0,0.0,0.0
842b9a9ffffffff,275.0,0.0,0.0
842b9abffffffff,114.0,0.0,0.0
842b9adffffffff,11.0,0.0,0.0
