cell_id,Glaucidium gnoma,Glaucidium gnoma gnoma,Glaucidium gnoma [californicum Group],Glaucidium gnoma pinicola,Glaucidium gnoma cobanense,Glaucidium gnoma hoskinsii
84499cdffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84499dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8449a83ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8449a85ffffffff,113.0,68.0,0.0,0.0,0.0,0.0
8449a87ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8449a93ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8449a97ffffffff,9.0,7.0,0.0,0.0,0.0,0.0
8449aa1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8449aa3ffffffff,29.0,20.0,0.0,0.0,0.0,0.0
8449aa7ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8449aa9ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8449aabffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8449ab1ffffffff,30.0,2.0,0.0,0.0,0.0,0.0
8449ab3ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
8449ab5ffffffff,11.0,1.0,0.0,0.0,0.0,0.0
8449ab9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8449abbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8449abdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8449b19ffffffff,7.0,7.0,0.0,0.0,0.0,0.0
8449b1dffffffff,17.0,4.0,0.0,0.0,0.0,0.0
8449b2dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
846d05bffffffff,7.0,0.0,0.0,0.0,7.0,0.0
846d207ffffffff,4.0,0.0,0.0,0.0,4.0,0.0
846d23bffffffff,88.0,0.0,0.0,0.0,56.0,0.0
846d283ffffffff,224.0,0.0,0.0,0.0,175.0,0.0
846d287ffffffff,34.0,0.0,0.0,0.0,28.0,0.0
846d289ffffffff,3.0,0.0,0.0,0.0,3.0,0.0
846d28dffffffff,37.0,0.0,0.0,0.0,37.0,0.0
846d291ffffffff,9.0,0.0,0.0,0.0,5.0,0.0
846d295ffffffff,61.0,0.0,0.0,0.0,36.0,0.0
846d297ffffffff,4.0,0.0,0.0,0.0,4.0,0.0
846d299ffffffff,6.0,0.0,0.0,0.0,4.0,0.0
846d29bffffffff,5.0,0.0,0.0,0.0,5.0,0.0
846d2a9ffffffff,76.0,0.0,0.0,0.0,60.0,0.0
846d2abffffffff,43.0,0.0,0.0,0.0,41.0,0.0
846d2b9ffffffff,129.0,0.0,0.0,0.0,99.0,0.0
846d2c7ffffffff,8.0,0.0,0.0,0.0,6.0,0.0
846d2d1ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
846d2d3ffffffff,22.0,0.0,0.0,0.0,13.0,0.0
846d2d7ffffffff,460.0,0.0,0.0,0.0,442.0,0.0
846d2ebffffffff,6.0,0.0,0.0,0.0,5.0,0.0
846d305ffffffff,21.0,14.0,0.0,0.0,0.0,0.0
846d307ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
846d32bffffffff,387.0,248.0,0.0,0.0,0.0,0.0
846d335ffffffff,14.0,7.0,0.0,0.0,0.0,0.0
846d337ffffffff,14.0,10.0,0.0,0.0,0.0,0.0
846d365ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
846d36dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
846d66dffffffff,4.0,0.0,0.0,0.0,4.0,0.0
