cell_id,Zonotrichia capensis,Zonotrichia capensis [capensis Group],Zonotrichia capensis australis
84a9405ffffffff,2.0,0.0,0.0
84a9407ffffffff,8.0,0.0,0.0
84a940dffffffff,34.0,0.0,0.0
84a9411ffffffff,406.0,0.0,0.0
84a9413ffffffff,79.0,0.0,0.0
84a9417ffffffff,30.0,0.0,0.0
84a9419ffffffff,62.0,0.0,0.0
84a941bffffffff,205.0,0.0,0.0
84a9425ffffffff,187.0,0.0,0.0
84a9427ffffffff,17.0,0.0,0.0
84a9429ffffffff,14.0,0.0,0.0
84a942dffffffff,6.0,0.0,0.0
84a9431ffffffff,10.0,0.0,0.0
84a9433ffffffff,12.0,0.0,0.0
84a9435ffffffff,1.0,0.0,0.0
84a9437ffffffff,42.0,0.0,0.0
84a9439ffffffff,10.0,0.0,0.0
84a943dffffffff,54.0,0.0,0.0
84a9441ffffffff,423.0,0.0,0.0
84a9443ffffffff,18.0,0.0,0.0
84a9445ffffffff,149.0,0.0,0.0
84a9447ffffffff,78.0,0.0,0.0
84a9449ffffffff,27.0,0.0,0.0
84a944bffffffff,37.0,0.0,0.0
84a944dffffffff,25.0,0.0,0.0
84a9453ffffffff,76.0,0.0,0.0
84a9457ffffffff,43.0,0.0,0.0
84a9459ffffffff,1.0,0.0,0.0
84a945bffffffff,60.0,0.0,0.0
84a945dffffffff,1.0,0.0,0.0
84a9461ffffffff,217.0,0.0,0.0
84a9463ffffffff,13.0,0.0,0.0
84a9465ffffffff,774.0,0.0,0.0
84a9467ffffffff,32.0,0.0,0.0
84a9469ffffffff,10.0,0.0,0.0
84a946bffffffff,170.0,0.0,0.0
84a946dffffffff,67.0,0.0,0.0
84a9483ffffffff,2.0,0.0,0.0
84a948bffffffff,3.0,0.0,0.0
84a948dffffffff,2.0,0.0,0.0
84a9497ffffffff,1.0,0.0,0.0
84a949bffffffff,3.0,0.0,0.0
84a94a3ffffffff,2.0,0.0,0.0
84a94a9ffffffff,9.0,0.0,0.0
84a94b1ffffffff,2.0,0.0,0.0
84a94b5ffffffff,6.0,0.0,0.0
84a94c1ffffffff,13.0,0.0,0.0
84a94c3ffffffff,2.0,0.0,0.0
84a94c5ffffffff,21.0,0.0,0.0
84a94c7ffffffff,78.0,0.0,0.0
84a94cbffffffff,2.0,0.0,0.0
84a94d1ffffffff,12.0,0.0,0.0
84a94d5ffffffff,4.0,0.0,0.0
84a94dbffffffff,1.0,0.0,0.0
84a94ddffffffff,24.0,0.0,0.0
84a94e1ffffffff,6.0,0.0,0.0
84a94e3ffffffff,43.0,0.0,0.0
84a94e5ffffffff,652.0,0.0,0.0
84a94e7ffffffff,68.0,0.0,0.0
84a94e9ffffffff,2.0,0.0,0.0
84a94ebffffffff,3.0,0.0,0.0
84a94edffffffff,19.0,0.0,0.0
84a9501ffffffff,152.0,0.0,0.0
84a9503ffffffff,11.0,0.0,0.0
84a9507ffffffff,121.0,0.0,0.0
84a9509ffffffff,145.0,0.0,0.0
84a950bffffffff,134.0,0.0,0.0
84a950dffffffff,76.0,0.0,0.0
84a9515ffffffff,25.0,0.0,0.0
84a9517ffffffff,7.0,0.0,0.0
84a951bffffffff,4.0,0.0,0.0
84a951dffffffff,47.0,0.0,0.0
84a9521ffffffff,33.0,8.0,0.0
84a9523ffffffff,1.0,0.0,0.0
84a9525ffffffff,25.0,2.0,0.0
84a9527ffffffff,188.0,0.0,0.0
84a9529ffffffff,2.0,0.0,0.0
84a952dffffffff,4.0,0.0,0.0
84a9531ffffffff,180.0,0.0,0.0
84a9533ffffffff,134.0,0.0,0.0
84a9539ffffffff,11.0,0.0,0.0
84a953bffffffff,753.0,1.0,0.0
84a953dffffffff,10.0,0.0,0.0
84a9543ffffffff,6.0,0.0,0.0
84a9545ffffffff,6.0,0.0,0.0
84a9547ffffffff,30.0,0.0,0.0
84a9549ffffffff,6.0,0.0,0.0
84a954bffffffff,1.0,0.0,0.0
84a9551ffffffff,60.0,0.0,0.0
84a9553ffffffff,3.0,0.0,0.0
84a9555ffffffff,12.0,0.0,0.0
84a9557ffffffff,51.0,0.0,0.0
84a9559ffffffff,41.0,0.0,0.0
84a955bffffffff,110.0,0.0,0.0
84a955dffffffff,7.0,0.0,0.0
84a9565ffffffff,12.0,0.0,0.0
84a9567ffffffff,3.0,0.0,0.0
84a956bffffffff,1.0,0.0,0.0
84a9595ffffffff,1.0,0.0,0.0
84a959bffffffff,1.0,0.0,0.0
84a95a5ffffffff,17.0,0.0,0.0
84a95abffffffff,32.0,0.0,0.0
84a95adffffffff,4.0,0.0,0.0
84a95c3ffffffff,8.0,0.0,0.0
84a95c5ffffffff,8.0,0.0,0.0
84a95c9ffffffff,26.0,0.0,0.0
84a95d1ffffffff,28.0,0.0,0.0
84a95d7ffffffff,2.0,0.0,0.0
84a95d9ffffffff,71.0,0.0,0.0
84a95dbffffffff,155.0,0.0,0.0
84a95e1ffffffff,2.0,0.0,0.0
84a95edffffffff,200.0,0.0,0.0
84a9601ffffffff,17.0,0.0,0.0
84a9603ffffffff,1.0,0.0,0.0
84a9605ffffffff,16.0,0.0,0.0
84a9607ffffffff,19.0,0.0,0.0
84a9609ffffffff,3.0,0.0,0.0
84a960bffffffff,4.0,0.0,0.0
84a960dffffffff,1.0,0.0,0.0
84a9611ffffffff,90.0,0.0,0.0
84a9613ffffffff,44.0,0.0,0.0
84a9615ffffffff,2.0,0.0,0.0
84a9617ffffffff,34.0,0.0,0.0
84a9619ffffffff,13.0,0.0,0.0
84a961dffffffff,3.0,0.0,0.0
84a9621ffffffff,41.0,0.0,0.0
84a9623ffffffff,338.0,0.0,0.0
84a9625ffffffff,77.0,0.0,0.0
84a9627ffffffff,474.0,0.0,0.0
84a9629ffffffff,10.0,0.0,0.0
84a962bffffffff,51.0,0.0,0.0
84a962dffffffff,78.0,0.0,0.0
84a9631ffffffff,27.0,0.0,0.0
84a9633ffffffff,13.0,0.0,0.0
84a9635ffffffff,2.0,0.0,0.0
84a9637ffffffff,67.0,0.0,0.0
84a9639ffffffff,8.0,0.0,0.0
84a963dffffffff,48.0,0.0,0.0
84a9641ffffffff,9.0,0.0,0.0
84a9645ffffffff,179.0,0.0,0.0
84a9647ffffffff,3.0,0.0,0.0
84a9649ffffffff,21.0,0.0,0.0
84a964bffffffff,5.0,0.0,0.0
84a964dffffffff,19.0,0.0,0.0
84a9653ffffffff,7.0,0.0,0.0
84a9657ffffffff,5.0,0.0,0.0
84a9659ffffffff,4.0,0.0,0.0
84a965bffffffff,2.0,0.0,0.0
84a9661ffffffff,24.0,0.0,0.0
84a9663ffffffff,1.0,0.0,0.0
84a9667ffffffff,6.0,0.0,0.0
84a9669ffffffff,20.0,2.0,0.0
84a9681ffffffff,2.0,0.0,0.0
84a9683ffffffff,2.0,0.0,0.0
84a9685ffffffff,97.0,0.0,0.0
84a9687ffffffff,2.0,0.0,0.0
84a968dffffffff,2.0,0.0,0.0
84a9695ffffffff,2.0,0.0,0.0
84a969dffffffff,5.0,0.0,0.0
84a96a1ffffffff,4.0,0.0,0.0
84a96a3ffffffff,3.0,0.0,0.0
84a96a5ffffffff,35.0,0.0,0.0
84a96a7ffffffff,21.0,0.0,0.0
84a96a9ffffffff,25.0,0.0,0.0
84a96abffffffff,19.0,0.0,0.0
84a96adffffffff,412.0,0.0,0.0
84a96b1ffffffff,7.0,0.0,0.0
84a96b3ffffffff,11.0,0.0,0.0
84a96b5ffffffff,15.0,0.0,0.0
84a96b9ffffffff,41.0,0.0,0.0
84a96bbffffffff,1.0,0.0,0.0
84a96bdffffffff,2.0,0.0,0.0
84a96c1ffffffff,2.0,0.0,0.0
84a96c5ffffffff,22.0,0.0,0.0
84a96c7ffffffff,2.0,0.0,0.0
84a96cdffffffff,2.0,0.0,0.0
84a96d1ffffffff,1.0,0.0,0.0
84a96d3ffffffff,8.0,0.0,0.0
84a96e1ffffffff,34.0,0.0,0.0
84a96e3ffffffff,14.0,0.0,0.0
84a96e5ffffffff,64.0,0.0,0.0
84a96e7ffffffff,242.0,0.0,0.0
84a96e9ffffffff,28.0,0.0,0.0
84a96edffffffff,5.0,0.0,0.0
84a9711ffffffff,43.0,0.0,0.0
84a9713ffffffff,2.0,0.0,0.0
84a9717ffffffff,216.0,0.0,0.0
84a9719ffffffff,26.0,0.0,0.0
84a971bffffffff,3.0,0.0,0.0
84a9723ffffffff,11.0,0.0,0.0
84a972bffffffff,2.0,0.0,0.0
84a9733ffffffff,33.0,0.0,0.0
84a9737ffffffff,5.0,0.0,0.0
84a973bffffffff,66.0,0.0,0.0
84a973dffffffff,2.0,0.0,0.0
84a9741ffffffff,6.0,0.0,0.0
84a9745ffffffff,8.0,0.0,0.0
84a974bffffffff,6.0,0.0,0.0
84a974dffffffff,63.0,0.0,0.0
84a9753ffffffff,35.0,0.0,0.0
84a9755ffffffff,14.0,0.0,0.0
84a975bffffffff,5.0,0.0,0.0
84a975dffffffff,2.0,0.0,0.0
84a9761ffffffff,8.0,0.0,0.0
84a9765ffffffff,126.0,0.0,0.0
84a976dffffffff,7.0,0.0,0.0
84b2001ffffffff,22.0,0.0,0.0
84b2003ffffffff,9.0,0.0,0.0
84b2007ffffffff,228.0,0.0,0.0
84b2009ffffffff,4.0,0.0,0.0
84b200bffffffff,1.0,0.0,0.0
84b2013ffffffff,12.0,0.0,0.0
84b2015ffffffff,379.0,0.0,0.0
84b2017ffffffff,16.0,0.0,0.0
84b2019ffffffff,3.0,0.0,0.0
84b201bffffffff,11.0,0.0,0.0
84b201dffffffff,3.0,0.0,0.0
84b2031ffffffff,77.0,0.0,0.0
84b2033ffffffff,4.0,0.0,0.0
84b2037ffffffff,147.0,0.0,0.0
84b2039ffffffff,253.0,0.0,0.0
84b2043ffffffff,12.0,0.0,0.0
84b2049ffffffff,6.0,0.0,0.0
84b2051ffffffff,13.0,0.0,0.0
84b2053ffffffff,3.0,0.0,0.0
84b2055ffffffff,5.0,0.0,0.0
84b2057ffffffff,9.0,0.0,0.0
84b205bffffffff,2.0,0.0,0.0
84b2081ffffffff,6.0,0.0,0.0
84b2089ffffffff,10.0,0.0,0.0
84b208bffffffff,3.0,0.0,0.0
84b208dffffffff,6.0,0.0,0.0
84b2091ffffffff,14.0,0.0,0.0
84b2095ffffffff,13.0,0.0,0.0
84b2097ffffffff,2.0,0.0,0.0
84b2099ffffffff,37.0,0.0,0.0
84b209bffffffff,25.0,0.0,0.0
84b209dffffffff,4.0,0.0,0.0
84b20a3ffffffff,4.0,0.0,0.0
84b20a5ffffffff,141.0,0.0,0.0
84b20a7ffffffff,25.0,0.0,0.0
84b20abffffffff,26.0,0.0,0.0
84b20adffffffff,11.0,0.0,0.0
84b20b3ffffffff,19.0,0.0,0.0
84b20b7ffffffff,21.0,0.0,0.0
84b20bbffffffff,32.0,0.0,0.0
84b20c5ffffffff,3.0,0.0,0.0
84b20c7ffffffff,4.0,0.0,0.0
84b20d3ffffffff,6.0,0.0,0.0
84b20d9ffffffff,11.0,0.0,0.0
84b20e1ffffffff,1.0,0.0,0.0
84b20e7ffffffff,11.0,0.0,0.0
84b20e9ffffffff,2.0,0.0,0.0
84b20edffffffff,3.0,0.0,0.0
84b218bffffffff,80.0,0.0,0.0
84b2191ffffffff,1510.0,0.0,0.0
84b2193ffffffff,68.0,0.0,0.0
84b2195ffffffff,82.0,0.0,0.0
84b2197ffffffff,429.0,0.0,0.0
84b2199ffffffff,68.0,0.0,0.0
84b219bffffffff,105.0,0.0,0.0
84b219dffffffff,149.0,0.0,0.0
84b21bbffffffff,236.0,0.0,0.0
84b21d1ffffffff,8.0,0.0,0.0
84b21d5ffffffff,49.0,0.0,0.0
84b21d7ffffffff,81.0,0.0,0.0
84b21d9ffffffff,71.0,0.0,0.0
84b21dbffffffff,49.0,0.0,0.0
84b21ddffffffff,247.0,0.0,0.0
84b2223ffffffff,112.0,0.0,0.0
84b2235ffffffff,2.0,0.0,0.0
84b2241ffffffff,7.0,0.0,0.0
84b2247ffffffff,54.0,0.0,0.0
84b2259ffffffff,2.0,0.0,0.0
84b225bffffffff,31.0,0.0,0.0
84b2261ffffffff,237.0,0.0,0.0
84b2263ffffffff,16.0,0.0,0.0
84b2269ffffffff,60.0,0.0,0.0
84b226bffffffff,69.0,0.0,0.0
84b2283ffffffff,10.0,0.0,0.0
84b2289ffffffff,4.0,0.0,0.0
84b228bffffffff,10.0,0.0,0.0
84b2291ffffffff,5.0,0.0,0.0
84b2293ffffffff,2.0,0.0,0.0
84b2297ffffffff,22.0,0.0,0.0
84b229dffffffff,15.0,0.0,0.0
84b22a5ffffffff,9.0,0.0,0.0
84b22adffffffff,2.0,0.0,0.0
84b22b1ffffffff,1.0,0.0,0.0
84b22b3ffffffff,9.0,0.0,0.0
84b22b5ffffffff,8.0,0.0,0.0
84b22b7ffffffff,5.0,0.0,0.0
84b22bdffffffff,2.0,0.0,0.0
84b22c3ffffffff,2.0,0.0,0.0
84b22d9ffffffff,8.0,0.0,0.0
84b22dbffffffff,1.0,0.0,0.0
84b22e7ffffffff,1.0,0.0,0.0
84b2401ffffffff,41.0,0.0,0.0
84b2405ffffffff,15.0,0.0,0.0
84b2407ffffffff,27.0,0.0,0.0
84b2409ffffffff,8.0,0.0,0.0
84b240bffffffff,8.0,0.0,0.0
84b2411ffffffff,5.0,0.0,0.0
84b2413ffffffff,747.0,0.0,0.0
84b2415ffffffff,2.0,0.0,0.0
84b2417ffffffff,18.0,0.0,0.0
84b2419ffffffff,27.0,0.0,0.0
84b241dffffffff,2.0,0.0,0.0
84b2421ffffffff,11.0,0.0,0.0
84b2423ffffffff,26.0,0.0,0.0
84b2425ffffffff,9.0,0.0,0.0
84b2427ffffffff,3.0,0.0,0.0
84b242bffffffff,155.0,0.0,0.0
84b242dffffffff,5.0,0.0,0.0
84b2431ffffffff,31.0,0.0,0.0
84b2433ffffffff,6.0,0.0,0.0
84b2435ffffffff,1395.0,0.0,0.0
84b2437ffffffff,115.0,0.0,0.0
84b2439ffffffff,11.0,0.0,0.0
84b243bffffffff,12.0,0.0,0.0
84b243dffffffff,165.0,0.0,0.0
84b2441ffffffff,11.0,0.0,0.0
84b2443ffffffff,6.0,0.0,0.0
84b2445ffffffff,2.0,0.0,0.0
84b2447ffffffff,2.0,0.0,0.0
84b244dffffffff,6.0,0.0,0.0
84b2451ffffffff,4.0,0.0,0.0
84b2453ffffffff,52.0,0.0,0.0
84b2455ffffffff,4.0,0.0,0.0
84b2457ffffffff,21.0,0.0,0.0
84b2459ffffffff,1.0,0.0,0.0
84b245bffffffff,4.0,0.0,0.0
84b245dffffffff,8.0,0.0,0.0
84b2461ffffffff,3.0,0.0,0.0
84b2463ffffffff,104.0,0.0,0.0
84b246bffffffff,10.0,0.0,0.0
84b246dffffffff,6.0,0.0,0.0
84b2481ffffffff,6.0,0.0,0.0
84b2485ffffffff,12.0,0.0,0.0
84b2487ffffffff,7.0,0.0,0.0
84b248bffffffff,2.0,0.0,0.0
84b248dffffffff,5.0,0.0,0.0
84b2493ffffffff,6.0,0.0,0.0
84b2497ffffffff,4.0,0.0,0.0
84b2499ffffffff,1.0,0.0,0.0
84b249bffffffff,5.0,0.0,0.0
84b249dffffffff,1.0,0.0,0.0
84b24a1ffffffff,60.0,0.0,0.0
84b24a3ffffffff,32.0,0.0,0.0
84b24a5ffffffff,13.0,0.0,0.0
84b24a7ffffffff,11.0,0.0,0.0
84b24a9ffffffff,104.0,0.0,0.0
84b24abffffffff,25.0,0.0,0.0
84b24adffffffff,226.0,0.0,0.0
84b24b1ffffffff,27.0,0.0,0.0
84b24b3ffffffff,2.0,0.0,0.0
84b24b5ffffffff,14.0,0.0,0.0
84b24b7ffffffff,6.0,0.0,0.0
84b24b9ffffffff,5.0,0.0,0.0
84b24bbffffffff,6.0,0.0,0.0
84b24bdffffffff,19.0,0.0,0.0
84b24c1ffffffff,70.0,0.0,0.0
84b24c5ffffffff,45.0,0.0,0.0
84b24c7ffffffff,14.0,0.0,0.0
84b24c9ffffffff,2.0,0.0,0.0
84b24cdffffffff,127.0,0.0,0.0
84b24d1ffffffff,27.0,0.0,0.0
84b24d3ffffffff,32.0,0.0,0.0
84b24d7ffffffff,6.0,0.0,0.0
84b24dbffffffff,61.0,0.0,0.0
84b24ddffffffff,1.0,0.0,0.0
84b24e3ffffffff,34.0,0.0,0.0
84b24e5ffffffff,101.0,0.0,0.0
84b24e9ffffffff,16.0,0.0,0.0
84b24ebffffffff,17.0,0.0,0.0
84b24edffffffff,10.0,0.0,0.0
84b2505ffffffff,2.0,0.0,0.0
84b250bffffffff,1.0,0.0,0.0
84b250dffffffff,26.0,0.0,0.0
84b2519ffffffff,3.0,0.0,0.0
84b251bffffffff,25.0,0.0,0.0
84b2523ffffffff,10.0,0.0,0.0
84b2525ffffffff,53.0,0.0,0.0
84b2527ffffffff,1.0,0.0,0.0
84b2533ffffffff,18.0,0.0,0.0
84b2541ffffffff,2.0,0.0,0.0
84b2543ffffffff,4.0,0.0,0.0
84b2549ffffffff,19.0,0.0,0.0
84b2551ffffffff,2.0,0.0,0.0
84b2553ffffffff,1.0,0.0,0.0
84b2555ffffffff,3.0,0.0,0.0
84b2557ffffffff,7.0,0.0,0.0
84b2559ffffffff,3.0,0.0,0.0
84b255dffffffff,2.0,0.0,0.0
84b2563ffffffff,7.0,0.0,0.0
84b2565ffffffff,1.0,0.0,0.0
84b2569ffffffff,22.0,0.0,0.0
84b256bffffffff,8.0,0.0,0.0
84b2581ffffffff,23.0,0.0,0.0
84b2583ffffffff,110.0,0.0,0.0
84b2585ffffffff,19.0,0.0,0.0
84b2587ffffffff,26.0,0.0,0.0
84b2589ffffffff,259.0,0.0,0.0
84b258bffffffff,57.0,0.0,0.0
84b258dffffffff,57.0,0.0,0.0
84b2591ffffffff,325.0,0.0,3.0
84b2593ffffffff,34.0,0.0,0.0
84b2595ffffffff,73.0,0.0,0.0
84b2597ffffffff,6.0,0.0,0.0
84b2599ffffffff,15.0,0.0,0.0
84b259bffffffff,45.0,0.0,0.0
84b259dffffffff,36.0,0.0,0.0
84b25a1ffffffff,28.0,0.0,0.0
84b25a7ffffffff,6.0,0.0,0.0
84b25a9ffffffff,3.0,0.0,0.0
84b25abffffffff,10.0,0.0,0.0
84b25adffffffff,4.0,0.0,0.0
84b25b1ffffffff,17.0,0.0,0.0
84b25b3ffffffff,2.0,0.0,0.0
84b25b5ffffffff,1.0,0.0,0.0
84b25b7ffffffff,2.0,0.0,0.0
84b25b9ffffffff,199.0,0.0,2.0
84b25bbffffffff,20.0,0.0,0.0
84b25bdffffffff,14.0,0.0,0.0
84b25c1ffffffff,221.0,0.0,0.0
84b25c3ffffffff,80.0,0.0,0.0
84b25c7ffffffff,128.0,0.0,0.0
84b25c9ffffffff,78.0,0.0,0.0
84b25cbffffffff,517.0,0.0,0.0
84b25cdffffffff,282.0,0.0,0.0
84b25d1ffffffff,161.0,0.0,0.0
84b25d3ffffffff,43.0,0.0,0.0
84b25d5ffffffff,521.0,0.0,0.0
84b25d7ffffffff,62.0,0.0,0.0
84b25d9ffffffff,97.0,0.0,0.0
84b25dbffffffff,29.0,0.0,0.0
84b25ddffffffff,140.0,0.0,0.0
84b25e1ffffffff,141.0,0.0,0.0
84b25e3ffffffff,152.0,0.0,0.0
84b25e5ffffffff,4.0,0.0,0.0
84b25e7ffffffff,24.0,0.0,0.0
84b25ebffffffff,35.0,0.0,0.0
84b25edffffffff,1.0,0.0,0.0
84b2603ffffffff,2.0,0.0,0.0
84b2611ffffffff,10.0,0.0,0.0
84b2613ffffffff,20.0,0.0,0.0
84b2619ffffffff,3.0,0.0,0.0
84b2623ffffffff,3.0,0.0,0.0
84b2625ffffffff,6.0,0.0,0.0
84b2627ffffffff,8.0,0.0,0.0
84b2629ffffffff,3.0,0.0,0.0
84b262bffffffff,9.0,0.0,0.0
84b262dffffffff,613.0,0.0,0.0
84b2631ffffffff,6.0,0.0,0.0
84b2633ffffffff,16.0,0.0,0.0
84b2635ffffffff,11.0,0.0,0.0
84b263dffffffff,23.0,0.0,0.0
84b2655ffffffff,9.0,0.0,0.0
84b2657ffffffff,1.0,0.0,0.0
84b2659ffffffff,8.0,0.0,0.0
84b265dffffffff,5.0,0.0,0.0
84b2661ffffffff,13.0,0.0,0.0
84b2663ffffffff,2.0,0.0,0.0
84b2665ffffffff,33.0,0.0,0.0
84b2667ffffffff,31.0,0.0,0.0
84b266bffffffff,5.0,0.0,0.0
84b2683ffffffff,14.0,0.0,0.0
84b2689ffffffff,16.0,0.0,0.0
84b268bffffffff,83.0,0.0,0.0
84b268dffffffff,44.0,0.0,0.0
84b2691ffffffff,41.0,0.0,0.0
84b2693ffffffff,22.0,0.0,0.0
84b2695ffffffff,13.0,0.0,0.0
84b2697ffffffff,2.0,0.0,0.0
84b2699ffffffff,9.0,0.0,0.0
84b269bffffffff,6.0,0.0,0.0
84b269dffffffff,21.0,0.0,0.0
84b26a1ffffffff,2.0,0.0,0.0
84b26a5ffffffff,27.0,0.0,0.0
84b26adffffffff,47.0,0.0,0.0
84b26cbffffffff,2.0,0.0,0.0
84b26d1ffffffff,24.0,0.0,0.0
84b26d3ffffffff,4.0,0.0,0.0
84b26d5ffffffff,5.0,0.0,0.0
84b26d7ffffffff,37.0,0.0,0.0
84b26d9ffffffff,2.0,0.0,0.0
84b26ddffffffff,9.0,0.0,0.0
84b26e3ffffffff,6.0,0.0,0.0
84b26e5ffffffff,2.0,0.0,0.0
84b26e7ffffffff,14.0,0.0,0.0
84b26ebffffffff,4.0,0.0,0.0
84b26edffffffff,12.0,0.0,0.0
84b2701ffffffff,120.0,0.0,0.0
84b2703ffffffff,23.0,0.0,0.0
84b2705ffffffff,10.0,0.0,0.0
84b2707ffffffff,5.0,0.0,0.0
84b2709ffffffff,165.0,0.0,0.0
84b270bffffffff,57.0,0.0,0.0
84b270dffffffff,68.0,0.0,0.0
84b2715ffffffff,15.0,0.0,0.0
84b2717ffffffff,5.0,0.0,0.0
84b2719ffffffff,26.0,0.0,0.0
84b271bffffffff,1.0,0.0,0.0
84b271dffffffff,12.0,0.0,0.0
84b2721ffffffff,15.0,0.0,0.0
84b2723ffffffff,55.0,0.0,0.0
84b2725ffffffff,16.0,0.0,0.0
84b2727ffffffff,22.0,0.0,0.0
84b2729ffffffff,6.0,0.0,0.0
84b272bffffffff,26.0,0.0,0.0
84b272dffffffff,2.0,0.0,0.0
84b2731ffffffff,2.0,0.0,0.0
84b2739ffffffff,2.0,0.0,0.0
84b273dffffffff,3.0,0.0,0.0
84b2741ffffffff,76.0,0.0,0.0
84b2743ffffffff,9.0,0.0,0.0
84b2745ffffffff,16.0,0.0,0.0
84b2747ffffffff,31.0,0.0,0.0
84b2749ffffffff,731.0,0.0,0.0
84b274bffffffff,70.0,0.0,0.0
84b2753ffffffff,8.0,0.0,0.0
84b2755ffffffff,4.0,0.0,0.0
84b2757ffffffff,34.0,0.0,0.0
84b275bffffffff,373.0,0.0,0.0
84b275dffffffff,58.0,0.0,0.0
84b2761ffffffff,2.0,0.0,0.0
84b2763ffffffff,1.0,0.0,0.0
84b2765ffffffff,3.0,0.0,0.0
84b2767ffffffff,2.0,0.0,0.0
84b276bffffffff,9.0,0.0,0.0
84b276dffffffff,8.0,0.0,0.0
84b2c01ffffffff,93.0,0.0,0.0
84b2c03ffffffff,126.0,0.0,0.0
84b2c05ffffffff,122.0,0.0,0.0
84b2c07ffffffff,18.0,0.0,0.0
84b2c09ffffffff,120.0,5.0,0.0
84b2c0bffffffff,281.0,9.0,0.0
84b2c0dffffffff,3636.0,0.0,0.0
84b2c11ffffffff,90.0,0.0,0.0
84b2c15ffffffff,122.0,0.0,0.0
84b2c17ffffffff,52.0,0.0,0.0
84b2c19ffffffff,20.0,0.0,0.0
84b2c1bffffffff,1.0,0.0,0.0
84b2c1dffffffff,44.0,0.0,0.0
84b2c2bffffffff,208.0,0.0,0.0
84b2c31ffffffff,22.0,0.0,0.0
84b2c33ffffffff,10.0,0.0,0.0
84b2c35ffffffff,140.0,0.0,0.0
84b2c37ffffffff,8.0,0.0,0.0
84b2c39ffffffff,76.0,0.0,0.0
84b2c3bffffffff,45.0,0.0,0.0
84b2c3dffffffff,66.0,0.0,0.0
84b2c41ffffffff,2992.0,0.0,0.0
84b2c43ffffffff,400.0,0.0,0.0
84b2c45ffffffff,297.0,0.0,0.0
84b2c47ffffffff,1465.0,0.0,0.0
84b2c49ffffffff,367.0,0.0,0.0
84b2c4bffffffff,596.0,1.0,0.0
84b2c4dffffffff,696.0,0.0,0.0
84b2c51ffffffff,4976.0,176.0,11.0
84b2c53ffffffff,1908.0,15.0,105.0
84b2c55ffffffff,2994.0,294.0,0.0
84b2c57ffffffff,312.0,4.0,0.0
84b2c59ffffffff,219.0,0.0,0.0
84b2c5bffffffff,29.0,0.0,0.0
84b2c5dffffffff,2335.0,171.0,0.0
84b2c81ffffffff,19.0,0.0,0.0
84b2c83ffffffff,7.0,0.0,0.0
84b2c85ffffffff,46.0,0.0,0.0
84b2c89ffffffff,8.0,0.0,0.0
84b2c8bffffffff,26.0,0.0,0.0
84b2c8dffffffff,45.0,0.0,0.0
84b2ca1ffffffff,1.0,0.0,0.0
84b2ca3ffffffff,22.0,0.0,0.0
84b2ca7ffffffff,66.0,0.0,0.0
84b2ca9ffffffff,256.0,0.0,0.0
84b2cadffffffff,4.0,0.0,0.0
84b2cb5ffffffff,3.0,0.0,0.0
84b2cb7ffffffff,3.0,0.0,0.0
84b2cc3ffffffff,2.0,0.0,0.0
84b2cc5ffffffff,2.0,0.0,0.0
84b2cc7ffffffff,10.0,0.0,0.0
84b2ccbffffffff,3.0,0.0,0.0
84b2cddffffffff,44.0,0.0,0.0
84b2ce1ffffffff,4.0,0.0,0.0
84b2ce3ffffffff,20.0,0.0,0.0
84b2ce5ffffffff,150.0,0.0,0.0
84b2ce7ffffffff,8.0,0.0,0.0
84b2ce9ffffffff,14.0,0.0,0.0
84b2cebffffffff,15.0,0.0,0.0
84b2cedffffffff,16.0,0.0,0.0
84b2d81ffffffff,61.0,0.0,0.0
84b2d83ffffffff,5.0,0.0,0.0
84b2d87ffffffff,373.0,0.0,0.0
84b2d89ffffffff,22.0,0.0,0.0
84b2d8bffffffff,4.0,0.0,0.0
84b2d91ffffffff,19.0,0.0,0.0
84b2d93ffffffff,100.0,0.0,0.0
84b2d95ffffffff,7.0,0.0,0.0
84b2d97ffffffff,51.0,0.0,0.0
84b2d99ffffffff,2.0,0.0,0.0
84b2d9dffffffff,26.0,0.0,0.0
84b2da3ffffffff,177.0,0.0,0.0
84b2dabffffffff,326.0,0.0,0.0
84b2db1ffffffff,19.0,0.0,0.0
84b2db3ffffffff,51.0,0.0,0.0
84b2db5ffffffff,4.0,0.0,0.0
84b2db7ffffffff,10.0,0.0,0.0
84b2db9ffffffff,13.0,0.0,0.0
84b2dbbffffffff,26.0,0.0,0.0
84b2dbdffffffff,54.0,0.0,0.0
84b2dc1ffffffff,4.0,0.0,0.0
84b2dc3ffffffff,65.0,0.0,0.0
84b2dcbffffffff,120.0,0.0,0.0
84b2dd1ffffffff,50.0,0.0,0.0
84b2dd3ffffffff,5.0,0.0,0.0
84b2dd5ffffffff,45.0,0.0,0.0
84b2dd9ffffffff,57.0,0.0,0.0
84b2ddbffffffff,113.0,0.0,0.0
84b2dddffffffff,8.0,0.0,0.0
84b2e05ffffffff,12.0,0.0,0.0
84b2e07ffffffff,4.0,0.0,0.0
84b2e0dffffffff,36.0,0.0,0.0
84b2e11ffffffff,21.0,0.0,0.0
84b2e13ffffffff,6.0,0.0,0.0
84b2e15ffffffff,8.0,0.0,0.0
84b2e17ffffffff,8.0,0.0,0.0
84b2e1bffffffff,39.0,0.0,1.0
84b2e1dffffffff,29.0,0.0,0.0
