cell_id,Todirostrum cinereum,Todirostrum cinereum [cinereum Group],Todirostrum cinereum sclateri
848f763ffffffff,70.0,6.0,0.0
848f765ffffffff,15.0,0.0,0.0
848f76bffffffff,100.0,0.0,0.0
84a5961ffffffff,48.0,0.0,0.0
84a5969ffffffff,145.0,1.0,0.0
84a8001ffffffff,5.0,0.0,0.0
84a8007ffffffff,1.0,0.0,0.0
84a8011ffffffff,7.0,0.0,0.0
84a8013ffffffff,3.0,0.0,0.0
84a8019ffffffff,4.0,0.0,0.0
84a801bffffffff,26.0,0.0,0.0
84a8023ffffffff,2.0,0.0,0.0
84a8025ffffffff,8.0,0.0,0.0
84a802dffffffff,14.0,0.0,0.0
84a8035ffffffff,2.0,0.0,0.0
84a803dffffffff,4.0,0.0,0.0
84a804bffffffff,2.0,0.0,0.0
84a8055ffffffff,5.0,0.0,0.0
84a805dffffffff,17.0,0.0,0.0
84a8067ffffffff,4.0,0.0,0.0
84a808dffffffff,15.0,0.0,0.0
84a80a5ffffffff,5.0,0.0,0.0
84a80b1ffffffff,3.0,0.0,0.0
84a80c3ffffffff,14.0,0.0,0.0
84a80d3ffffffff,1.0,0.0,0.0
84a80d5ffffffff,2.0,0.0,0.0
84a80d9ffffffff,6.0,0.0,0.0
84a80e1ffffffff,8.0,0.0,0.0
84a80e3ffffffff,14.0,0.0,0.0
84a80edffffffff,2.0,0.0,0.0
84a8101ffffffff,691.0,8.0,0.0
84a8103ffffffff,62.0,2.0,0.0
84a8105ffffffff,236.0,0.0,0.0
84a8107ffffffff,300.0,4.0,0.0
84a8109ffffffff,39.0,0.0,0.0
84a810bffffffff,7.0,0.0,0.0
84a810dffffffff,685.0,0.0,0.0
84a8111ffffffff,3.0,0.0,0.0
84a8113ffffffff,102.0,1.0,0.0
84a8115ffffffff,206.0,30.0,0.0
84a8117ffffffff,65.0,0.0,0.0
84a8119ffffffff,37.0,0.0,0.0
84a811bffffffff,11.0,0.0,0.0
84a811dffffffff,16.0,0.0,0.0
84a8121ffffffff,7.0,0.0,0.0
84a8123ffffffff,27.0,0.0,0.0
84a8125ffffffff,11.0,0.0,0.0
84a8127ffffffff,229.0,9.0,0.0
84a8129ffffffff,27.0,0.0,0.0
84a812bffffffff,70.0,0.0,0.0
84a812dffffffff,21.0,2.0,0.0
84a8131ffffffff,13.0,0.0,0.0
84a8133ffffffff,8.0,0.0,0.0
84a8137ffffffff,2.0,0.0,0.0
84a8139ffffffff,155.0,91.0,0.0
84a813bffffffff,101.0,12.0,0.0
84a813dffffffff,19.0,0.0,0.0
84a8143ffffffff,200.0,0.0,0.0
84a8151ffffffff,3.0,0.0,0.0
84a8153ffffffff,46.0,0.0,0.0
84a8155ffffffff,9.0,0.0,0.0
84a8157ffffffff,16.0,0.0,0.0
84a815bffffffff,11.0,0.0,0.0
84a815dffffffff,3.0,0.0,0.0
84a8163ffffffff,9.0,0.0,0.0
84a8167ffffffff,11.0,0.0,0.0
84a8181ffffffff,21.0,0.0,0.0
84a8183ffffffff,4.0,0.0,0.0
84a8185ffffffff,144.0,0.0,0.0
84a8187ffffffff,106.0,0.0,0.0
84a8189ffffffff,13.0,0.0,0.0
84a818bffffffff,14.0,0.0,0.0
84a818dffffffff,156.0,0.0,0.0
84a8191ffffffff,5.0,0.0,0.0
84a8193ffffffff,7.0,0.0,0.0
84a8195ffffffff,205.0,2.0,0.0
84a8197ffffffff,18.0,0.0,0.0
84a8199ffffffff,15.0,0.0,0.0
84a819bffffffff,2.0,0.0,0.0
84a81a1ffffffff,26.0,0.0,0.0
84a81a3ffffffff,2.0,0.0,0.0
84a81a5ffffffff,5.0,0.0,0.0
84a81a7ffffffff,8.0,0.0,0.0
84a81a9ffffffff,20.0,0.0,0.0
84a81abffffffff,61.0,0.0,0.0
84a81adffffffff,8.0,0.0,0.0
84a81b1ffffffff,36.0,0.0,0.0
84a81b3ffffffff,15.0,0.0,0.0
84a81b5ffffffff,4.0,0.0,0.0
84a81b7ffffffff,4.0,0.0,0.0
84a81b9ffffffff,25.0,0.0,0.0
84a81bbffffffff,103.0,0.0,0.0
84a81bdffffffff,42.0,0.0,0.0
84a81c1ffffffff,2.0,0.0,0.0
84a81c3ffffffff,74.0,0.0,0.0
84a81c7ffffffff,66.0,0.0,0.0
84a81c9ffffffff,2.0,0.0,0.0
84a81cbffffffff,2.0,0.0,0.0
84a81cdffffffff,413.0,0.0,0.0
84a81d1ffffffff,12.0,0.0,0.0
84a81d9ffffffff,87.0,1.0,0.0
84a81ddffffffff,8.0,0.0,0.0
84a81e1ffffffff,299.0,0.0,0.0
84a81e3ffffffff,91.0,0.0,0.0
84a81e5ffffffff,4.0,0.0,0.0
84a81e7ffffffff,68.0,0.0,0.0
84a81e9ffffffff,536.0,0.0,0.0
84a81ebffffffff,81.0,0.0,0.0
84a81edffffffff,1720.0,0.0,0.0
84a8213ffffffff,2.0,0.0,0.0
84a8219ffffffff,1.0,0.0,0.0
84a821bffffffff,4.0,0.0,0.0
84a8261ffffffff,1.0,0.0,0.0
84a826dffffffff,2.0,0.0,0.0
84a8287ffffffff,4.0,0.0,0.0
84a8291ffffffff,14.0,0.0,0.0
84a8293ffffffff,2.0,0.0,0.0
84a829bffffffff,2.0,0.0,0.0
84a82a1ffffffff,3.0,0.0,0.0
84a82a5ffffffff,3.0,0.0,0.0
84a82abffffffff,2.0,0.0,0.0
84a82b9ffffffff,2.0,0.0,0.0
84a82bdffffffff,8.0,0.0,0.0
84a82c9ffffffff,2.0,0.0,0.0
84a82d3ffffffff,2.0,0.0,0.0
84a82d7ffffffff,1.0,0.0,0.0
84a82ddffffffff,3.0,0.0,0.0
84a82e7ffffffff,4.0,0.0,0.0
84a8313ffffffff,3.0,0.0,0.0
84a8315ffffffff,11.0,0.0,0.0
84a8317ffffffff,2.0,0.0,0.0
84a831bffffffff,10.0,0.0,0.0
84a831dffffffff,1.0,0.0,0.0
84a8333ffffffff,7.0,0.0,0.0
84a8337ffffffff,9.0,0.0,0.0
84a8351ffffffff,2.0,0.0,0.0
84a8359ffffffff,1.0,0.0,0.0
84a835bffffffff,2.0,0.0,0.0
84a835dffffffff,12.0,0.0,0.0
84a8401ffffffff,2.0,0.0,0.0
84a8403ffffffff,11.0,0.0,0.0
84a8405ffffffff,4.0,0.0,0.0
84a840dffffffff,115.0,1.0,0.0
84a8411ffffffff,32.0,0.0,0.0
84a8417ffffffff,1.0,0.0,0.0
84a8441ffffffff,2.0,0.0,0.0
84a8447ffffffff,2.0,0.0,0.0
84a844dffffffff,3.0,0.0,0.0
84a845bffffffff,56.0,0.0,0.0
84a8461ffffffff,4.0,0.0,0.0
84a8463ffffffff,26.0,0.0,0.0
84a846bffffffff,2.0,0.0,0.0
84a8495ffffffff,1.0,0.0,0.0
84a84a3ffffffff,3.0,0.0,0.0
84a84a5ffffffff,9.0,3.0,0.0
84a84e1ffffffff,2.0,0.0,0.0
84a84e7ffffffff,2.0,0.0,0.0
84a84edffffffff,4.0,0.0,0.0
84a8527ffffffff,6.0,0.0,0.0
84a854bffffffff,2.0,0.0,0.0
84a8559ffffffff,7.0,0.0,0.0
84a855dffffffff,55.0,0.0,0.0
84a856dffffffff,1.0,0.0,0.0
84a8591ffffffff,337.0,11.0,0.0
84a8593ffffffff,5.0,0.0,0.0
84a8597ffffffff,7.0,0.0,0.0
84a8599ffffffff,179.0,1.0,0.0
84a859bffffffff,4.0,0.0,0.0
84a85b1ffffffff,1.0,0.0,0.0
84a85b3ffffffff,5.0,0.0,0.0
84a85b9ffffffff,5.0,0.0,0.0
84a85d3ffffffff,990.0,15.0,0.0
84a85d7ffffffff,51.0,0.0,0.0
84a85dbffffffff,1.0,0.0,0.0
84a8639ffffffff,2.0,0.0,0.0
84a8647ffffffff,2.0,0.0,0.0
84a8649ffffffff,1.0,0.0,0.0
84a86a1ffffffff,1.0,0.0,0.0
84a86a5ffffffff,2.0,0.0,0.0
84a86adffffffff,8.0,0.0,0.0
84a8701ffffffff,13.0,0.0,0.0
84a8705ffffffff,5.0,0.0,0.0
84a8709ffffffff,1.0,0.0,0.0
84a870bffffffff,2.0,0.0,0.0
84a871bffffffff,3.0,0.0,0.0
84a8721ffffffff,3.0,0.0,0.0
84a8737ffffffff,75.0,8.0,0.0
84a8743ffffffff,1.0,0.0,0.0
84a8763ffffffff,4.0,0.0,0.0
84a8765ffffffff,2.0,0.0,0.0
84a8767ffffffff,3.0,0.0,0.0
84a8769ffffffff,1.0,0.0,0.0
84a876dffffffff,28.0,1.0,0.0
84a8805ffffffff,14.0,0.0,0.0
84a8807ffffffff,10.0,0.0,0.0
84a8809ffffffff,1.0,0.0,0.0
84a880dffffffff,9.0,0.0,0.0
84a8813ffffffff,2.0,0.0,0.0
84a8819ffffffff,1.0,0.0,0.0
84a881bffffffff,10.0,0.0,0.0
84a8821ffffffff,2.0,0.0,0.0
84a882bffffffff,2.0,0.0,0.0
84a882dffffffff,6.0,2.0,0.0
84a8831ffffffff,7.0,0.0,0.0
84a8835ffffffff,2.0,0.0,0.0
84a883bffffffff,7.0,0.0,0.0
84a883dffffffff,2.0,0.0,0.0
84a8841ffffffff,2.0,0.0,0.0
84a8845ffffffff,2.0,0.0,0.0
84a8847ffffffff,4.0,0.0,0.0
84a8849ffffffff,21.0,0.0,0.0
84a884bffffffff,5.0,0.0,0.0
84a884dffffffff,2.0,0.0,0.0
84a885dffffffff,1.0,0.0,0.0
84a8863ffffffff,34.0,0.0,0.0
84a8867ffffffff,17.0,0.0,0.0
84a886bffffffff,10.0,0.0,0.0
84a886dffffffff,9.0,0.0,0.0
84a8889ffffffff,5.0,0.0,0.0
84a8895ffffffff,8.0,0.0,0.0
84a88a1ffffffff,2.0,0.0,0.0
84a88a9ffffffff,2.0,0.0,0.0
84a88bbffffffff,28.0,0.0,0.0
84a88c3ffffffff,8.0,0.0,0.0
84a88c5ffffffff,2.0,0.0,0.0
84a88c7ffffffff,6.0,0.0,0.0
84a88cbffffffff,4.0,0.0,0.0
84a88cdffffffff,25.0,1.0,0.0
84a88d5ffffffff,3.0,0.0,0.0
84a88ddffffffff,171.0,0.0,0.0
84a88e3ffffffff,1.0,0.0,0.0
84a88e5ffffffff,1.0,0.0,0.0
84a88e9ffffffff,12.0,0.0,0.0
84a88ebffffffff,21.0,2.0,0.0
84a8911ffffffff,17.0,0.0,0.0
84a8915ffffffff,5.0,4.0,0.0
84a8917ffffffff,86.0,13.0,0.0
84a8919ffffffff,10.0,0.0,0.0
84a891dffffffff,5.0,0.0,0.0
84a893bffffffff,5.0,0.0,0.0
84a8951ffffffff,24.0,0.0,0.0
84a8953ffffffff,18.0,1.0,0.0
84a8957ffffffff,41.0,2.0,0.0
84a895bffffffff,10.0,0.0,0.0
84a89adffffffff,2.0,0.0,0.0
84a89b3ffffffff,14.0,0.0,0.0
84a89c5ffffffff,2.0,0.0,0.0
84a89ddffffffff,5.0,0.0,0.0
84a89e1ffffffff,3.0,0.0,0.0
84a89e3ffffffff,2.0,0.0,0.0
84a89e7ffffffff,2.0,0.0,0.0
84a89edffffffff,17.0,0.0,0.0
84a8a03ffffffff,129.0,0.0,0.0
84a8a07ffffffff,316.0,2.0,0.0
84a8a11ffffffff,8.0,0.0,0.0
84a8a13ffffffff,114.0,0.0,0.0
84a8a15ffffffff,47.0,0.0,0.0
84a8a17ffffffff,47.0,0.0,0.0
84a8a19ffffffff,119.0,6.0,0.0
84a8a1bffffffff,30.0,0.0,0.0
84a8a1dffffffff,16.0,0.0,0.0
84a8a21ffffffff,118.0,0.0,0.0
84a8a23ffffffff,116.0,7.0,0.0
84a8a25ffffffff,26.0,0.0,0.0
84a8a27ffffffff,19.0,0.0,0.0
84a8a2bffffffff,300.0,0.0,0.0
84a8a2dffffffff,9.0,7.0,0.0
84a8a31ffffffff,15.0,0.0,0.0
84a8a33ffffffff,2.0,0.0,0.0
84a8a35ffffffff,6.0,0.0,0.0
84a8a39ffffffff,19.0,0.0,0.0
84a8a3bffffffff,6.0,0.0,0.0
84a8a3dffffffff,36.0,0.0,0.0
84a8a53ffffffff,11.0,0.0,0.0
84a8a89ffffffff,11.0,0.0,0.0
84a8a8bffffffff,4.0,0.0,0.0
84a8a8dffffffff,1.0,0.0,0.0
84a8a91ffffffff,37.0,0.0,0.0
84a8a93ffffffff,10.0,0.0,0.0
84a8a95ffffffff,10.0,0.0,0.0
84a8a97ffffffff,157.0,7.0,0.0
84a8a99ffffffff,2.0,0.0,0.0
84a8aa5ffffffff,1.0,0.0,0.0
84a8aa7ffffffff,2.0,0.0,0.0
84a8aadffffffff,10.0,0.0,0.0
84a8ab1ffffffff,8.0,0.0,0.0
84a8ab9ffffffff,9.0,0.0,0.0
84a8abdffffffff,7.0,0.0,0.0
84a8ac1ffffffff,7.0,0.0,0.0
84a8ac3ffffffff,2.0,0.0,0.0
84a8ac5ffffffff,8.0,0.0,0.0
84a8ac9ffffffff,15.0,0.0,0.0
84a8acbffffffff,34.0,0.0,0.0
84a8acdffffffff,25.0,3.0,0.0
84a8ad1ffffffff,6.0,0.0,0.0
84a8ad3ffffffff,20.0,0.0,0.0
84a8ad5ffffffff,17.0,0.0,0.0
84a8adbffffffff,6.0,0.0,0.0
84a8addffffffff,7.0,0.0,0.0
84a8ae1ffffffff,4.0,0.0,0.0
84a8ae3ffffffff,12.0,0.0,0.0
84a8ae5ffffffff,15.0,0.0,0.0
84a8aebffffffff,4.0,0.0,0.0
84a8b11ffffffff,10.0,0.0,0.0
84a8b13ffffffff,2.0,0.0,0.0
84a8b17ffffffff,28.0,0.0,0.0
84a8b1bffffffff,10.0,0.0,0.0
84a8c01ffffffff,44.0,0.0,0.0
84a8c03ffffffff,49.0,0.0,0.0
84a8c05ffffffff,63.0,0.0,0.0
84a8c07ffffffff,2.0,0.0,0.0
84a8c09ffffffff,20.0,0.0,0.0
84a8c0dffffffff,85.0,1.0,0.0
84a8c15ffffffff,2.0,0.0,0.0
84a8c1dffffffff,2.0,0.0,0.0
84a8c23ffffffff,30.0,0.0,0.0
84a8c25ffffffff,252.0,76.0,0.0
84a8c27ffffffff,31.0,4.0,0.0
84a8c2bffffffff,3.0,0.0,0.0
84a8c3dffffffff,2.0,0.0,0.0
84a8c47ffffffff,12.0,0.0,0.0
84a8c57ffffffff,6.0,0.0,0.0
84a8c63ffffffff,19.0,0.0,0.0
84a8c6bffffffff,2.0,0.0,0.0
84a8ca3ffffffff,4.0,0.0,0.0
84a8cc9ffffffff,1.0,0.0,0.0
84a8cebffffffff,7.0,6.0,0.0
84a8d05ffffffff,6.0,0.0,0.0
84a8d11ffffffff,36.0,0.0,0.0
84a8d19ffffffff,159.0,0.0,0.0
84a8d1bffffffff,95.0,1.0,0.0
84a8d1dffffffff,1.0,0.0,0.0
84a8d35ffffffff,39.0,2.0,0.0
84a8d41ffffffff,2.0,0.0,0.0
84a8d43ffffffff,15.0,0.0,0.0
84a8d47ffffffff,3.0,0.0,0.0
84a8d4bffffffff,18.0,0.0,0.0
84a8d53ffffffff,8.0,0.0,0.0
84a8d59ffffffff,1.0,1.0,0.0
84a8d5bffffffff,2.0,1.0,0.0
84a8d5dffffffff,3.0,0.0,0.0
84a8d69ffffffff,2.0,0.0,0.0
84a8da9ffffffff,2.0,0.0,0.0
84a8dadffffffff,2.0,0.0,0.0
84a8db5ffffffff,4.0,0.0,0.0
84a8dd7ffffffff,4.0,0.0,0.0
84a8de1ffffffff,38.0,3.0,0.0
84a8de3ffffffff,9.0,0.0,0.0
84a8de7ffffffff,6.0,0.0,0.0
84a8de9ffffffff,13.0,0.0,0.0
84a8debffffffff,12.0,0.0,0.0
84a8e01ffffffff,1.0,0.0,0.0
84a8e45ffffffff,4.0,0.0,0.0
84a8e47ffffffff,1.0,0.0,0.0
84a8e4bffffffff,1.0,0.0,0.0
84a8e61ffffffff,9.0,0.0,0.0
84a8e65ffffffff,7.0,0.0,0.0
84a8e69ffffffff,11.0,0.0,0.0
84a8e6bffffffff,9.0,0.0,0.0
84a8e6dffffffff,60.0,0.0,0.0
84a8ec9ffffffff,62.0,1.0,0.0
84a8ecbffffffff,3.0,0.0,0.0
84a8ee9ffffffff,2.0,0.0,0.0
84a8f05ffffffff,4.0,0.0,0.0
84a8f0bffffffff,4.0,0.0,0.0
84a8f41ffffffff,32.0,0.0,0.0
84a8f43ffffffff,21.0,0.0,0.0
84a8f45ffffffff,5.0,0.0,0.0
84a8f47ffffffff,2.0,0.0,0.0
84a8f4bffffffff,3.0,0.0,0.0
84a8f4dffffffff,8.0,0.0,0.0
84a8f57ffffffff,21.0,0.0,0.0
84a8f59ffffffff,1.0,1.0,0.0
84a8f61ffffffff,2.0,0.0,0.0
84a8f63ffffffff,4.0,0.0,0.0
84a8f6bffffffff,2.0,0.0,0.0
84a90e1ffffffff,2.0,0.0,0.0
84a90e3ffffffff,2.0,0.0,0.0
84a90e5ffffffff,5.0,0.0,0.0
84a90e9ffffffff,6.0,0.0,0.0
84a9181ffffffff,17.0,0.0,0.0
84a9187ffffffff,4.0,0.0,0.0
84a91b5ffffffff,4.0,0.0,0.0
84a91b7ffffffff,30.0,2.0,0.0
84a9429ffffffff,1.0,0.0,0.0
84a9461ffffffff,20.0,0.0,0.0
84a9463ffffffff,2.0,0.0,0.0
84a9465ffffffff,11.0,0.0,0.0
84a9467ffffffff,48.0,0.0,0.0
84a94b1ffffffff,1.0,0.0,0.0
84a94b5ffffffff,2.0,0.0,0.0
84a94e5ffffffff,17.0,0.0,0.0
84a9501ffffffff,6.0,0.0,0.0
84a9509ffffffff,2.0,0.0,0.0
84a950bffffffff,3.0,0.0,0.0
84a951dffffffff,2.0,0.0,0.0
84a9521ffffffff,1.0,0.0,0.0
84a9527ffffffff,10.0,0.0,0.0
84a9531ffffffff,47.0,0.0,0.0
84a9533ffffffff,13.0,0.0,0.0
84a953bffffffff,94.0,0.0,0.0
84a9543ffffffff,3.0,0.0,0.0
84a9557ffffffff,1.0,0.0,0.0
84a95a5ffffffff,64.0,0.0,0.0
84a95c5ffffffff,2.0,0.0,0.0
84a95e5ffffffff,4.0,0.0,0.0
84a95edffffffff,310.0,0.0,0.0
84b366dffffffff,1.0,0.0,0.0
