cell_id,Psilopogon haemacephalus,Psilopogon haemacephalus indicus/delicus,Psilopogon haemacephalus roseus,Psilopogon haemacephalus [haemacephalus Group],Psilopogon haemacephalus [intermedius Group]
84659c9ffffffff,379.0,0.0,0.0,0.0,0.0
84659d1ffffffff,6.0,0.0,0.0,0.0,0.0
84659d5ffffffff,1.0,0.0,0.0,0.0,0.0
84659d7ffffffff,4.0,0.0,0.0,0.0,0.0
84659dbffffffff,3.0,0.0,0.0,0.0,0.0
84659e5ffffffff,4.0,0.0,0.0,0.0,0.0
84659e7ffffffff,2.0,0.0,0.0,0.0,0.0
84659e9ffffffff,15.0,0.0,0.0,0.0,0.0
8465a27ffffffff,7.0,0.0,0.0,0.0,0.0
8465a2dffffffff,3.0,0.0,0.0,0.0,0.0
8465a37ffffffff,3.0,0.0,0.0,0.0,0.0
8465b01ffffffff,231.0,0.0,0.0,0.0,0.0
8465b09ffffffff,10.0,0.0,0.0,0.0,0.0
8465b0bffffffff,2.0,0.0,0.0,0.0,0.0
8465b1dffffffff,5.0,0.0,0.0,0.0,0.0
8465b21ffffffff,27.0,0.0,0.0,0.0,0.0
8465b23ffffffff,20.0,0.0,0.0,0.0,0.0
8465b25ffffffff,9.0,0.0,0.0,0.0,0.0
8465b27ffffffff,4.0,0.0,0.0,0.0,0.0
8465b2bffffffff,28.0,0.0,0.0,0.0,0.0
8465b2dffffffff,2.0,0.0,0.0,0.0,0.0
8465b33ffffffff,13.0,0.0,0.0,0.0,0.0
8465b39ffffffff,13.0,0.0,0.0,0.0,0.0
8465b3dffffffff,57.0,0.0,0.0,0.0,0.0
8465b43ffffffff,4.0,0.0,0.0,0.0,0.0
8465b51ffffffff,8.0,0.0,0.0,0.0,0.0
8465b55ffffffff,1.0,0.0,0.0,0.0,0.0
8465b57ffffffff,127.0,0.0,0.0,0.0,0.0
8465b6bffffffff,11.0,0.0,0.0,0.0,0.0
8468415ffffffff,8.0,0.0,0.0,0.0,0.0
8468423ffffffff,6.0,0.0,0.0,0.0,0.0
846842bffffffff,6.0,0.0,0.0,0.0,0.0
8468433ffffffff,7.0,0.0,0.0,0.0,0.0
8468435ffffffff,64.0,0.0,0.0,0.0,0.0
8468439ffffffff,12.0,0.0,0.0,0.0,0.0
846843dffffffff,1.0,0.0,0.0,0.0,0.0
8468447ffffffff,2.0,0.0,0.0,0.0,0.0
8468449ffffffff,22.0,0.0,0.0,0.0,0.0
8468459ffffffff,2.0,0.0,0.0,0.0,0.0
8468469ffffffff,9.0,0.0,0.0,0.0,0.0
846846dffffffff,58.0,0.0,0.0,0.0,0.0
84684e5ffffffff,245.0,0.0,0.0,0.0,0.0
8468555ffffffff,2.0,0.0,0.0,0.0,0.0
846856bffffffff,50.0,0.0,0.0,0.0,0.0
8468583ffffffff,4.0,0.0,0.0,0.0,0.0
8468589ffffffff,37.0,0.0,0.0,0.0,0.0
846858bffffffff,18.0,0.0,0.0,0.0,0.0
846858dffffffff,4.0,0.0,0.0,0.0,0.0
84685c1ffffffff,2.0,0.0,0.0,0.0,0.0
84685c3ffffffff,124.0,0.0,0.0,0.0,0.0
84685c7ffffffff,188.0,0.0,0.0,0.0,0.0
84685cbffffffff,2.0,0.0,0.0,0.0,0.0
84685d1ffffffff,29.0,0.0,0.0,0.0,0.0
84685d5ffffffff,9.0,0.0,0.0,1.0,0.0
84685d7ffffffff,7.0,0.0,0.0,0.0,0.0
84685d9ffffffff,2.0,0.0,0.0,0.0,0.0
84685dbffffffff,7.0,0.0,0.0,0.0,0.0
84685ddffffffff,1.0,0.0,0.0,0.0,0.0
84685e1ffffffff,8.0,0.0,0.0,0.0,0.0
84685e3ffffffff,18.0,0.0,0.0,0.0,0.0
84685e7ffffffff,182.0,0.0,0.0,0.0,0.0
84685e9ffffffff,43.0,0.0,0.0,0.0,0.0
84685edffffffff,5.0,0.0,0.0,0.0,0.0
8468625ffffffff,4.0,0.0,0.0,0.0,0.0
8468651ffffffff,3.0,0.0,0.0,0.0,0.0
8468657ffffffff,15.0,0.0,0.0,0.0,0.0
8468665ffffffff,8.0,0.0,0.0,0.0,0.0
846866dffffffff,8.0,0.0,0.0,0.0,0.0
84686e9ffffffff,10.0,0.0,0.0,0.0,0.0
8468713ffffffff,2.0,0.0,0.0,0.0,0.0
846871bffffffff,12.0,0.0,0.0,0.0,0.0
8468751ffffffff,2.0,0.0,0.0,0.0,0.0
8469345ffffffff,2.0,0.0,0.0,0.0,0.0
846940bffffffff,2.0,0.0,0.0,0.0,0.0
8469411ffffffff,2.0,0.0,0.0,0.0,0.0
8469415ffffffff,7.0,0.0,0.0,0.0,0.0
8469417ffffffff,4.0,0.0,0.0,0.0,0.0
8469419ffffffff,8.0,0.0,0.0,0.0,0.0
846941dffffffff,8.0,0.0,0.0,0.0,0.0
8469433ffffffff,108.0,0.0,0.0,0.0,0.0
8469439ffffffff,331.0,0.0,0.0,1.0,0.0
846943bffffffff,20.0,0.0,0.0,0.0,0.0
8469451ffffffff,8.0,0.0,0.0,0.0,0.0
8469457ffffffff,2.0,0.0,0.0,0.0,0.0
846945dffffffff,3.0,0.0,0.0,0.0,0.0
84694a9ffffffff,7.0,0.0,0.0,0.0,0.0
84694b7ffffffff,2.0,0.0,0.0,0.0,0.0
84694cdffffffff,7.0,0.0,0.0,0.0,0.0
84694e1ffffffff,513.0,0.0,0.0,0.0,0.0
84694e5ffffffff,318.0,0.0,0.0,1.0,0.0
84694e7ffffffff,19.0,0.0,0.0,0.0,0.0
84694e9ffffffff,17.0,0.0,0.0,0.0,0.0
84694ebffffffff,13.0,0.0,0.0,0.0,0.0
84694edffffffff,769.0,0.0,0.0,1.0,0.0
8469583ffffffff,3.0,0.0,0.0,0.0,0.0
846958bffffffff,35.0,0.0,0.0,0.0,0.0
8469593ffffffff,5.0,0.0,0.0,0.0,0.0
84695c3ffffffff,8.0,0.0,0.0,0.0,0.0
84695d1ffffffff,13.0,0.0,0.0,0.0,0.0
84695d9ffffffff,10.0,0.0,0.0,0.0,0.0
84695dbffffffff,16.0,0.0,0.0,0.0,0.0
8469683ffffffff,2.0,0.0,0.0,0.0,0.0
8469685ffffffff,2.0,0.0,0.0,0.0,0.0
846968bffffffff,2.0,0.0,0.0,0.0,0.0
84696a3ffffffff,12.0,0.0,0.0,0.0,0.0
84696a5ffffffff,16.0,0.0,0.0,0.0,0.0
84696adffffffff,2.0,0.0,0.0,0.0,0.0
84696b9ffffffff,2.0,0.0,0.0,0.0,0.0
84696c1ffffffff,1.0,0.0,0.0,0.0,0.0
84696c9ffffffff,2.0,0.0,0.0,0.0,0.0
84696cbffffffff,4.0,0.0,0.0,0.0,0.0
84696d7ffffffff,26.0,0.0,0.0,0.0,0.0
84696ddffffffff,1.0,0.0,0.0,1.0,0.0
848c101ffffffff,112.0,0.0,2.0,0.0,0.0
848c107ffffffff,63.0,0.0,3.0,0.0,0.0
848c12bffffffff,1.0,0.0,0.0,0.0,0.0
848c13bffffffff,8.0,0.0,0.0,0.0,0.0
848c147ffffffff,10.0,0.0,0.0,0.0,0.0
848cd25ffffffff,2.0,0.0,0.0,0.0,0.0
848cd33ffffffff,2.0,0.0,0.0,0.0,0.0
848cd3bffffffff,6.0,0.0,0.0,0.0,0.0
848cd5dffffffff,1.0,0.0,0.0,0.0,0.0
848d84bffffffff,1.0,0.0,0.0,0.0,0.0
848d855ffffffff,1.0,0.0,0.0,0.0,0.0
848d85dffffffff,2.0,0.0,0.0,0.0,0.0
848d8c3ffffffff,2.0,0.0,0.0,0.0,0.0
848d8c9ffffffff,5.0,0.0,0.0,0.0,0.0
848d8cbffffffff,16.0,0.0,0.0,0.0,0.0
848da2bffffffff,1.0,0.0,0.0,0.0,0.0
848da2dffffffff,103.0,0.0,2.0,0.0,0.0
848da35ffffffff,1.0,0.0,0.0,0.0,0.0
848da67ffffffff,8.0,0.0,0.0,0.0,0.0
848db19ffffffff,4.0,0.0,0.0,0.0,0.0
848db4bffffffff,1.0,0.0,0.0,0.0,0.0
848db53ffffffff,329.0,0.0,5.0,0.0,0.0
848db59ffffffff,21.0,0.0,0.0,0.0,0.0
848db5bffffffff,36.0,0.0,0.0,0.0,0.0
8495a41ffffffff,1.0,0.0,0.0,0.0,0.0
8495a49ffffffff,6.0,0.0,0.0,0.0,0.0
8495a4dffffffff,11.0,0.0,0.0,0.0,0.0
