cell_id,Galerida cristata,Galerida cristata [cristata Group],Galerida cristata macrorhyncha/randonii
843905bffffffff,294.0,0.0,0.0
843905dffffffff,174.0,0.0,0.0
8439061ffffffff,181.0,0.0,0.0
8439063ffffffff,135.0,0.0,0.0
8439065ffffffff,148.0,0.0,0.0
8439067ffffffff,192.0,1.0,0.0
8439069ffffffff,4.0,0.0,0.0
843906bffffffff,60.0,0.0,0.0
843906dffffffff,353.0,0.0,0.0
8439081ffffffff,90.0,1.0,0.0
8439083ffffffff,3.0,0.0,0.0
8439085ffffffff,9.0,0.0,0.0
8439087ffffffff,48.0,0.0,0.0
8439089ffffffff,654.0,3.0,0.0
843908bffffffff,120.0,0.0,0.0
843908dffffffff,589.0,0.0,0.0
8439093ffffffff,22.0,0.0,0.0
8439095ffffffff,27.0,0.0,0.0
8439097ffffffff,163.0,1.0,0.0
8439099ffffffff,2.0,0.0,0.0
843909bffffffff,20.0,0.0,0.0
843909dffffffff,5.0,0.0,0.0
84390a1ffffffff,27.0,1.0,0.0
84390a3ffffffff,4.0,0.0,0.0
84390a5ffffffff,27.0,2.0,0.0
84390a7ffffffff,14.0,0.0,0.0
84390a9ffffffff,19.0,0.0,0.0
84390abffffffff,2.0,0.0,0.0
84390adffffffff,58.0,0.0,0.0
84390b1ffffffff,13.0,0.0,0.0
84390b3ffffffff,51.0,0.0,0.0
84390b5ffffffff,16.0,0.0,0.0
84390b7ffffffff,58.0,0.0,0.0
84390b9ffffffff,5.0,0.0,0.0
84390bbffffffff,3.0,0.0,0.0
84390bdffffffff,2.0,0.0,0.0
84390c1ffffffff,336.0,2.0,0.0
84390c3ffffffff,167.0,0.0,0.0
84390c5ffffffff,102.0,0.0,0.0
84390c7ffffffff,151.0,0.0,0.0
84390c9ffffffff,270.0,0.0,0.0
84390cbffffffff,1558.0,8.0,0.0
84390cdffffffff,166.0,0.0,0.0
84390d1ffffffff,16.0,0.0,0.0
84390d3ffffffff,28.0,4.0,0.0
84390d5ffffffff,26.0,0.0,0.0
84390d7ffffffff,31.0,0.0,0.0
84390d9ffffffff,12.0,0.0,0.0
84390dbffffffff,2.0,0.0,0.0
84390ddffffffff,149.0,0.0,0.0
84390e1ffffffff,13.0,0.0,0.0
84390e3ffffffff,354.0,0.0,0.0
84390e5ffffffff,12.0,0.0,0.0
84390e7ffffffff,37.0,0.0,0.0
84390e9ffffffff,20.0,0.0,0.0
84390ebffffffff,47.0,0.0,0.0
84390edffffffff,1.0,0.0,0.0
8439101ffffffff,1112.0,0.0,0.0
8439103ffffffff,1041.0,0.0,0.0
8439109ffffffff,70.0,1.0,0.0
843910bffffffff,54.0,0.0,0.0
8439111ffffffff,842.0,9.0,0.0
8439113ffffffff,362.0,6.0,0.0
8439115ffffffff,1877.0,5.0,0.0
8439117ffffffff,326.0,0.0,0.0
8439119ffffffff,1120.0,5.0,0.0
843911bffffffff,21.0,0.0,0.0
843911dffffffff,262.0,0.0,0.0
8439151ffffffff,81.0,0.0,0.0
8439153ffffffff,410.0,0.0,0.0
8439155ffffffff,385.0,1.0,0.0
8439157ffffffff,1302.0,4.0,0.0
8439159ffffffff,1131.0,3.0,0.0
843915bffffffff,682.0,1.0,0.0
843915dffffffff,488.0,0.0,0.0
8439181ffffffff,240.0,2.0,0.0
8439183ffffffff,480.0,6.0,0.0
8439185ffffffff,142.0,0.0,0.0
8439187ffffffff,22.0,0.0,0.0
8439189ffffffff,256.0,2.0,0.0
843918bffffffff,833.0,6.0,0.0
843918dffffffff,35.0,0.0,0.0
8439191ffffffff,282.0,0.0,0.0
8439193ffffffff,133.0,0.0,0.0
8439195ffffffff,665.0,6.0,0.0
8439197ffffffff,89.0,0.0,0.0
8439199ffffffff,12.0,0.0,0.0
843919bffffffff,59.0,2.0,0.0
843919dffffffff,86.0,1.0,0.0
84391a1ffffffff,8.0,5.0,0.0
84391a3ffffffff,6.0,0.0,0.0
84391a5ffffffff,42.0,36.0,0.0
84391a7ffffffff,8.0,4.0,0.0
84391a9ffffffff,3901.0,17.0,0.0
84391abffffffff,325.0,6.0,0.0
84391adffffffff,10.0,10.0,0.0
84391b9ffffffff,4.0,0.0,0.0
84391c1ffffffff,158.0,4.0,0.0
84391c3ffffffff,102.0,4.0,0.0
84391c5ffffffff,693.0,4.0,0.0
84391c7ffffffff,1348.0,3.0,0.0
84391c9ffffffff,21.0,0.0,0.0
84391cbffffffff,94.0,5.0,0.0
84391cdffffffff,7.0,0.0,0.0
84391d1ffffffff,39.0,1.0,0.0
84391d3ffffffff,16.0,0.0,0.0
84391d5ffffffff,58.0,0.0,0.0
84391d7ffffffff,9.0,0.0,0.0
84391d9ffffffff,11.0,0.0,0.0
84391dbffffffff,6.0,0.0,0.0
84391ddffffffff,5.0,0.0,0.0
84391e1ffffffff,97.0,4.0,0.0
84391e3ffffffff,513.0,11.0,0.0
84391e7ffffffff,107.0,0.0,0.0
84391e9ffffffff,299.0,1.0,0.0
84391ebffffffff,1872.0,9.0,0.0
8439203ffffffff,6.0,0.0,0.0
8439205ffffffff,2.0,0.0,0.0
8439211ffffffff,4.0,0.0,0.0
8439213ffffffff,2.0,0.0,0.0
8439217ffffffff,2.0,0.0,0.0
8439221ffffffff,324.0,1.0,0.0
8439227ffffffff,12.0,0.0,0.0
8439229ffffffff,119.0,0.0,0.0
8439231ffffffff,10.0,0.0,0.0
8439233ffffffff,83.0,0.0,0.0
8439235ffffffff,4.0,0.0,0.0
8439237ffffffff,69.0,0.0,0.0
8439239ffffffff,121.0,0.0,0.0
843923bffffffff,4.0,0.0,0.0
8439281ffffffff,89.0,2.0,0.0
8439283ffffffff,52.0,0.0,0.0
8439285ffffffff,123.0,0.0,0.0
8439287ffffffff,163.0,0.0,0.0
8439289ffffffff,22.0,0.0,0.0
843928bffffffff,341.0,3.0,0.0
843928dffffffff,282.0,8.0,0.0
8439291ffffffff,1.0,0.0,0.0
8439293ffffffff,74.0,0.0,0.0
8439295ffffffff,46.0,4.0,0.0
8439297ffffffff,91.0,0.0,0.0
8439299ffffffff,125.0,0.0,0.0
843929bffffffff,145.0,1.0,0.0
843929dffffffff,641.0,2.0,0.0
84392a1ffffffff,1729.0,11.0,0.0
84392a3ffffffff,235.0,1.0,0.0
84392a5ffffffff,82.0,1.0,0.0
84392a7ffffffff,217.0,1.0,0.0
84392a9ffffffff,292.0,1.0,0.0
84392abffffffff,152.0,1.0,0.0
84392adffffffff,1291.0,10.0,0.0
84392b1ffffffff,6.0,0.0,0.0
84392b3ffffffff,5.0,0.0,0.0
84392b5ffffffff,405.0,1.0,0.0
84392b7ffffffff,654.0,0.0,0.0
84392b9ffffffff,176.0,0.0,0.0
84392bbffffffff,17.0,0.0,0.0
84392bdffffffff,123.0,0.0,0.0
84392c1ffffffff,6.0,0.0,0.0
84392c3ffffffff,2.0,0.0,0.0
84392c5ffffffff,411.0,4.0,0.0
84392c7ffffffff,193.0,2.0,0.0
84392c9ffffffff,1.0,0.0,0.0
84392cdffffffff,2.0,0.0,0.0
84392d1ffffffff,1.0,0.0,0.0
84392d3ffffffff,8.0,0.0,0.0
84392d5ffffffff,35.0,0.0,0.0
84392d7ffffffff,30.0,1.0,0.0
84392d9ffffffff,3.0,0.0,0.0
84392dbffffffff,6.0,0.0,0.0
84392e1ffffffff,1071.0,8.0,0.0
84392e3ffffffff,51.0,0.0,0.0
84392e5ffffffff,231.0,0.0,0.0
84392e7ffffffff,274.0,1.0,0.0
84392e9ffffffff,51.0,0.0,0.0
84392ebffffffff,480.0,1.0,0.0
84392edffffffff,55.0,0.0,0.0
8439311ffffffff,129.0,0.0,0.0
8439313ffffffff,22.0,0.0,0.0
8439317ffffffff,72.0,0.0,0.0
843931bffffffff,444.0,0.0,0.0
8439331ffffffff,217.0,0.0,0.0
8439333ffffffff,2187.0,6.0,0.0
8439335ffffffff,2.0,0.0,0.0
8439337ffffffff,1159.0,3.0,0.0
8439339ffffffff,3.0,0.0,0.0
843933bffffffff,437.0,0.0,0.0
8439441ffffffff,32.0,0.0,0.0
8439443ffffffff,38.0,0.0,0.0
8439445ffffffff,72.0,0.0,0.0
8439447ffffffff,580.0,2.0,0.0
843944bffffffff,15.0,0.0,0.0
843944dffffffff,137.0,0.0,0.0
8439451ffffffff,57.0,0.0,0.0
8439455ffffffff,9.0,0.0,0.0
8439459ffffffff,353.0,1.0,0.0
843945dffffffff,51.0,0.0,0.0
8439469ffffffff,15.0,0.0,0.0
843946bffffffff,18.0,0.0,0.0
843946dffffffff,966.0,1.0,0.0
843952dffffffff,55.0,0.0,0.0
8439541ffffffff,442.0,2.0,0.0
8439545ffffffff,53.0,0.0,0.0
8439547ffffffff,177.0,3.0,0.0
8439549ffffffff,12.0,0.0,0.0
843954bffffffff,126.0,0.0,0.0
843954dffffffff,12.0,0.0,0.0
8439561ffffffff,96.0,1.0,0.0
8439563ffffffff,47.0,0.0,0.0
8439565ffffffff,161.0,0.0,0.0
8439567ffffffff,672.0,8.0,0.0
8439569ffffffff,48.0,0.0,0.0
843956bffffffff,111.0,0.0,0.0
843956dffffffff,87.0,0.0,0.0
8439603ffffffff,2.0,0.0,0.0
843960dffffffff,5.0,0.0,0.0
8439613ffffffff,6.0,0.0,0.0
8439617ffffffff,19.0,0.0,0.0
8439621ffffffff,2.0,0.0,0.0
8439625ffffffff,9.0,0.0,0.0
8439627ffffffff,8.0,0.0,0.0
8439631ffffffff,2.0,0.0,0.0
8439633ffffffff,57.0,1.0,0.0
8439635ffffffff,5.0,0.0,0.0
8439639ffffffff,1.0,0.0,0.0
843963bffffffff,41.0,1.0,0.0
8439641ffffffff,2.0,0.0,0.0
8439689ffffffff,10.0,0.0,0.0
843968dffffffff,83.0,0.0,0.0
84396c1ffffffff,2.0,0.0,0.0
84396c3ffffffff,2.0,0.0,0.0
84396c5ffffffff,30.0,0.0,0.0
84396c7ffffffff,405.0,0.0,0.0
84396d7ffffffff,3.0,0.0,0.0
84396e9ffffffff,43.0,0.0,0.0
84396ebffffffff,164.0,0.0,0.0
84396edffffffff,9.0,0.0,0.0
8439701ffffffff,431.0,0.0,0.0
8439703ffffffff,167.0,0.0,0.0
8439705ffffffff,25.0,0.0,0.0
8439707ffffffff,10.0,0.0,0.0
8439709ffffffff,278.0,1.0,0.0
843970bffffffff,252.0,1.0,0.0
843970dffffffff,67.0,0.0,0.0
8439711ffffffff,888.0,3.0,0.0
8439713ffffffff,182.0,1.0,0.0
8439715ffffffff,36.0,0.0,0.0
8439717ffffffff,22.0,0.0,0.0
8439719ffffffff,199.0,1.0,0.0
843971bffffffff,218.0,0.0,0.0
843971dffffffff,674.0,4.0,0.0
8439721ffffffff,21.0,0.0,0.0
8439723ffffffff,4.0,0.0,0.0
8439725ffffffff,6.0,0.0,0.0
8439727ffffffff,21.0,0.0,0.0
8439729ffffffff,368.0,1.0,0.0
843972bffffffff,4.0,0.0,0.0
843972dffffffff,4.0,0.0,0.0
8439731ffffffff,2.0,0.0,0.0
8439733ffffffff,821.0,3.0,0.0
8439735ffffffff,2.0,0.0,0.0
8439737ffffffff,16.0,0.0,0.0
8439739ffffffff,115.0,0.0,0.0
843973bffffffff,52.0,0.0,0.0
843973dffffffff,2.0,0.0,0.0
8439741ffffffff,1140.0,5.0,0.0
8439743ffffffff,255.0,2.0,0.0
8439745ffffffff,409.0,5.0,0.0
8439747ffffffff,495.0,2.0,0.0
8439749ffffffff,287.0,1.0,0.0
843974bffffffff,349.0,2.0,0.0
843974dffffffff,410.0,1.0,0.0
8439751ffffffff,4.0,0.0,0.0
8439753ffffffff,17.0,0.0,0.0
8439755ffffffff,829.0,0.0,0.0
8439757ffffffff,160.0,0.0,0.0
843975bffffffff,4.0,0.0,0.0
843975dffffffff,50.0,1.0,0.0
8439761ffffffff,176.0,5.0,0.0
8439763ffffffff,64.0,0.0,0.0
8439765ffffffff,32.0,1.0,0.0
8439767ffffffff,7.0,0.0,0.0
8439769ffffffff,606.0,2.0,0.0
843976bffffffff,21.0,0.0,0.0
843976dffffffff,272.0,5.0,0.0
8439805ffffffff,28.0,25.0,0.0
8439807ffffffff,3.0,3.0,0.0
8439811ffffffff,27.0,21.0,0.0
8439815ffffffff,2.0,0.0,2.0
8439817ffffffff,11.0,6.0,0.0
8439819ffffffff,6.0,0.0,4.0
843981bffffffff,2.0,0.0,0.0
8439821ffffffff,52.0,49.0,2.0
8439823ffffffff,2.0,2.0,0.0
8439825ffffffff,26.0,23.0,0.0
8439827ffffffff,83.0,73.0,0.0
8439829ffffffff,1.0,1.0,0.0
8439831ffffffff,2.0,2.0,0.0
8439833ffffffff,23.0,21.0,0.0
8439835ffffffff,3.0,2.0,0.0
8439837ffffffff,16.0,12.0,0.0
8439839ffffffff,17.0,17.0,0.0
843983bffffffff,80.0,71.0,0.0
8439851ffffffff,26.0,25.0,0.0
8439853ffffffff,3.0,3.0,0.0
8439855ffffffff,8.0,8.0,0.0
8439857ffffffff,4.0,0.0,0.0
843985bffffffff,2.0,0.0,0.0
8439883ffffffff,1.0,0.0,0.0
8439885ffffffff,37.0,14.0,13.0
8439887ffffffff,66.0,31.0,26.0
843988bffffffff,3.0,3.0,0.0
8439891ffffffff,13.0,2.0,10.0
8439893ffffffff,6.0,0.0,4.0
8439895ffffffff,63.0,21.0,36.0
8439897ffffffff,36.0,8.0,27.0
8439899ffffffff,2.0,2.0,0.0
84398a1ffffffff,12.0,0.0,8.0
84398a7ffffffff,2.0,0.0,2.0
84398a9ffffffff,6.0,3.0,3.0
84398abffffffff,2.0,0.0,0.0
84398b3ffffffff,2.0,0.0,2.0
84398b5ffffffff,1.0,1.0,0.0
84398b9ffffffff,9.0,0.0,7.0
84398d1ffffffff,3.0,3.0,0.0
84398d3ffffffff,13.0,7.0,1.0
84398dbffffffff,7.0,4.0,2.0
84398e1ffffffff,1.0,1.0,0.0
84398e5ffffffff,47.0,35.0,9.0
84398e7ffffffff,254.0,89.0,143.0
84398e9ffffffff,2.0,2.0,0.0
84398edffffffff,42.0,33.0,3.0
8439911ffffffff,4.0,0.0,4.0
8439913ffffffff,2.0,2.0,0.0
8439915ffffffff,8.0,0.0,6.0
843991bffffffff,228.0,189.0,6.0
8439921ffffffff,2.0,2.0,0.0
843992bffffffff,2.0,0.0,2.0
8439933ffffffff,2.0,2.0,0.0
8439937ffffffff,10.0,0.0,10.0
8439939ffffffff,13.0,2.0,9.0
843993bffffffff,13.0,7.0,6.0
84399a7ffffffff,1.0,1.0,0.0
84399c5ffffffff,5.0,0.0,0.0
84399c9ffffffff,14.0,14.0,0.0
84399cbffffffff,3.0,1.0,0.0
84399d7ffffffff,4.0,0.0,1.0
84399d9ffffffff,6.0,6.0,0.0
84399dbffffffff,1.0,1.0,0.0
84399ddffffffff,2.0,2.0,0.0
84399e7ffffffff,2.0,0.0,2.0
8439a83ffffffff,7.0,5.0,0.0
8439a87ffffffff,30.0,30.0,0.0
8439a91ffffffff,9.0,9.0,0.0
8439a95ffffffff,5.0,1.0,0.0
8439a99ffffffff,168.0,156.0,0.0
8439a9dffffffff,2.0,2.0,0.0
8439aa7ffffffff,8.0,8.0,0.0
8439aa9ffffffff,36.0,34.0,0.0
8439aabffffffff,2.0,2.0,0.0
8439ab3ffffffff,2.0,2.0,0.0
8439ab5ffffffff,1.0,1.0,0.0
8439ab9ffffffff,71.0,71.0,0.0
8439abbffffffff,7.0,7.0,0.0
8439abdffffffff,53.0,47.0,0.0
843c159ffffffff,2.0,0.0,0.0
843c165ffffffff,2.0,0.0,0.0
843c361ffffffff,1.0,0.0,0.0
843ca5bffffffff,2.0,0.0,0.0
843d04dffffffff,2.0,0.0,0.0
843d10dffffffff,14.0,0.0,0.0
843d147ffffffff,13.0,0.0,0.0
843d165ffffffff,6.0,0.0,0.0
843d167ffffffff,2.0,0.0,0.0
843d169ffffffff,2.0,0.0,0.0
843d16bffffffff,11.0,0.0,0.0
843d305ffffffff,10.0,0.0,0.0
843d30dffffffff,2.0,0.0,0.0
843d323ffffffff,145.0,0.0,0.0
843d325ffffffff,26.0,0.0,0.0
843d32bffffffff,15.0,0.0,0.0
843d335ffffffff,7.0,0.0,0.0
843d345ffffffff,5.0,0.0,0.0
843d361ffffffff,2.0,0.0,0.0
843d363ffffffff,109.0,0.0,0.0
843d36bffffffff,91.0,0.0,0.0
843d817ffffffff,4.0,0.0,0.0
843d83bffffffff,2.0,0.0,0.0
843d841ffffffff,1.0,0.0,0.0
843d845ffffffff,19.0,0.0,0.0
843d847ffffffff,3.0,0.0,0.0
843d84dffffffff,7.0,0.0,0.0
843d851ffffffff,43.0,0.0,0.0
843d853ffffffff,92.0,0.0,0.0
843d855ffffffff,6.0,0.0,0.0
843d859ffffffff,74.0,0.0,0.0
843d85dffffffff,3.0,0.0,0.0
843d86bffffffff,6.0,0.0,0.0
843d883ffffffff,3.0,0.0,0.0
843d895ffffffff,1.0,0.0,0.0
843d899ffffffff,12.0,0.0,0.0
843d8a3ffffffff,2.0,0.0,0.0
843d8b1ffffffff,22.0,0.0,0.0
843d8b9ffffffff,12.0,0.0,0.0
843d8bdffffffff,2.0,0.0,0.0
843d8c1ffffffff,37.0,0.0,0.0
843d8c3ffffffff,2.0,0.0,0.0
843d8d1ffffffff,15.0,0.0,0.0
843d8d5ffffffff,42.0,0.0,0.0
843d8ddffffffff,19.0,0.0,0.0
843d985ffffffff,2.0,0.0,0.0
843d98bffffffff,3.0,0.0,0.0
843d98dffffffff,7.0,0.0,0.0
843d9cbffffffff,2.0,0.0,0.0
843d9d1ffffffff,3.0,0.0,0.0
843d9dbffffffff,2.0,0.0,0.0
843da0bffffffff,5.0,0.0,0.0
843da11ffffffff,317.0,0.0,0.0
843da13ffffffff,256.0,0.0,0.0
843da15ffffffff,12.0,0.0,0.0
843da17ffffffff,18.0,0.0,0.0
843da19ffffffff,122.0,0.0,0.0
843da1bffffffff,165.0,0.0,0.0
843da1dffffffff,944.0,0.0,0.0
843da23ffffffff,1.0,0.0,0.0
843da25ffffffff,4.0,0.0,0.0
843da27ffffffff,3.0,0.0,0.0
843da2dffffffff,5.0,0.0,0.0
843da33ffffffff,88.0,0.0,0.0
843da37ffffffff,166.0,0.0,0.0
843da3dffffffff,5.0,0.0,0.0
843da53ffffffff,4.0,0.0,0.0
843da57ffffffff,56.0,0.0,0.0
843da59ffffffff,3.0,0.0,0.0
843da63ffffffff,24.0,0.0,0.0
843da69ffffffff,255.0,0.0,0.0
843da6bffffffff,2.0,0.0,0.0
843da6dffffffff,3.0,0.0,0.0
843da81ffffffff,1.0,0.0,0.0
843daa1ffffffff,2.0,0.0,0.0
843daa5ffffffff,37.0,0.0,0.0
843dab5ffffffff,4.0,0.0,0.0
843dac5ffffffff,3.0,0.0,0.0
843dac9ffffffff,48.0,0.0,0.0
843dae1ffffffff,21.0,0.0,0.0
843dae5ffffffff,3.0,0.0,0.0
843dae7ffffffff,4.0,0.0,0.0
843daedffffffff,3.0,0.0,0.0
843db07ffffffff,6.0,0.0,0.0
843db09ffffffff,20.0,0.0,0.0
843db0bffffffff,2.0,0.0,0.0
843db0dffffffff,2.0,0.0,0.0
843db13ffffffff,21.0,0.0,0.0
843db1bffffffff,2.0,0.0,0.0
843db23ffffffff,2.0,0.0,0.0
843db29ffffffff,4.0,0.0,0.0
843db31ffffffff,12.0,0.0,0.0
843db35ffffffff,6.0,0.0,0.0
843db37ffffffff,7.0,0.0,0.0
843db3bffffffff,9.0,0.0,0.0
843db43ffffffff,1.0,0.0,0.0
843db4dffffffff,3.0,0.0,0.0
843db55ffffffff,6.0,0.0,0.0
843db57ffffffff,54.0,0.0,0.0
843db5bffffffff,22.0,0.0,0.0
843e2dbffffffff,1.0,0.0,0.0
843e437ffffffff,4.0,0.0,0.0
843e469ffffffff,2.0,0.0,0.0
843e583ffffffff,15.0,0.0,0.0
843e58bffffffff,3.0,0.0,0.0
843e5b5ffffffff,1.0,0.0,0.0
843e5b9ffffffff,24.0,0.0,0.0
843e5c3ffffffff,4.0,0.0,0.0
843e5cbffffffff,24.0,0.0,0.0
843e5d5ffffffff,1.0,0.0,0.0
843e605ffffffff,11.0,0.0,0.0
843e621ffffffff,4.0,0.0,0.0
843e625ffffffff,41.0,0.0,0.0
843e629ffffffff,13.0,0.0,0.0
843e645ffffffff,4.0,0.0,0.0
843e655ffffffff,6.0,0.0,0.0
843e665ffffffff,7.0,2.0,0.0
843e689ffffffff,3746.0,31.0,0.0
843e68bffffffff,10.0,0.0,0.0
843e68dffffffff,779.0,22.0,0.0
843e6a1ffffffff,2.0,0.0,0.0
843e6a7ffffffff,3.0,0.0,0.0
843e6bdffffffff,1.0,0.0,0.0
843e6c1ffffffff,46.0,0.0,0.0
843e6c3ffffffff,1476.0,19.0,0.0
843e6c7ffffffff,121.0,1.0,0.0
843e6c9ffffffff,1468.0,20.0,0.0
843e6cbffffffff,357.0,4.0,0.0
843e6d1ffffffff,4.0,0.0,0.0
843e6ddffffffff,14.0,0.0,0.0
843e717ffffffff,13.0,0.0,0.0
843e719ffffffff,32.0,0.0,0.0
843e753ffffffff,10.0,0.0,0.0
843ee93ffffffff,25.0,0.0,0.0
843ee9bffffffff,3.0,0.0,0.0
843f241ffffffff,2.0,0.0,0.0
843f24bffffffff,2.0,0.0,0.0
843f259ffffffff,1.0,0.0,0.0
843f283ffffffff,8.0,0.0,0.0
843f289ffffffff,4.0,0.0,0.0
843f28bffffffff,4.0,0.0,0.0
843f293ffffffff,3.0,0.0,0.0
843f295ffffffff,2.0,0.0,0.0
843f299ffffffff,34.0,0.0,0.0
843f29bffffffff,17.0,0.0,0.0
843f29dffffffff,3.0,0.0,0.0
843f2b3ffffffff,1.0,0.0,0.0
843f2b9ffffffff,23.0,0.0,0.0
843f2c1ffffffff,2.0,0.0,0.0
843f2c3ffffffff,50.0,0.0,0.0
843f2c7ffffffff,2.0,0.0,0.0
843f2c9ffffffff,3.0,0.0,0.0
843f2cbffffffff,1.0,0.0,0.0
843f2d5ffffffff,45.0,0.0,0.0
843f2dbffffffff,7.0,0.0,0.0
843f2ddffffffff,115.0,0.0,0.0
843f30bffffffff,9.0,0.0,0.0
843f349ffffffff,2.0,0.0,0.0
843f34dffffffff,2.0,0.0,0.0
843f351ffffffff,4.0,0.0,0.0
843f355ffffffff,19.0,2.0,0.0
843f357ffffffff,6.0,0.0,0.0
843f35dffffffff,8.0,2.0,0.0
843f441ffffffff,12.0,0.0,0.0
843f443ffffffff,7.0,0.0,0.0
843f445ffffffff,2.0,0.0,0.0
843f449ffffffff,5.0,0.0,0.0
843f44bffffffff,10.0,0.0,0.0
843f459ffffffff,32.0,0.0,0.0
843f45bffffffff,11.0,0.0,0.0
843f4d1ffffffff,196.0,5.0,0.0
843f4d3ffffffff,116.0,1.0,0.0
843f4d9ffffffff,22.0,0.0,0.0
843f4dbffffffff,12.0,0.0,0.0
843f4ddffffffff,14.0,0.0,0.0
843f597ffffffff,1.0,0.0,0.0
843f5bbffffffff,1.0,0.0,0.0
843f601ffffffff,6.0,0.0,0.0
843f603ffffffff,2.0,0.0,0.0
843f605ffffffff,27.0,0.0,0.0
843f607ffffffff,7.0,0.0,0.0
843f609ffffffff,43.0,0.0,0.0
843f60bffffffff,5.0,0.0,0.0
843f60dffffffff,13.0,0.0,0.0
843f611ffffffff,35.0,0.0,0.0
843f613ffffffff,90.0,0.0,0.0
843f615ffffffff,136.0,0.0,0.0
843f617ffffffff,12.0,0.0,0.0
843f619ffffffff,25.0,0.0,0.0
843f61bffffffff,87.0,0.0,0.0
843f61dffffffff,17.0,0.0,0.0
843f621ffffffff,2.0,0.0,0.0
843f623ffffffff,10.0,0.0,0.0
843f627ffffffff,19.0,0.0,0.0
843f629ffffffff,54.0,0.0,0.0
843f62bffffffff,66.0,0.0,0.0
843f631ffffffff,21.0,0.0,0.0
843f633ffffffff,19.0,0.0,0.0
843f637ffffffff,22.0,0.0,0.0
843f639ffffffff,7.0,0.0,0.0
843f641ffffffff,7.0,0.0,0.0
843f643ffffffff,17.0,0.0,0.0
843f645ffffffff,23.0,0.0,0.0
843f647ffffffff,10.0,0.0,0.0
843f649ffffffff,27.0,2.0,0.0
843f64bffffffff,4.0,0.0,0.0
843f64dffffffff,181.0,2.0,0.0
843f651ffffffff,7.0,0.0,0.0
843f657ffffffff,2.0,0.0,0.0
843f659ffffffff,2.0,0.0,0.0
843f65bffffffff,2.0,0.0,0.0
843f65dffffffff,10.0,0.0,0.0
843f661ffffffff,59.0,0.0,0.0
843f663ffffffff,17.0,0.0,0.0
843f669ffffffff,35.0,2.0,0.0
843f66bffffffff,284.0,0.0,0.0
843f681ffffffff,220.0,1.0,0.0
843f683ffffffff,1.0,0.0,0.0
843f68bffffffff,15.0,0.0,0.0
843f68dffffffff,124.0,0.0,0.0
843f693ffffffff,4.0,0.0,0.0
843f695ffffffff,8.0,0.0,0.0
843f697ffffffff,4.0,0.0,0.0
843f69bffffffff,7.0,0.0,0.0
843f6a9ffffffff,9.0,0.0,0.0
843f6adffffffff,6.0,0.0,0.0
843f6c1ffffffff,1.0,0.0,0.0
843f6c5ffffffff,16.0,0.0,0.0
843f6c9ffffffff,18.0,0.0,0.0
843f6cdffffffff,8.0,0.0,0.0
843f6d1ffffffff,4.0,0.0,0.0
843f6d3ffffffff,8.0,0.0,0.0
843f6d5ffffffff,5.0,0.0,0.0
843f6d7ffffffff,1.0,0.0,0.0
843f6dbffffffff,3.0,0.0,0.0
843f6ddffffffff,15.0,0.0,0.0
843f6e1ffffffff,10.0,0.0,0.0
843f6e3ffffffff,56.0,1.0,0.0
843f6e5ffffffff,6.0,0.0,0.0
843f6e7ffffffff,17.0,0.0,0.0
843f6e9ffffffff,19.0,0.0,0.0
843f6ebffffffff,18.0,0.0,0.0
843f6edffffffff,11.0,0.0,0.0
843f709ffffffff,10.0,0.0,0.0
843f70bffffffff,7.0,0.0,0.0
843f721ffffffff,1.0,0.0,0.0
843f723ffffffff,19.0,0.0,0.0
843f729ffffffff,9.0,0.0,0.0
843f72dffffffff,17.0,0.0,0.0
843f731ffffffff,53.0,0.0,0.0
843f733ffffffff,2.0,0.0,0.0
843f735ffffffff,14.0,0.0,0.0
843f737ffffffff,2.0,0.0,0.0
843f73dffffffff,3.0,0.0,0.0
843f741ffffffff,1.0,0.0,0.0
843f743ffffffff,4.0,0.0,0.0
843f747ffffffff,8.0,0.0,0.0
843f749ffffffff,35.0,0.0,0.0
843f74dffffffff,4.0,0.0,0.0
843f751ffffffff,22.0,0.0,0.0
843f755ffffffff,258.0,0.0,0.0
843f757ffffffff,1.0,0.0,0.0
843f75dffffffff,5.0,0.0,0.0
8440885ffffffff,2.0,0.0,0.0
8440da3ffffffff,2.0,0.0,0.0
8442069ffffffff,3.0,0.0,0.0
844206dffffffff,1.0,0.0,0.0
84420a7ffffffff,1.0,0.0,0.0
8442203ffffffff,1.0,0.0,0.0
844220bffffffff,6.0,0.0,0.0
844221dffffffff,8.0,0.0,0.0
8442221ffffffff,8.0,0.0,0.0
844222bffffffff,5.0,0.0,0.0
8442251ffffffff,2.0,0.0,0.0
8442253ffffffff,11.0,0.0,0.0
844225bffffffff,2.0,0.0,0.0
8442263ffffffff,3.0,0.0,0.0
8442305ffffffff,4.0,0.0,0.0
8442307ffffffff,2.0,0.0,0.0
844230dffffffff,6.0,0.0,0.0
844231dffffffff,5.0,0.0,0.0
8442331ffffffff,10.0,0.0,0.0
8442333ffffffff,8.0,0.0,0.0
8442337ffffffff,4.0,0.0,0.0
8442339ffffffff,2.0,0.0,0.0
844233bffffffff,5.0,0.0,0.0
8442481ffffffff,3.0,0.0,0.0
8442491ffffffff,1.0,0.0,0.0
8442493ffffffff,148.0,0.0,0.0
8442499ffffffff,1.0,0.0,0.0
844249bffffffff,9.0,0.0,0.0
