cell_id,Loxia leucoptera,Loxia leucoptera bifasciata,Loxia leucoptera leucoptera
842b1e3ffffffff,9.0,0.0,0.0
842b1e5ffffffff,16.0,0.0,0.0
842b1e7ffffffff,6.0,0.0,0.0
842b1e9ffffffff,6.0,0.0,0.0
842b1ebffffffff,12.0,0.0,0.0
842b1edffffffff,26.0,0.0,0.0
842b215ffffffff,29.0,0.0,0.0
842b217ffffffff,22.0,0.0,0.0
842b22bffffffff,6.0,0.0,0.0
842b235ffffffff,195.0,0.0,0.0
842b23bffffffff,69.0,0.0,0.0
842b23dffffffff,124.0,0.0,0.0
842b24bffffffff,18.0,0.0,0.0
842b255ffffffff,24.0,0.0,0.0
842b257ffffffff,4.0,0.0,0.0
842b25dffffffff,3.0,0.0,0.0
842b265ffffffff,2.0,0.0,0.0
842b285ffffffff,66.0,0.0,0.0
842b2a1ffffffff,24.0,0.0,0.0
842b2a5ffffffff,34.0,0.0,0.0
842b2a7ffffffff,26.0,0.0,0.0
842b2a9ffffffff,9.0,0.0,0.0
842b2abffffffff,3.0,0.0,0.0
842b2adffffffff,8.0,0.0,0.0
842b2c5ffffffff,28.0,0.0,0.0
842b2e1ffffffff,18.0,0.0,0.0
842b2e3ffffffff,14.0,0.0,0.0
842b2e7ffffffff,7.0,0.0,0.0
842b2e9ffffffff,9.0,0.0,0.0
842b2ebffffffff,11.0,0.0,0.0
842b2edffffffff,14.0,0.0,0.0
842b301ffffffff,2.0,0.0,0.0
842b303ffffffff,453.0,0.0,0.0
842b305ffffffff,1.0,0.0,0.0
842b307ffffffff,31.0,0.0,0.0
842b309ffffffff,1.0,0.0,0.0
842b30dffffffff,6.0,0.0,0.0
842b315ffffffff,193.0,0.0,0.0
842b317ffffffff,2.0,0.0,0.0
842b323ffffffff,130.0,0.0,0.0
842b327ffffffff,34.0,0.0,0.0
842b32bffffffff,18.0,0.0,0.0
842b331ffffffff,5.0,0.0,0.0
842b333ffffffff,7.0,0.0,0.0
842b339ffffffff,39.0,0.0,0.0
842b33bffffffff,44.0,0.0,0.0
842b33dffffffff,1.0,0.0,0.0
842b341ffffffff,7.0,0.0,0.0
842b343ffffffff,4.0,0.0,0.0
842b345ffffffff,173.0,0.0,0.0
842b349ffffffff,3.0,0.0,0.0
842b355ffffffff,8.0,0.0,0.0
842b359ffffffff,4.0,0.0,0.0
842b361ffffffff,8.0,0.0,0.0
842b365ffffffff,18.0,0.0,0.0
842b369ffffffff,187.0,0.0,0.0
842b36bffffffff,6.0,0.0,0.0
842b801ffffffff,17.0,0.0,0.0
842b803ffffffff,13.0,0.0,0.0
842b809ffffffff,140.0,0.0,0.0
842b80bffffffff,6.0,0.0,0.0
842b80dffffffff,9.0,0.0,0.0
842b811ffffffff,2.0,0.0,0.0
842b813ffffffff,2.0,0.0,0.0
842b815ffffffff,33.0,0.0,0.0
842b817ffffffff,12.0,0.0,0.0
842b819ffffffff,7.0,0.0,0.0
842b81bffffffff,40.0,0.0,0.0
842b81dffffffff,28.0,0.0,0.0
842b823ffffffff,1.0,0.0,0.0
842b827ffffffff,75.0,0.0,0.0
842b82bffffffff,3.0,0.0,0.0
842b831ffffffff,60.0,0.0,0.0
842b835ffffffff,5.0,0.0,0.0
842b837ffffffff,4.0,0.0,0.0
842b839ffffffff,88.0,0.0,0.0
842b83bffffffff,159.0,0.0,0.0
842b83dffffffff,3.0,0.0,0.0
842b841ffffffff,109.0,0.0,0.0
842b843ffffffff,9.0,0.0,0.0
842b847ffffffff,101.0,0.0,0.0
842b849ffffffff,9.0,0.0,0.0
842b851ffffffff,255.0,0.0,0.0
842b853ffffffff,54.0,0.0,0.0
842b855ffffffff,88.0,0.0,0.0
842b857ffffffff,177.0,0.0,0.0
842b859ffffffff,2.0,0.0,0.0
842b85bffffffff,37.0,0.0,0.0
842b85dffffffff,8.0,0.0,0.0
842b861ffffffff,4.0,0.0,0.0
842b863ffffffff,22.0,0.0,0.0
842b865ffffffff,3.0,0.0,0.0
842b86bffffffff,1.0,0.0,0.0
842b881ffffffff,20.0,0.0,0.0
842b883ffffffff,18.0,0.0,0.0
842b885ffffffff,2.0,0.0,0.0
842b889ffffffff,217.0,0.0,0.0
842b88bffffffff,4.0,0.0,0.0
842b88dffffffff,206.0,0.0,0.0
842b891ffffffff,8.0,0.0,0.0
842b899ffffffff,2.0,0.0,0.0
842b89bffffffff,14.0,0.0,0.0
842b89dffffffff,4.0,0.0,0.0
842b8c1ffffffff,75.0,0.0,0.0
842b8c3ffffffff,24.0,0.0,0.0
842b8c5ffffffff,19.0,0.0,0.0
842b8c7ffffffff,22.0,0.0,0.0
842b8c9ffffffff,1.0,0.0,0.0
842b8cbffffffff,25.0,0.0,0.0
842b8cdffffffff,10.0,0.0,0.0
842b8d5ffffffff,11.0,0.0,0.0
842b8d7ffffffff,18.0,0.0,0.0
842b8ddffffffff,57.0,0.0,0.0
842b8e5ffffffff,3.0,0.0,0.0
842b8e7ffffffff,2.0,0.0,0.0
842b8ebffffffff,1.0,0.0,0.0
842b8edffffffff,1.0,0.0,0.0
842b907ffffffff,16.0,0.0,0.0
842b909ffffffff,40.0,0.0,0.0
842b90bffffffff,10.0,0.0,0.0
842b90dffffffff,2.0,0.0,0.0
842b911ffffffff,10.0,0.0,0.0
842b913ffffffff,19.0,0.0,0.0
842b915ffffffff,8.0,0.0,0.0
842b917ffffffff,8.0,0.0,0.0
842b91bffffffff,13.0,0.0,0.0
842b91dffffffff,5.0,0.0,0.0
842b921ffffffff,11.0,0.0,0.0
842b923ffffffff,5.0,0.0,0.0
842b92bffffffff,2.0,0.0,0.0
842b92dffffffff,18.0,0.0,0.0
842b939ffffffff,2.0,0.0,0.0
842b93dffffffff,7.0,0.0,0.0
842b941ffffffff,78.0,0.0,0.0
842b943ffffffff,7.0,0.0,0.0
842b945ffffffff,8.0,0.0,0.0
842b947ffffffff,52.0,0.0,0.0
842b949ffffffff,150.0,0.0,0.0
842b94bffffffff,10.0,0.0,0.0
842b94dffffffff,93.0,0.0,0.0
842b955ffffffff,22.0,0.0,0.0
842b959ffffffff,6.0,0.0,0.0
842b965ffffffff,28.0,0.0,0.0
842b967ffffffff,18.0,0.0,0.0
842b969ffffffff,4.0,0.0,0.0
842b96bffffffff,4.0,0.0,0.0
842b96dffffffff,31.0,0.0,0.0
842b981ffffffff,9.0,0.0,0.0
842b983ffffffff,14.0,0.0,0.0
842b987ffffffff,8.0,0.0,0.0
842b989ffffffff,25.0,0.0,0.0
842b98bffffffff,5.0,0.0,0.0
842b98dffffffff,7.0,0.0,0.0
842b9b1ffffffff,1.0,0.0,0.0
842b9b3ffffffff,3.0,0.0,0.0
842b9b9ffffffff,6.0,0.0,0.0
842b9bbffffffff,20.0,0.0,0.0
842b9c1ffffffff,34.0,0.0,0.0
842b9c3ffffffff,2.0,0.0,0.0
842b9c5ffffffff,1006.0,0.0,21.0
842b9c7ffffffff,12.0,0.0,0.0
842b9c9ffffffff,6.0,0.0,0.0
842b9cdffffffff,2366.0,0.0,39.0
842b9d5ffffffff,4.0,0.0,0.0
842b9e1ffffffff,19.0,0.0,0.0
842b9e3ffffffff,14.0,0.0,0.0
842b9e5ffffffff,8.0,0.0,0.0
842b9e7ffffffff,4.0,0.0,0.0
842b9e9ffffffff,33.0,0.0,0.0
842b9ebffffffff,62.0,0.0,0.0
842ba01ffffffff,86.0,0.0,0.0
842ba03ffffffff,3.0,0.0,0.0
842ba09ffffffff,44.0,0.0,0.0
842ba0bffffffff,158.0,0.0,0.0
842ba0dffffffff,92.0,0.0,0.0
842ba11ffffffff,33.0,0.0,0.0
842ba13ffffffff,360.0,0.0,0.0
842ba15ffffffff,6.0,0.0,0.0
842ba17ffffffff,14.0,0.0,0.0
842ba19ffffffff,142.0,0.0,0.0
842ba1bffffffff,546.0,0.0,0.0
842ba1dffffffff,14.0,0.0,0.0
842ba21ffffffff,2.0,0.0,0.0
842ba27ffffffff,2.0,0.0,0.0
842ba31ffffffff,10.0,0.0,0.0
842ba33ffffffff,6.0,0.0,0.0
842ba35ffffffff,2.0,0.0,0.0
842ba37ffffffff,3.0,0.0,0.0
842ba39ffffffff,5.0,0.0,0.0
842ba3bffffffff,6.0,0.0,0.0
842ba41ffffffff,2.0,0.0,0.0
842ba43ffffffff,4.0,0.0,0.0
842ba45ffffffff,9.0,0.0,0.0
842ba47ffffffff,2.0,0.0,0.0
842ba49ffffffff,4.0,0.0,0.0
842ba4bffffffff,8.0,0.0,0.0
842ba4dffffffff,6.0,0.0,0.0
842ba51ffffffff,214.0,0.0,0.0
842ba53ffffffff,31.0,0.0,0.0
842ba55ffffffff,377.0,0.0,0.0
842ba57ffffffff,139.0,0.0,0.0
842ba59ffffffff,6.0,0.0,0.0
842ba5bffffffff,17.0,0.0,0.0
842ba5dffffffff,7.0,0.0,0.0
842ba61ffffffff,6.0,0.0,0.0
842ba63ffffffff,7.0,0.0,0.0
842ba67ffffffff,2.0,0.0,0.0
842ba6dffffffff,13.0,0.0,0.0
842ba81ffffffff,6.0,0.0,0.0
842ba83ffffffff,154.0,0.0,0.0
842ba87ffffffff,3.0,0.0,0.0
842ba89ffffffff,59.0,0.0,0.0
842ba8bffffffff,53.0,0.0,0.0
842ba8dffffffff,10.0,0.0,0.0
842ba91ffffffff,22.0,0.0,0.0
842ba95ffffffff,125.0,0.0,0.0
842ba97ffffffff,87.0,0.0,0.0
842ba99ffffffff,34.0,0.0,0.0
842ba9dffffffff,123.0,0.0,0.0
842baa1ffffffff,25.0,0.0,0.0
842baa3ffffffff,10.0,0.0,0.0
842baa5ffffffff,252.0,0.0,0.0
842baa7ffffffff,17.0,0.0,0.0
842baa9ffffffff,4.0,0.0,0.0
842baabffffffff,5.0,0.0,0.0
842baadffffffff,25.0,0.0,0.0
842bab1ffffffff,8.0,0.0,0.0
842bab3ffffffff,6.0,0.0,0.0
842bab5ffffffff,33.0,0.0,0.0
842bab7ffffffff,17.0,0.0,0.0
842bab9ffffffff,367.0,0.0,0.0
842babbffffffff,78.0,0.0,0.0
842babdffffffff,7.0,0.0,0.0
842bac1ffffffff,183.0,0.0,0.0
842bac3ffffffff,192.0,0.0,0.0
842bac5ffffffff,393.0,0.0,0.0
842bac7ffffffff,148.0,0.0,0.0
842bac9ffffffff,46.0,0.0,0.0
842bacbffffffff,58.0,0.0,0.0
842bacdffffffff,272.0,0.0,0.0
842bad1ffffffff,66.0,0.0,0.0
842bad3ffffffff,11.0,0.0,0.0
842bad5ffffffff,20.0,0.0,0.0
842bad7ffffffff,55.0,0.0,0.0
842bad9ffffffff,28.0,0.0,0.0
842badbffffffff,45.0,0.0,0.0
842baddffffffff,5.0,0.0,0.0
842bae1ffffffff,3.0,0.0,0.0
842bae3ffffffff,2.0,0.0,0.0
842bae5ffffffff,109.0,0.0,0.0
842bae7ffffffff,34.0,0.0,0.0
842bae9ffffffff,118.0,0.0,0.0
842baebffffffff,42.0,0.0,0.0
842baedffffffff,8.0,0.0,0.0
842bb01ffffffff,4.0,0.0,0.0
842bb05ffffffff,6.0,0.0,0.0
842bb07ffffffff,15.0,0.0,0.0
842bb09ffffffff,3.0,0.0,0.0
842bb21ffffffff,31.0,0.0,0.0
842bb23ffffffff,13.0,0.0,0.0
842bb25ffffffff,2.0,0.0,0.0
842bb27ffffffff,77.0,0.0,0.0
842bb29ffffffff,13.0,0.0,0.0
842bb2bffffffff,20.0,0.0,0.0
842bb2dffffffff,4.0,0.0,0.0
842bb31ffffffff,77.0,0.0,0.0
842bb33ffffffff,10.0,0.0,0.0
842bb35ffffffff,33.0,0.0,0.0
842bb37ffffffff,123.0,0.0,0.0
842bb39ffffffff,2.0,0.0,0.0
842bb3dffffffff,12.0,0.0,0.0
842bb55ffffffff,2.0,0.0,0.0
842bb59ffffffff,17.0,0.0,0.0
842bb5dffffffff,2.0,0.0,0.0
842bb63ffffffff,38.0,0.0,0.0
842bb69ffffffff,2.0,0.0,0.0
842bb6bffffffff,8.0,0.0,0.0
