cell_id,Phylloscopus collybita,Phylloscopus collybita [collybita Group],Phylloscopus collybita tristis
842cc03ffffffff,6.0,0.0,0.0
842cc05ffffffff,55.0,0.0,0.0
842cc07ffffffff,40.0,0.0,0.0
842cc15ffffffff,16.0,0.0,0.0
842cc21ffffffff,11.0,0.0,0.0
842cc29ffffffff,4.0,0.0,0.0
842cc2bffffffff,4.0,0.0,0.0
842cc2dffffffff,23.0,0.0,0.0
842cc31ffffffff,4.0,0.0,0.0
842cc33ffffffff,4.0,0.0,0.0
842cc35ffffffff,4.0,0.0,0.0
842cc37ffffffff,20.0,0.0,0.0
842cc39ffffffff,2.0,0.0,0.0
842cc3bffffffff,4.0,0.0,0.0
842cc3dffffffff,13.0,0.0,0.0
842cc61ffffffff,2.0,0.0,0.0
842cc63ffffffff,10.0,0.0,0.0
842cc65ffffffff,12.0,0.0,0.0
842cc67ffffffff,12.0,0.0,0.0
842cc6bffffffff,21.0,0.0,0.0
842cc6dffffffff,2.0,0.0,0.0
842ccabffffffff,2.0,0.0,0.0
842ccb1ffffffff,6.0,0.0,0.0
842cce1ffffffff,9.0,0.0,0.0
842cce5ffffffff,4.0,0.0,0.0
842ccedffffffff,18.0,0.0,0.0
842cd33ffffffff,2.0,0.0,0.0
842cd43ffffffff,2.0,0.0,0.0
842cd49ffffffff,16.0,0.0,0.0
842cd4bffffffff,24.0,0.0,0.0
842cd53ffffffff,4.0,0.0,0.0
842cd59ffffffff,8.0,0.0,0.0
842cd5bffffffff,59.0,0.0,0.0
842cd5dffffffff,5.0,0.0,0.0
842cd67ffffffff,1.0,0.0,0.0
842cd6bffffffff,2.0,0.0,0.0
842cd8bffffffff,4.0,0.0,0.0
842cd9bffffffff,2.0,0.0,0.0
842cdcbffffffff,3.0,0.0,0.0
842cdd5ffffffff,22.0,0.0,0.0
842cdd7ffffffff,2.0,0.0,0.0
842cde5ffffffff,2.0,0.0,0.0
842ce41ffffffff,3.0,0.0,0.0
842ce45ffffffff,13.0,0.0,0.0
842ce49ffffffff,15.0,0.0,0.0
842ce4bffffffff,38.0,0.0,0.0
842ce51ffffffff,10.0,0.0,0.0
842ce59ffffffff,2.0,0.0,0.0
842ce6dffffffff,1.0,0.0,0.0
842cf01ffffffff,1.0,0.0,0.0
842cf03ffffffff,18.0,0.0,0.0
842cf07ffffffff,38.0,0.0,0.0
842cf15ffffffff,9.0,0.0,0.0
842cf17ffffffff,4.0,0.0,0.0
842cf1dffffffff,9.0,0.0,0.0
842cf27ffffffff,6.0,0.0,0.0
842cf31ffffffff,586.0,0.0,0.0
842cf33ffffffff,4.0,0.0,0.0
842cf35ffffffff,128.0,0.0,0.0
842cf37ffffffff,29.0,0.0,0.0
842cf39ffffffff,16.0,0.0,0.0
842cf3bffffffff,15.0,0.0,0.0
842cf3dffffffff,23.0,0.0,0.0
842cf41ffffffff,2.0,0.0,0.0
842cf47ffffffff,6.0,0.0,0.0
842cf51ffffffff,4.0,0.0,0.0
842cf55ffffffff,1.0,0.0,0.0
842cf59ffffffff,26.0,0.0,0.0
842cf5bffffffff,19.0,0.0,0.0
842d005ffffffff,15.0,0.0,0.0
842d007ffffffff,6.0,0.0,0.0
842d009ffffffff,8.0,0.0,0.0
842d00bffffffff,2.0,0.0,0.0
842d00dffffffff,20.0,0.0,0.0
842d01dffffffff,26.0,0.0,0.0
842d021ffffffff,20.0,0.0,0.0
842d023ffffffff,9.0,0.0,0.0
842d025ffffffff,6.0,0.0,0.0
842d027ffffffff,9.0,0.0,0.0
842d029ffffffff,7.0,0.0,0.0
842d02bffffffff,7.0,0.0,0.0
842d02dffffffff,15.0,0.0,0.0
842d031ffffffff,7.0,0.0,0.0
842d033ffffffff,27.0,0.0,0.0
842d035ffffffff,4.0,0.0,0.0
842d037ffffffff,1.0,0.0,0.0
842d03bffffffff,103.0,2.0,0.0
842d03dffffffff,4.0,0.0,0.0
842d041ffffffff,2.0,0.0,0.0
842d043ffffffff,25.0,0.0,0.0
842d045ffffffff,6.0,0.0,0.0
842d049ffffffff,2.0,0.0,0.0
842d04bffffffff,3.0,0.0,0.0
842d04dffffffff,4.0,0.0,0.0
842d055ffffffff,2.0,0.0,0.0
842d065ffffffff,1.0,0.0,0.0
842d069ffffffff,5.0,0.0,0.0
842d06bffffffff,26.0,0.0,0.0
842d06dffffffff,17.0,0.0,0.0
842d0edffffffff,51.0,0.0,0.0
842d103ffffffff,13.0,1.0,0.0
842d107ffffffff,18.0,0.0,0.0
842d109ffffffff,10.0,0.0,0.0
842d10bffffffff,2.0,0.0,0.0
842d117ffffffff,2.0,0.0,0.0
842d121ffffffff,1.0,0.0,0.0
842d123ffffffff,5.0,0.0,0.0
842d125ffffffff,87.0,0.0,0.0
842d127ffffffff,6.0,0.0,0.0
842d129ffffffff,2.0,0.0,0.0
842d12bffffffff,16.0,5.0,0.0
842d12dffffffff,9.0,0.0,0.0
842d139ffffffff,2.0,0.0,0.0
842d13dffffffff,9.0,0.0,0.0
842d14bffffffff,42.0,0.0,0.0
842d151ffffffff,6.0,0.0,0.0
842d161ffffffff,4.0,0.0,0.0
842d167ffffffff,4.0,0.0,0.0
842d16dffffffff,4.0,0.0,0.0
842d181ffffffff,4.0,0.0,0.0
842d193ffffffff,3.0,0.0,0.0
842d195ffffffff,18.0,0.0,0.0
842d197ffffffff,4.0,0.0,0.0
842d199ffffffff,1.0,0.0,0.0
842d19dffffffff,8.0,0.0,0.0
842d1a5ffffffff,2.0,0.0,0.0
842d1b3ffffffff,8.0,0.0,0.0
842d1b7ffffffff,3.0,0.0,0.0
842d1c3ffffffff,5.0,0.0,0.0
842d1c7ffffffff,1.0,0.0,0.0
842d1c9ffffffff,2.0,0.0,0.0
842d1cbffffffff,11.0,0.0,0.0
842d1cdffffffff,3.0,0.0,0.0
842d1d1ffffffff,4.0,0.0,0.0
842d1d5ffffffff,14.0,0.0,0.0
842d1d7ffffffff,2.0,0.0,0.0
842d1d9ffffffff,6.0,0.0,0.0
842d1ddffffffff,6.0,0.0,0.0
842d1ebffffffff,2.0,0.0,0.0
842d225ffffffff,1.0,0.0,0.0
842d227ffffffff,62.0,0.0,0.0
842d303ffffffff,15.0,0.0,0.0
842d305ffffffff,3.0,0.0,0.0
842d307ffffffff,3.0,0.0,0.0
842d309ffffffff,8.0,0.0,0.0
842d30dffffffff,6.0,0.0,0.0
842d311ffffffff,43.0,2.0,0.0
842d313ffffffff,16.0,0.0,0.0
842d315ffffffff,25.0,0.0,0.0
842d317ffffffff,25.0,0.0,0.0
842d319ffffffff,9.0,0.0,0.0
842d31bffffffff,3.0,0.0,0.0
842d31dffffffff,5.0,0.0,0.0
842d325ffffffff,5.0,0.0,0.0
842d32bffffffff,3.0,0.0,0.0
842d32dffffffff,7.0,0.0,0.0
842d331ffffffff,68.0,3.0,0.0
842d333ffffffff,382.0,3.0,0.0
842d337ffffffff,3.0,0.0,0.0
842d339ffffffff,9.0,0.0,0.0
842d33bffffffff,87.0,0.0,0.0
842d33dffffffff,6.0,0.0,0.0
842d341ffffffff,16.0,2.0,0.0
842d347ffffffff,4.0,0.0,0.0
842d349ffffffff,20.0,0.0,0.0
842d34bffffffff,11.0,0.0,0.0
842d351ffffffff,5.0,0.0,0.0
842d353ffffffff,3.0,0.0,0.0
842d357ffffffff,22.0,0.0,0.0
842d359ffffffff,5.0,0.0,0.0
842d35bffffffff,21.0,0.0,0.0
842d35dffffffff,15.0,0.0,0.0
842d361ffffffff,6.0,0.0,0.0
842d363ffffffff,6.0,0.0,0.0
842d367ffffffff,1.0,0.0,0.0
842d369ffffffff,17.0,0.0,0.0
842d36bffffffff,6.0,0.0,0.0
842d36dffffffff,2.0,0.0,0.0
842d441ffffffff,2.0,0.0,2.0
842d443ffffffff,2.0,0.0,0.0
842d511ffffffff,6.0,0.0,0.0
842d51bffffffff,3.0,0.0,0.0
842d533ffffffff,2.0,0.0,0.0
842d535ffffffff,4.0,0.0,0.0
842d547ffffffff,5.0,0.0,0.0
842d561ffffffff,1.0,0.0,0.0
842d569ffffffff,5.0,0.0,0.0
842d581ffffffff,1.0,0.0,0.0
842d5c3ffffffff,10.0,0.0,0.0
842d5cbffffffff,3.0,0.0,0.0
842d641ffffffff,47.0,0.0,0.0
842d64dffffffff,158.0,0.0,0.0
842d701ffffffff,9.0,0.0,0.0
842d71dffffffff,2.0,0.0,0.0
842d721ffffffff,4.0,0.0,0.0
842d729ffffffff,4.0,0.0,0.0
842d763ffffffff,7.0,0.0,0.0
842d76bffffffff,2.0,0.0,0.0
842d81dffffffff,1.0,0.0,0.0
842d849ffffffff,22.0,0.0,0.0
842d84dffffffff,2.0,0.0,0.0
842d8c7ffffffff,1.0,0.0,0.0
842d959ffffffff,1.0,0.0,0.0
842da09ffffffff,1.0,0.0,0.0
842da0bffffffff,1.0,0.0,0.0
842da13ffffffff,27.0,0.0,0.0
842da15ffffffff,2.0,0.0,0.0
842da17ffffffff,328.0,0.0,0.0
842da19ffffffff,41.0,0.0,0.0
842da1bffffffff,40.0,0.0,0.0
842da23ffffffff,4.0,0.0,0.0
842da25ffffffff,40.0,0.0,0.0
842da27ffffffff,9.0,0.0,0.0
842da31ffffffff,4.0,0.0,0.0
842da45ffffffff,20.0,0.0,0.0
842da47ffffffff,6.0,0.0,0.0
842da4bffffffff,4.0,0.0,0.0
842da4dffffffff,9.0,0.0,0.0
842da51ffffffff,24.0,0.0,0.0
842da53ffffffff,4.0,0.0,0.0
842da59ffffffff,6.0,0.0,0.0
842da5dffffffff,61.0,4.0,0.0
842da69ffffffff,23.0,1.0,0.0
842da6bffffffff,34.0,5.0,0.0
842da81ffffffff,77.0,2.0,0.0
842da83ffffffff,7.0,0.0,0.0
842da89ffffffff,29.0,0.0,0.0
842da8bffffffff,5.0,0.0,0.0
842da8dffffffff,23.0,0.0,0.0
842da95ffffffff,5.0,0.0,0.0
842da9bffffffff,6.0,4.0,0.0
842dab1ffffffff,3.0,0.0,0.0
842dac1ffffffff,2.0,0.0,0.0
842dac3ffffffff,1.0,0.0,0.0
842dac5ffffffff,22.0,0.0,0.0
842dac9ffffffff,3.0,0.0,0.0
842dacbffffffff,3.0,0.0,0.0
842dacdffffffff,3.0,0.0,0.0
842dad9ffffffff,2.0,0.0,0.0
842dae9ffffffff,23.0,0.0,0.0
842db01ffffffff,502.0,47.0,0.0
842db03ffffffff,608.0,102.0,0.0
842db05ffffffff,1571.0,293.0,0.0
842db07ffffffff,36.0,5.0,0.0
842db0bffffffff,440.0,60.0,0.0
842db0dffffffff,268.0,38.0,0.0
842db11ffffffff,288.0,75.0,0.0
842db15ffffffff,109.0,18.0,0.0
842db19ffffffff,4.0,0.0,0.0
842db1bffffffff,55.0,0.0,0.0
842db1dffffffff,583.0,104.0,0.0
842db21ffffffff,139.0,25.0,0.0
842db23ffffffff,2.0,0.0,0.0
842db25ffffffff,127.0,34.0,0.0
842db29ffffffff,285.0,27.0,0.0
842db2bffffffff,210.0,31.0,0.0
842db2dffffffff,254.0,16.0,0.0
842db37ffffffff,18.0,0.0,0.0
842db39ffffffff,13.0,0.0,0.0
842db3bffffffff,1.0,0.0,0.0
842db3dffffffff,24.0,1.0,0.0
842db57ffffffff,2.0,0.0,0.0
842db63ffffffff,176.0,21.0,0.0
842db65ffffffff,6.0,0.0,0.0
842db67ffffffff,586.0,77.0,0.0
8434229ffffffff,6.0,0.0,0.0
8434261ffffffff,12.0,0.0,0.0
8434265ffffffff,9.0,0.0,0.0
8434413ffffffff,2.0,0.0,0.0
8434415ffffffff,2.0,0.0,0.0
8434439ffffffff,2.0,0.0,0.0
84344c5ffffffff,3.0,0.0,0.0
84344cbffffffff,11.0,0.0,0.0
84344cdffffffff,12.0,0.0,0.0
8434691ffffffff,6.0,0.0,0.0
8434695ffffffff,18.0,0.0,0.0
8434697ffffffff,181.0,0.0,0.0
8434699ffffffff,33.0,0.0,0.0
843469dffffffff,6.0,0.0,0.0
84346a7ffffffff,2.0,0.0,0.0
84346b5ffffffff,4.0,0.0,0.0
84346bbffffffff,58.0,0.0,0.0
84351b5ffffffff,13.0,0.0,0.0
8435a8dffffffff,2.0,0.0,0.0
8435a93ffffffff,4.0,0.0,0.0
8438029ffffffff,2.0,0.0,0.0
8438105ffffffff,2.0,0.0,0.0
8438161ffffffff,126.0,5.0,0.0
8438165ffffffff,3.0,0.0,0.0
8438169ffffffff,15.0,0.0,0.0
843816dffffffff,103.0,3.0,0.0
8438197ffffffff,1.0,0.0,0.0
8438209ffffffff,13.0,0.0,0.0
843820dffffffff,18.0,0.0,0.0
8438241ffffffff,9.0,0.0,0.0
8438243ffffffff,10.0,0.0,0.0
8438245ffffffff,40.0,0.0,0.0
8438247ffffffff,563.0,2.0,0.0
8438249ffffffff,11.0,0.0,0.0
843824bffffffff,3.0,0.0,0.0
8438251ffffffff,85.0,0.0,0.0
8438253ffffffff,3.0,0.0,0.0
8438255ffffffff,85.0,5.0,0.0
8438259ffffffff,251.0,0.0,0.0
843825bffffffff,399.0,2.0,0.0
843825dffffffff,17.0,0.0,0.0
8438269ffffffff,15.0,0.0,0.0
843826bffffffff,80.0,4.0,0.0
843830dffffffff,3.0,0.0,0.0
8438325ffffffff,2.0,0.0,0.0
843834dffffffff,3.0,0.0,0.0
8438353ffffffff,2.0,0.0,0.0
8438361ffffffff,2.0,2.0,0.0
8438365ffffffff,6.0,0.0,0.0
8438367ffffffff,24.0,0.0,0.0
843836bffffffff,5.0,0.0,0.0
843836dffffffff,1.0,0.0,0.0
8438415ffffffff,1.0,0.0,0.0
8438421ffffffff,2.0,0.0,0.0
8438429ffffffff,2.0,2.0,0.0
843842bffffffff,1.0,0.0,0.0
8438435ffffffff,7.0,0.0,0.0
8438459ffffffff,1.0,0.0,0.0
84384a1ffffffff,6.0,0.0,0.0
84384d9ffffffff,13.0,0.0,0.0
84384e5ffffffff,4.0,0.0,0.0
84384e9ffffffff,2.0,0.0,0.0
84385c3ffffffff,2.0,0.0,0.0
8438621ffffffff,1.0,0.0,0.0
8438625ffffffff,47.0,4.0,0.0
843862bffffffff,1.0,0.0,0.0
843862dffffffff,1.0,0.0,0.0
843863dffffffff,1.0,0.0,0.0
843865bffffffff,3.0,0.0,0.0
8438667ffffffff,2.0,0.0,0.0
8438681ffffffff,1.0,0.0,0.0
8438685ffffffff,7.0,1.0,0.0
8438695ffffffff,1.0,0.0,0.0
8438699ffffffff,2.0,0.0,0.0
843869bffffffff,2.0,0.0,0.0
84386a7ffffffff,2.0,0.0,0.0
84386a9ffffffff,2.0,0.0,0.0
84386d3ffffffff,4.0,0.0,0.0
84386e1ffffffff,4.0,0.0,0.0
84386e9ffffffff,3.0,0.0,0.0
843871bffffffff,1.0,1.0,0.0
8438743ffffffff,3.0,3.0,0.0
8438753ffffffff,4.0,3.0,0.0
8438a49ffffffff,1.0,0.0,0.0
8438a4dffffffff,6.0,0.0,0.0
8438d15ffffffff,2.0,0.0,0.0
8439001ffffffff,109.0,8.0,0.0
8439003ffffffff,459.0,34.0,0.0
8439005ffffffff,33.0,0.0,0.0
8439007ffffffff,195.0,2.0,0.0
8439009ffffffff,187.0,0.0,0.0
843900bffffffff,364.0,28.0,0.0
843900dffffffff,132.0,0.0,0.0
8439011ffffffff,151.0,19.0,0.0
8439013ffffffff,8.0,0.0,0.0
8439015ffffffff,119.0,18.0,0.0
8439017ffffffff,2.0,0.0,0.0
8439019ffffffff,113.0,2.0,0.0
843901bffffffff,181.0,2.0,0.0
843901dffffffff,1295.0,135.0,0.0
8439021ffffffff,30.0,0.0,0.0
8439023ffffffff,27.0,0.0,0.0
8439025ffffffff,90.0,3.0,0.0
8439027ffffffff,10.0,0.0,0.0
8439029ffffffff,178.0,11.0,0.0
843902bffffffff,181.0,0.0,0.0
843902dffffffff,239.0,0.0,0.0
8439031ffffffff,20.0,1.0,0.0
8439033ffffffff,30.0,3.0,0.0
8439035ffffffff,140.0,0.0,0.0
8439037ffffffff,2.0,0.0,0.0
8439039ffffffff,293.0,15.0,0.0
843903bffffffff,247.0,6.0,0.0
843903dffffffff,357.0,7.0,0.0
8439041ffffffff,458.0,4.0,0.0
8439043ffffffff,71.0,0.0,0.0
8439045ffffffff,32.0,2.0,0.0
8439047ffffffff,371.0,0.0,0.0
8439049ffffffff,39.0,4.0,0.0
843904bffffffff,198.0,0.0,0.0
843904dffffffff,48.0,0.0,0.0
8439051ffffffff,150.0,15.0,0.0
8439053ffffffff,114.0,44.0,0.0
8439055ffffffff,47.0,3.0,0.0
8439057ffffffff,453.0,26.0,0.0
8439059ffffffff,68.0,2.0,0.0
843905bffffffff,179.0,30.0,0.0
843905dffffffff,85.0,1.0,0.0
8439061ffffffff,131.0,0.0,0.0
8439063ffffffff,166.0,0.0,0.0
8439065ffffffff,70.0,0.0,0.0
8439067ffffffff,154.0,1.0,0.0
8439069ffffffff,225.0,5.0,0.0
843906bffffffff,113.0,0.0,0.0
843906dffffffff,304.0,0.0,0.0
8439081ffffffff,48.0,0.0,0.0
8439083ffffffff,2.0,0.0,0.0
8439085ffffffff,4.0,0.0,0.0
8439087ffffffff,15.0,0.0,0.0
8439089ffffffff,356.0,0.0,0.0
843908bffffffff,48.0,0.0,0.0
843908dffffffff,315.0,0.0,0.0
8439091ffffffff,3.0,0.0,0.0
8439093ffffffff,7.0,1.0,0.0
8439095ffffffff,24.0,0.0,0.0
8439097ffffffff,16.0,0.0,0.0
8439099ffffffff,4.0,0.0,0.0
843909bffffffff,16.0,0.0,0.0
843909dffffffff,1.0,0.0,0.0
84390a1ffffffff,42.0,0.0,0.0
84390a3ffffffff,24.0,0.0,0.0
84390a5ffffffff,43.0,0.0,0.0
84390a7ffffffff,11.0,0.0,0.0
84390a9ffffffff,12.0,1.0,0.0
84390abffffffff,25.0,0.0,0.0
84390adffffffff,293.0,15.0,0.0
84390b1ffffffff,14.0,0.0,0.0
84390b3ffffffff,46.0,0.0,0.0
84390b5ffffffff,27.0,0.0,0.0
84390b7ffffffff,27.0,0.0,0.0
84390b9ffffffff,3.0,0.0,0.0
84390bbffffffff,1.0,0.0,0.0
84390bdffffffff,12.0,0.0,0.0
84390c1ffffffff,197.0,0.0,0.0
84390c3ffffffff,206.0,0.0,0.0
84390c5ffffffff,71.0,0.0,0.0
84390c7ffffffff,14.0,0.0,0.0
84390c9ffffffff,398.0,2.0,0.0
84390cbffffffff,3582.0,53.0,0.0
84390cdffffffff,61.0,0.0,0.0
84390d1ffffffff,13.0,0.0,0.0
84390d3ffffffff,85.0,0.0,0.0
84390d5ffffffff,1.0,0.0,0.0
84390d7ffffffff,8.0,0.0,0.0
84390d9ffffffff,33.0,0.0,0.0
84390dbffffffff,5.0,0.0,0.0
84390ddffffffff,38.0,0.0,0.0
84390e1ffffffff,12.0,0.0,0.0
84390e3ffffffff,120.0,0.0,0.0
84390e5ffffffff,8.0,0.0,0.0
84390e7ffffffff,96.0,0.0,0.0
84390e9ffffffff,16.0,0.0,0.0
84390ebffffffff,32.0,0.0,0.0
84390edffffffff,2.0,0.0,0.0
8439101ffffffff,2905.0,47.0,0.0
8439103ffffffff,810.0,10.0,0.0
8439109ffffffff,14.0,0.0,0.0
843910bffffffff,77.0,0.0,0.0
8439111ffffffff,272.0,0.0,0.0
8439113ffffffff,264.0,3.0,0.0
8439115ffffffff,1131.0,62.0,0.0
8439117ffffffff,211.0,1.0,0.0
8439119ffffffff,404.0,3.0,0.0
843911bffffffff,17.0,0.0,0.0
843911dffffffff,46.0,0.0,0.0
8439151ffffffff,102.0,0.0,0.0
8439153ffffffff,267.0,2.0,0.0
8439155ffffffff,250.0,10.0,0.0
8439157ffffffff,324.0,11.0,0.0
8439159ffffffff,1251.0,10.0,0.0
843915bffffffff,720.0,1.0,0.0
843915dffffffff,353.0,7.0,0.0
8439181ffffffff,375.0,0.0,0.0
8439183ffffffff,385.0,0.0,0.0
8439185ffffffff,236.0,0.0,0.0
8439187ffffffff,194.0,0.0,0.0
8439189ffffffff,92.0,3.0,0.0
843918bffffffff,648.0,0.0,0.0
843918dffffffff,28.0,0.0,0.0
8439191ffffffff,107.0,0.0,0.0
8439193ffffffff,172.0,0.0,0.0
8439195ffffffff,555.0,0.0,0.0
8439197ffffffff,165.0,2.0,0.0
8439199ffffffff,5.0,0.0,0.0
843919bffffffff,107.0,0.0,0.0
843919dffffffff,58.0,0.0,0.0
84391a1ffffffff,20.0,0.0,0.0
84391a5ffffffff,7.0,2.0,0.0
84391a7ffffffff,8.0,0.0,0.0
84391a9ffffffff,1519.0,26.0,0.0
84391abffffffff,610.0,14.0,0.0
84391adffffffff,4.0,0.0,0.0
84391b9ffffffff,85.0,0.0,0.0
84391c1ffffffff,76.0,1.0,0.0
84391c3ffffffff,27.0,0.0,0.0
84391c5ffffffff,736.0,10.0,0.0
84391c7ffffffff,730.0,10.0,0.0
84391c9ffffffff,11.0,0.0,0.0
84391cbffffffff,51.0,0.0,0.0
84391cdffffffff,25.0,0.0,0.0
84391d1ffffffff,87.0,0.0,0.0
84391d3ffffffff,3.0,0.0,0.0
84391d5ffffffff,20.0,4.0,0.0
84391d7ffffffff,22.0,0.0,0.0
84391d9ffffffff,13.0,0.0,0.0
84391dbffffffff,12.0,0.0,0.0
84391ddffffffff,13.0,0.0,0.0
84391e1ffffffff,174.0,3.0,0.0
84391e3ffffffff,301.0,8.0,0.0
84391e7ffffffff,56.0,0.0,0.0
84391e9ffffffff,221.0,3.0,0.0
84391ebffffffff,794.0,18.0,0.0
8439201ffffffff,24.0,0.0,0.0
8439203ffffffff,108.0,0.0,0.0
8439205ffffffff,79.0,0.0,0.0
8439207ffffffff,27.0,0.0,0.0
8439209ffffffff,93.0,0.0,0.0
843920bffffffff,8.0,0.0,0.0
843920dffffffff,372.0,0.0,0.0
8439211ffffffff,12.0,0.0,0.0
8439213ffffffff,8.0,0.0,0.0
8439215ffffffff,1.0,0.0,0.0
8439217ffffffff,23.0,6.0,0.0
8439219ffffffff,1.0,0.0,0.0
843921bffffffff,36.0,0.0,0.0
843921dffffffff,10.0,0.0,0.0
8439221ffffffff,1208.0,130.0,0.0
8439223ffffffff,82.0,6.0,0.0
8439227ffffffff,640.0,0.0,0.0
8439229ffffffff,229.0,0.0,0.0
843922bffffffff,66.0,0.0,0.0
8439231ffffffff,47.0,2.0,0.0
8439233ffffffff,180.0,0.0,0.0
8439235ffffffff,74.0,0.0,0.0
8439237ffffffff,60.0,1.0,0.0
8439239ffffffff,119.0,0.0,0.0
843923bffffffff,19.0,0.0,0.0
843923dffffffff,206.0,2.0,0.0
8439241ffffffff,24.0,0.0,0.0
8439243ffffffff,83.0,0.0,0.0
8439247ffffffff,86.0,0.0,0.0
8439251ffffffff,7.0,0.0,0.0
8439253ffffffff,303.0,0.0,0.0
8439255ffffffff,79.0,0.0,0.0
8439257ffffffff,206.0,0.0,0.0
8439259ffffffff,144.0,0.0,0.0
843925bffffffff,179.0,0.0,0.0
843925dffffffff,108.0,0.0,0.0
8439281ffffffff,48.0,0.0,0.0
8439283ffffffff,10.0,0.0,0.0
8439285ffffffff,82.0,0.0,0.0
8439287ffffffff,34.0,0.0,0.0
8439289ffffffff,15.0,0.0,0.0
843928bffffffff,72.0,0.0,0.0
843928dffffffff,259.0,8.0,0.0
8439291ffffffff,28.0,0.0,0.0
8439293ffffffff,190.0,0.0,0.0
8439295ffffffff,21.0,0.0,0.0
8439297ffffffff,402.0,0.0,0.0
8439299ffffffff,59.0,0.0,0.0
843929bffffffff,122.0,0.0,0.0
843929dffffffff,1219.0,0.0,0.0
84392a1ffffffff,614.0,5.0,0.0
84392a3ffffffff,160.0,5.0,0.0
84392a5ffffffff,74.0,1.0,0.0
84392a7ffffffff,379.0,0.0,0.0
84392a9ffffffff,55.0,22.0,0.0
84392abffffffff,15.0,0.0,0.0
84392adffffffff,770.0,107.0,0.0
84392b1ffffffff,178.0,0.0,0.0
84392b3ffffffff,6.0,0.0,0.0
84392b5ffffffff,737.0,12.0,0.0
84392b7ffffffff,356.0,0.0,0.0
84392b9ffffffff,48.0,2.0,0.0
84392bbffffffff,15.0,0.0,0.0
84392bdffffffff,27.0,2.0,0.0
84392c1ffffffff,72.0,0.0,0.0
84392c3ffffffff,5.0,0.0,0.0
84392c5ffffffff,225.0,0.0,0.0
84392c7ffffffff,15.0,0.0,0.0
84392c9ffffffff,80.0,0.0,0.0
84392cbffffffff,51.0,0.0,0.0
84392cdffffffff,27.0,0.0,0.0
84392d1ffffffff,218.0,0.0,0.0
84392d3ffffffff,23.0,0.0,0.0
84392d5ffffffff,46.0,0.0,0.0
84392d7ffffffff,20.0,0.0,0.0
84392d9ffffffff,217.0,0.0,0.0
84392dbffffffff,1598.0,5.0,0.0
84392ddffffffff,63.0,0.0,0.0
84392e1ffffffff,400.0,23.0,0.0
84392e3ffffffff,17.0,0.0,0.0
84392e5ffffffff,123.0,14.0,0.0
84392e7ffffffff,174.0,8.0,0.0
84392e9ffffffff,17.0,0.0,0.0
84392ebffffffff,261.0,13.0,0.0
84392edffffffff,47.0,4.0,0.0
8439311ffffffff,307.0,0.0,0.0
8439313ffffffff,231.0,0.0,0.0
8439317ffffffff,203.0,3.0,0.0
843931bffffffff,541.0,0.0,0.0
8439331ffffffff,91.0,0.0,0.0
8439333ffffffff,1827.0,41.0,0.0
8439335ffffffff,20.0,0.0,0.0
8439337ffffffff,2638.0,14.0,0.0
8439339ffffffff,29.0,0.0,0.0
843933bffffffff,548.0,3.0,0.0
8439423ffffffff,91.0,0.0,0.0
8439427ffffffff,112.0,0.0,0.0
8439431ffffffff,4.0,0.0,0.0
8439433ffffffff,45.0,0.0,0.0
8439435ffffffff,622.0,0.0,0.0
8439437ffffffff,4.0,0.0,0.0
8439441ffffffff,56.0,0.0,0.0
8439443ffffffff,89.0,0.0,0.0
8439445ffffffff,62.0,0.0,0.0
8439447ffffffff,2272.0,0.0,0.0
8439449ffffffff,44.0,1.0,0.0
843944bffffffff,138.0,0.0,0.0
843944dffffffff,37.0,1.0,0.0
8439451ffffffff,20.0,0.0,0.0
8439455ffffffff,36.0,0.0,0.0
8439459ffffffff,217.0,0.0,0.0
843945dffffffff,61.0,0.0,0.0
8439469ffffffff,52.0,0.0,0.0
843946bffffffff,44.0,0.0,0.0
843946dffffffff,705.0,0.0,0.0
8439493ffffffff,3.0,1.0,0.0
843949bffffffff,3.0,0.0,0.0
843950dffffffff,83.0,0.0,0.0
8439515ffffffff,7.0,0.0,0.0
843951dffffffff,30.0,0.0,0.0
843952dffffffff,38.0,0.0,0.0
8439541ffffffff,721.0,24.0,0.0
8439545ffffffff,81.0,2.0,0.0
8439547ffffffff,543.0,9.0,0.0
8439549ffffffff,30.0,0.0,0.0
843954bffffffff,175.0,2.0,0.0
843954dffffffff,32.0,0.0,0.0
843955dffffffff,2.0,0.0,0.0
8439561ffffffff,185.0,0.0,0.0
8439563ffffffff,187.0,0.0,0.0
8439565ffffffff,367.0,5.0,0.0
8439567ffffffff,1063.0,19.0,0.0
8439569ffffffff,9.0,0.0,0.0
843956bffffffff,190.0,0.0,0.0
843956dffffffff,22.0,0.0,0.0
84395c1ffffffff,161.0,0.0,0.0
84395c9ffffffff,260.0,0.0,0.0
84395cbffffffff,15.0,0.0,0.0
84395d9ffffffff,24.0,0.0,0.0
8439601ffffffff,63.0,0.0,0.0
8439603ffffffff,11.0,0.0,0.0
8439605ffffffff,9.0,0.0,0.0
8439607ffffffff,28.0,2.0,0.0
8439609ffffffff,1.0,0.0,0.0
843960dffffffff,42.0,0.0,0.0
8439611ffffffff,17.0,0.0,0.0
8439613ffffffff,10.0,0.0,0.0
8439615ffffffff,1.0,0.0,0.0
8439617ffffffff,18.0,0.0,0.0
843961bffffffff,15.0,0.0,0.0
8439621ffffffff,100.0,6.0,0.0
