cell_id,Oenanthe oenanthe,Oenanthe oenanthe leucorhoa,Oenanthe oenanthe oenanthe/libanotica
841ef3dffffffff,3.0,0.0,0.0
841ef41ffffffff,1.0,0.0,0.0
841ef43ffffffff,2.0,0.0,0.0
841ef61ffffffff,4.0,0.0,0.0
841ef63ffffffff,19.0,0.0,0.0
841ef65ffffffff,2.0,0.0,2.0
841ef6dffffffff,5.0,0.0,0.0
841f001ffffffff,35.0,0.0,30.0
841f007ffffffff,3.0,0.0,0.0
841f009ffffffff,4.0,0.0,4.0
841f00dffffffff,10.0,0.0,0.0
841f015ffffffff,10.0,0.0,0.0
841f017ffffffff,4.0,0.0,0.0
841f01dffffffff,1.0,0.0,0.0
841f03bffffffff,3.0,0.0,0.0
841f041ffffffff,5.0,0.0,0.0
841f049ffffffff,4.0,0.0,0.0
841f051ffffffff,226.0,0.0,0.0
841f055ffffffff,1.0,0.0,0.0
841f059ffffffff,25.0,0.0,1.0
841f05bffffffff,59.0,0.0,0.0
841f05dffffffff,2.0,0.0,0.0
841f061ffffffff,12.0,0.0,0.0
841f063ffffffff,1.0,0.0,0.0
841f069ffffffff,2.0,0.0,0.0
841f06dffffffff,2.0,0.0,0.0
841f09bffffffff,18.0,0.0,0.0
841f0b7ffffffff,3.0,0.0,0.0
841f0c7ffffffff,2.0,0.0,0.0
841f0c9ffffffff,2.0,0.0,0.0
841f0d1ffffffff,2.0,0.0,0.0
841f0d3ffffffff,2.0,0.0,0.0
841f0e1ffffffff,1.0,0.0,0.0
841f0e9ffffffff,1.0,0.0,0.0
841f0ebffffffff,5.0,0.0,0.0
841f0edffffffff,8.0,0.0,0.0
841f103ffffffff,2.0,0.0,0.0
841f105ffffffff,1.0,0.0,0.0
841f10dffffffff,2.0,0.0,0.0
841f111ffffffff,1.0,0.0,0.0
841f117ffffffff,2.0,0.0,0.0
841f123ffffffff,5.0,0.0,0.0
841f12dffffffff,35.0,0.0,2.0
841f131ffffffff,4.0,0.0,0.0
841f133ffffffff,10.0,0.0,0.0
841f137ffffffff,8.0,0.0,0.0
841f13bffffffff,2.0,0.0,0.0
841f143ffffffff,7.0,0.0,0.0
841f147ffffffff,2.0,0.0,0.0
841f149ffffffff,16.0,0.0,0.0
841f14bffffffff,8.0,0.0,0.0
841f14dffffffff,12.0,0.0,2.0
841f153ffffffff,2.0,0.0,0.0
841f157ffffffff,6.0,0.0,0.0
841f15bffffffff,5.0,0.0,1.0
841f15dffffffff,2.0,0.0,0.0
841f161ffffffff,2.0,0.0,0.0
841f165ffffffff,2.0,0.0,0.0
841f169ffffffff,4.0,0.0,0.0
841f16dffffffff,2.0,0.0,2.0
841f185ffffffff,2.0,0.0,0.0
841f189ffffffff,6.0,0.0,1.0
841f18bffffffff,4.0,0.0,0.0
841f18dffffffff,4.0,0.0,0.0
841f195ffffffff,2.0,0.0,0.0
841f199ffffffff,4.0,0.0,0.0
841f1a1ffffffff,37.0,0.0,0.0
841f1a5ffffffff,5.0,0.0,0.0
841f1a9ffffffff,11.0,0.0,0.0
841f1adffffffff,11.0,0.0,0.0
841f1c1ffffffff,18.0,0.0,0.0
841f1c3ffffffff,1.0,0.0,0.0
841f1c7ffffffff,13.0,0.0,0.0
841f1cbffffffff,2.0,0.0,0.0
841f1cdffffffff,3.0,0.0,0.0
841f1d5ffffffff,28.0,0.0,0.0
841f1dbffffffff,15.0,0.0,0.0
841f1ddffffffff,1.0,0.0,0.0
841f1ebffffffff,2.0,0.0,0.0
841f207ffffffff,9.0,0.0,2.0
841f20dffffffff,2.0,0.0,1.0
841f211ffffffff,19.0,0.0,3.0
841f217ffffffff,13.0,0.0,0.0
841f219ffffffff,18.0,0.0,0.0
841f21dffffffff,14.0,0.0,1.0
841f229ffffffff,1.0,0.0,0.0
841f22bffffffff,1.0,0.0,0.0
841f231ffffffff,4.0,0.0,0.0
841f233ffffffff,17.0,0.0,6.0
841f23bffffffff,5.0,0.0,0.0
841f243ffffffff,1.0,0.0,0.0
841f245ffffffff,2.0,0.0,0.0
841f247ffffffff,2.0,0.0,0.0
841f24bffffffff,8.0,0.0,1.0
841f251ffffffff,16.0,0.0,2.0
841f253ffffffff,3.0,0.0,0.0
841f257ffffffff,15.0,0.0,0.0
841f25dffffffff,30.0,0.0,3.0
841f265ffffffff,2.0,0.0,0.0
841f269ffffffff,3.0,0.0,0.0
841f26dffffffff,9.0,0.0,0.0
841f281ffffffff,2.0,0.0,0.0
841f283ffffffff,138.0,0.0,0.0
841f285ffffffff,2.0,0.0,0.0
841f287ffffffff,3.0,0.0,0.0
841f29dffffffff,64.0,0.0,0.0
841f2a1ffffffff,10.0,0.0,0.0
841f2a3ffffffff,163.0,0.0,160.0
841f2a9ffffffff,36.0,0.0,0.0
841f2adffffffff,19.0,0.0,0.0
841f2c9ffffffff,4.0,0.0,0.0
841f2cdffffffff,2.0,0.0,0.0
841f2d3ffffffff,25.0,0.0,0.0
841f2d7ffffffff,26.0,0.0,0.0
841f2dbffffffff,31.0,0.0,0.0
841f2e3ffffffff,2.0,0.0,0.0
841f2edffffffff,2.0,0.0,0.0
841f303ffffffff,26.0,0.0,2.0
841f315ffffffff,26.0,0.0,5.0
841f31bffffffff,4.0,0.0,2.0
841f31dffffffff,20.0,0.0,4.0
841f325ffffffff,7.0,0.0,0.0
841f327ffffffff,29.0,0.0,0.0
841f331ffffffff,8.0,0.0,0.0
841f333ffffffff,12.0,0.0,2.0
841f335ffffffff,9.0,0.0,0.0
841f337ffffffff,6.0,0.0,0.0
841f33bffffffff,41.0,0.0,1.0
841f33dffffffff,283.0,0.0,14.0
841f351ffffffff,4.0,0.0,1.0
841f355ffffffff,19.0,0.0,2.0
841f357ffffffff,20.0,0.0,2.0
841f359ffffffff,3.0,0.0,0.0
841f35bffffffff,7.0,0.0,1.0
841f403ffffffff,1.0,0.0,0.0
841f407ffffffff,3.0,0.0,0.0
841f40bffffffff,2.0,0.0,0.0
841f40dffffffff,1.0,0.0,0.0
841f413ffffffff,2.0,0.0,0.0
841f42bffffffff,3.0,0.0,0.0
841f42dffffffff,2.0,0.0,0.0
841f4adffffffff,2.0,0.0,0.0
841f4e1ffffffff,11.0,0.0,0.0
841f4e3ffffffff,1.0,0.0,0.0
841f4e7ffffffff,2.0,0.0,0.0
841f4e9ffffffff,4.0,0.0,0.0
841f4ebffffffff,12.0,0.0,0.0
841f50dffffffff,2.0,0.0,0.0
841f511ffffffff,10.0,0.0,0.0
841f513ffffffff,3.0,0.0,0.0
841f517ffffffff,2.0,0.0,0.0
841f519ffffffff,23.0,0.0,0.0
841f51dffffffff,2.0,0.0,0.0
841f535ffffffff,4.0,0.0,0.0
841f539ffffffff,5.0,0.0,0.0
841f549ffffffff,2.0,0.0,0.0
841f55bffffffff,2.0,0.0,0.0
841f567ffffffff,2.0,0.0,0.0
841f585ffffffff,1.0,0.0,0.0
841f591ffffffff,2.0,0.0,0.0
841f593ffffffff,7.0,0.0,0.0
841f595ffffffff,2.0,0.0,0.0
841f59bffffffff,1.0,0.0,0.0
841f5adffffffff,3.0,0.0,0.0
841f5b3ffffffff,2.0,0.0,0.0
841f5bbffffffff,2.0,0.0,0.0
841f5c5ffffffff,5.0,0.0,0.0
841f5cdffffffff,4.0,0.0,0.0
841f5d5ffffffff,2.0,0.0,0.0
841f5e1ffffffff,2.0,0.0,0.0
841f5e3ffffffff,2.0,0.0,0.0
841f5ebffffffff,3.0,0.0,0.0
841f601ffffffff,5.0,0.0,0.0
841f603ffffffff,5.0,0.0,0.0
841f605ffffffff,4.0,0.0,0.0
841f607ffffffff,5.0,0.0,0.0
841f60bffffffff,2.0,0.0,0.0
841f61bffffffff,2.0,0.0,0.0
841f61dffffffff,1.0,0.0,0.0
841f641ffffffff,2.0,0.0,0.0
841f64dffffffff,7.0,0.0,0.0
841f65dffffffff,12.0,0.0,0.0
841f66dffffffff,2.0,0.0,2.0
841f681ffffffff,2.0,0.0,0.0
841f6d3ffffffff,3.0,0.0,0.0
841f703ffffffff,2.0,0.0,0.0
841f715ffffffff,43.0,0.0,0.0
841f717ffffffff,1.0,0.0,0.0
841f71dffffffff,4.0,0.0,2.0
841f725ffffffff,120.0,0.0,0.0
841f727ffffffff,17.0,0.0,0.0
841f72dffffffff,11.0,0.0,0.0
841f751ffffffff,11.0,0.0,0.0
841f759ffffffff,4.0,0.0,2.0
841f801ffffffff,6.0,0.0,0.0
841f803ffffffff,3.0,0.0,0.0
841f807ffffffff,6.0,0.0,0.0
841f80bffffffff,4.0,0.0,0.0
841f815ffffffff,3.0,0.0,0.0
841f817ffffffff,5.0,0.0,1.0
841f81bffffffff,2.0,0.0,0.0
841f821ffffffff,1.0,0.0,0.0
841f823ffffffff,15.0,0.0,0.0
841f827ffffffff,4.0,0.0,2.0
841f82dffffffff,4.0,0.0,0.0
841f833ffffffff,5.0,0.0,0.0
841f835ffffffff,16.0,0.0,0.0
841f837ffffffff,15.0,0.0,0.0
841f839ffffffff,9.0,0.0,0.0
841f83bffffffff,9.0,0.0,0.0
841f857ffffffff,6.0,0.0,0.0
841f859ffffffff,2.0,0.0,0.0
841f881ffffffff,5.0,0.0,0.0
841f883ffffffff,27.0,0.0,9.0
841f885ffffffff,8.0,0.0,4.0
841f887ffffffff,29.0,0.0,12.0
841f889ffffffff,7.0,0.0,2.0
841f88bffffffff,6.0,0.0,0.0
841f88dffffffff,5.0,0.0,0.0
841f895ffffffff,5.0,0.0,0.0
841f897ffffffff,51.0,0.0,6.0
841f89dffffffff,2.0,0.0,0.0
841f8a1ffffffff,21.0,0.0,0.0
841f8a3ffffffff,9.0,0.0,0.0
841f8a5ffffffff,4.0,0.0,0.0
841f8a7ffffffff,4.0,0.0,0.0
841f8a9ffffffff,20.0,0.0,4.0
841f8abffffffff,8.0,0.0,0.0
841f8adffffffff,27.0,0.0,0.0
841f8b1ffffffff,8.0,0.0,0.0
841f8b3ffffffff,8.0,0.0,0.0
841f8b5ffffffff,4.0,0.0,0.0
841f8b7ffffffff,4.0,0.0,0.0
841f8b9ffffffff,10.0,0.0,0.0
841f8bbffffffff,11.0,0.0,4.0
841f8bdffffffff,2.0,0.0,0.0
841f8c1ffffffff,1.0,0.0,0.0
841f8c5ffffffff,1.0,0.0,0.0
841f8cbffffffff,5.0,0.0,0.0
841f8d1ffffffff,41.0,0.0,25.0
841f8d5ffffffff,2.0,0.0,0.0
841f8d7ffffffff,13.0,0.0,10.0
841f8ddffffffff,2.0,0.0,2.0
841f8e1ffffffff,2.0,0.0,0.0
841f8e3ffffffff,11.0,0.0,1.0
841f8e5ffffffff,15.0,0.0,0.0
841f8e7ffffffff,7.0,0.0,0.0
841f8e9ffffffff,2.0,0.0,0.0
841f8ebffffffff,20.0,0.0,2.0
841f8edffffffff,6.0,0.0,0.0
841f911ffffffff,8.0,0.0,8.0
841f913ffffffff,37.0,0.0,22.0
841f917ffffffff,5.0,0.0,1.0
841f91bffffffff,12.0,0.0,0.0
841f923ffffffff,4.0,0.0,2.0
841f925ffffffff,1.0,0.0,0.0
841f927ffffffff,6.0,0.0,0.0
841f933ffffffff,21.0,0.0,2.0
841f937ffffffff,2.0,0.0,0.0
841f93bffffffff,1.0,0.0,1.0
841f93dffffffff,1.0,0.0,0.0
841f961ffffffff,1.0,0.0,0.0
841f963ffffffff,2.0,0.0,0.0
841f967ffffffff,2.0,0.0,0.0
841f981ffffffff,11.0,0.0,0.0
841f98dffffffff,19.0,0.0,0.0
841f995ffffffff,2.0,0.0,0.0
841f999ffffffff,8.0,0.0,0.0
841f99dffffffff,1.0,0.0,0.0
841f9a1ffffffff,5.0,0.0,0.0
841f9a3ffffffff,6.0,0.0,0.0
841f9a5ffffffff,10.0,0.0,0.0
841f9a7ffffffff,22.0,0.0,5.0
841f9a9ffffffff,8.0,0.0,0.0
841f9abffffffff,2.0,0.0,0.0
841f9adffffffff,40.0,0.0,2.0
841f9b1ffffffff,3.0,0.0,0.0
841f9b3ffffffff,4.0,0.0,0.0
841f9c1ffffffff,8.0,0.0,0.0
841f9c3ffffffff,61.0,0.0,0.0
841f9c5ffffffff,26.0,0.0,7.0
841f9c7ffffffff,6.0,0.0,0.0
841f9c9ffffffff,9.0,0.0,2.0
841f9cbffffffff,43.0,0.0,2.0
841f9cdffffffff,21.0,0.0,0.0
841f9d1ffffffff,13.0,0.0,0.0
841f9d3ffffffff,10.0,0.0,0.0
841f9d5ffffffff,1.0,0.0,0.0
841f9d7ffffffff,48.0,0.0,1.0
841f9d9ffffffff,34.0,0.0,2.0
841f9dbffffffff,10.0,0.0,0.0
841f9ddffffffff,22.0,0.0,4.0
841f9e1ffffffff,57.0,0.0,6.0
841f9e3ffffffff,11.0,0.0,2.0
841f9e5ffffffff,21.0,0.0,8.0
841f9e7ffffffff,15.0,0.0,0.0
841f9ebffffffff,61.0,0.0,3.0
841f9edffffffff,4.0,0.0,2.0
841fa03ffffffff,1.0,0.0,0.0
841fa07ffffffff,1.0,0.0,0.0
841fa0bffffffff,3.0,0.0,0.0
841fa11ffffffff,18.0,0.0,0.0
841fa19ffffffff,4.0,0.0,0.0
841fa2bffffffff,2.0,0.0,0.0
841fa35ffffffff,8.0,0.0,0.0
841fa3bffffffff,7.0,0.0,0.0
841fa3dffffffff,2.0,0.0,0.0
841fa41ffffffff,2.0,0.0,0.0
841fa43ffffffff,4.0,0.0,0.0
841fa47ffffffff,8.0,0.0,0.0
841fa49ffffffff,2.0,0.0,0.0
841fa4bffffffff,2.0,0.0,0.0
841fa4dffffffff,5.0,0.0,0.0
841fa53ffffffff,1.0,0.0,0.0
841fa59ffffffff,5.0,0.0,0.0
841fa5bffffffff,2.0,0.0,0.0
841fa69ffffffff,3.0,0.0,0.0
841fa6dffffffff,2.0,0.0,0.0
841fa83ffffffff,4.0,0.0,0.0
841fa85ffffffff,2.0,0.0,0.0
841fa87ffffffff,5.0,0.0,0.0
841fa89ffffffff,2.0,0.0,0.0
841fa8bffffffff,2.0,0.0,0.0
841fa93ffffffff,2.0,0.0,0.0
841fa95ffffffff,9.0,0.0,0.0
841faa5ffffffff,3.0,0.0,0.0
841faa7ffffffff,4.0,0.0,0.0
841faadffffffff,7.0,0.0,0.0
841fab7ffffffff,1.0,0.0,0.0
841fab9ffffffff,3.0,0.0,0.0
841fabbffffffff,6.0,0.0,0.0
841fac5ffffffff,2.0,0.0,0.0
841fac7ffffffff,28.0,0.0,0.0
841fad3ffffffff,6.0,0.0,0.0
841faddffffffff,12.0,0.0,0.0
841fae1ffffffff,8.0,0.0,0.0
841fae3ffffffff,3.0,0.0,0.0
841fae5ffffffff,2.0,0.0,1.0
841fae7ffffffff,10.0,0.0,0.0
841faebffffffff,10.0,0.0,0.0
841faedffffffff,2.0,0.0,0.0
841fb01ffffffff,2.0,0.0,0.0
841fb03ffffffff,2.0,0.0,0.0
841fb25ffffffff,2.0,0.0,0.0
841fb2dffffffff,2.0,0.0,0.0
841fb47ffffffff,2.0,0.0,0.0
841fb55ffffffff,2.0,0.0,0.0
841fb67ffffffff,4.0,0.0,0.0
84200a1ffffffff,2.0,0.0,0.0
84200adffffffff,1.0,0.0,0.0
84200e7ffffffff,1.0,0.0,0.0
842010dffffffff,2.0,0.0,0.0
8420139ffffffff,2.0,0.0,0.0
842016bffffffff,4.0,0.0,0.0
842016dffffffff,2.0,0.0,0.0
8420191ffffffff,2.0,0.0,2.0
8420199ffffffff,7.0,0.0,0.0
84201a1ffffffff,8.0,0.0,0.0
84201a7ffffffff,4.0,0.0,0.0
84201abffffffff,4.0,0.0,0.0
84201b5ffffffff,1.0,0.0,0.0
84202ddffffffff,1.0,0.0,0.0
8420483ffffffff,1.0,0.0,0.0
8420485ffffffff,2.0,0.0,0.0
8420497ffffffff,6.0,0.0,0.0
8420499ffffffff,6.0,0.0,6.0
842049bffffffff,4.0,0.0,4.0
84204a1ffffffff,16.0,0.0,2.0
84204a5ffffffff,4.0,0.0,0.0
84204a7ffffffff,2.0,0.0,0.0
84204a9ffffffff,2.0,0.0,0.0
84204abffffffff,7.0,0.0,1.0
84204b1ffffffff,4.0,0.0,0.0
84204b3ffffffff,8.0,0.0,0.0
84204b5ffffffff,5.0,0.0,0.0
84204b7ffffffff,1.0,0.0,0.0
84204b9ffffffff,10.0,0.0,0.0
84204bbffffffff,2.0,0.0,0.0
84204d1ffffffff,4.0,0.0,4.0
84204d3ffffffff,4.0,0.0,4.0
84204e7ffffffff,1.0,0.0,0.0
8420591ffffffff,8.0,0.0,0.0
8420595ffffffff,8.0,0.0,0.0
8420599ffffffff,6.0,0.0,0.0
842059bffffffff,4.0,0.0,0.0
842059dffffffff,4.0,0.0,1.0
84205a1ffffffff,2.0,0.0,0.0
84205b9ffffffff,4.0,0.0,0.0
84205c7ffffffff,2.0,0.0,0.0
84205e3ffffffff,2.0,0.0,0.0
8420683ffffffff,2.0,0.0,0.0
8420685ffffffff,1.0,0.0,1.0
84206a1ffffffff,1.0,0.0,1.0
84206a9ffffffff,1.0,0.0,1.0
84206b5ffffffff,1.0,0.0,1.0
8420815ffffffff,1.0,0.0,0.0
8420833ffffffff,2.0,0.0,0.0
842083bffffffff,12.0,0.0,0.0
84208e5ffffffff,1.0,0.0,0.0
84208edffffffff,5.0,0.0,0.0
8420987ffffffff,1.0,0.0,0.0
842099bffffffff,1.0,0.0,0.0
84209a5ffffffff,1.0,0.0,0.0
8420a23ffffffff,5.0,0.0,0.0
8420a65ffffffff,1.0,0.0,0.0
8420b3bffffffff,2.0,0.0,0.0
8420c49ffffffff,4.0,0.0,0.0
8420c4dffffffff,2.0,0.0,0.0
8420e05ffffffff,2.0,0.0,0.0
8420e07ffffffff,5.0,0.0,4.0
8420e23ffffffff,5.0,0.0,0.0
8420e2bffffffff,17.0,0.0,15.0
8420e31ffffffff,4.0,0.0,4.0
8420e35ffffffff,1.0,0.0,0.0
8420e3dffffffff,7.0,0.0,4.0
8420e61ffffffff,1.0,0.0,0.0
8420e65ffffffff,34.0,0.0,11.0
8420e67ffffffff,2.0,0.0,0.0
8420e69ffffffff,1.0,0.0,0.0
8420ea9ffffffff,2.0,0.0,0.0
8420eb1ffffffff,2.0,0.0,0.0
8420f09ffffffff,2.0,0.0,0.0
8420f19ffffffff,9.0,0.0,0.0
8420f41ffffffff,3.0,0.0,0.0
8420f43ffffffff,2.0,0.0,0.0
8420f49ffffffff,2.0,0.0,0.0
8420f51ffffffff,12.0,0.0,0.0
8420f55ffffffff,2.0,0.0,0.0
8420f59ffffffff,2.0,0.0,0.0
8421215ffffffff,2.0,0.0,0.0
8421235ffffffff,7.0,0.0,0.0
842123dffffffff,21.0,0.0,0.0
8421267ffffffff,3.0,0.0,0.0
84212cbffffffff,1.0,0.0,0.0
8421483ffffffff,4.0,0.0,0.0
8421485ffffffff,1.0,0.0,0.0
8421487ffffffff,1.0,0.0,0.0
84214abffffffff,6.0,0.0,0.0
8421505ffffffff,2.0,0.0,0.0
8421507ffffffff,9.0,0.0,0.0
8421521ffffffff,9.0,0.0,5.0
8421529ffffffff,104.0,0.0,44.0
842152bffffffff,4.0,0.0,0.0
8421539ffffffff,2.0,0.0,0.0
842153dffffffff,6.0,0.0,2.0
8421567ffffffff,3.0,0.0,3.0
8421711ffffffff,1.0,0.0,0.0
8421983ffffffff,2.0,0.0,0.0
84219d3ffffffff,10.0,0.0,0.0
8422db7ffffffff,117.0,0.0,0.0
8422dbdffffffff,1.0,0.0,0.0
8424001ffffffff,1.0,0.0,0.0
8424039ffffffff,4.0,0.0,0.0
842404bffffffff,9.0,0.0,0.0
8424051ffffffff,8.0,0.0,0.0
842405bffffffff,2.0,0.0,0.0
842405dffffffff,5.0,0.0,0.0
84240adffffffff,12.0,0.0,0.0
84240d1ffffffff,4.0,0.0,0.0
84240d9ffffffff,1.0,0.0,0.0
8424203ffffffff,2.0,0.0,0.0
8424209ffffffff,6.0,0.0,0.0
8424211ffffffff,6.0,0.0,0.0
8424213ffffffff,8.0,0.0,0.0
8424215ffffffff,4.0,0.0,0.0
8424233ffffffff,2.0,0.0,0.0
8424235ffffffff,1.0,0.0,0.0
8424247ffffffff,20.0,0.0,0.0
8424251ffffffff,6.0,0.0,0.0
8424261ffffffff,6.0,0.0,0.0
8424265ffffffff,33.0,0.0,0.0
8424267ffffffff,5.0,0.0,0.0
8424289ffffffff,2.0,0.0,0.0
842428bffffffff,3.0,0.0,0.0
842428dffffffff,6.0,0.0,0.0
8424299ffffffff,6.0,0.0,0.0
84242a1ffffffff,1.0,0.0,0.0
84242adffffffff,3.0,0.0,0.0
84242b3ffffffff,2.0,0.0,0.0
84242c3ffffffff,8.0,0.0,0.0
84242d3ffffffff,1.0,0.0,0.0
84242d7ffffffff,2.0,0.0,0.0
84242e1ffffffff,1.0,0.0,0.0
84242e7ffffffff,2.0,0.0,0.0
8424319ffffffff,11.0,0.0,0.0
8424343ffffffff,1.0,0.0,0.0
842434dffffffff,1.0,0.0,0.0
8424355ffffffff,4.0,0.0,0.0
8424357ffffffff,1.0,0.0,0.0
8424359ffffffff,3.0,0.0,0.0
842446bffffffff,2.0,0.0,0.0
84244b1ffffffff,2.0,0.0,0.0
84244b3ffffffff,1.0,0.0,0.0
84244b7ffffffff,9.0,0.0,0.0
84244c1ffffffff,3.0,0.0,0.0
8424529ffffffff,2.0,0.0,0.0
8424567ffffffff,2.0,0.0,0.0
842460dffffffff,124.0,0.0,0.0
8424631ffffffff,4.0,0.0,0.0
8424647ffffffff,13.0,0.0,0.0
8424661ffffffff,11.0,0.0,0.0
8424663ffffffff,6.0,0.0,0.0
842466bffffffff,5.0,0.0,0.0
84246adffffffff,2.0,0.0,0.0
84246c1ffffffff,2.0,0.0,0.0
84246ddffffffff,6.0,0.0,0.0
8424749ffffffff,2.0,0.0,0.0
842474dffffffff,5.0,0.0,0.0
8424759ffffffff,9.0,0.0,0.0
8424761ffffffff,9.0,0.0,0.0
8424765ffffffff,2.0,0.0,0.0
842476dffffffff,5.0,0.0,0.0
8424cddffffffff,1.0,0.0,0.0
8424e51ffffffff,1.0,0.0,0.0
8425001ffffffff,4.0,0.0,0.0
8425003ffffffff,2.0,0.0,0.0
8425009ffffffff,4.0,0.0,0.0
842500bffffffff,2.0,0.0,0.0
8425023ffffffff,2.0,0.0,0.0
842502bffffffff,6.0,0.0,0.0
8425045ffffffff,2.0,0.0,0.0
8425087ffffffff,4.0,0.0,0.0
84250b9ffffffff,5.0,0.0,0.0
84250d5ffffffff,5.0,0.0,0.0
8425105ffffffff,4.0,0.0,0.0
8425109ffffffff,2.0,0.0,0.0
842510dffffffff,4.0,0.0,0.0
8425115ffffffff,10.0,0.0,0.0
8425121ffffffff,7.0,0.0,0.0
8425123ffffffff,30.0,0.0,0.0
8425125ffffffff,6.0,0.0,0.0
842512bffffffff,18.0,0.0,0.0
842512dffffffff,3.0,0.0,0.0
8425135ffffffff,65.0,0.0,0.0
8425137ffffffff,1.0,0.0,0.0
842513dffffffff,8.0,0.0,0.0
8425145ffffffff,2.0,0.0,0.0
842515dffffffff,2.0,0.0,0.0
8425161ffffffff,19.0,0.0,0.0
8425163ffffffff,13.0,0.0,0.0
8425167ffffffff,2.0,0.0,0.0
8425169ffffffff,13.0,0.0,0.0
842516bffffffff,6.0,0.0,0.0
842516dffffffff,5.0,0.0,0.0
84251adffffffff,4.0,0.0,0.0
84251b3ffffffff,3.0,0.0,0.0
84251b7ffffffff,1.0,0.0,0.0
84251bdffffffff,2.0,0.0,0.0
84251cdffffffff,2.0,0.0,0.0
84251d5ffffffff,2.0,0.0,0.0
8425403ffffffff,9.0,0.0,0.0
8425407ffffffff,10.0,0.0,0.0
8425409ffffffff,18.0,0.0,0.0
842540bffffffff,4.0,0.0,0.0
8425415ffffffff,7.0,0.0,0.0
8425425ffffffff,3.0,0.0,0.0
842544dffffffff,2.0,0.0,0.0
8425461ffffffff,3.0,0.0,0.0
8425465ffffffff,5.0,0.0,0.0
842546bffffffff,4.0,0.0,0.0
8425523ffffffff,1.0,0.0,0.0
842552bffffffff,1.0,0.0,0.0
8425535ffffffff,5.0,0.0,0.0
84255a3ffffffff,70.0,0.0,0.0
84255a5ffffffff,15.0,0.0,0.0
84255a7ffffffff,102.0,0.0,0.0
84255a9ffffffff,1.0,0.0,0.0
84255abffffffff,3.0,0.0,0.0
84255b1ffffffff,5.0,0.0,0.0
84255b3ffffffff,5.0,0.0,0.0
84255b5ffffffff,42.0,0.0,0.0
84255b7ffffffff,38.0,0.0,0.0
84255bbffffffff,4.0,0.0,0.0
84255bdffffffff,9.0,0.0,0.0
8425713ffffffff,2.0,0.0,0.0
8425717ffffffff,4.0,0.0,0.0
8425733ffffffff,7.0,0.0,0.0
842573dffffffff,2.0,0.0,0.0
8425a15ffffffff,2.0,0.0,0.0
8425a33ffffffff,4.0,0.0,0.0
8425a37ffffffff,2.0,0.0,0.0
8425a41ffffffff,6.0,0.0,0.0
8425a49ffffffff,5.0,0.0,0.0
8425a8bffffffff,1.0,0.0,0.0
8425a8dffffffff,3.0,0.0,0.0
8425ac5ffffffff,2.0,0.0,0.0
8425ac9ffffffff,64.0,0.0,0.0
8425acbffffffff,2.0,0.0,0.0
8425ad7ffffffff,1.0,0.0,0.0
8425ae9ffffffff,3.0,0.0,0.0
8425b03ffffffff,5.0,0.0,0.0
8425b07ffffffff,30.0,0.0,0.0
8425b1dffffffff,2.0,0.0,0.0
8425b2bffffffff,2.0,0.0,0.0
8425b39ffffffff,1.0,0.0,0.0
8425b41ffffffff,4.0,0.0,0.0
8425b47ffffffff,2.0,0.0,0.0
842c001ffffffff,49.0,0.0,0.0
842c003ffffffff,17.0,0.0,0.0
842c005ffffffff,3.0,0.0,0.0
842c009ffffffff,6.0,0.0,0.0
842c00bffffffff,17.0,0.0,0.0
842c00dffffffff,4.0,0.0,0.0
842c011ffffffff,15.0,0.0,0.0
842c015ffffffff,31.0,0.0,0.0
842c019ffffffff,1.0,0.0,0.0
842c01dffffffff,6.0,0.0,0.0
842c021ffffffff,1.0,0.0,0.0
842c031ffffffff,3.0,0.0,0.0
842c033ffffffff,18.0,0.0,0.0
842c037ffffffff,2.0,0.0,0.0
842c041ffffffff,9.0,0.0,0.0
842c043ffffffff,35.0,0.0,0.0
842c047ffffffff,27.0,0.0,0.0
842c049ffffffff,20.0,0.0,0.0
842c04bffffffff,21.0,0.0,0.0
842c04dffffffff,1.0,0.0,0.0
842c051ffffffff,8.0,0.0,0.0
842c053ffffffff,7.0,0.0,0.0
842c055ffffffff,10.0,0.0,0.0
842c057ffffffff,96.0,0.0,0.0
842c059ffffffff,37.0,0.0,0.0
842c05bffffffff,16.0,0.0,0.0
842c05dffffffff,32.0,0.0,1.0
842c061ffffffff,2.0,0.0,0.0
842c063ffffffff,35.0,0.0,1.0
842c065ffffffff,20.0,0.0,0.0
842c067ffffffff,25.0,0.0,0.0
842c069ffffffff,9.0,0.0,0.0
842c06bffffffff,13.0,0.0,0.0
842c06dffffffff,25.0,0.0,0.0
842c083ffffffff,17.0,0.0,0.0
842c095ffffffff,17.0,0.0,0.0
842c09dffffffff,9.0,0.0,0.0
842c0b3ffffffff,2.0,0.0,0.0
842c0b7ffffffff,2.0,0.0,0.0
842c0c1ffffffff,13.0,0.0,0.0
842c0c3ffffffff,3.0,0.0,0.0
842c0c9ffffffff,12.0,0.0,0.0
842c0cbffffffff,3.0,0.0,0.0
842c0dbffffffff,13.0,0.0,0.0
842c10bffffffff,2.0,0.0,0.0
842c119ffffffff,4.0,0.0,0.0
842c11dffffffff,7.0,0.0,0.0
842c123ffffffff,5.0,0.0,0.0
842c139ffffffff,3.0,0.0,0.0
842c143ffffffff,2.0,0.0,0.0
842c157ffffffff,19.0,0.0,0.0
842c159ffffffff,6.0,0.0,0.0
842c15bffffffff,20.0,0.0,0.0
