cell_id,Perisoreus canadensis,Perisoreus canadensis [canadensis Group],Perisoreus canadensis capitalis/bicolor,Perisoreus canadensis obscurus/griseus
8428f47ffffffff,47.0,0.0,0.0,0.0
8428f49ffffffff,2.0,0.0,0.0,0.0
8428f4bffffffff,24.0,0.0,0.0,0.0
8428f4dffffffff,69.0,0.0,0.0,10.0
8428f51ffffffff,97.0,0.0,0.0,2.0
8428f55ffffffff,42.0,0.0,0.0,0.0
8428f57ffffffff,38.0,0.0,0.0,1.0
8428f59ffffffff,120.0,0.0,0.0,10.0
8428f5dffffffff,411.0,0.0,0.0,2.0
8428f61ffffffff,66.0,0.0,0.0,4.0
8428f63ffffffff,493.0,0.0,0.0,45.0
8428f67ffffffff,8.0,0.0,0.0,6.0
8428f69ffffffff,5.0,0.0,0.0,0.0
8428f6bffffffff,111.0,0.0,0.0,17.0
8429903ffffffff,9.0,0.0,0.0,0.0
842a361ffffffff,6.0,0.0,0.0,0.0
842a365ffffffff,1.0,0.0,0.0,0.0
842a369ffffffff,6.0,0.0,0.0,0.0
842a36dffffffff,60.0,0.0,0.0,0.0
842b001ffffffff,13.0,0.0,0.0,0.0
842b003ffffffff,43.0,0.0,0.0,0.0
842b005ffffffff,3.0,0.0,0.0,0.0
842b007ffffffff,40.0,0.0,0.0,0.0
842b011ffffffff,24.0,0.0,0.0,0.0
842b013ffffffff,76.0,0.0,0.0,0.0
842b015ffffffff,5.0,0.0,0.0,0.0
842b017ffffffff,18.0,0.0,0.0,0.0
842b019ffffffff,43.0,0.0,0.0,0.0
842b01bffffffff,39.0,0.0,0.0,0.0
842b01dffffffff,4.0,0.0,0.0,0.0
842b025ffffffff,2.0,0.0,0.0,0.0
842b027ffffffff,5.0,0.0,0.0,0.0
842b029ffffffff,4.0,0.0,0.0,0.0
842b02bffffffff,41.0,0.0,0.0,0.0
842b02dffffffff,29.0,0.0,0.0,0.0
842b031ffffffff,7.0,0.0,0.0,0.0
842b033ffffffff,15.0,0.0,0.0,0.0
842b035ffffffff,11.0,0.0,0.0,0.0
842b037ffffffff,6.0,0.0,0.0,0.0
842b039ffffffff,69.0,0.0,0.0,0.0
842b03bffffffff,20.0,0.0,0.0,0.0
842b03dffffffff,20.0,0.0,0.0,0.0
842b053ffffffff,7.0,0.0,0.0,0.0
842b055ffffffff,5.0,0.0,0.0,0.0
842b057ffffffff,2.0,0.0,0.0,0.0
842b05dffffffff,2.0,0.0,0.0,0.0
842b061ffffffff,18.0,0.0,0.0,0.0
842b063ffffffff,31.0,0.0,0.0,0.0
842b065ffffffff,2.0,0.0,0.0,0.0
842b067ffffffff,39.0,0.0,0.0,0.0
842b06dffffffff,3.0,0.0,0.0,0.0
842b0a1ffffffff,31.0,0.0,0.0,0.0
842b0a5ffffffff,22.0,0.0,0.0,0.0
842b0a9ffffffff,9.0,0.0,0.0,0.0
842b0adffffffff,6.0,0.0,0.0,0.0
842b0c5ffffffff,143.0,0.0,0.0,0.0
842b0cdffffffff,55.0,0.0,0.0,0.0
842b0e1ffffffff,8.0,0.0,0.0,0.0
842b0e7ffffffff,2.0,0.0,0.0,0.0
842b0e9ffffffff,100.0,0.0,0.0,0.0
842b0edffffffff,63.0,0.0,0.0,0.0
842b101ffffffff,2.0,0.0,0.0,0.0
842b103ffffffff,25.0,0.0,0.0,0.0
842b105ffffffff,95.0,0.0,0.0,0.0
842b107ffffffff,24.0,0.0,0.0,0.0
842b10dffffffff,16.0,0.0,0.0,0.0
842b111ffffffff,4.0,0.0,0.0,0.0
842b113ffffffff,1.0,0.0,0.0,0.0
842b115ffffffff,2.0,0.0,0.0,0.0
842b117ffffffff,2.0,0.0,0.0,0.0
842b119ffffffff,3.0,0.0,0.0,0.0
842b11bffffffff,11.0,0.0,0.0,0.0
842b121ffffffff,236.0,0.0,0.0,0.0
842b123ffffffff,60.0,0.0,0.0,0.0
842b125ffffffff,26.0,0.0,0.0,0.0
842b127ffffffff,73.0,0.0,0.0,0.0
842b129ffffffff,51.0,0.0,0.0,0.0
842b12bffffffff,20.0,0.0,0.0,0.0
842b131ffffffff,14.0,0.0,0.0,0.0
842b133ffffffff,154.0,0.0,0.0,0.0
842b135ffffffff,23.0,0.0,0.0,0.0
842b137ffffffff,70.0,0.0,0.0,0.0
842b139ffffffff,4.0,0.0,0.0,0.0
842b13bffffffff,19.0,0.0,0.0,0.0
842b13dffffffff,16.0,0.0,0.0,0.0
842b143ffffffff,14.0,0.0,0.0,0.0
842b145ffffffff,7.0,0.0,0.0,0.0
842b147ffffffff,59.0,0.0,0.0,0.0
842b149ffffffff,6.0,0.0,0.0,0.0
842b14bffffffff,4.0,0.0,0.0,0.0
842b14dffffffff,20.0,0.0,0.0,0.0
842b151ffffffff,23.0,0.0,0.0,0.0
842b155ffffffff,3.0,0.0,0.0,0.0
842b157ffffffff,4.0,0.0,0.0,0.0
842b15bffffffff,20.0,0.0,0.0,0.0
842b161ffffffff,6.0,0.0,0.0,0.0
842b163ffffffff,19.0,0.0,0.0,0.0
842b165ffffffff,12.0,1.0,0.0,0.0
842b167ffffffff,86.0,0.0,0.0,0.0
842b169ffffffff,35.0,0.0,0.0,0.0
842b16bffffffff,277.0,0.0,0.0,0.0
842b16dffffffff,8.0,0.0,0.0,0.0
842b181ffffffff,21.0,0.0,0.0,0.0
842b185ffffffff,2.0,0.0,0.0,0.0
842b187ffffffff,2.0,0.0,0.0,0.0
842b189ffffffff,79.0,0.0,0.0,0.0
842b18dffffffff,8.0,0.0,0.0,0.0
842b1a9ffffffff,24.0,0.0,0.0,0.0
842b1abffffffff,1.0,0.0,0.0,0.0
842b1c1ffffffff,1.0,0.0,0.0,0.0
842b1c7ffffffff,3.0,0.0,0.0,0.0
842b1c9ffffffff,3.0,0.0,0.0,0.0
842b1cbffffffff,11.0,0.0,0.0,0.0
842b1cdffffffff,11.0,0.0,0.0,0.0
842b1d1ffffffff,6.0,0.0,0.0,0.0
842b1d3ffffffff,5.0,0.0,0.0,0.0
842b1d7ffffffff,12.0,0.0,0.0,0.0
842b1d9ffffffff,2.0,0.0,0.0,0.0
842b1dbffffffff,4.0,0.0,0.0,0.0
842b1e1ffffffff,2.0,0.0,0.0,0.0
842b1e3ffffffff,1.0,0.0,0.0,0.0
842b1e5ffffffff,12.0,0.0,0.0,0.0
842b1e7ffffffff,2.0,0.0,0.0,0.0
842b1e9ffffffff,2.0,0.0,0.0,0.0
842b1ebffffffff,48.0,0.0,0.0,0.0
842b1edffffffff,36.0,0.0,0.0,0.0
842b215ffffffff,16.0,0.0,0.0,0.0
842b217ffffffff,4.0,0.0,0.0,0.0
842b23bffffffff,16.0,0.0,0.0,0.0
842b24bffffffff,16.0,0.0,0.0,0.0
842b255ffffffff,4.0,0.0,0.0,0.0
842b25dffffffff,4.0,0.0,0.0,0.0
842b265ffffffff,4.0,0.0,0.0,0.0
842b285ffffffff,2.0,0.0,0.0,0.0
842b2a1ffffffff,24.0,0.0,0.0,0.0
842b2a5ffffffff,49.0,0.0,0.0,0.0
842b2a7ffffffff,41.0,0.0,0.0,0.0
842b2a9ffffffff,16.0,0.0,0.0,0.0
842b2abffffffff,4.0,0.0,0.0,0.0
842b2adffffffff,7.0,0.0,0.0,0.0
842b2c5ffffffff,38.0,0.0,0.0,0.0
842b2e1ffffffff,18.0,0.0,0.0,0.0
842b2e3ffffffff,25.0,0.0,0.0,0.0
842b2e7ffffffff,2.0,0.0,0.0,0.0
842b2e9ffffffff,5.0,0.0,0.0,0.0
842b2ebffffffff,47.0,0.0,0.0,0.0
842b2edffffffff,6.0,0.0,0.0,0.0
842b301ffffffff,1.0,0.0,0.0,0.0
842b303ffffffff,158.0,0.0,0.0,0.0
842b307ffffffff,30.0,0.0,0.0,0.0
842b309ffffffff,2.0,0.0,0.0,0.0
842b30dffffffff,13.0,0.0,0.0,0.0
842b315ffffffff,66.0,0.0,0.0,0.0
842b321ffffffff,1.0,0.0,0.0,0.0
842b323ffffffff,133.0,0.0,0.0,0.0
842b327ffffffff,16.0,0.0,0.0,0.0
842b32bffffffff,16.0,0.0,0.0,0.0
842b331ffffffff,6.0,0.0,0.0,0.0
842b337ffffffff,1.0,0.0,0.0,0.0
842b339ffffffff,52.0,0.0,0.0,0.0
842b33bffffffff,30.0,0.0,0.0,0.0
842b341ffffffff,11.0,0.0,0.0,0.0
842b343ffffffff,25.0,0.0,0.0,0.0
842b345ffffffff,166.0,0.0,0.0,0.0
842b347ffffffff,6.0,0.0,0.0,0.0
842b34dffffffff,4.0,0.0,0.0,0.0
842b355ffffffff,10.0,0.0,0.0,0.0
842b359ffffffff,3.0,0.0,0.0,0.0
842b35dffffffff,29.0,0.0,0.0,0.0
842b361ffffffff,78.0,0.0,0.0,0.0
842b365ffffffff,21.0,0.0,0.0,0.0
842b369ffffffff,285.0,0.0,0.0,0.0
842b36bffffffff,7.0,0.0,0.0,0.0
842b803ffffffff,4.0,0.0,0.0,0.0
842b807ffffffff,4.0,0.0,0.0,0.0
842b809ffffffff,79.0,0.0,0.0,0.0
842b80bffffffff,2.0,0.0,0.0,0.0
842b80dffffffff,1.0,0.0,0.0,0.0
842b81dffffffff,1.0,0.0,0.0,0.0
842b823ffffffff,5.0,0.0,0.0,0.0
842b827ffffffff,261.0,17.0,0.0,0.0
842b82dffffffff,43.0,0.0,0.0,0.0
842b831ffffffff,2.0,0.0,0.0,0.0
842b835ffffffff,6.0,0.0,0.0,0.0
842b837ffffffff,2.0,0.0,0.0,0.0
842b839ffffffff,2.0,0.0,0.0,0.0
842b83dffffffff,1.0,0.0,0.0,0.0
842b841ffffffff,156.0,0.0,0.0,0.0
842b843ffffffff,25.0,0.0,0.0,0.0
842b845ffffffff,12.0,0.0,0.0,0.0
842b847ffffffff,13.0,0.0,0.0,0.0
842b849ffffffff,2.0,0.0,0.0,0.0
842b84bffffffff,5.0,0.0,0.0,0.0
842b84dffffffff,1.0,0.0,0.0,0.0
842b851ffffffff,159.0,0.0,0.0,0.0
842b853ffffffff,21.0,0.0,0.0,0.0
842b855ffffffff,111.0,0.0,0.0,0.0
842b857ffffffff,54.0,0.0,0.0,0.0
842b859ffffffff,18.0,0.0,0.0,0.0
842b85bffffffff,2.0,0.0,0.0,0.0
842b85dffffffff,21.0,0.0,0.0,0.0
842b863ffffffff,12.0,0.0,0.0,0.0
842b865ffffffff,2.0,0.0,0.0,0.0
842b867ffffffff,2.0,0.0,0.0,0.0
842b86bffffffff,1.0,0.0,0.0,0.0
842b881ffffffff,78.0,7.0,0.0,0.0
842b883ffffffff,2.0,0.0,0.0,0.0
842b889ffffffff,162.0,24.0,0.0,0.0
842b88dffffffff,719.0,78.0,0.0,0.0
842b8c1ffffffff,824.0,111.0,0.0,0.0
842b8c3ffffffff,36.0,7.0,0.0,0.0
842b8c5ffffffff,195.0,32.0,0.0,0.0
842b8c7ffffffff,346.0,40.0,0.0,0.0
842b8ebffffffff,62.0,16.0,0.0,0.0
842b901ffffffff,16.0,0.0,0.0,0.0
842b903ffffffff,11.0,0.0,0.0,0.0
842b907ffffffff,26.0,11.0,0.0,0.0
842b909ffffffff,36.0,0.0,0.0,0.0
842b90dffffffff,34.0,0.0,0.0,0.0
842b911ffffffff,4.0,0.0,0.0,0.0
842b913ffffffff,28.0,0.0,0.0,0.0
842b915ffffffff,9.0,4.0,0.0,0.0
842b91bffffffff,71.0,7.0,0.0,0.0
842b921ffffffff,6.0,2.0,0.0,0.0
842b923ffffffff,2.0,0.0,0.0,0.0
842b927ffffffff,3.0,0.0,0.0,0.0
842b92bffffffff,2.0,0.0,0.0,0.0
842b92dffffffff,11.0,0.0,0.0,0.0
842b931ffffffff,2.0,0.0,0.0,0.0
842b935ffffffff,3.0,0.0,0.0,0.0
842b939ffffffff,6.0,0.0,0.0,0.0
842b93dffffffff,3.0,0.0,0.0,0.0
842b941ffffffff,53.0,0.0,0.0,0.0
842b943ffffffff,7.0,0.0,0.0,0.0
842b945ffffffff,30.0,0.0,0.0,0.0
842b947ffffffff,57.0,1.0,0.0,0.0
842b949ffffffff,57.0,0.0,0.0,0.0
842b94bffffffff,12.0,0.0,0.0,0.0
842b94dffffffff,46.0,0.0,0.0,0.0
842b955ffffffff,26.0,0.0,0.0,0.0
842b95bffffffff,3.0,0.0,0.0,0.0
842b95dffffffff,2.0,0.0,0.0,0.0
842b963ffffffff,8.0,0.0,0.0,0.0
842b965ffffffff,19.0,0.0,0.0,0.0
842b967ffffffff,12.0,2.0,0.0,0.0
842b969ffffffff,14.0,0.0,0.0,0.0
842b96bffffffff,22.0,0.0,0.0,0.0
842b96dffffffff,100.0,0.0,0.0,0.0
842b9c1ffffffff,13.0,0.0,0.0,0.0
842b9c5ffffffff,1088.0,185.0,0.0,0.0
842b9c7ffffffff,2.0,0.0,0.0,0.0
842b9c9ffffffff,24.0,2.0,0.0,0.0
842b9cdffffffff,3985.0,486.0,0.0,0.0
842ba01ffffffff,27.0,0.0,0.0,0.0
842ba03ffffffff,1.0,0.0,0.0,0.0
842ba07ffffffff,3.0,0.0,0.0,0.0
842ba09ffffffff,36.0,0.0,0.0,0.0
842ba0bffffffff,103.0,0.0,0.0,0.0
842ba0dffffffff,143.0,0.0,0.0,0.0
842ba11ffffffff,27.0,0.0,0.0,0.0
842ba13ffffffff,181.0,0.0,0.0,0.0
842ba17ffffffff,18.0,0.0,0.0,0.0
842ba19ffffffff,161.0,0.0,0.0,0.0
842ba1bffffffff,600.0,0.0,0.0,0.0
842ba1dffffffff,6.0,0.0,0.0,0.0
842ba27ffffffff,4.0,0.0,0.0,0.0
842ba29ffffffff,2.0,0.0,0.0,0.0
842ba31ffffffff,2.0,0.0,0.0,0.0
842ba33ffffffff,6.0,0.0,0.0,0.0
842ba35ffffffff,3.0,0.0,0.0,0.0
842ba37ffffffff,9.0,0.0,0.0,0.0
842ba39ffffffff,2.0,0.0,0.0,0.0
842ba3bffffffff,1.0,0.0,0.0,0.0
842ba3dffffffff,1.0,0.0,0.0,0.0
842ba41ffffffff,5.0,0.0,0.0,0.0
842ba43ffffffff,8.0,0.0,0.0,0.0
842ba45ffffffff,6.0,0.0,0.0,0.0
842ba47ffffffff,14.0,0.0,0.0,0.0
842ba49ffffffff,6.0,0.0,0.0,0.0
842ba4bffffffff,7.0,0.0,0.0,0.0
842ba4dffffffff,13.0,0.0,0.0,0.0
842ba51ffffffff,172.0,0.0,0.0,0.0
842ba53ffffffff,29.0,0.0,0.0,0.0
842ba55ffffffff,90.0,0.0,0.0,0.0
842ba57ffffffff,63.0,0.0,0.0,0.0
842ba59ffffffff,2.0,0.0,0.0,0.0
842ba5bffffffff,9.0,0.0,0.0,0.0
842ba5dffffffff,14.0,0.0,0.0,0.0
842ba61ffffffff,9.0,0.0,0.0,0.0
842ba63ffffffff,28.0,0.0,0.0,0.0
842ba65ffffffff,2.0,0.0,0.0,0.0
842ba67ffffffff,10.0,0.0,0.0,0.0
842ba69ffffffff,2.0,0.0,0.0,0.0
842ba6bffffffff,3.0,0.0,0.0,0.0
842ba6dffffffff,10.0,0.0,0.0,0.0
842ba81ffffffff,2.0,0.0,0.0,0.0
842ba83ffffffff,379.0,0.0,0.0,0.0
842ba87ffffffff,2.0,0.0,0.0,0.0
842ba89ffffffff,148.0,0.0,0.0,0.0
842ba8bffffffff,309.0,0.0,0.0,0.0
842ba8dffffffff,14.0,0.0,0.0,0.0
842ba91ffffffff,23.0,0.0,0.0,0.0
842ba93ffffffff,6.0,0.0,0.0,0.0
842ba95ffffffff,297.0,0.0,0.0,0.0
842ba97ffffffff,114.0,0.0,0.0,0.0
842ba99ffffffff,46.0,0.0,0.0,0.0
842ba9dffffffff,441.0,0.0,0.0,0.0
842baadffffffff,2.0,0.0,0.0,0.0
842bab9ffffffff,942.0,77.0,0.0,0.0
842babbffffffff,74.0,0.0,0.0,0.0
842bac1ffffffff,86.0,0.0,0.0,0.0
842bac3ffffffff,183.0,0.0,0.0,0.0
842bac5ffffffff,7.0,0.0,0.0,0.0
842bac7ffffffff,13.0,0.0,0.0,0.0
842bac9ffffffff,74.0,0.0,0.0,0.0
842bacbffffffff,149.0,0.0,0.0,0.0
842bacdffffffff,22.0,0.0,0.0,0.0
842bad1ffffffff,77.0,0.0,0.0,0.0
842bad5ffffffff,15.0,0.0,0.0,0.0
842bad7ffffffff,71.0,0.0,0.0,0.0
842bad9ffffffff,51.0,0.0,0.0,0.0
842badbffffffff,34.0,0.0,0.0,0.0
842baddffffffff,28.0,0.0,0.0,0.0
842bae1ffffffff,2.0,0.0,0.0,0.0
842bae5ffffffff,27.0,0.0,0.0,0.0
842bae7ffffffff,3.0,0.0,0.0,0.0
842baebffffffff,2.0,0.0,0.0,0.0
842baedffffffff,2.0,0.0,0.0,0.0
842bb01ffffffff,4.0,0.0,0.0,0.0
842bb03ffffffff,2.0,0.0,0.0,0.0
842bb05ffffffff,6.0,0.0,0.0,0.0
842bb07ffffffff,10.0,0.0,0.0,0.0
842bb09ffffffff,4.0,0.0,0.0,0.0
842bb0bffffffff,4.0,0.0,0.0,0.0
842bb15ffffffff,1.0,0.0,0.0,0.0
842bb21ffffffff,42.0,0.0,0.0,0.0
842bb23ffffffff,26.0,0.0,0.0,0.0
842bb25ffffffff,1.0,0.0,0.0,0.0
842bb27ffffffff,186.0,0.0,0.0,0.0
842bb29ffffffff,14.0,0.0,0.0,0.0
842bb2bffffffff,12.0,0.0,0.0,0.0
842bb31ffffffff,374.0,0.0,0.0,0.0
842bb33ffffffff,4.0,0.0,0.0,0.0
842bb35ffffffff,52.0,0.0,0.0,0.0
842bb37ffffffff,250.0,0.0,0.0,0.0
842bb39ffffffff,2.0,0.0,0.0,0.0
842bb3bffffffff,7.0,0.0,0.0,0.0
842bb3dffffffff,28.0,0.0,0.0,0.0
842bb43ffffffff,2.0,0.0,0.0,0.0
842bb51ffffffff,2.0,0.0,0.0,0.0
842bb55ffffffff,2.0,0.0,0.0,0.0
842bb59ffffffff,99.0,0.0,0.0,0.0
842bb5dffffffff,8.0,0.0,0.0,0.0
842bb63ffffffff,18.0,0.0,0.0,0.0
842bb69ffffffff,4.0,0.0,0.0,0.0
842bb6bffffffff,14.0,0.0,0.0,0.0
8448cc5ffffffff,212.0,0.0,44.0,0.0
8448d83ffffffff,7.0,0.0,0.0,0.0
8448d85ffffffff,4.0,0.0,0.0,0.0
8448d87ffffffff,136.0,0.0,18.0,0.0
8448d95ffffffff,5.0,0.0,0.0,0.0
8448da3ffffffff,5.0,0.0,1.0,0.0
8448dabffffffff,84.0,0.0,8.0,0.0
8448db1ffffffff,2.0,0.0,0.0,0.0
8448db3ffffffff,75.0,0.0,14.0,0.0
8448db5ffffffff,88.0,0.0,20.0,0.0
8448db9ffffffff,10.0,0.0,2.0,0.0
8448dbbffffffff,2.0,0.0,0.0,0.0
