cell_id,Fulica americana,Fulica americana (Red-shielded),Fulica americana (White-shielded)
8444717ffffffff,3.0,3.0,0.0
8444731ffffffff,105.0,105.0,0.0
8444733ffffffff,14.0,14.0,0.0
8444735ffffffff,18.0,18.0,0.0
8444737ffffffff,3.0,3.0,0.0
844473bffffffff,432.0,429.0,0.0
844484bffffffff,5.0,5.0,0.0
8444859ffffffff,13.0,10.0,0.0
8444861ffffffff,2.0,2.0,0.0
8444869ffffffff,7.0,7.0,0.0
844486bffffffff,44.0,43.0,1.0
8444a11ffffffff,2.0,0.0,0.0
8444a37ffffffff,4.0,4.0,0.0
8444a83ffffffff,7.0,5.0,0.0
8444a89ffffffff,2.0,2.0,0.0
8444a91ffffffff,2.0,0.0,0.0
8444a93ffffffff,82.0,10.0,0.0
8444a95ffffffff,5.0,3.0,0.0
8444abbffffffff,1.0,1.0,0.0
8444ac5ffffffff,1.0,1.0,0.0
8444ac7ffffffff,2.0,0.0,0.0
8444ac9ffffffff,18.0,18.0,0.0
8444ae9ffffffff,4.0,2.0,0.0
8444b13ffffffff,6.0,0.0,0.0
8444b17ffffffff,2.0,2.0,0.0
8444b57ffffffff,2.0,0.0,2.0
8444c0bffffffff,17.0,7.0,0.0
8444c13ffffffff,2.0,0.0,0.0
8444c15ffffffff,9.0,9.0,0.0
8444c19ffffffff,62.0,40.0,0.0
8444c23ffffffff,1.0,1.0,0.0
8444c25ffffffff,14.0,10.0,0.0
8444c27ffffffff,21.0,19.0,0.0
8444c29ffffffff,8.0,2.0,0.0
8444c35ffffffff,4.0,4.0,0.0
8444c39ffffffff,2.0,0.0,0.0
8444c3bffffffff,4.0,4.0,0.0
8444c57ffffffff,2.0,2.0,0.0
8444c81ffffffff,28.0,28.0,0.0
8444c83ffffffff,40.0,36.0,0.0
8444c85ffffffff,52.0,50.0,0.0
8444c87ffffffff,111.0,102.0,0.0
8444c89ffffffff,221.0,124.0,0.0
8444c8bffffffff,132.0,132.0,0.0
8444c8dffffffff,4.0,3.0,0.0
8444c91ffffffff,30.0,30.0,0.0
8444c97ffffffff,17.0,15.0,0.0
8444c99ffffffff,43.0,43.0,0.0
8444c9dffffffff,8.0,8.0,0.0
8444ca3ffffffff,17.0,17.0,0.0
8444ca5ffffffff,48.0,30.0,0.0
8444ca7ffffffff,23.0,23.0,0.0
8444cabffffffff,129.0,129.0,0.0
8444cb3ffffffff,2.0,2.0,0.0
8444cb5ffffffff,4.0,4.0,0.0
8444cb9ffffffff,1.0,1.0,0.0
8444cbdffffffff,152.0,147.0,0.0
8444cc1ffffffff,2.0,2.0,0.0
8444cc3ffffffff,16.0,16.0,0.0
8444cc9ffffffff,5.0,2.0,0.0
8444ccdffffffff,17.0,8.0,0.0
8444cd1ffffffff,120.0,73.0,0.0
8444cd3ffffffff,10.0,10.0,0.0
8444cd5ffffffff,267.0,260.0,0.0
8444cd7ffffffff,36.0,36.0,0.0
8444cddffffffff,36.0,16.0,0.0
8444ce3ffffffff,1.0,0.0,0.0
8444ce7ffffffff,11.0,5.0,0.0
8444ce9ffffffff,9.0,7.0,0.0
8444d03ffffffff,7.0,7.0,0.0
8444d07ffffffff,25.0,17.0,0.0
8444d0bffffffff,145.0,102.0,0.0
8444d17ffffffff,3.0,3.0,0.0
8444d1bffffffff,3.0,0.0,0.0
8444d23ffffffff,70.0,37.0,0.0
8444d2bffffffff,85.0,28.0,0.0
8444d39ffffffff,3.0,3.0,0.0
8444d3bffffffff,36.0,6.0,0.0
8444d51ffffffff,73.0,66.0,0.0
8444d55ffffffff,7.0,6.0,0.0
8444d5dffffffff,47.0,26.0,0.0
8444d85ffffffff,3.0,2.0,0.0
8444d87ffffffff,1.0,1.0,0.0
8444d93ffffffff,30.0,30.0,0.0
8444d97ffffffff,6.0,6.0,0.0
8444d99ffffffff,25.0,3.0,0.0
8444d9bffffffff,1.0,1.0,0.0
8444dabffffffff,15.0,6.0,0.0
8444db5ffffffff,2.0,0.0,0.0
8444db9ffffffff,2.0,2.0,0.0
8444dbbffffffff,6.0,6.0,0.0
8444dc5ffffffff,12.0,0.0,0.0
8444dc9ffffffff,2.0,0.0,0.0
8444dd1ffffffff,11.0,6.0,0.0
8444dd5ffffffff,4.0,4.0,0.0
8444dd9ffffffff,7.0,7.0,0.0
8444ddbffffffff,3.0,0.0,0.0
8444e01ffffffff,12.0,5.0,0.0
8444e05ffffffff,1.0,1.0,0.0
8444e07ffffffff,22.0,13.0,0.0
8444e19ffffffff,3.0,3.0,0.0
8444e33ffffffff,4.0,4.0,0.0
8444e3bffffffff,4.0,4.0,0.0
8444e51ffffffff,15.0,15.0,0.0
8444e53ffffffff,10.0,10.0,0.0
8444e55ffffffff,32.0,32.0,0.0
8444e57ffffffff,2.0,2.0,0.0
8444e5bffffffff,18.0,18.0,0.0
8444e63ffffffff,21.0,17.0,0.0
8444eb3ffffffff,3.0,0.0,0.0
8444ed1ffffffff,3.0,3.0,0.0
8444eddffffffff,4.0,2.0,0.0
8444f31ffffffff,12.0,12.0,0.0
8444f41ffffffff,7.0,1.0,0.0
8444f43ffffffff,1094.0,1063.0,0.0
8444f45ffffffff,4.0,0.0,0.0
8444f47ffffffff,4.0,4.0,0.0
8444f55ffffffff,5.0,2.0,0.0
8444f57ffffffff,15.0,4.0,0.0
8444f5dffffffff,15.0,15.0,0.0
8445053ffffffff,2.0,0.0,0.0
844509bffffffff,2.0,2.0,0.0
84450adffffffff,2.0,2.0,0.0
84450d3ffffffff,7.0,4.0,0.0
844520dffffffff,4.0,4.0,0.0
844521dffffffff,1.0,1.0,0.0
8445249ffffffff,5.0,2.0,0.0
844524bffffffff,3.0,0.0,0.0
8445257ffffffff,6.0,6.0,0.0
8445263ffffffff,4.0,4.0,0.0
844526bffffffff,17.0,11.0,0.0
84452a5ffffffff,1.0,1.0,0.0
84452a9ffffffff,1.0,1.0,0.0
84452adffffffff,20.0,20.0,0.0
84452c1ffffffff,1.0,1.0,0.0
84452c7ffffffff,13.0,13.0,0.0
84452e1ffffffff,2.0,2.0,0.0
84452e3ffffffff,4.0,0.0,0.0
84452e5ffffffff,4.0,4.0,0.0
8445313ffffffff,3.0,0.0,0.0
8445649ffffffff,1.0,1.0,0.0
84456d9ffffffff,1.0,1.0,0.0
84456dbffffffff,2.0,2.0,0.0
8445847ffffffff,1.0,0.0,1.0
8445889ffffffff,2.0,0.0,0.0
84458c3ffffffff,19.0,13.0,0.0
84458e1ffffffff,6.0,2.0,0.0
844598dffffffff,12.0,9.0,3.0
84459c3ffffffff,2.0,0.0,0.0
8445a33ffffffff,2.0,0.0,2.0
8445b07ffffffff,2.0,2.0,0.0
8445b21ffffffff,3.0,3.0,0.0
8445b23ffffffff,36.0,22.0,10.0
8445b27ffffffff,5.0,0.0,4.0
8445b29ffffffff,1.0,0.0,1.0
84480ddffffffff,2.0,2.0,0.0
8448147ffffffff,18.0,14.0,0.0
84481c5ffffffff,2.0,2.0,0.0
8448233ffffffff,26.0,22.0,0.0
84482adffffffff,28.0,28.0,0.0
84482b9ffffffff,2.0,2.0,0.0
8448333ffffffff,5.0,5.0,0.0
8448363ffffffff,2.0,2.0,0.0
8448435ffffffff,9.0,5.0,0.0
84484a5ffffffff,36.0,25.0,0.0
84484a7ffffffff,11.0,3.0,0.0
8448583ffffffff,1.0,1.0,0.0
8448593ffffffff,65.0,65.0,0.0
8448595ffffffff,1.0,0.0,0.0
8448597ffffffff,31.0,29.0,0.0
844859dffffffff,5.0,0.0,0.0
84485b5ffffffff,19.0,11.0,0.0
84485b7ffffffff,3.0,0.0,0.0
84485bbffffffff,4.0,4.0,0.0
84485e7ffffffff,2.0,0.0,0.0
844880dffffffff,1.0,1.0,0.0
8448825ffffffff,23.0,8.0,0.0
8448855ffffffff,1.0,1.0,0.0
8448891ffffffff,4.0,4.0,0.0
84488bdffffffff,4.0,0.0,0.0
84488e9ffffffff,14.0,1.0,0.0
8448903ffffffff,38.0,16.0,0.0
844890bffffffff,79.0,28.0,0.0
8448915ffffffff,1.0,0.0,0.0
8448923ffffffff,12.0,8.0,0.0
8448935ffffffff,3.0,0.0,0.0
844893bffffffff,4.0,4.0,0.0
844893dffffffff,8.0,4.0,0.0
8448955ffffffff,3.0,3.0,0.0
8448957ffffffff,9.0,1.0,0.0
8448959ffffffff,31.0,5.0,0.0
844895bffffffff,31.0,0.0,0.0
8448993ffffffff,2.0,0.0,0.0
844899bffffffff,2.0,0.0,0.0
84489abffffffff,3.0,3.0,0.0
84489b1ffffffff,2.0,0.0,0.0
84489b7ffffffff,4.0,4.0,0.0
84489c7ffffffff,2.0,0.0,0.0
84489e1ffffffff,20.0,11.0,0.0
84489e3ffffffff,2.0,2.0,0.0
84489e5ffffffff,2.0,2.0,0.0
84489e9ffffffff,2.0,0.0,0.0
8448a07ffffffff,1.0,1.0,0.0
8448ab3ffffffff,6.0,0.0,0.0
8448b15ffffffff,3.0,1.0,0.0
8448b1bffffffff,2.0,1.0,0.0
8448b23ffffffff,4.0,4.0,0.0
8448b39ffffffff,3.0,3.0,0.0
8448b3dffffffff,145.0,46.0,0.0
8448c03ffffffff,2.0,2.0,0.0
8448c13ffffffff,8.0,6.0,0.0
8448c17ffffffff,2.0,2.0,0.0
8448c19ffffffff,3.0,3.0,0.0
8448c2bffffffff,3.0,3.0,0.0
8448c35ffffffff,3.0,1.0,0.0
8448c3dffffffff,3.0,3.0,0.0
8448c57ffffffff,4.0,4.0,0.0
8448c6dffffffff,2.0,0.0,0.0
8448c89ffffffff,1.0,1.0,0.0
8448c99ffffffff,2.0,0.0,2.0
8448ca3ffffffff,4.0,0.0,0.0
8448cbdffffffff,9.0,5.0,0.0
8448cc5ffffffff,14.0,12.0,0.0
8448cc7ffffffff,2.0,2.0,0.0
8448cd1ffffffff,5.0,0.0,0.0
8448cd3ffffffff,26.0,10.0,0.0
8448cedffffffff,5.0,3.0,0.0
8448d09ffffffff,2.0,0.0,0.0
8448d21ffffffff,10.0,4.0,0.0
8448d35ffffffff,4.0,3.0,0.0
8448d83ffffffff,24.0,2.0,0.0
8448d87ffffffff,20.0,0.0,0.0
8448da1ffffffff,3.0,0.0,0.0
8448da3ffffffff,5.0,0.0,0.0
8448da9ffffffff,2.0,0.0,0.0
8448dabffffffff,3.0,0.0,0.0
8448dc3ffffffff,1.0,1.0,0.0
8448dc7ffffffff,4.0,2.0,0.0
8448dd5ffffffff,1.0,0.0,0.0
8448e81ffffffff,88.0,17.0,0.0
8448e85ffffffff,40.0,28.0,0.0
8448e93ffffffff,43.0,43.0,0.0
8448e95ffffffff,46.0,9.0,0.0
8448e97ffffffff,112.0,110.0,2.0
8448e9dffffffff,7.0,5.0,0.0
8448ea1ffffffff,1.0,1.0,0.0
8448ea3ffffffff,94.0,19.0,0.0
8448ea5ffffffff,19.0,19.0,0.0
8448eb1ffffffff,4.0,4.0,0.0
8448eb3ffffffff,107.0,97.0,0.0
8448eb7ffffffff,3.0,3.0,0.0
8448ebbffffffff,419.0,416.0,0.0
8448ebdffffffff,7.0,7.0,0.0
8448ec7ffffffff,2.0,1.0,0.0
8448ed3ffffffff,3.0,0.0,0.0
8448ee1ffffffff,11.0,5.0,0.0
8448ee3ffffffff,19.0,0.0,0.0
8448ee5ffffffff,3.0,2.0,0.0
8448ee7ffffffff,32.0,26.0,0.0
8448eebffffffff,2.0,2.0,0.0
8448f25ffffffff,2.0,2.0,0.0
8448f2dffffffff,8.0,0.0,0.0
8448f3dffffffff,6.0,4.0,0.0
8448f63ffffffff,8.0,0.0,0.0
8449825ffffffff,2.0,0.0,0.0
844982dffffffff,4.0,4.0,0.0
8449867ffffffff,3.0,0.0,0.0
8449885ffffffff,2.0,2.0,0.0
844988bffffffff,2.0,0.0,0.0
844988dffffffff,5.0,0.0,0.0
8449929ffffffff,5.0,3.0,0.0
844992bffffffff,7.0,7.0,0.0
844993bffffffff,1.0,1.0,0.0
844993dffffffff,7.0,7.0,0.0
8449955ffffffff,3.0,3.0,0.0
8449957ffffffff,5.0,3.0,0.0
8449959ffffffff,33.0,4.0,0.0
8449961ffffffff,89.0,81.0,0.0
8449963ffffffff,21.0,8.0,0.0
8449965ffffffff,102.0,76.0,0.0
8449967ffffffff,10.0,2.0,0.0
8449969ffffffff,21.0,16.0,0.0
84499b1ffffffff,2.0,0.0,0.0
84499e5ffffffff,1.0,1.0,0.0
84499edffffffff,1.0,1.0,0.0
8449b29ffffffff,2.0,2.0,0.0
8449b35ffffffff,4.0,2.0,0.0
8449b67ffffffff,2.0,2.0,0.0
8449b6dffffffff,2.0,2.0,0.0
844c819ffffffff,2.0,2.0,0.0
844c837ffffffff,1.0,0.0,0.0
844c883ffffffff,10.0,1.0,0.0
844c895ffffffff,4.0,0.0,0.0
844c969ffffffff,2.0,0.0,0.0
844caa1ffffffff,2.0,2.0,0.0
844caa5ffffffff,25.0,24.0,0.0
844cabdffffffff,5.0,5.0,0.0
844cb3dffffffff,4.0,2.0,2.0
844cc0bffffffff,143.0,9.0,125.0
844cc59ffffffff,47.0,4.0,39.0
844cc5bffffffff,2.0,0.0,2.0
844cc5dffffffff,15.0,0.0,12.0
844cc61ffffffff,1.0,1.0,0.0
844cc6dffffffff,2.0,0.0,2.0
844ce81ffffffff,1.0,0.0,1.0
844ce85ffffffff,10.0,0.0,6.0
844ce8bffffffff,31.0,1.0,17.0
844ce95ffffffff,3.0,0.0,0.0
844cea9ffffffff,12.0,0.0,11.0
844ceb9ffffffff,1.0,0.0,0.0
844cee5ffffffff,6.0,0.0,6.0
844cee7ffffffff,4.0,0.0,2.0
844cf23ffffffff,4.0,4.0,0.0
844d497ffffffff,1.0,0.0,1.0
844d4bbffffffff,3.0,0.0,0.0
845d115ffffffff,2.0,0.0,0.0
845e4b7ffffffff,4.0,0.0,2.0
845e5ddffffffff,8.0,0.0,0.0
845e667ffffffff,18.0,0.0,11.0
845e705ffffffff,27.0,6.0,14.0
845e717ffffffff,3.0,0.0,3.0
845e71bffffffff,4.0,0.0,4.0
845e729ffffffff,4.0,2.0,2.0
845e72bffffffff,69.0,6.0,42.0
845f4b3ffffffff,4.0,0.0,4.0
845f583ffffffff,2.0,2.0,0.0
845f5bdffffffff,11.0,10.0,0.0
84660bbffffffff,13.0,0.0,0.0
8466221ffffffff,1.0,0.0,1.0
846631bffffffff,2.0,0.0,2.0
846675dffffffff,2.0,0.0,2.0
8466a39ffffffff,1.0,1.0,0.0
8466a51ffffffff,16.0,16.0,0.0
8466a57ffffffff,6.0,6.0,0.0
8466b0bffffffff,5.0,5.0,0.0
8466b4dffffffff,48.0,43.0,0.0
8466b51ffffffff,39.0,7.0,0.0
8466b57ffffffff,3.0,0.0,0.0
8466b59ffffffff,10.0,9.0,0.0
8466b69ffffffff,1.0,1.0,0.0
8466c25ffffffff,2.0,2.0,0.0
8466d1dffffffff,4.0,0.0,0.0
8466e01ffffffff,1.0,1.0,0.0
8466e43ffffffff,2.0,1.0,0.0
8466e4bffffffff,4.0,0.0,0.0
8466e61ffffffff,2.0,0.0,0.0
8466e63ffffffff,1.0,0.0,0.0
8466f11ffffffff,8.0,8.0,0.0
8466f19ffffffff,29.0,0.0,0.0
8466f57ffffffff,8.0,2.0,0.0
8467209ffffffff,2.0,2.0,0.0
8467259ffffffff,13.0,4.0,7.0
8467363ffffffff,5.0,0.0,5.0
8467365ffffffff,2.0,0.0,2.0
8467367ffffffff,17.0,5.0,12.0
846742dffffffff,3.0,0.0,0.0
8467447ffffffff,12.0,0.0,11.0
8467461ffffffff,13.0,2.0,0.0
846746bffffffff,4.0,0.0,4.0
846746dffffffff,3.0,0.0,0.0
8467523ffffffff,8.0,0.0,0.0
8467553ffffffff,2.0,0.0,0.0
84675cbffffffff,8.0,0.0,0.0
846769bffffffff,2.0,0.0,2.0
8467737ffffffff,2.0,2.0,0.0
8467835ffffffff,1.0,0.0,1.0
84679a1ffffffff,9.0,9.0,0.0
84679a5ffffffff,1.0,1.0,0.0
84679b3ffffffff,8.0,3.0,0.0
846c593ffffffff,1.0,0.0,0.0
846c5b1ffffffff,20.0,12.0,0.0
846c5b5ffffffff,2.0,0.0,0.0
846c619ffffffff,16.0,0.0,0.0
846d041ffffffff,3.0,3.0,0.0
846d043ffffffff,23.0,23.0,0.0
846d045ffffffff,19.0,5.0,0.0
846d04dffffffff,3.0,3.0,0.0
846d069ffffffff,52.0,52.0,0.0
846d06dffffffff,20.0,20.0,0.0
846d141ffffffff,8.0,8.0,0.0
846d143ffffffff,2.0,2.0,0.0
846d159ffffffff,57.0,57.0,0.0
846d15dffffffff,2.0,2.0,0.0
846d207ffffffff,3.0,3.0,0.0
846d209ffffffff,8.0,4.0,0.0
846d21dffffffff,2.0,2.0,0.0
846d235ffffffff,2.0,2.0,0.0
846d23bffffffff,29.0,29.0,0.0
846d243ffffffff,1.0,0.0,0.0
846d253ffffffff,2.0,2.0,0.0
846d255ffffffff,10.0,10.0,0.0
846d257ffffffff,2.0,2.0,0.0
846d267ffffffff,3.0,3.0,0.0
846d26bffffffff,4.0,4.0,0.0
846d283ffffffff,12.0,6.0,6.0
846d295ffffffff,4.0,0.0,4.0
846d2a1ffffffff,4.0,4.0,0.0
846d2a3ffffffff,11.0,9.0,0.0
846d2b9ffffffff,9.0,6.0,0.0
846d2d7ffffffff,53.0,51.0,0.0
846d2ebffffffff,22.0,22.0,0.0
846d30dffffffff,9.0,7.0,0.0
846d313ffffffff,120.0,120.0,0.0
846d317ffffffff,2.0,2.0,0.0
846d323ffffffff,3.0,3.0,0.0
846d329ffffffff,2.0,2.0,0.0
846d32bffffffff,176.0,173.0,0.0
846d333ffffffff,4.0,4.0,0.0
846d335ffffffff,3.0,3.0,0.0
846d341ffffffff,17.0,16.0,0.0
846d343ffffffff,4.0,4.0,0.0
846d347ffffffff,4.0,4.0,0.0
846d34bffffffff,3.0,3.0,0.0
846d34dffffffff,47.0,41.0,0.0
846d35bffffffff,1238.0,1238.0,0.0
846d35dffffffff,109.0,100.0,0.0
846d36bffffffff,7.0,7.0,0.0
846d36dffffffff,2.0,0.0,0.0
846d619ffffffff,4.0,4.0,0.0
846d657ffffffff,2.0,2.0,0.0
846d681ffffffff,2.0,2.0,0.0
846d683ffffffff,23.0,23.0,0.0
846d687ffffffff,6.0,6.0,0.0
846d691ffffffff,3.0,3.0,0.0
846d693ffffffff,5.0,5.0,0.0
846d697ffffffff,2.0,2.0,0.0
846d69dffffffff,7.0,7.0,0.0
846d6d5ffffffff,2.0,2.0,0.0
846d749ffffffff,7.0,2.0,0.0
846d74bffffffff,1.0,0.0,0.0
848f2ebffffffff,2.0,2.0,0.0
848fa45ffffffff,2.0,2.0,0.0
