cell_id,Camptostoma obsoletum,Camptostoma obsoletum [pusillum Group],Camptostoma obsoletum [obsoletum Group]
84a84b9ffffffff,1.0,0.0,0.0
84a84e1ffffffff,2.0,0.0,0.0
84a84e7ffffffff,6.0,0.0,0.0
84a850bffffffff,1.0,0.0,0.0
84a8559ffffffff,6.0,0.0,0.0
84a855dffffffff,11.0,0.0,0.0
84a8565ffffffff,1.0,0.0,0.0
84a856dffffffff,4.0,0.0,0.0
84a8591ffffffff,664.0,0.0,0.0
84a8597ffffffff,3.0,0.0,0.0
84a8599ffffffff,360.0,0.0,0.0
84a859bffffffff,12.0,0.0,0.0
84a85a7ffffffff,2.0,0.0,0.0
84a85b3ffffffff,1.0,0.0,0.0
84a85b7ffffffff,65.0,0.0,0.0
84a85b9ffffffff,2.0,0.0,0.0
84a85d3ffffffff,468.0,0.0,0.0
84a85d7ffffffff,17.0,0.0,0.0
84a8601ffffffff,3.0,0.0,0.0
84a8605ffffffff,21.0,0.0,0.0
84a8607ffffffff,4.0,0.0,0.0
84a860dffffffff,36.0,0.0,0.0
84a8629ffffffff,5.0,0.0,0.0
84a862bffffffff,2.0,0.0,0.0
84a862dffffffff,1.0,0.0,0.0
84a8639ffffffff,11.0,0.0,0.0
84a8645ffffffff,2.0,0.0,0.0
84a8647ffffffff,1.0,0.0,0.0
84a864bffffffff,2.0,0.0,0.0
84a865bffffffff,23.0,0.0,0.0
84a8663ffffffff,2.0,0.0,0.0
84a8691ffffffff,2.0,0.0,0.0
84a86a1ffffffff,1.0,0.0,0.0
84a86b7ffffffff,2.0,0.0,0.0
84a86d3ffffffff,1.0,0.0,0.0
84a86d7ffffffff,2.0,0.0,0.0
84a86e7ffffffff,5.0,0.0,0.0
84a8701ffffffff,1.0,0.0,0.0
84a8705ffffffff,1.0,0.0,0.0
84a871bffffffff,5.0,0.0,0.0
84a8721ffffffff,5.0,0.0,0.0
84a8737ffffffff,7.0,0.0,0.0
84a8753ffffffff,4.0,0.0,0.0
84a8759ffffffff,7.0,0.0,0.0
84a875bffffffff,2.0,0.0,0.0
84a8763ffffffff,1.0,0.0,0.0
84a8765ffffffff,4.0,0.0,0.0
84a8767ffffffff,2.0,0.0,0.0
84a876dffffffff,25.0,0.0,2.0
84a8805ffffffff,88.0,0.0,1.0
84a8807ffffffff,34.0,0.0,0.0
84a8809ffffffff,1.0,0.0,0.0
84a880dffffffff,14.0,0.0,0.0
84a8811ffffffff,145.0,0.0,14.0
84a8813ffffffff,7.0,0.0,0.0
84a8817ffffffff,5.0,0.0,0.0
84a8819ffffffff,14.0,0.0,0.0
84a881bffffffff,186.0,0.0,0.0
84a8821ffffffff,2.0,0.0,0.0
84a8825ffffffff,2.0,0.0,0.0
84a882bffffffff,7.0,0.0,0.0
84a882dffffffff,47.0,0.0,4.0
84a8831ffffffff,8.0,0.0,0.0
84a8835ffffffff,2.0,0.0,0.0
84a8839ffffffff,4.0,0.0,2.0
84a883bffffffff,19.0,0.0,4.0
84a883dffffffff,3.0,0.0,0.0
84a8847ffffffff,2.0,0.0,0.0
84a8849ffffffff,217.0,0.0,7.0
84a884bffffffff,10.0,0.0,0.0
84a884dffffffff,11.0,0.0,0.0
84a8853ffffffff,7.0,0.0,0.0
84a8857ffffffff,13.0,0.0,0.0
84a885bffffffff,7.0,0.0,0.0
84a885dffffffff,1.0,0.0,0.0
84a8861ffffffff,2.0,0.0,0.0
84a8863ffffffff,40.0,0.0,0.0
84a8867ffffffff,16.0,0.0,0.0
84a886dffffffff,7.0,0.0,0.0
84a8889ffffffff,8.0,0.0,0.0
84a8895ffffffff,8.0,0.0,0.0
84a88a3ffffffff,2.0,0.0,0.0
84a88a9ffffffff,33.0,0.0,0.0
84a88adffffffff,2.0,0.0,0.0
84a88b1ffffffff,3.0,0.0,0.0
84a88b5ffffffff,3.0,0.0,0.0
84a88bbffffffff,30.0,0.0,0.0
84a88bdffffffff,3.0,0.0,0.0
84a88c1ffffffff,14.0,0.0,0.0
84a88c3ffffffff,23.0,0.0,2.0
84a88c5ffffffff,2.0,0.0,0.0
84a88c7ffffffff,1.0,0.0,0.0
84a88c9ffffffff,2.0,0.0,0.0
84a88cbffffffff,2.0,0.0,0.0
84a88cdffffffff,23.0,0.0,2.0
84a88d5ffffffff,19.0,0.0,7.0
84a88d7ffffffff,1.0,0.0,0.0
84a88ddffffffff,172.0,0.0,10.0
84a88e3ffffffff,7.0,0.0,0.0
84a88e7ffffffff,4.0,0.0,0.0
84a88e9ffffffff,177.0,0.0,23.0
84a88ebffffffff,47.0,0.0,6.0
84a8911ffffffff,25.0,0.0,0.0
84a8915ffffffff,4.0,0.0,0.0
84a8917ffffffff,158.0,0.0,13.0
84a8919ffffffff,30.0,0.0,2.0
84a891bffffffff,12.0,0.0,0.0
84a891dffffffff,27.0,0.0,0.0
84a8951ffffffff,6.0,0.0,1.0
84a8953ffffffff,22.0,0.0,0.0
84a8957ffffffff,14.0,0.0,0.0
84a89b3ffffffff,5.0,0.0,0.0
84a89ddffffffff,2.0,0.0,0.0
84a89e1ffffffff,1.0,0.0,0.0
84a89e3ffffffff,2.0,0.0,0.0
84a89edffffffff,3.0,0.0,0.0
84a8a03ffffffff,63.0,0.0,0.0
84a8a07ffffffff,487.0,0.0,0.0
84a8a11ffffffff,28.0,0.0,0.0
84a8a13ffffffff,478.0,0.0,26.0
84a8a15ffffffff,59.0,0.0,6.0
84a8a17ffffffff,131.0,0.0,0.0
84a8a19ffffffff,150.0,0.0,1.0
84a8a1bffffffff,30.0,0.0,0.0
84a8a1dffffffff,41.0,0.0,0.0
84a8a21ffffffff,89.0,0.0,0.0
84a8a23ffffffff,182.0,0.0,2.0
84a8a25ffffffff,14.0,0.0,0.0
84a8a27ffffffff,75.0,0.0,0.0
84a8a2bffffffff,223.0,0.0,0.0
84a8a2dffffffff,2.0,0.0,0.0
84a8a31ffffffff,14.0,0.0,0.0
84a8a33ffffffff,4.0,0.0,0.0
84a8a35ffffffff,46.0,0.0,0.0
84a8a37ffffffff,3.0,0.0,0.0
84a8a39ffffffff,21.0,0.0,0.0
84a8a3bffffffff,2.0,0.0,0.0
84a8a3dffffffff,112.0,0.0,0.0
84a8a53ffffffff,120.0,0.0,6.0
84a8a83ffffffff,1.0,0.0,0.0
84a8a85ffffffff,10.0,0.0,0.0
84a8a89ffffffff,7.0,0.0,0.0
84a8a8bffffffff,3.0,0.0,0.0
84a8a8dffffffff,2.0,0.0,0.0
84a8a91ffffffff,89.0,0.0,6.0
84a8a93ffffffff,9.0,0.0,0.0
84a8a95ffffffff,17.0,0.0,6.0
84a8a97ffffffff,137.0,0.0,11.0
84a8a9dffffffff,2.0,0.0,0.0
84a8aa1ffffffff,5.0,0.0,0.0
84a8aa5ffffffff,10.0,0.0,0.0
84a8aa7ffffffff,10.0,0.0,0.0
84a8aadffffffff,80.0,0.0,2.0
84a8ab1ffffffff,4.0,0.0,0.0
84a8ab9ffffffff,13.0,0.0,0.0
84a8abdffffffff,2.0,0.0,0.0
84a8ac1ffffffff,9.0,0.0,0.0
84a8ac3ffffffff,2.0,0.0,0.0
84a8ac5ffffffff,30.0,0.0,0.0
84a8ac7ffffffff,4.0,0.0,0.0
84a8ac9ffffffff,75.0,0.0,0.0
84a8acbffffffff,52.0,0.0,0.0
84a8acdffffffff,47.0,0.0,0.0
84a8ad1ffffffff,48.0,0.0,2.0
84a8ad3ffffffff,27.0,0.0,0.0
84a8ad5ffffffff,4.0,0.0,0.0
84a8ad9ffffffff,2.0,0.0,0.0
84a8adbffffffff,3.0,0.0,0.0
84a8addffffffff,8.0,0.0,0.0
84a8ae1ffffffff,28.0,0.0,0.0
84a8ae3ffffffff,21.0,0.0,0.0
84a8ae5ffffffff,72.0,0.0,0.0
84a8ae7ffffffff,2.0,0.0,0.0
84a8ae9ffffffff,3.0,0.0,0.0
84a8aebffffffff,9.0,0.0,0.0
84a8b11ffffffff,2.0,0.0,0.0
84a8b13ffffffff,4.0,0.0,0.0
84a8b17ffffffff,9.0,0.0,0.0
84a8b1bffffffff,15.0,0.0,0.0
84a8c01ffffffff,31.0,0.0,0.0
84a8c03ffffffff,5.0,0.0,0.0
84a8c05ffffffff,48.0,0.0,0.0
84a8c09ffffffff,13.0,0.0,0.0
84a8c0dffffffff,21.0,0.0,0.0
84a8c1dffffffff,3.0,0.0,0.0
84a8c23ffffffff,31.0,0.0,0.0
84a8c25ffffffff,196.0,0.0,57.0
84a8c27ffffffff,18.0,0.0,2.0
84a8c2bffffffff,4.0,0.0,0.0
84a8c43ffffffff,2.0,0.0,0.0
84a8c47ffffffff,11.0,0.0,0.0
84a8c57ffffffff,3.0,0.0,0.0
84a8c63ffffffff,20.0,0.0,0.0
84a8c97ffffffff,13.0,0.0,0.0
84a8cc9ffffffff,2.0,0.0,0.0
84a8ce3ffffffff,1.0,0.0,0.0
84a8cebffffffff,6.0,0.0,0.0
84a8d01ffffffff,1.0,0.0,0.0
84a8d05ffffffff,4.0,0.0,0.0
84a8d07ffffffff,1.0,0.0,0.0
84a8d11ffffffff,7.0,0.0,0.0
84a8d19ffffffff,116.0,0.0,3.0
84a8d1bffffffff,142.0,0.0,0.0
84a8d1dffffffff,2.0,0.0,0.0
84a8d35ffffffff,130.0,0.0,0.0
84a8d41ffffffff,3.0,0.0,0.0
84a8d43ffffffff,29.0,0.0,0.0
84a8d45ffffffff,1.0,0.0,0.0
84a8d47ffffffff,2.0,0.0,0.0
84a8d4bffffffff,12.0,0.0,0.0
84a8d53ffffffff,5.0,0.0,0.0
84a8d5bffffffff,2.0,0.0,1.0
84a8d5dffffffff,2.0,0.0,0.0
84a8d69ffffffff,4.0,0.0,0.0
84a8d9dffffffff,2.0,0.0,0.0
84a8da1ffffffff,3.0,0.0,2.0
84a8da5ffffffff,1.0,0.0,0.0
84a8da9ffffffff,9.0,0.0,0.0
84a8dadffffffff,1.0,0.0,0.0
84a8db5ffffffff,2.0,0.0,0.0
84a8dcbffffffff,4.0,0.0,0.0
84a8dd7ffffffff,4.0,0.0,0.0
84a8dd9ffffffff,4.0,0.0,0.0
84a8de1ffffffff,43.0,0.0,3.0
84a8de3ffffffff,40.0,0.0,0.0
84a8de7ffffffff,39.0,0.0,5.0
84a8de9ffffffff,8.0,0.0,2.0
84a8debffffffff,27.0,0.0,3.0
84a8e61ffffffff,10.0,0.0,0.0
84a8e65ffffffff,5.0,0.0,1.0
84a8e69ffffffff,6.0,0.0,0.0
84a8e6bffffffff,4.0,0.0,0.0
84a8e6dffffffff,18.0,0.0,0.0
84a8ec9ffffffff,35.0,0.0,2.0
84a8ed3ffffffff,1.0,0.0,0.0
84a8ee9ffffffff,2.0,0.0,0.0
84a8f05ffffffff,3.0,0.0,0.0
84a8f0bffffffff,2.0,0.0,0.0
84a8f21ffffffff,2.0,0.0,0.0
84a8f2bffffffff,2.0,0.0,0.0
84a8f41ffffffff,30.0,0.0,0.0
84a8f43ffffffff,6.0,0.0,0.0
84a8f45ffffffff,7.0,0.0,0.0
84a8f4dffffffff,4.0,0.0,0.0
84a8f55ffffffff,1.0,0.0,0.0
84a8f57ffffffff,9.0,0.0,0.0
84a8f63ffffffff,8.0,0.0,0.0
84a9011ffffffff,20.0,0.0,0.0
84a9013ffffffff,115.0,0.0,2.0
84a9017ffffffff,54.0,0.0,0.0
84a9031ffffffff,2.0,0.0,0.0
84a9033ffffffff,5.0,0.0,1.0
84a9051ffffffff,30.0,0.0,0.0
84a9053ffffffff,3.0,0.0,0.0
84a9057ffffffff,14.0,0.0,0.0
84a9081ffffffff,2.0,0.0,0.0
84a9085ffffffff,3.0,0.0,0.0
84a908bffffffff,4.0,0.0,0.0
84a908dffffffff,4.0,0.0,0.0
84a9095ffffffff,22.0,0.0,0.0
84a909dffffffff,13.0,0.0,0.0
84a90a5ffffffff,1.0,0.0,0.0
84a90a7ffffffff,7.0,0.0,0.0
84a90adffffffff,9.0,0.0,0.0
84a90b3ffffffff,2.0,0.0,0.0
84a90bbffffffff,2.0,0.0,0.0
84a90c1ffffffff,2.0,0.0,0.0
84a90c3ffffffff,1.0,0.0,0.0
84a90c5ffffffff,2.0,0.0,0.0
84a90c7ffffffff,5.0,0.0,0.0
84a90c9ffffffff,6.0,0.0,0.0
84a90cdffffffff,12.0,0.0,0.0
84a90d1ffffffff,1.0,0.0,0.0
84a90d5ffffffff,4.0,0.0,0.0
84a90dbffffffff,7.0,0.0,0.0
84a90e1ffffffff,29.0,0.0,0.0
84a90e3ffffffff,7.0,0.0,0.0
84a90e5ffffffff,59.0,0.0,3.0
84a90e7ffffffff,10.0,0.0,0.0
84a90e9ffffffff,102.0,0.0,1.0
84a90ebffffffff,9.0,0.0,0.0
84a9181ffffffff,22.0,0.0,0.0
84a9187ffffffff,2.0,0.0,0.0
84a918bffffffff,33.0,0.0,0.0
84a9191ffffffff,49.0,0.0,0.0
84a9193ffffffff,2.0,0.0,0.0
84a9195ffffffff,21.0,0.0,0.0
84a9199ffffffff,2.0,0.0,0.0
84a919bffffffff,9.0,0.0,0.0
84a919dffffffff,8.0,0.0,0.0
84a91b1ffffffff,52.0,0.0,3.0
84a91b3ffffffff,1.0,0.0,0.0
84a91b5ffffffff,83.0,0.0,1.0
84a91b7ffffffff,76.0,0.0,11.0
84a91b9ffffffff,6.0,0.0,0.0
84a91bbffffffff,14.0,0.0,0.0
84a91bdffffffff,4.0,0.0,0.0
84a91d1ffffffff,6.0,0.0,0.0
84a91d5ffffffff,23.0,0.0,0.0
84a91d7ffffffff,6.0,0.0,0.0
84a91d9ffffffff,82.0,0.0,0.0
84a91dbffffffff,7.0,0.0,0.0
84a91ddffffffff,12.0,0.0,0.0
84a9213ffffffff,6.0,0.0,0.0
84a9219ffffffff,2.0,0.0,0.0
84a921bffffffff,1.0,0.0,0.0
84a9283ffffffff,1.0,0.0,0.0
84a9291ffffffff,6.0,0.0,0.0
84a9293ffffffff,2.0,0.0,0.0
84a9295ffffffff,3.0,0.0,0.0
84a9297ffffffff,2.0,0.0,0.0
84a92a5ffffffff,2.0,0.0,0.0
84a92bdffffffff,2.0,0.0,0.0
84a92c3ffffffff,3.0,0.0,0.0
84a92c5ffffffff,8.0,0.0,0.0
84a92c7ffffffff,1.0,0.0,0.0
84a92cbffffffff,268.0,0.0,0.0
84a92cdffffffff,6.0,0.0,0.0
84a92d1ffffffff,4.0,0.0,0.0
84a92d7ffffffff,1.0,0.0,0.0
84a92d9ffffffff,3.0,0.0,0.0
84a92ddffffffff,14.0,0.0,0.0
84a92e1ffffffff,33.0,0.0,0.0
84a92e3ffffffff,10.0,0.0,0.0
84a92e9ffffffff,14.0,0.0,0.0
84a92ebffffffff,40.0,0.0,0.0
84a9401ffffffff,3.0,0.0,0.0
84a9405ffffffff,4.0,0.0,0.0
84a9407ffffffff,1.0,0.0,0.0
84a940dffffffff,18.0,0.0,0.0
84a9411ffffffff,124.0,0.0,0.0
84a9413ffffffff,45.0,0.0,0.0
84a9417ffffffff,19.0,0.0,0.0
84a9419ffffffff,44.0,0.0,0.0
84a941bffffffff,98.0,0.0,0.0
84a9425ffffffff,41.0,0.0,0.0
84a9427ffffffff,5.0,0.0,0.0
84a9429ffffffff,11.0,0.0,0.0
84a942dffffffff,4.0,0.0,0.0
84a9433ffffffff,3.0,0.0,0.0
84a9435ffffffff,2.0,0.0,0.0
84a9437ffffffff,9.0,0.0,0.0
84a9439ffffffff,6.0,0.0,0.0
84a943dffffffff,29.0,0.0,0.0
84a9441ffffffff,85.0,0.0,0.0
84a9443ffffffff,4.0,0.0,0.0
84a9445ffffffff,17.0,0.0,0.0
84a9447ffffffff,49.0,0.0,0.0
84a9449ffffffff,2.0,0.0,0.0
84a944bffffffff,2.0,0.0,0.0
84a944dffffffff,3.0,0.0,0.0
84a9451ffffffff,2.0,0.0,0.0
84a9453ffffffff,53.0,0.0,0.0
84a9457ffffffff,61.0,0.0,0.0
84a945bffffffff,39.0,0.0,0.0
84a9461ffffffff,51.0,0.0,0.0
84a9463ffffffff,13.0,0.0,0.0
84a9465ffffffff,262.0,0.0,0.0
84a9467ffffffff,34.0,0.0,0.0
84a9469ffffffff,3.0,0.0,0.0
84a946bffffffff,22.0,0.0,0.0
84a946dffffffff,5.0,0.0,0.0
84a9483ffffffff,6.0,0.0,0.0
84a948bffffffff,1.0,0.0,0.0
84a94a9ffffffff,3.0,0.0,0.0
84a94c1ffffffff,19.0,0.0,0.0
84a94c3ffffffff,7.0,0.0,0.0
84a94c5ffffffff,10.0,0.0,0.0
84a94c7ffffffff,63.0,0.0,0.0
84a94d1ffffffff,5.0,0.0,0.0
84a94d5ffffffff,3.0,0.0,0.0
84a94ddffffffff,13.0,0.0,0.0
84a94e1ffffffff,3.0,0.0,0.0
84a94e3ffffffff,11.0,0.0,0.0
84a94e5ffffffff,450.0,0.0,0.0
84a94e7ffffffff,48.0,0.0,0.0
84a94e9ffffffff,4.0,0.0,0.0
84a94edffffffff,26.0,0.0,0.0
84a9501ffffffff,131.0,0.0,0.0
84a9503ffffffff,8.0,0.0,0.0
84a9507ffffffff,87.0,0.0,0.0
84a9509ffffffff,49.0,0.0,0.0
84a950bffffffff,83.0,0.0,0.0
84a950dffffffff,51.0,0.0,0.0
84a9515ffffffff,2.0,0.0,0.0
84a951bffffffff,2.0,0.0,0.0
84a951dffffffff,7.0,0.0,0.0
84a9521ffffffff,2.0,0.0,1.0
84a9525ffffffff,8.0,0.0,1.0
84a9527ffffffff,178.0,0.0,0.0
84a9529ffffffff,1.0,0.0,0.0
84a952dffffffff,1.0,0.0,0.0
84a9531ffffffff,166.0,0.0,0.0
84a9533ffffffff,73.0,0.0,0.0
84a9539ffffffff,12.0,0.0,0.0
84a953bffffffff,659.0,0.0,0.0
84a953dffffffff,5.0,0.0,0.0
84a9543ffffffff,2.0,0.0,0.0
84a9545ffffffff,1.0,0.0,0.0
84a9547ffffffff,13.0,0.0,0.0
84a9551ffffffff,16.0,0.0,0.0
84a9553ffffffff,10.0,0.0,0.0
84a9555ffffffff,2.0,0.0,0.0
84a9557ffffffff,5.0,0.0,0.0
84a9559ffffffff,6.0,0.0,0.0
84a955bffffffff,80.0,0.0,0.0
84a9565ffffffff,3.0,0.0,0.0
84a956bffffffff,2.0,0.0,0.0
84a9595ffffffff,7.0,0.0,0.0
84a9599ffffffff,8.0,0.0,0.0
84a959bffffffff,1.0,0.0,0.0
84a95a5ffffffff,27.0,0.0,0.0
84a95abffffffff,3.0,0.0,0.0
84a95adffffffff,3.0,0.0,0.0
84a95bbffffffff,7.0,0.0,0.0
84a95c3ffffffff,2.0,0.0,0.0
84a95c5ffffffff,7.0,0.0,0.0
84a95c9ffffffff,16.0,0.0,0.0
84a95d1ffffffff,32.0,0.0,0.0
84a95d9ffffffff,27.0,0.0,0.0
84a95dbffffffff,100.0,0.0,0.0
84a95e5ffffffff,5.0,0.0,0.0
84a95edffffffff,137.0,0.0,0.0
84a9605ffffffff,2.0,0.0,0.0
84a9607ffffffff,4.0,0.0,0.0
84a960bffffffff,3.0,0.0,0.0
84a9611ffffffff,47.0,0.0,0.0
84a9613ffffffff,21.0,0.0,0.0
84a9617ffffffff,28.0,0.0,0.0
84a9619ffffffff,12.0,0.0,0.0
84a961bffffffff,3.0,0.0,0.0
84a9623ffffffff,71.0,0.0,0.0
84a9625ffffffff,8.0,0.0,0.0
84a9627ffffffff,107.0,0.0,0.0
84a9629ffffffff,2.0,0.0,0.0
84a962bffffffff,4.0,0.0,0.0
84a962dffffffff,8.0,0.0,0.0
84a9631ffffffff,7.0,0.0,0.0
84a9635ffffffff,2.0,0.0,0.0
84a9637ffffffff,13.0,0.0,0.0
84a9639ffffffff,2.0,0.0,0.0
84a963dffffffff,6.0,0.0,0.0
84a9645ffffffff,48.0,0.0,0.0
84a9649ffffffff,5.0,0.0,0.0
84a964bffffffff,2.0,0.0,0.0
84a964dffffffff,1.0,0.0,0.0
84a9657ffffffff,2.0,0.0,0.0
84a9659ffffffff,2.0,0.0,0.0
84a965bffffffff,2.0,0.0,0.0
84a9661ffffffff,1.0,0.0,0.0
84a9663ffffffff,1.0,0.0,0.0
84a9667ffffffff,4.0,0.0,0.0
84a9685ffffffff,75.0,0.0,0.0
84a969bffffffff,1.0,0.0,0.0
84a96a1ffffffff,5.0,0.0,0.0
84a96a5ffffffff,15.0,0.0,0.0
84a96a7ffffffff,30.0,0.0,0.0
84a96a9ffffffff,19.0,0.0,0.0
84a96abffffffff,6.0,0.0,0.0
84a96adffffffff,144.0,0.0,0.0
84a96b5ffffffff,6.0,0.0,0.0
84a96b9ffffffff,29.0,0.0,0.0
84a96bbffffffff,2.0,0.0,0.0
84a96c1ffffffff,2.0,0.0,0.0
84a96c5ffffffff,37.0,0.0,0.0
84a96c7ffffffff,2.0,0.0,0.0
84a96cdffffffff,1.0,0.0,0.0
84a96d3ffffffff,2.0,0.0,0.0
84a96e1ffffffff,6.0,0.0,0.0
84a96e3ffffffff,10.0,0.0,0.0
84a96e5ffffffff,11.0,0.0,0.0
84a96e7ffffffff,78.0,0.0,0.0
84a96e9ffffffff,20.0,0.0,0.0
84a9711ffffffff,4.0,0.0,0.0
84a9715ffffffff,3.0,0.0,0.0
84a9717ffffffff,28.0,0.0,0.0
84a9719ffffffff,10.0,0.0,0.0
84a9723ffffffff,4.0,0.0,0.0
84a972bffffffff,2.0,0.0,0.0
84a9733ffffffff,6.0,0.0,0.0
84a973bffffffff,14.0,0.0,0.0
84a974dffffffff,6.0,0.0,0.0
84a9753ffffffff,7.0,0.0,0.0
84a9755ffffffff,4.0,0.0,0.0
84a975bffffffff,1.0,0.0,0.0
84a9761ffffffff,9.0,0.0,0.0
84a9765ffffffff,56.0,0.0,0.0
84a976dffffffff,6.0,0.0,0.0
84b2099ffffffff,6.0,0.0,0.0
84b2401ffffffff,4.0,0.0,0.0
84b2405ffffffff,6.0,0.0,0.0
84b2407ffffffff,4.0,0.0,0.0
84b2411ffffffff,1.0,0.0,0.0
84b2413ffffffff,42.0,0.0,0.0
84b2417ffffffff,4.0,0.0,0.0
84b2419ffffffff,1.0,0.0,0.0
84b2423ffffffff,1.0,0.0,0.0
84b2425ffffffff,2.0,0.0,0.0
84b242bffffffff,30.0,0.0,0.0
84b2431ffffffff,2.0,0.0,0.0
84b2435ffffffff,95.0,0.0,0.0
84b243dffffffff,25.0,0.0,0.0
84b2443ffffffff,2.0,0.0,0.0
84b2455ffffffff,2.0,0.0,0.0
84b2457ffffffff,2.0,0.0,0.0
84b245dffffffff,3.0,0.0,0.0
84b2461ffffffff,3.0,0.0,0.0
84b2463ffffffff,18.0,0.0,0.0
84b246bffffffff,4.0,0.0,0.0
84b2493ffffffff,1.0,0.0,0.0
84b24a1ffffffff,2.0,0.0,0.0
84b24a9ffffffff,2.0,0.0,0.0
84b24c5ffffffff,2.0,0.0,0.0
84b24cdffffffff,17.0,0.0,0.0
84b24d1ffffffff,2.0,0.0,0.0
84b24d3ffffffff,8.0,0.0,0.0
84b24d9ffffffff,1.0,0.0,0.0
84b24dbffffffff,10.0,0.0,0.0
84b24e5ffffffff,6.0,0.0,0.0
84b250bffffffff,2.0,0.0,0.0
84b251bffffffff,17.0,0.0,0.0
84b2533ffffffff,8.0,0.0,0.0
84b2557ffffffff,6.0,0.0,0.0
84b2559ffffffff,3.0,0.0,0.0
84b255dffffffff,2.0,0.0,0.0
84b2563ffffffff,2.0,0.0,0.0
84b2583ffffffff,2.0,0.0,0.0
84b2585ffffffff,3.0,0.0,0.0
84b2589ffffffff,12.0,0.0,0.0
84b258dffffffff,9.0,0.0,0.0
84b2591ffffffff,9.0,0.0,0.0
84b25abffffffff,2.0,0.0,0.0
84b25b9ffffffff,3.0,0.0,0.0
84b25c1ffffffff,17.0,0.0,0.0
84b25c3ffffffff,4.0,0.0,0.0
84b25c7ffffffff,45.0,0.0,0.0
84b25cbffffffff,3.0,0.0,0.0
84b25cdffffffff,81.0,0.0,0.0
84b25d1ffffffff,17.0,0.0,0.0
84b25d3ffffffff,2.0,0.0,0.0
84b25d5ffffffff,16.0,0.0,0.0
84b25d7ffffffff,2.0,0.0,0.0
84b25ddffffffff,7.0,0.0,0.0
84b25e1ffffffff,15.0,0.0,0.0
84b25e3ffffffff,42.0,0.0,0.0
84b25e7ffffffff,4.0,0.0,0.0
84b25ebffffffff,1.0,0.0,0.0
84b2613ffffffff,22.0,0.0,0.0
84b262bffffffff,3.0,0.0,0.0
84b262dffffffff,22.0,0.0,0.0
84b2633ffffffff,2.0,0.0,0.0
84b2655ffffffff,1.0,0.0,0.0
84b2665ffffffff,2.0,0.0,0.0
84b2667ffffffff,2.0,0.0,0.0
84b2683ffffffff,3.0,0.0,0.0
84b268bffffffff,26.0,0.0,0.0
84b268dffffffff,20.0,0.0,0.0
84b2691ffffffff,27.0,0.0,0.0
84b2693ffffffff,10.0,0.0,0.0
84b2695ffffffff,12.0,0.0,0.0
84b2699ffffffff,6.0,0.0,0.0
84b269bffffffff,3.0,0.0,0.0
84b269dffffffff,2.0,0.0,0.0
84b26adffffffff,12.0,0.0,0.0
84b26d1ffffffff,17.0,0.0,0.0
84b26d3ffffffff,4.0,0.0,0.0
84b26d7ffffffff,23.0,0.0,0.0
84b26d9ffffffff,3.0,0.0,0.0
84b2701ffffffff,12.0,0.0,0.0
84b2705ffffffff,2.0,0.0,0.0
84b2709ffffffff,14.0,0.0,0.0
84b270bffffffff,1.0,0.0,0.0
84b270dffffffff,6.0,0.0,0.0
84b2719ffffffff,2.0,0.0,0.0
84b271dffffffff,4.0,0.0,0.0
84b2721ffffffff,2.0,0.0,0.0
84b2723ffffffff,2.0,0.0,0.0
84b2727ffffffff,2.0,0.0,0.0
84b272bffffffff,4.0,0.0,0.0
84b2741ffffffff,2.0,0.0,0.0
84b2749ffffffff,1.0,0.0,0.0
84b274bffffffff,4.0,0.0,0.0
84b2757ffffffff,3.0,0.0,0.0
84b275bffffffff,37.0,0.0,0.0
84b275dffffffff,2.0,0.0,0.0
84b276bffffffff,2.0,0.0,0.0
84b276dffffffff,1.0,0.0,0.0
84b3219ffffffff,29.0,0.0,0.0
84b324bffffffff,4.0,0.0,0.0
84b3253ffffffff,27.0,0.0,0.0
84b325bffffffff,7.0,0.0,0.0
84b32c9ffffffff,4.0,0.0,0.0
84b32dbffffffff,9.0,0.0,0.0
84b340dffffffff,20.0,0.0,0.0
84b3421ffffffff,20.0,0.0,0.0
84b3423ffffffff,69.0,0.0,0.0
84b3425ffffffff,138.0,0.0,0.0
84b3427ffffffff,19.0,0.0,0.0
84b3429ffffffff,13.0,0.0,0.0
84b342bffffffff,13.0,0.0,0.0
84b342dffffffff,8.0,0.0,0.0
84b3435ffffffff,9.0,0.0,0.0
84b3437ffffffff,4.0,0.0,0.0
84b3439ffffffff,12.0,0.0,0.0
84b343bffffffff,14.0,0.0,0.0
84b343dffffffff,5.0,0.0,0.0
84b3441ffffffff,7.0,0.0,0.0
84b3445ffffffff,20.0,0.0,0.0
84b3457ffffffff,2.0,0.0,0.0
84b345dffffffff,2.0,0.0,0.0
84b3461ffffffff,5.0,0.0,0.0
84b3463ffffffff,8.0,0.0,0.0
84b3467ffffffff,1.0,0.0,0.0
84b346bffffffff,3.0,0.0,0.0
84b346dffffffff,11.0,0.0,0.0
84b3481ffffffff,3.0,0.0,0.0
84b3487ffffffff,5.0,0.0,0.0
84b348bffffffff,4.0,0.0,0.0
84b3491ffffffff,8.0,0.0,0.0
84b3493ffffffff,6.0,0.0,0.0
84b349dffffffff,6.0,0.0,0.0
84b34a1ffffffff,2.0,0.0,0.0
84b34a3ffffffff,2.0,0.0,0.0
84b34a5ffffffff,12.0,0.0,0.0
84b34b1ffffffff,21.0,0.0,0.0
84b34b9ffffffff,45.0,0.0,0.0
