cell_id,Motacilla citreola,Motacilla citreola citreola/werae,Motacilla citreola calcarata
84608ebffffffff,6.0,0.0,0.0
8460901ffffffff,36.0,0.0,0.0
8460903ffffffff,2.0,0.0,0.0
8460905ffffffff,6.0,0.0,0.0
8460909ffffffff,2.0,0.0,0.0
846090dffffffff,2.0,0.0,0.0
8460911ffffffff,3.0,0.0,0.0
8460917ffffffff,2.0,0.0,0.0
8460919ffffffff,5.0,0.0,0.0
846091dffffffff,5.0,0.0,0.0
8460921ffffffff,3.0,0.0,0.0
8460925ffffffff,5.0,0.0,0.0
8460927ffffffff,12.0,0.0,0.0
8460931ffffffff,3.0,0.0,0.0
8460937ffffffff,2.0,0.0,0.0
8460939ffffffff,9.0,0.0,0.0
846093bffffffff,8.0,0.0,0.0
846094bffffffff,1.0,0.0,0.0
846094dffffffff,4.0,0.0,0.0
8460961ffffffff,55.0,0.0,0.0
8460963ffffffff,4.0,0.0,0.0
8460965ffffffff,36.0,0.0,0.0
8460969ffffffff,20.0,0.0,0.0
846096bffffffff,1.0,0.0,0.0
846096dffffffff,2.0,0.0,0.0
8460981ffffffff,2.0,0.0,0.0
8460983ffffffff,3.0,0.0,0.0
8460985ffffffff,4.0,0.0,0.0
8460987ffffffff,8.0,0.0,0.0
8460993ffffffff,2.0,0.0,0.0
8460999ffffffff,72.0,0.0,0.0
846099bffffffff,13.0,0.0,0.0
84609abffffffff,1.0,0.0,0.0
84609b7ffffffff,4.0,0.0,0.0
84609e1ffffffff,109.0,0.0,0.0
84609e3ffffffff,15.0,0.0,0.0
84609e5ffffffff,2.0,0.0,0.0
84609ebffffffff,4.0,0.0,0.0
8460a25ffffffff,65.0,0.0,0.0
8460a61ffffffff,3.0,0.0,0.0
8460a91ffffffff,3.0,0.0,0.0
8460a97ffffffff,1.0,0.0,0.0
8460a99ffffffff,2.0,0.0,0.0
8460aa3ffffffff,18.0,0.0,0.0
8460ab1ffffffff,3.0,0.0,0.0
8460ab5ffffffff,3.0,0.0,0.0
8460b09ffffffff,4.0,0.0,0.0
8460b19ffffffff,7.0,0.0,0.0
8460b1bffffffff,117.0,0.0,0.0
8460b27ffffffff,3.0,0.0,0.0
8460b4dffffffff,4.0,0.0,0.0
8460b61ffffffff,5.0,0.0,0.0
8460b6dffffffff,6.0,0.0,0.0
8461021ffffffff,5.0,0.0,0.0
8461067ffffffff,2.0,2.0,0.0
84611cbffffffff,137.0,0.0,0.0
8461885ffffffff,123.0,0.0,0.0
8461887ffffffff,1.0,0.0,0.0
84618c1ffffffff,9.0,0.0,0.0
84618c5ffffffff,643.0,0.0,0.0
84618c7ffffffff,1.0,0.0,0.0
84618cbffffffff,2.0,0.0,0.0
84618e3ffffffff,4.0,0.0,0.0
84618ebffffffff,10.0,0.0,0.0
8461981ffffffff,4.0,0.0,0.0
8461987ffffffff,11.0,0.0,0.0
846198dffffffff,5.0,0.0,0.0
84619a9ffffffff,12.0,0.0,0.0
84619abffffffff,46.0,0.0,0.0
84619bdffffffff,3.0,0.0,0.0
8461ab7ffffffff,11.0,0.0,0.0
846326bffffffff,5.0,0.0,0.0
846330bffffffff,7.0,0.0,0.0
8463321ffffffff,129.0,16.0,0.0
8463323ffffffff,2.0,0.0,0.0
8463325ffffffff,138.0,26.0,0.0
846332dffffffff,14.0,0.0,0.0
8463365ffffffff,2.0,0.0,0.0
846336dffffffff,2.0,0.0,0.0
8464121ffffffff,2.0,0.0,0.0
8464805ffffffff,10.0,0.0,0.0
8464825ffffffff,85.0,14.0,0.0
8464827ffffffff,1.0,0.0,0.0
8464829ffffffff,111.0,20.0,0.0
846482dffffffff,2.0,0.0,0.0
8464839ffffffff,3.0,0.0,0.0
8464847ffffffff,4.0,0.0,0.0
8464869ffffffff,3.0,2.0,0.0
84648cdffffffff,4.0,0.0,0.0
84648ddffffffff,1.0,0.0,0.0
8464901ffffffff,116.0,15.0,0.0
8464903ffffffff,6.0,0.0,0.0
8464911ffffffff,11.0,3.0,0.0
846491dffffffff,169.0,34.0,0.0
846494bffffffff,8.0,3.0,0.0
8464955ffffffff,2.0,2.0,0.0
8464981ffffffff,33.0,6.0,0.0
8464983ffffffff,4.0,0.0,0.0
84649b7ffffffff,10.0,0.0,0.0
8464a29ffffffff,22.0,2.0,0.0
8464a2dffffffff,1.0,0.0,0.0
8464b13ffffffff,1.0,0.0,0.0
8464b17ffffffff,8.0,0.0,0.0
8464b45ffffffff,1.0,0.0,0.0
8464b61ffffffff,40.0,0.0,0.0
8464b63ffffffff,6.0,0.0,0.0
8464b67ffffffff,4.0,0.0,0.0
84658a3ffffffff,2.0,0.0,0.0
84658b3ffffffff,8.0,0.0,0.0
8465997ffffffff,2.0,0.0,0.0
