cell_id,Thraupis palmarum,Thraupis palmarum [palmarum Group],Thraupis palmarum violilavata
848bb59ffffffff,700.0,0.0,0.0
848e619ffffffff,2.0,0.0,0.0
848e641ffffffff,53.0,0.0,0.0
848e643ffffffff,70.0,0.0,0.0
848e649ffffffff,48.0,0.0,0.0
848e64bffffffff,113.0,0.0,0.0
848e651ffffffff,102.0,0.0,0.0
848e659ffffffff,14.0,0.0,0.0
848e65bffffffff,6.0,0.0,0.0
848e65dffffffff,5.0,0.0,0.0
848e6c9ffffffff,9.0,0.0,0.0
848e6cbffffffff,6.0,0.0,0.0
848f0d1ffffffff,17.0,0.0,0.0
848f0d9ffffffff,18.0,0.0,0.0
848f0dbffffffff,720.0,0.0,0.0
848f0ddffffffff,1.0,0.0,0.0
848f283ffffffff,1.0,0.0,0.0
848f285ffffffff,1.0,0.0,0.0
848f287ffffffff,8.0,0.0,0.0
848f289ffffffff,4.0,0.0,0.0
848f28dffffffff,35.0,0.0,0.0
848f291ffffffff,39.0,0.0,0.0
848f293ffffffff,8.0,0.0,0.0
848f295ffffffff,154.0,0.0,0.0
848f297ffffffff,1.0,0.0,0.0
848f29bffffffff,2.0,0.0,0.0
848f29dffffffff,6.0,0.0,0.0
848f2a1ffffffff,4.0,0.0,0.0
848f2a7ffffffff,2.0,0.0,0.0
848f2a9ffffffff,190.0,0.0,0.0
848f2abffffffff,12.0,0.0,0.0
848f2b3ffffffff,16.0,0.0,0.0
848f2b9ffffffff,77.0,0.0,0.0
848f2bbffffffff,81.0,0.0,0.0
848f2bdffffffff,32.0,0.0,0.0
848f2c1ffffffff,3.0,0.0,0.0
848f2c3ffffffff,18.0,0.0,0.0
848f2c9ffffffff,41.0,0.0,0.0
848f2cbffffffff,153.0,0.0,0.0
848f2cdffffffff,98.0,0.0,0.0
848f2d3ffffffff,38.0,0.0,0.0
848f2d5ffffffff,1.0,0.0,0.0
848f2ddffffffff,7.0,0.0,0.0
848f2e3ffffffff,10.0,0.0,0.0
848f2e7ffffffff,3.0,0.0,0.0
848f2ebffffffff,9.0,0.0,0.0
848f401ffffffff,684.0,0.0,0.0
848f403ffffffff,4.0,0.0,0.0
848f405ffffffff,7.0,0.0,0.0
848f407ffffffff,55.0,0.0,0.0
848f409ffffffff,13.0,0.0,0.0
848f40dffffffff,17.0,0.0,0.0
848f421ffffffff,16.0,0.0,0.0
848f423ffffffff,2.0,0.0,0.0
848f429ffffffff,12.0,0.0,0.0
848f437ffffffff,7.0,0.0,0.0
848f439ffffffff,121.0,0.0,0.0
848f43dffffffff,2.0,0.0,0.0
848f443ffffffff,4.0,0.0,0.0
848f447ffffffff,2.0,0.0,0.0
848f44bffffffff,24.0,0.0,0.0
848f44dffffffff,3.0,0.0,0.0
848f455ffffffff,2.0,0.0,0.0
848f461ffffffff,363.0,0.0,0.0
848f463ffffffff,624.0,0.0,0.0
848f465ffffffff,212.0,0.0,0.0
848f467ffffffff,22.0,0.0,0.0
848f46bffffffff,12.0,0.0,0.0
848f46dffffffff,1.0,0.0,0.0
848f485ffffffff,3.0,0.0,0.0
848f489ffffffff,26.0,0.0,0.0
848f48dffffffff,30.0,0.0,0.0
848f4a1ffffffff,8.0,0.0,0.0
848f4a5ffffffff,24.0,0.0,0.0
848f4a7ffffffff,28.0,0.0,0.0
848f4a9ffffffff,1.0,0.0,0.0
848f4abffffffff,7.0,0.0,0.0
848f4adffffffff,90.0,0.0,0.0
848f4b3ffffffff,30.0,0.0,0.0
848f4b5ffffffff,18.0,0.0,0.0
848f4c1ffffffff,4.0,0.0,0.0
848f4c5ffffffff,2.0,0.0,0.0
848f4c7ffffffff,79.0,0.0,0.0
848f4e3ffffffff,1.0,0.0,0.0
848f4e7ffffffff,2.0,0.0,0.0
848f541ffffffff,4.0,0.0,0.0
848f543ffffffff,4.0,0.0,0.0
848f549ffffffff,7.0,0.0,0.0
848f54bffffffff,9.0,0.0,0.0
848f54dffffffff,2.0,0.0,0.0
848f553ffffffff,2.0,0.0,0.0
848f559ffffffff,17.0,0.0,0.0
848f55bffffffff,1.0,0.0,0.0
848f59bffffffff,7.0,0.0,0.0
848f5d3ffffffff,103.0,0.0,0.0
848f5d7ffffffff,15.0,0.0,0.0
848f5d9ffffffff,16.0,0.0,0.0
848f5dbffffffff,3.0,0.0,0.0
848f5ddffffffff,35.0,0.0,0.0
848f611ffffffff,10.0,0.0,0.0
848f613ffffffff,56.0,0.0,0.0
848f61bffffffff,129.0,0.0,0.0
848f625ffffffff,5.0,0.0,0.0
848f631ffffffff,1.0,0.0,0.0
848f655ffffffff,2.0,0.0,0.0
848f657ffffffff,4.0,0.0,0.0
848f6b1ffffffff,2.0,0.0,0.0
848f6b5ffffffff,30.0,0.0,0.0
848f6bbffffffff,6.0,0.0,0.0
848f6c9ffffffff,20.0,0.0,0.0
848f6cdffffffff,3.0,0.0,0.0
848f6e9ffffffff,4.0,0.0,0.0
848f6ebffffffff,4.0,0.0,0.0
848f6edffffffff,1.0,0.0,0.0
848f705ffffffff,136.0,0.0,0.0
848f70dffffffff,20.0,0.0,0.0
848f719ffffffff,6.0,0.0,0.0
848f71bffffffff,38.0,0.0,0.0
848f71dffffffff,3.0,0.0,0.0
848f721ffffffff,171.0,0.0,0.0
848f727ffffffff,18.0,0.0,0.0
848f729ffffffff,634.0,0.0,0.0
848f72bffffffff,272.0,0.0,0.0
848f731ffffffff,3.0,0.0,0.0
848f733ffffffff,119.0,0.0,0.0
848f737ffffffff,52.0,0.0,0.0
848f73dffffffff,2.0,0.0,0.0
848f741ffffffff,9.0,0.0,0.0
848f745ffffffff,131.0,0.0,0.0
848f749ffffffff,2.0,0.0,0.0
848f74bffffffff,29.0,0.0,0.0
848f74dffffffff,83.0,0.0,0.0
848f763ffffffff,176.0,0.0,0.0
848f765ffffffff,29.0,0.0,0.0
848f769ffffffff,1.0,0.0,0.0
848f76bffffffff,203.0,0.0,0.0
84a5961ffffffff,78.0,0.0,0.0
84a5965ffffffff,2.0,0.0,0.0
84a5967ffffffff,2.0,0.0,0.0
84a5969ffffffff,340.0,0.0,0.0
84a801bffffffff,3.0,0.0,0.0
84a8023ffffffff,2.0,0.0,0.0
84a802dffffffff,13.0,0.0,0.0
84a8033ffffffff,2.0,0.0,0.0
84a803dffffffff,1.0,0.0,0.0
84a804dffffffff,4.0,0.0,0.0
84a8061ffffffff,34.0,0.0,0.0
84a8065ffffffff,16.0,0.0,0.0
84a8067ffffffff,98.0,0.0,0.0
84a8069ffffffff,15.0,0.0,0.0
84a806dffffffff,4.0,0.0,0.0
84a8097ffffffff,2.0,0.0,0.0
84a809dffffffff,1.0,0.0,0.0
84a80b1ffffffff,5.0,0.0,0.0
84a80bbffffffff,2.0,0.0,0.0
84a80c3ffffffff,23.0,0.0,0.0
84a80d5ffffffff,2.0,0.0,0.0
84a80d9ffffffff,4.0,0.0,0.0
84a80edffffffff,1.0,0.0,0.0
84a8101ffffffff,2194.0,0.0,0.0
84a8103ffffffff,364.0,0.0,0.0
84a8105ffffffff,686.0,0.0,0.0
84a8107ffffffff,596.0,0.0,0.0
84a8109ffffffff,530.0,0.0,0.0
84a810bffffffff,141.0,0.0,0.0
84a810dffffffff,1596.0,0.0,0.0
84a8111ffffffff,2.0,0.0,0.0
84a8113ffffffff,17.0,0.0,0.0
84a8115ffffffff,142.0,0.0,0.0
84a8117ffffffff,24.0,0.0,0.0
84a8119ffffffff,17.0,0.0,0.0
84a811dffffffff,31.0,0.0,0.0
84a8121ffffffff,9.0,0.0,0.0
84a8123ffffffff,181.0,0.0,0.0
84a8125ffffffff,53.0,0.0,0.0
84a8127ffffffff,124.0,0.0,0.0
84a8129ffffffff,139.0,0.0,0.0
84a812bffffffff,211.0,0.0,0.0
84a812dffffffff,347.0,0.0,0.0
84a8131ffffffff,66.0,0.0,0.0
84a8133ffffffff,6.0,0.0,0.0
84a8139ffffffff,248.0,0.0,0.0
84a813bffffffff,165.0,0.0,0.0
84a813dffffffff,31.0,0.0,0.0
84a8143ffffffff,1240.0,0.0,0.0
84a8151ffffffff,29.0,0.0,0.0
84a8153ffffffff,165.0,0.0,0.0
84a8155ffffffff,314.0,0.0,0.0
84a8157ffffffff,147.0,0.0,0.0
84a8159ffffffff,4.0,0.0,0.0
84a815bffffffff,74.0,0.0,0.0
84a815dffffffff,9.0,0.0,0.0
84a8163ffffffff,66.0,0.0,0.0
84a8167ffffffff,79.0,0.0,0.0
84a8185ffffffff,4.0,0.0,0.0
84a8187ffffffff,2.0,0.0,0.0
84a8189ffffffff,2.0,0.0,0.0
84a818dffffffff,9.0,0.0,0.0
84a8195ffffffff,13.0,0.0,0.0
84a8199ffffffff,2.0,0.0,0.0
84a81a1ffffffff,6.0,0.0,0.0
84a81a5ffffffff,3.0,0.0,0.0
84a81a9ffffffff,7.0,0.0,0.0
84a81abffffffff,3.0,0.0,0.0
84a81adffffffff,2.0,0.0,0.0
84a81b1ffffffff,6.0,0.0,0.0
84a81b3ffffffff,10.0,0.0,0.0
84a81bbffffffff,6.0,0.0,0.0
84a81c3ffffffff,8.0,0.0,0.0
84a81c7ffffffff,4.0,0.0,0.0
84a81cdffffffff,56.0,0.0,0.0
84a81d3ffffffff,2.0,0.0,0.0
84a81e1ffffffff,12.0,0.0,0.0
84a81e3ffffffff,4.0,0.0,0.0
84a81e7ffffffff,12.0,0.0,0.0
84a81e9ffffffff,51.0,0.0,0.0
84a81ebffffffff,7.0,0.0,0.0
84a81edffffffff,857.0,0.0,0.0
84a8265ffffffff,4.0,0.0,0.0
84a826dffffffff,2.0,0.0,0.0
84a8291ffffffff,4.0,0.0,0.0
84a8311ffffffff,85.0,0.0,0.0
84a8313ffffffff,26.0,0.0,0.0
84a8315ffffffff,23.0,0.0,0.0
84a8317ffffffff,55.0,0.0,0.0
84a8319ffffffff,16.0,0.0,0.0
84a831bffffffff,2.0,0.0,0.0
84a831dffffffff,56.0,0.0,0.0
84a8331ffffffff,2.0,0.0,0.0
84a8333ffffffff,91.0,0.0,0.0
84a8337ffffffff,107.0,0.0,0.0
84a833bffffffff,37.0,0.0,0.0
84a834bffffffff,3.0,0.0,0.0
84a8351ffffffff,9.0,0.0,0.0
84a8353ffffffff,60.0,0.0,0.0
84a8357ffffffff,54.0,0.0,0.0
84a8359ffffffff,22.0,0.0,0.0
84a835bffffffff,38.0,0.0,0.0
84a835dffffffff,60.0,0.0,0.0
84a8401ffffffff,2.0,0.0,0.0
84a8403ffffffff,25.0,0.0,0.0
84a8405ffffffff,12.0,0.0,0.0
84a840dffffffff,98.0,0.0,0.0
84a8411ffffffff,10.0,0.0,0.0
84a8413ffffffff,2.0,0.0,0.0
84a8421ffffffff,15.0,0.0,0.0
84a842bffffffff,6.0,0.0,0.0
84a8439ffffffff,2.0,0.0,0.0
84a8441ffffffff,1.0,0.0,0.0
84a8447ffffffff,2.0,0.0,0.0
84a844dffffffff,48.0,0.0,0.0
84a8461ffffffff,8.0,0.0,0.0
84a8463ffffffff,192.0,0.0,0.0
84a8465ffffffff,11.0,0.0,0.0
84a846bffffffff,2.0,0.0,0.0
84a84a3ffffffff,1.0,0.0,0.0
84a84a5ffffffff,8.0,0.0,0.0
84a84d9ffffffff,2.0,0.0,0.0
84a84e1ffffffff,1.0,0.0,0.0
84a8513ffffffff,2.0,0.0,0.0
84a8519ffffffff,1.0,0.0,0.0
84a851bffffffff,4.0,0.0,0.0
84a8535ffffffff,2.0,0.0,0.0
84a8559ffffffff,14.0,0.0,0.0
84a855dffffffff,25.0,0.0,0.0
84a856dffffffff,1.0,0.0,0.0
84a8591ffffffff,700.0,0.0,0.0
84a8593ffffffff,6.0,0.0,0.0
84a8597ffffffff,7.0,0.0,0.0
84a8599ffffffff,441.0,0.0,0.0
84a85a1ffffffff,2.0,0.0,0.0
84a85b3ffffffff,4.0,0.0,0.0
84a85b7ffffffff,12.0,0.0,0.0
84a85b9ffffffff,17.0,0.0,0.0
84a85d3ffffffff,372.0,0.0,0.0
84a85d7ffffffff,55.0,0.0,0.0
84a8605ffffffff,4.0,0.0,0.0
84a8629ffffffff,18.0,0.0,0.0
84a862dffffffff,6.0,0.0,0.0
84a8639ffffffff,2.0,0.0,0.0
84a8645ffffffff,1.0,0.0,0.0
84a8647ffffffff,1.0,0.0,0.0
84a8691ffffffff,1.0,0.0,0.0
84a8701ffffffff,9.0,0.0,0.0
84a871bffffffff,28.0,0.0,0.0
84a8721ffffffff,4.0,0.0,0.0
84a8737ffffffff,55.0,0.0,0.0
84a8757ffffffff,2.0,0.0,0.0
84a875bffffffff,3.0,0.0,0.0
84a8763ffffffff,2.0,0.0,0.0
84a8765ffffffff,2.0,0.0,0.0
84a8767ffffffff,4.0,0.0,0.0
84a8769ffffffff,2.0,0.0,0.0
84a876bffffffff,1.0,0.0,0.0
84a876dffffffff,18.0,0.0,0.0
84a8805ffffffff,148.0,0.0,0.0
84a8807ffffffff,19.0,0.0,0.0
84a880bffffffff,1.0,0.0,0.0
84a880dffffffff,8.0,0.0,0.0
84a8811ffffffff,268.0,0.0,0.0
84a8813ffffffff,16.0,0.0,0.0
84a8817ffffffff,10.0,0.0,0.0
84a8819ffffffff,12.0,0.0,0.0
84a881bffffffff,63.0,0.0,0.0
84a8825ffffffff,7.0,0.0,0.0
84a882dffffffff,24.0,0.0,0.0
84a8831ffffffff,8.0,0.0,0.0
84a8839ffffffff,5.0,0.0,0.0
84a883bffffffff,12.0,0.0,0.0
84a883dffffffff,5.0,0.0,0.0
84a8845ffffffff,2.0,0.0,0.0
84a8847ffffffff,2.0,0.0,0.0
84a8849ffffffff,147.0,0.0,0.0
84a884bffffffff,10.0,0.0,0.0
84a884dffffffff,11.0,0.0,0.0
84a8853ffffffff,8.0,0.0,0.0
84a8857ffffffff,21.0,0.0,0.0
84a885bffffffff,4.0,0.0,0.0
84a885dffffffff,4.0,0.0,0.0
84a8863ffffffff,69.0,0.0,0.0
84a8867ffffffff,9.0,0.0,0.0
84a886bffffffff,3.0,0.0,0.0
84a886dffffffff,3.0,0.0,0.0
84a8895ffffffff,10.0,0.0,0.0
84a88a1ffffffff,2.0,0.0,0.0
84a88a9ffffffff,2.0,0.0,0.0
84a88b1ffffffff,4.0,0.0,0.0
84a88bbffffffff,15.0,0.0,0.0
84a88c1ffffffff,5.0,0.0,0.0
84a88c3ffffffff,7.0,0.0,0.0
84a88c7ffffffff,5.0,0.0,0.0
84a88cdffffffff,30.0,0.0,0.0
84a88d5ffffffff,1.0,0.0,0.0
84a88ddffffffff,60.0,0.0,0.0
84a88e1ffffffff,1.0,0.0,0.0
84a88e7ffffffff,1.0,0.0,0.0
84a88e9ffffffff,45.0,0.0,0.0
84a88ebffffffff,15.0,0.0,0.0
84a8911ffffffff,16.0,0.0,0.0
84a8915ffffffff,9.0,0.0,0.0
84a8917ffffffff,150.0,0.0,0.0
84a8919ffffffff,79.0,0.0,0.0
84a891bffffffff,8.0,0.0,0.0
84a891dffffffff,26.0,0.0,0.0
84a893bffffffff,1.0,0.0,0.0
84a8951ffffffff,20.0,0.0,0.0
84a8953ffffffff,54.0,0.0,0.0
84a8957ffffffff,77.0,0.0,0.0
84a895bffffffff,7.0,0.0,0.0
84a89adffffffff,4.0,0.0,0.0
84a89ddffffffff,3.0,0.0,0.0
84a89e3ffffffff,2.0,0.0,0.0
84a89edffffffff,10.0,0.0,0.0
84a8a03ffffffff,194.0,0.0,0.0
84a8a07ffffffff,1472.0,0.0,0.0
84a8a11ffffffff,11.0,0.0,0.0
84a8a13ffffffff,655.0,0.0,0.0
84a8a15ffffffff,45.0,0.0,0.0
84a8a17ffffffff,83.0,0.0,0.0
84a8a19ffffffff,466.0,0.0,0.0
84a8a1bffffffff,13.0,0.0,0.0
84a8a1dffffffff,103.0,0.0,0.0
84a8a21ffffffff,32.0,0.0,0.0
84a8a23ffffffff,398.0,0.0,0.0
84a8a25ffffffff,30.0,0.0,0.0
84a8a27ffffffff,135.0,0.0,0.0
84a8a2bffffffff,214.0,0.0,0.0
84a8a2dffffffff,3.0,0.0,0.0
84a8a31ffffffff,5.0,0.0,0.0
84a8a33ffffffff,12.0,0.0,0.0
84a8a35ffffffff,28.0,0.0,0.0
84a8a37ffffffff,4.0,0.0,0.0
84a8a39ffffffff,41.0,0.0,0.0
84a8a3bffffffff,8.0,0.0,0.0
84a8a3dffffffff,244.0,0.0,0.0
84a8a53ffffffff,494.0,0.0,0.0
84a8a89ffffffff,1.0,0.0,0.0
84a8a8bffffffff,4.0,0.0,0.0
84a8a91ffffffff,47.0,0.0,0.0
84a8a93ffffffff,8.0,0.0,0.0
84a8a95ffffffff,25.0,0.0,0.0
84a8a97ffffffff,114.0,0.0,0.0
84a8aa1ffffffff,2.0,0.0,0.0
84a8aa5ffffffff,2.0,0.0,0.0
84a8aa7ffffffff,9.0,0.0,0.0
84a8aabffffffff,2.0,0.0,0.0
84a8aadffffffff,23.0,0.0,0.0
84a8ab5ffffffff,1.0,0.0,0.0
84a8ab9ffffffff,3.0,0.0,0.0
84a8ac1ffffffff,1.0,0.0,0.0
84a8ac3ffffffff,2.0,0.0,0.0
84a8ac5ffffffff,16.0,0.0,0.0
84a8ac9ffffffff,10.0,0.0,0.0
84a8acbffffffff,4.0,0.0,0.0
84a8acdffffffff,18.0,0.0,0.0
84a8ad1ffffffff,13.0,0.0,0.0
84a8ad3ffffffff,20.0,0.0,0.0
84a8ad5ffffffff,13.0,0.0,0.0
84a8ad9ffffffff,4.0,0.0,0.0
84a8adbffffffff,5.0,0.0,0.0
84a8addffffffff,2.0,0.0,0.0
84a8ae1ffffffff,6.0,0.0,0.0
84a8ae3ffffffff,3.0,0.0,0.0
84a8ae5ffffffff,158.0,0.0,0.0
84a8b11ffffffff,4.0,0.0,0.0
84a8b13ffffffff,3.0,0.0,0.0
84a8b1bffffffff,17.0,0.0,0.0
84a8c01ffffffff,1.0,0.0,0.0
84a8c03ffffffff,19.0,0.0,0.0
84a8c05ffffffff,13.0,0.0,0.0
84a8c07ffffffff,4.0,0.0,0.0
84a8c09ffffffff,8.0,0.0,0.0
84a8c0dffffffff,13.0,0.0,0.0
84a8c1dffffffff,2.0,0.0,0.0
84a8c23ffffffff,16.0,0.0,0.0
84a8c25ffffffff,73.0,0.0,0.0
84a8c27ffffffff,2.0,0.0,0.0
84a8c2bffffffff,8.0,0.0,0.0
84a8c47ffffffff,14.0,0.0,0.0
84a8c6bffffffff,2.0,0.0,0.0
84a8c91ffffffff,1.0,0.0,0.0
84a8c97ffffffff,7.0,0.0,0.0
84a8c9bffffffff,4.0,0.0,0.0
84a8ca3ffffffff,4.0,0.0,0.0
84a8cc5ffffffff,1.0,0.0,0.0
84a8cc9ffffffff,2.0,0.0,0.0
84a8cd1ffffffff,4.0,0.0,0.0
84a8ce3ffffffff,1.0,0.0,0.0
84a8ce9ffffffff,1.0,0.0,0.0
84a8cebffffffff,2.0,0.0,0.0
84a8d05ffffffff,4.0,0.0,0.0
84a8d19ffffffff,22.0,0.0,0.0
84a8d1bffffffff,43.0,0.0,0.0
84a8d1dffffffff,2.0,0.0,0.0
84a8d29ffffffff,1.0,0.0,0.0
84a8d35ffffffff,109.0,0.0,0.0
84a8d41ffffffff,2.0,0.0,0.0
84a8d4bffffffff,8.0,0.0,0.0
84a8d51ffffffff,1.0,0.0,0.0
84a8d53ffffffff,3.0,0.0,0.0
84a8d5bffffffff,4.0,0.0,0.0
84a8d5dffffffff,3.0,0.0,0.0
84a8d69ffffffff,4.0,0.0,0.0
84a8d9dffffffff,2.0,0.0,0.0
84a8da1ffffffff,1.0,0.0,0.0
84a8da9ffffffff,11.0,0.0,0.0
84a8dadffffffff,1.0,0.0,0.0
84a8dcbffffffff,1.0,0.0,0.0
84a8dd7ffffffff,1.0,0.0,0.0
84a8de1ffffffff,37.0,0.0,0.0
84a8de3ffffffff,45.0,0.0,0.0
84a8de7ffffffff,26.0,0.0,0.0
84a8de9ffffffff,14.0,0.0,0.0
84a8debffffffff,28.0,0.0,0.0
84a8e1dffffffff,1.0,0.0,0.0
84a8e45ffffffff,2.0,0.0,0.0
84a8e61ffffffff,2.0,0.0,0.0
84a8e65ffffffff,11.0,0.0,0.0
84a8e6dffffffff,10.0,0.0,0.0
84a8ea5ffffffff,4.0,0.0,0.0
84a8eb5ffffffff,2.0,0.0,0.0
84a8ec9ffffffff,53.0,0.0,0.0
84a8f1bffffffff,8.0,0.0,0.0
84a8f41ffffffff,23.0,0.0,0.0
84a8f43ffffffff,4.0,0.0,0.0
84a8f4bffffffff,1.0,0.0,0.0
84a8f4dffffffff,10.0,0.0,0.0
84a8f55ffffffff,2.0,0.0,0.0
84a8f57ffffffff,13.0,0.0,0.0
84a8f5dffffffff,2.0,0.0,0.0
84a8f63ffffffff,1.0,0.0,0.0
84a90c7ffffffff,2.0,0.0,0.0
84a90e5ffffffff,3.0,0.0,0.0
84a9187ffffffff,4.0,0.0,0.0
84a918bffffffff,2.0,0.0,0.0
84a91b1ffffffff,50.0,0.0,0.0
84a91b3ffffffff,1.0,0.0,0.0
84a91b5ffffffff,100.0,0.0,0.0
84a91b7ffffffff,116.0,0.0,0.0
84a91b9ffffffff,1.0,0.0,0.0
84a91bdffffffff,4.0,0.0,0.0
84a91d9ffffffff,1.0,0.0,0.0
84a9213ffffffff,1.0,0.0,0.0
84a9217ffffffff,3.0,0.0,0.0
84a921bffffffff,1.0,0.0,0.0
84a92e1ffffffff,4.0,0.0,0.0
84a9433ffffffff,1.0,0.0,0.0
84a953bffffffff,1.0,0.0,0.0
84a95a5ffffffff,12.0,0.0,0.0
84a95c9ffffffff,1.0,0.0,0.0
84a95edffffffff,16.0,0.0,0.0
84b3219ffffffff,1.0,0.0,0.0
84b3241ffffffff,3.0,0.0,0.0
84b324bffffffff,31.0,0.0,0.0
84b3251ffffffff,6.0,0.0,0.0
84b3253ffffffff,166.0,0.0,0.0
84b3257ffffffff,5.0,0.0,0.0
84b3259ffffffff,2.0,0.0,0.0
84b325bffffffff,12.0,0.0,0.0
84b366dffffffff,8.0,0.0,0.0
