cell_id,Tachybaptus ruficollis,Tachybaptus ruficollis [ruficollis Group],Tachybaptus ruficollis [tricolor Group]
8360aafffffffff,89.0,0.0,0.0
8360abfffffffff,29.0,0.0,0.0
8360acfffffffff,103.0,0.0,0.0
8360adfffffffff,124.0,0.0,0.0
8360aefffffffff,39.0,0.0,0.0
8360b0fffffffff,70.0,0.0,0.0
8360b1fffffffff,1496.0,0.0,0.0
8360b2fffffffff,20.0,0.0,0.0
8360b3fffffffff,69.0,0.0,0.0
8360b4fffffffff,52.0,0.0,0.0
8360b5fffffffff,94.0,0.0,0.0
8360b6fffffffff,16.0,0.0,0.0
8360f6fffffffff,6.0,0.0,0.0
836100fffffffff,10.0,3.0,0.0
836102fffffffff,78.0,5.0,0.0
836103fffffffff,1.0,0.0,0.0
836106fffffffff,246.0,14.0,0.0
836110fffffffff,3.0,0.0,0.0
836111fffffffff,57.0,0.0,0.0
836115fffffffff,12.0,0.0,0.0
836119fffffffff,2.0,0.0,0.0
83611afffffffff,108.0,0.0,0.0
83611bfffffffff,126.0,0.0,0.0
83611cfffffffff,192.0,2.0,0.0
83611efffffffff,151.0,1.0,0.0
836188fffffffff,658.0,0.0,0.0
836189fffffffff,4033.0,0.0,0.0
83618afffffffff,42.0,0.0,0.0
83618bfffffffff,194.0,0.0,0.0
83618cfffffffff,2676.0,0.0,0.0
83618dfffffffff,245.0,0.0,0.0
83618efffffffff,365.0,0.0,0.0
836198fffffffff,8.0,0.0,0.0
836199fffffffff,6.0,0.0,0.0
83619afffffffff,92.0,0.0,0.0
83619bfffffffff,15.0,0.0,0.0
83619dfffffffff,4.0,0.0,0.0
83619efffffffff,6.0,0.0,0.0
8361a9fffffffff,163.0,0.0,0.0
8361abfffffffff,817.0,0.0,0.0
8361adfffffffff,30.0,1.0,0.0
836326fffffffff,5.0,1.0,0.0
836332fffffffff,185.0,54.0,0.0
836333fffffffff,1.0,0.0,0.0
8363aafffffffff,1.0,0.0,0.0
8363aefffffffff,2.0,0.0,0.0
836412fffffffff,2.0,0.0,0.0
836416fffffffff,162.0,21.0,0.0
836422fffffffff,16.0,0.0,0.0
836431fffffffff,2.0,0.0,0.0
836434fffffffff,12.0,12.0,0.0
836435fffffffff,2.0,0.0,0.0
836480fffffffff,1.0,0.0,0.0
836481fffffffff,8.0,0.0,0.0
836482fffffffff,178.0,39.0,0.0
836484fffffffff,32.0,13.0,0.0
836485fffffffff,1.0,0.0,0.0
836486fffffffff,2.0,2.0,0.0
836488fffffffff,2.0,0.0,0.0
83648afffffffff,1.0,0.0,0.0
83648bfffffffff,2.0,0.0,0.0
83648cfffffffff,37.0,7.0,0.0
83648dfffffffff,5.0,3.0,0.0
83648efffffffff,4.0,0.0,0.0
836490fffffffff,425.0,106.0,0.0
836491fffffffff,42.0,7.0,0.0
836492fffffffff,3.0,0.0,0.0
836495fffffffff,9.0,9.0,0.0
836498fffffffff,22.0,3.0,0.0
836499fffffffff,2.0,0.0,0.0
83649bfffffffff,24.0,2.0,0.0
83649dfffffffff,13.0,2.0,0.0
83649efffffffff,2.0,0.0,0.0
8364a0fffffffff,34.0,31.0,0.0
8364a1fffffffff,1.0,0.0,0.0
8364a2fffffffff,275.0,54.0,0.0
8364a3fffffffff,6.0,3.0,0.0
8364a4fffffffff,480.0,285.0,0.0
8364a5fffffffff,123.0,46.0,0.0
8364a6fffffffff,19.0,9.0,0.0
8364b1fffffffff,58.0,48.0,0.0
8364b2fffffffff,5.0,4.0,0.0
8364b3fffffffff,4.0,0.0,0.0
8364b4fffffffff,116.0,28.0,0.0
8364b5fffffffff,10.0,5.0,0.0
8364b6fffffffff,128.0,13.0,0.0
836501fffffffff,13.0,0.0,0.0
836503fffffffff,28.0,0.0,0.0
836505fffffffff,28.0,0.0,0.0
836518fffffffff,70.0,1.0,0.0
836519fffffffff,6.0,1.0,0.0
83651bfffffffff,37.0,16.0,0.0
83651dfffffffff,17.0,0.0,0.0
83651efffffffff,35.0,1.0,0.0
836520fffffffff,4.0,0.0,0.0
836522fffffffff,5.0,0.0,0.0
836526fffffffff,4.0,0.0,0.0
836580fffffffff,11.0,1.0,0.0
836582fffffffff,12.0,0.0,0.0
836583fffffffff,114.0,6.0,0.0
836584fffffffff,141.0,8.0,0.0
836585fffffffff,8.0,0.0,0.0
836586fffffffff,5.0,2.0,0.0
836589fffffffff,74.0,12.0,0.0
83658afffffffff,126.0,75.0,0.0
83658bfffffffff,756.0,192.0,0.0
83658efffffffff,12.0,10.0,0.0
836591fffffffff,15.0,0.0,0.0
836593fffffffff,6.0,0.0,0.0
836594fffffffff,1.0,0.0,0.0
836598fffffffff,78.0,47.0,0.0
836599fffffffff,123.0,38.0,0.0
83659afffffffff,59.0,17.0,0.0
83659bfffffffff,66.0,41.0,0.0
83659cfffffffff,442.0,58.0,0.0
83659dfffffffff,8.0,4.0,0.0
83659efffffffff,23.0,0.0,0.0
8365a3fffffffff,3.0,0.0,0.0
8365b0fffffffff,3.0,0.0,0.0
8365b3fffffffff,24.0,10.0,0.0
8365b6fffffffff,132.0,14.0,0.0
836818fffffffff,10.0,0.0,0.0
836828fffffffff,3.0,0.0,0.0
836865fffffffff,6.0,4.0,0.0
836875fffffffff,1.0,0.0,0.0
8368c8fffffffff,2.0,0.0,0.0
8368cafffffffff,2.0,0.0,0.0
8368cefffffffff,2.0,0.0,0.0
8368d2fffffffff,11.0,0.0,11.0
8368d8fffffffff,2.0,0.0,0.0
836941fffffffff,418.0,16.0,0.0
836943fffffffff,19.0,0.0,0.0
836945fffffffff,38.0,0.0,0.0
83694afffffffff,4.0,0.0,0.0
83694efffffffff,56.0,0.0,0.0
83695dfffffffff,5.0,0.0,0.0
83696cfffffffff,36.0,1.0,0.0
836a49fffffffff,2.0,0.0,0.0
836a58fffffffff,4.0,0.0,0.0
836a5afffffffff,5.0,0.0,0.0
836a6dfffffffff,2.0,0.0,0.0
836ac0fffffffff,15.0,0.0,0.0
836ac1fffffffff,6.0,0.0,0.0
836ac2fffffffff,2.0,0.0,0.0
836ac3fffffffff,59.0,3.0,0.0
836ac8fffffffff,17.0,0.0,0.0
836accfffffffff,1.0,0.0,0.0
836acdfffffffff,3.0,0.0,0.0
836acefffffffff,44.0,1.0,0.0
836ad8fffffffff,30.0,0.0,0.0
836adcfffffffff,93.0,0.0,0.0
836addfffffffff,9.0,0.0,0.0
836adefffffffff,4.0,0.0,0.0
836aeefffffffff,2.0,0.0,0.0
836b20fffffffff,2.0,0.0,0.0
836b6efffffffff,6.0,0.0,0.0
837290fffffffff,4.0,0.0,2.0
8372a2fffffffff,1.0,0.0,0.0
837390fffffffff,6.0,0.0,0.0
837396fffffffff,14.0,0.0,5.0
837508fffffffff,28.0,4.0,0.0
837509fffffffff,47.0,2.0,0.0
83750dfffffffff,52.0,2.0,0.0
837529fffffffff,18.0,0.0,0.0
837574fffffffff,14.0,0.0,0.0
8375a0fffffffff,2.0,0.0,0.0
837a40fffffffff,28.0,0.0,0.0
837a41fffffffff,134.0,0.0,0.0
837a43fffffffff,2.0,0.0,0.0
837a44fffffffff,2.0,0.0,0.0
837a45fffffffff,116.0,0.0,0.0
837a48fffffffff,6.0,0.0,0.0
837a4cfffffffff,44.0,0.0,0.0
837a4dfffffffff,12.0,0.0,0.0
837a59fffffffff,18.0,0.0,0.0
837a60fffffffff,11.0,0.0,0.0
837a61fffffffff,70.0,0.0,0.0
837a63fffffffff,3.0,0.0,0.0
837a64fffffffff,18.0,0.0,0.0
837a65fffffffff,36.0,2.0,0.0
837a68fffffffff,34.0,0.0,0.0
837a6afffffffff,693.0,0.0,0.0
837a6bfffffffff,7.0,0.0,0.0
837a6dfffffffff,34.0,6.0,0.0
837a6efffffffff,380.0,0.0,0.0
837a71fffffffff,1.0,0.0,0.0
837ac1fffffffff,2.0,2.0,0.0
837ac8fffffffff,93.0,21.0,0.0
837ac9fffffffff,2.0,0.0,0.0
837acafffffffff,146.0,18.0,0.0
837acbfffffffff,9.0,0.0,0.0
837accfffffffff,67.0,20.0,0.0
837acdfffffffff,101.0,19.0,0.0
837acefffffffff,8.0,0.0,0.0
837ad9fffffffff,19.0,0.0,0.0
837ae8fffffffff,21.0,2.0,0.0
837ae9fffffffff,12.0,0.0,0.0
837aebfffffffff,2.0,0.0,0.0
837b4afffffffff,11.0,0.0,0.0
837b4bfffffffff,4.0,0.0,0.0
837b4dfffffffff,4.0,0.0,0.0
837b59fffffffff,59.0,0.0,0.0
837b5bfffffffff,1.0,0.0,0.0
838212fffffffff,10.0,0.0,0.0
83828dfffffffff,2.0,0.0,0.0
8382d1fffffffff,5.0,5.0,0.0
8382d2fffffffff,2.0,0.0,0.0
838306fffffffff,2.0,0.0,0.0
838311fffffffff,2.0,0.0,0.0
838312fffffffff,1.0,1.0,0.0
838315fffffffff,2.0,0.0,0.0
83831efffffffff,2.0,0.0,0.0
838326fffffffff,8.0,4.0,0.0
83838afffffffff,1.0,0.0,0.0
83838efffffffff,1.0,0.0,0.0
8383acfffffffff,3.0,1.0,0.0
838d80fffffffff,1.0,0.0,1.0
838d84fffffffff,5.0,0.0,5.0
838db5fffffffff,1.0,0.0,1.0
839404fffffffff,11.0,0.0,5.0
83942cfffffffff,58.0,0.0,38.0
83942dfffffffff,14.0,0.0,8.0
839500fffffffff,2.0,0.0,2.0
839518fffffffff,22.0,0.0,13.0
83951efffffffff,1.0,0.0,1.0
83952dfffffffff,1.0,0.0,1.0
839545fffffffff,20.0,0.0,15.0
839553fffffffff,5.0,0.0,0.0
83956afffffffff,29.0,0.0,25.0
839602fffffffff,5.0,0.0,0.0
839608fffffffff,1.0,0.0,0.0
839609fffffffff,7.0,2.0,0.0
839623fffffffff,47.0,7.0,0.0
83962cfffffffff,16.0,7.0,0.0
83962dfffffffff,1.0,0.0,0.0
83962efffffffff,8.0,3.0,0.0
839631fffffffff,2.0,2.0,0.0
839675fffffffff,7.0,2.0,0.0
839686fffffffff,1.0,0.0,0.0
839690fffffffff,34.0,7.0,0.0
839692fffffffff,620.0,72.0,0.0
839693fffffffff,248.0,29.0,0.0
839694fffffffff,4.0,0.0,0.0
83969afffffffff,2.0,2.0,0.0
8396a2fffffffff,6.0,0.0,0.0
8396a5fffffffff,12.0,0.0,0.0
8396aafffffffff,2.0,0.0,0.0
8396acfffffffff,2.0,0.0,0.0
8396b1fffffffff,6.0,0.0,0.0
8396b5fffffffff,18.0,4.0,0.0
8396b6fffffffff,4.0,0.0,0.0
8396e4fffffffff,2.0,0.0,0.0
839702fffffffff,2.0,0.0,0.0
839703fffffffff,2.0,0.0,0.0
839708fffffffff,2.0,0.0,0.0
83970afffffffff,3.0,2.0,0.0
83970cfffffffff,8.0,8.0,0.0
839711fffffffff,2.0,0.0,0.0
839713fffffffff,2.0,0.0,0.0
839719fffffffff,21.0,10.0,0.0
83971cfffffffff,28.0,2.0,0.0
83971dfffffffff,2.0,0.0,0.0
839723fffffffff,2.0,0.0,0.0
839728fffffffff,13.0,0.0,0.0
839729fffffffff,18.0,0.0,0.0
83972cfffffffff,6.0,0.0,0.0
83972dfffffffff,35.0,6.0,0.0
83972efffffffff,15.0,7.0,0.0
839731fffffffff,2.0,1.0,0.0
839735fffffffff,6.0,4.0,0.0
839740fffffffff,3.0,0.0,0.0
839741fffffffff,59.0,6.0,0.0
839742fffffffff,1.0,0.0,0.0
839743fffffffff,48.0,0.0,0.0
839744fffffffff,3.0,1.0,0.0
839745fffffffff,6.0,0.0,0.0
839746fffffffff,5.0,0.0,0.0
83974afffffffff,20.0,1.0,0.0
83974bfffffffff,10.0,8.0,0.0
83974efffffffff,40.0,12.0,0.0
839750fffffffff,39.0,11.0,0.0
839751fffffffff,60.0,11.0,0.0
839753fffffffff,1.0,1.0,0.0
839754fffffffff,28.0,0.0,0.0
839755fffffffff,19.0,5.0,0.0
83975cfffffffff,43.0,3.0,0.0
83975dfffffffff,9.0,0.0,0.0
83975efffffffff,1.0,1.0,0.0
839764fffffffff,2.0,0.0,0.0
839768fffffffff,4.0,4.0,0.0
839770fffffffff,2.0,2.0,0.0
839772fffffffff,35.0,9.0,0.0
839773fffffffff,6.0,0.0,0.0
839775fffffffff,2.0,0.0,0.0
83978cfffffffff,2.0,0.0,0.0
83978dfffffffff,4.0,0.0,0.0
839caafffffffff,1.0,0.0,0.0
839caefffffffff,2.0,0.0,0.0
83a214fffffffff,2.0,0.0,0.0
83a222fffffffff,2.0,0.0,0.0
83a231fffffffff,1.0,0.0,0.0
83a235fffffffff,12.0,0.0,0.0
83a2a3fffffffff,1.0,0.0,0.0
83a304fffffffff,3.0,0.0,0.0
83a308fffffffff,4.0,0.0,0.0
83a319fffffffff,3.0,0.0,0.0
83a331fffffffff,7.0,0.0,0.0
83a376fffffffff,2.0,0.0,0.0
83a399fffffffff,109.0,0.0,0.0
83a3abfffffffff,1.0,0.0,0.0
83a3adfffffffff,2.0,0.0,0.0
83ac12fffffffff,86.0,9.0,0.0
83ac80fffffffff,314.0,68.0,0.0
83ac81fffffffff,3.0,3.0,0.0
83ac82fffffffff,11.0,0.0,0.0
83ac84fffffffff,16.0,0.0,0.0
83ac86fffffffff,261.0,62.0,0.0
83ac95fffffffff,3.0,0.0,0.0
83ac96fffffffff,70.0,16.0,0.0
83ac9dfffffffff,3.0,3.0,0.0
83aca0fffffffff,1.0,0.0,0.0
83aca1fffffffff,2.0,0.0,0.0
83aca2fffffffff,39.0,3.0,0.0
83aca3fffffffff,3.0,0.0,0.0
83aca4fffffffff,33.0,16.0,0.0
83aca6fffffffff,227.0,65.0,0.0
83acaefffffffff,6.0,2.0,0.0
83acb3fffffffff,7.0,0.0,0.0
83ad12fffffffff,5.0,1.0,0.0
83ad32fffffffff,433.0,160.0,0.0
83ad36fffffffff,1194.0,355.0,0.0
83ad86fffffffff,4.0,0.0,0.0
83ad88fffffffff,2.0,0.0,0.0
83ad89fffffffff,3.0,0.0,0.0
83ad9bfffffffff,3.0,0.0,0.0
83ada0fffffffff,2.0,0.0,0.0
83ada2fffffffff,2.0,2.0,0.0
83ada3fffffffff,2.0,0.0,0.0
83ada8fffffffff,1.0,0.0,0.0
83adaefffffffff,4.0,0.0,0.0
83adb0fffffffff,2.0,0.0,0.0
83adb3fffffffff,2.0,2.0,0.0
83adb4fffffffff,2.0,2.0,0.0
83adb5fffffffff,2.0,0.0,0.0
83bc09fffffffff,4.0,0.0,0.0
83bc0bfffffffff,6.0,0.0,0.0
83bc19fffffffff,6.0,2.0,0.0
83bc1bfffffffff,6.0,0.0,0.0
83bc40fffffffff,6.0,2.0,0.0
83bc43fffffffff,2.0,0.0,0.0
83bc44fffffffff,26.0,1.0,0.0
83bc45fffffffff,184.0,24.0,0.0
83bc46fffffffff,7.0,3.0,0.0
83bc48fffffffff,13.0,0.0,0.0
83bc49fffffffff,24.0,2.0,0.0
83bc4afffffffff,7.0,1.0,0.0
83bc4bfffffffff,22.0,11.0,0.0
83bc4cfffffffff,4.0,0.0,0.0
83bc4dfffffffff,84.0,16.0,0.0
83bc51fffffffff,3.0,3.0,0.0
83bc54fffffffff,3.0,3.0,0.0
83bc55fffffffff,2.0,0.0,0.0
83bc68fffffffff,183.0,50.0,0.0
83bc69fffffffff,34.0,15.0,0.0
83bc6afffffffff,24.0,0.0,0.0
83bc6bfffffffff,30.0,8.0,0.0
83bc71fffffffff,26.0,5.0,0.0
83bc72fffffffff,5.0,0.0,0.0
83bc73fffffffff,74.0,15.0,0.0
83bc89fffffffff,18.0,1.0,0.0
83bc99fffffffff,18.0,5.0,0.0
83bc9bfffffffff,1.0,0.0,0.0
83bcc0fffffffff,9.0,8.0,0.0
83bcc1fffffffff,10.0,2.0,0.0
83bcc2fffffffff,372.0,62.0,0.0
83bcc3fffffffff,167.0,38.0,0.0
83bcc4fffffffff,30.0,6.0,0.0
83bcc5fffffffff,2.0,2.0,0.0
83bcc6fffffffff,350.0,97.0,0.0
83bccafffffffff,19.0,0.0,0.0
83bccbfffffffff,3.0,0.0,0.0
83bcccfffffffff,17.0,5.0,0.0
83bccdfffffffff,2.0,0.0,0.0
83bccefffffffff,4.0,3.0,0.0
83bcd0fffffffff,29.0,12.0,0.0
83bcd1fffffffff,116.0,23.0,0.0
83bcd2fffffffff,107.0,9.0,0.0
83bcd3fffffffff,4.0,0.0,0.0
83bcd4fffffffff,14.0,0.0,0.0
83bcd5fffffffff,60.0,20.0,0.0
83bcd6fffffffff,19.0,0.0,0.0
83bcd8fffffffff,19.0,10.0,0.0
83bcd9fffffffff,23.0,0.0,0.0
83bcdafffffffff,6.0,0.0,0.0
83bcdcfffffffff,268.0,57.0,0.0
83bcddfffffffff,113.0,20.0,0.0
83bcdefffffffff,57.0,4.0,0.0
83bce0fffffffff,7.0,0.0,0.0
83bce1fffffffff,4.0,0.0,0.0
83bce2fffffffff,242.0,96.0,0.0
83bce4fffffffff,2.0,2.0,0.0
83bce5fffffffff,4.0,0.0,0.0
83bce6fffffffff,60.0,19.0,0.0
83bce8fffffffff,9.0,2.0,0.0
83bce9fffffffff,14.0,0.0,0.0
83bceafffffffff,9.0,0.0,0.0
83bcebfffffffff,2.0,0.0,0.0
83bcecfffffffff,2.0,0.0,0.0
83bcf0fffffffff,12.0,0.0,0.0
83bcf1fffffffff,10.0,0.0,0.0
83bcf2fffffffff,156.0,35.0,0.0
83bcf3fffffffff,95.0,34.0,0.0
83bcf4fffffffff,26.0,6.0,0.0
83bcf5fffffffff,368.0,184.0,0.0
83bcf6fffffffff,123.0,17.0,0.0
