cell_id,Anthus spinoletta,Anthus spinoletta spinoletta,Anthus spinoletta coutellii,Anthus spinoletta blakistoni
843921bffffffff,41.0,0.0,0.0,0.0
8439221ffffffff,22.0,0.0,0.0,0.0
8439223ffffffff,22.0,0.0,0.0,0.0
8439227ffffffff,206.0,0.0,0.0,0.0
8439229ffffffff,11.0,0.0,0.0,0.0
843922bffffffff,2.0,0.0,0.0,0.0
8439231ffffffff,4.0,0.0,0.0,0.0
8439233ffffffff,9.0,0.0,0.0,0.0
8439235ffffffff,5.0,0.0,0.0,0.0
8439237ffffffff,2.0,0.0,0.0,0.0
8439239ffffffff,12.0,0.0,0.0,0.0
843923bffffffff,16.0,0.0,0.0,0.0
843923dffffffff,85.0,0.0,0.0,0.0
8439241ffffffff,5.0,0.0,0.0,0.0
8439243ffffffff,5.0,0.0,0.0,0.0
8439247ffffffff,1.0,0.0,0.0,0.0
8439251ffffffff,3.0,0.0,0.0,0.0
8439253ffffffff,29.0,0.0,0.0,0.0
8439255ffffffff,7.0,0.0,0.0,0.0
8439257ffffffff,2.0,0.0,0.0,0.0
8439259ffffffff,31.0,0.0,0.0,0.0
843925bffffffff,16.0,0.0,0.0,0.0
843925dffffffff,5.0,0.0,0.0,0.0
8439263ffffffff,1.0,0.0,0.0,0.0
8439281ffffffff,6.0,0.0,0.0,0.0
8439285ffffffff,11.0,0.0,0.0,0.0
8439287ffffffff,5.0,0.0,0.0,0.0
843928bffffffff,4.0,0.0,0.0,0.0
843928dffffffff,145.0,0.0,0.0,0.0
8439291ffffffff,53.0,0.0,0.0,0.0
8439293ffffffff,40.0,0.0,0.0,0.0
8439297ffffffff,84.0,0.0,0.0,0.0
8439299ffffffff,23.0,0.0,0.0,0.0
843929bffffffff,3.0,0.0,0.0,0.0
843929dffffffff,158.0,0.0,0.0,0.0
84392a1ffffffff,125.0,0.0,0.0,0.0
84392a3ffffffff,24.0,0.0,0.0,0.0
84392a5ffffffff,25.0,0.0,0.0,0.0
84392a7ffffffff,15.0,0.0,0.0,0.0
84392a9ffffffff,24.0,0.0,0.0,0.0
84392abffffffff,6.0,0.0,0.0,0.0
84392adffffffff,189.0,0.0,0.0,0.0
84392b1ffffffff,4.0,0.0,0.0,0.0
84392b5ffffffff,267.0,0.0,0.0,0.0
84392b7ffffffff,6.0,0.0,0.0,0.0
84392b9ffffffff,8.0,0.0,0.0,0.0
84392bdffffffff,2.0,0.0,0.0,0.0
84392c1ffffffff,19.0,0.0,0.0,0.0
84392c3ffffffff,3.0,0.0,0.0,0.0
84392c5ffffffff,100.0,0.0,0.0,0.0
84392c7ffffffff,23.0,0.0,0.0,0.0
84392c9ffffffff,14.0,0.0,0.0,0.0
84392cbffffffff,317.0,0.0,0.0,0.0
84392cdffffffff,117.0,0.0,0.0,0.0
84392d1ffffffff,35.0,0.0,0.0,0.0
84392d3ffffffff,3.0,0.0,0.0,0.0
84392d5ffffffff,2.0,0.0,0.0,0.0
84392d7ffffffff,2.0,0.0,0.0,0.0
84392d9ffffffff,54.0,0.0,0.0,0.0
84392dbffffffff,131.0,0.0,0.0,0.0
84392ddffffffff,189.0,0.0,0.0,0.0
84392e1ffffffff,130.0,0.0,0.0,0.0
84392e5ffffffff,4.0,0.0,0.0,0.0
84392e7ffffffff,4.0,0.0,0.0,0.0
84392e9ffffffff,13.0,0.0,0.0,0.0
84392ebffffffff,84.0,0.0,0.0,0.0
84392edffffffff,4.0,0.0,0.0,0.0
8439311ffffffff,126.0,0.0,0.0,0.0
8439313ffffffff,22.0,0.0,0.0,0.0
8439317ffffffff,46.0,0.0,0.0,0.0
843931bffffffff,45.0,0.0,0.0,0.0
8439331ffffffff,38.0,0.0,0.0,0.0
8439333ffffffff,672.0,2.0,0.0,0.0
8439337ffffffff,9.0,0.0,0.0,0.0
8439339ffffffff,1.0,0.0,0.0,0.0
843933bffffffff,115.0,0.0,0.0,0.0
8439423ffffffff,20.0,0.0,0.0,0.0
8439427ffffffff,1.0,0.0,0.0,0.0
8439433ffffffff,2.0,0.0,0.0,0.0
8439435ffffffff,216.0,0.0,0.0,0.0
8439443ffffffff,2.0,0.0,0.0,0.0
8439447ffffffff,269.0,0.0,0.0,0.0
8439449ffffffff,57.0,0.0,0.0,0.0
843944bffffffff,24.0,0.0,0.0,0.0
8439451ffffffff,21.0,0.0,0.0,0.0
8439455ffffffff,6.0,0.0,0.0,0.0
8439459ffffffff,190.0,0.0,0.0,0.0
8439469ffffffff,14.0,0.0,0.0,0.0
843946bffffffff,1.0,0.0,0.0,0.0
843946dffffffff,180.0,0.0,0.0,0.0
843950dffffffff,22.0,0.0,0.0,0.0
843951dffffffff,6.0,0.0,0.0,0.0
843952dffffffff,1.0,0.0,0.0,0.0
8439541ffffffff,142.0,0.0,0.0,0.0
8439545ffffffff,5.0,0.0,0.0,0.0
8439547ffffffff,172.0,0.0,0.0,0.0
843954bffffffff,65.0,0.0,0.0,0.0
8439561ffffffff,89.0,0.0,0.0,0.0
8439563ffffffff,6.0,0.0,0.0,0.0
8439565ffffffff,34.0,0.0,0.0,0.0
8439567ffffffff,303.0,0.0,0.0,0.0
843956bffffffff,2.0,0.0,0.0,0.0
843956dffffffff,6.0,0.0,0.0,0.0
84395c1ffffffff,15.0,0.0,0.0,0.0
84395c9ffffffff,111.0,0.0,0.0,0.0
8439601ffffffff,4.0,0.0,0.0,0.0
8439603ffffffff,4.0,0.0,0.0,0.0
8439605ffffffff,4.0,0.0,0.0,0.0
843960dffffffff,2.0,0.0,0.0,0.0
8439621ffffffff,93.0,0.0,0.0,0.0
8439623ffffffff,82.0,0.0,0.0,0.0
8439625ffffffff,14.0,0.0,0.0,0.0
8439629ffffffff,4.0,0.0,0.0,0.0
843962dffffffff,238.0,0.0,0.0,0.0
8439633ffffffff,7.0,0.0,0.0,0.0
8439635ffffffff,56.0,0.0,0.0,0.0
8439637ffffffff,3.0,0.0,0.0,0.0
843963bffffffff,4.0,0.0,0.0,0.0
843963dffffffff,7.0,0.0,0.0,0.0
843965dffffffff,2.0,0.0,0.0,0.0
8439663ffffffff,2.0,0.0,0.0,0.0
8439665ffffffff,2.0,0.0,0.0,0.0
8439667ffffffff,4.0,0.0,0.0,0.0
8439689ffffffff,4.0,0.0,0.0,0.0
843968dffffffff,17.0,2.0,0.0,0.0
84396c3ffffffff,2.0,0.0,0.0,0.0
84396c5ffffffff,10.0,0.0,0.0,0.0
84396c7ffffffff,40.0,3.0,0.0,0.0
84396d1ffffffff,2.0,0.0,0.0,0.0
84396d3ffffffff,11.0,0.0,0.0,0.0
84396d9ffffffff,2.0,0.0,0.0,0.0
84396dbffffffff,6.0,0.0,0.0,0.0
84396ddffffffff,7.0,0.0,0.0,0.0
84396e9ffffffff,16.0,0.0,0.0,0.0
84396ebffffffff,21.0,2.0,0.0,0.0
84396edffffffff,1.0,0.0,0.0,0.0
8439701ffffffff,30.0,0.0,0.0,0.0
8439703ffffffff,10.0,0.0,0.0,0.0
8439709ffffffff,32.0,0.0,0.0,0.0
843970bffffffff,73.0,0.0,0.0,0.0
8439711ffffffff,141.0,0.0,0.0,0.0
8439715ffffffff,2.0,0.0,0.0,0.0
8439717ffffffff,3.0,0.0,0.0,0.0
8439719ffffffff,10.0,0.0,0.0,0.0
843971bffffffff,86.0,0.0,0.0,0.0
843971dffffffff,110.0,0.0,0.0,0.0
8439721ffffffff,8.0,0.0,0.0,0.0
8439727ffffffff,2.0,0.0,0.0,0.0
8439729ffffffff,23.0,0.0,0.0,0.0
8439733ffffffff,142.0,0.0,0.0,0.0
8439737ffffffff,12.0,0.0,0.0,0.0
8439739ffffffff,7.0,0.0,0.0,0.0
8439741ffffffff,221.0,0.0,0.0,0.0
8439743ffffffff,93.0,0.0,0.0,0.0
8439745ffffffff,32.0,0.0,0.0,0.0
8439747ffffffff,88.0,0.0,0.0,0.0
8439749ffffffff,81.0,0.0,0.0,0.0
843974bffffffff,84.0,0.0,0.0,0.0
843974dffffffff,105.0,0.0,0.0,0.0
8439751ffffffff,2.0,0.0,0.0,0.0
8439753ffffffff,13.0,0.0,0.0,0.0
8439755ffffffff,164.0,0.0,0.0,0.0
8439757ffffffff,17.0,0.0,0.0,0.0
8439759ffffffff,628.0,0.0,0.0,0.0
843975bffffffff,419.0,0.0,0.0,0.0
843975dffffffff,9.0,0.0,0.0,0.0
8439761ffffffff,23.0,0.0,0.0,0.0
8439769ffffffff,42.0,0.0,0.0,0.0
843976bffffffff,6.0,0.0,0.0,0.0
843976dffffffff,7.0,0.0,0.0,0.0
8439827ffffffff,1.0,0.0,0.0,0.0
8439833ffffffff,34.0,0.0,0.0,0.0
8439855ffffffff,3.0,0.0,0.0,0.0
8439885ffffffff,2.0,1.0,0.0,0.0
8439887ffffffff,2.0,0.0,0.0,0.0
84398e7ffffffff,3.0,0.0,0.0,0.0
8439a83ffffffff,1.0,0.0,0.0,0.0
8439a99ffffffff,10.0,0.0,0.0,0.0
8439ab9ffffffff,19.0,2.0,0.0,0.0
843c029ffffffff,8.0,0.0,0.0,0.0
843c5cbffffffff,4.0,0.0,0.0,0.0
843c683ffffffff,5.0,0.0,0.0,0.0
843d005ffffffff,2.0,0.0,0.0,0.0
843d043ffffffff,1.0,0.0,0.0,0.0
843d04dffffffff,63.0,0.0,0.0,0.0
843d063ffffffff,2.0,0.0,0.0,0.0
843d323ffffffff,52.0,0.0,0.0,0.0
843da69ffffffff,15.0,0.0,0.0,0.0
843e411ffffffff,7.0,0.0,0.0,0.0
843e451ffffffff,1.0,0.0,0.0,0.0
843e457ffffffff,23.0,0.0,2.0,0.0
843e4a1ffffffff,1.0,0.0,0.0,0.0
843e583ffffffff,3.0,0.0,0.0,0.0
843e5b9ffffffff,5.0,0.0,0.0,0.0
843e5cbffffffff,1.0,0.0,0.0,0.0
843e5d5ffffffff,2.0,0.0,0.0,0.0
843e625ffffffff,3.0,0.0,0.0,0.0
843e629ffffffff,8.0,0.0,0.0,0.0
843e689ffffffff,1107.0,0.0,167.0,0.0
843e68dffffffff,30.0,0.0,17.0,0.0
843e6a7ffffffff,21.0,0.0,0.0,0.0
843e6c1ffffffff,2.0,0.0,0.0,0.0
843e6c3ffffffff,103.0,0.0,34.0,0.0
843e6c7ffffffff,1.0,0.0,0.0,0.0
843e6c9ffffffff,203.0,0.0,62.0,0.0
843e6cbffffffff,26.0,0.0,9.0,0.0
843e719ffffffff,5.0,0.0,0.0,0.0
843f283ffffffff,6.0,0.0,0.0,0.0
843f289ffffffff,5.0,0.0,0.0,0.0
843f295ffffffff,2.0,0.0,0.0,0.0
843f299ffffffff,21.0,0.0,0.0,0.0
843f29bffffffff,5.0,0.0,0.0,0.0
843f2b9ffffffff,6.0,0.0,0.0,0.0
843f2c3ffffffff,19.0,0.0,0.0,0.0
843f2d5ffffffff,13.0,0.0,0.0,0.0
843f2dbffffffff,3.0,0.0,0.0,0.0
843f2ddffffffff,40.0,0.0,0.0,0.0
843f30bffffffff,2.0,0.0,0.0,0.0
843f343ffffffff,2.0,0.0,0.0,0.0
843f35dffffffff,2.0,0.0,0.0,0.0
843f365ffffffff,55.0,0.0,0.0,0.0
843f4d1ffffffff,6.0,0.0,0.0,0.0
843f4d3ffffffff,9.0,0.0,1.0,0.0
843f4d9ffffffff,1.0,0.0,1.0,0.0
843f4dbffffffff,2.0,0.0,0.0,0.0
843f605ffffffff,2.0,0.0,0.0,0.0
843f609ffffffff,4.0,0.0,0.0,0.0
843f60bffffffff,5.0,0.0,0.0,0.0
843f611ffffffff,4.0,0.0,0.0,0.0
843f613ffffffff,2.0,0.0,0.0,0.0
843f615ffffffff,6.0,0.0,0.0,0.0
843f61bffffffff,5.0,0.0,0.0,0.0
843f61dffffffff,3.0,0.0,0.0,0.0
843f62bffffffff,2.0,0.0,0.0,0.0
843f637ffffffff,3.0,0.0,0.0,0.0
843f645ffffffff,1.0,0.0,0.0,0.0
843f649ffffffff,4.0,0.0,0.0,0.0
843f64dffffffff,2.0,0.0,0.0,0.0
843f663ffffffff,3.0,0.0,0.0,0.0
843f66bffffffff,43.0,0.0,0.0,0.0
843f681ffffffff,11.0,0.0,0.0,0.0
843f68dffffffff,26.0,0.0,0.0,0.0
843f691ffffffff,2.0,0.0,0.0,0.0
843f69dffffffff,4.0,0.0,0.0,0.0
843f6adffffffff,1.0,0.0,0.0,0.0
843f6c5ffffffff,2.0,0.0,0.0,0.0
843f6ddffffffff,4.0,0.0,0.0,0.0
843f6e3ffffffff,9.0,0.0,0.0,0.0
843f6e7ffffffff,2.0,0.0,0.0,0.0
843f6e9ffffffff,1.0,0.0,0.0,0.0
843f6ebffffffff,5.0,0.0,0.0,0.0
843f729ffffffff,7.0,0.0,0.0,0.0
843f73dffffffff,2.0,0.0,0.0,0.0
843f755ffffffff,24.0,0.0,0.0,0.0
8440125ffffffff,4.0,0.0,0.0,0.0
8440193ffffffff,2.0,0.0,0.0,0.0
8440435ffffffff,4.0,0.0,0.0,0.0
8440447ffffffff,2.0,0.0,0.0,0.0
84404cbffffffff,2.0,0.0,0.0,0.0
8440589ffffffff,2.0,0.0,0.0,0.0
844058dffffffff,6.0,0.0,0.0,0.0
84405cbffffffff,2.0,0.0,0.0,0.0
8440899ffffffff,2.0,0.0,0.0,0.0
8440909ffffffff,7.0,0.0,0.0,0.0
8440919ffffffff,1.0,0.0,0.0,0.0
84409ddffffffff,1.0,0.0,0.0,0.0
84409e7ffffffff,1.0,0.0,0.0,0.0
8440a45ffffffff,1.0,0.0,0.0,0.0
8440a69ffffffff,2.0,0.0,0.0,0.0
8440b51ffffffff,2.0,0.0,0.0,0.0
8440c29ffffffff,3.0,0.0,0.0,0.0
8440dc1ffffffff,3.0,0.0,0.0,0.0
8440e13ffffffff,2.0,0.0,0.0,0.0
8440e17ffffffff,8.0,0.0,0.0,0.0
8440e31ffffffff,2.0,0.0,0.0,0.0
8440e35ffffffff,6.0,0.0,0.0,0.0
8440e37ffffffff,2.0,0.0,0.0,0.0
8440e3dffffffff,1.0,0.0,0.0,0.0
8440ee5ffffffff,1.0,0.0,0.0,0.0
8441833ffffffff,1.0,0.0,0.0,0.0
8441835ffffffff,2.0,0.0,0.0,0.0
8441837ffffffff,13.0,0.0,0.0,1.0
84418a1ffffffff,2.0,0.0,0.0,0.0
84418b3ffffffff,4.0,0.0,0.0,0.0
8441901ffffffff,1.0,0.0,0.0,0.0
8441925ffffffff,2.0,0.0,0.0,0.0
844192dffffffff,32.0,0.0,0.0,0.0
844198dffffffff,2.0,0.0,0.0,0.0
84419d9ffffffff,7.0,0.0,0.0,0.0
84419ddffffffff,14.0,0.0,0.0,0.0
84419e7ffffffff,2.0,0.0,0.0,0.0
8441b2bffffffff,1.0,0.0,0.0,0.0
8441b2dffffffff,2.0,0.0,0.0,0.0
8442069ffffffff,2.0,0.0,0.0,0.0
844220bffffffff,5.0,0.0,0.0,0.0
844221dffffffff,3.0,0.0,0.0,0.0
8442221ffffffff,5.0,0.0,0.0,0.0
8442253ffffffff,6.0,0.0,0.0,0.0
8442307ffffffff,6.0,0.0,0.0,0.0
8442311ffffffff,6.0,0.0,0.0,0.0
8442331ffffffff,3.0,0.0,0.0,0.0
8442357ffffffff,6.0,0.0,0.0,0.0
8442515ffffffff,22.0,0.0,0.0,0.0
8442531ffffffff,6.0,0.0,0.0,0.0
844258bffffffff,2.0,0.0,0.0,0.0
84425e7ffffffff,7.0,0.0,0.0,0.0
8442695ffffffff,2.0,0.0,0.0,0.0
844269bffffffff,9.0,0.0,0.0,0.0
8442e05ffffffff,2.0,0.0,0.0,0.0
8442e0dffffffff,1.0,0.0,0.0,0.0
8442e41ffffffff,1.0,0.0,0.0,0.0
8442edbffffffff,2.0,0.0,0.0,0.0
8443047ffffffff,1.0,0.0,0.0,0.0
844315dffffffff,7.0,0.0,0.0,0.0
8443163ffffffff,6.0,0.0,0.0,0.0
84431e9ffffffff,7.0,0.0,0.0,0.0
84431edffffffff,4.0,0.0,0.0,0.0
8443241ffffffff,3.0,0.0,0.0,0.0
8443257ffffffff,2.0,0.0,0.0,0.0
8443259ffffffff,3.0,0.0,0.0,0.0
844325dffffffff,2.0,0.0,0.0,0.0
8443343ffffffff,1.0,0.0,0.0,0.0
8443501ffffffff,1.0,0.0,0.0,0.0
8443603ffffffff,9.0,0.0,0.0,0.0
844360bffffffff,24.0,0.0,0.0,0.0
8443611ffffffff,2.0,0.0,0.0,0.0
8443629ffffffff,2.0,0.0,0.0,0.0
8443813ffffffff,9.0,0.0,4.0,0.0
84438c1ffffffff,4.0,0.0,0.0,0.0
84438c3ffffffff,3.0,0.0,0.0,0.0
84438cdffffffff,1.0,0.0,0.0,0.0
8443939ffffffff,3.0,0.0,1.0,0.0
8443961ffffffff,8.0,0.0,0.0,0.0
844396dffffffff,54.0,0.0,14.0,0.0
8443981ffffffff,4.0,0.0,0.0,0.0
8443a03ffffffff,66.0,0.0,3.0,0.0
8443a07ffffffff,2.0,0.0,0.0,0.0
8443a0dffffffff,15.0,0.0,1.0,0.0
8443a11ffffffff,2.0,0.0,0.0,0.0
8443a13ffffffff,104.0,0.0,10.0,0.0
8443a15ffffffff,36.0,0.0,1.0,0.0
8443a17ffffffff,91.0,0.0,9.0,0.0
8443a21ffffffff,1.0,0.0,0.0,0.0
8443a29ffffffff,2.0,0.0,2.0,0.0
8443a33ffffffff,81.0,0.0,2.0,0.0
8443a37ffffffff,4.0,0.0,0.0,0.0
8443a39ffffffff,63.0,0.0,12.0,0.0
8443a3bffffffff,1.0,0.0,0.0,0.0
8443a41ffffffff,1.0,0.0,0.0,0.0
8443a63ffffffff,12.0,0.0,0.0,0.0
8443a69ffffffff,26.0,0.0,7.0,0.0
8443a8dffffffff,2.0,0.0,2.0,0.0
8443aa9ffffffff,13.0,0.0,6.0,0.0
8443ac1ffffffff,12.0,0.0,0.0,0.0
8443ac3ffffffff,118.0,0.0,8.0,0.0
8443ac5ffffffff,1.0,0.0,0.0,0.0
8443ac7ffffffff,1.0,0.0,0.0,0.0
8443acbffffffff,59.0,0.0,12.0,0.0
8443acdffffffff,102.0,0.0,24.0,0.0
8443ad3ffffffff,2.0,0.0,0.0,0.0
8443ae1ffffffff,4.0,0.0,2.0,0.0
8443ae3ffffffff,8.0,0.0,0.0,0.0
8443ae5ffffffff,301.0,0.0,6.0,0.0
8443aedffffffff,53.0,0.0,5.0,0.0
8443b53ffffffff,2.0,0.0,2.0,0.0
844b26dffffffff,34.0,0.0,0.0,0.0
844b321ffffffff,2.0,0.0,0.0,0.0
844b349ffffffff,2.0,0.0,0.0,0.0
844b367ffffffff,2.0,0.0,0.0,0.0
84524c9ffffffff,2.0,0.0,1.0,0.0
84524d3ffffffff,3.0,0.0,0.0,0.0
84524ddffffffff,3.0,0.0,0.0,0.0
845269bffffffff,1.0,0.0,0.0,0.0
8453451ffffffff,30.0,0.0,0.0,0.0
84534d5ffffffff,57.0,0.0,7.0,0.0
84534d9ffffffff,7.0,0.0,2.0,0.0
84534dbffffffff,10.0,0.0,2.0,0.0
84534ddffffffff,1.0,0.0,0.0,0.0
8453551ffffffff,1.0,0.0,0.0,0.0
8453631ffffffff,28.0,0.0,0.0,0.0
8453639ffffffff,5.0,0.0,0.0,0.0
845363bffffffff,1.0,0.0,0.0,0.0
845363dffffffff,4.0,0.0,0.0,0.0
8453645ffffffff,1.0,0.0,0.0,0.0
84536a3ffffffff,66.0,0.0,0.0,0.0
84536b5ffffffff,3.0,0.0,0.0,0.0
84536e1ffffffff,2.0,0.0,0.0,0.0
84536e5ffffffff,11.0,0.0,0.0,0.0
84536e7ffffffff,11.0,0.0,0.0,0.0
84536edffffffff,4.0,0.0,0.0,0.0
8453a43ffffffff,5.0,0.0,0.0,0.0
8453a49ffffffff,3.0,0.0,0.0,0.0
846322dffffffff,2.0,0.0,0.0,0.0
846326bffffffff,2.0,0.0,0.0,0.0
846330bffffffff,2.0,0.0,0.0,0.0
8463321ffffffff,3.0,0.0,0.0,0.0
8463325ffffffff,4.0,0.0,0.0,0.0
846336dffffffff,1.0,0.0,0.0,0.0
