cell_id,Icteria virens,Icteria virens virens,Icteria virens auricollis
84299b3ffffffff,6.0,0.0,0.0
84299b5ffffffff,1.0,0.0,0.0
84299bbffffffff,14.0,0.0,0.0
84299bdffffffff,2.0,0.0,0.0
84299ddffffffff,1.0,0.0,0.0
84299e3ffffffff,1.0,0.0,0.0
84299ebffffffff,10.0,0.0,0.0
84299edffffffff,1.0,0.0,0.0
8429a01ffffffff,185.0,0.0,0.0
8429a03ffffffff,16.0,0.0,0.0
8429a05ffffffff,1090.0,0.0,0.0
8429a07ffffffff,8.0,0.0,0.0
8429a09ffffffff,154.0,0.0,0.0
8429a0bffffffff,688.0,0.0,0.0
8429a0dffffffff,1.0,0.0,0.0
8429a11ffffffff,271.0,0.0,0.0
8429a13ffffffff,3.0,0.0,0.0
8429a15ffffffff,5.0,0.0,0.0
8429a17ffffffff,61.0,0.0,0.0
8429a19ffffffff,276.0,0.0,0.0
8429a1bffffffff,217.0,0.0,0.0
8429a1dffffffff,318.0,0.0,0.0
8429a27ffffffff,18.0,0.0,0.0
8429a29ffffffff,18.0,0.0,0.0
8429a31ffffffff,4.0,0.0,0.0
8429a33ffffffff,5.0,0.0,0.0
8429a35ffffffff,2.0,0.0,0.0
8429a39ffffffff,2.0,0.0,0.0
8429a3bffffffff,120.0,0.0,0.0
8429a3dffffffff,7.0,0.0,0.0
8429a41ffffffff,1393.0,0.0,0.0
8429a43ffffffff,260.0,0.0,0.0
8429a45ffffffff,19.0,0.0,0.0
8429a47ffffffff,601.0,0.0,0.0
8429a4dffffffff,1423.0,0.0,0.0
8429a55ffffffff,2659.0,0.0,0.0
8429a57ffffffff,296.0,0.0,0.0
8429a61ffffffff,1.0,0.0,0.0
8429a63ffffffff,2.0,0.0,0.0
8429a65ffffffff,1.0,0.0,0.0
8429a67ffffffff,3.0,0.0,0.0
8429a69ffffffff,178.0,0.0,0.0
8429a6bffffffff,23.0,0.0,0.0
8429a85ffffffff,3.0,0.0,0.0
8429a89ffffffff,2.0,0.0,0.0
8429a8dffffffff,1.0,0.0,0.0
8429a93ffffffff,10.0,0.0,0.0
8429a97ffffffff,6.0,0.0,0.0
8429a99ffffffff,42.0,0.0,0.0
8429a9bffffffff,6.0,0.0,0.0
8429aa5ffffffff,5.0,0.0,0.0
8429aa7ffffffff,104.0,0.0,0.0
8429aabffffffff,2.0,0.0,0.0
8429aadffffffff,14.0,0.0,0.0
8429ab3ffffffff,6.0,0.0,0.0
8429ab9ffffffff,4.0,0.0,0.0
8429abbffffffff,1.0,0.0,0.0
8429abdffffffff,2.0,0.0,0.0
8429ac9ffffffff,45.0,0.0,0.0
8429acdffffffff,218.0,0.0,0.0
8429ad1ffffffff,44.0,0.0,0.0
8429ad9ffffffff,1.0,0.0,0.0
8429addffffffff,17.0,0.0,0.0
8429ae1ffffffff,95.0,0.0,0.0
8429ae5ffffffff,57.0,0.0,0.0
8429ae9ffffffff,2.0,0.0,0.0
8429aedffffffff,123.0,0.0,0.0
8429b01ffffffff,22.0,0.0,0.0
8429b05ffffffff,15.0,0.0,0.0
8429b07ffffffff,2.0,0.0,0.0
8429b09ffffffff,400.0,0.0,0.0
8429b0bffffffff,198.0,0.0,0.0
8429b0dffffffff,38.0,0.0,0.0
8429b11ffffffff,14.0,0.0,0.0
8429b13ffffffff,9.0,0.0,0.0
8429b15ffffffff,23.0,0.0,0.0
8429b19ffffffff,2.0,0.0,0.0
8429b1bffffffff,2.0,0.0,0.0
8429b1dffffffff,207.0,0.0,0.0
8429b21ffffffff,3.0,0.0,0.0
8429b25ffffffff,10.0,0.0,0.0
8429b27ffffffff,1.0,0.0,0.0
8429b29ffffffff,567.0,0.0,0.0
8429b2bffffffff,16.0,0.0,0.0
8429b2dffffffff,891.0,0.0,0.0
8429b37ffffffff,2.0,0.0,0.0
8429b43ffffffff,2.0,0.0,0.0
8429b49ffffffff,2.0,0.0,0.0
8429b55ffffffff,31.0,0.0,0.0
8429b5bffffffff,10.0,0.0,0.0
8429b5dffffffff,182.0,0.0,0.0
8429b61ffffffff,108.0,0.0,0.0
8429b63ffffffff,19.0,0.0,0.0
8429b65ffffffff,87.0,0.0,0.0
8429b67ffffffff,131.0,0.0,0.0
8429b69ffffffff,23.0,0.0,0.0
8429b6bffffffff,596.0,0.0,0.0
8429b6dffffffff,12.0,0.0,0.0
842a065ffffffff,17.0,0.0,0.0
842a069ffffffff,8.0,0.0,0.0
842a06dffffffff,45.0,0.0,0.0
842a101ffffffff,6.0,0.0,0.0
842a103ffffffff,15.0,0.0,0.0
842a105ffffffff,5.0,0.0,0.0
842a107ffffffff,78.0,0.0,0.0
842a109ffffffff,58.0,0.0,0.0
842a121ffffffff,1.0,0.0,0.0
842a123ffffffff,77.0,0.0,0.0
842a125ffffffff,5.0,0.0,0.0
842a127ffffffff,3.0,0.0,0.0
842a129ffffffff,2.0,0.0,0.0
842a12bffffffff,6.0,0.0,0.0
842a12dffffffff,2.0,0.0,0.0
842a131ffffffff,12.0,0.0,0.0
842a133ffffffff,353.0,0.0,0.0
842a135ffffffff,11.0,0.0,0.0
842a137ffffffff,10.0,0.0,0.0
842a139ffffffff,10.0,0.0,0.0
842a13bffffffff,9.0,0.0,0.0
842a13dffffffff,109.0,0.0,0.0
842a143ffffffff,37.0,0.0,0.0
842a147ffffffff,27.0,0.0,0.0
842a159ffffffff,19.0,0.0,0.0
842a15dffffffff,104.0,0.0,0.0
842a1a5ffffffff,199.0,3.0,0.0
842a301ffffffff,66.0,0.0,0.0
842a303ffffffff,4.0,0.0,0.0
842a311ffffffff,315.0,0.0,0.0
842a313ffffffff,79.0,0.0,0.0
842a315ffffffff,113.0,0.0,0.0
842a317ffffffff,112.0,0.0,0.0
842a31dffffffff,22.0,0.0,0.0
842a333ffffffff,29.0,0.0,0.0
842a337ffffffff,20.0,0.0,0.0
842a339ffffffff,11.0,0.0,0.0
842a33bffffffff,122.0,0.0,0.0
842a349ffffffff,69.0,0.0,0.0
842a801ffffffff,23.0,0.0,0.0
842a803ffffffff,10.0,0.0,0.0
842a805ffffffff,2.0,0.0,0.0
842a80bffffffff,10.0,0.0,0.0
842a80dffffffff,17.0,0.0,0.0
842a811ffffffff,2.0,0.0,0.0
842a813ffffffff,6.0,0.0,0.0
842a817ffffffff,23.0,0.0,0.0
842a81bffffffff,2.0,0.0,0.0
842a81dffffffff,13.0,0.0,0.0
842a821ffffffff,30.0,0.0,0.0
842a823ffffffff,2.0,0.0,0.0
842a825ffffffff,165.0,0.0,0.0
842a827ffffffff,27.0,0.0,0.0
842a829ffffffff,19.0,0.0,0.0
842a82bffffffff,19.0,3.0,0.0
842a82dffffffff,70.0,0.0,0.0
842a831ffffffff,12.0,0.0,0.0
842a833ffffffff,21.0,0.0,0.0
842a837ffffffff,2.0,0.0,0.0
842a839ffffffff,2.0,0.0,0.0
842a83dffffffff,1.0,0.0,0.0
842a841ffffffff,70.0,0.0,0.0
842a843ffffffff,12.0,0.0,0.0
842a845ffffffff,45.0,0.0,0.0
842a847ffffffff,51.0,0.0,0.0
842a849ffffffff,15.0,0.0,0.0
842a84bffffffff,69.0,0.0,0.0
842a84dffffffff,52.0,0.0,0.0
842a851ffffffff,162.0,5.0,0.0
842a853ffffffff,5.0,0.0,0.0
842a855ffffffff,19.0,0.0,0.0
842a857ffffffff,231.0,5.0,0.0
842a859ffffffff,10.0,0.0,0.0
842a85bffffffff,119.0,0.0,0.0
842a85dffffffff,2.0,0.0,0.0
842a861ffffffff,63.0,0.0,0.0
842a863ffffffff,42.0,0.0,0.0
842a865ffffffff,83.0,0.0,0.0
842a867ffffffff,38.0,0.0,0.0
842a869ffffffff,16.0,0.0,0.0
842a86bffffffff,86.0,0.0,0.0
842a86dffffffff,38.0,0.0,0.0
842a881ffffffff,74.0,0.0,0.0
842a883ffffffff,82.0,0.0,0.0
842a885ffffffff,81.0,0.0,0.0
842a887ffffffff,44.0,0.0,0.0
842a889ffffffff,104.0,0.0,0.0
842a88bffffffff,109.0,0.0,0.0
842a88dffffffff,117.0,0.0,0.0
842a891ffffffff,18.0,0.0,0.0
842a893ffffffff,20.0,0.0,0.0
842a895ffffffff,113.0,0.0,0.0
842a897ffffffff,439.0,0.0,0.0
842a899ffffffff,121.0,0.0,0.0
842a89bffffffff,9.0,0.0,0.0
842a89dffffffff,213.0,0.0,0.0
842a8a1ffffffff,4.0,0.0,0.0
842a8a3ffffffff,18.0,0.0,0.0
842a8a5ffffffff,1.0,0.0,0.0
842a8a7ffffffff,4.0,0.0,0.0
842a8a9ffffffff,107.0,0.0,0.0
842a8abffffffff,23.0,0.0,0.0
842a8adffffffff,69.0,0.0,0.0
842a8b1ffffffff,321.0,0.0,0.0
842a8b3ffffffff,150.0,0.0,0.0
842a8b5ffffffff,263.0,0.0,0.0
842a8b7ffffffff,2.0,0.0,0.0
842a8b9ffffffff,14.0,0.0,0.0
842a8bbffffffff,657.0,0.0,0.0
842a8bdffffffff,52.0,0.0,0.0
842a8c1ffffffff,452.0,0.0,0.0
842a8c3ffffffff,120.0,0.0,0.0
842a8c5ffffffff,91.0,0.0,0.0
842a8c7ffffffff,138.0,0.0,0.0
842a8c9ffffffff,52.0,0.0,0.0
842a8cbffffffff,132.0,0.0,0.0
842a8cdffffffff,14.0,0.0,0.0
842a8d1ffffffff,25.0,0.0,0.0
842a8d3ffffffff,44.0,0.0,0.0
842a8d5ffffffff,139.0,0.0,0.0
842a8d7ffffffff,31.0,0.0,0.0
842a8d9ffffffff,86.0,0.0,0.0
842a8dbffffffff,373.0,0.0,0.0
842a8ddffffffff,174.0,0.0,0.0
842a8e1ffffffff,11.0,0.0,0.0
842a8e3ffffffff,224.0,0.0,0.0
842a8e5ffffffff,2.0,0.0,0.0
842a8e7ffffffff,8.0,0.0,0.0
842a8e9ffffffff,40.0,0.0,0.0
842a8ebffffffff,42.0,0.0,0.0
842a8edffffffff,14.0,0.0,0.0
842a901ffffffff,31.0,0.0,0.0
842a903ffffffff,293.0,0.0,0.0
842a905ffffffff,7.0,0.0,0.0
842a907ffffffff,138.0,0.0,0.0
842a909ffffffff,52.0,0.0,0.0
842a90bffffffff,80.0,0.0,0.0
842a90dffffffff,6.0,0.0,0.0
842a911ffffffff,44.0,0.0,0.0
842a913ffffffff,11.0,0.0,0.0
842a915ffffffff,7.0,0.0,0.0
842a917ffffffff,123.0,0.0,0.0
842a919ffffffff,105.0,0.0,0.0
842a91bffffffff,214.0,0.0,0.0
842a91dffffffff,60.0,0.0,0.0
842a921ffffffff,6.0,0.0,0.0
842a923ffffffff,98.0,0.0,0.0
842a925ffffffff,58.0,0.0,0.0
842a927ffffffff,11.0,0.0,0.0
842a929ffffffff,2.0,0.0,0.0
842a92bffffffff,23.0,0.0,0.0
842a92dffffffff,4.0,0.0,0.0
842a931ffffffff,305.0,0.0,0.0
842a933ffffffff,53.0,0.0,0.0
842a935ffffffff,365.0,0.0,0.0
842a937ffffffff,94.0,0.0,0.0
842a939ffffffff,129.0,0.0,0.0
842a93bffffffff,100.0,0.0,0.0
842a93dffffffff,103.0,0.0,0.0
842a941ffffffff,19.0,0.0,0.0
842a943ffffffff,46.0,0.0,0.0
842a945ffffffff,9.0,0.0,0.0
842a947ffffffff,8.0,0.0,0.0
842a949ffffffff,51.0,0.0,0.0
842a94bffffffff,4.0,0.0,0.0
842a94dffffffff,513.0,0.0,0.0
842a951ffffffff,46.0,0.0,0.0
842a953ffffffff,124.0,0.0,0.0
842a955ffffffff,26.0,0.0,0.0
842a957ffffffff,109.0,0.0,0.0
842a959ffffffff,177.0,0.0,0.0
842a95bffffffff,92.0,0.0,0.0
842a95dffffffff,7.0,0.0,0.0
842a965ffffffff,11.0,0.0,0.0
842a967ffffffff,5.0,0.0,0.0
842a96dffffffff,24.0,0.0,0.0
842a981ffffffff,4.0,0.0,0.0
842a983ffffffff,15.0,0.0,0.0
842a985ffffffff,15.0,0.0,0.0
842a987ffffffff,4.0,0.0,0.0
842a989ffffffff,3.0,0.0,0.0
842a98dffffffff,6.0,0.0,0.0
842a991ffffffff,18.0,0.0,0.0
842a993ffffffff,6.0,0.0,0.0
842a995ffffffff,18.0,0.0,0.0
842a997ffffffff,34.0,0.0,0.0
842a999ffffffff,15.0,0.0,0.0
842a99bffffffff,16.0,0.0,0.0
842a99dffffffff,26.0,0.0,0.0
842a9a1ffffffff,72.0,0.0,0.0
842a9a5ffffffff,113.0,0.0,0.0
842a9a7ffffffff,30.0,0.0,0.0
842a9a9ffffffff,69.0,0.0,0.0
842a9abffffffff,7.0,0.0,0.0
842a9adffffffff,165.0,0.0,0.0
842a9b1ffffffff,57.0,0.0,0.0
842a9b3ffffffff,49.0,0.0,0.0
842a9b5ffffffff,14.0,0.0,0.0
842a9b7ffffffff,37.0,0.0,0.0
842a9b9ffffffff,13.0,0.0,0.0
842a9bbffffffff,45.0,0.0,0.0
842a9c1ffffffff,125.0,0.0,0.0
842a9c3ffffffff,3.0,0.0,0.0
842a9c5ffffffff,39.0,0.0,0.0
842a9c7ffffffff,4.0,0.0,0.0
842a9c9ffffffff,6.0,0.0,0.0
842a9cbffffffff,14.0,0.0,0.0
842a9cdffffffff,35.0,0.0,0.0
842a9d1ffffffff,19.0,0.0,0.0
842a9d3ffffffff,4.0,0.0,0.0
842a9d5ffffffff,2.0,0.0,0.0
842a9d7ffffffff,4.0,0.0,0.0
842a9d9ffffffff,102.0,4.0,0.0
842a9dbffffffff,2.0,0.0,0.0
842a9ddffffffff,3.0,0.0,0.0
842a9e1ffffffff,11.0,0.0,0.0
842a9e3ffffffff,59.0,0.0,0.0
842a9e5ffffffff,21.0,0.0,0.0
842a9e7ffffffff,5.0,0.0,0.0
842a9e9ffffffff,321.0,0.0,0.0
842a9ebffffffff,25.0,0.0,0.0
842a9edffffffff,214.0,0.0,0.0
842aa07ffffffff,2.0,0.0,0.0
842aa11ffffffff,4.0,0.0,0.0
842aa13ffffffff,215.0,0.0,0.0
842aa15ffffffff,2.0,0.0,0.0
842aa17ffffffff,177.0,0.0,0.0
842aa19ffffffff,1.0,0.0,0.0
842aa1bffffffff,9.0,0.0,0.0
842aa27ffffffff,65.0,0.0,0.0
842aa31ffffffff,49.0,0.0,0.0
842aa33ffffffff,48.0,0.0,0.0
842aa35ffffffff,10.0,0.0,0.0
842aa37ffffffff,2.0,0.0,0.0
842aa39ffffffff,86.0,0.0,0.0
842aa3bffffffff,75.0,0.0,0.0
842aa53ffffffff,17.0,0.0,0.0
842aa81ffffffff,391.0,5.0,0.0
842aa83ffffffff,184.0,2.0,0.0
842aa85ffffffff,440.0,3.0,0.0
842aa87ffffffff,285.0,6.0,0.0
842aa89ffffffff,401.0,5.0,0.0
842aa8bffffffff,570.0,2.0,0.0
842aa8dffffffff,674.0,31.0,0.0
842aa91ffffffff,91.0,0.0,0.0
842aa93ffffffff,94.0,0.0,0.0
842aa95ffffffff,190.0,9.0,0.0
842aa97ffffffff,12.0,0.0,0.0
842aa99ffffffff,203.0,0.0,0.0
842aa9bffffffff,421.0,0.0,0.0
842aa9dffffffff,150.0,0.0,0.0
842aaa1ffffffff,306.0,0.0,0.0
842aaa3ffffffff,167.0,0.0,0.0
842aaa5ffffffff,23.0,0.0,0.0
842aaa7ffffffff,103.0,0.0,0.0
842aaa9ffffffff,809.0,9.0,0.0
842aaabffffffff,935.0,0.0,0.0
842aaadffffffff,110.0,0.0,0.0
842aab1ffffffff,143.0,0.0,0.0
842aab3ffffffff,72.0,0.0,0.0
842aab5ffffffff,22.0,0.0,0.0
842aab7ffffffff,82.0,0.0,0.0
842aab9ffffffff,128.0,4.0,0.0
842aabbffffffff,154.0,0.0,0.0
842aabdffffffff,164.0,4.0,0.0
842aac1ffffffff,663.0,0.0,0.0
842aac3ffffffff,426.0,2.0,0.0
842aac5ffffffff,172.0,0.0,0.0
842aac7ffffffff,310.0,1.0,0.0
842aac9ffffffff,35.0,0.0,0.0
842aacbffffffff,171.0,0.0,0.0
842aacdffffffff,149.0,0.0,0.0
842aad1ffffffff,3558.0,0.0,0.0
842aad3ffffffff,56.0,0.0,0.0
842aad5ffffffff,1036.0,0.0,0.0
842aad7ffffffff,213.0,0.0,0.0
842aad9ffffffff,160.0,0.0,0.0
842aadbffffffff,15.0,0.0,0.0
842aaddffffffff,198.0,0.0,0.0
842aae1ffffffff,18.0,0.0,0.0
842aae3ffffffff,254.0,0.0,0.0
842aae5ffffffff,65.0,0.0,0.0
842aae7ffffffff,41.0,0.0,0.0
842aae9ffffffff,15.0,0.0,0.0
842aaebffffffff,93.0,17.0,0.0
842aaedffffffff,55.0,0.0,0.0
842ab03ffffffff,84.0,0.0,0.0
842ab11ffffffff,7.0,0.0,0.0
842ab13ffffffff,12.0,0.0,0.0
842ab15ffffffff,18.0,0.0,0.0
842ab17ffffffff,11.0,0.0,0.0
842ab23ffffffff,8.0,0.0,0.0
842ab27ffffffff,276.0,0.0,0.0
842ab2bffffffff,507.0,0.0,0.0
842ab31ffffffff,19.0,0.0,0.0
842ab33ffffffff,29.0,0.0,0.0
842ab35ffffffff,82.0,0.0,0.0
842ab37ffffffff,18.0,0.0,0.0
842ab39ffffffff,32.0,0.0,0.0
842ab3bffffffff,110.0,0.0,0.0
842ab3dffffffff,11.0,0.0,0.0
842ad01ffffffff,3.0,0.0,0.0
842ad03ffffffff,13.0,0.0,0.0
842ad05ffffffff,1.0,0.0,0.0
842ad07ffffffff,5.0,0.0,0.0
842ad0bffffffff,11.0,0.0,0.0
842ad0dffffffff,2.0,0.0,0.0
842ad15ffffffff,2.0,0.0,0.0
842ad23ffffffff,1.0,0.0,0.0
842ad25ffffffff,33.0,0.0,0.0
842ad27ffffffff,7.0,0.0,0.0
842ad2bffffffff,6.0,0.0,0.0
842ad2dffffffff,93.0,0.0,0.0
842ad31ffffffff,4.0,0.0,0.0
842ad35ffffffff,27.0,0.0,0.0
842ad37ffffffff,7.0,0.0,0.0
842ad39ffffffff,4.0,0.0,0.0
842ad41ffffffff,2.0,0.0,0.0
842ad43ffffffff,3.0,0.0,0.0
842ad47ffffffff,4.0,0.0,0.0
842ad49ffffffff,120.0,0.0,0.0
842ad4bffffffff,25.0,0.0,0.0
842ad4dffffffff,6.0,0.0,0.0
842ad51ffffffff,12.0,0.0,0.0
842ad55ffffffff,3.0,0.0,0.0
842ad59ffffffff,233.0,0.0,0.0
842ad5bffffffff,6.0,0.0,0.0
842ad5dffffffff,37.0,0.0,0.0
842ad61ffffffff,61.0,0.0,0.0
842ad63ffffffff,3.0,0.0,0.0
842ad65ffffffff,34.0,0.0,0.0
842ad67ffffffff,13.0,0.0,0.0
842ad69ffffffff,80.0,0.0,0.0
842ad6bffffffff,153.0,0.0,0.0
842ad6dffffffff,531.0,0.0,0.0
842af01ffffffff,14.0,0.0,0.0
842af03ffffffff,29.0,0.0,0.0
842af05ffffffff,79.0,0.0,0.0
842af07ffffffff,15.0,0.0,0.0
842af0dffffffff,486.0,0.0,0.0
842af15ffffffff,11.0,0.0,0.0
842af17ffffffff,1.0,0.0,0.0
842af21ffffffff,7.0,0.0,0.0
842af23ffffffff,2.0,0.0,0.0
842af25ffffffff,45.0,0.0,0.0
842af27ffffffff,15.0,0.0,0.0
842af29ffffffff,47.0,0.0,0.0
842af2bffffffff,9.0,0.0,0.0
842af2dffffffff,24.0,0.0,0.0
842af31ffffffff,4.0,0.0,0.0
842af35ffffffff,7.0,0.0,0.0
842af37ffffffff,19.0,0.0,0.0
842af39ffffffff,11.0,0.0,0.0
842af61ffffffff,174.0,0.0,0.0
842af63ffffffff,103.0,0.0,0.0
842af65ffffffff,103.0,0.0,0.0
842af67ffffffff,56.0,0.0,0.0
842af69ffffffff,62.0,0.0,0.0
842af6bffffffff,193.0,0.0,0.0
842af6dffffffff,208.0,0.0,0.0
842b011ffffffff,6.0,0.0,0.0
842b013ffffffff,126.0,0.0,0.0
842b017ffffffff,2.0,0.0,0.0
842b03bffffffff,26.0,0.0,0.0
842b0a5ffffffff,5.0,0.0,0.0
842b0a7ffffffff,8.0,0.0,0.0
842b0c5ffffffff,26.0,0.0,0.0
842b0e1ffffffff,2.0,0.0,0.0
842b0e9ffffffff,2.0,0.0,0.0
842b199ffffffff,11.0,0.0,0.0
842b285ffffffff,10.0,0.0,0.0
8444125ffffffff,2.0,0.0,0.0
844412dffffffff,4.0,0.0,0.0
8444165ffffffff,2.0,0.0,0.0
844416bffffffff,1.0,0.0,0.0
84441b5ffffffff,2.0,0.0,0.0
8444249ffffffff,1.0,0.0,0.0
8444401ffffffff,57.0,0.0,0.0
8444403ffffffff,22.0,0.0,0.0
8444405ffffffff,83.0,0.0,0.0
8444407ffffffff,8.0,0.0,0.0
8444409ffffffff,246.0,0.0,0.0
844440bffffffff,14.0,0.0,0.0
844440dffffffff,312.0,0.0,0.0
8444411ffffffff,38.0,0.0,0.0
8444413ffffffff,20.0,0.0,0.0
8444415ffffffff,48.0,0.0,0.0
8444417ffffffff,18.0,0.0,0.0
8444419ffffffff,169.0,0.0,0.0
844441bffffffff,31.0,0.0,0.0
844441dffffffff,14.0,0.0,0.0
8444421ffffffff,5.0,0.0,0.0
8444423ffffffff,2.0,0.0,0.0
8444425ffffffff,64.0,0.0,0.0
8444427ffffffff,8.0,0.0,0.0
8444429ffffffff,88.0,0.0,0.0
844442bffffffff,12.0,0.0,0.0
844442dffffffff,218.0,0.0,0.0
8444431ffffffff,2.0,0.0,0.0
8444433ffffffff,28.0,0.0,0.0
8444437ffffffff,27.0,0.0,0.0
8444439ffffffff,52.0,0.0,0.0
844443bffffffff,18.0,0.0,0.0
844443dffffffff,21.0,0.0,0.0
8444443ffffffff,17.0,0.0,0.0
8444445ffffffff,2.0,0.0,0.0
8444447ffffffff,7.0,0.0,0.0
844444bffffffff,5.0,0.0,0.0
8444451ffffffff,4.0,0.0,0.0
8444453ffffffff,21.0,0.0,0.0
8444455ffffffff,14.0,0.0,0.0
8444457ffffffff,9.0,0.0,0.0
8444459ffffffff,48.0,0.0,0.0
844445bffffffff,17.0,0.0,0.0
844445dffffffff,14.0,0.0,0.0
8444461ffffffff,3.0,0.0,0.0
8444463ffffffff,47.0,0.0,0.0
8444465ffffffff,85.0,0.0,0.0
8444467ffffffff,74.0,0.0,0.0
844446bffffffff,27.0,0.0,0.0
844446dffffffff,2.0,0.0,0.0
8444481ffffffff,8.0,0.0,0.0
8444483ffffffff,2.0,0.0,0.0
8444485ffffffff,2.0,0.0,0.0
8444487ffffffff,4.0,0.0,0.0
8444489ffffffff,13.0,0.0,0.0
844448bffffffff,48.0,0.0,0.0
844448dffffffff,31.0,0.0,0.0
8444491ffffffff,2.0,0.0,0.0
8444493ffffffff,17.0,0.0,0.0
8444495ffffffff,28.0,0.0,0.0
8444497ffffffff,11.0,0.0,0.0
8444499ffffffff,183.0,0.0,0.0
844449bffffffff,114.0,0.0,0.0
844449dffffffff,43.0,0.0,0.0
84444a1ffffffff,33.0,0.0,0.0
84444a3ffffffff,15.0,0.0,0.0
84444a5ffffffff,17.0,0.0,0.0
84444a7ffffffff,12.0,0.0,0.0
84444a9ffffffff,8.0,0.0,0.0
84444abffffffff,10.0,0.0,0.0
84444adffffffff,1.0,0.0,0.0
84444b1ffffffff,63.0,0.0,0.0
84444b3ffffffff,1.0,0.0,0.0
84444b5ffffffff,47.0,0.0,0.0
84444b7ffffffff,91.0,0.0,0.0
84444b9ffffffff,27.0,0.0,0.0
84444bbffffffff,3.0,0.0,0.0
84444bdffffffff,8.0,0.0,0.0
84444c1ffffffff,190.0,0.0,0.0
84444c3ffffffff,185.0,0.0,0.0
84444c5ffffffff,17.0,0.0,0.0
84444c7ffffffff,32.0,0.0,0.0
84444c9ffffffff,42.0,0.0,0.0
84444cbffffffff,32.0,0.0,0.0
84444cdffffffff,25.0,0.0,0.0
84444d1ffffffff,53.0,0.0,0.0
84444d3ffffffff,23.0,0.0,0.0
84444d5ffffffff,35.0,0.0,0.0
84444d7ffffffff,20.0,0.0,0.0
84444d9ffffffff,60.0,0.0,0.0
84444dbffffffff,64.0,0.0,0.0
84444ddffffffff,110.0,0.0,0.0
84444e1ffffffff,204.0,0.0,0.0
84444e3ffffffff,5.0,0.0,0.0
84444e5ffffffff,5.0,0.0,0.0
84444e7ffffffff,45.0,0.0,0.0
84444e9ffffffff,16.0,0.0,0.0
84444ebffffffff,19.0,0.0,0.0
84444edffffffff,16.0,0.0,0.0
8444501ffffffff,41.0,0.0,0.0
8444503ffffffff,21.0,0.0,0.0
8444505ffffffff,11.0,0.0,0.0
8444507ffffffff,55.0,0.0,0.0
8444509ffffffff,117.0,0.0,0.0
844450bffffffff,47.0,0.0,0.0
844450dffffffff,102.0,0.0,0.0
8444511ffffffff,47.0,0.0,0.0
8444515ffffffff,2.0,0.0,0.0
8444519ffffffff,13.0,0.0,0.0
844451bffffffff,10.0,0.0,0.0
844451dffffffff,12.0,0.0,0.0
8444521ffffffff,20.0,0.0,0.0
8444525ffffffff,4.0,0.0,0.0
8444527ffffffff,3.0,0.0,0.0
8444529ffffffff,41.0,0.0,0.0
844452bffffffff,32.0,0.0,0.0
844452dffffffff,12.0,0.0,0.0
8444537ffffffff,3.0,0.0,0.0
8444539ffffffff,14.0,0.0,0.0
844453bffffffff,6.0,0.0,0.0
844453dffffffff,16.0,0.0,0.0
8444551ffffffff,37.0,0.0,0.0
8444553ffffffff,6.0,0.0,0.0
8444555ffffffff,288.0,0.0,0.0
8444557ffffffff,135.0,0.0,0.0
844455bffffffff,241.0,0.0,0.0
8444563ffffffff,128.0,0.0,0.0
8444567ffffffff,2.0,0.0,0.0
8444581ffffffff,1.0,0.0,0.0
8444583ffffffff,11.0,0.0,0.0
8444585ffffffff,3.0,0.0,0.0
8444587ffffffff,18.0,0.0,0.0
844458bffffffff,8.0,0.0,0.0
8444591ffffffff,4.0,0.0,0.0
8444593ffffffff,6.0,0.0,0.0
8444595ffffffff,137.0,0.0,0.0
8444597ffffffff,8.0,0.0,0.0
8444599ffffffff,8.0,0.0,0.0
844459bffffffff,10.0,0.0,0.0
84445a1ffffffff,86.0,0.0,0.0
84445a3ffffffff,2.0,0.0,0.0
84445a5ffffffff,9.0,0.0,0.0
84445a7ffffffff,3.0,0.0,0.0
84445a9ffffffff,125.0,0.0,0.0
84445abffffffff,14.0,0.0,0.0
84445adffffffff,70.0,0.0,0.0
84445b1ffffffff,205.0,0.0,0.0
84445b3ffffffff,26.0,0.0,0.0
84445b5ffffffff,2.0,0.0,0.0
84445b7ffffffff,148.0,0.0,0.0
84445b9ffffffff,20.0,0.0,0.0
84445bbffffffff,2.0,0.0,0.0
84445bdffffffff,1.0,0.0,0.0
84445c1ffffffff,12.0,0.0,0.0
84445c3ffffffff,41.0,0.0,0.0
84445c5ffffffff,2.0,0.0,0.0
84445c7ffffffff,51.0,0.0,0.0
84445cdffffffff,2.0,0.0,0.0
84445d1ffffffff,14.0,0.0,0.0
84445d3ffffffff,10.0,0.0,0.0
84445d5ffffffff,6.0,0.0,0.0
84445d7ffffffff,14.0,0.0,0.0
84445d9ffffffff,12.0,0.0,0.0
84445dbffffffff,7.0,0.0,0.0
84445ddffffffff,8.0,0.0,0.0
84445e1ffffffff,2.0,0.0,0.0
84445e5ffffffff,1.0,0.0,0.0
84445e7ffffffff,34.0,0.0,0.0
84445e9ffffffff,4.0,0.0,0.0
8444633ffffffff,137.0,0.0,0.0
8444637ffffffff,4.0,0.0,0.0
8444681ffffffff,41.0,0.0,0.0
8444683ffffffff,17.0,0.0,0.0
8444685ffffffff,119.0,0.0,0.0
8444687ffffffff,11.0,0.0,0.0
8444689ffffffff,59.0,0.0,0.0
844468bffffffff,9.0,0.0,0.0
844468dffffffff,73.0,0.0,0.0
8444691ffffffff,2.0,0.0,0.0
