cell_id,Larus dominicanus,Larus dominicanus dominicanus,Larus dominicanus austrinus,Larus dominicanus judithae,Larus dominicanus vetula,Larus dominicanus melisandae
84ce815ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84ce817ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
84ce819ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84ce81bffffffff,27.0,0.0,0.0,0.0,0.0,0.0
84ce81dffffffff,73.0,0.0,0.0,0.0,0.0,0.0
84ce827ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ce82bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ce831ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84ce833ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ce837ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84ce839ffffffff,138.0,0.0,0.0,0.0,0.0,0.0
84ce83bffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84ce83dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84ce847ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84ce851ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84ce853ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84ce855ffffffff,157.0,0.0,0.0,0.0,0.0,0.0
84ce857ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
84ce859ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ce85bffffffff,36.0,0.0,0.0,0.0,0.0,0.0
84ce865ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84ce881ffffffff,486.0,4.0,0.0,0.0,0.0,0.0
84ce885ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84ce887ffffffff,74.0,0.0,0.0,0.0,0.0,0.0
84ce889ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84ce88dffffffff,66.0,0.0,0.0,0.0,0.0,0.0
84ce891ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84ce895ffffffff,99.0,0.0,0.0,0.0,0.0,0.0
84ce899ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84ce89dffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84ce8a1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84ce8a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ce8a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ce8a9ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84ce8b1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84ce8b3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84ce8b7ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84ce8b9ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
84ce8bbffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84ce8bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ce8c1ffffffff,864.0,3.0,0.0,0.0,0.0,0.0
84ce8c3ffffffff,249.0,0.0,0.0,0.0,0.0,0.0
84ce8c5ffffffff,10.0,1.0,0.0,0.0,0.0,0.0
84ce8c7ffffffff,561.0,0.0,0.0,0.0,0.0,0.0
84ce8c9ffffffff,183.0,4.0,0.0,0.0,0.0,0.0
84ce8cbffffffff,143.0,0.0,0.0,0.0,0.0,0.0
84ce8cdffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84ce8e1ffffffff,455.0,2.0,0.0,0.0,0.0,0.0
84ce8e3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84ce8e5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84ce8e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ce8e9ffffffff,52.0,0.0,0.0,0.0,0.0,0.0
84ce8ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ce8edffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84ce917ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84ce931ffffffff,35.0,0.0,0.0,0.0,0.0,0.0
84ce933ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84ce935ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84ce937ffffffff,70.0,0.0,0.0,0.0,0.0,0.0
84ce93bffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84ce981ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ce983ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84ce989ffffffff,71.0,0.0,0.0,0.0,0.0,0.0
84ce98dffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84ce993ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84ce995ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84ce997ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84ce999ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84ce99bffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84ce9b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ce9bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ce9c3ffffffff,52.0,0.0,0.0,0.0,0.0,0.0
84ce9c7ffffffff,131.0,0.0,0.0,0.0,0.0,0.0
84ce9d1ffffffff,110.0,0.0,0.0,0.0,0.0,0.0
84ce9d3ffffffff,37.0,0.0,0.0,0.0,0.0,0.0
84ce9d5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84ce9d7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84ce9d9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84ce9dbffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84ce9ddffffffff,57.0,0.0,0.0,0.0,0.0,0.0
84ce9e3ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84ce9e5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84cea03ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cea05ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84cea07ffffffff,36.0,0.0,0.0,0.0,0.0,0.0
84cea11ffffffff,651.0,6.0,0.0,0.0,0.0,0.0
84cea13ffffffff,86.0,3.0,0.0,0.0,0.0,0.0
84cea17ffffffff,268.0,2.0,0.0,0.0,0.0,0.0
84cea1bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84cea21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cea29ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84cea2bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84cea31ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84cea37ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84cea39ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84cea3dffffffff,36.0,0.0,0.0,0.0,0.0,0.0
84cea4bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84cea4dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84cea51ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84cea53ffffffff,40.0,0.0,0.0,0.0,0.0,0.0
84cea59ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84cea5bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84cea6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cea81ffffffff,11.0,6.0,0.0,0.0,0.0,0.0
84cea85ffffffff,953.0,17.0,0.0,0.0,0.0,0.0
84cea87ffffffff,44.0,0.0,0.0,0.0,0.0,0.0
84cea89ffffffff,595.0,53.0,0.0,0.0,0.0,0.0
84cea8dffffffff,1445.0,56.0,0.0,0.0,0.0,0.0
84ceaa1ffffffff,59.0,4.0,0.0,0.0,0.0,0.0
84ceaa5ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84ceaa7ffffffff,150.0,16.0,0.0,0.0,0.0,0.0
84ceaa9ffffffff,1414.0,44.0,0.0,0.0,0.0,0.0
84ceaabffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84ceaadffffffff,52.0,0.0,0.0,0.0,0.0,0.0
84ceab5ffffffff,87.0,0.0,0.0,0.0,0.0,0.0
84ceabbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84ceabdffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84ceac1ffffffff,854.0,118.0,0.0,0.0,0.0,0.0
84ceac3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84ceac5ffffffff,430.0,34.0,0.0,0.0,0.0,0.0
84ceac7ffffffff,215.0,9.0,0.0,0.0,0.0,0.0
84ceac9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84ceacdffffffff,170.0,13.0,0.0,0.0,0.0,0.0
84ceae1ffffffff,126.0,9.0,0.0,0.0,0.0,0.0
84ceae3ffffffff,1095.0,57.0,0.0,0.0,0.0,0.0
84ceae5ffffffff,104.0,4.0,0.0,0.0,0.0,0.0
84ceae7ffffffff,1964.0,48.0,0.0,0.0,0.0,0.0
84ceae9ffffffff,32.0,1.0,0.0,0.0,0.0,0.0
84ceaebffffffff,87.0,5.0,0.0,0.0,0.0,0.0
84ceaedffffffff,38.0,0.0,0.0,0.0,0.0,0.0
84ceb31ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84ced65ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84ced6dffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84cf101ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cf103ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cf105ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84cf107ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84cf109ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84cf10dffffffff,11.0,4.0,0.0,0.0,0.0,0.0
84cf119ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84cf121ffffffff,20.0,3.0,0.0,0.0,0.0,0.0
84cf123ffffffff,28.0,0.0,0.0,0.0,0.0,0.0
84cf125ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84cf127ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84cf129ffffffff,328.0,39.0,0.0,0.0,0.0,0.0
84cf12bffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84cf131ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84cf135ffffffff,19.0,2.0,0.0,0.0,0.0,0.0
84cf13bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84cf13dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cf141ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cf163ffffffff,30.0,7.0,0.0,0.0,0.0,0.0
84cf165ffffffff,96.0,2.0,0.0,0.0,0.0,0.0
84cf167ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84cf169ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cf16dffffffff,77.0,14.0,0.0,0.0,0.0,0.0
84cf185ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cf1edffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cf325ffffffff,52.0,26.0,0.0,0.0,0.0,0.0
84cf327ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84cf329ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cf32dffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84cf813ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84cf853ffffffff,57.0,5.0,0.0,0.0,0.0,0.0
84cf859ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84cf881ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
84cf887ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
84cf88dffffffff,67.0,0.0,0.0,0.0,0.0,0.0
84cf891ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84cf893ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84cf895ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84cf897ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84cf899ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84cf89bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cf8a3ffffffff,53.0,0.0,0.0,0.0,0.0,0.0
84cf8a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cf8b3ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84cf8b5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84cf8b9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84cf8bbffffffff,72.0,0.0,0.0,0.0,0.0,0.0
84cf8bdffffffff,101.0,0.0,0.0,0.0,0.0,0.0
84cf8c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cf8c5ffffffff,56.0,2.0,0.0,0.0,0.0,0.0
84cf8c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cf8c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84cf8d3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84cf8d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cf8e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cf8e9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84cf8ebffffffff,45.0,0.0,0.0,0.0,0.0,0.0
84cf901ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
84cf909ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
84cf911ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84cf913ffffffff,99.0,0.0,0.0,0.0,0.0,0.0
84cf921ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cf92dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cf941ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cf943ffffffff,458.0,0.0,0.0,0.0,0.0,0.0
84cf94bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84cf955ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84cf95dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84cf989ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84cf98bffffffff,59.0,0.0,0.0,0.0,0.0,0.0
84cf98dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84cf9cbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84cf9e1ffffffff,151.0,0.0,0.0,0.0,0.0,0.0
84cf9e9ffffffff,78.0,0.0,0.0,0.0,0.0,0.0
84cf9ebffffffff,29.0,0.0,0.0,0.0,0.0,0.0
84cfa01ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84cfa05ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
84cfa07ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84cfa09ffffffff,70.0,0.0,0.0,0.0,0.0,0.0
84cfa0dffffffff,284.0,0.0,0.0,0.0,0.0,0.0
84cfa13ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84cfa19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cfa21ffffffff,630.0,2.0,0.0,0.0,0.0,0.0
84cfa23ffffffff,78.0,1.0,0.0,0.0,0.0,0.0
84cfa27ffffffff,181.0,2.0,0.0,0.0,0.0,0.0
84cfa29ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84cfa2bffffffff,71.0,7.0,0.0,0.0,0.0,0.0
84cfa41ffffffff,33.0,4.0,0.0,0.0,0.0,0.0
84cfa43ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
84cfa45ffffffff,1086.0,26.0,0.0,0.0,0.0,0.0
84cfa47ffffffff,4849.0,63.0,0.0,0.0,0.0,0.0
84cfa49ffffffff,782.0,129.0,0.0,0.0,0.0,0.0
84cfa4bffffffff,14.0,6.0,0.0,0.0,0.0,0.0
84cfa4dffffffff,24.0,0.0,0.0,0.0,0.0,0.0
84cfa55ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84cfa57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cfa59ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84cfa5bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84cfa5dffffffff,38.0,7.0,0.0,0.0,0.0,0.0
84cfa89ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84cfa91ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cfa99ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84cfaa1ffffffff,72.0,4.0,0.0,0.0,0.0,0.0
84cfaa3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84cfaa7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cfaadffffffff,145.0,8.0,0.0,0.0,0.0,0.0
84cfab3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84cfabbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cfac5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84cfac7ffffffff,4.0,1.0,0.0,0.0,0.0,0.0
84cfac9ffffffff,73.0,1.0,0.0,0.0,0.0,0.0
84cfacdffffffff,526.0,10.0,0.0,0.0,0.0,0.0
84cfad3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84cfad7ffffffff,9.0,1.0,0.0,0.0,0.0,0.0
84cfae3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cfae7ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84cfb11ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84cfb13ffffffff,188.0,2.0,0.0,0.0,0.0,0.0
84cfb17ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84cfb37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84d44d9ffffffff,46.0,0.0,0.0,0.0,0.0,0.0
84d44dbffffffff,227.0,0.0,0.0,0.0,0.0,0.0
84d46b3ffffffff,116.0,0.0,0.0,0.0,0.0,0.0
84d8b65ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
84da00dffffffff,72.0,0.0,0.0,0.0,0.0,0.0
84da189ffffffff,123.0,0.0,0.0,0.0,0.0,0.0
84da18bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84da1d5ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84da733ffffffff,79.0,0.0,0.0,0.0,0.0,0.0
84da801ffffffff,69.0,0.0,0.0,0.0,0.0,0.0
84da803ffffffff,126.0,0.0,0.0,0.0,0.0,0.0
84da805ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
84da807ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84da809ffffffff,129.0,0.0,0.0,0.0,0.0,0.0
84da80bffffffff,113.0,0.0,0.0,0.0,0.0,0.0
84da80dffffffff,39.0,0.0,0.0,0.0,0.0,0.0
84da811ffffffff,67.0,1.0,0.0,0.0,0.0,0.0
84da813ffffffff,183.0,0.0,0.0,0.0,0.0,0.0
84da815ffffffff,140.0,0.0,0.0,0.0,0.0,0.0
84da817ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84da819ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84da81bffffffff,22.0,2.0,0.0,0.0,0.0,0.0
84da81dffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84da821ffffffff,128.0,0.0,0.0,0.0,0.0,0.0
84da823ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84da825ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84da827ffffffff,35.0,0.0,0.0,0.0,0.0,0.0
84da829ffffffff,118.0,0.0,0.0,0.0,0.0,0.0
84da82bffffffff,135.0,0.0,0.0,0.0,0.0,0.0
84da82dffffffff,135.0,0.0,0.0,0.0,0.0,0.0
84da831ffffffff,43.0,0.0,0.0,0.0,0.0,0.0
84da833ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84da835ffffffff,49.0,0.0,0.0,0.0,0.0,0.0
84da837ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84da839ffffffff,259.0,0.0,0.0,0.0,0.0,0.0
84da83bffffffff,129.0,0.0,0.0,0.0,0.0,0.0
84da83dffffffff,77.0,0.0,0.0,0.0,0.0,0.0
84da841ffffffff,201.0,0.0,0.0,0.0,0.0,0.0
84da843ffffffff,2006.0,0.0,0.0,0.0,0.0,0.0
84da845ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
84da847ffffffff,591.0,0.0,0.0,0.0,0.0,0.0
84da84bffffffff,25.0,0.0,0.0,0.0,0.0,0.0
84da851ffffffff,268.0,0.0,0.0,0.0,0.0,0.0
84da853ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
84da855ffffffff,244.0,0.0,0.0,0.0,0.0,0.0
84da857ffffffff,131.0,0.0,0.0,0.0,0.0,0.0
84da859ffffffff,146.0,0.0,0.0,0.0,0.0,0.0
84da85bffffffff,193.0,0.0,0.0,0.0,0.0,0.0
84da85dffffffff,165.0,0.0,0.0,0.0,0.0,0.0
84da861ffffffff,122.0,0.0,0.0,0.0,0.0,0.0
84da863ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
84da865ffffffff,132.0,0.0,0.0,0.0,0.0,0.0
84da867ffffffff,262.0,0.0,0.0,0.0,0.0,0.0
84da86bffffffff,245.0,0.0,0.0,0.0,0.0,0.0
84da8c1ffffffff,61.0,0.0,0.0,0.0,0.0,0.0
84da8c3ffffffff,143.0,0.0,0.0,0.0,0.0,0.0
84da8c5ffffffff,63.0,0.0,0.0,0.0,0.0,0.0
84da8c7ffffffff,310.0,0.0,0.0,0.0,0.0,0.0
84da8c9ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
84da8cdffffffff,23.0,0.0,0.0,0.0,0.0,0.0
84da8e1ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
84da8e3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84da8e5ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
84da8e9ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84da8ebffffffff,147.0,3.0,0.0,0.0,0.0,0.0
84da8edffffffff,210.0,5.0,0.0,0.0,0.0,0.0
84da901ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84da903ffffffff,92.0,0.0,0.0,0.0,0.0,0.0
84da905ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84da907ffffffff,69.0,0.0,0.0,0.0,0.0,0.0
84da909ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
84da90bffffffff,69.0,0.0,0.0,0.0,0.0,0.0
84da90dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84da919ffffffff,34.0,0.0,0.0,0.0,0.0,0.0
84da91bffffffff,136.0,0.0,0.0,0.0,0.0,0.0
84da91dffffffff,213.0,0.0,0.0,0.0,0.0,0.0
84da921ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84da925ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84da929ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84da92bffffffff,115.0,0.0,0.0,0.0,0.0,0.0
84da92dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84da93dffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84da941ffffffff,134.0,0.0,0.0,0.0,0.0,0.0
84da943ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84da945ffffffff,127.0,0.0,0.0,0.0,0.0,0.0
84da947ffffffff,246.0,0.0,0.0,0.0,0.0,0.0
84da949ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84da94bffffffff,1225.0,0.0,0.0,0.0,0.0,0.0
84da94dffffffff,92.0,0.0,0.0,0.0,0.0,0.0
84da951ffffffff,180.0,0.0,0.0,0.0,0.0,0.0
84da953ffffffff,68.0,0.0,0.0,0.0,0.0,0.0
84da955ffffffff,90.0,0.0,0.0,0.0,0.0,0.0
84da957ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84da959ffffffff,118.0,0.0,0.0,0.0,0.0,0.0
84da95bffffffff,58.0,0.0,0.0,0.0,0.0,0.0
84da95dffffffff,95.0,0.0,0.0,0.0,0.0,0.0
84da961ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
84da963ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84da965ffffffff,255.0,0.0,0.0,0.0,0.0,0.0
84da967ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84da969ffffffff,64.0,0.0,0.0,0.0,0.0,0.0
84da96bffffffff,75.0,0.0,0.0,0.0,0.0,0.0
84da96dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84da9c9ffffffff,87.0,0.0,0.0,0.0,0.0,0.0
84daa85ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84daa87ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84daa91ffffffff,52.0,0.0,0.0,0.0,0.0,0.0
84daaa1ffffffff,850.0,62.0,0.0,0.0,0.0,0.0
84daaa3ffffffff,42.0,1.0,0.0,0.0,0.0,0.0
84daaa5ffffffff,222.0,5.0,0.0,0.0,0.0,0.0
84daaa7ffffffff,276.0,6.0,0.0,0.0,0.0,0.0
84daaa9ffffffff,72.0,12.0,0.0,0.0,0.0,0.0
84daaabffffffff,962.0,71.0,0.0,0.0,0.0,0.0
84daaadffffffff,211.0,2.0,0.0,0.0,0.0,0.0
84daabdffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84dab31ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84dab35ffffffff,183.0,0.0,0.0,0.0,0.0,0.0
84dab37ffffffff,1027.0,0.0,0.0,0.0,0.0,0.0
84db825ffffffff,37.0,0.0,0.0,0.0,0.0,0.0
84db857ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
84de091ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84de0a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84de625ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84de629ffffffff,21.0,2.0,0.0,0.0,0.0,0.0
84de62dffffffff,229.0,54.0,0.0,0.0,0.0,0.0
84de661ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84de665ffffffff,63.0,0.0,0.0,0.0,0.0,0.0
84de667ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84de701ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
84de703ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
84de707ffffffff,513.0,31.0,0.0,0.0,0.0,0.0
84de709ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84de70bffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84de719ffffffff,41.0,0.0,0.0,0.0,0.0,0.0
84de71dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84de725ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84de72bffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84de739ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84de743ffffffff,86.0,0.0,0.0,0.0,0.0,0.0
84de753ffffffff,115.0,4.0,0.0,0.0,0.0,0.0
84de757ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84de807ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84de821ffffffff,82.0,0.0,0.0,0.0,0.0,0.0
84de825ffffffff,44.0,0.0,0.0,0.0,0.0,0.0
84de829ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84de82bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84de82dffffffff,156.0,5.0,0.0,0.0,0.0,0.0
84de835ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84de909ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84de90bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84de947ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84de951ffffffff,122.0,2.0,0.0,0.0,0.0,0.0
84de953ffffffff,336.0,12.0,0.0,0.0,0.0,0.0
84de955ffffffff,117.0,6.0,0.0,0.0,0.0,0.0
