cell_id,Pardalotus striatus,Pardalotus striatus [melanocephalus Group],Pardalotus striatus ornatus,Pardalotus striatus striatus,Pardalotus striatus substriatus
84bed17ffffffff,8.0,0.0,0.0,0.0,0.0
84bed19ffffffff,16.0,0.0,0.0,0.0,0.0
84bed21ffffffff,2.0,0.0,0.0,0.0,0.0
84bed23ffffffff,2.0,0.0,0.0,0.0,0.0
84bed25ffffffff,34.0,0.0,0.0,0.0,0.0
84bed27ffffffff,3.0,0.0,0.0,0.0,0.0
84bed2bffffffff,11.0,2.0,0.0,0.0,0.0
84bed2dffffffff,4.0,0.0,0.0,0.0,0.0
84bed33ffffffff,4.0,2.0,0.0,0.0,0.0
84bed37ffffffff,1.0,0.0,0.0,0.0,0.0
84bed3bffffffff,41.0,0.0,0.0,0.0,0.0
84bed41ffffffff,20.0,0.0,0.0,0.0,0.0
84bed43ffffffff,28.0,0.0,0.0,0.0,0.0
84bed45ffffffff,24.0,0.0,0.0,0.0,0.0
84bed47ffffffff,8.0,0.0,0.0,0.0,0.0
84bed49ffffffff,2.0,0.0,0.0,0.0,0.0
84bed4bffffffff,5.0,3.0,0.0,0.0,0.0
84bed4dffffffff,9.0,0.0,0.0,0.0,0.0
84bed57ffffffff,6.0,0.0,0.0,0.0,0.0
84bed59ffffffff,34.0,0.0,0.0,0.0,0.0
84bed5bffffffff,4.0,0.0,0.0,0.0,0.0
84bed5dffffffff,3.0,0.0,0.0,0.0,0.0
84bed61ffffffff,4.0,0.0,0.0,0.0,0.0
84bed67ffffffff,17.0,0.0,0.0,0.0,0.0
84bed69ffffffff,7.0,0.0,0.0,0.0,0.0
84bed6dffffffff,16.0,0.0,0.0,0.0,0.0
84bed87ffffffff,7.0,0.0,0.0,0.0,0.0
84bed89ffffffff,7.0,0.0,0.0,0.0,3.0
84bedb1ffffffff,3.0,0.0,0.0,0.0,0.0
84bedb3ffffffff,2.0,0.0,0.0,0.0,0.0
84bedc1ffffffff,4.0,0.0,0.0,0.0,0.0
84bedc3ffffffff,2.0,0.0,0.0,0.0,0.0
84bedcbffffffff,9.0,0.0,0.0,0.0,0.0
84bedcdffffffff,11.0,0.0,0.0,0.0,0.0
84bedd1ffffffff,22.0,0.0,0.0,0.0,0.0
84bedd5ffffffff,2.0,0.0,0.0,0.0,0.0
84bedddffffffff,2.0,0.0,0.0,0.0,0.0
84bede5ffffffff,54.0,1.0,0.0,0.0,0.0
84bededffffffff,33.0,0.0,0.0,0.0,0.0
84bee01ffffffff,82.0,0.0,4.0,0.0,0.0
84bee05ffffffff,31.0,0.0,0.0,0.0,0.0
84bee07ffffffff,27.0,0.0,0.0,0.0,0.0
84bee09ffffffff,7.0,0.0,0.0,0.0,0.0
84bee0bffffffff,6.0,0.0,0.0,0.0,0.0
84bee0dffffffff,3.0,0.0,0.0,0.0,0.0
84bee11ffffffff,5.0,0.0,0.0,0.0,0.0
84bee13ffffffff,4.0,0.0,0.0,0.0,0.0
84bee15ffffffff,4.0,0.0,0.0,0.0,0.0
84bee17ffffffff,36.0,0.0,0.0,0.0,0.0
84bee19ffffffff,13.0,0.0,0.0,0.0,0.0
84bee1bffffffff,8.0,0.0,0.0,0.0,0.0
84bee25ffffffff,11.0,0.0,0.0,0.0,0.0
84bee27ffffffff,4.0,0.0,0.0,0.0,0.0
84bee29ffffffff,17.0,0.0,0.0,0.0,0.0
84bee2bffffffff,6.0,0.0,0.0,0.0,0.0
84bee2dffffffff,19.0,0.0,0.0,0.0,0.0
84bee31ffffffff,2.0,0.0,0.0,0.0,0.0
84bee33ffffffff,8.0,0.0,0.0,0.0,0.0
84bee37ffffffff,5.0,0.0,0.0,0.0,0.0
84bee3bffffffff,8.0,0.0,0.0,0.0,0.0
84bee3dffffffff,3.0,0.0,0.0,0.0,1.0
84bee41ffffffff,51.0,0.0,0.0,0.0,0.0
84bee43ffffffff,4.0,0.0,0.0,0.0,0.0
84bee45ffffffff,3.0,0.0,0.0,0.0,0.0
84bee47ffffffff,1.0,0.0,0.0,0.0,0.0
84bee49ffffffff,27.0,0.0,0.0,0.0,0.0
84bee4bffffffff,32.0,0.0,2.0,0.0,3.0
84bee4dffffffff,17.0,0.0,0.0,0.0,0.0
84bee51ffffffff,32.0,0.0,0.0,0.0,0.0
84bee53ffffffff,5.0,0.0,0.0,0.0,0.0
84bee55ffffffff,24.0,0.0,2.0,0.0,0.0
84bee57ffffffff,8.0,0.0,0.0,0.0,0.0
84bee59ffffffff,11.0,0.0,0.0,0.0,0.0
84bee5bffffffff,14.0,0.0,0.0,0.0,0.0
84bee5dffffffff,10.0,0.0,0.0,0.0,0.0
84bee61ffffffff,43.0,0.0,0.0,0.0,0.0
84bee65ffffffff,64.0,0.0,0.0,0.0,0.0
84bee67ffffffff,23.0,0.0,0.0,0.0,0.0
84bee69ffffffff,6.0,0.0,0.0,0.0,0.0
84bee6bffffffff,3.0,0.0,0.0,0.0,0.0
84bee6dffffffff,140.0,0.0,0.0,0.0,0.0
84bee81ffffffff,4.0,0.0,0.0,0.0,0.0
84bee83ffffffff,4.0,0.0,0.0,0.0,0.0
84bee85ffffffff,41.0,0.0,0.0,0.0,1.0
84bee87ffffffff,1.0,0.0,0.0,0.0,0.0
84bee89ffffffff,1.0,0.0,0.0,0.0,0.0
84bee8dffffffff,6.0,0.0,0.0,0.0,0.0
84bee9dffffffff,2.0,0.0,0.0,0.0,0.0
84beea3ffffffff,1.0,0.0,0.0,0.0,0.0
84beea7ffffffff,2.0,0.0,0.0,0.0,0.0
84beea9ffffffff,17.0,0.0,0.0,0.0,0.0
84beeabffffffff,14.0,0.0,0.0,0.0,2.0
84beeb5ffffffff,3.0,0.0,0.0,0.0,0.0
84beebdffffffff,3.0,0.0,0.0,0.0,0.0
84beec1ffffffff,2.0,0.0,0.0,0.0,0.0
84beec3ffffffff,13.0,0.0,0.0,0.0,2.0
84beec9ffffffff,7.0,0.0,0.0,0.0,0.0
84beecdffffffff,10.0,0.0,0.0,0.0,0.0
84beed3ffffffff,2.0,0.0,0.0,0.0,0.0
84beed5ffffffff,2.0,0.0,0.0,0.0,0.0
84beed9ffffffff,4.0,0.0,0.0,0.0,0.0
84beee5ffffffff,6.0,0.0,0.0,0.0,0.0
84beee9ffffffff,5.0,0.0,0.0,0.0,0.0
84beeebffffffff,2.0,0.0,0.0,0.0,0.0
84beeedffffffff,5.0,0.0,0.0,0.0,0.0
84bef01ffffffff,59.0,0.0,0.0,0.0,1.0
84bef03ffffffff,46.0,0.0,0.0,0.0,0.0
84bef05ffffffff,377.0,4.0,0.0,0.0,7.0
84bef07ffffffff,186.0,0.0,0.0,0.0,1.0
84bef09ffffffff,75.0,1.0,0.0,0.0,0.0
84bef0bffffffff,23.0,0.0,0.0,0.0,0.0
84bef0dffffffff,439.0,4.0,2.0,0.0,4.0
84bef15ffffffff,28.0,0.0,0.0,0.0,0.0
84bef17ffffffff,9.0,0.0,0.0,0.0,0.0
84bef1bffffffff,7.0,0.0,0.0,0.0,0.0
84bef21ffffffff,116.0,4.0,0.0,0.0,0.0
84bef23ffffffff,73.0,2.0,0.0,0.0,0.0
84bef25ffffffff,93.0,0.0,0.0,0.0,0.0
84bef27ffffffff,33.0,0.0,0.0,0.0,0.0
84bef29ffffffff,42.0,0.0,0.0,0.0,0.0
84bef2bffffffff,18.0,0.0,0.0,0.0,0.0
84bef2dffffffff,955.0,11.0,0.0,0.0,0.0
84bef31ffffffff,4.0,0.0,0.0,0.0,0.0
84bef33ffffffff,3.0,0.0,0.0,0.0,0.0
84bef35ffffffff,6.0,0.0,0.0,0.0,0.0
84bef37ffffffff,3.0,0.0,0.0,0.0,0.0
84bef3dffffffff,58.0,0.0,2.0,0.0,0.0
84bef43ffffffff,26.0,0.0,0.0,0.0,0.0
84bef47ffffffff,70.0,0.0,3.0,0.0,0.0
84bef49ffffffff,2.0,0.0,0.0,0.0,0.0
84bef4bffffffff,12.0,0.0,0.0,0.0,0.0
84bef51ffffffff,16.0,0.0,0.0,0.0,0.0
84bef53ffffffff,2.0,0.0,0.0,0.0,0.0
84bef55ffffffff,12.0,0.0,0.0,0.0,0.0
84bef57ffffffff,4.0,0.0,0.0,0.0,0.0
84bef59ffffffff,18.0,0.0,0.0,0.0,0.0
84bef5bffffffff,8.0,0.0,0.0,0.0,0.0
84bef5dffffffff,155.0,0.0,0.0,0.0,0.0
84bef61ffffffff,6.0,0.0,0.0,0.0,0.0
84bef63ffffffff,163.0,0.0,0.0,0.0,0.0
84bef65ffffffff,493.0,8.0,0.0,0.0,0.0
84bef67ffffffff,70.0,1.0,0.0,0.0,0.0
84bef69ffffffff,9.0,0.0,0.0,0.0,0.0
84bef6bffffffff,42.0,0.0,0.0,0.0,0.0
84bef6dffffffff,35.0,1.0,0.0,0.0,0.0
84bf481ffffffff,31.0,0.0,0.0,2.0,0.0
84bf483ffffffff,26.0,0.0,0.0,6.0,0.0
84bf485ffffffff,82.0,0.0,0.0,25.0,0.0
84bf487ffffffff,79.0,0.0,0.0,10.0,0.0
84bf489ffffffff,22.0,0.0,0.0,4.0,0.0
84bf48bffffffff,21.0,0.0,0.0,4.0,0.0
84bf48dffffffff,16.0,0.0,0.0,3.0,0.0
84bf491ffffffff,1.0,0.0,0.0,0.0,0.0
84bf495ffffffff,32.0,0.0,0.0,1.0,0.0
84bf497ffffffff,4.0,0.0,0.0,0.0,0.0
84bf49bffffffff,22.0,0.0,0.0,3.0,0.0
84bf49dffffffff,26.0,0.0,0.0,0.0,0.0
84bf4a5ffffffff,2.0,0.0,0.0,0.0,0.0
84bf4a9ffffffff,7.0,0.0,0.0,3.0,0.0
84bf4abffffffff,9.0,0.0,0.0,0.0,0.0
84bf4b1ffffffff,75.0,0.0,0.0,1.0,0.0
84bf4b3ffffffff,34.0,0.0,0.0,4.0,0.0
84bf4b9ffffffff,363.0,0.0,0.0,43.0,0.0
84bf4bbffffffff,114.0,0.0,0.0,5.0,0.0
84bf4bdffffffff,29.0,0.0,0.0,3.0,0.0
84bf4c1ffffffff,114.0,0.0,0.0,31.0,0.0
84bf4c3ffffffff,124.0,0.0,0.0,26.0,0.0
84bf4c5ffffffff,7.0,0.0,0.0,0.0,0.0
84bf4c7ffffffff,12.0,0.0,0.0,2.0,0.0
84bf4c9ffffffff,26.0,0.0,0.0,9.0,0.0
84bf4cbffffffff,227.0,0.0,0.0,63.0,0.0
84bf4d1ffffffff,5.0,0.0,0.0,1.0,0.0
84bf4d3ffffffff,2.0,0.0,0.0,0.0,0.0
84bf4d5ffffffff,75.0,0.0,0.0,20.0,0.0
84bf4d9ffffffff,20.0,0.0,0.0,10.0,0.0
84bf4dbffffffff,2.0,0.0,0.0,0.0,0.0
84bf4ddffffffff,426.0,0.0,0.0,123.0,0.0
84bf4e3ffffffff,16.0,0.0,0.0,5.0,0.0
84bf4e7ffffffff,32.0,0.0,0.0,13.0,0.0
84bf4ebffffffff,39.0,0.0,0.0,2.0,0.0
84bf591ffffffff,2.0,0.0,0.0,0.0,0.0
84bf599ffffffff,2.0,0.0,0.0,0.0,0.0
84bf6b3ffffffff,20.0,0.0,0.0,8.0,0.0
84bf6b5ffffffff,13.0,0.0,0.0,3.0,0.0
84bf6b7ffffffff,763.0,0.0,0.0,205.0,0.0
84c9805ffffffff,13.0,0.0,0.0,0.0,0.0
84c9821ffffffff,30.0,0.0,0.0,0.0,10.0
84c9823ffffffff,16.0,0.0,0.0,0.0,8.0
84c9825ffffffff,8.0,0.0,0.0,0.0,4.0
84c9827ffffffff,98.0,0.0,0.0,0.0,59.0
84c9829ffffffff,6.0,0.0,0.0,0.0,4.0
84c982dffffffff,92.0,0.0,0.0,0.0,66.0
84c9861ffffffff,10.0,0.0,0.0,0.0,2.0
84c9863ffffffff,21.0,0.0,0.0,0.0,8.0
84c9865ffffffff,21.0,0.0,0.0,0.0,12.0
84c9869ffffffff,16.0,0.0,0.0,0.0,2.0
84c986bffffffff,6.0,0.0,0.0,0.0,0.0
84c986dffffffff,19.0,0.0,0.0,0.0,4.0
84c9901ffffffff,73.0,0.0,0.0,0.0,20.0
84c9903ffffffff,9.0,0.0,0.0,0.0,0.0
84c9905ffffffff,359.0,0.0,0.0,0.0,56.0
84c9907ffffffff,35.0,0.0,0.0,0.0,6.0
84c9909ffffffff,23.0,0.0,0.0,0.0,1.0
84c990bffffffff,19.0,0.0,0.0,0.0,7.0
84c990dffffffff,7.0,0.0,0.0,0.0,3.0
84c9911ffffffff,10.0,0.0,0.0,0.0,6.0
84c9913ffffffff,3.0,0.0,0.0,0.0,0.0
84c9915ffffffff,17.0,0.0,0.0,0.0,5.0
84c9917ffffffff,101.0,0.0,0.0,0.0,12.0
84c9919ffffffff,10.0,0.0,0.0,0.0,2.0
84c991bffffffff,61.0,0.0,0.0,0.0,42.0
84c991dffffffff,2.0,0.0,0.0,0.0,0.0
84c9921ffffffff,32.0,0.0,0.0,0.0,6.0
84c9923ffffffff,166.0,0.0,0.0,0.0,27.0
84c9925ffffffff,54.0,0.0,0.0,0.0,3.0
84c9927ffffffff,156.0,0.0,0.0,0.0,22.0
84c9929ffffffff,9.0,0.0,0.0,0.0,0.0
84c992bffffffff,94.0,0.0,0.0,0.0,26.0
84c992dffffffff,7.0,0.0,0.0,0.0,0.0
84c9931ffffffff,388.0,0.0,0.0,0.0,51.0
84c9935ffffffff,140.0,0.0,0.0,0.0,14.0
84c9939ffffffff,14.0,0.0,0.0,0.0,7.0
84c993bffffffff,11.0,0.0,0.0,0.0,5.0
84c993dffffffff,34.0,0.0,0.0,0.0,15.0
84c9943ffffffff,4.0,0.0,0.0,0.0,0.0
84c9947ffffffff,6.0,0.0,0.0,0.0,0.0
84c9949ffffffff,2.0,0.0,0.0,0.0,0.0
84c994bffffffff,3.0,0.0,0.0,0.0,0.0
84c994dffffffff,1.0,0.0,0.0,0.0,0.0
84c9951ffffffff,12.0,0.0,0.0,0.0,0.0
84c9953ffffffff,6.0,0.0,0.0,0.0,4.0
84c9955ffffffff,24.0,0.0,0.0,0.0,8.0
84c9957ffffffff,24.0,0.0,0.0,0.0,10.0
84c9959ffffffff,8.0,0.0,0.0,0.0,2.0
84c995bffffffff,23.0,0.0,0.0,0.0,12.0
84c995dffffffff,39.0,0.0,0.0,0.0,2.0
84c9961ffffffff,14.0,0.0,0.0,0.0,0.0
84c9963ffffffff,5.0,0.0,0.0,0.0,0.0
84c9965ffffffff,2.0,0.0,0.0,0.0,0.0
84c9967ffffffff,6.0,0.0,0.0,0.0,0.0
84c9969ffffffff,2.0,0.0,0.0,0.0,0.0
84c996bffffffff,3.0,0.0,0.0,0.0,1.0
84c996dffffffff,2.0,0.0,0.0,0.0,0.0
84c99c1ffffffff,23.0,0.0,0.0,0.0,4.0
84c99c5ffffffff,44.0,0.0,0.0,0.0,4.0
84c99c7ffffffff,8.0,0.0,0.0,0.0,0.0
84c99c9ffffffff,13.0,0.0,0.0,0.0,3.0
84c99cdffffffff,13.0,0.0,0.0,0.0,0.0
84c99e9ffffffff,50.0,0.0,0.0,0.0,22.0
84c99ebffffffff,14.0,0.0,0.0,0.0,2.0
84c9b03ffffffff,6.0,0.0,0.0,0.0,0.0
84c9b05ffffffff,4.0,0.0,0.0,0.0,4.0
84c9b07ffffffff,9.0,0.0,0.0,0.0,2.0
84c9b17ffffffff,22.0,0.0,0.0,0.0,4.0
84c9b23ffffffff,2.0,0.0,0.0,0.0,0.0
84c9b29ffffffff,6.0,0.0,0.0,0.0,4.0
84c9b2bffffffff,2.0,0.0,0.0,0.0,0.0
84c9b31ffffffff,26.0,0.0,0.0,0.0,4.0
84c9b33ffffffff,249.0,0.0,0.0,0.0,64.0
84c9b35ffffffff,2.0,0.0,0.0,0.0,0.0
84c9b37ffffffff,2.0,0.0,0.0,0.0,0.0
84c9b39ffffffff,7.0,0.0,0.0,0.0,0.0
84c9b3dffffffff,7.0,0.0,0.0,0.0,0.0
84c9b63ffffffff,8.0,0.0,0.0,0.0,0.0
84c9b67ffffffff,2.0,0.0,0.0,0.0,0.0
84d8925ffffffff,14.0,0.0,0.0,4.0,0.0
84d8961ffffffff,13.0,0.0,0.0,5.0,0.0
84d8965ffffffff,15.0,0.0,0.0,4.0,0.0
84d896dffffffff,12.0,0.0,0.0,2.0,0.0
84d8b65ffffffff,9.0,0.0,0.0,0.0,0.0
