cell_id,Branta bernicla,Branta bernicla bernicla,Branta bernicla hrota,Branta bernicla nigricans,Branta bernicla (Gray-bellied),Branta bernicla bernicla x nigricans,Branta bernicla hrota x nigricans
842b1c3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842b1cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b1d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b1d5ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0
842b1d7ffffffff,31.0,0.0,6.0,0.0,0.0,0.0,0.0
842b235ffffffff,96.0,0.0,0.0,0.0,0.0,0.0,0.0
842b23dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
842b303ffffffff,365.0,0.0,0.0,0.0,0.0,0.0,0.0
842b315ffffffff,137.0,0.0,0.0,0.0,0.0,0.0,0.0
842b321ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842b327ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
842b32bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b331ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b333ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
842b337ffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0
842b339ffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
842b33bffffffff,119.0,0.0,0.0,0.0,0.0,0.0,0.0
842b341ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b345ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842b361ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
842b369ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b80dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
842b811ffffffff,10.0,0.0,2.0,0.0,0.0,0.0,0.0
842b813ffffffff,11.0,0.0,2.0,0.0,0.0,0.0,0.0
842b815ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
842b817ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b819ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
842b81bffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0
842b823ffffffff,8.0,0.0,6.0,0.0,0.0,0.0,0.0
842b827ffffffff,8.0,0.0,5.0,0.0,0.0,0.0,0.0
842b831ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
842b835ffffffff,11.0,0.0,5.0,0.0,0.0,0.0,0.0
842b839ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b83bffffffff,417.0,0.0,47.0,0.0,0.0,0.0,0.0
842b855ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b857ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842b883ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b88dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842b891ffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0
842b893ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
842b897ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842b899ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842b89bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842b89dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8a1ffffffff,60.0,0.0,19.0,0.0,0.0,0.0,0.0
842b8a3ffffffff,52.0,0.0,10.0,0.0,0.0,0.0,0.0
842b8a7ffffffff,57.0,0.0,15.0,0.0,0.0,0.0,0.0
842b8abffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8adffffffff,35.0,0.0,16.0,0.0,0.0,0.0,0.0
842b8b7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8b9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8bdffffffff,19.0,0.0,2.0,0.0,0.0,0.0,0.0
842b8c7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8cbffffffff,69.0,0.0,8.0,0.0,0.0,0.0,0.0
842b8d1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8d5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8d7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8ddffffffff,34.0,0.0,2.0,0.0,0.0,0.0,0.0
842b8e1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8e5ffffffff,9.0,0.0,4.0,0.0,0.0,0.0,0.0
842b8e7ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8e9ffffffff,5.0,0.0,4.0,0.0,0.0,0.0,0.0
842b8ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8edffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b909ffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0
842b90bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b91bffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0
842b941ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
842b943ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842b949ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
842b94dffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
842b955ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b983ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
842b987ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842b991ffffffff,95.0,0.0,53.0,0.0,0.0,0.0,0.0
842b993ffffffff,47.0,0.0,12.0,0.0,0.0,0.0,0.0
842b995ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842b997ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b999ffffffff,13.0,0.0,3.0,0.0,0.0,0.0,0.0
842b99bffffffff,36.0,0.0,23.0,0.0,0.0,0.0,0.0
842b99dffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9b1ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9b3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9b5ffffffff,36.0,0.0,7.0,0.0,0.0,0.0,0.0
842b9b7ffffffff,20.0,0.0,1.0,0.0,0.0,0.0,0.0
842b9b9ffffffff,65.0,0.0,10.0,0.0,0.0,0.0,0.0
842b9bbffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9c5ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
842b9cdffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9d1ffffffff,7.0,0.0,5.0,0.0,0.0,0.0,0.0
842b9d3ffffffff,111.0,0.0,13.0,0.0,0.0,0.0,0.0
842b9d7ffffffff,34.0,0.0,2.0,0.0,0.0,0.0,0.0
842b9d9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9dbffffffff,217.0,0.0,43.0,0.0,0.0,0.0,0.0
842ba13ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842ba1bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842baa1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
842baa3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842baa5ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
842baa7ffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0
842baadffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
842bac1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842bac5ffffffff,102.0,0.0,0.0,0.0,0.0,0.0,0.0
842bacdffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
842bae1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842bae3ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
842bae7ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
842bae9ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
842bb27ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
842bb29ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
842bb31ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
842bb35ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
842bb37ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
842bb59ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
842e0c9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
842e0cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842e123ffffffff,7.0,0.0,0.0,4.0,0.0,0.0,0.0
842e127ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842e135ffffffff,24.0,0.0,0.0,12.0,0.0,0.0,0.0
842e191ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842eac1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842eac9ffffffff,16.0,0.0,0.0,2.0,0.0,0.0,0.0
842ead5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842ead9ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
842f5bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8430051ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8430c17ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8430e0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8430ea7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8430eabffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8431597ffffffff,5.0,0.0,0.0,3.0,0.0,0.0,0.0
8439205ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843920dffffffff,10.0,1.0,0.0,0.0,0.0,0.0,0.0
84392d9ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84392dbffffffff,1025.0,86.0,0.0,0.0,0.0,0.0,0.0
843946dffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8448017ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
8448039ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8448085ffffffff,21.0,0.0,0.0,9.0,0.0,0.0,0.0
84480bbffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
84480d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84480d3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84480ddffffffff,19.0,0.0,0.0,5.0,0.0,0.0,0.0
84480e1ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84480e3ffffffff,22.0,0.0,0.0,2.0,0.0,0.0,0.0
8448295ffffffff,33.0,0.0,0.0,20.0,0.0,0.0,0.0
84482a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84482adffffffff,11.0,0.0,0.0,6.0,0.0,0.0,0.0
84482bbffffffff,22.0,0.0,0.0,16.0,0.0,0.0,0.0
844833bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8448363ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844840dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8448431ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
8448437ffffffff,147.0,0.0,0.0,51.0,0.0,0.0,0.0
8448469ffffffff,8.0,0.0,0.0,2.0,0.0,0.0,0.0
844846bffffffff,6.0,0.0,0.0,6.0,0.0,0.0,0.0
84484a5ffffffff,186.0,0.0,0.0,50.0,0.0,0.0,0.0
84484a7ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
844850dffffffff,27.0,0.0,0.0,8.0,0.0,0.0,0.0
844851bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8448557ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8448559ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
844855bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8448569ffffffff,9.0,0.0,0.0,2.0,0.0,0.0,0.0
844856bffffffff,88.0,0.0,0.0,14.0,0.0,0.0,0.0
8448585ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8448591ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8448597ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8448599ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
84485e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84485e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8448707ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8448715ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8448725ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8448729ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
844872bffffffff,55.0,0.0,0.0,17.0,0.0,0.0,0.0
8448731ffffffff,18.0,0.0,0.0,7.0,0.0,0.0,0.0
8448733ffffffff,174.0,0.0,0.0,57.0,0.0,0.0,0.0
844873bffffffff,3.0,0.0,0.0,1.0,0.0,0.0,0.0
8448765ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
