cell_id,Regulus regulus,Regulus regulus [regulus Group],Regulus regulus ellenthalerae,Regulus regulus teneriffae,Regulus regulus azoricus,Regulus regulus sanctaemariae,Regulus regulus inermis,Regulus regulus [himalayensis Group]
8330e3fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330e5fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330e8fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330ecfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330eefffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833150fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833155fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83315bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83316cfffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83316efffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833185fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83318cfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83318dfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833194fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833196fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8331aafffffffff,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833422fffffffff,40.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
833426fffffffff,498.0,0.0,0.0,0.0,333.0,0.0,0.0,0.0
833434fffffffff,222.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0
833441fffffffff,147.0,0.0,5.0,93.0,0.0,0.0,0.0,0.0
833443fffffffff,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
83344cfffffffff,166.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0
83346afffffffff,92.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0
83351afffffffff,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0
83351bfffffffff,435.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0
8335a8fffffffff,133.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0
8335a9fffffffff,188.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0
833825fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833862fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833900fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833901fffffffff,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833904fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833905fffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833908fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83390afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83390bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83390cfffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83390dfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833911fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833915fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833920fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833921fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833922fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833923fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833929fffffffff,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83392afffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83392bfffffffff,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83392cfffffffff,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83392dfffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83392efffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833933fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833944fffffffff,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833945fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833946fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833949fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833954fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833956fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833960fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833961fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833962fffffffff,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833963fffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833964fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833966fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833968fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833969fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83396cfffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83396dfffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83396efffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833970fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833971fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833972fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833973fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833974fffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833975fffffffff,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833976fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c02fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c03fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c06fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c0afffffffff,112.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
833c0bfffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c1dfffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c31fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c33fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c34fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c42fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c43fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c52fffffffff,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c56fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c58fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c59fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c68fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c6afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833ce5fffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d10fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d11fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d13fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d15fffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d1afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d1efffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d22fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d30fffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d31fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d33fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d34fffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d35fffffffff,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833dadfffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f26fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f2dfffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f30fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f36fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f4dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f60fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f61fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f63fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f64fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f65fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f68fffffffff,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
833f6dfffffffff,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
833f6efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833f75fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834043fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834044fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83404cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83404efffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834058fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834059fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83405bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83405cfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834071fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
834082fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834089fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834090fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340a6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340c0fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340c1fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
8340c2fffffffff,74.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
8340c4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340c5fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340c6fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340d3fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340defffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340e1fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8340e3fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340ecfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834191fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8341b4fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834360fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834b34fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
834b60fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834b62fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834b64fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834b65fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834b75fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834ba1fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834ba5fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834bb1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834bb5fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
