cell_id,Centropus sinensis,Centropus sinensis [sinensis Group],Centropus sinensis parroti
848c107ffffffff,11.0,0.0,0.0
848c131ffffffff,2.0,0.0,0.0
848c13bffffffff,11.0,2.0,0.0
848c1a7ffffffff,3.0,0.0,0.0
848c92dffffffff,3.0,0.0,0.0
848c961ffffffff,15.0,0.0,0.0
848c965ffffffff,11.0,0.0,0.0
848c967ffffffff,8.0,4.0,0.0
848cad5ffffffff,30.0,0.0,0.0
848caddffffffff,31.0,0.0,0.0
848cb2bffffffff,2.0,0.0,0.0
848cd0bffffffff,7.0,0.0,0.0
848cd25ffffffff,4.0,0.0,0.0
848cd27ffffffff,4.0,0.0,0.0
848cd5dffffffff,3.0,0.0,0.0
848cd8dffffffff,6.0,0.0,0.0
848cdc1ffffffff,3.0,0.0,0.0
848d809ffffffff,2.0,0.0,0.0
848d84bffffffff,2.0,0.0,0.0
848d8c1ffffffff,2.0,0.0,0.0
848d9a5ffffffff,2.0,0.0,0.0
848da2dffffffff,24.0,1.0,0.0
848da33ffffffff,1.0,0.0,0.0
848da37ffffffff,2.0,0.0,0.0
848da67ffffffff,3.0,0.0,0.0
848da6dffffffff,2.0,0.0,0.0
848db01ffffffff,2.0,0.0,0.0
848db05ffffffff,1.0,0.0,0.0
848db53ffffffff,39.0,0.0,0.0
848db59ffffffff,60.0,1.0,0.0
848db5bffffffff,22.0,0.0,0.0
84951e3ffffffff,1.0,0.0,0.0
8495a41ffffffff,3.0,0.0,0.0
8495a49ffffffff,27.0,0.0,0.0
8495a4dffffffff,67.0,1.0,0.0
