cell_id,Colinus virginianus,Colinus virginianus [virginianus Group],Colinus virginianus graysoni/nigripectus,Colinus virginianus [pectoralis Group],Colinus virginianus [coyoleos Group]
8444305ffffffff,1.0,0.0,0.0,0.0,0.0
844430dffffffff,23.0,0.0,0.0,0.0,0.0
8444325ffffffff,102.0,0.0,0.0,0.0,0.0
8444329ffffffff,21.0,0.0,0.0,0.0,0.0
844432dffffffff,28.0,0.0,0.0,0.0,0.0
844434bffffffff,3.0,0.0,0.0,0.0,0.0
8444363ffffffff,22.0,0.0,0.0,0.0,0.0
844436bffffffff,2.0,0.0,0.0,0.0,0.0
8444401ffffffff,2.0,0.0,0.0,0.0,0.0
8444405ffffffff,11.0,0.0,0.0,0.0,0.0
8444407ffffffff,1.0,0.0,0.0,0.0,0.0
8444409ffffffff,15.0,0.0,0.0,0.0,0.0
8444411ffffffff,15.0,0.0,0.0,0.0,0.0
8444415ffffffff,3.0,0.0,0.0,0.0,0.0
8444419ffffffff,12.0,0.0,0.0,0.0,0.0
844441bffffffff,14.0,0.0,0.0,0.0,0.0
8444421ffffffff,6.0,0.0,0.0,0.0,0.0
8444425ffffffff,45.0,0.0,0.0,0.0,0.0
8444427ffffffff,3.0,0.0,0.0,0.0,0.0
8444429ffffffff,52.0,0.0,0.0,0.0,0.0
844442bffffffff,3.0,0.0,0.0,0.0,0.0
844442dffffffff,166.0,0.0,0.0,0.0,0.0
8444431ffffffff,5.0,0.0,0.0,0.0,0.0
8444439ffffffff,4.0,0.0,0.0,0.0,0.0
844443bffffffff,6.0,0.0,0.0,0.0,0.0
844443dffffffff,10.0,0.0,0.0,0.0,0.0
8444441ffffffff,5.0,0.0,0.0,0.0,0.0
8444443ffffffff,21.0,0.0,0.0,0.0,0.0
8444451ffffffff,13.0,0.0,0.0,0.0,0.0
8444453ffffffff,2.0,0.0,0.0,0.0,0.0
8444455ffffffff,1.0,0.0,0.0,0.0,0.0
8444459ffffffff,102.0,0.0,0.0,0.0,0.0
844445bffffffff,18.0,0.0,0.0,0.0,0.0
844445dffffffff,25.0,0.0,0.0,0.0,0.0
8444463ffffffff,5.0,0.0,0.0,0.0,0.0
8444467ffffffff,56.0,0.0,0.0,0.0,0.0
8444469ffffffff,2.0,0.0,0.0,0.0,0.0
844446bffffffff,18.0,0.0,0.0,0.0,0.0
844448dffffffff,3.0,0.0,0.0,0.0,0.0
8444491ffffffff,2.0,0.0,0.0,0.0,0.0
8444493ffffffff,1.0,0.0,0.0,0.0,0.0
8444495ffffffff,15.0,0.0,0.0,0.0,0.0
844449bffffffff,15.0,0.0,0.0,0.0,0.0
84444a1ffffffff,17.0,0.0,0.0,0.0,0.0
84444a3ffffffff,4.0,0.0,0.0,0.0,0.0
84444a5ffffffff,2.0,0.0,0.0,0.0,0.0
84444a7ffffffff,1.0,0.0,0.0,0.0,0.0
84444b1ffffffff,28.0,0.0,0.0,0.0,0.0
84444b5ffffffff,3.0,0.0,0.0,0.0,0.0
84444b7ffffffff,32.0,0.0,0.0,0.0,0.0
84444b9ffffffff,2.0,0.0,0.0,0.0,0.0
84444c1ffffffff,13.0,0.0,0.0,0.0,0.0
84444c5ffffffff,2.0,0.0,0.0,0.0,0.0
84444c7ffffffff,8.0,0.0,0.0,0.0,0.0
84444c9ffffffff,8.0,0.0,0.0,0.0,0.0
84444cbffffffff,6.0,0.0,0.0,0.0,0.0
84444cdffffffff,3.0,0.0,0.0,0.0,0.0
84444d5ffffffff,4.0,0.0,0.0,0.0,0.0
84444d7ffffffff,3.0,0.0,0.0,0.0,0.0
84444dbffffffff,4.0,0.0,0.0,0.0,0.0
84444ddffffffff,3.0,0.0,0.0,0.0,0.0
84444e1ffffffff,9.0,0.0,0.0,0.0,0.0
84444e3ffffffff,1.0,0.0,0.0,0.0,0.0
84444e7ffffffff,3.0,0.0,0.0,0.0,0.0
84444ebffffffff,2.0,0.0,0.0,0.0,0.0
84444edffffffff,2.0,0.0,0.0,0.0,0.0
8444501ffffffff,19.0,0.0,0.0,0.0,0.0
8444503ffffffff,8.0,0.0,0.0,0.0,0.0
8444505ffffffff,16.0,0.0,0.0,0.0,0.0
8444507ffffffff,31.0,0.0,0.0,0.0,0.0
8444509ffffffff,34.0,0.0,0.0,0.0,0.0
844450bffffffff,19.0,0.0,0.0,0.0,0.0
844450dffffffff,45.0,0.0,0.0,0.0,0.0
8444511ffffffff,9.0,0.0,0.0,0.0,0.0
8444519ffffffff,13.0,0.0,0.0,0.0,0.0
844451bffffffff,4.0,0.0,0.0,0.0,0.0
844451dffffffff,5.0,0.0,0.0,0.0,0.0
8444521ffffffff,103.0,0.0,0.0,0.0,0.0
8444523ffffffff,3.0,0.0,0.0,0.0,0.0
8444525ffffffff,23.0,0.0,0.0,0.0,0.0
8444527ffffffff,16.0,0.0,0.0,0.0,0.0
8444529ffffffff,46.0,0.0,0.0,0.0,0.0
844452bffffffff,26.0,0.0,0.0,0.0,0.0
844452dffffffff,59.0,0.0,0.0,0.0,0.0
8444537ffffffff,1.0,0.0,0.0,0.0,0.0
8444539ffffffff,5.0,0.0,0.0,0.0,0.0
844453bffffffff,4.0,0.0,0.0,0.0,0.0
844453dffffffff,1.0,0.0,0.0,0.0,0.0
8444551ffffffff,44.0,0.0,0.0,0.0,0.0
8444553ffffffff,12.0,0.0,0.0,0.0,0.0
8444555ffffffff,236.0,0.0,0.0,0.0,0.0
8444557ffffffff,104.0,0.0,0.0,0.0,0.0
8444559ffffffff,1.0,0.0,0.0,0.0,0.0
844455bffffffff,107.0,0.0,0.0,0.0,0.0
8444563ffffffff,79.0,0.0,0.0,0.0,0.0
8444583ffffffff,4.0,0.0,0.0,0.0,0.0
8444585ffffffff,2.0,0.0,0.0,0.0,0.0
8444587ffffffff,6.0,0.0,0.0,0.0,0.0
8444591ffffffff,2.0,0.0,0.0,0.0,0.0
8444593ffffffff,4.0,0.0,0.0,0.0,0.0
8444595ffffffff,35.0,0.0,0.0,0.0,0.0
8444597ffffffff,4.0,0.0,0.0,0.0,0.0
8444599ffffffff,2.0,0.0,0.0,0.0,0.0
844459bffffffff,2.0,0.0,0.0,0.0,0.0
844459dffffffff,2.0,0.0,0.0,0.0,0.0
84445a1ffffffff,5.0,0.0,0.0,0.0,0.0
84445a3ffffffff,1.0,0.0,0.0,0.0,0.0
84445a5ffffffff,4.0,0.0,0.0,0.0,0.0
84445a9ffffffff,45.0,0.0,0.0,0.0,0.0
84445adffffffff,12.0,0.0,0.0,0.0,0.0
84445b1ffffffff,42.0,0.0,0.0,0.0,0.0
84445b3ffffffff,4.0,0.0,0.0,0.0,0.0
84445b7ffffffff,18.0,0.0,0.0,0.0,0.0
84445b9ffffffff,4.0,0.0,0.0,0.0,0.0
84445bbffffffff,2.0,0.0,0.0,0.0,0.0
84445bdffffffff,1.0,0.0,0.0,0.0,0.0
84445c5ffffffff,1.0,0.0,0.0,0.0,0.0
84445d5ffffffff,8.0,0.0,0.0,0.0,0.0
84445d7ffffffff,3.0,0.0,0.0,0.0,0.0
84445dbffffffff,3.0,0.0,0.0,0.0,0.0
84445ddffffffff,5.0,0.0,0.0,0.0,0.0
84445e3ffffffff,1.0,0.0,0.0,0.0,0.0
84445e7ffffffff,8.0,0.0,0.0,0.0,0.0
8444685ffffffff,7.0,0.0,0.0,0.0,0.0
8444693ffffffff,1.0,0.0,0.0,0.0,0.0
8444697ffffffff,4.0,0.0,0.0,0.0,0.0
8444699ffffffff,2.0,0.0,0.0,0.0,0.0
844469bffffffff,1.0,0.0,0.0,0.0,0.0
844469dffffffff,4.0,0.0,0.0,0.0,0.0
84446a1ffffffff,2.0,0.0,0.0,0.0,0.0
84446a5ffffffff,53.0,0.0,0.0,0.0,0.0
84446a7ffffffff,28.0,0.0,0.0,0.0,0.0
84446a9ffffffff,2.0,0.0,0.0,0.0,0.0
84446abffffffff,31.0,0.0,0.0,0.0,0.0
84446adffffffff,6.0,0.0,0.0,0.0,0.0
84446b3ffffffff,6.0,0.0,0.0,0.0,0.0
84446b7ffffffff,22.0,0.0,0.0,0.0,0.0
84446bdffffffff,3.0,0.0,0.0,0.0,0.0
84446c1ffffffff,4.0,0.0,0.0,0.0,0.0
84446c3ffffffff,4.0,0.0,0.0,0.0,0.0
84446c5ffffffff,366.0,0.0,0.0,0.0,0.0
84446c7ffffffff,4.0,0.0,0.0,0.0,0.0
84446c9ffffffff,49.0,0.0,0.0,0.0,0.0
84446cbffffffff,13.0,0.0,0.0,0.0,0.0
84446cdffffffff,15.0,0.0,0.0,0.0,0.0
84446d1ffffffff,18.0,0.0,0.0,0.0,0.0
84446d3ffffffff,9.0,0.0,0.0,0.0,0.0
84446d5ffffffff,5.0,0.0,0.0,0.0,0.0
84446d7ffffffff,2.0,0.0,0.0,0.0,0.0
84446d9ffffffff,18.0,0.0,0.0,0.0,0.0
84446dbffffffff,7.0,0.0,0.0,0.0,0.0
84446ddffffffff,1077.0,0.0,0.0,0.0,0.0
84446e3ffffffff,7.0,0.0,0.0,0.0,0.0
84446e5ffffffff,18.0,0.0,0.0,0.0,0.0
84446e7ffffffff,2.0,0.0,0.0,0.0,0.0
84446e9ffffffff,52.0,0.0,0.0,0.0,0.0
84446ebffffffff,15.0,0.0,0.0,0.0,0.0
8444869ffffffff,62.0,0.0,0.0,0.0,0.0
844486bffffffff,3.0,0.0,0.0,0.0,0.0
8444a13ffffffff,1.0,0.0,0.0,0.0,0.0
8444a19ffffffff,18.0,0.0,0.0,0.0,0.0
8444a1bffffffff,1.0,0.0,0.0,0.0,0.0
8444a2dffffffff,10.0,0.0,0.0,0.0,0.0
8444a53ffffffff,346.0,0.0,0.0,0.0,0.0
8444a81ffffffff,104.0,7.0,0.0,0.0,0.0
8444a83ffffffff,111.0,2.0,0.0,0.0,0.0
8444a85ffffffff,2.0,0.0,0.0,0.0,0.0
8444a87ffffffff,3.0,0.0,0.0,0.0,0.0
8444a89ffffffff,66.0,5.0,0.0,0.0,0.0
8444a8bffffffff,457.0,31.0,0.0,0.0,0.0
8444a8dffffffff,89.0,2.0,0.0,0.0,0.0
8444a91ffffffff,59.0,0.0,0.0,0.0,0.0
8444a93ffffffff,404.0,24.0,0.0,0.0,0.0
8444a95ffffffff,362.0,129.0,0.0,0.0,0.0
8444a97ffffffff,105.0,0.0,0.0,0.0,0.0
8444a99ffffffff,119.0,1.0,0.0,0.0,0.0
8444a9bffffffff,179.0,16.0,0.0,0.0,0.0
8444a9dffffffff,547.0,36.0,0.0,0.0,0.0
8444ab9ffffffff,49.0,5.0,0.0,0.0,0.0
8444abbffffffff,349.0,62.0,0.0,0.0,0.0
8444ac1ffffffff,99.0,2.0,0.0,0.0,0.0
8444ac3ffffffff,40.0,0.0,0.0,0.0,0.0
8444ac5ffffffff,118.0,5.0,0.0,0.0,0.0
8444ac7ffffffff,135.0,6.0,0.0,0.0,0.0
8444ac9ffffffff,140.0,0.0,0.0,0.0,0.0
8444acbffffffff,50.0,0.0,0.0,0.0,0.0
8444acdffffffff,14.0,0.0,0.0,0.0,0.0
8444ad1ffffffff,113.0,6.0,0.0,0.0,0.0
8444ad3ffffffff,91.0,12.0,0.0,0.0,0.0
8444ad5ffffffff,71.0,0.0,0.0,0.0,0.0
8444ad7ffffffff,220.0,7.0,0.0,0.0,0.0
8444ad9ffffffff,378.0,12.0,0.0,0.0,0.0
8444adbffffffff,159.0,8.0,0.0,0.0,0.0
8444addffffffff,645.0,0.0,0.0,0.0,0.0
8444ae9ffffffff,6.0,0.0,0.0,0.0,0.0
8444aebffffffff,78.0,8.0,0.0,0.0,0.0
8444b51ffffffff,2.0,0.0,0.0,0.0,0.0
8444b53ffffffff,3.0,0.0,0.0,0.0,0.0
8444b57ffffffff,72.0,0.0,0.0,0.0,0.0
8444b5bffffffff,5.0,0.0,0.0,0.0,0.0
8444c01ffffffff,3.0,0.0,0.0,0.0,0.0
8444c05ffffffff,29.0,0.0,0.0,0.0,0.0
8444c09ffffffff,33.0,0.0,0.0,0.0,0.0
8444c0bffffffff,8.0,0.0,0.0,0.0,0.0
8444c0dffffffff,42.0,0.0,0.0,0.0,0.0
8444c21ffffffff,27.0,0.0,0.0,0.0,0.0
8444c23ffffffff,30.0,0.0,0.0,0.0,0.0
8444c25ffffffff,53.0,0.0,0.0,0.0,0.0
8444c27ffffffff,111.0,0.0,0.0,0.0,0.0
8444c29ffffffff,5.0,0.0,0.0,0.0,0.0
8444c2bffffffff,5.0,0.0,0.0,0.0,0.0
8444c2dffffffff,10.0,0.0,0.0,0.0,0.0
8444c35ffffffff,3.0,0.0,0.0,0.0,0.0
8444c41ffffffff,129.0,0.0,0.0,0.0,0.0
8444c43ffffffff,81.0,0.0,0.0,0.0,0.0
8444c45ffffffff,14.0,0.0,0.0,0.0,0.0
8444c47ffffffff,9.0,0.0,0.0,0.0,0.0
8444c49ffffffff,4.0,0.0,0.0,0.0,0.0
8444c4bffffffff,110.0,0.0,0.0,0.0,0.0
8444c4dffffffff,92.0,0.0,0.0,0.0,0.0
8444c51ffffffff,70.0,0.0,0.0,0.0,0.0
8444c55ffffffff,150.0,0.0,0.0,0.0,0.0
8444c59ffffffff,24.0,0.0,0.0,0.0,0.0
8444c5bffffffff,4.0,0.0,0.0,0.0,0.0
8444c5dffffffff,63.0,0.0,0.0,0.0,0.0
8444c61ffffffff,30.0,0.0,0.0,0.0,0.0
8444c63ffffffff,47.0,0.0,0.0,0.0,0.0
8444c65ffffffff,14.0,0.0,0.0,0.0,0.0
8444c67ffffffff,10.0,0.0,0.0,0.0,0.0
8444c69ffffffff,16.0,0.0,0.0,0.0,0.0
8444c6bffffffff,20.0,0.0,0.0,0.0,0.0
8444c6dffffffff,11.0,0.0,0.0,0.0,0.0
8444c81ffffffff,26.0,0.0,0.0,0.0,0.0
8444c83ffffffff,10.0,0.0,0.0,0.0,0.0
8444c85ffffffff,163.0,0.0,0.0,0.0,0.0
8444c87ffffffff,20.0,0.0,0.0,0.0,0.0
8444c89ffffffff,1.0,0.0,0.0,0.0,0.0
8444c8bffffffff,25.0,0.0,0.0,0.0,0.0
8444c8dffffffff,9.0,0.0,0.0,0.0,0.0
8444c91ffffffff,17.0,0.0,0.0,0.0,0.0
8444c93ffffffff,2.0,0.0,0.0,0.0,0.0
8444c95ffffffff,7.0,0.0,0.0,0.0,0.0
8444c97ffffffff,2.0,0.0,0.0,0.0,0.0
8444c99ffffffff,15.0,0.0,0.0,0.0,0.0
8444c9bffffffff,49.0,0.0,0.0,0.0,0.0
8444c9dffffffff,34.0,0.0,0.0,0.0,0.0
8444ca1ffffffff,7.0,0.0,0.0,0.0,0.0
8444ca3ffffffff,340.0,0.0,0.0,0.0,0.0
8444ca5ffffffff,22.0,0.0,0.0,0.0,0.0
8444ca7ffffffff,8.0,0.0,0.0,0.0,0.0
8444cabffffffff,43.0,0.0,0.0,0.0,0.0
8444cadffffffff,1.0,0.0,0.0,0.0,0.0
8444cb3ffffffff,13.0,0.0,0.0,0.0,0.0
8444cb5ffffffff,2.0,0.0,0.0,0.0,0.0
8444cb7ffffffff,2.0,0.0,0.0,0.0,0.0
8444cb9ffffffff,2.0,0.0,0.0,0.0,0.0
8444cbdffffffff,6.0,0.0,0.0,0.0,0.0
8444cc1ffffffff,29.0,0.0,0.0,0.0,0.0
8444cc3ffffffff,5.0,0.0,0.0,0.0,0.0
8444cc5ffffffff,6.0,0.0,0.0,0.0,0.0
8444cc7ffffffff,14.0,0.0,0.0,0.0,0.0
8444cc9ffffffff,23.0,0.0,0.0,0.0,0.0
8444ccbffffffff,1.0,0.0,0.0,0.0,0.0
8444ccdffffffff,274.0,0.0,0.0,0.0,0.0
8444cd1ffffffff,4.0,0.0,0.0,0.0,0.0
8444cd3ffffffff,45.0,0.0,0.0,0.0,0.0
8444cd7ffffffff,110.0,0.0,0.0,0.0,0.0
8444cd9ffffffff,2.0,0.0,0.0,0.0,0.0
8444cdbffffffff,6.0,0.0,0.0,0.0,0.0
8444cddffffffff,3.0,0.0,0.0,0.0,0.0
8444ce3ffffffff,2.0,0.0,0.0,0.0,0.0
8444d01ffffffff,7.0,0.0,0.0,0.0,0.0
8444d03ffffffff,16.0,0.0,0.0,0.0,0.0
8444d07ffffffff,7.0,0.0,0.0,0.0,0.0
8444d0bffffffff,141.0,0.0,0.0,0.0,0.0
8444d11ffffffff,2.0,0.0,0.0,0.0,0.0
8444d15ffffffff,9.0,0.0,0.0,0.0,0.0
8444d17ffffffff,184.0,0.0,0.0,0.0,0.0
8444d19ffffffff,12.0,0.0,0.0,0.0,0.0
8444d1bffffffff,15.0,0.0,0.0,0.0,0.0
8444d1dffffffff,7.0,0.0,0.0,0.0,0.0
8444d23ffffffff,70.0,0.0,0.0,0.0,0.0
8444d2bffffffff,4.0,0.0,0.0,0.0,0.0
8444d31ffffffff,63.0,0.0,0.0,0.0,0.0
8444d33ffffffff,22.0,0.0,0.0,0.0,0.0
8444d35ffffffff,21.0,0.0,0.0,0.0,0.0
8444d37ffffffff,59.0,0.0,0.0,0.0,0.0
8444d39ffffffff,16.0,0.0,0.0,0.0,0.0
8444d3bffffffff,50.0,0.0,0.0,0.0,0.0
8444d3dffffffff,36.0,0.0,0.0,0.0,0.0
8444d51ffffffff,24.0,0.0,0.0,0.0,0.0
8444d53ffffffff,59.0,0.0,0.0,0.0,0.0
8444d55ffffffff,2.0,0.0,0.0,0.0,0.0
8444d57ffffffff,4.0,0.0,0.0,0.0,0.0
8444d59ffffffff,30.0,0.0,0.0,0.0,0.0
8444d5bffffffff,88.0,0.0,0.0,0.0,0.0
8444d5dffffffff,25.0,0.0,0.0,0.0,0.0
8444d81ffffffff,25.0,0.0,0.0,0.0,0.0
8444d83ffffffff,16.0,0.0,0.0,0.0,0.0
8444d85ffffffff,4.0,0.0,0.0,0.0,0.0
8444d87ffffffff,96.0,0.0,0.0,0.0,0.0
8444d89ffffffff,1.0,0.0,0.0,0.0,0.0
8444d8bffffffff,15.0,0.0,0.0,0.0,0.0
8444d8dffffffff,11.0,0.0,0.0,0.0,0.0
8444d91ffffffff,12.0,0.0,0.0,0.0,0.0
8444d93ffffffff,20.0,0.0,0.0,0.0,0.0
8444d95ffffffff,2.0,0.0,0.0,0.0,0.0
8444d97ffffffff,11.0,0.0,0.0,0.0,0.0
8444d99ffffffff,101.0,0.0,0.0,0.0,0.0
8444d9bffffffff,9.0,0.0,0.0,0.0,0.0
8444d9dffffffff,1.0,0.0,0.0,0.0,0.0
8444da1ffffffff,116.0,0.0,0.0,0.0,0.0
8444da3ffffffff,3.0,0.0,0.0,0.0,0.0
8444da5ffffffff,88.0,0.0,0.0,0.0,0.0
8444da7ffffffff,9.0,0.0,0.0,0.0,0.0
8444da9ffffffff,18.0,0.0,0.0,0.0,0.0
8444dabffffffff,8.0,0.0,0.0,0.0,0.0
8444dadffffffff,45.0,0.0,0.0,0.0,0.0
8444db1ffffffff,1.0,0.0,0.0,0.0,0.0
8444db3ffffffff,2.0,0.0,0.0,0.0,0.0
8444db5ffffffff,9.0,0.0,0.0,0.0,0.0
8444db7ffffffff,4.0,0.0,0.0,0.0,0.0
8444db9ffffffff,3.0,0.0,0.0,0.0,0.0
8444dbbffffffff,2.0,0.0,0.0,0.0,0.0
8444dbdffffffff,3.0,0.0,0.0,0.0,0.0
8444dc1ffffffff,7.0,0.0,0.0,0.0,0.0
8444dc3ffffffff,6.0,0.0,0.0,0.0,0.0
8444dc5ffffffff,12.0,0.0,0.0,0.0,0.0
8444dc7ffffffff,15.0,0.0,0.0,0.0,0.0
8444dc9ffffffff,16.0,0.0,0.0,0.0,0.0
8444dcbffffffff,13.0,0.0,0.0,0.0,0.0
8444dcdffffffff,3.0,0.0,0.0,0.0,0.0
8444dd7ffffffff,1.0,0.0,0.0,0.0,0.0
8444dd9ffffffff,29.0,0.0,0.0,0.0,0.0
8444ddbffffffff,2.0,0.0,0.0,0.0,0.0
8444dddffffffff,2.0,0.0,0.0,0.0,0.0
8444de3ffffffff,4.0,0.0,0.0,0.0,0.0
8444de5ffffffff,8.0,0.0,0.0,0.0,0.0
8444de7ffffffff,101.0,0.0,0.0,0.0,0.0
8444de9ffffffff,21.0,0.0,0.0,0.0,0.0
8444debffffffff,2.0,0.0,0.0,0.0,0.0
8444dedffffffff,27.0,0.0,0.0,0.0,0.0
8444e01ffffffff,42.0,6.0,0.0,0.0,0.0
8444e03ffffffff,26.0,0.0,0.0,0.0,0.0
8444e05ffffffff,169.0,16.0,0.0,0.0,0.0
8444e07ffffffff,244.0,0.0,0.0,0.0,0.0
8444e09ffffffff,12.0,0.0,0.0,0.0,0.0
8444e0bffffffff,1.0,0.0,0.0,0.0,0.0
8444e0dffffffff,10.0,0.0,0.0,0.0,0.0
8444e15ffffffff,14.0,0.0,0.0,0.0,0.0
8444e19ffffffff,11.0,0.0,0.0,0.0,0.0
8444e1bffffffff,5.0,0.0,0.0,0.0,0.0
8444e1dffffffff,14.0,0.0,0.0,0.0,0.0
8444e21ffffffff,167.0,0.0,0.0,0.0,0.0
8444e23ffffffff,2.0,0.0,0.0,0.0,0.0
8444e25ffffffff,37.0,0.0,0.0,0.0,0.0
8444e27ffffffff,45.0,0.0,0.0,0.0,0.0
8444e29ffffffff,115.0,2.0,0.0,0.0,0.0
8444e2bffffffff,312.0,4.0,0.0,0.0,0.0
8444e2dffffffff,4.0,0.0,0.0,0.0,0.0
8444e31ffffffff,46.0,0.0,0.0,0.0,0.0
8444e33ffffffff,95.0,0.0,0.0,0.0,0.0
8444e35ffffffff,192.0,0.0,0.0,0.0,0.0
8444e37ffffffff,18.0,0.0,0.0,0.0,0.0
8444e39ffffffff,14.0,0.0,0.0,0.0,0.0
8444e3bffffffff,6.0,0.0,0.0,0.0,0.0
8444e3dffffffff,138.0,0.0,0.0,0.0,0.0
8444e43ffffffff,4.0,0.0,0.0,0.0,0.0
8444e47ffffffff,17.0,0.0,0.0,0.0,0.0
8444e57ffffffff,20.0,0.0,0.0,0.0,0.0
8444e63ffffffff,136.0,5.0,0.0,0.0,0.0
8444e65ffffffff,3.0,0.0,0.0,0.0,0.0
8444e67ffffffff,10.0,0.0,0.0,0.0,0.0
8444e6bffffffff,2.0,0.0,0.0,0.0,0.0
8444e81ffffffff,3.0,0.0,0.0,0.0,0.0
8444e85ffffffff,2.0,0.0,0.0,0.0,0.0
8444e87ffffffff,10.0,0.0,0.0,0.0,0.0
8444e89ffffffff,6.0,0.0,0.0,0.0,0.0
8444e8bffffffff,6.0,0.0,0.0,0.0,0.0
8444e8dffffffff,4.0,0.0,0.0,0.0,0.0
8444e91ffffffff,4.0,0.0,0.0,0.0,0.0
8444e95ffffffff,2.0,0.0,0.0,0.0,0.0
8444e9bffffffff,7.0,0.0,0.0,0.0,0.0
8444e9dffffffff,1.0,0.0,0.0,0.0,0.0
8444ea1ffffffff,1.0,0.0,0.0,0.0,0.0
8444ea3ffffffff,3.0,0.0,0.0,0.0,0.0
8444ea9ffffffff,4.0,0.0,0.0,0.0,0.0
8444eabffffffff,4.0,0.0,0.0,0.0,0.0
8444eb3ffffffff,1.0,0.0,0.0,0.0,0.0
8444eb5ffffffff,2.0,0.0,0.0,0.0,0.0
8444eb7ffffffff,2.0,0.0,0.0,0.0,0.0
8444ebdffffffff,9.0,0.0,0.0,0.0,0.0
8444ec3ffffffff,4.0,0.0,0.0,0.0,0.0
8444ec5ffffffff,3.0,0.0,0.0,0.0,0.0
8444ec7ffffffff,19.0,0.0,0.0,0.0,0.0
8444ec9ffffffff,2.0,0.0,0.0,0.0,0.0
8444ecbffffffff,1.0,0.0,0.0,0.0,0.0
8444ecdffffffff,7.0,0.0,0.0,0.0,0.0
8444ed1ffffffff,48.0,0.0,0.0,0.0,0.0
8444ed3ffffffff,100.0,0.0,0.0,0.0,0.0
8444ed5ffffffff,2.0,0.0,0.0,0.0,0.0
8444ed7ffffffff,9.0,0.0,0.0,0.0,0.0
8444ed9ffffffff,11.0,0.0,0.0,0.0,0.0
8444edbffffffff,14.0,0.0,0.0,0.0,0.0
8444eddffffffff,8.0,0.0,0.0,0.0,0.0
8444ee1ffffffff,26.0,0.0,0.0,0.0,0.0
8444ee3ffffffff,10.0,0.0,0.0,0.0,0.0
8444ee5ffffffff,10.0,0.0,0.0,0.0,0.0
8444ee7ffffffff,4.0,0.0,0.0,0.0,0.0
8444ee9ffffffff,2.0,0.0,0.0,0.0,0.0
8444eedffffffff,224.0,0.0,0.0,0.0,0.0
8444f01ffffffff,35.0,0.0,0.0,0.0,0.0
8444f03ffffffff,84.0,0.0,0.0,0.0,0.0
8444f05ffffffff,21.0,0.0,0.0,0.0,0.0
8444f07ffffffff,11.0,0.0,0.0,0.0,0.0
8444f09ffffffff,62.0,0.0,0.0,0.0,0.0
8444f0bffffffff,65.0,0.0,0.0,0.0,0.0
8444f0dffffffff,23.0,0.0,0.0,0.0,0.0
8444f11ffffffff,24.0,0.0,0.0,0.0,0.0
8444f13ffffffff,4.0,0.0,0.0,0.0,0.0
8444f15ffffffff,2.0,0.0,0.0,0.0,0.0
8444f17ffffffff,4.0,0.0,0.0,0.0,0.0
8444f19ffffffff,25.0,0.0,0.0,0.0,0.0
8444f1bffffffff,24.0,0.0,0.0,0.0,0.0
8444f1dffffffff,30.0,0.0,0.0,0.0,0.0
8444f31ffffffff,76.0,0.0,0.0,0.0,0.0
8444f33ffffffff,2.0,0.0,0.0,0.0,0.0
8444f37ffffffff,208.0,0.0,0.0,0.0,0.0
8444f39ffffffff,5.0,0.0,0.0,0.0,0.0
8444f3dffffffff,9.0,0.0,0.0,0.0,0.0
8444f41ffffffff,61.0,0.0,0.0,0.0,0.0
8444f43ffffffff,584.0,0.0,0.0,0.0,0.0
8444f45ffffffff,134.0,8.0,0.0,0.0,0.0
8444f47ffffffff,70.0,0.0,0.0,0.0,0.0
8444f49ffffffff,59.0,1.0,0.0,0.0,0.0
8444f4bffffffff,57.0,0.0,0.0,0.0,0.0
8444f4dffffffff,127.0,8.0,0.0,0.0,0.0
8444f51ffffffff,71.0,1.0,0.0,0.0,0.0
8444f53ffffffff,40.0,1.0,0.0,0.0,0.0
8444f55ffffffff,25.0,0.0,0.0,0.0,0.0
8444f57ffffffff,13.0,0.0,0.0,0.0,0.0
8444f59ffffffff,19.0,0.0,0.0,0.0,0.0
8444f5bffffffff,4.0,0.0,0.0,0.0,0.0
8444f5dffffffff,239.0,0.0,0.0,0.0,0.0
8444f63ffffffff,31.0,0.0,0.0,0.0,0.0
8444f69ffffffff,34.0,0.0,0.0,0.0,0.0
8444f6bffffffff,49.0,0.0,0.0,0.0,0.0
8444f6dffffffff,7.0,0.0,0.0,0.0,0.0
8445833ffffffff,16.0,0.0,0.0,0.0,0.0
8445883ffffffff,2.0,0.0,0.0,0.0,0.0
8445889ffffffff,17.0,0.0,0.0,0.0,0.0
844588bffffffff,2.0,0.0,0.0,0.0,0.0
844588dffffffff,3.0,0.0,0.0,0.0,0.0
8445899ffffffff,1.0,0.0,0.0,0.0,0.0
844589dffffffff,2.0,0.0,0.0,0.0,0.0
84458c7ffffffff,1.0,0.0,0.0,0.0,0.0
84458d3ffffffff,7.0,0.0,0.0,0.0,0.0
84458d5ffffffff,2.0,0.0,0.0,0.0,0.0
84458e1ffffffff,3.0,0.0,0.0,0.0,0.0
84458e3ffffffff,2.0,0.0,0.0,0.0,0.0
84458e7ffffffff,26.0,0.0,0.0,0.0,0.0
84458ebffffffff,3.0,0.0,0.0,0.0,0.0
84458edffffffff,2.0,0.0,0.0,0.0,0.0
844590bffffffff,1.0,0.0,0.0,0.0,0.0
8445911ffffffff,4.0,0.0,0.0,0.0,0.0
8445913ffffffff,9.0,0.0,0.0,0.0,0.0
8445917ffffffff,1.0,0.0,0.0,0.0,0.0
