cell_id,Setophaga pitiayumi,Setophaga pitiayumi nigrilora,Setophaga pitiayumi pulchra,Setophaga pitiayumi insularis,Setophaga pitiayumi graysoni,Setophaga pitiayumi inornata,Setophaga pitiayumi cirrha,Setophaga pitiayumi [pitiayumi Group]
84a8805ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84a8825ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a882dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a883bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8845ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8849ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84a884dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a885bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8867ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a886bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a886dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8889ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8895ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a88a9ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a88b5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a88bbffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a88c1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a88ddffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a88e9ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a88ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8911ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8915ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8917ffffffff,288.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
84a8919ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84a891bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a891dffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8951ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84a8953ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8957ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a89e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a03ffffffff,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a07ffffffff,681.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
84a8a11ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a13ffffffff,96.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
84a8a15ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a17ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a19ffffffff,259.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84a8a1bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a1dffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
84a8a21ffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a23ffffffff,172.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
84a8a25ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a27ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a2bffffffff,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a2dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a31ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a35ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84a8a37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a39ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a3bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a3dffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84a8a53ffffffff,285.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
84a8a91ffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
84a8a93ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a97ffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
84a8aa7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8aadffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8ac5ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8ac9ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84a8acbffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8acdffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8ad1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8ad3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8ad5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8ad9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8addffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8ae1ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8ae3ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8ae5ffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8ae7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8ae9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8aebffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8b11ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8b13ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8b17ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8b1bffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8c0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8c1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8c25ffffffff,90.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
84a8c27ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8c2bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8c63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8d19ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8d1bffffffff,101.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84a8d35ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8d43ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8d45ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8d4bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8d53ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8d69ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8da9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8de1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8de3ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8de7ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84a8debffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
84a8ec9ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84a8f05ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8f0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8f41ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8f45ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8f63ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9011ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9013ffffffff,98.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84a9017ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84a9033ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a903bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9051ffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
84a9053ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9057ffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84a9081ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9085ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9087ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9089ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a908bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a908dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9095ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9097ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a909dffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a90a5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a90a7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a90a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a90adffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84a90b3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a90b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a90bbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a90c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a90c3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a90c5ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a90c7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a90c9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a90cbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a90cdffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a90d1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a90d5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a90d9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a90dbffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a90e1ffffffff,105.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
84a90e3ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a90e5ffffffff,121.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
84a90e7ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
84a90e9ffffffff,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a90ebffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a90edffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9181ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9187ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a918bffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84a9191ffffffff,131.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
84a9193ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9195ffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9197ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9199ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a919bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a919dffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a91b1ffffffff,134.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84a91b3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a91b5ffffffff,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a91b7ffffffff,154.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84a91b9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a91bbffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a91bdffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a91d1ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84a91d5ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a91d7ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
84a91d9ffffffff,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a91dbffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a91ddffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9213ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9217ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a921bffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9283ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9289ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a928dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9291ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9293ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9295ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9297ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a92a5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a92abffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a92adffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a92bdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a92c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a92c5ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a92c7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a92c9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a92cbffffffff,864.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84a92cdffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a92d1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a92d7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a92d9ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a92ddffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a92e1ffffffff,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a92e3ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a92e9ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a92ebffffffff,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9405ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9407ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a940dffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9411ffffffff,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9413ffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9417ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9419ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a941bffffffff,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9425ffffffff,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9427ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9429ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a942bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a942dffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9431ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9433ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9437ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9439ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a943dffffffff,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9441ffffffff,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9443ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9445ffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9447ffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84a9449ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a944bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a944dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9451ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9453ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9457ffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9459ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a945bffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9461ffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9463ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9465ffffffff,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9467ffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9469ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a946bffffffff,124.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84a946dffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9483ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a948bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a94a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a94b1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a94c1ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a94c3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a94c5ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a94c7ffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a94c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a94d1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a94ddffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a94e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a94e3ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a94e5ffffffff,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a94e7ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a94e9ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a94edffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9501ffffffff,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9503ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9507ffffffff,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9509ffffffff,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a950bffffffff,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a950dffffffff,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9511ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9515ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9517ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a951bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a951dffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9521ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84a9523ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9525ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
84a9527ffffffff,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a952dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9531ffffffff,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9533ffffffff,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9535ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9537ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9539ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a953bffffffff,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a953dffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9543ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9545ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9547ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9549ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a954bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9551ffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9553ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9555ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9557ffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9559ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a955bffffffff,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a955dffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9565ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9567ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a956bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9587ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9589ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9599ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a959bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a95a5ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a95abffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a95adffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a95b3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a95bbffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a95c3ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a95c5ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a95c9ffffffff,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a95d1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a95d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a95d9ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a95dbffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a95e5ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a95edffffffff,574.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84a9601ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9607ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a960dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9611ffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9613ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9617ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9619ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9621ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9623ffffffff,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9625ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9627ffffffff,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a962bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a962dffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9631ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9633ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9635ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9637ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9639ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a963dffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9645ffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9649ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a964bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a964dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9653ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
