cell_id,Lanius senator,Lanius senator senator,Lanius senator badius,Lanius senator niloticus
845536dffffffff,3.0,0.0,0.0,0.0
8455a87ffffffff,2.0,0.0,0.0,0.0
8455abdffffffff,3.0,0.0,0.0,0.0
8455ac1ffffffff,1.0,0.0,0.0,0.0
8458585ffffffff,1.0,0.0,0.0,0.0
84585d5ffffffff,1.0,0.0,0.0,0.0
845890dffffffff,3.0,0.0,0.0,0.0
8458c8bffffffff,4.0,0.0,0.0,0.0
845929bffffffff,1.0,0.0,0.0,0.0
8459985ffffffff,4.0,0.0,0.0,0.0
84599a5ffffffff,3.0,0.0,0.0,0.0
84599b1ffffffff,1.0,0.0,0.0,0.0
84599e5ffffffff,2.0,2.0,0.0,0.0
84599e7ffffffff,3.0,0.0,0.0,0.0
846a5a9ffffffff,1.0,0.0,0.0,0.0
846a693ffffffff,3.0,0.0,0.0,0.0
846ac3dffffffff,1.0,0.0,0.0,0.0
846ac89ffffffff,1.0,0.0,0.0,0.0
846adc1ffffffff,2.0,0.0,0.0,0.0
846ae0bffffffff,6.0,0.0,0.0,0.0
846ae85ffffffff,14.0,0.0,0.0,0.0
846aea9ffffffff,2.0,0.0,0.0,0.0
846aee3ffffffff,30.0,0.0,0.0,0.0
846aee7ffffffff,5.0,0.0,0.0,0.0
846b127ffffffff,2.0,0.0,0.0,0.0
846b165ffffffff,1.0,0.0,0.0,0.0
84750d3ffffffff,2.0,0.0,0.0,0.0
8475201ffffffff,11.0,1.0,0.0,0.0
8475207ffffffff,14.0,0.0,0.0,0.0
8475299ffffffff,2.0,0.0,0.0,0.0
84752abffffffff,1.0,0.0,0.0,0.0
8475805ffffffff,2.0,0.0,0.0,0.0
847a483ffffffff,1.0,0.0,0.0,0.0
847a4b5ffffffff,2.0,0.0,0.0,0.0
847ac81ffffffff,2.0,0.0,0.0,0.0
847acd7ffffffff,2.0,0.0,0.0,0.0
847ad95ffffffff,18.0,0.0,0.0,0.0
847ad99ffffffff,96.0,0.0,0.0,0.0
847ad9dffffffff,16.0,0.0,0.0,0.0
847ae85ffffffff,2.0,0.0,0.0,0.0
