cell_id,Tachyspiza badia,Tachyspiza badia sphenura/polyzonoides,Tachyspiza badia [badia Group]
846093bffffffff,54.0,0.0,0.0
846093dffffffff,7.0,0.0,0.0
8460941ffffffff,4.0,0.0,0.0
8460943ffffffff,12.0,0.0,0.0
8460945ffffffff,3.0,0.0,0.0
8460947ffffffff,33.0,0.0,0.0
846094bffffffff,16.0,0.0,0.0
846094dffffffff,115.0,0.0,0.0
8460955ffffffff,14.0,0.0,0.0
8460957ffffffff,2.0,0.0,0.0
8460959ffffffff,4.0,0.0,0.0
8460961ffffffff,496.0,0.0,0.0
8460963ffffffff,5.0,0.0,0.0
8460965ffffffff,248.0,0.0,0.0
8460969ffffffff,92.0,0.0,0.0
846096bffffffff,50.0,0.0,0.0
846096dffffffff,12.0,0.0,0.0
8460981ffffffff,2.0,0.0,0.0
8460983ffffffff,11.0,0.0,0.0
8460985ffffffff,24.0,0.0,0.0
8460987ffffffff,36.0,0.0,0.0
8460989ffffffff,2.0,0.0,0.0
846098bffffffff,6.0,0.0,0.0
846098dffffffff,3.0,0.0,0.0
8460991ffffffff,3.0,0.0,0.0
8460997ffffffff,39.0,0.0,0.0
8460999ffffffff,31.0,0.0,0.0
846099bffffffff,111.0,0.0,0.0
84609a5ffffffff,19.0,0.0,0.0
84609a9ffffffff,14.0,0.0,0.0
84609abffffffff,3.0,0.0,0.0
84609b3ffffffff,6.0,0.0,0.0
84609b5ffffffff,10.0,0.0,0.0
84609b7ffffffff,37.0,0.0,0.0
84609bbffffffff,1.0,0.0,0.0
84609c3ffffffff,4.0,0.0,0.0
84609c7ffffffff,38.0,0.0,0.0
84609cbffffffff,4.0,0.0,0.0
84609d5ffffffff,7.0,0.0,0.0
84609d7ffffffff,14.0,0.0,0.0
84609dbffffffff,17.0,0.0,0.0
84609ddffffffff,5.0,0.0,0.0
84609e1ffffffff,343.0,0.0,0.0
84609e3ffffffff,247.0,0.0,0.0
84609e5ffffffff,3.0,0.0,0.0
84609e7ffffffff,3.0,0.0,0.0
84609e9ffffffff,40.0,0.0,0.0
84609ebffffffff,412.0,0.0,0.0
84609edffffffff,2.0,0.0,0.0
8460a01ffffffff,2.0,0.0,0.0
8460a03ffffffff,3.0,0.0,0.0
8460a05ffffffff,4.0,0.0,0.0
8460a09ffffffff,6.0,0.0,0.0
8460a0dffffffff,111.0,0.0,0.0
8460a13ffffffff,108.0,0.0,0.0
8460a15ffffffff,3.0,0.0,0.0
8460a1bffffffff,122.0,0.0,0.0
8460a21ffffffff,12.0,0.0,0.0
8460a25ffffffff,1338.0,0.0,0.0
8460a27ffffffff,417.0,0.0,0.0
8460a29ffffffff,4.0,0.0,0.0
8460a2bffffffff,3.0,0.0,0.0
8460a2dffffffff,9.0,0.0,0.0
8460a31ffffffff,4.0,0.0,0.0
8460a39ffffffff,94.0,0.0,0.0
8460a41ffffffff,6.0,0.0,0.0
8460a45ffffffff,5.0,0.0,0.0
8460a47ffffffff,3.0,0.0,0.0
8460a49ffffffff,21.0,0.0,0.0
8460a4bffffffff,8.0,0.0,0.0
8460a51ffffffff,8.0,0.0,0.0
8460a55ffffffff,6.0,0.0,0.0
8460a57ffffffff,4.0,0.0,0.0
8460a59ffffffff,34.0,0.0,0.0
8460a5bffffffff,19.0,0.0,0.0
8460a5dffffffff,1.0,0.0,0.0
8460a61ffffffff,355.0,0.0,0.0
8460a63ffffffff,32.0,0.0,0.0
8460a65ffffffff,3.0,0.0,0.0
8460a67ffffffff,17.0,0.0,0.0
8460a6bffffffff,3.0,0.0,0.0
8460a83ffffffff,15.0,0.0,0.0
8460a89ffffffff,151.0,0.0,0.0
8460a8bffffffff,51.0,0.0,0.0
8460a91ffffffff,960.0,0.0,0.0
8460a95ffffffff,59.0,0.0,0.0
8460a97ffffffff,92.0,0.0,0.0
8460a99ffffffff,168.0,0.0,0.0
8460a9dffffffff,203.0,0.0,0.0
8460aa1ffffffff,2.0,0.0,0.0
8460aa3ffffffff,50.0,0.0,0.0
8460aa7ffffffff,6.0,0.0,0.0
8460aa9ffffffff,2.0,0.0,0.0
8460aadffffffff,14.0,0.0,0.0
8460ab1ffffffff,9.0,0.0,0.0
8460ab3ffffffff,4.0,0.0,0.0
8460ab5ffffffff,23.0,0.0,0.0
8460ab7ffffffff,3.0,0.0,0.0
8460ab9ffffffff,5.0,0.0,0.0
8460abbffffffff,5.0,0.0,0.0
8460ac1ffffffff,5.0,0.0,0.0
8460ac3ffffffff,9.0,0.0,0.0
8460ac7ffffffff,1.0,0.0,0.0
8460ac9ffffffff,2.0,0.0,0.0
8460acbffffffff,6.0,0.0,0.0
8460acdffffffff,29.0,0.0,0.0
8460ad1ffffffff,9.0,0.0,0.0
8460ad3ffffffff,73.0,0.0,0.0
8460ad5ffffffff,5.0,0.0,0.0
8460ad7ffffffff,110.0,0.0,0.0
8460ad9ffffffff,4.0,0.0,0.0
8460adbffffffff,13.0,0.0,0.0
8460ae1ffffffff,8.0,0.0,0.0
8460ae3ffffffff,22.0,0.0,0.0
8460ae7ffffffff,4.0,0.0,0.0
8460ae9ffffffff,6.0,0.0,0.0
8460aebffffffff,6.0,0.0,0.0
8460b01ffffffff,3.0,0.0,0.0
8460b03ffffffff,1.0,0.0,0.0
8460b05ffffffff,4.0,0.0,0.0
8460b09ffffffff,24.0,0.0,0.0
8460b11ffffffff,53.0,0.0,0.0
8460b13ffffffff,3.0,0.0,0.0
8460b15ffffffff,6.0,0.0,0.0
8460b17ffffffff,64.0,0.0,0.0
8460b19ffffffff,195.0,0.0,0.0
8460b1bffffffff,479.0,0.0,0.0
8460b21ffffffff,5.0,0.0,0.0
8460b27ffffffff,33.0,0.0,0.0
8460b29ffffffff,28.0,0.0,0.0
8460b2bffffffff,10.0,0.0,0.0
8460b31ffffffff,1.0,0.0,0.0
8460b37ffffffff,11.0,0.0,0.0
8460b3bffffffff,13.0,0.0,0.0
8460b3dffffffff,35.0,0.0,0.0
8460b41ffffffff,11.0,0.0,0.0
8460b45ffffffff,6.0,0.0,0.0
8460b47ffffffff,49.0,0.0,0.0
8460b49ffffffff,6.0,0.0,0.0
8460b4dffffffff,2.0,0.0,0.0
8460b53ffffffff,126.0,0.0,0.0
8460b55ffffffff,3.0,0.0,0.0
8460b57ffffffff,9.0,0.0,0.0
8460b5bffffffff,2.0,0.0,0.0
8460b5dffffffff,2.0,0.0,0.0
8460b61ffffffff,3.0,0.0,0.0
8460b6bffffffff,8.0,0.0,0.0
8460b6dffffffff,5.0,0.0,0.0
8460f65ffffffff,2.0,0.0,0.0
8460f6dffffffff,11.0,0.0,0.0
8461005ffffffff,104.0,0.0,4.0
8461007ffffffff,27.0,0.0,2.0
8461021ffffffff,56.0,0.0,1.0
8461023ffffffff,79.0,0.0,1.0
8461025ffffffff,59.0,0.0,0.0
8461027ffffffff,139.0,0.0,9.0
8461029ffffffff,41.0,0.0,0.0
846102bffffffff,68.0,0.0,1.0
846102dffffffff,15.0,0.0,0.0
8461035ffffffff,63.0,0.0,2.0
846103dffffffff,44.0,0.0,0.0
8461067ffffffff,230.0,0.0,12.0
8461103ffffffff,1.0,0.0,0.0
846110bffffffff,2.0,0.0,0.0
8461111ffffffff,4.0,0.0,0.0
8461113ffffffff,13.0,0.0,0.0
8461117ffffffff,96.0,0.0,0.0
8461119ffffffff,42.0,0.0,0.0
846111bffffffff,32.0,0.0,0.0
846111dffffffff,2.0,0.0,0.0
8461131ffffffff,7.0,0.0,2.0
8461151ffffffff,5.0,0.0,0.0
8461153ffffffff,1.0,0.0,0.0
846115bffffffff,2.0,0.0,0.0
846118dffffffff,11.0,0.0,0.0
8461197ffffffff,3.0,0.0,0.0
84611a1ffffffff,6.0,0.0,0.0
84611a3ffffffff,14.0,0.0,0.0
84611a5ffffffff,1.0,0.0,0.0
84611adffffffff,61.0,0.0,1.0
84611b1ffffffff,24.0,0.0,0.0
84611b3ffffffff,24.0,0.0,0.0
84611b5ffffffff,32.0,0.0,0.0
84611b7ffffffff,10.0,0.0,0.0
84611bbffffffff,23.0,0.0,0.0
84611c1ffffffff,74.0,0.0,1.0
84611c5ffffffff,5.0,0.0,0.0
84611c7ffffffff,18.0,0.0,0.0
84611c9ffffffff,196.0,0.0,0.0
84611cbffffffff,369.0,0.0,1.0
84611cdffffffff,38.0,0.0,0.0
84611e1ffffffff,56.0,0.0,2.0
84611e3ffffffff,3.0,0.0,0.0
84611e5ffffffff,2.0,0.0,0.0
84611e7ffffffff,21.0,0.0,4.0
84611e9ffffffff,7.0,0.0,0.0
84611ebffffffff,17.0,0.0,0.0
84611edffffffff,15.0,0.0,1.0
8461881ffffffff,17.0,0.0,0.0
8461883ffffffff,6.0,0.0,0.0
8461885ffffffff,1129.0,0.0,0.0
8461887ffffffff,50.0,0.0,0.0
8461889ffffffff,43.0,0.0,0.0
846188bffffffff,118.0,0.0,0.0
846188dffffffff,12.0,0.0,0.0
8461891ffffffff,93.0,0.0,0.0
8461893ffffffff,3471.0,0.0,0.0
8461895ffffffff,38.0,0.0,0.0
8461897ffffffff,52.0,0.0,0.0
8461899ffffffff,39.0,0.0,0.0
846189bffffffff,114.0,0.0,0.0
846189dffffffff,8.0,0.0,0.0
84618a3ffffffff,2.0,0.0,0.0
84618a9ffffffff,3.0,0.0,0.0
84618abffffffff,8.0,0.0,0.0
84618b1ffffffff,56.0,0.0,0.0
84618b3ffffffff,7.0,0.0,0.0
84618b5ffffffff,4.0,0.0,0.0
84618b7ffffffff,4.0,0.0,0.0
84618b9ffffffff,215.0,0.0,0.0
84618bbffffffff,27.0,0.0,0.0
84618c1ffffffff,343.0,0.0,0.0
84618c3ffffffff,93.0,0.0,0.0
84618c5ffffffff,1777.0,0.0,0.0
84618c7ffffffff,487.0,0.0,0.0
84618cbffffffff,224.0,0.0,0.0
84618d1ffffffff,192.0,0.0,0.0
84618d3ffffffff,61.0,0.0,0.0
84618d5ffffffff,6.0,0.0,0.0
84618d7ffffffff,52.0,0.0,0.0
84618dbffffffff,45.0,0.0,0.0
84618ddffffffff,62.0,0.0,0.0
84618e1ffffffff,145.0,0.0,0.0
84618e3ffffffff,39.0,0.0,0.0
84618e9ffffffff,12.0,0.0,0.0
84618ebffffffff,251.0,0.0,0.0
8461985ffffffff,2.0,0.0,0.0
8461987ffffffff,23.0,0.0,0.0
8461991ffffffff,4.0,0.0,0.0
8461995ffffffff,4.0,0.0,0.0
8461997ffffffff,3.0,0.0,0.0
846199dffffffff,7.0,0.0,0.0
84619a5ffffffff,85.0,0.0,0.0
84619a9ffffffff,7.0,0.0,0.0
84619abffffffff,57.0,0.0,0.0
84619adffffffff,2.0,0.0,0.0
84619b3ffffffff,2.0,0.0,0.0
84619b5ffffffff,2.0,0.0,0.0
84619b9ffffffff,3.0,0.0,0.0
84619bdffffffff,72.0,0.0,0.0
84619e1ffffffff,3.0,0.0,0.0
84619e3ffffffff,4.0,0.0,0.0
84619e5ffffffff,21.0,0.0,0.0
84619e7ffffffff,7.0,0.0,0.0
8461a91ffffffff,23.0,0.0,0.0
8461a93ffffffff,2.0,0.0,0.0
8461a95ffffffff,12.0,0.0,0.0
8461a97ffffffff,73.0,0.0,0.0
8461a9bffffffff,11.0,0.0,0.0
8461a9dffffffff,32.0,0.0,0.0
8461ab1ffffffff,91.0,0.0,0.0
8461ab3ffffffff,15.0,0.0,0.0
8461ab7ffffffff,722.0,0.0,0.0
8461ab9ffffffff,2.0,0.0,0.0
8461abbffffffff,92.0,0.0,0.0
8461ad3ffffffff,3.0,0.0,0.0
8461ad7ffffffff,1.0,0.0,0.0
8464121ffffffff,3.0,0.0,0.0
8464125ffffffff,2.0,0.0,0.0
846414dffffffff,2.0,0.0,0.0
8464161ffffffff,4.0,0.0,0.0
8464165ffffffff,22.0,0.0,0.0
846416dffffffff,303.0,0.0,84.0
8464225ffffffff,2.0,0.0,0.0
846422dffffffff,6.0,0.0,0.0
8464265ffffffff,6.0,0.0,6.0
8464267ffffffff,2.0,0.0,0.0
846426dffffffff,4.0,0.0,4.0
8464301ffffffff,1.0,0.0,1.0
8464307ffffffff,1.0,0.0,1.0
846430bffffffff,1.0,0.0,0.0
8464319ffffffff,9.0,0.0,3.0
846431dffffffff,7.0,0.0,1.0
8464323ffffffff,399.0,0.0,197.0
8464327ffffffff,46.0,0.0,17.0
846432bffffffff,29.0,0.0,12.0
846433dffffffff,16.0,0.0,9.0
8464343ffffffff,5.0,0.0,3.0
8464347ffffffff,33.0,0.0,5.0
846434bffffffff,3.0,0.0,1.0
8464353ffffffff,5.0,0.0,1.0
8464355ffffffff,4.0,0.0,2.0
8464357ffffffff,8.0,0.0,1.0
8464359ffffffff,13.0,0.0,1.0
846435bffffffff,7.0,0.0,0.0
8464363ffffffff,9.0,0.0,0.0
8464803ffffffff,2.0,0.0,0.0
8464805ffffffff,2.0,0.0,2.0
846480bffffffff,20.0,0.0,13.0
846480dffffffff,57.0,0.0,12.0
8464811ffffffff,2.0,0.0,0.0
8464821ffffffff,22.0,0.0,7.0
8464825ffffffff,75.0,0.0,20.0
8464829ffffffff,94.0,0.0,28.0
846482bffffffff,213.0,0.0,72.0
846482dffffffff,30.0,0.0,12.0
8464835ffffffff,14.0,0.0,0.0
8464839ffffffff,10.0,0.0,0.0
8464841ffffffff,9.0,0.0,6.0
8464843ffffffff,6.0,0.0,2.0
8464845ffffffff,3.0,0.0,0.0
8464847ffffffff,2.0,0.0,0.0
8464849ffffffff,8.0,0.0,2.0
846484bffffffff,7.0,0.0,4.0
846484dffffffff,6.0,0.0,6.0
8464853ffffffff,2.0,0.0,0.0
846485dffffffff,2.0,0.0,0.0
8464867ffffffff,2.0,0.0,0.0
8464869ffffffff,2.0,0.0,2.0
846486bffffffff,3.0,0.0,1.0
846486dffffffff,4.0,0.0,2.0
846488bffffffff,2.0,0.0,0.0
84648a5ffffffff,2.0,0.0,0.0
84648abffffffff,1.0,0.0,0.0
84648b5ffffffff,5.0,0.0,0.0
84648b9ffffffff,4.0,0.0,0.0
84648c1ffffffff,7.0,0.0,0.0
84648c9ffffffff,20.0,0.0,0.0
84648ddffffffff,3.0,0.0,0.0
84648ebffffffff,5.0,0.0,0.0
8464901ffffffff,17.0,0.0,12.0
8464903ffffffff,1.0,0.0,0.0
846490bffffffff,4.0,0.0,0.0
8464911ffffffff,112.0,0.0,11.0
8464919ffffffff,4.0,0.0,2.0
846491bffffffff,9.0,0.0,2.0
846491dffffffff,19.0,0.0,7.0
846494bffffffff,4.0,0.0,0.0
8464951ffffffff,17.0,0.0,17.0
8464955ffffffff,14.0,0.0,9.0
8464957ffffffff,5.0,0.0,5.0
8464959ffffffff,12.0,0.0,12.0
846495dffffffff,12.0,0.0,12.0
8464967ffffffff,1.0,0.0,0.0
8464981ffffffff,12.0,0.0,0.0
8464983ffffffff,33.0,0.0,0.0
8464985ffffffff,4.0,0.0,0.0
8464987ffffffff,9.0,0.0,0.0
8464999ffffffff,3.0,0.0,0.0
84649c9ffffffff,4.0,0.0,4.0
84649d7ffffffff,1.0,0.0,0.0
84649dbffffffff,1.0,0.0,0.0
84649e3ffffffff,1.0,0.0,0.0
8464a03ffffffff,2.0,0.0,2.0
8464a05ffffffff,15.0,0.0,10.0
8464a09ffffffff,4.0,0.0,4.0
8464a0dffffffff,7.0,0.0,2.0
8464a11ffffffff,5.0,0.0,2.0
8464a15ffffffff,5.0,0.0,0.0
8464a17ffffffff,2.0,0.0,2.0
8464a19ffffffff,3.0,0.0,0.0
8464a1bffffffff,2.0,0.0,0.0
8464a21ffffffff,2.0,0.0,2.0
8464a23ffffffff,5.0,0.0,5.0
8464a25ffffffff,4.0,0.0,4.0
8464a27ffffffff,6.0,0.0,6.0
8464a29ffffffff,26.0,0.0,8.0
8464a2bffffffff,10.0,0.0,6.0
8464a2dffffffff,13.0,0.0,13.0
8464a31ffffffff,3.0,0.0,0.0
8464a35ffffffff,32.0,0.0,3.0
8464a39ffffffff,2.0,0.0,0.0
8464a3dffffffff,41.0,0.0,13.0
8464a41ffffffff,26.0,0.0,2.0
8464a43ffffffff,2.0,0.0,2.0
8464a45ffffffff,67.0,0.0,21.0
8464a47ffffffff,9.0,0.0,2.0
8464a49ffffffff,20.0,0.0,7.0
8464a4bffffffff,90.0,0.0,8.0
8464a4dffffffff,8.0,0.0,4.0
8464a51ffffffff,4.0,0.0,0.0
8464a57ffffffff,211.0,0.0,0.0
8464a59ffffffff,13.0,0.0,4.0
8464a5bffffffff,13.0,0.0,7.0
8464a5dffffffff,21.0,0.0,4.0
8464a61ffffffff,2.0,0.0,2.0
8464a63ffffffff,4.0,0.0,4.0
8464a67ffffffff,2.0,0.0,2.0
8464a69ffffffff,7.0,0.0,0.0
8464a6bffffffff,5.0,0.0,2.0
8464a6dffffffff,6.0,0.0,0.0
8464b03ffffffff,9.0,0.0,0.0
8464b11ffffffff,3.0,0.0,3.0
8464b13ffffffff,1.0,0.0,0.0
8464b1bffffffff,18.0,0.0,12.0
8464b1dffffffff,1.0,0.0,0.0
8464b25ffffffff,2.0,0.0,0.0
8464b29ffffffff,22.0,0.0,8.0
8464b2dffffffff,2.0,0.0,0.0
8464b31ffffffff,14.0,0.0,2.0
8464b33ffffffff,2.0,0.0,0.0
8464b41ffffffff,2.0,0.0,0.0
8464b43ffffffff,2.0,0.0,1.0
8464b49ffffffff,7.0,0.0,0.0
8464b4bffffffff,4.0,0.0,4.0
8464b4dffffffff,54.0,0.0,22.0
8464b53ffffffff,4.0,0.0,0.0
8464b55ffffffff,24.0,0.0,17.0
8464b57ffffffff,6.0,0.0,0.0
8464b59ffffffff,9.0,0.0,0.0
8464b5dffffffff,33.0,0.0,12.0
8464b61ffffffff,23.0,0.0,0.0
8464b63ffffffff,39.0,0.0,0.0
8464b65ffffffff,2.0,0.0,0.0
8464b67ffffffff,5.0,0.0,0.0
8464b6dffffffff,1.0,0.0,0.0
8465183ffffffff,2.0,0.0,2.0
84651bdffffffff,2.0,0.0,0.0
84652b7ffffffff,2.0,0.0,0.0
8465507ffffffff,2.0,0.0,0.0
8465545ffffffff,2.0,0.0,0.0
8465801ffffffff,11.0,0.0,0.0
8465803ffffffff,5.0,0.0,0.0
8465805ffffffff,4.0,0.0,0.0
8465807ffffffff,8.0,0.0,0.0
8465811ffffffff,2.0,0.0,0.0
8465813ffffffff,11.0,0.0,0.0
8465817ffffffff,5.0,0.0,0.0
846581dffffffff,1.0,0.0,0.0
8465821ffffffff,15.0,0.0,0.0
8465827ffffffff,23.0,0.0,0.0
846582dffffffff,1.0,0.0,0.0
8465835ffffffff,41.0,0.0,0.0
8465837ffffffff,2.0,0.0,0.0
8465847ffffffff,44.0,0.0,0.0
8465851ffffffff,26.0,0.0,0.0
8465857ffffffff,3.0,0.0,0.0
8465859ffffffff,4.0,0.0,0.0
846585dffffffff,2.0,0.0,0.0
846586bffffffff,15.0,0.0,0.0
8465885ffffffff,3.0,0.0,3.0
8465887ffffffff,97.0,0.0,14.0
8465891ffffffff,7.0,0.0,1.0
8465893ffffffff,10.0,0.0,7.0
8465897ffffffff,23.0,0.0,12.0
846589bffffffff,18.0,0.0,3.0
84658a1ffffffff,5.0,0.0,5.0
84658a3ffffffff,75.0,0.0,32.0
84658a5ffffffff,6.0,0.0,4.0
84658a9ffffffff,62.0,0.0,10.0
84658abffffffff,22.0,0.0,11.0
84658adffffffff,2.0,0.0,0.0
84658b1ffffffff,14.0,0.0,12.0
84658b3ffffffff,88.0,0.0,22.0
84658b5ffffffff,23.0,0.0,7.0
84658b7ffffffff,12.0,0.0,7.0
84658bbffffffff,21.0,0.0,1.0
84658e1ffffffff,4.0,0.0,2.0
84658e3ffffffff,26.0,0.0,13.0
84658e7ffffffff,17.0,0.0,7.0
84658e9ffffffff,4.0,0.0,2.0
8465907ffffffff,3.0,0.0,0.0
8465909ffffffff,4.0,0.0,0.0
846590bffffffff,3.0,0.0,0.0
8465911ffffffff,260.0,0.0,0.0
8465913ffffffff,4.0,0.0,0.0
8465915ffffffff,9.0,0.0,0.0
8465917ffffffff,5.0,0.0,0.0
8465919ffffffff,2.0,0.0,0.0
846591bffffffff,219.0,0.0,0.0
846591dffffffff,47.0,0.0,0.0
8465921ffffffff,2.0,0.0,0.0
8465929ffffffff,3.0,0.0,0.0
8465933ffffffff,2.0,0.0,0.0
8465949ffffffff,3.0,0.0,0.0
8465955ffffffff,2.0,0.0,0.0
8465957ffffffff,1.0,0.0,0.0
8465959ffffffff,5.0,0.0,0.0
846595dffffffff,11.0,0.0,0.0
8465981ffffffff,36.0,0.0,15.0
846598bffffffff,10.0,0.0,6.0
8465991ffffffff,32.0,0.0,2.0
8465993ffffffff,346.0,0.0,66.0
8465995ffffffff,7.0,0.0,5.0
8465997ffffffff,6.0,0.0,0.0
8465999ffffffff,2.0,0.0,2.0
846599bffffffff,13.0,0.0,9.0
846599dffffffff,29.0,0.0,11.0
84659a3ffffffff,2.0,0.0,0.0
84659a7ffffffff,4.0,0.0,1.0
84659b5ffffffff,6.0,0.0,0.0
84659b7ffffffff,2.0,0.0,0.0
84659b9ffffffff,2.0,0.0,0.0
84659c1ffffffff,25.0,0.0,0.0
84659c3ffffffff,53.0,0.0,0.0
84659c9ffffffff,351.0,0.0,0.0
84659cdffffffff,7.0,0.0,0.0
84659e9ffffffff,13.0,0.0,0.0
8465a21ffffffff,2.0,0.0,0.0
8465a27ffffffff,2.0,0.0,0.0
8465a31ffffffff,2.0,0.0,0.0
8465b01ffffffff,91.0,0.0,0.0
8465b09ffffffff,4.0,0.0,0.0
8465b0dffffffff,2.0,0.0,0.0
8465b21ffffffff,33.0,0.0,5.0
8465b23ffffffff,28.0,0.0,0.0
8465b25ffffffff,15.0,0.0,0.0
8465b2bffffffff,14.0,0.0,0.0
8465b31ffffffff,1.0,0.0,0.0
8465b33ffffffff,7.0,0.0,0.0
8465b39ffffffff,26.0,0.0,0.0
8465b3dffffffff,25.0,0.0,0.0
8465b43ffffffff,4.0,0.0,0.0
8465b45ffffffff,2.0,0.0,0.0
8465b57ffffffff,21.0,0.0,0.0
8465b5bffffffff,1.0,0.0,0.0
8465b61ffffffff,8.0,0.0,0.0
8465b63ffffffff,2.0,0.0,0.0
8465b65ffffffff,3.0,0.0,0.0
8465b67ffffffff,4.0,0.0,0.0
8465b6bffffffff,5.0,0.0,0.0
8469345ffffffff,1.0,0.0,0.0
846934dffffffff,2.0,0.0,0.0
846a459ffffffff,4.0,0.0,0.0
846a4a3ffffffff,1.0,0.0,0.0
846a4b3ffffffff,4.0,0.0,0.0
846a581ffffffff,23.0,0.0,0.0
846a583ffffffff,4.0,0.0,0.0
846a5a9ffffffff,15.0,0.0,0.0
846a5adffffffff,2.0,0.0,0.0
846a5b3ffffffff,4.0,0.0,0.0
846a697ffffffff,4.0,0.0,0.0
846ac03ffffffff,15.0,0.0,0.0
846ac11ffffffff,1.0,0.0,0.0
846ac15ffffffff,23.0,0.0,0.0
846ac19ffffffff,2.0,0.0,0.0
846ac31ffffffff,3.0,0.0,0.0
846ac33ffffffff,2.0,0.0,0.0
846ac35ffffffff,9.0,0.0,0.0
846ac3dffffffff,17.0,0.0,0.0
846ac89ffffffff,230.0,3.0,0.0
846ac93ffffffff,2.0,0.0,0.0
846ac9bffffffff,3.0,0.0,0.0
846aca5ffffffff,2.0,0.0,0.0
846acadffffffff,2.0,0.0,0.0
846acc3ffffffff,5.0,1.0,0.0
846acc7ffffffff,2.0,0.0,0.0
846acd1ffffffff,12.0,0.0,0.0
846acd5ffffffff,23.0,3.0,0.0
846acdbffffffff,5.0,0.0,0.0
846ace5ffffffff,30.0,0.0,0.0
846acebffffffff,7.0,0.0,0.0
846ad8bffffffff,2.0,0.0,0.0
846ada9ffffffff,1.0,0.0,0.0
846adc1ffffffff,22.0,0.0,0.0
846adc9ffffffff,10.0,0.0,0.0
846add9ffffffff,5.0,0.0,0.0
846ade7ffffffff,3.0,0.0,0.0
846ae0bffffffff,4.0,1.0,0.0
846ae11ffffffff,1.0,0.0,0.0
846ae15ffffffff,2.0,0.0,0.0
846ae81ffffffff,2.0,0.0,0.0
846ae85ffffffff,53.0,0.0,0.0
846aea1ffffffff,19.0,0.0,0.0
846aea3ffffffff,7.0,0.0,0.0
846aea5ffffffff,1.0,0.0,0.0
846aea9ffffffff,17.0,0.0,0.0
846aeabffffffff,4.0,0.0,0.0
846aeb5ffffffff,1.0,0.0,0.0
846aee1ffffffff,2.0,0.0,0.0
846aee3ffffffff,17.0,0.0,0.0
846aee7ffffffff,1.0,0.0,0.0
846b127ffffffff,2.0,0.0,0.0
846b333ffffffff,1.0,0.0,0.0
8475083ffffffff,1.0,0.0,0.0
8475087ffffffff,1.0,0.0,0.0
847509dffffffff,4.0,0.0,0.0
84750d1ffffffff,5.0,0.0,0.0
84750d3ffffffff,31.0,0.0,0.0
84750d7ffffffff,1.0,0.0,0.0
84750d9ffffffff,2.0,2.0,0.0
84750dbffffffff,5.0,0.0,0.0
847518dffffffff,1.0,0.0,0.0
8475201ffffffff,79.0,4.0,0.0
8475203ffffffff,4.0,0.0,0.0
8475205ffffffff,3.0,0.0,0.0
8475207ffffffff,63.0,9.0,0.0
8475209ffffffff,2.0,0.0,0.0
847520bffffffff,10.0,1.0,0.0
847522dffffffff,2.0,0.0,0.0
8475251ffffffff,2.0,0.0,0.0
847525dffffffff,2.0,0.0,0.0
8475293ffffffff,99.0,3.0,0.0
8475295ffffffff,2.0,0.0,0.0
8475299ffffffff,7.0,0.0,0.0
847529bffffffff,67.0,5.0,0.0
84752a1ffffffff,3.0,0.0,0.0
84752a3ffffffff,2.0,1.0,0.0
84752abffffffff,6.0,0.0,0.0
84752adffffffff,4.0,0.0,0.0
84752d3ffffffff,2.0,1.0,0.0
84752dbffffffff,2.0,0.0,0.0
84752e9ffffffff,3.0,0.0,0.0
84752edffffffff,2.0,0.0,0.0
8475313ffffffff,1.0,0.0,0.0
847532bffffffff,5.0,0.0,0.0
8475361ffffffff,10.0,0.0,0.0
847574dffffffff,1.0,0.0,0.0
8475761ffffffff,36.0,3.0,0.0
8475769ffffffff,47.0,0.0,0.0
8475805ffffffff,2.0,0.0,0.0
8475865ffffffff,2.0,0.0,0.0
847a401ffffffff,4.0,0.0,0.0
847a403ffffffff,4.0,0.0,0.0
847a405ffffffff,6.0,0.0,0.0
847a407ffffffff,8.0,0.0,0.0
847a40bffffffff,2.0,0.0,0.0
847a40dffffffff,2.0,0.0,0.0
847a413ffffffff,61.0,0.0,0.0
847a41dffffffff,28.0,0.0,0.0
847a44bffffffff,4.0,0.0,0.0
847a451ffffffff,1.0,0.0,0.0
847a45dffffffff,2.0,0.0,0.0
847a481ffffffff,14.0,0.0,0.0
847a48bffffffff,2.0,0.0,0.0
847a48dffffffff,1.0,0.0,0.0
847a495ffffffff,4.0,0.0,0.0
847a499ffffffff,2.0,0.0,0.0
847a49dffffffff,1.0,0.0,0.0
847a4b1ffffffff,1.0,0.0,0.0
847a4c1ffffffff,11.0,0.0,0.0
847a4cdffffffff,10.0,0.0,0.0
847a4d1ffffffff,6.0,0.0,0.0
847a4d7ffffffff,2.0,0.0,0.0
847a4d9ffffffff,2.0,0.0,0.0
847a4dbffffffff,7.0,0.0,0.0
847a59bffffffff,7.0,0.0,0.0
847a601ffffffff,4.0,0.0,0.0
847a603ffffffff,4.0,0.0,0.0
847a609ffffffff,27.0,0.0,0.0
847a60bffffffff,1.0,0.0,0.0
847a61dffffffff,2.0,0.0,0.0
847a637ffffffff,2.0,0.0,0.0
847a641ffffffff,3.0,0.0,0.0
847a643ffffffff,2.0,0.0,0.0
847a647ffffffff,1.0,0.0,0.0
847a653ffffffff,2.0,0.0,0.0
847a657ffffffff,6.0,0.0,0.0
847a659ffffffff,2.0,0.0,0.0
847a65dffffffff,3.0,0.0,0.0
