cell_id,Chaetura vauxi,Chaetura vauxi vauxi,Chaetura vauxi gaumeri,Chaetura vauxi [richmondi Group],Chaetura vauxi aphanes
8448e4dffffffff,1.0,0.0,0.0,0.0,0.0
8448e5bffffffff,3.0,0.0,0.0,0.0,0.0
8448e81ffffffff,18.0,0.0,0.0,0.0,0.0
8448e83ffffffff,4.0,0.0,0.0,0.0,0.0
8448e85ffffffff,281.0,0.0,0.0,0.0,0.0
8448e87ffffffff,3.0,0.0,0.0,0.0,0.0
8448e89ffffffff,2.0,0.0,0.0,0.0,0.0
8448e8dffffffff,101.0,0.0,0.0,0.0,0.0
8448e91ffffffff,1.0,0.0,0.0,0.0,0.0
8448e93ffffffff,15.0,0.0,0.0,0.0,0.0
8448e95ffffffff,9.0,0.0,0.0,0.0,0.0
8448e97ffffffff,35.0,0.0,0.0,0.0,0.0
8448e99ffffffff,12.0,0.0,0.0,0.0,0.0
8448e9bffffffff,8.0,0.0,0.0,0.0,0.0
8448eabffffffff,12.0,0.0,0.0,0.0,0.0
8448eb1ffffffff,6.0,0.0,0.0,0.0,0.0
8448eb3ffffffff,28.0,0.0,0.0,0.0,0.0
8448eb5ffffffff,3.0,0.0,0.0,0.0,0.0
8448eb9ffffffff,9.0,0.0,0.0,0.0,0.0
8448ebbffffffff,53.0,0.0,0.0,0.0,0.0
8448ebdffffffff,7.0,0.0,0.0,0.0,0.0
8448ec3ffffffff,8.0,0.0,0.0,0.0,0.0
8448ec5ffffffff,1.0,0.0,0.0,0.0,0.0
8448ec7ffffffff,88.0,0.0,0.0,0.0,0.0
8448ed3ffffffff,12.0,0.0,0.0,0.0,0.0
8448ee1ffffffff,129.0,0.0,0.0,0.0,0.0
8448ee3ffffffff,35.0,0.0,0.0,0.0,0.0
8448ee5ffffffff,7.0,0.0,0.0,0.0,0.0
8448ee7ffffffff,28.0,0.0,0.0,0.0,0.0
8448ee9ffffffff,31.0,0.0,0.0,0.0,0.0
8448eebffffffff,78.0,0.0,0.0,0.0,0.0
8449801ffffffff,9.0,0.0,0.0,0.0,0.0
8449803ffffffff,5.0,0.0,0.0,0.0,0.0
8449809ffffffff,23.0,0.0,0.0,0.0,0.0
844980dffffffff,3.0,0.0,0.0,0.0,0.0
8449821ffffffff,2.0,0.0,0.0,0.0,0.0
8449829ffffffff,2.0,0.0,0.0,0.0,0.0
844983bffffffff,3.0,0.0,0.0,0.0,0.0
8449855ffffffff,6.0,0.0,0.0,0.0,0.0
8449861ffffffff,34.0,0.0,0.0,0.0,0.0
8449865ffffffff,10.0,0.0,0.0,0.0,0.0
8449867ffffffff,13.0,0.0,0.0,0.0,0.0
844986dffffffff,4.0,0.0,0.0,0.0,0.0
844988dffffffff,6.0,0.0,0.0,0.0,0.0
84498d3ffffffff,2.0,0.0,0.0,0.0,0.0
84498d9ffffffff,2.0,0.0,0.0,0.0,0.0
8449901ffffffff,10.0,0.0,0.0,0.0,0.0
8449903ffffffff,11.0,0.0,0.0,0.0,0.0
8449905ffffffff,2.0,0.0,0.0,0.0,0.0
8449907ffffffff,12.0,0.0,0.0,0.0,0.0
844990bffffffff,14.0,0.0,0.0,0.0,0.0
844990dffffffff,15.0,0.0,0.0,0.0,0.0
8449913ffffffff,5.0,0.0,0.0,0.0,0.0
8449917ffffffff,15.0,0.0,0.0,0.0,0.0
844991dffffffff,9.0,0.0,0.0,0.0,0.0
8449929ffffffff,2.0,0.0,0.0,0.0,0.0
844992bffffffff,7.0,0.0,0.0,0.0,0.0
8449941ffffffff,5.0,0.0,0.0,0.0,0.0
8449945ffffffff,2.0,0.0,0.0,0.0,0.0
844994bffffffff,6.0,0.0,0.0,0.0,0.0
8449951ffffffff,49.0,0.0,0.0,0.0,0.0
8449953ffffffff,76.0,0.0,0.0,0.0,0.0
8449959ffffffff,535.0,0.0,0.0,0.0,0.0
844995bffffffff,817.0,0.0,0.0,0.0,0.0
844995dffffffff,4.0,0.0,0.0,0.0,0.0
8449961ffffffff,112.0,0.0,0.0,0.0,0.0
8449963ffffffff,495.0,0.0,0.0,0.0,0.0
8449965ffffffff,112.0,0.0,0.0,0.0,0.0
8449967ffffffff,13.0,0.0,0.0,0.0,0.0
8449969ffffffff,317.0,0.0,0.0,0.0,0.0
844996bffffffff,78.0,0.0,0.0,0.0,0.0
8449981ffffffff,8.0,0.0,0.0,0.0,0.0
8449983ffffffff,1.0,0.0,0.0,0.0,0.0
8449987ffffffff,115.0,0.0,0.0,30.0,0.0
84499b1ffffffff,47.0,0.0,0.0,0.0,0.0
84499b5ffffffff,3.0,0.0,0.0,0.0,0.0
84499bdffffffff,3.0,0.0,0.0,0.0,0.0
84499c5ffffffff,3.0,0.0,0.0,0.0,0.0
84499c9ffffffff,7.0,0.0,0.0,0.0,0.0
84499cdffffffff,10.0,0.0,0.0,0.0,0.0
84499e3ffffffff,7.0,0.0,0.0,0.0,0.0
8449a21ffffffff,4.0,0.0,0.0,0.0,0.0
8449a2bffffffff,2.0,0.0,0.0,0.0,0.0
8449a3dffffffff,2.0,0.0,0.0,0.0,0.0
8449a81ffffffff,45.0,0.0,0.0,0.0,0.0
8449a83ffffffff,1.0,0.0,0.0,0.0,0.0
8449a85ffffffff,63.0,0.0,0.0,0.0,0.0
8449a89ffffffff,6.0,0.0,0.0,0.0,0.0
8449a8dffffffff,2.0,0.0,0.0,0.0,0.0
8449a91ffffffff,163.0,0.0,0.0,0.0,0.0
8449a93ffffffff,103.0,0.0,0.0,0.0,0.0
8449a95ffffffff,5.0,0.0,0.0,0.0,0.0
8449a97ffffffff,40.0,0.0,0.0,0.0,0.0
8449a9bffffffff,6.0,0.0,0.0,0.0,0.0
8449aa3ffffffff,6.0,3.0,0.0,0.0,0.0
8449aa7ffffffff,6.0,0.0,0.0,0.0,0.0
8449aa9ffffffff,3.0,0.0,0.0,0.0,0.0
8449ab1ffffffff,13.0,0.0,0.0,0.0,0.0
8449ab5ffffffff,2.0,0.0,0.0,0.0,0.0
8449ab7ffffffff,2.0,0.0,0.0,0.0,0.0
8449abbffffffff,3.0,0.0,0.0,0.0,0.0
8449ad7ffffffff,2.0,0.0,0.0,0.0,0.0
8449aebffffffff,5.0,0.0,0.0,0.0,0.0
8449b15ffffffff,2.0,0.0,0.0,0.0,0.0
8449b19ffffffff,55.0,0.0,0.0,0.0,0.0
8449b1dffffffff,15.0,0.0,0.0,0.0,0.0
8449b31ffffffff,2.0,0.0,0.0,0.0,0.0
8449b33ffffffff,152.0,0.0,0.0,0.0,0.0
8449b37ffffffff,37.0,0.0,0.0,0.0,0.0
8449b3bffffffff,6.0,0.0,0.0,0.0,0.0
8449b51ffffffff,3.0,0.0,0.0,0.0,0.0
8449b53ffffffff,13.0,0.0,0.0,0.0,0.0
8449b57ffffffff,51.0,0.0,0.0,0.0,0.0
8449b65ffffffff,2.0,0.0,0.0,0.0,0.0
8449b67ffffffff,4.0,0.0,0.0,0.0,0.0
845f487ffffffff,4.0,0.0,0.0,0.0,0.0
845f4abffffffff,4.0,0.0,0.0,0.0,0.0
845f4b5ffffffff,1.0,0.0,0.0,0.0,0.0
8466213ffffffff,1.0,0.0,0.0,0.0,0.0
8466291ffffffff,9.0,0.0,0.0,0.0,0.0
8466299ffffffff,3.0,0.0,0.0,0.0,0.0
846629dffffffff,11.0,0.0,0.0,0.0,0.0
84662d3ffffffff,2.0,0.0,0.0,0.0,0.0
84662e1ffffffff,3.0,0.0,0.0,0.0,0.0
84662e9ffffffff,2.0,0.0,0.0,0.0,0.0
8466641ffffffff,1.0,0.0,0.0,0.0,0.0
8466841ffffffff,2.0,0.0,0.0,0.0,0.0
8466849ffffffff,24.0,0.0,0.0,0.0,0.0
8466a01ffffffff,10.0,0.0,0.0,0.0,0.0
8466a05ffffffff,14.0,0.0,0.0,1.0,0.0
8466a0bffffffff,3.0,0.0,0.0,0.0,0.0
8466a15ffffffff,26.0,0.0,0.0,10.0,0.0
8466a1dffffffff,6.0,0.0,0.0,0.0,0.0
8466a21ffffffff,4.0,0.0,0.0,0.0,0.0
8466a25ffffffff,10.0,0.0,0.0,0.0,0.0
8466a27ffffffff,8.0,0.0,0.0,0.0,0.0
8466a2dffffffff,10.0,0.0,0.0,0.0,0.0
8466a31ffffffff,10.0,0.0,0.0,0.0,0.0
8466a33ffffffff,19.0,0.0,0.0,0.0,0.0
8466a35ffffffff,4.0,0.0,0.0,0.0,0.0
8466a37ffffffff,6.0,0.0,0.0,3.0,0.0
8466a39ffffffff,5.0,0.0,0.0,0.0,0.0
8466a3bffffffff,3.0,0.0,0.0,0.0,0.0
8466a51ffffffff,374.0,0.0,0.0,19.0,0.0
8466a55ffffffff,10.0,0.0,0.0,3.0,0.0
8466a57ffffffff,5.0,0.0,0.0,3.0,0.0
8466a5dffffffff,15.0,0.0,0.0,1.0,0.0
8466b09ffffffff,2.0,0.0,0.0,0.0,0.0
8466b41ffffffff,226.0,0.0,0.0,0.0,0.0
8466b43ffffffff,26.0,0.0,0.0,0.0,0.0
8466b45ffffffff,245.0,0.0,0.0,0.0,0.0
8466b47ffffffff,19.0,0.0,0.0,0.0,0.0
8466b49ffffffff,240.0,0.0,0.0,0.0,0.0
8466b4dffffffff,1223.0,0.0,0.0,0.0,0.0
8466b51ffffffff,419.0,0.0,0.0,13.0,0.0
8466b53ffffffff,114.0,0.0,0.0,0.0,0.0
8466b55ffffffff,676.0,0.0,0.0,0.0,0.0
8466b57ffffffff,15.0,0.0,0.0,0.0,0.0
8466b5bffffffff,115.0,0.0,0.0,7.0,0.0
8466b5dffffffff,18.0,0.0,0.0,0.0,0.0
8467413ffffffff,16.0,0.0,0.0,0.0,0.0
8467417ffffffff,8.0,0.0,0.0,0.0,0.0
8467425ffffffff,4.0,0.0,0.0,0.0,0.0
8467437ffffffff,29.0,0.0,0.0,0.0,0.0
846743bffffffff,4.0,0.0,0.0,0.0,0.0
84674c1ffffffff,4.0,0.0,0.0,0.0,0.0
84674c5ffffffff,28.0,0.0,0.0,0.0,0.0
84674c7ffffffff,1.0,0.0,0.0,0.0,0.0
84674c9ffffffff,4.0,0.0,0.0,0.0,0.0
84674cdffffffff,8.0,0.0,0.0,0.0,0.0
84674e5ffffffff,6.0,0.0,0.0,0.0,0.0
84674e9ffffffff,16.0,0.0,0.0,0.0,0.0
84674ebffffffff,5.0,0.0,0.0,0.0,0.0
84674edffffffff,95.0,0.0,0.0,0.0,3.0
8467519ffffffff,1.0,0.0,0.0,0.0,0.0
8467531ffffffff,1.0,0.0,0.0,0.0,0.0
8467535ffffffff,1.0,0.0,0.0,0.0,0.0
8467537ffffffff,5.0,0.0,0.0,0.0,0.0
8467539ffffffff,1.0,0.0,0.0,0.0,0.0
8467553ffffffff,6.0,0.0,0.0,0.0,0.0
84675c1ffffffff,6.0,0.0,0.0,0.0,0.0
84675c9ffffffff,9.0,0.0,0.0,0.0,0.0
84675cbffffffff,38.0,0.0,0.0,0.0,0.0
8467921ffffffff,3.0,0.0,0.0,0.0,0.0
8467925ffffffff,2.0,0.0,0.0,0.0,0.0
846792dffffffff,2.0,0.0,0.0,0.0,0.0
846793bffffffff,2.0,0.0,0.0,0.0,0.0
8467945ffffffff,13.0,0.0,0.0,0.0,0.0
8467961ffffffff,11.0,0.0,0.0,0.0,0.0
8467963ffffffff,3.0,0.0,0.0,0.0,0.0
8467965ffffffff,1.0,0.0,0.0,0.0,0.0
846796bffffffff,1.0,0.0,0.0,0.0,0.0
84679a5ffffffff,411.0,0.0,0.0,0.0,0.0
84679a7ffffffff,38.0,0.0,0.0,0.0,0.0
84679adffffffff,2.0,0.0,0.0,0.0,0.0
84679edffffffff,3.0,0.0,0.0,0.0,0.0
846d043ffffffff,1.0,0.0,0.0,0.0,0.0
846d049ffffffff,16.0,0.0,0.0,0.0,0.0
846d04bffffffff,17.0,0.0,0.0,0.0,0.0
846d04dffffffff,19.0,0.0,0.0,0.0,0.0
846d051ffffffff,3.0,0.0,0.0,0.0,0.0
846d053ffffffff,16.0,0.0,0.0,0.0,0.0
846d059ffffffff,56.0,0.0,0.0,0.0,0.0
846d05bffffffff,259.0,0.0,0.0,0.0,0.0
846d069ffffffff,11.0,0.0,0.0,0.0,0.0
846d06dffffffff,5.0,0.0,0.0,0.0,0.0
846d141ffffffff,8.0,0.0,0.0,0.0,0.0
846d159ffffffff,29.0,0.0,0.0,0.0,0.0
846d15dffffffff,16.0,0.0,0.0,0.0,0.0
846d201ffffffff,1.0,0.0,0.0,0.0,0.0
846d203ffffffff,15.0,0.0,0.0,0.0,0.0
846d207ffffffff,24.0,0.0,0.0,0.0,0.0
846d20bffffffff,3.0,0.0,0.0,0.0,0.0
846d20dffffffff,3.0,0.0,0.0,0.0,0.0
846d219ffffffff,3.0,0.0,0.0,0.0,0.0
846d21bffffffff,46.0,0.0,0.0,0.0,0.0
846d21dffffffff,33.0,0.0,0.0,0.0,0.0
846d221ffffffff,1.0,0.0,0.0,0.0,0.0
846d223ffffffff,3.0,0.0,0.0,0.0,0.0
846d225ffffffff,1.0,0.0,0.0,0.0,0.0
846d22bffffffff,3.0,0.0,0.0,0.0,0.0
846d231ffffffff,185.0,0.0,0.0,0.0,0.0
846d237ffffffff,4.0,0.0,0.0,0.0,0.0
846d239ffffffff,34.0,0.0,0.0,0.0,0.0
846d23bffffffff,13.0,0.0,0.0,0.0,0.0
846d23dffffffff,47.0,0.0,0.0,0.0,0.0
846d251ffffffff,4.0,0.0,0.0,0.0,0.0
846d253ffffffff,2.0,0.0,0.0,0.0,0.0
846d257ffffffff,2.0,0.0,0.0,0.0,0.0
846d26bffffffff,2.0,0.0,0.0,0.0,0.0
846d281ffffffff,7.0,0.0,0.0,0.0,0.0
846d283ffffffff,240.0,0.0,0.0,0.0,0.0
846d287ffffffff,45.0,0.0,0.0,0.0,0.0
846d289ffffffff,2.0,0.0,0.0,0.0,0.0
846d28bffffffff,3.0,0.0,0.0,0.0,0.0
846d28dffffffff,6.0,0.0,0.0,0.0,0.0
846d291ffffffff,465.0,0.0,0.0,0.0,0.0
846d293ffffffff,7.0,0.0,0.0,0.0,0.0
846d295ffffffff,495.0,0.0,0.0,0.0,0.0
846d297ffffffff,78.0,0.0,0.0,0.0,0.0
846d299ffffffff,117.0,0.0,0.0,0.0,0.0
846d29bffffffff,5.0,0.0,0.0,0.0,0.0
846d29dffffffff,5.0,0.0,0.0,0.0,0.0
846d2a1ffffffff,17.0,0.0,0.0,0.0,0.0
846d2a3ffffffff,3.0,0.0,0.0,0.0,0.0
846d2a9ffffffff,49.0,0.0,0.0,0.0,0.0
846d2abffffffff,17.0,0.0,0.0,0.0,0.0
846d2adffffffff,4.0,0.0,0.0,0.0,0.0
846d2b1ffffffff,5.0,0.0,0.0,0.0,0.0
846d2b9ffffffff,1134.0,0.0,0.0,0.0,0.0
846d2bdffffffff,16.0,0.0,0.0,0.0,0.0
846d2c1ffffffff,45.0,0.0,0.0,0.0,0.0
846d2c3ffffffff,6.0,0.0,0.0,0.0,0.0
846d2c5ffffffff,7.0,0.0,0.0,0.0,0.0
846d2c7ffffffff,18.0,0.0,0.0,0.0,0.0
846d2c9ffffffff,175.0,0.0,0.0,0.0,0.0
846d2cbffffffff,38.0,0.0,0.0,0.0,0.0
846d2d1ffffffff,196.0,0.0,0.0,0.0,0.0
846d2d3ffffffff,163.0,0.0,0.0,0.0,0.0
846d2d5ffffffff,5.0,0.0,0.0,0.0,0.0
846d2d7ffffffff,247.0,0.0,0.0,0.0,0.0
846d2d9ffffffff,6.0,0.0,0.0,0.0,0.0
846d2dbffffffff,6.0,0.0,0.0,0.0,0.0
846d2ddffffffff,1.0,0.0,0.0,0.0,0.0
846d2e5ffffffff,138.0,0.0,0.0,0.0,0.0
846d2ebffffffff,27.0,0.0,0.0,0.0,0.0
846d305ffffffff,69.0,0.0,0.0,0.0,0.0
846d30dffffffff,136.0,0.0,0.0,0.0,0.0
846d311ffffffff,6.0,0.0,0.0,0.0,0.0
846d313ffffffff,58.0,0.0,0.0,0.0,0.0
846d315ffffffff,4.0,0.0,0.0,0.0,0.0
846d317ffffffff,9.0,0.0,0.0,0.0,0.0
846d319ffffffff,46.0,0.0,0.0,0.0,0.0
846d31bffffffff,10.0,0.0,0.0,0.0,0.0
846d323ffffffff,1.0,0.0,0.0,0.0,0.0
846d32bffffffff,67.0,0.0,0.0,0.0,0.0
846d335ffffffff,6.0,0.0,0.0,0.0,0.0
846d337ffffffff,160.0,0.0,0.0,0.0,0.0
846d33bffffffff,4.0,0.0,0.0,0.0,0.0
846d33dffffffff,2.0,0.0,0.0,0.0,0.0
846d341ffffffff,2.0,0.0,0.0,0.0,0.0
846d345ffffffff,1.0,0.0,0.0,0.0,0.0
846d34bffffffff,43.0,0.0,0.0,0.0,0.0
846d34dffffffff,17.0,0.0,0.0,0.0,0.0
846d35bffffffff,6.0,0.0,0.0,0.0,0.0
846d35dffffffff,130.0,0.0,0.0,0.0,0.0
846d361ffffffff,4.0,0.0,0.0,0.0,0.0
846d363ffffffff,1.0,0.0,0.0,0.0,0.0
846d367ffffffff,1.0,0.0,0.0,0.0,0.0
846d369ffffffff,9.0,0.0,0.0,0.0,0.0
846d36bffffffff,2.0,0.0,0.0,0.0,0.0
846d36dffffffff,24.0,0.0,0.0,0.0,0.0
846d603ffffffff,2.0,0.0,0.0,0.0,0.0
846d605ffffffff,7.0,0.0,0.0,0.0,0.0
846d609ffffffff,45.0,0.0,0.0,0.0,0.0
846d60dffffffff,2.0,0.0,0.0,0.0,0.0
846d613ffffffff,223.0,0.0,0.0,18.0,0.0
846d615ffffffff,12.0,0.0,0.0,0.0,0.0
846d617ffffffff,237.0,0.0,0.0,5.0,0.0
846d619ffffffff,4.0,0.0,0.0,0.0,0.0
846d61bffffffff,2.0,0.0,0.0,0.0,0.0
846d639ffffffff,14.0,0.0,0.0,0.0,0.0
846d63bffffffff,1.0,0.0,0.0,0.0,0.0
846d641ffffffff,18.0,0.0,0.0,0.0,0.0
846d643ffffffff,16.0,0.0,0.0,0.0,0.0
846d645ffffffff,156.0,0.0,0.0,0.0,0.0
846d64bffffffff,22.0,0.0,0.0,0.0,0.0
846d64dffffffff,42.0,0.0,0.0,0.0,0.0
846d651ffffffff,202.0,0.0,0.0,0.0,0.0
846d653ffffffff,196.0,0.0,0.0,0.0,0.0
846d655ffffffff,117.0,0.0,0.0,0.0,0.0
846d657ffffffff,41.0,0.0,0.0,0.0,0.0
846d659ffffffff,2.0,0.0,0.0,0.0,0.0
846d65bffffffff,5.0,0.0,0.0,0.0,0.0
846d65dffffffff,36.0,0.0,0.0,15.0,0.0
846d663ffffffff,2.0,0.0,0.0,0.0,0.0
846d665ffffffff,155.0,0.0,0.0,0.0,0.0
846d667ffffffff,13.0,0.0,0.0,0.0,0.0
846d669ffffffff,3.0,0.0,0.0,0.0,0.0
846d66dffffffff,112.0,0.0,0.0,0.0,0.0
846d681ffffffff,203.0,0.0,0.0,0.0,0.0
846d683ffffffff,26.0,0.0,0.0,0.0,0.0
846d685ffffffff,3.0,0.0,0.0,0.0,0.0
846d687ffffffff,5.0,0.0,0.0,0.0,0.0
846d689ffffffff,50.0,0.0,0.0,0.0,0.0
846d68bffffffff,493.0,0.0,0.0,0.0,0.0
846d68dffffffff,9.0,0.0,0.0,0.0,0.0
846d691ffffffff,840.0,0.0,0.0,0.0,0.0
846d693ffffffff,724.0,0.0,0.0,0.0,0.0
846d695ffffffff,81.0,0.0,0.0,0.0,0.0
846d697ffffffff,205.0,0.0,0.0,0.0,0.0
846d699ffffffff,132.0,0.0,0.0,0.0,0.0
846d69bffffffff,1544.0,0.0,0.0,0.0,0.0
846d69dffffffff,1676.0,0.0,0.0,0.0,0.0
846d6b1ffffffff,5.0,0.0,0.0,0.0,0.0
846d6b9ffffffff,9.0,0.0,0.0,0.0,0.0
846d6bbffffffff,54.0,0.0,0.0,0.0,0.0
846d6bdffffffff,13.0,0.0,0.0,0.0,0.0
846d6c3ffffffff,2.0,0.0,0.0,0.0,0.0
846d6c7ffffffff,6.0,0.0,0.0,0.0,0.0
846d6c9ffffffff,1.0,0.0,0.0,0.0,0.0
846d6d1ffffffff,24.0,0.0,0.0,0.0,0.0
846d6d3ffffffff,9.0,0.0,0.0,0.0,0.0
846d6d5ffffffff,6.0,0.0,0.0,0.0,0.0
846d6d7ffffffff,5.0,0.0,0.0,0.0,0.0
846d6e9ffffffff,282.0,0.0,0.0,2.0,0.0
846d6ebffffffff,14.0,0.0,0.0,0.0,0.0
846d6edffffffff,36.0,0.0,0.0,5.0,0.0
846d741ffffffff,225.0,0.0,0.0,0.0,0.0
846d743ffffffff,91.0,0.0,0.0,0.0,0.0
846d745ffffffff,102.0,0.0,0.0,0.0,0.0
846d747ffffffff,10.0,0.0,0.0,0.0,0.0
846d749ffffffff,70.0,0.0,0.0,0.0,0.0
846d74bffffffff,631.0,0.0,0.0,0.0,0.0
846d74dffffffff,10.0,0.0,0.0,0.0,0.0
846d759ffffffff,31.0,0.0,0.0,0.0,0.0
846d75bffffffff,18.0,0.0,0.0,0.0,0.0
846d75dffffffff,206.0,0.0,0.0,0.0,0.0
846d769ffffffff,2.0,0.0,0.0,0.0,0.0
846d76dffffffff,8.0,0.0,0.0,0.0,0.0
