cell_id,Monticola solitarius,Monticola solitarius solitarius/longirostris,Monticola solitarius pandoo,Monticola solitarius philippensis,Monticola solitarius madoci,Monticola solitarius pandoo x philippensis
836491fffffffff,338.0,0.0,44.0,19.0,0.0,0.0
836492fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
836494fffffffff,21.0,0.0,6.0,0.0,0.0,0.0
836495fffffffff,2.0,0.0,2.0,0.0,0.0,0.0
836498fffffffff,21.0,0.0,2.0,0.0,0.0,0.0
83649bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83649cfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8364a1fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8364a2fffffffff,4.0,0.0,2.0,0.0,0.0,0.0
8364a3fffffffff,58.0,0.0,8.0,0.0,0.0,0.0
8364a4fffffffff,34.0,0.0,3.0,2.0,0.0,0.0
8364a5fffffffff,62.0,0.0,3.0,0.0,0.0,0.0
8364b0fffffffff,12.0,0.0,5.0,0.0,0.0,0.0
8364b1fffffffff,11.0,0.0,1.0,0.0,0.0,0.0
8364b2fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8364b3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8364b4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8364b5fffffffff,52.0,0.0,0.0,0.0,0.0,0.0
8364b6fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
836500fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
836502fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
836503fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
836505fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83650dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
836518fffffffff,3.0,0.0,0.0,0.0,1.0,0.0
836519fffffffff,8.0,0.0,0.0,0.0,4.0,0.0
83651bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83651cfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83651dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836580fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
836581fffffffff,8.0,0.0,0.0,2.0,0.0,0.0
836582fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
836583fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
836584fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836585fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
836586fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836588fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
836589fffffffff,8.0,0.0,0.0,3.0,0.0,0.0
83658afffffffff,12.0,0.0,3.0,3.0,0.0,1.0
83658bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83658efffffffff,39.0,0.0,4.0,0.0,0.0,0.0
836590fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
836591fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
836592fffffffff,7.0,0.0,0.0,1.0,0.0,0.0
836593fffffffff,8.0,0.0,3.0,0.0,0.0,0.0
836598fffffffff,7.0,0.0,0.0,3.0,0.0,0.0
836599fffffffff,545.0,0.0,71.0,28.0,0.0,12.0
83659afffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83659cfffffffff,211.0,0.0,0.0,0.0,0.0,0.0
83659dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8365a2fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8365aefffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8365b0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8365b2fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8365b3fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8365b4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8365b6fffffffff,46.0,0.0,1.0,0.0,0.0,0.0
836802fffffffff,31.0,0.0,0.0,0.0,0.0,0.0
836811fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
836815fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
836818fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836828fffffffff,42.0,0.0,0.0,3.0,0.0,0.0
83682afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836840fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
836843fffffffff,2.0,0.0,0.0,1.0,0.0,0.0
836844fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
836846fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83684efffffffff,4.0,0.0,0.0,0.0,0.0,0.0
836858fffffffff,14.0,0.0,0.0,5.0,0.0,0.0
83685cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83685dfffffffff,34.0,0.0,0.0,1.0,0.0,0.0
83685efffffffff,7.0,0.0,0.0,3.0,0.0,0.0
836861fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836865fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
836871fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
836875fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8368c8fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
836932fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
836934fffffffff,26.0,0.0,0.0,4.0,0.0,0.0
836936fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836941fffffffff,6.0,0.0,0.0,3.0,0.0,0.0
836943fffffffff,61.0,0.0,0.0,0.0,0.0,0.0
836945fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83694bfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83694cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83694efffffffff,213.0,0.0,0.0,7.0,0.0,0.0
836958fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83695cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83695dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
836968fffffffff,4.0,0.0,0.0,1.0,0.0,0.0
83696afffffffff,56.0,0.0,0.0,5.0,0.0,0.0
83696cfffffffff,22.0,0.0,0.0,2.0,0.0,0.0
83696efffffffff,3.0,0.0,0.0,0.0,0.0,0.0
837390fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
837395fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
837396fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8373b0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
837ac8fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
837ac9fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
837acafffffffff,1.0,0.0,0.0,0.0,0.0,0.0
837accfffffffff,14.0,0.0,0.0,0.0,0.0,0.0
837ad9fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
837ae8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83956bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
