cell_id,Vireo cassinii,Vireo cassinii cassinii,Vireo cassinii lucasanus
846d323ffffffff,7.0,0.0,0.0
846d325ffffffff,4.0,0.0,0.0
846d329ffffffff,1.0,0.0,0.0
846d32bffffffff,469.0,3.0,0.0
846d333ffffffff,3.0,0.0,0.0
846d335ffffffff,25.0,5.0,0.0
846d337ffffffff,134.0,5.0,0.0
846d33dffffffff,13.0,1.0,0.0
846d361ffffffff,1.0,0.0,0.0
846d367ffffffff,2.0,0.0,0.0
846d36dffffffff,22.0,0.0,0.0
