cell_id,Nyctanassa violacea,Nyctanassa violacea [violacea Group],Nyctanassa violacea pauper
846631bffffffff,10.0,0.0,0.0
8466415ffffffff,1.0,0.0,0.0
846641dffffffff,3.0,0.0,0.0
8466441ffffffff,2.0,0.0,0.0
8466529ffffffff,2.0,0.0,0.0
8466549ffffffff,2.0,0.0,0.0
846654bffffffff,4.0,0.0,0.0
8466561ffffffff,7.0,0.0,0.0
8466569ffffffff,3.0,0.0,0.0
846656dffffffff,3.0,0.0,0.0
846660dffffffff,2.0,0.0,0.0
8466647ffffffff,8.0,0.0,0.0
846664dffffffff,2.0,0.0,0.0
84666e3ffffffff,7.0,0.0,0.0
8466705ffffffff,4.0,0.0,0.0
846670dffffffff,9.0,0.0,0.0
8466723ffffffff,2.0,0.0,0.0
8466727ffffffff,12.0,0.0,0.0
8466735ffffffff,4.0,0.0,0.0
846674bffffffff,5.0,0.0,0.0
8466759ffffffff,1.0,0.0,0.0
846675dffffffff,91.0,0.0,0.0
8466763ffffffff,2.0,0.0,0.0
8466841ffffffff,2.0,0.0,0.0
8466849ffffffff,2.0,0.0,0.0
8466a01ffffffff,2.0,0.0,0.0
8466a03ffffffff,17.0,0.0,0.0
8466a05ffffffff,2.0,0.0,0.0
8466a15ffffffff,58.0,0.0,0.0
8466a17ffffffff,4.0,0.0,0.0
8466a19ffffffff,2.0,0.0,0.0
8466a1dffffffff,100.0,0.0,0.0
8466a21ffffffff,18.0,0.0,0.0
8466a25ffffffff,15.0,0.0,0.0
8466a27ffffffff,19.0,0.0,0.0
8466a31ffffffff,12.0,0.0,0.0
8466a39ffffffff,9.0,0.0,0.0
8466a3dffffffff,4.0,0.0,0.0
8466a51ffffffff,803.0,0.0,0.0
8466a53ffffffff,42.0,0.0,0.0
8466a55ffffffff,1.0,0.0,0.0
8466a57ffffffff,111.0,0.0,0.0
8466a59ffffffff,24.0,0.0,0.0
8466a5bffffffff,540.0,0.0,0.0
8466a5dffffffff,56.0,0.0,0.0
8466a63ffffffff,9.0,0.0,0.0
8466a65ffffffff,128.0,0.0,0.0
8466a67ffffffff,2.0,0.0,0.0
8466a9bffffffff,2.0,0.0,0.0
8466aedffffffff,4.0,0.0,0.0
8466b01ffffffff,153.0,0.0,0.0
8466b09ffffffff,316.0,0.0,0.0
8466b0bffffffff,323.0,0.0,0.0
8466b19ffffffff,30.0,0.0,0.0
8466b1dffffffff,18.0,0.0,0.0
8466b41ffffffff,3.0,0.0,0.0
8466b45ffffffff,136.0,0.0,0.0
8466b47ffffffff,94.0,0.0,0.0
8466b49ffffffff,8.0,0.0,0.0
8466b4dffffffff,744.0,0.0,0.0
8466b53ffffffff,2.0,0.0,0.0
8466b55ffffffff,2.0,0.0,0.0
8466b57ffffffff,25.0,0.0,0.0
8466b59ffffffff,182.0,0.0,0.0
8466b5bffffffff,88.0,0.0,0.0
8466b65ffffffff,7.0,0.0,0.0
8466b69ffffffff,87.0,0.0,0.0
8466d05ffffffff,111.0,6.0,0.0
8466d0dffffffff,81.0,0.0,0.0
8466d21ffffffff,9.0,0.0,0.0
8466d23ffffffff,2.0,0.0,0.0
8466d25ffffffff,46.0,0.0,0.0
8466d29ffffffff,7.0,0.0,0.0
8466d2dffffffff,3.0,0.0,0.0
8466d47ffffffff,115.0,0.0,0.0
8466d49ffffffff,35.0,0.0,0.0
8466d4bffffffff,2.0,0.0,0.0
8466d6bffffffff,29.0,0.0,0.0
8466e57ffffffff,8.0,0.0,0.0
8466e6dffffffff,1.0,0.0,0.0
8466ecbffffffff,4.0,0.0,0.0
8466f01ffffffff,160.0,0.0,0.0
8466f03ffffffff,3.0,0.0,0.0
8466f0bffffffff,7.0,0.0,0.0
8466f0dffffffff,1.0,0.0,0.0
8466f19ffffffff,8.0,0.0,0.0
8466f1dffffffff,3.0,0.0,0.0
8466f35ffffffff,13.0,0.0,0.0
8466f47ffffffff,3.0,0.0,0.0
8466f57ffffffff,3.0,0.0,0.0
8467205ffffffff,3.0,0.0,0.0
8467209ffffffff,2.0,0.0,0.0
846720dffffffff,4.0,0.0,0.0
8467229ffffffff,5.0,0.0,0.0
846724bffffffff,23.0,0.0,0.0
8467253ffffffff,5.0,0.0,0.0
8467255ffffffff,2.0,0.0,0.0
8467259ffffffff,2.0,0.0,0.0
846725bffffffff,15.0,0.0,0.0
846725dffffffff,107.0,0.0,0.0
8467263ffffffff,51.0,0.0,0.0
8467305ffffffff,9.0,0.0,0.0
8467325ffffffff,11.0,0.0,0.0
8467329ffffffff,9.0,0.0,0.0
846732dffffffff,14.0,0.0,0.0
846735bffffffff,7.0,0.0,0.0
8467363ffffffff,158.0,0.0,0.0
8467365ffffffff,20.0,0.0,0.0
8467367ffffffff,95.0,0.0,0.0
8467413ffffffff,166.0,0.0,0.0
8467425ffffffff,4.0,0.0,0.0
846742bffffffff,1.0,0.0,0.0
8467431ffffffff,5.0,0.0,0.0
8467433ffffffff,10.0,0.0,0.0
8467437ffffffff,2.0,0.0,0.0
846743bffffffff,12.0,0.0,0.0
846743dffffffff,32.0,0.0,0.0
8467447ffffffff,71.0,0.0,0.0
8467451ffffffff,4.0,0.0,0.0
846745bffffffff,7.0,1.0,0.0
8467461ffffffff,731.0,0.0,0.0
8467463ffffffff,44.0,0.0,0.0
846746bffffffff,223.0,0.0,0.0
846746dffffffff,71.0,0.0,0.0
84674a7ffffffff,54.0,0.0,0.0
84674c5ffffffff,1.0,0.0,0.0
84674c9ffffffff,31.0,0.0,0.0
84674cbffffffff,3.0,0.0,0.0
84674cdffffffff,38.0,2.0,0.0
84674d9ffffffff,45.0,0.0,0.0
84674e1ffffffff,1.0,0.0,0.0
84674edffffffff,14.0,0.0,0.0
8467519ffffffff,2.0,0.0,0.0
8467523ffffffff,92.0,0.0,0.0
846752dffffffff,28.0,0.0,0.0
8467553ffffffff,120.0,0.0,0.0
8467555ffffffff,2.0,0.0,0.0
8467559ffffffff,3.0,0.0,0.0
8467567ffffffff,1.0,0.0,0.0
8467581ffffffff,2.0,0.0,0.0
8467583ffffffff,2.0,0.0,0.0
8467589ffffffff,5.0,0.0,0.0
8467599ffffffff,24.0,0.0,0.0
84675a9ffffffff,1.0,0.0,0.0
84675abffffffff,2.0,0.0,0.0
84675b1ffffffff,1.0,0.0,0.0
84675b3ffffffff,11.0,0.0,0.0
84675b5ffffffff,1.0,0.0,0.0
84675b7ffffffff,1.0,0.0,0.0
84675cbffffffff,1.0,0.0,0.0
84675d5ffffffff,1.0,0.0,0.0
84675ddffffffff,2.0,0.0,0.0
84675ebffffffff,6.0,0.0,0.0
8467693ffffffff,11.0,0.0,0.0
846769bffffffff,1.0,0.0,0.0
84676b3ffffffff,2.0,0.0,0.0
84676d7ffffffff,1.0,0.0,0.0
8467737ffffffff,97.0,0.0,0.0
8467801ffffffff,8.0,0.0,0.0
8467805ffffffff,29.0,0.0,0.0
8467835ffffffff,52.0,0.0,0.0
846783dffffffff,95.0,0.0,0.0
8467909ffffffff,6.0,0.0,0.0
8467913ffffffff,12.0,0.0,0.0
8467915ffffffff,1.0,0.0,0.0
846793bffffffff,3.0,0.0,0.0
846795dffffffff,1.0,0.0,0.0
8467967ffffffff,3.0,0.0,0.0
84679a1ffffffff,573.0,0.0,0.0
84679a3ffffffff,137.0,0.0,0.0
84679a5ffffffff,119.0,0.0,0.0
84679a7ffffffff,55.0,0.0,0.0
84679adffffffff,37.0,0.0,0.0
84679b3ffffffff,350.0,0.0,0.0
84679b5ffffffff,92.0,0.0,0.0
84679b7ffffffff,344.0,0.0,0.0
846c585ffffffff,15.0,0.0,6.0
846c587ffffffff,143.0,0.0,60.0
846c58bffffffff,2.0,0.0,2.0
846c593ffffffff,268.0,0.0,180.0
846c595ffffffff,124.0,0.0,68.0
846c597ffffffff,27.0,0.0,7.0
846c5a3ffffffff,2.0,0.0,0.0
846c5abffffffff,69.0,0.0,47.0
846c5b1ffffffff,82.0,0.0,31.0
846c5b3ffffffff,65.0,0.0,39.0
846c5b5ffffffff,20.0,0.0,7.0
846c5b9ffffffff,92.0,0.0,39.0
846c5bbffffffff,210.0,0.0,101.0
846c5bdffffffff,4.0,0.0,0.0
846c5d7ffffffff,437.0,0.0,215.0
846c619ffffffff,9.0,0.0,0.0
846d041ffffffff,22.0,0.0,0.0
846d043ffffffff,12.0,0.0,0.0
846d04dffffffff,1.0,0.0,0.0
846d051ffffffff,12.0,0.0,0.0
846d053ffffffff,139.0,0.0,0.0
846d05bffffffff,25.0,0.0,0.0
846d05dffffffff,21.0,0.0,0.0
846d069ffffffff,8.0,0.0,0.0
846d141ffffffff,78.0,0.0,0.0
846d143ffffffff,38.0,2.0,0.0
846d145ffffffff,5.0,0.0,0.0
846d159ffffffff,145.0,4.0,0.0
846d15dffffffff,34.0,2.0,0.0
846d201ffffffff,2.0,0.0,0.0
846d209ffffffff,5.0,0.0,0.0
846d20dffffffff,19.0,0.0,0.0
846d21dffffffff,7.0,0.0,0.0
846d231ffffffff,81.0,0.0,0.0
846d241ffffffff,1.0,0.0,0.0
846d243ffffffff,36.0,0.0,0.0
846d247ffffffff,5.0,0.0,0.0
846d251ffffffff,86.0,12.0,0.0
846d253ffffffff,15.0,0.0,0.0
846d255ffffffff,30.0,0.0,0.0
846d257ffffffff,39.0,0.0,0.0
846d25bffffffff,8.0,0.0,0.0
846d25dffffffff,37.0,0.0,0.0
846d261ffffffff,2.0,0.0,0.0
846d26bffffffff,5.0,0.0,0.0
846d295ffffffff,1.0,0.0,0.0
846d297ffffffff,2.0,0.0,0.0
846d299ffffffff,5.0,5.0,0.0
846d2a1ffffffff,8.0,0.0,0.0
846d2a3ffffffff,90.0,0.0,0.0
846d2adffffffff,26.0,0.0,0.0
846d2b1ffffffff,61.0,0.0,0.0
846d2b3ffffffff,106.0,0.0,0.0
846d2b5ffffffff,3.0,0.0,0.0
846d2b9ffffffff,22.0,0.0,0.0
846d2bbffffffff,137.0,0.0,0.0
846d2c1ffffffff,20.0,0.0,0.0
846d2c3ffffffff,4.0,0.0,0.0
846d2c9ffffffff,246.0,0.0,0.0
846d2cbffffffff,48.0,0.0,0.0
846d2d1ffffffff,43.0,0.0,0.0
846d2d7ffffffff,53.0,0.0,0.0
846d2d9ffffffff,10.0,0.0,0.0
846d2e9ffffffff,1.0,0.0,0.0
846d30dffffffff,16.0,1.0,0.0
846d313ffffffff,6.0,0.0,0.0
846d319ffffffff,1.0,0.0,0.0
846d341ffffffff,132.0,3.0,0.0
846d343ffffffff,13.0,0.0,0.0
846d345ffffffff,1.0,0.0,0.0
846d347ffffffff,10.0,0.0,0.0
846d349ffffffff,1.0,0.0,0.0
846d34bffffffff,15.0,0.0,0.0
846d34dffffffff,858.0,26.0,0.0
846d351ffffffff,1.0,0.0,0.0
846d359ffffffff,5.0,0.0,0.0
846d35bffffffff,1348.0,0.0,0.0
846d35dffffffff,115.0,2.0,0.0
846d601ffffffff,144.0,0.0,0.0
846d605ffffffff,192.0,0.0,0.0
846d607ffffffff,22.0,0.0,0.0
846d60dffffffff,368.0,0.0,0.0
846d611ffffffff,1.0,0.0,0.0
846d613ffffffff,109.0,0.0,0.0
846d615ffffffff,7.0,0.0,0.0
846d639ffffffff,118.0,0.0,0.0
846d63bffffffff,31.0,0.0,0.0
846d641ffffffff,473.0,0.0,0.0
846d649ffffffff,2.0,0.0,0.0
846d657ffffffff,5.0,0.0,0.0
846d661ffffffff,101.0,0.0,0.0
846d663ffffffff,210.0,0.0,0.0
846d667ffffffff,177.0,0.0,0.0
846d681ffffffff,2.0,0.0,0.0
846d683ffffffff,236.0,0.0,0.0
846d685ffffffff,43.0,0.0,0.0
846d687ffffffff,176.0,0.0,0.0
846d689ffffffff,4.0,0.0,0.0
846d68bffffffff,241.0,0.0,0.0
846d68dffffffff,101.0,0.0,0.0
846d691ffffffff,6.0,0.0,0.0
846d693ffffffff,45.0,0.0,0.0
846d695ffffffff,1133.0,0.0,0.0
846d697ffffffff,2533.0,0.0,0.0
846d699ffffffff,37.0,0.0,0.0
846d69bffffffff,31.0,0.0,0.0
846d69dffffffff,345.0,0.0,0.0
846d6abffffffff,79.0,0.0,0.0
846d6b1ffffffff,3.0,0.0,0.0
846d6b3ffffffff,2.0,0.0,0.0
846d6b9ffffffff,149.0,0.0,0.0
846d6bbffffffff,582.0,0.0,0.0
846d6bdffffffff,73.0,0.0,0.0
846d6c3ffffffff,13.0,0.0,0.0
846d6c7ffffffff,2.0,0.0,0.0
846d6d1ffffffff,1.0,0.0,0.0
846d6d3ffffffff,4.0,0.0,0.0
846d6d5ffffffff,200.0,0.0,0.0
846d6d7ffffffff,20.0,0.0,0.0
846d6e1ffffffff,7.0,0.0,0.0
846d6e9ffffffff,4.0,0.0,0.0
846d6ebffffffff,26.0,0.0,0.0
846d6edffffffff,34.0,0.0,0.0
846d741ffffffff,5.0,0.0,0.0
846d745ffffffff,404.0,0.0,0.0
846d747ffffffff,52.0,0.0,0.0
846d749ffffffff,2.0,0.0,0.0
846d74bffffffff,2.0,0.0,0.0
846d751ffffffff,105.0,0.0,0.0
846d759ffffffff,4.0,0.0,0.0
846d75bffffffff,287.0,0.0,0.0
846d75dffffffff,273.0,0.0,0.0
846d769ffffffff,137.0,0.0,0.0
846d76dffffffff,378.0,0.0,0.0
8480037ffffffff,2.0,0.0,0.0
8480089ffffffff,7.0,0.0,0.0
8480091ffffffff,4.0,0.0,0.0
84800cbffffffff,5.0,0.0,0.0
84800e5ffffffff,2.0,0.0,0.0
8480105ffffffff,3.0,0.0,0.0
8480117ffffffff,2.0,0.0,0.0
8480139ffffffff,5.0,0.0,0.0
8480141ffffffff,2.0,0.0,0.0
8480165ffffffff,21.0,0.0,0.0
84801cbffffffff,1.0,0.0,0.0
8480465ffffffff,2.0,0.0,0.0
8480485ffffffff,3.0,0.0,0.0
8480541ffffffff,17.0,0.0,0.0
8480549ffffffff,4.0,0.0,0.0
848054bffffffff,34.0,0.0,0.0
8480559ffffffff,19.0,0.0,0.0
8480737ffffffff,12.0,0.0,0.0
8481125ffffffff,40.0,0.0,0.0
8481147ffffffff,2.0,0.0,0.0
8481149ffffffff,1.0,0.0,0.0
848116bffffffff,1.0,0.0,0.0
8481327ffffffff,2.0,0.0,0.0
8481329ffffffff,1.0,0.0,0.0
848132dffffffff,4.0,0.0,0.0
8481367ffffffff,2.0,0.0,0.0
8481837ffffffff,7.0,0.0,0.0
8481839ffffffff,13.0,0.0,0.0
8481859ffffffff,8.0,0.0,0.0
848185dffffffff,7.0,0.0,0.0
84818b3ffffffff,21.0,0.0,0.0
84818b5ffffffff,4.0,0.0,0.0
8481a11ffffffff,2.0,0.0,0.0
848e621ffffffff,44.0,0.0,0.0
848e623ffffffff,2.0,0.0,0.0
848e629ffffffff,5.0,0.0,0.0
848e62dffffffff,1082.0,0.0,0.0
848e635ffffffff,7.0,0.0,0.0
848e6b5ffffffff,1.0,0.0,0.0
848e759ffffffff,3.0,0.0,0.0
848e75bffffffff,22.0,0.0,0.0
848f081ffffffff,4.0,0.0,0.0
848f095ffffffff,22.0,0.0,0.0
848f0b9ffffffff,7.0,0.0,0.0
848f0bbffffffff,17.0,0.0,0.0
848f0c3ffffffff,4.0,0.0,0.0
848f0d1ffffffff,9.0,0.0,0.0
848f0d9ffffffff,123.0,5.0,0.0
848f0ddffffffff,75.0,2.0,0.0
848f213ffffffff,6.0,0.0,0.0
848f21bffffffff,4.0,0.0,0.0
848f281ffffffff,1.0,0.0,0.0
848f283ffffffff,1.0,0.0,0.0
848f287ffffffff,30.0,0.0,0.0
848f28dffffffff,4.0,0.0,0.0
848f2a1ffffffff,96.0,0.0,0.0
848f2a3ffffffff,2.0,0.0,0.0
848f2a7ffffffff,112.0,0.0,0.0
848f2a9ffffffff,388.0,10.0,0.0
848f2abffffffff,8.0,0.0,0.0
848f2b1ffffffff,6.0,1.0,0.0
848f2b3ffffffff,8.0,0.0,0.0
848f2b5ffffffff,28.0,0.0,0.0
848f2b7ffffffff,2.0,0.0,0.0
848f2b9ffffffff,390.0,41.0,0.0
848f2bbffffffff,140.0,14.0,0.0
848f2bdffffffff,54.0,3.0,0.0
848f2cdffffffff,9.0,0.0,0.0
848f2e1ffffffff,66.0,9.0,0.0
848f2e3ffffffff,19.0,3.0,0.0
848f2e7ffffffff,9.0,0.0,0.0
848f2e9ffffffff,15.0,0.0,0.0
848f2ebffffffff,136.0,3.0,0.0
848f5a9ffffffff,3.0,0.0,0.0
848f5b7ffffffff,36.0,0.0,0.0
848f5e7ffffffff,4.0,0.0,0.0
848f5edffffffff,2.0,0.0,0.0
848fa45ffffffff,10.0,0.0,5.0
848fa65ffffffff,27.0,0.0,13.0
848fa6bffffffff,200.0,0.0,82.0
848fa6dffffffff,100.0,0.0,55.0
84a5961ffffffff,1.0,0.0,0.0
84a5969ffffffff,39.0,0.0,0.0
84a8105ffffffff,64.0,0.0,0.0
84a8109ffffffff,5.0,0.0,0.0
84a810dffffffff,154.0,0.0,0.0
84a8129ffffffff,2.0,0.0,0.0
84a812dffffffff,9.0,0.0,0.0
84a8143ffffffff,212.0,1.0,0.0
84a8163ffffffff,7.0,0.0,0.0
84a8167ffffffff,6.0,2.0,0.0
84a8315ffffffff,4.0,0.0,0.0
84a8317ffffffff,15.0,0.0,0.0
84a831dffffffff,6.0,0.0,0.0
84a8331ffffffff,4.0,0.0,0.0
84a8333ffffffff,65.0,10.0,0.0
84a8337ffffffff,15.0,0.0,0.0
84a833bffffffff,10.0,0.0,0.0
84a834bffffffff,13.0,0.0,0.0
84a8351ffffffff,11.0,0.0,0.0
84a8357ffffffff,31.0,0.0,0.0
84a835dffffffff,1.0,0.0,0.0
84a8865ffffffff,2.0,0.0,0.0
84a8953ffffffff,1.0,0.0,0.0
84a8957ffffffff,16.0,0.0,0.0
84a895bffffffff,3.0,0.0,0.0
84a8a03ffffffff,251.0,0.0,0.0
84a8a07ffffffff,41.0,0.0,0.0
84a8a19ffffffff,159.0,0.0,0.0
84a8a1dffffffff,1.0,0.0,0.0
84a8a21ffffffff,7.0,0.0,0.0
84a8a23ffffffff,2.0,0.0,0.0
84a8a25ffffffff,5.0,0.0,0.0
84a8a2bffffffff,210.0,0.0,0.0
84a8a3dffffffff,15.0,0.0,0.0
84a8a53ffffffff,14.0,0.0,0.0
84a9187ffffffff,5.0,0.0,0.0
84a91b5ffffffff,29.0,0.0,0.0
84a91b7ffffffff,30.0,0.0,0.0
84b3303ffffffff,6.0,0.0,0.0
84b3363ffffffff,2.0,0.0,0.0
