cell_id,Regulus regulus,Regulus regulus [regulus Group],Regulus regulus ellenthalerae,Regulus regulus teneriffae,Regulus regulus azoricus,Regulus regulus sanctaemariae,Regulus regulus inermis,Regulus regulus [himalayensis Group]
841e341ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e343ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e345ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e347ffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e349ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e34bffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e34dffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e351ffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e353ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e355ffffffff,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e357ffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e359ffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e35bffffffff,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e35dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e361ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e363ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e365ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e367ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e36bffffffff,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e36dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e41bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e425ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e427ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e465ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e467ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e4d9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e4dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e505ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e50dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e513ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e517ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e519ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e51bffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e521ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e525ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e527ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e529ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e541ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e553ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e557ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5c9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5cdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5e3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e609ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e615ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e639ffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e63bffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e697ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e6abffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e6b3ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e6bbffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e6d9ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e6e7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e725ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e731ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e745ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e753ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e755ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e765ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e769ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e801ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e805ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e807ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e80bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e80dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e815ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e817ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e82bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e833ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e841ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e843ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e849ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e84bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e85dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e863ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e869ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e8d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9b9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea01ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea03ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea05ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea07ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea0bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea19ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea1bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea21ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea27ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea3dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea41ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea43ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea49ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea4dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea53ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea55ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea59ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea5dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea81ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea85ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea87ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea89ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea8dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea91ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea95ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eab1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eab5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eab9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eabbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eac3ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eac5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eac9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eacbffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841eacdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ead9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eaebffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb05ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb07ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb13ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb23ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb2bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb4dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb59ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec01ffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec03ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec05ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec07ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec09ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec0bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec0dffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec15ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec1dffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec21ffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec23ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec2bffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec31ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec33ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec39ffffffff,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec3bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec45ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec47ffffffff,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec55ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec57ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec91ffffffff,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec93ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec97ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec99ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec9bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec9dffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eca1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eca3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eca7ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eca9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecb9ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecbbffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eccbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecd5ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecd7ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ece1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ece7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecedffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed07ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed0bffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed11ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed13ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed15ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed1bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed1dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed31ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed37ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed39ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed41ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed47ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed4dffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eda1ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eda7ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841edc9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841edcdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ede1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ede5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ededffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee27ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee37ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee65ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee67ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee8bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee97ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee99ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eea3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eeb1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eeb7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eeb9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eebbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eec7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eee1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841eee3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef01ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef09ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef0dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef19ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef1bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef1dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef21ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef2dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef33ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef45ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef55ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef57ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef59ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef5dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef63ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef65ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f001ffffffff,51.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
841f003ffffffff,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f007ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f009ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f00dffffffff,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f011ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f015ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f017ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f01dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f025ffffffff,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f027ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f029ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f02bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f02dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f037ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f03bffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f041ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f045ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f04dffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f051ffffffff,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f053ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f055ffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f059ffffffff,49.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841f05bffffffff,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f05dffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f061ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f065ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f067ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f069ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f083ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f089ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f09bffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f09dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0a7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0b3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0bbffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0d1ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0d3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0e5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0edffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f101ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f103ffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f105ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f107ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f109ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f10dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f111ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f115ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f117ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f119ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f11dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f121ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f125ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f129ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f12bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f12dffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f131ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f133ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f135ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f137ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f143ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f145ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f147ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f149ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f14bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f151ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f153ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f155ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f157ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f15bffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f161ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f163ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f165ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f169ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f16dffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f181ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f183ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f185ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f189ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f18bffffffff,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f193ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f195ffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f199ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1a1ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1a5ffffffff,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1a9ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1abffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1b1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1b3ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1b5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1b7ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1bbffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1c1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1c3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1c7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1d1ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1d5ffffffff,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1d7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
