cell_id,Icterus spurius,Icterus spurius spurius,Icterus spurius fuertesi
8444551ffffffff,117.0,0.0,0.0
8444553ffffffff,16.0,0.0,0.0
8444555ffffffff,833.0,0.0,0.0
8444557ffffffff,107.0,0.0,0.0
8444559ffffffff,20.0,0.0,0.0
844455bffffffff,301.0,0.0,0.0
844455dffffffff,2.0,0.0,0.0
8444563ffffffff,391.0,0.0,0.0
8444567ffffffff,24.0,0.0,0.0
8444583ffffffff,5.0,0.0,0.0
8444585ffffffff,1.0,0.0,0.0
8444587ffffffff,16.0,0.0,0.0
844458bffffffff,4.0,0.0,0.0
844458dffffffff,3.0,0.0,0.0
8444591ffffffff,10.0,0.0,0.0
8444593ffffffff,4.0,0.0,0.0
8444595ffffffff,83.0,0.0,0.0
8444597ffffffff,9.0,0.0,0.0
8444599ffffffff,12.0,0.0,0.0
844459bffffffff,39.0,0.0,0.0
844459dffffffff,2.0,0.0,0.0
84445a1ffffffff,85.0,0.0,0.0
84445a3ffffffff,6.0,0.0,0.0
84445a5ffffffff,7.0,0.0,0.0
84445a7ffffffff,5.0,0.0,0.0
84445a9ffffffff,131.0,0.0,0.0
84445abffffffff,11.0,0.0,0.0
84445adffffffff,62.0,0.0,0.0
84445b1ffffffff,338.0,0.0,0.0
84445b3ffffffff,17.0,0.0,0.0
84445b7ffffffff,125.0,0.0,0.0
84445b9ffffffff,14.0,0.0,0.0
84445bbffffffff,20.0,0.0,0.0
84445c1ffffffff,15.0,0.0,0.0
84445c3ffffffff,30.0,0.0,0.0
84445c5ffffffff,5.0,0.0,0.0
84445c7ffffffff,68.0,0.0,0.0
84445cbffffffff,4.0,0.0,0.0
84445cdffffffff,6.0,0.0,0.0
84445d1ffffffff,18.0,0.0,0.0
84445d3ffffffff,16.0,0.0,0.0
84445d5ffffffff,16.0,0.0,0.0
84445d7ffffffff,11.0,0.0,0.0
84445d9ffffffff,13.0,0.0,0.0
84445dbffffffff,6.0,0.0,0.0
84445ddffffffff,8.0,0.0,0.0
84445e1ffffffff,8.0,0.0,0.0
84445e3ffffffff,5.0,0.0,0.0
84445e5ffffffff,5.0,0.0,0.0
84445e7ffffffff,8.0,0.0,0.0
84445edffffffff,2.0,0.0,0.0
8444633ffffffff,797.0,0.0,0.0
8444637ffffffff,119.0,0.0,0.0
8444681ffffffff,34.0,0.0,0.0
8444683ffffffff,9.0,0.0,0.0
8444685ffffffff,223.0,0.0,0.0
8444687ffffffff,8.0,0.0,0.0
8444689ffffffff,11.0,0.0,0.0
844468bffffffff,27.0,0.0,0.0
844468dffffffff,25.0,0.0,0.0
8444693ffffffff,68.0,0.0,0.0
8444695ffffffff,9.0,0.0,0.0
8444697ffffffff,14.0,0.0,0.0
8444699ffffffff,8.0,0.0,0.0
844469bffffffff,9.0,0.0,0.0
844469dffffffff,6.0,0.0,0.0
84446a1ffffffff,30.0,0.0,0.0
84446a3ffffffff,46.0,0.0,0.0
84446a5ffffffff,13.0,0.0,0.0
84446a7ffffffff,31.0,0.0,0.0
84446a9ffffffff,20.0,0.0,0.0
84446abffffffff,62.0,0.0,0.0
84446adffffffff,18.0,0.0,0.0
84446b1ffffffff,16.0,0.0,0.0
84446b3ffffffff,30.0,0.0,0.0
84446b5ffffffff,34.0,0.0,0.0
84446b7ffffffff,69.0,0.0,0.0
84446b9ffffffff,43.0,0.0,0.0
84446bbffffffff,18.0,0.0,0.0
84446bdffffffff,36.0,0.0,0.0
84446c1ffffffff,125.0,0.0,0.0
84446c3ffffffff,66.0,0.0,0.0
84446c5ffffffff,7597.0,0.0,0.0
84446c7ffffffff,128.0,0.0,0.0
84446c9ffffffff,85.0,0.0,0.0
84446cbffffffff,419.0,0.0,0.0
84446cdffffffff,1757.0,0.0,0.0
84446d1ffffffff,70.0,0.0,0.0
84446d3ffffffff,90.0,0.0,0.0
84446d5ffffffff,30.0,0.0,0.0
84446d7ffffffff,14.0,0.0,0.0
84446dbffffffff,53.0,0.0,0.0
84446ddffffffff,290.0,0.0,0.0
84446e1ffffffff,22.0,0.0,0.0
84446e3ffffffff,48.0,0.0,0.0
84446e5ffffffff,505.0,0.0,0.0
84446e7ffffffff,5.0,0.0,0.0
84446e9ffffffff,2624.0,0.0,0.0
84446ebffffffff,69.0,0.0,0.0
84446edffffffff,1542.0,0.0,0.0
8444711ffffffff,25.0,0.0,0.0
8444713ffffffff,16.0,0.0,0.0
8444715ffffffff,237.0,0.0,0.0
8444717ffffffff,45.0,0.0,0.0
8444731ffffffff,174.0,0.0,0.0
8444733ffffffff,45.0,0.0,0.0
8444735ffffffff,38.0,0.0,0.0
8444737ffffffff,5.0,0.0,0.0
844473bffffffff,2101.0,0.0,0.0
844473dffffffff,10.0,0.0,0.0
8444a11ffffffff,7.0,0.0,0.0
8444a13ffffffff,7.0,0.0,0.0
8444a19ffffffff,31.0,0.0,0.0
8444a53ffffffff,36.0,0.0,0.0
8444a5bffffffff,7.0,0.0,0.0
8444a83ffffffff,4.0,0.0,0.0
8444a93ffffffff,236.0,0.0,0.0
8444a9bffffffff,6.0,0.0,0.0
8444ab9ffffffff,2.0,0.0,0.0
8444abbffffffff,15.0,0.0,0.0
8444ac1ffffffff,61.0,0.0,0.0
8444ac5ffffffff,1.0,0.0,0.0
8444acdffffffff,2.0,0.0,0.0
8444ad9ffffffff,2.0,0.0,0.0
8444ae9ffffffff,16.0,0.0,0.0
8444c01ffffffff,201.0,0.0,0.0
8444c03ffffffff,17.0,0.0,0.0
8444c05ffffffff,41.0,0.0,0.0
8444c07ffffffff,28.0,0.0,0.0
8444c09ffffffff,44.0,0.0,0.0
8444c0bffffffff,422.0,0.0,0.0
8444c0dffffffff,43.0,0.0,0.0
8444c11ffffffff,402.0,0.0,0.0
8444c13ffffffff,241.0,0.0,0.0
8444c15ffffffff,148.0,0.0,0.0
8444c17ffffffff,144.0,0.0,0.0
8444c19ffffffff,185.0,0.0,0.0
8444c1bffffffff,221.0,0.0,0.0
8444c1dffffffff,215.0,0.0,0.0
8444c21ffffffff,24.0,0.0,0.0
8444c23ffffffff,35.0,0.0,0.0
8444c25ffffffff,49.0,0.0,0.0
8444c27ffffffff,266.0,0.0,0.0
8444c29ffffffff,10.0,0.0,0.0
8444c2bffffffff,6.0,0.0,0.0
8444c2dffffffff,11.0,0.0,0.0
8444c31ffffffff,4.0,0.0,0.0
8444c33ffffffff,6.0,0.0,0.0
8444c35ffffffff,5.0,0.0,0.0
8444c37ffffffff,3.0,0.0,0.0
8444c39ffffffff,159.0,0.0,0.0
8444c3bffffffff,288.0,0.0,0.0
8444c3dffffffff,5.0,0.0,0.0
8444c41ffffffff,8.0,0.0,0.0
8444c43ffffffff,39.0,0.0,0.0
8444c45ffffffff,12.0,0.0,0.0
8444c47ffffffff,11.0,0.0,0.0
8444c49ffffffff,3.0,0.0,0.0
8444c4bffffffff,27.0,0.0,0.0
8444c4dffffffff,15.0,0.0,0.0
8444c51ffffffff,53.0,0.0,0.0
8444c53ffffffff,62.0,0.0,0.0
8444c55ffffffff,48.0,0.0,0.0
8444c57ffffffff,69.0,0.0,0.0
8444c59ffffffff,33.0,0.0,0.0
8444c5bffffffff,34.0,0.0,0.0
8444c5dffffffff,22.0,0.0,0.0
8444c61ffffffff,15.0,0.0,0.0
8444c63ffffffff,29.0,0.0,0.0
8444c65ffffffff,3.0,0.0,0.0
8444c67ffffffff,12.0,0.0,0.0
8444c69ffffffff,8.0,0.0,0.0
8444c6bffffffff,10.0,0.0,0.0
8444c6dffffffff,1.0,0.0,0.0
8444c81ffffffff,20.0,0.0,0.0
8444c83ffffffff,11.0,0.0,0.0
8444c85ffffffff,132.0,0.0,0.0
8444c87ffffffff,214.0,0.0,0.0
8444c89ffffffff,120.0,0.0,0.0
8444c8bffffffff,44.0,0.0,0.0
8444c8dffffffff,13.0,0.0,0.0
8444c91ffffffff,39.0,0.0,0.0
8444c93ffffffff,9.0,0.0,0.0
8444c95ffffffff,4.0,0.0,0.0
8444c97ffffffff,6.0,0.0,0.0
8444c99ffffffff,73.0,0.0,0.0
8444c9bffffffff,37.0,0.0,0.0
8444c9dffffffff,37.0,0.0,0.0
8444ca1ffffffff,19.0,0.0,0.0
8444ca3ffffffff,272.0,0.0,0.0
8444ca5ffffffff,93.0,0.0,0.0
8444ca7ffffffff,20.0,0.0,0.0
8444ca9ffffffff,7.0,0.0,0.0
8444cabffffffff,146.0,0.0,0.0
8444cadffffffff,129.0,0.0,0.0
8444cb1ffffffff,5.0,0.0,0.0
8444cb3ffffffff,20.0,0.0,0.0
8444cb5ffffffff,15.0,0.0,0.0
8444cb7ffffffff,15.0,0.0,0.0
8444cb9ffffffff,12.0,0.0,0.0
8444cbbffffffff,2.0,0.0,0.0
8444cbdffffffff,271.0,0.0,0.0
8444cc1ffffffff,40.0,0.0,0.0
8444cc3ffffffff,23.0,0.0,0.0
8444cc5ffffffff,49.0,0.0,0.0
8444cc7ffffffff,27.0,0.0,0.0
8444cc9ffffffff,23.0,0.0,0.0
8444ccbffffffff,14.0,0.0,0.0
8444ccdffffffff,359.0,0.0,0.0
8444cd1ffffffff,23.0,0.0,0.0
8444cd3ffffffff,20.0,0.0,0.0
8444cd5ffffffff,147.0,0.0,0.0
8444cd7ffffffff,86.0,0.0,0.0
8444cd9ffffffff,48.0,0.0,0.0
8444cdbffffffff,13.0,0.0,0.0
8444cddffffffff,26.0,0.0,0.0
8444ce1ffffffff,12.0,0.0,0.0
8444ce3ffffffff,53.0,0.0,0.0
8444ce5ffffffff,28.0,0.0,0.0
8444ce7ffffffff,194.0,0.0,0.0
8444ce9ffffffff,23.0,0.0,0.0
8444cebffffffff,55.0,0.0,0.0
8444cedffffffff,10.0,0.0,0.0
8444d01ffffffff,295.0,0.0,0.0
8444d03ffffffff,388.0,0.0,0.0
8444d07ffffffff,311.0,0.0,0.0
8444d09ffffffff,9.0,0.0,0.0
8444d0bffffffff,459.0,0.0,0.0
8444d11ffffffff,27.0,0.0,0.0
8444d13ffffffff,8.0,0.0,0.0
8444d15ffffffff,44.0,0.0,0.0
8444d17ffffffff,367.0,0.0,0.0
8444d19ffffffff,8.0,0.0,0.0
8444d1bffffffff,25.0,0.0,0.0
8444d1dffffffff,8.0,0.0,0.0
8444d23ffffffff,110.0,0.0,0.0
8444d2bffffffff,89.0,0.0,0.0
8444d31ffffffff,57.0,0.0,0.0
8444d33ffffffff,28.0,0.0,0.0
8444d35ffffffff,80.0,0.0,0.0
8444d37ffffffff,83.0,0.0,0.0
8444d39ffffffff,45.0,0.0,0.0
8444d3bffffffff,190.0,0.0,0.0
8444d3dffffffff,66.0,0.0,0.0
8444d51ffffffff,66.0,0.0,0.0
8444d53ffffffff,86.0,0.0,0.0
8444d55ffffffff,87.0,0.0,0.0
8444d57ffffffff,20.0,0.0,0.0
8444d59ffffffff,22.0,0.0,0.0
8444d5bffffffff,60.0,0.0,0.0
8444d5dffffffff,211.0,0.0,0.0
8444d81ffffffff,204.0,0.0,0.0
8444d83ffffffff,10.0,0.0,0.0
8444d85ffffffff,209.0,0.0,0.0
8444d87ffffffff,171.0,0.0,0.0
8444d89ffffffff,36.0,0.0,0.0
8444d8bffffffff,15.0,0.0,0.0
8444d8dffffffff,15.0,0.0,0.0
8444d91ffffffff,82.0,0.0,0.0
8444d93ffffffff,238.0,0.0,0.0
8444d95ffffffff,9.0,0.0,0.0
8444d97ffffffff,264.0,0.0,0.0
8444d99ffffffff,480.0,0.0,0.0
8444d9bffffffff,33.0,0.0,0.0
8444d9dffffffff,65.0,0.0,0.0
8444da1ffffffff,133.0,0.0,0.0
8444da3ffffffff,13.0,0.0,0.0
8444da5ffffffff,304.0,0.0,0.0
8444da7ffffffff,20.0,0.0,0.0
8444da9ffffffff,23.0,0.0,0.0
8444dabffffffff,122.0,0.0,0.0
8444dadffffffff,98.0,0.0,0.0
8444db1ffffffff,13.0,0.0,0.0
8444db3ffffffff,29.0,0.0,0.0
8444db5ffffffff,212.0,0.0,0.0
8444db7ffffffff,35.0,0.0,0.0
8444db9ffffffff,43.0,0.0,0.0
8444dbbffffffff,55.0,0.0,0.0
8444dbdffffffff,20.0,0.0,0.0
8444dc1ffffffff,6.0,0.0,0.0
8444dc3ffffffff,8.0,0.0,0.0
8444dc5ffffffff,71.0,0.0,0.0
8444dc7ffffffff,15.0,0.0,0.0
8444dc9ffffffff,28.0,0.0,0.0
8444dcbffffffff,13.0,0.0,0.0
8444dcdffffffff,3.0,0.0,0.0
8444dd1ffffffff,69.0,0.0,0.0
8444dd3ffffffff,271.0,0.0,0.0
8444dd5ffffffff,119.0,0.0,0.0
8444dd7ffffffff,161.0,0.0,0.0
8444dd9ffffffff,129.0,0.0,0.0
8444ddbffffffff,23.0,0.0,0.0
8444dddffffffff,10.0,0.0,0.0
8444de1ffffffff,38.0,0.0,0.0
8444de3ffffffff,29.0,0.0,0.0
8444de5ffffffff,12.0,0.0,0.0
8444de7ffffffff,104.0,0.0,0.0
8444de9ffffffff,135.0,0.0,0.0
8444debffffffff,16.0,0.0,0.0
8444dedffffffff,50.0,0.0,0.0
8444e01ffffffff,30.0,0.0,0.0
8444e03ffffffff,21.0,0.0,0.0
8444e05ffffffff,201.0,0.0,0.0
8444e07ffffffff,18.0,0.0,0.0
8444e09ffffffff,6.0,0.0,0.0
8444e0bffffffff,4.0,0.0,0.0
8444e0dffffffff,1.0,0.0,0.0
8444e11ffffffff,9.0,0.0,0.0
8444e13ffffffff,15.0,0.0,0.0
8444e15ffffffff,2.0,0.0,0.0
8444e19ffffffff,7.0,0.0,0.0
8444e1bffffffff,15.0,0.0,0.0
8444e1dffffffff,8.0,0.0,0.0
8444e21ffffffff,46.0,0.0,0.0
8444e25ffffffff,32.0,0.0,0.0
8444e27ffffffff,17.0,0.0,0.0
8444e29ffffffff,63.0,0.0,0.0
8444e2bffffffff,64.0,0.0,0.0
8444e2dffffffff,2.0,0.0,0.0
8444e31ffffffff,15.0,0.0,0.0
8444e33ffffffff,132.0,0.0,0.0
8444e35ffffffff,41.0,0.0,0.0
8444e37ffffffff,7.0,0.0,0.0
8444e3bffffffff,4.0,0.0,0.0
8444e3dffffffff,10.0,0.0,0.0
8444e43ffffffff,12.0,0.0,0.0
8444e47ffffffff,176.0,0.0,0.0
8444e51ffffffff,7.0,0.0,0.0
8444e53ffffffff,5.0,0.0,0.0
8444e55ffffffff,31.0,0.0,0.0
8444e57ffffffff,18.0,0.0,0.0
8444e5bffffffff,68.0,0.0,0.0
8444e63ffffffff,337.0,0.0,0.0
8444e65ffffffff,3.0,0.0,0.0
8444e67ffffffff,7.0,0.0,0.0
8444e6bffffffff,9.0,0.0,0.0
8444e81ffffffff,2.0,0.0,0.0
8444e83ffffffff,54.0,0.0,0.0
8444e87ffffffff,25.0,0.0,0.0
8444e89ffffffff,1.0,0.0,0.0
8444e8bffffffff,100.0,0.0,0.0
8444e8dffffffff,2.0,0.0,0.0
8444e91ffffffff,4.0,0.0,0.0
8444e93ffffffff,39.0,0.0,0.0
8444e95ffffffff,5.0,0.0,0.0
8444e97ffffffff,51.0,0.0,0.0
8444e99ffffffff,20.0,0.0,0.0
8444e9bffffffff,13.0,0.0,0.0
8444e9dffffffff,5.0,0.0,0.0
8444ea1ffffffff,23.0,0.0,0.0
8444ea3ffffffff,3.0,0.0,0.0
8444ea5ffffffff,122.0,0.0,0.0
8444ea7ffffffff,8.0,0.0,0.0
8444ea9ffffffff,2.0,0.0,0.0
8444eabffffffff,4.0,0.0,0.0
8444eadffffffff,23.0,0.0,0.0
8444eb1ffffffff,1.0,0.0,0.0
8444eb3ffffffff,10.0,0.0,0.0
8444eb7ffffffff,4.0,0.0,0.0
8444ebbffffffff,3.0,0.0,0.0
8444ebdffffffff,7.0,0.0,0.0
8444ec1ffffffff,5.0,0.0,0.0
8444ec3ffffffff,11.0,0.0,0.0
8444ec5ffffffff,3.0,0.0,0.0
8444ec7ffffffff,43.0,0.0,0.0
8444ec9ffffffff,2.0,0.0,0.0
8444ecbffffffff,4.0,0.0,0.0
8444ecdffffffff,8.0,0.0,0.0
8444ed1ffffffff,92.0,0.0,0.0
8444ed3ffffffff,176.0,0.0,0.0
8444ed5ffffffff,30.0,0.0,0.0
8444ed7ffffffff,45.0,0.0,0.0
8444ed9ffffffff,62.0,0.0,0.0
8444edbffffffff,46.0,0.0,0.0
8444eddffffffff,43.0,0.0,0.0
8444ee1ffffffff,25.0,0.0,0.0
8444ee3ffffffff,25.0,0.0,0.0
8444ee5ffffffff,102.0,0.0,0.0
8444ee7ffffffff,27.0,0.0,0.0
8444ee9ffffffff,3.0,0.0,0.0
8444eebffffffff,8.0,0.0,0.0
8444eedffffffff,175.0,0.0,0.0
8444f01ffffffff,4.0,0.0,0.0
8444f05ffffffff,109.0,0.0,0.0
8444f07ffffffff,26.0,0.0,0.0
8444f0dffffffff,1.0,0.0,0.0
8444f11ffffffff,4.0,0.0,0.0
8444f19ffffffff,1.0,0.0,0.0
8444f1bffffffff,2.0,0.0,0.0
8444f31ffffffff,268.0,0.0,0.0
8444f33ffffffff,4.0,0.0,0.0
8444f35ffffffff,221.0,0.0,0.0
8444f37ffffffff,301.0,0.0,0.0
8444f39ffffffff,3.0,0.0,0.0
8444f3bffffffff,1.0,0.0,0.0
8444f3dffffffff,74.0,0.0,0.0
8444f41ffffffff,6.0,0.0,0.0
8444f43ffffffff,195.0,0.0,0.0
8444f47ffffffff,2.0,0.0,0.0
8444f4bffffffff,3.0,0.0,0.0
8444f4dffffffff,4.0,0.0,0.0
8444f51ffffffff,5.0,0.0,0.0
8444f53ffffffff,8.0,0.0,0.0
8444f55ffffffff,8.0,0.0,0.0
8444f59ffffffff,2.0,0.0,0.0
8444f5dffffffff,68.0,0.0,0.0
8444f61ffffffff,1.0,0.0,0.0
8444f63ffffffff,19.0,0.0,0.0
8444f6bffffffff,18.0,0.0,0.0
8445011ffffffff,5.0,0.0,0.0
8445015ffffffff,1.0,0.0,0.0
8445017ffffffff,2.0,0.0,0.0
8445019ffffffff,29.0,0.0,0.0
844501bffffffff,43.0,7.0,0.0
8445043ffffffff,3.0,0.0,0.0
8445053ffffffff,95.0,5.0,0.0
8445057ffffffff,6.0,0.0,0.0
8445059ffffffff,62.0,1.0,0.0
844505bffffffff,471.0,64.0,0.0
8445081ffffffff,3.0,0.0,0.0
8445083ffffffff,49.0,0.0,0.0
8445085ffffffff,260.0,32.0,0.0
8445087ffffffff,67.0,2.0,0.0
844508dffffffff,51.0,0.0,0.0
8445091ffffffff,14.0,8.0,0.0
8445093ffffffff,10.0,4.0,0.0
8445095ffffffff,4.0,4.0,0.0
8445097ffffffff,45.0,15.0,0.0
8445099ffffffff,17.0,0.0,0.0
844509bffffffff,1100.0,359.0,0.0
844509dffffffff,11.0,4.0,0.0
84450a1ffffffff,46.0,0.0,0.0
84450a3ffffffff,29.0,0.0,0.0
84450a5ffffffff,22.0,1.0,0.0
84450a7ffffffff,70.0,0.0,0.0
84450a9ffffffff,21.0,0.0,0.0
84450abffffffff,33.0,0.0,0.0
84450adffffffff,105.0,7.0,0.0
84450b1ffffffff,208.0,16.0,0.0
84450b5ffffffff,186.0,8.0,0.0
84450b9ffffffff,84.0,0.0,0.0
84450bdffffffff,32.0,0.0,0.0
84450c1ffffffff,7.0,0.0,0.0
84450c5ffffffff,10.0,1.0,0.0
84450c9ffffffff,2.0,0.0,0.0
84450cdffffffff,17.0,2.0,0.0
84450d3ffffffff,27.0,7.0,0.0
84450d5ffffffff,34.0,27.0,0.0
84450d7ffffffff,9.0,0.0,0.0
84450d9ffffffff,2.0,0.0,0.0
84450dbffffffff,2.0,0.0,0.0
84450ddffffffff,4.0,0.0,0.0
84450e1ffffffff,6.0,0.0,0.0
84450e3ffffffff,83.0,0.0,0.0
84450ebffffffff,39.0,0.0,0.0
844519bffffffff,21.0,5.0,0.0
8445201ffffffff,4.0,0.0,0.0
8445203ffffffff,41.0,12.0,0.0
8445205ffffffff,280.0,0.0,0.0
8445207ffffffff,194.0,0.0,0.0
8445209ffffffff,2.0,0.0,0.0
844520dffffffff,275.0,0.0,0.0
8445211ffffffff,13.0,0.0,0.0
8445213ffffffff,53.0,0.0,0.0
8445215ffffffff,791.0,33.0,0.0
8445217ffffffff,591.0,16.0,0.0
8445219ffffffff,14.0,0.0,0.0
844521bffffffff,2.0,0.0,0.0
844521dffffffff,34.0,9.0,0.0
8445221ffffffff,63.0,0.0,0.0
8445225ffffffff,382.0,0.0,0.0
8445229ffffffff,2.0,0.0,0.0
844522bffffffff,53.0,0.0,0.0
844522dffffffff,1.0,0.0,0.0
8445231ffffffff,45.0,0.0,0.0
8445233ffffffff,588.0,20.0,0.0
8445237ffffffff,2.0,0.0,0.0
8445239ffffffff,15.0,0.0,0.0
844523bffffffff,229.0,0.0,0.0
8445241ffffffff,5.0,0.0,0.0
8445243ffffffff,31.0,0.0,0.0
8445245ffffffff,2.0,0.0,0.0
8445247ffffffff,33.0,0.0,0.0
8445249ffffffff,101.0,0.0,0.0
844524bffffffff,13.0,0.0,0.0
844524dffffffff,4.0,0.0,0.0
8445251ffffffff,40.0,0.0,0.0
8445253ffffffff,31.0,5.0,0.0
8445255ffffffff,120.0,0.0,0.0
8445257ffffffff,37.0,0.0,0.0
844525bffffffff,47.0,0.0,0.0
844525dffffffff,3.0,0.0,0.0
8445261ffffffff,12.0,0.0,0.0
8445263ffffffff,242.0,0.0,0.0
8445265ffffffff,2.0,0.0,0.0
8445267ffffffff,4.0,0.0,0.0
8445269ffffffff,56.0,0.0,0.0
844526bffffffff,475.0,0.0,0.0
8445285ffffffff,18.0,2.0,0.0
8445287ffffffff,13.0,0.0,0.0
8445289ffffffff,93.0,0.0,0.0
844528dffffffff,39.0,1.0,0.0
8445291ffffffff,9.0,6.0,0.0
8445293ffffffff,10.0,0.0,0.0
8445295ffffffff,13.0,5.0,0.0
8445297ffffffff,21.0,0.0,0.0
844529bffffffff,35.0,5.0,0.0
84452a1ffffffff,22.0,2.0,0.0
84452a3ffffffff,46.0,7.0,0.0
84452a5ffffffff,294.0,0.0,0.0
84452a7ffffffff,23.0,1.0,0.0
84452a9ffffffff,214.0,3.0,0.0
84452abffffffff,4.0,0.0,0.0
84452adffffffff,2206.0,122.0,0.0
84452b5ffffffff,11.0,3.0,0.0
84452b9ffffffff,18.0,2.0,0.0
84452bdffffffff,105.0,1.0,0.0
84452c1ffffffff,36.0,6.0,0.0
84452c3ffffffff,522.0,44.0,0.0
84452c5ffffffff,199.0,15.0,0.0
84452c7ffffffff,569.0,4.0,0.0
84452c9ffffffff,19.0,0.0,0.0
84452cbffffffff,28.0,0.0,0.0
84452d5ffffffff,2.0,0.0,0.0
84452d7ffffffff,2.0,0.0,0.0
84452d9ffffffff,11.0,0.0,0.0
84452dbffffffff,8.0,0.0,0.0
84452ddffffffff,4.0,0.0,0.0
84452e1ffffffff,1974.0,64.0,0.0
84452e3ffffffff,440.0,7.0,0.0
84452e5ffffffff,737.0,43.0,0.0
84452e7ffffffff,138.0,3.0,0.0
84452e9ffffffff,14.0,0.0,0.0
84452ebffffffff,295.0,27.0,0.0
84452edffffffff,7.0,0.0,0.0
8445303ffffffff,20.0,0.0,0.0
8445307ffffffff,1.0,0.0,0.0
8445309ffffffff,1.0,0.0,0.0
8445313ffffffff,4.0,0.0,0.0
8445319ffffffff,38.0,0.0,0.0
844531bffffffff,13.0,0.0,0.0
8445321ffffffff,29.0,0.0,0.0
844532bffffffff,33.0,0.0,0.0
8445343ffffffff,68.0,0.0,0.0
8445353ffffffff,90.0,0.0,0.0
8445357ffffffff,7.0,0.0,0.0
8445359ffffffff,4.0,0.0,0.0
844535dffffffff,6.0,0.0,0.0
8445363ffffffff,2.0,0.0,0.0
8445367ffffffff,14.0,0.0,0.0
844536bffffffff,4.0,0.0,0.0
8445649ffffffff,6.0,0.0,0.0
84456dbffffffff,2.0,0.0,0.0
8445721ffffffff,219.0,61.0,0.0
8445723ffffffff,1.0,0.0,0.0
8445725ffffffff,66.0,0.0,0.0
8445727ffffffff,146.0,85.0,0.0
8445749ffffffff,59.0,0.0,0.0
844574dffffffff,33.0,0.0,0.0
8445761ffffffff,32.0,2.0,0.0
8445765ffffffff,15.0,7.0,0.0
8445767ffffffff,57.0,6.0,0.0
8445769ffffffff,12.0,3.0,0.0
8448017ffffffff,8.0,0.0,0.0
8448021ffffffff,3.0,0.0,0.0
8448029ffffffff,2.0,0.0,0.0
844802bffffffff,33.0,0.0,0.0
844803bffffffff,3.0,0.0,0.0
8448065ffffffff,25.0,0.0,0.0
8448067ffffffff,6.0,0.0,0.0
844806dffffffff,18.0,0.0,0.0
8448087ffffffff,2.0,0.0,0.0
8448097ffffffff,1.0,0.0,0.0
84480a1ffffffff,3.0,0.0,0.0
84480a3ffffffff,1.0,0.0,0.0
84480a5ffffffff,1.0,0.0,0.0
84480a9ffffffff,10.0,0.0,0.0
84480abffffffff,2.0,0.0,0.0
84480adffffffff,70.0,0.0,0.0
84480bdffffffff,12.0,0.0,0.0
84480e1ffffffff,1.0,0.0,0.0
84480e3ffffffff,1.0,0.0,0.0
84480e5ffffffff,44.0,0.0,0.0
8448101ffffffff,2.0,0.0,0.0
844810dffffffff,2.0,0.0,0.0
8448147ffffffff,85.0,0.0,0.0
844814bffffffff,3.0,0.0,0.0
844814dffffffff,5.0,0.0,0.0
844815bffffffff,12.0,0.0,0.0
8448165ffffffff,10.0,0.0,0.0
844816bffffffff,7.0,0.0,0.0
844819dffffffff,1.0,0.0,0.0
8448305ffffffff,2.0,0.0,0.0
8448329ffffffff,5.0,0.0,0.0
844832bffffffff,26.0,0.0,0.0
8448331ffffffff,55.0,0.0,0.0
8448333ffffffff,28.0,0.0,0.0
8448337ffffffff,23.0,0.0,0.0
8448339ffffffff,2.0,0.0,0.0
844833bffffffff,209.0,0.0,0.0
844833dffffffff,16.0,0.0,0.0
8448361ffffffff,580.0,2.0,0.0
8448363ffffffff,1124.0,0.0,0.0
8448365ffffffff,161.0,0.0,0.0
8448367ffffffff,51.0,0.0,0.0
8448369ffffffff,1130.0,2.0,0.0
844836dffffffff,20.0,0.0,0.0
8448567ffffffff,18.0,0.0,0.0
844856bffffffff,2.0,0.0,0.0
8448803ffffffff,28.0,0.0,0.0
8448805ffffffff,3.0,0.0,0.0
8448807ffffffff,2.0,0.0,0.0
844880dffffffff,81.0,0.0,0.0
8448815ffffffff,28.0,0.0,0.0
8448817ffffffff,18.0,0.0,0.0
8448825ffffffff,91.0,0.0,0.0
8448827ffffffff,11.0,0.0,0.0
8448829ffffffff,6.0,0.0,0.0
844882bffffffff,16.0,0.0,0.0
844882dffffffff,19.0,0.0,0.0
8448831ffffffff,182.0,0.0,0.0
8448833ffffffff,328.0,0.0,0.0
8448835ffffffff,9.0,0.0,0.0
8448837ffffffff,72.0,0.0,0.0
8448839ffffffff,16.0,0.0,0.0
844883bffffffff,27.0,0.0,0.0
8448845ffffffff,2.0,0.0,0.0
8448849ffffffff,5.0,0.0,0.0
8448861ffffffff,8.0,0.0,0.0
8448867ffffffff,16.0,0.0,0.0
8448869ffffffff,11.0,0.0,0.0
844886bffffffff,38.0,0.0,0.0
844886dffffffff,29.0,0.0,0.0
8448881ffffffff,163.0,0.0,0.0
8448883ffffffff,68.0,0.0,0.0
8448885ffffffff,15.0,0.0,0.0
8448887ffffffff,31.0,0.0,0.0
8448889ffffffff,13.0,0.0,0.0
844888bffffffff,3.0,0.0,0.0
844888dffffffff,7.0,0.0,0.0
8448891ffffffff,5.0,0.0,0.0
8448895ffffffff,14.0,0.0,0.0
8448897ffffffff,3.0,0.0,0.0
8448899ffffffff,8.0,0.0,0.0
844889bffffffff,28.0,0.0,0.0
844889dffffffff,17.0,0.0,0.0
84488a1ffffffff,24.0,0.0,0.0
