cell_id,Cisticola juncidis,Cisticola juncidis [juncidis Group],Cisticola juncidis terrestris/uropygialis,Cisticola juncidis [tinnabulans Group],Cisticola juncidis brunniceps
839754fffffffff,24.0,0.0,0.0,0.0,0.0
839755fffffffff,4.0,0.0,0.0,0.0,0.0
83975cfffffffff,49.0,0.0,4.0,0.0,0.0
83975dfffffffff,12.0,0.0,2.0,0.0,0.0
839763fffffffff,2.0,0.0,0.0,0.0,0.0
839772fffffffff,8.0,0.0,0.0,0.0,0.0
839773fffffffff,2.0,0.0,0.0,0.0,0.0
839775fffffffff,2.0,0.0,0.0,0.0,0.0
839789fffffffff,4.0,0.0,0.0,0.0,0.0
83978dfffffffff,4.0,0.0,0.0,0.0,0.0
8397a8fffffffff,7.0,0.0,0.0,0.0,0.0
8397aafffffffff,2.0,0.0,0.0,0.0,0.0
839c0efffffffff,8.0,0.0,0.0,0.0,0.0
839c25fffffffff,3.0,0.0,0.0,0.0,0.0
839c74fffffffff,10.0,0.0,0.0,0.0,0.0
839cc2fffffffff,2.0,0.0,0.0,0.0,0.0
839d01fffffffff,2.0,0.0,0.0,0.0,0.0
839d0bfffffffff,2.0,0.0,0.0,0.0,0.0
839d21fffffffff,55.0,0.0,0.0,0.0,0.0
839d2afffffffff,10.0,0.0,0.0,0.0,0.0
83ac12fffffffff,14.0,0.0,0.0,0.0,0.0
83ac80fffffffff,32.0,0.0,0.0,0.0,0.0
83ac81fffffffff,2.0,0.0,0.0,0.0,0.0
83ac82fffffffff,15.0,0.0,6.0,0.0,0.0
83ac84fffffffff,2.0,0.0,0.0,0.0,0.0
83ac86fffffffff,25.0,0.0,0.0,0.0,0.0
83ac96fffffffff,15.0,0.0,3.0,0.0,0.0
83ac9dfffffffff,10.0,0.0,0.0,0.0,0.0
83aca2fffffffff,7.0,0.0,0.0,0.0,0.0
83aca5fffffffff,2.0,0.0,0.0,0.0,0.0
83aca6fffffffff,63.0,0.0,8.0,0.0,0.0
83acaefffffffff,4.0,0.0,0.0,0.0,0.0
83acb3fffffffff,2.0,0.0,0.0,0.0,0.0
83ad32fffffffff,17.0,0.0,2.0,0.0,0.0
83ad36fffffffff,363.0,0.0,126.0,0.0,0.0
83ad86fffffffff,1.0,0.0,1.0,0.0,0.0
83ada1fffffffff,1.0,0.0,0.0,0.0,0.0
83ada2fffffffff,2.0,0.0,2.0,0.0,0.0
83ada3fffffffff,5.0,0.0,0.0,0.0,0.0
83ada8fffffffff,1.0,0.0,0.0,0.0,0.0
83adaefffffffff,3.0,0.0,0.0,0.0,0.0
83adb5fffffffff,1.0,0.0,1.0,0.0,0.0
83bc19fffffffff,9.0,0.0,3.0,0.0,0.0
83bc1bfffffffff,2.0,0.0,0.0,0.0,0.0
83bc40fffffffff,4.0,0.0,0.0,0.0,0.0
83bc41fffffffff,2.0,0.0,0.0,0.0,0.0
83bc42fffffffff,2.0,0.0,2.0,0.0,0.0
83bc43fffffffff,4.0,0.0,0.0,0.0,0.0
83bc44fffffffff,2.0,0.0,2.0,0.0,0.0
83bc45fffffffff,10.0,0.0,0.0,0.0,0.0
83bc46fffffffff,5.0,0.0,0.0,0.0,0.0
83bc49fffffffff,6.0,0.0,0.0,0.0,0.0
83bc4bfffffffff,3.0,0.0,0.0,0.0,0.0
83bc4dfffffffff,5.0,0.0,0.0,0.0,0.0
83bc51fffffffff,2.0,0.0,0.0,0.0,0.0
83bc54fffffffff,1.0,0.0,1.0,0.0,0.0
83bc55fffffffff,4.0,0.0,0.0,0.0,0.0
83bc5efffffffff,5.0,0.0,2.0,0.0,0.0
83bc68fffffffff,46.0,0.0,8.0,0.0,0.0
83bc69fffffffff,17.0,0.0,6.0,0.0,0.0
83bc6afffffffff,64.0,0.0,11.0,0.0,0.0
83bc6bfffffffff,37.0,0.0,9.0,0.0,0.0
83bc71fffffffff,23.0,0.0,1.0,0.0,0.0
83bc72fffffffff,3.0,0.0,0.0,0.0,0.0
83bc73fffffffff,6.0,0.0,2.0,0.0,0.0
83bc89fffffffff,84.0,0.0,0.0,0.0,0.0
83bc99fffffffff,7.0,0.0,0.0,0.0,0.0
83bcc0fffffffff,15.0,0.0,12.0,0.0,0.0
83bcc1fffffffff,15.0,0.0,11.0,0.0,0.0
83bcc2fffffffff,209.0,0.0,75.0,0.0,0.0
83bcc3fffffffff,211.0,0.0,52.0,0.0,0.0
83bcc4fffffffff,17.0,0.0,4.0,0.0,0.0
83bcc6fffffffff,158.0,0.0,77.0,0.0,0.0
83bccafffffffff,12.0,0.0,0.0,0.0,0.0
83bcccfffffffff,9.0,0.0,0.0,0.0,0.0
83bccefffffffff,3.0,0.0,2.0,0.0,0.0
83bcd0fffffffff,47.0,0.0,14.0,0.0,0.0
83bcd1fffffffff,109.0,0.0,36.0,0.0,0.0
83bcd2fffffffff,207.0,0.0,44.0,0.0,0.0
83bcd3fffffffff,5.0,0.0,1.0,0.0,0.0
83bcd4fffffffff,60.0,0.0,0.0,0.0,0.0
83bcd5fffffffff,27.0,0.0,4.0,0.0,0.0
83bcd6fffffffff,224.0,0.0,29.0,0.0,0.0
83bcd8fffffffff,3.0,0.0,0.0,0.0,0.0
83bcd9fffffffff,12.0,0.0,7.0,0.0,0.0
83bcdafffffffff,4.0,0.0,0.0,0.0,0.0
83bcdcfffffffff,461.0,0.0,131.0,0.0,0.0
83bcddfffffffff,57.0,0.0,11.0,0.0,0.0
83bcdefffffffff,50.0,0.0,7.0,0.0,0.0
83bce0fffffffff,3.0,0.0,1.0,0.0,0.0
83bce2fffffffff,44.0,0.0,18.0,0.0,0.0
83bce4fffffffff,2.0,0.0,0.0,0.0,0.0
83bce6fffffffff,66.0,0.0,35.0,0.0,0.0
83bce8fffffffff,9.0,0.0,4.0,0.0,0.0
83bce9fffffffff,34.0,0.0,7.0,0.0,0.0
83bcecfffffffff,3.0,0.0,3.0,0.0,0.0
83bcf0fffffffff,12.0,0.0,6.0,0.0,0.0
83bcf1fffffffff,13.0,0.0,0.0,0.0,0.0
83bcf2fffffffff,353.0,0.0,94.0,0.0,0.0
83bcf3fffffffff,160.0,0.0,85.0,0.0,0.0
83bcf4fffffffff,40.0,0.0,8.0,0.0,0.0
83bcf5fffffffff,277.0,0.0,120.0,0.0,0.0
83bcf6fffffffff,211.0,0.0,55.0,0.0,0.0
