cell_id,Pipilo erythrophthalmus,Pipilo erythrophthalmus erythrophthalmus/canaster,Pipilo erythrophthalmus alleni/rileyi
842ad59ffffffff,645.0,0.0,0.0
842ad5bffffffff,122.0,0.0,0.0
842ad5dffffffff,576.0,0.0,0.0
842ad61ffffffff,320.0,3.0,0.0
842ad63ffffffff,100.0,1.0,0.0
842ad65ffffffff,176.0,0.0,0.0
842ad67ffffffff,815.0,26.0,6.0
842ad69ffffffff,4478.0,2124.0,0.0
842ad6bffffffff,309.0,6.0,2.0
842ad6dffffffff,3877.0,183.0,0.0
842af01ffffffff,180.0,20.0,0.0
842af03ffffffff,643.0,40.0,0.0
842af05ffffffff,191.0,0.0,0.0
842af07ffffffff,163.0,21.0,0.0
842af0dffffffff,1323.0,0.0,0.0
842af15ffffffff,1992.0,169.0,0.0
842af17ffffffff,225.0,23.0,0.0
842af21ffffffff,40.0,4.0,0.0
842af23ffffffff,45.0,0.0,0.0
842af25ffffffff,43.0,0.0,0.0
842af27ffffffff,15.0,0.0,1.0
842af29ffffffff,693.0,0.0,0.0
842af2bffffffff,38.0,0.0,0.0
842af2dffffffff,37.0,0.0,0.0
842af31ffffffff,279.0,2.0,0.0
842af33ffffffff,189.0,14.0,0.0
842af35ffffffff,143.0,4.0,0.0
842af37ffffffff,292.0,0.0,0.0
842af39ffffffff,289.0,26.0,0.0
842af3bffffffff,1.0,0.0,0.0
842af3dffffffff,319.0,6.0,0.0
842af45ffffffff,7.0,0.0,0.0
842af61ffffffff,1804.0,0.0,0.0
842af63ffffffff,1868.0,0.0,0.0
842af65ffffffff,3449.0,0.0,0.0
842af67ffffffff,170.0,0.0,0.0
842af69ffffffff,253.0,0.0,0.0
842af6bffffffff,749.0,0.0,0.0
842af6dffffffff,581.0,0.0,0.0
842b133ffffffff,8.0,0.0,0.0
842b181ffffffff,2.0,0.0,0.0
842b185ffffffff,27.0,0.0,0.0
842b187ffffffff,264.0,0.0,0.0
842b189ffffffff,7.0,0.0,0.0
842b18bffffffff,5.0,0.0,0.0
842b18dffffffff,10.0,0.0,0.0
842b1a1ffffffff,17.0,0.0,0.0
842b1a3ffffffff,220.0,0.0,0.0
842b1a5ffffffff,19.0,0.0,0.0
842b1a7ffffffff,266.0,0.0,0.0
842b1a9ffffffff,17.0,0.0,0.0
842b1abffffffff,85.0,0.0,0.0
842b1adffffffff,2.0,0.0,0.0
842b1b5ffffffff,43.0,0.0,0.0
842b1bdffffffff,6.0,0.0,0.0
842b1e3ffffffff,4.0,0.0,0.0
842b1e5ffffffff,4.0,0.0,0.0
842b1ebffffffff,3.0,0.0,0.0
842b807ffffffff,21.0,0.0,0.0
842b811ffffffff,14.0,0.0,0.0
842b813ffffffff,184.0,0.0,0.0
842b815ffffffff,3.0,0.0,0.0
842b817ffffffff,20.0,0.0,0.0
842b81bffffffff,1.0,0.0,0.0
842b823ffffffff,9.0,0.0,0.0
842b831ffffffff,199.0,24.0,0.0
842b833ffffffff,119.0,0.0,0.0
842b835ffffffff,4.0,0.0,0.0
842b83bffffffff,355.0,24.0,0.0
842b881ffffffff,8.0,0.0,0.0
842b883ffffffff,1601.0,0.0,0.0
842b885ffffffff,23.0,0.0,0.0
842b887ffffffff,19.0,0.0,0.0
842b889ffffffff,4.0,0.0,0.0
842b88bffffffff,6.0,0.0,0.0
842b88dffffffff,11.0,0.0,0.0
842b891ffffffff,1481.0,0.0,0.0
842b893ffffffff,1070.0,0.0,0.0
842b895ffffffff,125.0,0.0,0.0
842b897ffffffff,152.0,0.0,0.0
842b899ffffffff,849.0,0.0,0.0
842b89bffffffff,667.0,0.0,0.0
842b89dffffffff,120.0,0.0,0.0
842b8a1ffffffff,309.0,0.0,0.0
842b8a3ffffffff,691.0,0.0,0.0
842b8a7ffffffff,535.0,2.0,0.0
842b8a9ffffffff,58.0,0.0,0.0
842b8abffffffff,70.0,0.0,0.0
842b8adffffffff,387.0,0.0,0.0
842b8b1ffffffff,211.0,0.0,0.0
842b8b3ffffffff,169.0,0.0,0.0
842b8b5ffffffff,248.0,0.0,0.0
842b8b7ffffffff,286.0,43.0,0.0
842b8b9ffffffff,140.0,0.0,0.0
842b8bbffffffff,204.0,0.0,0.0
842b8bdffffffff,64.0,0.0,0.0
842b8c1ffffffff,12.0,0.0,0.0
842b8c3ffffffff,10.0,0.0,0.0
842b8c5ffffffff,8.0,0.0,0.0
842b8c7ffffffff,24.0,0.0,0.0
842b8c9ffffffff,64.0,2.0,0.0
842b8cbffffffff,1057.0,15.0,0.0
842b8cdffffffff,1537.0,0.0,0.0
842b8d1ffffffff,1090.0,9.0,0.0
842b8d3ffffffff,155.0,0.0,0.0
842b8d5ffffffff,77.0,0.0,0.0
842b8d7ffffffff,172.0,0.0,0.0
842b8d9ffffffff,8.0,0.0,0.0
842b8dbffffffff,249.0,0.0,0.0
842b8ddffffffff,487.0,15.0,0.0
842b8e1ffffffff,504.0,0.0,0.0
842b8e3ffffffff,160.0,0.0,0.0
842b8e5ffffffff,2775.0,0.0,0.0
842b8e7ffffffff,1417.0,0.0,0.0
842b8e9ffffffff,72.0,0.0,0.0
842b8ebffffffff,32.0,0.0,0.0
842b8edffffffff,95.0,2.0,0.0
842b933ffffffff,19.0,0.0,0.0
842b981ffffffff,72.0,0.0,0.0
842b983ffffffff,303.0,6.0,0.0
842b985ffffffff,53.0,0.0,0.0
842b987ffffffff,307.0,8.0,0.0
842b989ffffffff,217.0,0.0,0.0
842b98bffffffff,265.0,0.0,0.0
842b98dffffffff,1930.0,0.0,0.0
842b991ffffffff,434.0,40.0,0.0
842b993ffffffff,858.0,21.0,0.0
842b997ffffffff,186.0,4.0,0.0
842b999ffffffff,377.0,0.0,0.0
842b99bffffffff,169.0,0.0,0.0
842b99dffffffff,44.0,0.0,0.0
842b9a1ffffffff,77.0,0.0,0.0
842b9a3ffffffff,122.0,0.0,0.0
842b9a5ffffffff,19.0,0.0,0.0
842b9a7ffffffff,19.0,0.0,0.0
842b9a9ffffffff,102.0,0.0,0.0
842b9abffffffff,399.0,0.0,0.0
842b9adffffffff,12.0,0.0,0.0
842b9b1ffffffff,51.0,2.0,0.0
842b9b3ffffffff,698.0,0.0,0.0
842b9b5ffffffff,1331.0,59.0,0.0
842b9b7ffffffff,258.0,4.0,0.0
842b9b9ffffffff,264.0,7.0,0.0
842b9bbffffffff,47.0,12.0,0.0
842b9bdffffffff,1194.0,0.0,0.0
842b9d1ffffffff,741.0,0.0,0.0
842b9d3ffffffff,2650.0,0.0,0.0
842b9d5ffffffff,270.0,0.0,0.0
842b9d7ffffffff,631.0,0.0,0.0
842b9d9ffffffff,1335.0,0.0,0.0
842b9dbffffffff,3632.0,0.0,0.0
842b9ddffffffff,14.0,0.0,0.0
842b9e1ffffffff,2.0,0.0,0.0
842b9e3ffffffff,311.0,0.0,0.0
842b9e5ffffffff,31.0,0.0,0.0
842b9e7ffffffff,120.0,0.0,0.0
842b9ebffffffff,17.0,0.0,0.0
842ba83ffffffff,6.0,0.0,0.0
842ba91ffffffff,3.0,0.0,0.0
842ba93ffffffff,63.0,0.0,0.0
842ba95ffffffff,15.0,0.0,0.0
842ba97ffffffff,24.0,0.0,0.0
842ba99ffffffff,3.0,0.0,0.0
842ba9bffffffff,30.0,0.0,0.0
842ba9dffffffff,25.0,0.0,0.0
842baa1ffffffff,2.0,0.0,0.0
842baa3ffffffff,138.0,2.0,0.0
842baa7ffffffff,5.0,0.0,0.0
842baabffffffff,221.0,0.0,0.0
842bab1ffffffff,9.0,0.0,0.0
842bab3ffffffff,2.0,0.0,0.0
842bab5ffffffff,58.0,2.0,0.0
842bab7ffffffff,146.0,0.0,0.0
842bab9ffffffff,16.0,0.0,0.0
842babbffffffff,40.0,0.0,0.0
842babdffffffff,10.0,0.0,0.0
842bad9ffffffff,2.0,0.0,0.0
842badbffffffff,1.0,0.0,0.0
8444121ffffffff,12.0,0.0,0.0
8444123ffffffff,41.0,0.0,0.0
8444125ffffffff,39.0,0.0,3.0
8444127ffffffff,12.0,0.0,0.0
844412dffffffff,39.0,0.0,0.0
8444131ffffffff,53.0,0.0,0.0
8444133ffffffff,1536.0,0.0,35.0
8444135ffffffff,74.0,0.0,0.0
8444137ffffffff,140.0,0.0,0.0
844413dffffffff,124.0,0.0,5.0
8444165ffffffff,2.0,0.0,0.0
84441a1ffffffff,304.0,0.0,28.0
84441a3ffffffff,2082.0,0.0,113.0
84441a5ffffffff,210.0,0.0,23.0
84441a7ffffffff,896.0,0.0,36.0
84441a9ffffffff,260.0,0.0,7.0
84441abffffffff,841.0,0.0,50.0
84441adffffffff,317.0,0.0,19.0
84441b3ffffffff,14.0,0.0,1.0
84441b5ffffffff,127.0,0.0,6.0
84441b7ffffffff,483.0,0.0,12.0
84441e3ffffffff,6.0,0.0,0.0
84441e5ffffffff,879.0,0.0,38.0
84441e7ffffffff,249.0,0.0,1.0
84441edffffffff,2.0,0.0,0.0
8444401ffffffff,174.0,0.0,0.0
8444403ffffffff,77.0,0.0,0.0
8444405ffffffff,156.0,0.0,0.0
8444407ffffffff,16.0,0.0,0.0
8444409ffffffff,369.0,0.0,0.0
844440bffffffff,22.0,0.0,0.0
844440dffffffff,1272.0,0.0,0.0
8444411ffffffff,59.0,0.0,0.0
8444413ffffffff,16.0,0.0,0.0
8444415ffffffff,58.0,0.0,0.0
8444417ffffffff,23.0,0.0,0.0
8444419ffffffff,84.0,0.0,0.0
844441bffffffff,44.0,0.0,0.0
844441dffffffff,23.0,0.0,0.0
8444421ffffffff,12.0,0.0,0.0
8444425ffffffff,97.0,0.0,0.0
8444427ffffffff,9.0,0.0,0.0
8444429ffffffff,197.0,0.0,0.0
844442bffffffff,25.0,0.0,0.0
844442dffffffff,507.0,0.0,0.0
8444431ffffffff,27.0,0.0,0.0
8444433ffffffff,62.0,0.0,0.0
8444435ffffffff,5.0,0.0,0.0
8444437ffffffff,92.0,0.0,0.0
8444439ffffffff,292.0,0.0,0.0
844443bffffffff,19.0,0.0,0.0
844443dffffffff,43.0,0.0,0.0
8444441ffffffff,9.0,0.0,0.0
8444443ffffffff,64.0,0.0,0.0
8444445ffffffff,9.0,0.0,0.0
8444447ffffffff,14.0,0.0,0.0
844444bffffffff,13.0,0.0,0.0
8444451ffffffff,14.0,0.0,0.0
8444453ffffffff,14.0,0.0,0.0
8444455ffffffff,26.0,0.0,0.0
8444457ffffffff,21.0,0.0,0.0
8444459ffffffff,298.0,0.0,0.0
844445bffffffff,26.0,0.0,0.0
844445dffffffff,46.0,0.0,0.0
8444461ffffffff,25.0,0.0,0.0
8444463ffffffff,104.0,0.0,0.0
8444465ffffffff,212.0,0.0,0.0
8444467ffffffff,1463.0,0.0,0.0
8444469ffffffff,64.0,0.0,0.0
844446bffffffff,42.0,0.0,0.0
844446dffffffff,6.0,0.0,0.0
8444481ffffffff,16.0,0.0,0.0
8444483ffffffff,1.0,0.0,0.0
8444485ffffffff,1.0,0.0,0.0
8444487ffffffff,3.0,0.0,0.0
8444489ffffffff,20.0,0.0,0.0
844448bffffffff,26.0,0.0,0.0
844448dffffffff,89.0,0.0,0.0
8444491ffffffff,6.0,0.0,0.0
8444493ffffffff,4.0,0.0,0.0
8444495ffffffff,23.0,0.0,0.0
8444497ffffffff,3.0,0.0,0.0
8444499ffffffff,83.0,0.0,0.0
844449bffffffff,45.0,0.0,0.0
844449dffffffff,51.0,0.0,0.0
84444a1ffffffff,36.0,0.0,0.0
84444a3ffffffff,34.0,0.0,0.0
84444a5ffffffff,19.0,0.0,0.0
84444a7ffffffff,15.0,0.0,0.0
84444a9ffffffff,5.0,0.0,0.0
84444abffffffff,17.0,0.0,0.0
84444adffffffff,6.0,0.0,0.0
84444b1ffffffff,62.0,0.0,0.0
84444b3ffffffff,2.0,0.0,0.0
84444b5ffffffff,27.0,0.0,0.0
84444b7ffffffff,88.0,0.0,0.0
84444b9ffffffff,16.0,0.0,0.0
84444bbffffffff,1.0,0.0,0.0
84444bdffffffff,4.0,0.0,0.0
84444c1ffffffff,314.0,0.0,0.0
84444c3ffffffff,205.0,0.0,0.0
84444c5ffffffff,14.0,0.0,0.0
84444c7ffffffff,80.0,0.0,0.0
84444c9ffffffff,86.0,0.0,0.0
84444cbffffffff,19.0,0.0,0.0
84444cdffffffff,70.0,0.0,0.0
84444d1ffffffff,33.0,0.0,0.0
84444d3ffffffff,32.0,0.0,0.0
84444d5ffffffff,15.0,0.0,0.0
84444d7ffffffff,46.0,0.0,0.0
84444d9ffffffff,86.0,0.0,0.0
84444dbffffffff,113.0,0.0,0.0
84444ddffffffff,41.0,0.0,0.0
84444e1ffffffff,268.0,0.0,0.0
84444e3ffffffff,11.0,0.0,0.0
84444e5ffffffff,53.0,0.0,0.0
84444e7ffffffff,74.0,0.0,0.0
84444e9ffffffff,28.0,0.0,0.0
84444ebffffffff,58.0,0.0,0.0
84444edffffffff,34.0,0.0,0.0
8444501ffffffff,1626.0,6.0,0.0
8444503ffffffff,24.0,0.0,0.0
8444505ffffffff,81.0,0.0,0.0
8444507ffffffff,246.0,4.0,0.0
8444509ffffffff,1273.0,0.0,0.0
844450bffffffff,38.0,0.0,0.0
844450dffffffff,1182.0,7.0,0.0
8444511ffffffff,269.0,0.0,0.0
8444513ffffffff,8.0,0.0,0.0
8444515ffffffff,5.0,0.0,0.0
8444517ffffffff,2.0,0.0,0.0
8444519ffffffff,97.0,0.0,0.0
844451bffffffff,136.0,0.0,0.0
844451dffffffff,23.0,0.0,0.0
8444521ffffffff,227.0,0.0,0.0
8444523ffffffff,3.0,0.0,0.0
8444525ffffffff,78.0,0.0,0.0
8444527ffffffff,16.0,0.0,0.0
8444529ffffffff,1138.0,0.0,0.0
844452bffffffff,80.0,0.0,0.0
844452dffffffff,370.0,0.0,0.0
8444531ffffffff,2.0,0.0,0.0
8444535ffffffff,1.0,0.0,0.0
8444537ffffffff,7.0,0.0,0.0
8444539ffffffff,12.0,0.0,0.0
844453bffffffff,23.0,0.0,0.0
844453dffffffff,5.0,0.0,0.0
8444551ffffffff,705.0,0.0,0.0
8444553ffffffff,20.0,0.0,0.0
8444555ffffffff,3184.0,0.0,0.0
8444557ffffffff,399.0,0.0,0.0
8444559ffffffff,7.0,0.0,0.0
844455bffffffff,1356.0,0.0,0.0
844455dffffffff,2.0,0.0,0.0
8444563ffffffff,1478.0,0.0,0.0
8444567ffffffff,116.0,0.0,0.0
8444581ffffffff,9.0,0.0,0.0
8444583ffffffff,30.0,0.0,0.0
8444585ffffffff,6.0,0.0,0.0
8444587ffffffff,28.0,0.0,0.0
8444589ffffffff,7.0,0.0,0.0
844458bffffffff,64.0,0.0,0.0
844458dffffffff,3.0,0.0,0.0
8444591ffffffff,2.0,0.0,0.0
8444593ffffffff,43.0,0.0,0.0
8444595ffffffff,210.0,0.0,0.0
8444597ffffffff,12.0,0.0,0.0
8444599ffffffff,20.0,0.0,0.0
844459bffffffff,16.0,0.0,0.0
844459dffffffff,1.0,0.0,0.0
84445a1ffffffff,309.0,0.0,0.0
84445a3ffffffff,14.0,0.0,0.0
84445a5ffffffff,31.0,0.0,0.0
84445a7ffffffff,5.0,0.0,0.0
84445a9ffffffff,335.0,0.0,0.0
84445abffffffff,35.0,0.0,0.0
84445adffffffff,122.0,0.0,0.0
84445b1ffffffff,2210.0,0.0,0.0
84445b3ffffffff,56.0,0.0,0.0
84445b5ffffffff,5.0,0.0,0.0
84445b7ffffffff,381.0,0.0,0.0
84445b9ffffffff,77.0,0.0,0.0
84445bbffffffff,56.0,0.0,0.0
84445bdffffffff,2.0,0.0,0.0
84445c1ffffffff,78.0,0.0,0.0
84445c3ffffffff,112.0,0.0,0.0
84445c5ffffffff,8.0,0.0,0.0
84445c7ffffffff,151.0,0.0,0.0
84445cbffffffff,7.0,0.0,0.0
84445cdffffffff,2.0,0.0,0.0
84445d1ffffffff,30.0,0.0,0.0
84445d3ffffffff,4.0,0.0,0.0
84445d5ffffffff,69.0,0.0,0.0
84445d7ffffffff,47.0,0.0,0.0
84445d9ffffffff,25.0,0.0,0.0
84445dbffffffff,42.0,0.0,0.0
84445ddffffffff,34.0,0.0,0.0
84445e1ffffffff,43.0,0.0,0.0
84445e3ffffffff,14.0,0.0,0.0
84445e5ffffffff,9.0,0.0,0.0
84445e7ffffffff,32.0,0.0,0.0
84445e9ffffffff,2.0,0.0,0.0
84445edffffffff,3.0,0.0,0.0
8444633ffffffff,99.0,0.0,0.0
8444637ffffffff,23.0,0.0,0.0
8444681ffffffff,4.0,0.0,0.0
8444683ffffffff,5.0,0.0,0.0
8444685ffffffff,30.0,0.0,0.0
8444689ffffffff,19.0,0.0,0.0
844468bffffffff,13.0,0.0,0.0
844468dffffffff,21.0,0.0,0.0
8444691ffffffff,5.0,0.0,0.0
8444693ffffffff,12.0,0.0,0.0
8444695ffffffff,10.0,0.0,0.0
8444697ffffffff,35.0,0.0,0.0
8444699ffffffff,11.0,0.0,0.0
844469bffffffff,9.0,0.0,0.0
84446a1ffffffff,14.0,0.0,0.0
84446a3ffffffff,26.0,0.0,0.0
84446a5ffffffff,128.0,0.0,0.0
84446a7ffffffff,96.0,0.0,0.0
84446a9ffffffff,2.0,0.0,0.0
84446abffffffff,35.0,0.0,0.0
84446adffffffff,15.0,0.0,0.0
84446b1ffffffff,10.0,0.0,0.0
84446b3ffffffff,10.0,0.0,0.0
84446b5ffffffff,28.0,0.0,0.0
84446b7ffffffff,53.0,0.0,0.0
84446b9ffffffff,56.0,0.0,0.0
84446bbffffffff,6.0,0.0,0.0
84446bdffffffff,38.0,0.0,0.0
84446c1ffffffff,40.0,0.0,0.0
84446c3ffffffff,21.0,0.0,0.0
84446c5ffffffff,209.0,0.0,0.0
84446c7ffffffff,33.0,0.0,0.0
84446c9ffffffff,6.0,0.0,0.0
84446cbffffffff,41.0,0.0,0.0
84446cdffffffff,7.0,0.0,0.0
84446d1ffffffff,90.0,0.0,0.0
84446d3ffffffff,106.0,0.0,0.0
84446d5ffffffff,81.0,0.0,0.0
84446d7ffffffff,9.0,0.0,0.0
84446d9ffffffff,2.0,0.0,0.0
84446dbffffffff,5.0,0.0,0.0
84446ddffffffff,171.0,0.0,0.0
84446e1ffffffff,3.0,0.0,0.0
84446e3ffffffff,30.0,0.0,0.0
84446e5ffffffff,67.0,0.0,0.0
84446e7ffffffff,1.0,0.0,0.0
84446e9ffffffff,115.0,0.0,0.0
84446ebffffffff,6.0,0.0,0.0
84446edffffffff,117.0,0.0,0.0
8444713ffffffff,4.0,0.0,0.0
8444717ffffffff,47.0,0.0,0.0
8444731ffffffff,21.0,0.0,0.0
8444733ffffffff,25.0,0.0,0.0
844473bffffffff,27.0,0.0,0.0
8444a11ffffffff,3.0,0.0,0.0
8444a13ffffffff,22.0,0.0,2.0
8444a19ffffffff,75.0,0.0,4.0
8444a1bffffffff,16.0,0.0,0.0
8444a53ffffffff,832.0,0.0,81.0
8444a57ffffffff,3.0,0.0,0.0
8444a81ffffffff,346.0,0.0,14.0
8444a83ffffffff,127.0,0.0,4.0
8444a87ffffffff,10.0,0.0,0.0
8444a89ffffffff,117.0,0.0,21.0
8444a8bffffffff,565.0,0.0,70.0
8444a8dffffffff,215.0,0.0,19.0
8444a91ffffffff,171.0,0.0,6.0
8444a93ffffffff,3005.0,0.0,173.0
8444a95ffffffff,700.0,0.0,21.0
8444a97ffffffff,374.0,0.0,19.0
8444a99ffffffff,431.0,0.0,11.0
8444a9bffffffff,433.0,0.0,50.0
8444a9dffffffff,720.0,0.0,99.0
8444ab9ffffffff,205.0,0.0,22.0
8444abbffffffff,1489.0,0.0,75.0
8444ac1ffffffff,27.0,0.0,3.0
8444ac3ffffffff,19.0,0.0,0.0
8444ac5ffffffff,80.0,0.0,18.0
8444ac7ffffffff,69.0,0.0,8.0
8444ac9ffffffff,68.0,0.0,0.0
8444acbffffffff,95.0,0.0,3.0
8444acdffffffff,89.0,0.0,0.0
8444ad1ffffffff,223.0,0.0,11.0
8444ad3ffffffff,343.0,0.0,35.0
8444ad5ffffffff,128.0,0.0,12.0
8444ad7ffffffff,540.0,0.0,20.0
8444ad9ffffffff,378.0,0.0,20.0
8444adbffffffff,290.0,0.0,20.0
8444addffffffff,1328.0,0.0,58.0
8444ae9ffffffff,27.0,0.0,7.0
8444aebffffffff,160.0,0.0,6.0
8444c01ffffffff,615.0,0.0,0.0
8444c03ffffffff,69.0,0.0,0.0
8444c05ffffffff,178.0,0.0,0.0
8444c07ffffffff,70.0,4.0,0.0
8444c09ffffffff,159.0,0.0,0.0
8444c0bffffffff,3321.0,93.0,5.0
8444c0dffffffff,391.0,3.0,0.0
8444c11ffffffff,3828.0,0.0,0.0
8444c13ffffffff,8644.0,0.0,0.0
8444c15ffffffff,533.0,0.0,0.0
8444c17ffffffff,641.0,0.0,0.0
8444c19ffffffff,1440.0,0.0,0.0
8444c1bffffffff,4425.0,0.0,0.0
8444c1dffffffff,663.0,0.0,0.0
8444c21ffffffff,91.0,0.0,2.0
8444c23ffffffff,207.0,2.0,0.0
8444c25ffffffff,263.0,1.0,4.0
8444c27ffffffff,2088.0,13.0,3.0
8444c29ffffffff,100.0,0.0,0.0
8444c2bffffffff,26.0,0.0,0.0
8444c2dffffffff,44.0,0.0,0.0
8444c31ffffffff,34.0,0.0,0.0
8444c33ffffffff,88.0,0.0,0.0
8444c35ffffffff,154.0,0.0,0.0
8444c37ffffffff,261.0,0.0,0.0
8444c39ffffffff,716.0,0.0,0.0
8444c3bffffffff,4512.0,0.0,0.0
8444c3dffffffff,24.0,0.0,0.0
8444c41ffffffff,216.0,0.0,0.0
8444c43ffffffff,245.0,0.0,0.0
8444c45ffffffff,46.0,0.0,0.0
8444c47ffffffff,38.0,0.0,0.0
8444c49ffffffff,51.0,0.0,3.0
8444c4bffffffff,550.0,3.0,11.0
8444c4dffffffff,229.0,0.0,2.0
8444c51ffffffff,233.0,1.0,0.0
8444c53ffffffff,247.0,0.0,0.0
8444c55ffffffff,423.0,1.0,0.0
8444c57ffffffff,390.0,0.0,0.0
8444c59ffffffff,66.0,4.0,1.0
8444c5bffffffff,189.0,3.0,0.0
8444c5dffffffff,131.0,0.0,0.0
8444c61ffffffff,75.0,2.0,4.0
8444c63ffffffff,93.0,0.0,0.0
8444c65ffffffff,101.0,0.0,1.0
8444c67ffffffff,68.0,0.0,0.0
8444c69ffffffff,37.0,0.0,0.0
8444c6bffffffff,57.0,2.0,1.0
8444c6dffffffff,27.0,0.0,0.0
8444c81ffffffff,184.0,0.0,0.0
8444c83ffffffff,172.0,0.0,0.0
8444c85ffffffff,686.0,1.0,0.0
8444c87ffffffff,575.0,0.0,0.0
8444c89ffffffff,1100.0,0.0,0.0
8444c8bffffffff,432.0,0.0,0.0
8444c8dffffffff,197.0,37.0,0.0
8444c91ffffffff,272.0,0.0,0.0
8444c93ffffffff,17.0,0.0,0.0
8444c95ffffffff,10.0,0.0,0.0
8444c97ffffffff,32.0,0.0,0.0
8444c99ffffffff,155.0,0.0,0.0
8444c9bffffffff,134.0,0.0,0.0
8444c9dffffffff,90.0,0.0,0.0
8444ca1ffffffff,1330.0,0.0,0.0
8444ca3ffffffff,2096.0,0.0,0.0
8444ca5ffffffff,2053.0,184.0,0.0
8444ca7ffffffff,162.0,0.0,0.0
8444ca9ffffffff,631.0,124.0,0.0
8444cabffffffff,2072.0,0.0,0.0
8444cadffffffff,1133.0,74.0,0.0
8444cb1ffffffff,60.0,0.0,0.0
8444cb3ffffffff,144.0,3.0,0.0
8444cb5ffffffff,71.0,0.0,0.0
8444cb7ffffffff,66.0,0.0,0.0
8444cb9ffffffff,86.0,0.0,0.0
8444cbbffffffff,45.0,0.0,0.0
8444cbdffffffff,2273.0,0.0,0.0
8444cc1ffffffff,421.0,0.0,0.0
8444cc3ffffffff,323.0,0.0,0.0
8444cc5ffffffff,596.0,0.0,0.0
8444cc7ffffffff,495.0,6.0,0.0
8444cc9ffffffff,188.0,0.0,0.0
8444ccbffffffff,104.0,0.0,0.0
8444ccdffffffff,4467.0,0.0,0.0
8444cd1ffffffff,313.0,0.0,0.0
8444cd3ffffffff,198.0,0.0,0.0
8444cd5ffffffff,1691.0,2.0,0.0
8444cd7ffffffff,257.0,0.0,0.0
8444cd9ffffffff,93.0,0.0,0.0
8444cdbffffffff,120.0,0.0,0.0
8444cddffffffff,195.0,0.0,0.0
8444ce1ffffffff,734.0,111.0,0.0
8444ce3ffffffff,768.0,161.0,0.0
8444ce5ffffffff,195.0,9.0,0.0
8444ce7ffffffff,1248.0,123.0,0.0
8444ce9ffffffff,597.0,10.0,0.0
8444cebffffffff,681.0,367.0,0.0
8444cedffffffff,65.0,0.0,0.0
8444d01ffffffff,1947.0,0.0,8.0
8444d03ffffffff,392.0,0.0,8.0
8444d07ffffffff,1130.0,0.0,0.0
8444d09ffffffff,86.0,0.0,0.0
8444d0bffffffff,3038.0,0.0,30.0
8444d11ffffffff,10.0,0.0,0.0
8444d13ffffffff,51.0,0.0,0.0
8444d15ffffffff,278.0,0.0,5.0
8444d17ffffffff,690.0,0.0,0.0
8444d19ffffffff,36.0,0.0,0.0
8444d1bffffffff,143.0,0.0,0.0
8444d1dffffffff,47.0,0.0,0.0
8444d23ffffffff,977.0,0.0,7.0
8444d2bffffffff,250.0,0.0,0.0
8444d31ffffffff,75.0,0.0,2.0
8444d33ffffffff,53.0,0.0,0.0
8444d35ffffffff,292.0,0.0,2.0
8444d37ffffffff,218.0,0.0,4.0
8444d39ffffffff,163.0,0.0,0.0
8444d3bffffffff,1010.0,0.0,2.0
8444d3dffffffff,535.0,0.0,4.0
8444d51ffffffff,505.0,0.0,0.0
8444d53ffffffff,282.0,0.0,0.0
8444d55ffffffff,1295.0,0.0,15.0
8444d57ffffffff,62.0,0.0,2.0
8444d59ffffffff,203.0,16.0,1.0
8444d5bffffffff,360.0,1.0,2.0
8444d5dffffffff,1616.0,11.0,33.0
8444d81ffffffff,1048.0,60.0,0.0
8444d83ffffffff,188.0,53.0,0.0
8444d85ffffffff,3342.0,164.0,0.0
8444d87ffffffff,1483.0,124.0,0.0
8444d89ffffffff,203.0,0.0,0.0
8444d8bffffffff,188.0,0.0,0.0
8444d8dffffffff,56.0,0.0,0.0
8444d91ffffffff,1745.0,173.0,0.0
8444d93ffffffff,2116.0,0.0,0.0
8444d95ffffffff,582.0,34.0,0.0
8444d97ffffffff,2578.0,150.0,0.0
8444d99ffffffff,5798.0,1284.0,0.0
8444d9bffffffff,327.0,2.0,0.0
8444d9dffffffff,543.0,56.0,0.0
8444da1ffffffff,466.0,9.0,0.0
8444da3ffffffff,217.0,0.0,0.0
8444da5ffffffff,573.0,0.0,2.0
8444da7ffffffff,85.0,4.0,0.0
8444da9ffffffff,153.0,3.0,0.0
8444dabffffffff,2566.0,291.0,0.0
8444dadffffffff,355.0,2.0,0.0
8444db1ffffffff,131.0,2.0,0.0
8444db3ffffffff,629.0,11.0,0.0
8444db5ffffffff,1957.0,86.0,0.0
8444db7ffffffff,340.0,15.0,0.0
8444db9ffffffff,436.0,4.0,0.0
8444dbbffffffff,2816.0,143.0,0.0
8444dbdffffffff,267.0,4.0,0.0
8444dc1ffffffff,57.0,0.0,0.0
8444dc3ffffffff,38.0,0.0,0.0
8444dc5ffffffff,642.0,0.0,0.0
8444dc7ffffffff,106.0,0.0,0.0
8444dc9ffffffff,141.0,0.0,0.0
8444dcbffffffff,208.0,0.0,0.0
8444dcdffffffff,51.0,0.0,0.0
8444dd1ffffffff,846.0,0.0,0.0
8444dd3ffffffff,6374.0,386.0,0.0
8444dd5ffffffff,1230.0,0.0,0.0
8444dd7ffffffff,2159.0,225.0,0.0
8444dd9ffffffff,1556.0,0.0,0.0
8444ddbffffffff,765.0,19.0,0.0
8444dddffffffff,307.0,0.0,0.0
