cell_id,Quiscalus mexicanus,Quiscalus mexicanus [graysoni Group],Quiscalus mexicanus [mexicanus Group]
8448561ffffffff,9.0,0.0,0.0
8448565ffffffff,83.0,0.0,0.0
8448567ffffffff,423.0,0.0,0.0
8448569ffffffff,11.0,0.0,0.0
844856bffffffff,285.0,11.0,0.0
844856dffffffff,7.0,0.0,0.0
8448583ffffffff,151.0,0.0,0.0
8448585ffffffff,61.0,0.0,0.0
8448587ffffffff,30.0,3.0,0.0
8448591ffffffff,11.0,0.0,0.0
8448593ffffffff,233.0,0.0,0.0
8448595ffffffff,52.0,0.0,0.0
8448597ffffffff,368.0,0.0,0.0
8448599ffffffff,52.0,0.0,0.0
844859bffffffff,10.0,0.0,0.0
84485a3ffffffff,115.0,0.0,0.0
84485a5ffffffff,2.0,0.0,0.0
84485a7ffffffff,434.0,0.0,0.0
84485b1ffffffff,123.0,0.0,0.0
84485b3ffffffff,54.0,0.0,0.0
84485b5ffffffff,734.0,0.0,0.0
84485b7ffffffff,483.0,0.0,0.0
84485b9ffffffff,252.0,0.0,0.0
84485bbffffffff,957.0,0.0,0.0
84485bdffffffff,782.0,0.0,0.0
84485c7ffffffff,9.0,0.0,0.0
84485c9ffffffff,6.0,0.0,0.0
84485d1ffffffff,10.0,0.0,0.0
84485d7ffffffff,4.0,0.0,0.0
84485d9ffffffff,4.0,0.0,0.0
84485e1ffffffff,137.0,2.0,0.0
84485e5ffffffff,52.0,7.0,0.0
84485e7ffffffff,211.0,0.0,0.0
8448733ffffffff,21.0,0.0,0.0
8448803ffffffff,64.0,0.0,0.0
8448805ffffffff,130.0,0.0,1.0
8448807ffffffff,111.0,0.0,0.0
844880dffffffff,3192.0,0.0,59.0
8448815ffffffff,321.0,0.0,0.0
8448817ffffffff,112.0,0.0,0.0
8448821ffffffff,42.0,0.0,0.0
8448823ffffffff,198.0,0.0,3.0
8448825ffffffff,2008.0,0.0,16.0
8448827ffffffff,410.0,0.0,0.0
8448829ffffffff,12.0,0.0,0.0
844882bffffffff,164.0,0.0,5.0
844882dffffffff,102.0,0.0,0.0
8448831ffffffff,1062.0,0.0,27.0
8448833ffffffff,134.0,0.0,5.0
8448835ffffffff,214.0,0.0,3.0
8448837ffffffff,204.0,0.0,0.0
8448839ffffffff,164.0,0.0,19.0
844883bffffffff,22.0,0.0,0.0
844883dffffffff,26.0,0.0,0.0
8448841ffffffff,7.0,0.0,0.0
8448843ffffffff,8.0,0.0,0.0
8448845ffffffff,20.0,0.0,0.0
8448847ffffffff,1.0,0.0,0.0
8448849ffffffff,29.0,0.0,0.0
844884bffffffff,15.0,0.0,0.0
844884dffffffff,30.0,0.0,0.0
8448853ffffffff,3.0,0.0,0.0
8448855ffffffff,23.0,0.0,0.0
8448859ffffffff,3.0,0.0,0.0
8448861ffffffff,177.0,0.0,1.0
8448863ffffffff,132.0,0.0,0.0
8448865ffffffff,259.0,0.0,0.0
8448867ffffffff,59.0,0.0,2.0
8448869ffffffff,1058.0,0.0,5.0
844886bffffffff,1218.0,0.0,11.0
844886dffffffff,41.0,0.0,0.0
8448881ffffffff,76.0,0.0,1.0
8448883ffffffff,107.0,0.0,0.0
8448885ffffffff,20.0,0.0,0.0
8448887ffffffff,8.0,0.0,0.0
8448889ffffffff,17.0,0.0,0.0
8448891ffffffff,37.0,0.0,0.0
8448893ffffffff,96.0,0.0,4.0
8448895ffffffff,41.0,0.0,0.0
8448897ffffffff,116.0,0.0,1.0
8448899ffffffff,88.0,0.0,0.0
844889bffffffff,287.0,0.0,5.0
844889dffffffff,478.0,0.0,7.0
84488a1ffffffff,39.0,0.0,0.0
84488a3ffffffff,23.0,0.0,0.0
84488a5ffffffff,2.0,0.0,0.0
84488a7ffffffff,468.0,0.0,0.0
84488a9ffffffff,85.0,0.0,0.0
84488abffffffff,99.0,0.0,0.0
84488adffffffff,7.0,0.0,0.0
84488b1ffffffff,119.0,0.0,0.0
84488b3ffffffff,2078.0,0.0,8.0
84488b5ffffffff,12.0,0.0,0.0
84488b7ffffffff,286.0,0.0,0.0
84488b9ffffffff,58.0,0.0,0.0
84488bbffffffff,128.0,0.0,0.0
84488bdffffffff,87.0,0.0,0.0
84488c7ffffffff,4.0,0.0,0.0
84488d1ffffffff,422.0,0.0,15.0
84488d3ffffffff,281.0,0.0,5.0
84488d5ffffffff,40.0,0.0,0.0
84488d7ffffffff,12.0,0.0,0.0
84488d9ffffffff,23.0,0.0,0.0
84488dbffffffff,7.0,0.0,0.0
84488ddffffffff,9.0,0.0,0.0
84488e1ffffffff,8.0,0.0,0.0
84488e5ffffffff,8.0,0.0,0.0
84488e7ffffffff,3.0,0.0,0.0
84488e9ffffffff,1141.0,0.0,13.0
84488ebffffffff,131.0,0.0,0.0
84488edffffffff,335.0,0.0,14.0
8448901ffffffff,27.0,0.0,0.0
8448903ffffffff,2169.0,0.0,10.0
8448907ffffffff,662.0,0.0,0.0
844890bffffffff,6166.0,0.0,89.0
8448911ffffffff,65.0,0.0,0.0
8448913ffffffff,82.0,0.0,0.0
8448915ffffffff,1305.0,0.0,2.0
8448917ffffffff,94.0,0.0,1.0
8448919ffffffff,181.0,0.0,0.0
844891bffffffff,495.0,0.0,0.0
844891dffffffff,557.0,0.0,7.0
8448923ffffffff,3723.0,0.0,7.0
8448927ffffffff,878.0,0.0,9.0
844892bffffffff,190.0,0.0,0.0
8448931ffffffff,165.0,0.0,0.0
8448933ffffffff,303.0,0.0,4.0
8448935ffffffff,1389.0,0.0,6.0
8448937ffffffff,778.0,0.0,0.0
8448939ffffffff,670.0,0.0,4.0
844893bffffffff,28.0,0.0,0.0
844893dffffffff,766.0,0.0,4.0
8448951ffffffff,3491.0,0.0,47.0
8448953ffffffff,573.0,0.0,6.0
8448955ffffffff,15256.0,0.0,201.0
8448957ffffffff,986.0,0.0,10.0
8448959ffffffff,3403.0,0.0,20.0
844895bffffffff,417.0,0.0,5.0
844895dffffffff,512.0,0.0,1.0
8448981ffffffff,866.0,0.0,5.0
8448983ffffffff,62.0,0.0,2.0
8448985ffffffff,1503.0,0.0,1.0
8448987ffffffff,215.0,0.0,0.0
8448989ffffffff,83.0,0.0,0.0
844898bffffffff,81.0,0.0,0.0
844898dffffffff,1069.0,0.0,0.0
8448991ffffffff,14.0,0.0,0.0
8448993ffffffff,82.0,0.0,0.0
8448995ffffffff,12.0,0.0,0.0
8448997ffffffff,205.0,0.0,2.0
8448999ffffffff,53.0,0.0,0.0
844899bffffffff,69.0,0.0,0.0
844899dffffffff,127.0,0.0,0.0
84489a1ffffffff,95.0,0.0,2.0
84489a3ffffffff,206.0,0.0,2.0
84489a5ffffffff,72.0,0.0,0.0
84489a7ffffffff,318.0,0.0,4.0
84489a9ffffffff,584.0,0.0,2.0
84489abffffffff,616.0,0.0,0.0
84489adffffffff,46.0,0.0,0.0
84489b1ffffffff,28.0,0.0,0.0
84489b3ffffffff,34.0,0.0,0.0
84489b5ffffffff,29.0,0.0,0.0
84489b7ffffffff,60.0,0.0,0.0
84489b9ffffffff,36.0,0.0,0.0
84489bbffffffff,82.0,0.0,0.0
84489bdffffffff,37.0,0.0,0.0
84489c1ffffffff,8383.0,0.0,100.0
84489c3ffffffff,801.0,0.0,13.0
84489c5ffffffff,2849.0,0.0,8.0
84489c7ffffffff,286.0,0.0,3.0
84489c9ffffffff,1408.0,0.0,2.0
84489cbffffffff,173.0,0.0,4.0
84489cdffffffff,1567.0,0.0,19.0
84489d1ffffffff,95.0,0.0,4.0
84489d3ffffffff,626.0,0.0,2.0
84489d5ffffffff,193.0,0.0,0.0
84489d7ffffffff,25.0,0.0,0.0
84489d9ffffffff,48.0,0.0,8.0
84489dbffffffff,1.0,0.0,1.0
84489ddffffffff,351.0,0.0,4.0
84489e1ffffffff,702.0,0.0,8.0
84489e3ffffffff,13687.0,0.0,103.0
84489e5ffffffff,91.0,0.0,0.0
84489e7ffffffff,105.0,0.0,1.0
84489e9ffffffff,404.0,0.0,13.0
84489ebffffffff,1907.0,0.0,8.0
84489edffffffff,136.0,0.0,4.0
8448a01ffffffff,2.0,0.0,0.0
8448a03ffffffff,2.0,0.0,0.0
8448a05ffffffff,189.0,0.0,0.0
8448a07ffffffff,316.0,0.0,0.0
8448a11ffffffff,1.0,0.0,0.0
8448a1bffffffff,1.0,0.0,0.0
8448a1dffffffff,10.0,0.0,0.0
8448a21ffffffff,3041.0,0.0,0.0
8448a23ffffffff,56.0,0.0,0.0
8448a25ffffffff,25.0,0.0,0.0
8448a27ffffffff,803.0,0.0,0.0
8448a29ffffffff,81.0,0.0,0.0
8448a2bffffffff,59.0,0.0,0.0
8448a2dffffffff,134.0,0.0,0.0
8448a35ffffffff,7.0,0.0,0.0
8448a39ffffffff,2.0,0.0,0.0
8448a3dffffffff,3.0,0.0,0.0
8448a63ffffffff,186.0,0.0,0.0
8448a67ffffffff,44.0,0.0,0.0
8448a69ffffffff,4.0,0.0,0.0
8448a6bffffffff,1.0,0.0,0.0
8448a6dffffffff,4.0,0.0,0.0
8448ab3ffffffff,334.0,0.0,9.0
8448ab7ffffffff,194.0,0.0,1.0
8448ac9ffffffff,4.0,0.0,0.0
8448acbffffffff,2.0,0.0,0.0
8448adbffffffff,3.0,0.0,0.0
8448addffffffff,2.0,0.0,0.0
8448ae1ffffffff,2.0,0.0,0.0
8448ae5ffffffff,3.0,0.0,0.0
8448b01ffffffff,1.0,0.0,0.0
8448b03ffffffff,2.0,0.0,0.0
8448b09ffffffff,14.0,0.0,2.0
8448b13ffffffff,7349.0,0.0,105.0
8448b15ffffffff,12289.0,0.0,155.0
8448b17ffffffff,776.0,0.0,26.0
8448b19ffffffff,81.0,0.0,0.0
8448b1bffffffff,79.0,0.0,0.0
8448b1dffffffff,64.0,0.0,0.0
8448b23ffffffff,16232.0,0.0,335.0
8448b2bffffffff,6462.0,0.0,123.0
8448b31ffffffff,2538.0,0.0,19.0
8448b33ffffffff,343.0,0.0,2.0
8448b35ffffffff,588.0,0.0,0.0
8448b37ffffffff,1223.0,0.0,11.0
8448b39ffffffff,29099.0,0.0,298.0
8448b3bffffffff,433.0,0.0,0.0
8448b3dffffffff,15723.0,0.0,230.0
8448b43ffffffff,1.0,0.0,0.0
8448b49ffffffff,2.0,0.0,0.0
8448b4bffffffff,2.0,0.0,2.0
8448b4dffffffff,139.0,0.0,7.0
8448b51ffffffff,41.0,0.0,0.0
8448b53ffffffff,5.0,0.0,0.0
8448b57ffffffff,1.0,0.0,0.0
8448b59ffffffff,10.0,0.0,0.0
8448b5bffffffff,196.0,0.0,0.0
8448c01ffffffff,7.0,0.0,0.0
8448c03ffffffff,33.0,0.0,0.0
8448c05ffffffff,174.0,0.0,0.0
8448c07ffffffff,168.0,0.0,0.0
8448c09ffffffff,254.0,0.0,0.0
8448c0bffffffff,52.0,0.0,0.0
8448c0dffffffff,18.0,0.0,0.0
8448c11ffffffff,8.0,0.0,0.0
8448c13ffffffff,7.0,0.0,0.0
8448c15ffffffff,2.0,0.0,0.0
8448c17ffffffff,9.0,0.0,0.0
8448c19ffffffff,219.0,0.0,0.0
8448c1bffffffff,4.0,0.0,0.0
8448c1dffffffff,128.0,0.0,0.0
8448c25ffffffff,165.0,0.0,0.0
8448c27ffffffff,4.0,0.0,0.0
8448c2bffffffff,100.0,0.0,0.0
8448c2dffffffff,173.0,0.0,0.0
8448c35ffffffff,2879.0,0.0,0.0
8448c3dffffffff,14.0,0.0,0.0
8448c41ffffffff,2.0,0.0,0.0
8448c43ffffffff,16.0,0.0,0.0
8448c47ffffffff,17.0,0.0,0.0
8448c49ffffffff,5.0,0.0,0.0
8448c4dffffffff,1.0,0.0,0.0
8448c51ffffffff,90.0,0.0,0.0
8448c53ffffffff,83.0,0.0,0.0
8448c55ffffffff,14.0,0.0,0.0
8448c57ffffffff,163.0,0.0,0.0
8448c59ffffffff,1083.0,0.0,0.0
8448c5bffffffff,44.0,0.0,0.0
8448c5dffffffff,10.0,0.0,0.0
8448c61ffffffff,905.0,0.0,10.0
8448c63ffffffff,1140.0,0.0,0.0
8448c65ffffffff,6.0,0.0,0.0
8448c67ffffffff,18.0,0.0,0.0
8448c69ffffffff,424.0,0.0,11.0
8448c6dffffffff,1080.0,0.0,4.0
8448c81ffffffff,21.0,0.0,0.0
8448c89ffffffff,246.0,0.0,0.0
8448c8bffffffff,79.0,0.0,0.0
8448c8dffffffff,2.0,0.0,0.0
8448c93ffffffff,100.0,0.0,0.0
8448c97ffffffff,5.0,0.0,0.0
8448c99ffffffff,230.0,0.0,0.0
8448c9bffffffff,3.0,0.0,0.0
8448ca1ffffffff,63.0,0.0,1.0
8448ca3ffffffff,2.0,0.0,0.0
8448cadffffffff,2.0,0.0,0.0
8448cb3ffffffff,1.0,0.0,0.0
8448cbdffffffff,4.0,0.0,0.0
8448cc1ffffffff,167.0,0.0,0.0
8448cc3ffffffff,33.0,0.0,0.0
8448cc5ffffffff,39.0,0.0,0.0
8448cc7ffffffff,136.0,0.0,0.0
8448cc9ffffffff,1.0,0.0,0.0
8448ccbffffffff,2.0,0.0,0.0
8448cd3ffffffff,79.0,0.0,0.0
8448cd7ffffffff,100.0,0.0,0.0
8448cd9ffffffff,98.0,0.0,0.0
8448cdbffffffff,137.0,0.0,0.0
8448ce3ffffffff,2.0,0.0,0.0
8448cebffffffff,10.0,0.0,0.0
8448cedffffffff,2.0,0.0,0.0
8448d03ffffffff,1178.0,0.0,0.0
8448d05ffffffff,52.0,0.0,0.0
8448d07ffffffff,69.0,0.0,0.0
8448d09ffffffff,527.0,0.0,4.0
8448d0bffffffff,168.0,0.0,0.0
8448d0dffffffff,67.0,0.0,0.0
8448d15ffffffff,86.0,0.0,0.0
8448d17ffffffff,6.0,0.0,0.0
8448d19ffffffff,9.0,0.0,0.0
8448d1bffffffff,45.0,0.0,0.0
8448d1dffffffff,11.0,0.0,0.0
8448d21ffffffff,75.0,0.0,0.0
8448d23ffffffff,17.0,0.0,0.0
8448d25ffffffff,172.0,0.0,3.0
8448d27ffffffff,116.0,0.0,1.0
8448d29ffffffff,119.0,0.0,0.0
8448d2bffffffff,88.0,0.0,0.0
8448d2dffffffff,154.0,0.0,2.0
8448d33ffffffff,381.0,0.0,0.0
8448d35ffffffff,400.0,0.0,0.0
8448d37ffffffff,95.0,0.0,0.0
8448d39ffffffff,4.0,0.0,0.0
8448d3dffffffff,38.0,0.0,0.0
8448d41ffffffff,36.0,0.0,0.0
8448d43ffffffff,333.0,0.0,0.0
8448d45ffffffff,21.0,0.0,0.0
8448d47ffffffff,77.0,0.0,0.0
8448d4bffffffff,6.0,0.0,0.0
8448d4dffffffff,6.0,0.0,3.0
8448d53ffffffff,4.0,0.0,0.0
8448d59ffffffff,2.0,0.0,0.0
8448d5bffffffff,2.0,0.0,0.0
8448d5dffffffff,2.0,0.0,0.0
8448d61ffffffff,7.0,0.0,0.0
8448d63ffffffff,102.0,0.0,0.0
8448d65ffffffff,112.0,0.0,0.0
8448d67ffffffff,76.0,0.0,0.0
8448d69ffffffff,111.0,0.0,0.0
8448d6bffffffff,28.0,0.0,0.0
8448d6dffffffff,123.0,0.0,0.0
8448d81ffffffff,135.0,0.0,0.0
8448d83ffffffff,4.0,0.0,0.0
8448d85ffffffff,14.0,0.0,0.0
8448d87ffffffff,655.0,0.0,0.0
8448d89ffffffff,4021.0,0.0,0.0
8448d8bffffffff,164.0,0.0,0.0
8448d8dffffffff,169.0,0.0,0.0
8448da1ffffffff,43.0,0.0,0.0
8448da3ffffffff,22.0,0.0,0.0
8448da5ffffffff,15.0,0.0,0.0
8448da7ffffffff,22.0,0.0,0.0
8448da9ffffffff,167.0,0.0,0.0
8448dabffffffff,16.0,0.0,0.0
8448db3ffffffff,10.0,0.0,0.0
8448db5ffffffff,10.0,0.0,0.0
8448db7ffffffff,10.0,0.0,0.0
8448db9ffffffff,6.0,0.0,0.0
8448dbbffffffff,20.0,0.0,0.0
8448dbdffffffff,206.0,0.0,0.0
8448dc3ffffffff,502.0,0.0,0.0
8448dc5ffffffff,8.0,0.0,0.0
8448dc7ffffffff,82.0,0.0,0.0
8448dcbffffffff,31.0,0.0,0.0
8448dd1ffffffff,11.0,0.0,0.0
8448dd3ffffffff,63.0,0.0,0.0
8448dd5ffffffff,313.0,0.0,0.0
8448de1ffffffff,51.0,0.0,0.0
8448de3ffffffff,22.0,0.0,0.0
8448de5ffffffff,361.0,0.0,0.0
8448de7ffffffff,3.0,0.0,0.0
8448de9ffffffff,143.0,0.0,0.0
8448debffffffff,34.0,0.0,0.0
8448dedffffffff,2.0,0.0,0.0
8448e07ffffffff,2.0,0.0,0.0
8448e11ffffffff,4.0,1.0,0.0
8448e13ffffffff,3.0,0.0,0.0
8448e15ffffffff,2.0,0.0,0.0
8448e17ffffffff,2.0,0.0,0.0
8448e19ffffffff,3.0,0.0,0.0
8448e21ffffffff,64.0,0.0,0.0
8448e23ffffffff,11.0,0.0,0.0
8448e29ffffffff,2.0,0.0,0.0
8448e2bffffffff,5.0,0.0,0.0
8448e2dffffffff,12.0,0.0,0.0
8448e33ffffffff,154.0,0.0,0.0
8448e35ffffffff,4.0,0.0,0.0
8448e37ffffffff,36.0,0.0,0.0
8448e3dffffffff,9.0,0.0,0.0
8448e43ffffffff,2.0,0.0,0.0
8448e49ffffffff,2.0,0.0,0.0
8448e4bffffffff,4.0,0.0,0.0
8448e4dffffffff,39.0,7.0,0.0
8448e51ffffffff,12.0,0.0,0.0
8448e53ffffffff,11.0,0.0,0.0
8448e55ffffffff,16.0,0.0,0.0
8448e57ffffffff,9.0,0.0,0.0
8448e59ffffffff,20.0,0.0,0.0
8448e5bffffffff,834.0,3.0,0.0
8448e61ffffffff,29.0,0.0,0.0
8448e63ffffffff,6.0,0.0,0.0
8448e65ffffffff,5.0,0.0,0.0
8448e67ffffffff,4.0,0.0,0.0
8448e6dffffffff,15.0,0.0,0.0
8448e81ffffffff,2269.0,0.0,0.0
8448e83ffffffff,2143.0,0.0,0.0
8448e85ffffffff,17486.0,0.0,0.0
8448e87ffffffff,323.0,0.0,0.0
8448e89ffffffff,20.0,0.0,0.0
8448e8dffffffff,5255.0,0.0,0.0
8448e91ffffffff,26.0,0.0,0.0
8448e93ffffffff,1706.0,0.0,0.0
8448e95ffffffff,893.0,0.0,0.0
8448e97ffffffff,2685.0,0.0,0.0
8448e99ffffffff,252.0,0.0,0.0
8448e9bffffffff,287.0,0.0,0.0
8448e9dffffffff,1.0,0.0,0.0
8448ea1ffffffff,51.0,0.0,0.0
8448ea3ffffffff,44.0,0.0,0.0
8448ea5ffffffff,401.0,0.0,0.0
8448ea7ffffffff,19.0,0.0,0.0
8448ea9ffffffff,6.0,0.0,0.0
8448eabffffffff,81.0,0.0,0.0
8448eadffffffff,383.0,0.0,0.0
8448eb1ffffffff,315.0,0.0,0.0
8448eb3ffffffff,1939.0,0.0,0.0
8448eb5ffffffff,223.0,0.0,0.0
8448eb7ffffffff,145.0,0.0,0.0
8448eb9ffffffff,478.0,0.0,0.0
8448ebbffffffff,12148.0,0.0,0.0
8448ebdffffffff,208.0,0.0,0.0
8448ec1ffffffff,4.0,0.0,0.0
8448ec3ffffffff,98.0,0.0,0.0
8448ec5ffffffff,308.0,0.0,0.0
8448ec7ffffffff,1530.0,0.0,0.0
8448ecdffffffff,19.0,0.0,0.0
8448ed3ffffffff,41.0,0.0,0.0
8448ed5ffffffff,8.0,0.0,0.0
8448ee1ffffffff,3243.0,0.0,0.0
8448ee3ffffffff,1348.0,0.0,0.0
8448ee5ffffffff,144.0,0.0,0.0
8448ee7ffffffff,2834.0,0.0,0.0
8448ee9ffffffff,114.0,0.0,0.0
8448eebffffffff,7884.0,0.0,0.0
8448eedffffffff,149.0,4.0,0.0
8448f21ffffffff,14.0,0.0,0.0
8448f23ffffffff,61.0,0.0,0.0
8448f25ffffffff,1444.0,0.0,37.0
8448f27ffffffff,4.0,0.0,0.0
8448f29ffffffff,9.0,0.0,0.0
8448f2bffffffff,58.0,0.0,0.0
8448f2dffffffff,184.0,0.0,5.0
8448f31ffffffff,29.0,0.0,6.0
8448f33ffffffff,5.0,0.0,0.0
8448f37ffffffff,134.0,0.0,4.0
8448f39ffffffff,40.0,0.0,0.0
8448f3bffffffff,161.0,0.0,2.0
8448f3dffffffff,250.0,0.0,6.0
8448f49ffffffff,25.0,0.0,0.0
8448f59ffffffff,6.0,0.0,0.0
8448f5dffffffff,4.0,0.0,0.0
8448f61ffffffff,114.0,0.0,21.0
8448f63ffffffff,32.0,0.0,8.0
8448f65ffffffff,5.0,0.0,0.0
8448f67ffffffff,8.0,0.0,3.0
8448f6dffffffff,7.0,0.0,0.0
8449801ffffffff,135.0,0.0,0.0
8449803ffffffff,85.0,0.0,0.0
8449807ffffffff,55.0,0.0,0.0
8449809ffffffff,72.0,0.0,0.0
844980bffffffff,343.0,0.0,0.0
844980dffffffff,38.0,0.0,0.0
8449811ffffffff,1.0,0.0,0.0
8449815ffffffff,146.0,0.0,0.0
8449817ffffffff,2.0,0.0,0.0
8449819ffffffff,7.0,0.0,0.0
844981bffffffff,6.0,0.0,0.0
8449821ffffffff,45.0,0.0,4.0
8449823ffffffff,129.0,0.0,0.0
8449825ffffffff,33.0,0.0,0.0
8449827ffffffff,30.0,0.0,0.0
8449829ffffffff,26.0,0.0,0.0
844982bffffffff,21.0,0.0,0.0
844982dffffffff,136.0,0.0,2.0
8449831ffffffff,226.0,0.0,0.0
8449833ffffffff,32.0,0.0,0.0
8449835ffffffff,22.0,0.0,0.0
8449837ffffffff,11.0,0.0,0.0
8449839ffffffff,11.0,0.0,0.0
844983bffffffff,67.0,0.0,0.0
844983dffffffff,375.0,0.0,2.0
8449843ffffffff,4.0,0.0,0.0
8449851ffffffff,8.0,0.0,0.0
8449855ffffffff,90.0,0.0,0.0
8449857ffffffff,7.0,0.0,0.0
8449861ffffffff,190.0,0.0,2.0
8449863ffffffff,64.0,0.0,0.0
8449865ffffffff,304.0,0.0,5.0
8449867ffffffff,50.0,0.0,0.0
8449869ffffffff,53.0,0.0,3.0
844986bffffffff,4.0,0.0,0.0
844986dffffffff,29.0,0.0,0.0
8449885ffffffff,62.0,0.0,0.0
8449887ffffffff,20.0,0.0,0.0
844988bffffffff,4.0,0.0,0.0
844988dffffffff,98.0,0.0,0.0
8449893ffffffff,2.0,0.0,0.0
8449899ffffffff,4.0,0.0,0.0
84498b9ffffffff,16.0,0.0,14.0
84498bdffffffff,6.0,0.0,0.0
84498c5ffffffff,5.0,0.0,0.0
84498c7ffffffff,3.0,0.0,0.0
84498c9ffffffff,230.0,0.0,6.0
84498cdffffffff,5.0,0.0,0.0
84498d7ffffffff,2.0,0.0,0.0
84498dbffffffff,2.0,0.0,0.0
84498e1ffffffff,18.0,0.0,0.0
84498e3ffffffff,146.0,0.0,0.0
84498e7ffffffff,2.0,0.0,0.0
84498e9ffffffff,7.0,0.0,0.0
84498ebffffffff,83.0,0.0,0.0
84498edffffffff,79.0,0.0,0.0
8449901ffffffff,91.0,0.0,16.0
8449903ffffffff,26.0,0.0,0.0
8449905ffffffff,25.0,0.0,12.0
8449907ffffffff,33.0,0.0,0.0
8449909ffffffff,4.0,0.0,0.0
844990bffffffff,28.0,0.0,4.0
844990dffffffff,25.0,0.0,6.0
8449911ffffffff,40.0,0.0,0.0
8449913ffffffff,7.0,0.0,0.0
8449917ffffffff,16.0,0.0,0.0
8449919ffffffff,24.0,0.0,0.0
844991bffffffff,1.0,0.0,0.0
844991dffffffff,32.0,0.0,2.0
8449929ffffffff,113.0,0.0,1.0
844992bffffffff,124.0,0.0,55.0
8449931ffffffff,28.0,0.0,10.0
8449933ffffffff,4.0,0.0,0.0
8449937ffffffff,8.0,0.0,8.0
8449939ffffffff,4.0,0.0,0.0
844993bffffffff,14.0,0.0,8.0
844993dffffffff,123.0,0.0,3.0
8449941ffffffff,53.0,0.0,2.0
8449943ffffffff,271.0,0.0,4.0
8449945ffffffff,14.0,0.0,5.0
8449947ffffffff,24.0,0.0,0.0
8449949ffffffff,7.0,0.0,0.0
844994bffffffff,1249.0,0.0,25.0
844994dffffffff,43.0,0.0,16.0
8449951ffffffff,688.0,0.0,33.0
8449953ffffffff,503.0,0.0,3.0
8449955ffffffff,35.0,0.0,2.0
8449957ffffffff,421.0,0.0,9.0
8449959ffffffff,4607.0,0.0,467.0
844995bffffffff,3084.0,0.0,235.0
844995dffffffff,81.0,0.0,5.0
8449961ffffffff,902.0,0.0,175.0
8449963ffffffff,2567.0,0.0,1107.0
8449965ffffffff,4753.0,0.0,358.0
8449967ffffffff,845.0,0.0,54.0
8449969ffffffff,2003.0,0.0,30.0
844996bffffffff,257.0,0.0,17.0
844996dffffffff,63.0,0.0,4.0
8449981ffffffff,49.0,0.0,7.0
8449983ffffffff,2.0,0.0,0.0
8449985ffffffff,6.0,0.0,0.0
8449987ffffffff,461.0,0.0,21.0
844998dffffffff,4.0,0.0,0.0
8449993ffffffff,7.0,0.0,0.0
84499a3ffffffff,4.0,0.0,2.0
84499abffffffff,38.0,0.0,0.0
84499adffffffff,4.0,0.0,2.0
84499b1ffffffff,168.0,0.0,6.0
84499b3ffffffff,1.0,0.0,0.0
84499b5ffffffff,28.0,0.0,2.0
84499b7ffffffff,6.0,0.0,0.0
84499bdffffffff,8.0,0.0,0.0
84499c1ffffffff,6.0,0.0,0.0
84499c3ffffffff,10.0,0.0,0.0
84499c5ffffffff,105.0,0.0,1.0
84499c7ffffffff,12.0,0.0,0.0
84499c9ffffffff,3.0,0.0,0.0
84499cdffffffff,75.0,0.0,0.0
84499d1ffffffff,9.0,0.0,0.0
84499d3ffffffff,2.0,0.0,0.0
84499d7ffffffff,4.0,0.0,1.0
84499d9ffffffff,4.0,0.0,0.0
84499dbffffffff,56.0,0.0,0.0
84499ddffffffff,4.0,0.0,0.0
84499e1ffffffff,1.0,0.0,0.0
84499e3ffffffff,10.0,0.0,0.0
84499e5ffffffff,1.0,0.0,0.0
84499e7ffffffff,2.0,0.0,0.0
84499e9ffffffff,17.0,0.0,0.0
84499ebffffffff,85.0,0.0,0.0
84499edffffffff,4.0,0.0,0.0
8449a21ffffffff,31.0,0.0,0.0
8449a23ffffffff,44.0,0.0,0.0
8449a2bffffffff,167.0,0.0,0.0
8449a2dffffffff,4.0,0.0,0.0
8449a31ffffffff,19.0,0.0,0.0
8449a35ffffffff,2.0,0.0,0.0
8449a39ffffffff,14.0,0.0,0.0
8449a3dffffffff,51.0,0.0,0.0
8449a81ffffffff,18.0,0.0,0.0
8449a83ffffffff,98.0,2.0,0.0
8449a85ffffffff,94.0,0.0,0.0
8449a87ffffffff,13.0,0.0,0.0
8449a89ffffffff,198.0,0.0,0.0
8449a8bffffffff,51.0,0.0,0.0
8449a8dffffffff,786.0,0.0,0.0
8449a91ffffffff,265.0,22.0,0.0
8449a93ffffffff,566.0,13.0,3.0
8449a95ffffffff,6.0,0.0,0.0
8449a97ffffffff,1268.0,39.0,4.0
8449a99ffffffff,12.0,2.0,0.0
8449a9bffffffff,52.0,2.0,0.0
8449aa1ffffffff,96.0,0.0,0.0
8449aa3ffffffff,929.0,2.0,3.0
8449aa5ffffffff,43.0,0.0,0.0
8449aa7ffffffff,55.0,0.0,0.0
8449aa9ffffffff,11.0,0.0,0.0
8449aabffffffff,108.0,1.0,0.0
8449ab1ffffffff,64.0,0.0,4.0
8449ab3ffffffff,6.0,0.0,0.0
8449ab5ffffffff,380.0,4.0,0.0
8449ab7ffffffff,10.0,0.0,0.0
8449ab9ffffffff,5.0,0.0,0.0
8449abbffffffff,1.0,0.0,0.0
8449abdffffffff,164.0,0.0,0.0
8449ac7ffffffff,65.0,0.0,0.0
8449ad5ffffffff,96.0,4.0,0.0
8449ad7ffffffff,48.0,0.0,0.0
