cell_id,Troglodytes musculus,Troglodytes musculus [intermedius Group],Troglodytes musculus [audax Group],Troglodytes musculus carabayae,Troglodytes musculus [musculus Group]
848a2cdffffffff,1.0,0.0,0.0,0.0,0.0
848a2edffffffff,6.0,0.0,0.0,0.0,0.0
848a33bffffffff,4.0,0.0,0.0,0.0,0.0
848a41dffffffff,2.0,0.0,0.0,0.0,0.0
848a451ffffffff,16.0,0.0,0.0,0.0,0.0
848a459ffffffff,17.0,0.0,0.0,0.0,0.0
848a45bffffffff,99.0,0.0,0.0,0.0,0.0
848a45dffffffff,450.0,0.0,0.0,0.0,0.0
848a4b9ffffffff,5.0,0.0,0.0,0.0,0.0
848a525ffffffff,2.0,0.0,0.0,0.0,0.0
848a5a1ffffffff,1.0,0.0,0.0,0.0,0.0
848a637ffffffff,3.0,0.0,0.0,0.0,0.0
848a68bffffffff,9.0,0.0,0.0,0.0,0.0
848a697ffffffff,3.0,0.0,0.0,0.0,0.0
848a699ffffffff,65.0,0.0,0.0,0.0,0.0
848a6d3ffffffff,341.0,0.0,0.0,0.0,0.0
848a6d7ffffffff,60.0,0.0,0.0,0.0,0.0
848a6d9ffffffff,38.0,0.0,0.0,0.0,0.0
848a6dbffffffff,146.0,0.0,0.0,0.0,0.0
848a801ffffffff,1.0,0.0,0.0,0.0,0.0
848a809ffffffff,7.0,0.0,0.0,0.0,0.0
848a827ffffffff,5.0,0.0,0.0,0.0,0.0
848a85dffffffff,1.0,0.0,0.0,0.0,0.0
848a8c1ffffffff,5.0,0.0,0.0,0.0,0.0
848a8c9ffffffff,1.0,0.0,0.0,0.0,0.0
848a8cbffffffff,14.0,0.0,0.0,0.0,0.0
848a8cdffffffff,25.0,0.0,0.0,0.0,0.0
848a8d9ffffffff,11.0,0.0,0.0,0.0,0.0
848a8e1ffffffff,1.0,0.0,0.0,0.0,0.0
848a913ffffffff,2.0,0.0,0.0,0.0,0.0
848a921ffffffff,2.0,0.0,0.0,0.0,0.0
848a925ffffffff,1.0,0.0,0.0,0.0,0.0
848a927ffffffff,19.0,0.0,0.0,0.0,0.0
848a963ffffffff,2.0,0.0,0.0,0.0,0.0
848a9c1ffffffff,20.0,0.0,0.0,0.0,0.0
848a9c5ffffffff,4.0,0.0,0.0,0.0,0.0
848a9c9ffffffff,6.0,0.0,0.0,0.0,0.0
848a9cdffffffff,3.0,0.0,0.0,0.0,0.0
848a9d9ffffffff,2.0,0.0,0.0,0.0,0.0
848a9e1ffffffff,3.0,0.0,0.0,0.0,0.0
848aa83ffffffff,3.0,0.0,0.0,0.0,0.0
848aa93ffffffff,9.0,0.0,0.0,0.0,0.0
848aa97ffffffff,6.0,0.0,0.0,0.0,0.0
848aa9dffffffff,18.0,0.0,0.0,0.0,0.0
848aaa3ffffffff,3.0,0.0,0.0,0.0,0.0
848aaa5ffffffff,6.0,0.0,0.0,0.0,0.0
848aaadffffffff,8.0,0.0,0.0,0.0,0.0
848aab1ffffffff,22.0,0.0,0.0,0.0,0.0
848aab3ffffffff,4.0,0.0,0.0,0.0,0.0
848aab5ffffffff,15.0,0.0,0.0,0.0,0.0
848aab9ffffffff,20.0,0.0,0.0,0.0,0.0
848aabdffffffff,5.0,0.0,0.0,0.0,0.0
848aad5ffffffff,2.0,0.0,0.0,0.0,0.0
848aaddffffffff,2.0,0.0,0.0,0.0,0.0
848ad13ffffffff,20.0,0.0,0.0,0.0,0.0
848ad89ffffffff,13.0,0.0,0.0,0.0,0.0
848ad8dffffffff,8.0,0.0,0.0,0.0,0.0
848ada1ffffffff,2.0,0.0,0.0,0.0,0.0
848ada3ffffffff,20.0,0.0,0.0,0.0,0.0
848ada9ffffffff,65.0,0.0,0.0,0.0,0.0
848adb1ffffffff,1.0,0.0,0.0,0.0,0.0
848adbbffffffff,60.0,0.0,0.0,0.0,0.0
848adbdffffffff,1.0,0.0,0.0,0.0,0.0
848adc5ffffffff,32.0,0.0,0.0,0.0,0.0
848ade3ffffffff,11.0,0.0,0.0,0.0,0.0
848adebffffffff,3.0,0.0,0.0,0.0,0.0
848ae59ffffffff,1.0,0.0,0.0,0.0,0.0
848ae5bffffffff,7.0,0.0,0.0,0.0,0.0
848ae81ffffffff,4.0,0.0,0.0,0.0,0.0
848af09ffffffff,46.0,0.0,0.0,0.0,0.0
848af0dffffffff,1.0,0.0,0.0,0.0,0.0
848af29ffffffff,170.0,0.0,0.0,0.0,0.0
848af2bffffffff,35.0,0.0,0.0,0.0,0.0
848af2dffffffff,7.0,0.0,0.0,0.0,0.0
848af41ffffffff,49.0,0.0,0.0,0.0,0.0
848af43ffffffff,1.0,0.0,0.0,0.0,0.0
848af45ffffffff,124.0,0.0,0.0,0.0,0.0
848af47ffffffff,21.0,0.0,0.0,0.0,0.0
848af49ffffffff,6.0,0.0,0.0,0.0,0.0
848af4bffffffff,3.0,0.0,0.0,0.0,0.0
848af61ffffffff,82.0,0.0,0.0,0.0,0.0
848af63ffffffff,13.0,0.0,0.0,0.0,0.0
848af67ffffffff,17.0,0.0,0.0,0.0,0.0
848af69ffffffff,369.0,0.0,0.0,0.0,0.0
848af6bffffffff,91.0,0.0,0.0,0.0,0.0
848af6dffffffff,6.0,0.0,0.0,0.0,0.0
848b001ffffffff,2.0,0.0,0.0,0.0,0.0
848b009ffffffff,3.0,0.0,0.0,0.0,0.0
848b00bffffffff,1.0,0.0,0.0,0.0,0.0
848b043ffffffff,1.0,0.0,0.0,0.0,0.0
848b045ffffffff,13.0,0.0,0.0,0.0,0.0
848b05dffffffff,11.0,0.0,0.0,0.0,0.0
848b061ffffffff,2.0,0.0,0.0,0.0,0.0
848b065ffffffff,2.0,0.0,0.0,0.0,0.0
848b06dffffffff,2.0,0.0,0.0,0.0,0.0
848b0c1ffffffff,2.0,0.0,0.0,0.0,0.0
848b0c9ffffffff,21.0,0.0,0.0,0.0,0.0
848b0d1ffffffff,24.0,0.0,0.0,0.0,0.0
848b0dbffffffff,4.0,0.0,0.0,0.0,0.0
848b0e7ffffffff,1.0,0.0,0.0,0.0,0.0
848b105ffffffff,7.0,0.0,0.0,0.0,0.0
848b11bffffffff,2.0,0.0,0.0,0.0,0.0
848b1c5ffffffff,2.0,0.0,0.0,0.0,0.0
848b1dbffffffff,3.0,0.0,0.0,0.0,0.0
848b1e1ffffffff,4.0,0.0,0.0,0.0,0.0
848b201ffffffff,51.0,0.0,0.0,0.0,0.0
848b203ffffffff,144.0,0.0,0.0,0.0,0.0
848b205ffffffff,239.0,0.0,0.0,0.0,0.0
848b207ffffffff,15.0,0.0,0.0,0.0,0.0
848b20bffffffff,116.0,0.0,0.0,0.0,0.0
848b20dffffffff,47.0,0.0,0.0,0.0,0.0
848b211ffffffff,49.0,0.0,0.0,0.0,0.0
848b213ffffffff,10.0,0.0,0.0,0.0,0.0
848b215ffffffff,1.0,0.0,0.0,0.0,0.0
848b217ffffffff,2.0,0.0,0.0,0.0,0.0
848b21bffffffff,1.0,0.0,0.0,0.0,0.0
848b21dffffffff,50.0,0.0,0.0,0.0,0.0
848b221ffffffff,172.0,0.0,0.0,0.0,0.0
848b223ffffffff,229.0,0.0,0.0,0.0,0.0
848b225ffffffff,8.0,0.0,0.0,0.0,0.0
848b227ffffffff,7.0,0.0,0.0,0.0,0.0
848b229ffffffff,185.0,0.0,0.0,0.0,0.0
848b22dffffffff,371.0,0.0,0.0,0.0,0.0
848b235ffffffff,1.0,0.0,0.0,0.0,0.0
848b239ffffffff,3.0,0.0,0.0,0.0,0.0
848b23bffffffff,4.0,0.0,0.0,0.0,0.0
848b23dffffffff,8.0,0.0,0.0,0.0,0.0
848b241ffffffff,12.0,0.0,0.0,0.0,0.0
848b247ffffffff,12.0,0.0,0.0,0.0,0.0
848b249ffffffff,1.0,0.0,0.0,0.0,0.0
848b24bffffffff,4.0,0.0,0.0,0.0,0.0
848b251ffffffff,14.0,0.0,0.0,0.0,0.0
848b255ffffffff,3.0,0.0,0.0,0.0,0.0
848b259ffffffff,60.0,0.0,0.0,0.0,0.0
848b25dffffffff,12.0,0.0,0.0,0.0,0.0
848b261ffffffff,11.0,0.0,0.0,0.0,0.0
848b267ffffffff,7.0,0.0,0.0,0.0,0.0
848b269ffffffff,32.0,0.0,0.0,0.0,0.0
848b26bffffffff,6.0,0.0,0.0,0.0,0.0
848b293ffffffff,2.0,0.0,0.0,0.0,0.0
848b29bffffffff,3.0,0.0,0.0,0.0,0.0
848b2a5ffffffff,59.0,0.0,0.0,0.0,0.0
848b2a7ffffffff,34.0,0.0,0.0,0.0,0.0
848b2b3ffffffff,4.0,0.0,0.0,0.0,0.0
848b2b5ffffffff,3.0,0.0,0.0,0.0,0.0
848b2c1ffffffff,12.0,0.0,0.0,0.0,0.0
848b2c3ffffffff,2.0,0.0,0.0,0.0,0.0
848b2c5ffffffff,46.0,0.0,0.0,0.0,0.0
848b2c9ffffffff,355.0,0.0,0.0,0.0,0.0
848b2cdffffffff,98.0,0.0,0.0,0.0,0.0
848b2d9ffffffff,10.0,0.0,0.0,0.0,0.0
848b2dbffffffff,18.0,0.0,0.0,0.0,0.0
848b2e9ffffffff,34.0,0.0,0.0,0.0,0.0
848b2ebffffffff,4.0,0.0,0.0,0.0,0.0
848b2edffffffff,3.0,0.0,0.0,0.0,0.0
848b315ffffffff,29.0,0.0,0.0,0.0,0.0
848b31bffffffff,6.0,0.0,0.0,0.0,0.0
848b343ffffffff,2.0,0.0,0.0,0.0,0.0
848b345ffffffff,15.0,0.0,0.0,0.0,0.0
848b363ffffffff,21.0,0.0,0.0,0.0,0.0
848b36dffffffff,2.0,0.0,0.0,0.0,0.0
848b401ffffffff,103.0,0.0,0.0,0.0,0.0
848b407ffffffff,4.0,0.0,0.0,0.0,0.0
848b40dffffffff,57.0,0.0,0.0,0.0,0.0
848b429ffffffff,36.0,0.0,0.0,0.0,0.0
848b445ffffffff,23.0,0.0,0.0,0.0,0.0
848b447ffffffff,5.0,0.0,0.0,0.0,0.0
848b449ffffffff,10.0,0.0,0.0,0.0,0.0
848b44bffffffff,44.0,0.0,0.0,0.0,0.0
848b44dffffffff,147.0,0.0,0.0,0.0,0.0
848b459ffffffff,27.0,0.0,0.0,0.0,0.0
848b461ffffffff,2.0,0.0,0.0,0.0,0.0
848b469ffffffff,2.0,0.0,0.0,0.0,0.0
848b46bffffffff,4.0,0.0,0.0,0.0,0.0
848b483ffffffff,2.0,0.0,0.0,0.0,0.0
848b493ffffffff,2.0,0.0,0.0,0.0,0.0
848b4e5ffffffff,18.0,0.0,0.0,0.0,0.0
848b4e9ffffffff,4.0,0.0,0.0,0.0,0.0
848b511ffffffff,4.0,0.0,0.0,0.0,0.0
848b513ffffffff,50.0,0.0,0.0,0.0,0.0
848b51dffffffff,2.0,0.0,0.0,0.0,0.0
848b525ffffffff,5.0,0.0,0.0,0.0,0.0
848b529ffffffff,6.0,0.0,0.0,0.0,0.0
848b52dffffffff,4.0,0.0,0.0,0.0,0.0
848b561ffffffff,3.0,0.0,0.0,0.0,0.0
848b563ffffffff,18.0,0.0,0.0,0.0,0.0
848b567ffffffff,6.0,0.0,0.0,0.0,0.0
848b56bffffffff,5.0,0.0,0.0,0.0,0.0
848b5c3ffffffff,6.0,0.0,0.0,0.0,0.0
848b5cdffffffff,35.0,0.0,0.0,0.0,0.0
848b5d1ffffffff,2.0,0.0,0.0,0.0,0.0
848b5e9ffffffff,2.0,0.0,0.0,0.0,0.0
848b601ffffffff,7.0,0.0,0.0,0.0,0.0
848b603ffffffff,11.0,0.0,0.0,0.0,0.0
848b605ffffffff,2.0,0.0,0.0,0.0,0.0
848b60bffffffff,9.0,0.0,0.0,0.0,0.0
848b611ffffffff,1179.0,0.0,0.0,0.0,0.0
848b613ffffffff,19.0,0.0,0.0,0.0,0.0
848b615ffffffff,1.0,0.0,0.0,0.0,0.0
848b617ffffffff,922.0,0.0,0.0,0.0,0.0
848b619ffffffff,64.0,0.0,0.0,0.0,0.0
848b61bffffffff,777.0,0.0,0.0,0.0,0.0
848b61dffffffff,688.0,0.0,0.0,0.0,0.0
848b623ffffffff,6.0,0.0,0.0,0.0,0.0
848b627ffffffff,25.0,0.0,0.0,0.0,0.0
848b62bffffffff,3.0,0.0,0.0,0.0,0.0
848b631ffffffff,18.0,0.0,0.0,0.0,0.0
848b633ffffffff,19.0,0.0,0.0,0.0,0.0
848b635ffffffff,13.0,0.0,0.0,0.0,0.0
848b637ffffffff,61.0,0.0,0.0,0.0,0.0
848b639ffffffff,7.0,0.0,0.0,0.0,0.0
848b63bffffffff,145.0,0.0,0.0,0.0,0.0
848b63dffffffff,7.0,0.0,0.0,0.0,0.0
848b641ffffffff,2.0,0.0,0.0,0.0,0.0
848b645ffffffff,2.0,0.0,0.0,0.0,0.0
848b651ffffffff,6.0,0.0,0.0,0.0,0.0
848b653ffffffff,2.0,0.0,0.0,0.0,0.0
848b657ffffffff,8.0,0.0,0.0,0.0,0.0
848b659ffffffff,4.0,0.0,0.0,0.0,0.0
848b65dffffffff,4.0,0.0,0.0,0.0,0.0
848b661ffffffff,3.0,0.0,0.0,0.0,0.0
848b665ffffffff,30.0,0.0,0.0,0.0,0.0
848b669ffffffff,2.0,0.0,0.0,0.0,0.0
848b683ffffffff,1.0,0.0,0.0,0.0,0.0
848b691ffffffff,7.0,0.0,0.0,0.0,0.0
848b693ffffffff,12.0,0.0,0.0,0.0,0.0
848b699ffffffff,2.0,0.0,0.0,0.0,0.0
848b69bffffffff,2.0,0.0,0.0,0.0,0.0
848b6bbffffffff,6.0,0.0,0.0,0.0,0.0
848b6c1ffffffff,61.0,0.0,0.0,0.0,0.0
848b6c3ffffffff,6.0,0.0,0.0,0.0,0.0
848b6c5ffffffff,22.0,0.0,0.0,0.0,0.0
848b6c7ffffffff,3.0,0.0,0.0,0.0,0.0
848b6c9ffffffff,41.0,0.0,0.0,0.0,0.0
848b6cbffffffff,6.0,0.0,0.0,0.0,0.0
848b6cdffffffff,1542.0,0.0,0.0,0.0,0.0
848b6d9ffffffff,3.0,0.0,0.0,0.0,0.0
848b6e1ffffffff,4.0,0.0,0.0,0.0,0.0
848b6e7ffffffff,22.0,0.0,0.0,0.0,0.0
848b6edffffffff,32.0,0.0,0.0,0.0,0.0
848b709ffffffff,4.0,0.0,0.0,0.0,0.0
848b713ffffffff,449.0,0.0,0.0,0.0,0.0
848b717ffffffff,14.0,0.0,0.0,0.0,0.0
848b71bffffffff,9.0,0.0,0.0,0.0,0.0
848b72dffffffff,3.0,0.0,0.0,0.0,0.0
848b743ffffffff,2.0,0.0,0.0,0.0,0.0
848b745ffffffff,23.0,0.0,0.0,0.0,0.0
848b747ffffffff,17.0,0.0,0.0,0.0,0.0
848b74bffffffff,38.0,0.0,0.0,0.0,0.0
848b751ffffffff,25.0,0.0,0.0,0.0,0.0
848b759ffffffff,1.0,0.0,0.0,0.0,0.0
848b75bffffffff,58.0,0.0,0.0,0.0,0.0
848b75dffffffff,14.0,0.0,0.0,0.0,0.0
848b761ffffffff,7.0,0.0,0.0,0.0,0.0
848b765ffffffff,4.0,0.0,0.0,0.0,0.0
848b76bffffffff,55.0,0.0,0.0,0.0,0.0
848b835ffffffff,1.0,0.0,0.0,0.0,0.0
848b849ffffffff,45.0,0.0,0.0,0.0,0.0
848b881ffffffff,13.0,0.0,0.0,0.0,0.0
848b885ffffffff,2.0,0.0,0.0,0.0,0.0
848b889ffffffff,4.0,0.0,0.0,0.0,0.0
848b8dbffffffff,2.0,0.0,0.0,0.0,0.0
848b98dffffffff,1.0,0.0,0.0,0.0,0.0
848b999ffffffff,4.0,0.0,0.0,0.0,0.0
848b99dffffffff,12.0,0.0,0.0,0.0,0.0
848b9d1ffffffff,33.0,0.0,0.0,0.0,0.0
848b9d5ffffffff,48.0,0.0,0.0,0.0,0.0
848ba09ffffffff,3.0,0.0,0.0,0.0,0.0
848ba0dffffffff,5.0,0.0,0.0,0.0,0.0
848ba55ffffffff,12.0,0.0,0.0,0.0,0.0
848ba63ffffffff,8.0,0.0,0.0,0.0,0.0
848ba65ffffffff,1.0,0.0,0.0,0.0,0.0
848ba6dffffffff,12.0,0.0,0.0,0.0,0.0
848bb59ffffffff,488.0,0.0,0.0,0.0,0.0
848e259ffffffff,2.0,0.0,0.0,0.0,0.0
848e451ffffffff,14.0,0.0,0.0,0.0,0.0
848e459ffffffff,21.0,0.0,0.0,0.0,0.0
848e45bffffffff,19.0,0.0,0.0,0.0,0.0
848e45dffffffff,59.0,0.0,0.0,0.0,0.0
848e603ffffffff,1.0,0.0,0.0,0.0,0.0
848e605ffffffff,21.0,0.0,0.0,0.0,0.0
848e607ffffffff,21.0,0.0,0.0,0.0,0.0
848e609ffffffff,32.0,0.0,0.0,0.0,0.0
848e60bffffffff,36.0,0.0,0.0,0.0,0.0
848e60dffffffff,5.0,0.0,0.0,0.0,0.0
848e613ffffffff,5.0,0.0,0.0,0.0,0.0
848e617ffffffff,10.0,0.0,0.0,0.0,0.0
848e619ffffffff,10.0,0.0,0.0,0.0,0.0
848e61dffffffff,28.0,0.0,0.0,0.0,0.0
848e621ffffffff,335.0,0.0,0.0,0.0,0.0
848e623ffffffff,136.0,0.0,0.0,0.0,0.0
848e629ffffffff,460.0,0.0,0.0,0.0,0.0
848e62dffffffff,4028.0,0.0,0.0,0.0,0.0
848e631ffffffff,2.0,0.0,0.0,0.0,0.0
848e633ffffffff,10.0,0.0,0.0,0.0,0.0
848e635ffffffff,30.0,0.0,0.0,0.0,0.0
848e637ffffffff,6.0,0.0,0.0,0.0,0.0
848e63dffffffff,5.0,0.0,0.0,0.0,0.0
848e641ffffffff,161.0,0.0,0.0,0.0,0.0
848e643ffffffff,85.0,0.0,0.0,0.0,0.0
848e645ffffffff,50.0,0.0,0.0,0.0,0.0
848e647ffffffff,13.0,0.0,0.0,0.0,0.0
848e649ffffffff,99.0,0.0,0.0,0.0,0.0
848e64bffffffff,199.0,0.0,0.0,0.0,0.0
848e651ffffffff,123.0,0.0,0.0,0.0,0.0
848e655ffffffff,33.0,0.0,0.0,0.0,0.0
848e657ffffffff,65.0,0.0,0.0,0.0,0.0
848e659ffffffff,11.0,0.0,0.0,0.0,0.0
848e65bffffffff,4.0,0.0,0.0,0.0,0.0
848e65dffffffff,2.0,0.0,0.0,0.0,0.0
848e661ffffffff,4.0,0.0,0.0,0.0,0.0
848e663ffffffff,485.0,0.0,0.0,0.0,0.0
848e665ffffffff,259.0,0.0,0.0,0.0,0.0
848e667ffffffff,3.0,0.0,0.0,0.0,0.0
848e669ffffffff,2.0,0.0,0.0,0.0,0.0
848e66bffffffff,83.0,0.0,0.0,0.0,0.0
848e66dffffffff,4.0,0.0,0.0,0.0,0.0
848e681ffffffff,9.0,0.0,0.0,0.0,0.0
848e683ffffffff,8.0,0.0,0.0,0.0,0.0
848e687ffffffff,3.0,0.0,0.0,0.0,0.0
848e68bffffffff,17.0,0.0,0.0,0.0,0.0
848e68dffffffff,1.0,0.0,0.0,0.0,0.0
848e691ffffffff,20.0,0.0,0.0,0.0,0.0
848e693ffffffff,6.0,0.0,0.0,0.0,0.0
848e699ffffffff,3.0,0.0,0.0,0.0,0.0
848e69bffffffff,10.0,0.0,0.0,0.0,0.0
848e6a1ffffffff,37.0,0.0,0.0,0.0,0.0
848e6a3ffffffff,2.0,0.0,0.0,0.0,0.0
848e6a5ffffffff,7.0,0.0,0.0,0.0,0.0
848e6a9ffffffff,2.0,0.0,0.0,0.0,0.0
848e6abffffffff,2.0,0.0,0.0,0.0,0.0
848e6b5ffffffff,17.0,0.0,0.0,0.0,0.0
848e6b7ffffffff,2.0,0.0,0.0,0.0,0.0
848e6c1ffffffff,41.0,0.0,0.0,0.0,0.0
848e6c3ffffffff,18.0,0.0,0.0,0.0,0.0
848e6c5ffffffff,26.0,0.0,0.0,0.0,0.0
848e6c7ffffffff,5.0,0.0,0.0,0.0,0.0
848e6c9ffffffff,17.0,0.0,0.0,0.0,0.0
848e6cbffffffff,4.0,0.0,0.0,0.0,0.0
848e6cdffffffff,26.0,0.0,0.0,0.0,0.0
848e6d1ffffffff,26.0,0.0,0.0,0.0,0.0
848e6d7ffffffff,4.0,0.0,0.0,0.0,0.0
848e6d9ffffffff,355.0,0.0,0.0,0.0,0.0
848e6ddffffffff,112.0,0.0,0.0,0.0,0.0
848e6e5ffffffff,12.0,0.0,0.0,0.0,0.0
848e6e9ffffffff,5.0,0.0,0.0,0.0,0.0
848e6ebffffffff,2.0,0.0,0.0,0.0,0.0
848e6edffffffff,2.0,0.0,0.0,0.0,0.0
848e759ffffffff,111.0,0.0,0.0,0.0,0.0
848e75bffffffff,48.0,0.0,0.0,0.0,0.0
848f081ffffffff,19.0,0.0,0.0,0.0,0.0
848f083ffffffff,2.0,0.0,0.0,0.0,0.0
848f087ffffffff,12.0,0.0,0.0,0.0,0.0
848f089ffffffff,14.0,0.0,0.0,0.0,0.0
848f08bffffffff,10.0,0.0,0.0,0.0,0.0
848f093ffffffff,15.0,0.0,0.0,0.0,0.0
848f095ffffffff,107.0,0.0,0.0,0.0,0.0
848f099ffffffff,122.0,0.0,0.0,0.0,0.0
848f09bffffffff,2.0,0.0,0.0,0.0,0.0
848f09dffffffff,10.0,0.0,0.0,0.0,0.0
848f0b3ffffffff,7.0,0.0,0.0,0.0,0.0
848f0b9ffffffff,9.0,0.0,0.0,0.0,0.0
848f0bbffffffff,14.0,0.0,0.0,0.0,0.0
848f0c3ffffffff,6.0,0.0,0.0,0.0,0.0
848f0d1ffffffff,86.0,0.0,0.0,0.0,0.0
848f0d3ffffffff,577.0,0.0,0.0,0.0,0.0
848f0d5ffffffff,59.0,0.0,0.0,0.0,0.0
848f0d7ffffffff,82.0,0.0,0.0,0.0,0.0
848f0d9ffffffff,59.0,0.0,0.0,0.0,0.0
848f0dbffffffff,327.0,0.0,0.0,0.0,0.0
848f0ddffffffff,58.0,0.0,0.0,0.0,0.0
848f21bffffffff,7.0,0.0,0.0,0.0,0.0
848f281ffffffff,1.0,0.0,0.0,0.0,0.0
848f283ffffffff,9.0,0.0,0.0,0.0,0.0
848f285ffffffff,14.0,0.0,0.0,0.0,0.0
848f287ffffffff,69.0,0.0,0.0,0.0,0.0
848f289ffffffff,8.0,0.0,0.0,0.0,0.0
848f28dffffffff,107.0,0.0,0.0,0.0,0.0
848f291ffffffff,94.0,0.0,0.0,0.0,0.0
848f293ffffffff,6.0,0.0,0.0,0.0,0.0
848f295ffffffff,221.0,0.0,0.0,0.0,0.0
848f297ffffffff,8.0,0.0,0.0,0.0,0.0
848f299ffffffff,1.0,0.0,0.0,0.0,0.0
848f29bffffffff,1.0,0.0,0.0,0.0,0.0
848f2a1ffffffff,82.0,0.0,0.0,0.0,0.0
848f2a3ffffffff,60.0,0.0,0.0,0.0,0.0
848f2a7ffffffff,105.0,0.0,0.0,0.0,0.0
848f2a9ffffffff,847.0,0.0,0.0,0.0,0.0
848f2abffffffff,103.0,0.0,0.0,0.0,0.0
848f2b3ffffffff,14.0,0.0,0.0,0.0,0.0
848f2b5ffffffff,23.0,0.0,0.0,0.0,0.0
848f2b7ffffffff,2.0,0.0,0.0,0.0,0.0
848f2b9ffffffff,369.0,0.0,0.0,0.0,0.0
848f2bbffffffff,179.0,0.0,0.0,0.0,0.0
848f2bdffffffff,358.0,0.0,0.0,0.0,0.0
848f2c1ffffffff,15.0,0.0,0.0,0.0,0.0
848f2c3ffffffff,35.0,0.0,0.0,0.0,0.0
848f2c7ffffffff,7.0,0.0,0.0,0.0,0.0
848f2c9ffffffff,50.0,0.0,0.0,0.0,0.0
848f2cbffffffff,191.0,0.0,0.0,0.0,0.0
848f2cdffffffff,229.0,0.0,0.0,0.0,0.0
848f2d3ffffffff,9.0,0.0,0.0,0.0,0.0
848f2d5ffffffff,6.0,0.0,0.0,0.0,0.0
848f2d9ffffffff,4.0,0.0,0.0,0.0,0.0
848f2ddffffffff,3.0,0.0,0.0,0.0,0.0
848f2e1ffffffff,27.0,0.0,0.0,0.0,0.0
848f2e3ffffffff,103.0,0.0,0.0,0.0,0.0
848f2e7ffffffff,132.0,0.0,0.0,0.0,0.0
848f2e9ffffffff,13.0,0.0,0.0,0.0,0.0
848f2ebffffffff,136.0,0.0,0.0,0.0,0.0
848f401ffffffff,498.0,0.0,0.0,0.0,0.0
848f405ffffffff,5.0,0.0,0.0,0.0,0.0
848f407ffffffff,35.0,0.0,0.0,0.0,0.0
848f409ffffffff,2.0,0.0,0.0,0.0,0.0
848f40dffffffff,21.0,0.0,0.0,0.0,0.0
848f421ffffffff,61.0,0.0,0.0,0.0,0.0
848f425ffffffff,38.0,0.0,0.0,0.0,0.0
848f427ffffffff,4.0,0.0,0.0,0.0,0.0
848f429ffffffff,11.0,0.0,0.0,0.0,0.0
848f42dffffffff,120.0,0.0,0.0,0.0,0.0
848f435ffffffff,3.0,0.0,0.0,0.0,0.0
848f437ffffffff,2.0,0.0,0.0,0.0,0.0
848f439ffffffff,183.0,0.0,0.0,0.0,0.0
848f443ffffffff,1.0,0.0,0.0,0.0,0.0
848f447ffffffff,7.0,0.0,0.0,0.0,0.0
848f44bffffffff,13.0,0.0,0.0,0.0,0.0
848f44dffffffff,2.0,0.0,0.0,0.0,0.0
848f455ffffffff,8.0,0.0,0.0,0.0,0.0
848f461ffffffff,257.0,0.0,0.0,0.0,0.0
848f463ffffffff,525.0,0.0,0.0,0.0,0.0
848f465ffffffff,145.0,0.0,0.0,0.0,0.0
848f467ffffffff,56.0,0.0,0.0,0.0,0.0
848f46bffffffff,6.0,0.0,0.0,0.0,0.0
848f46dffffffff,13.0,0.0,0.0,0.0,0.0
848f487ffffffff,2.0,0.0,0.0,0.0,0.0
848f489ffffffff,31.0,0.0,0.0,0.0,0.0
848f48dffffffff,13.0,0.0,0.0,0.0,0.0
848f4a1ffffffff,4.0,0.0,0.0,0.0,0.0
848f4a5ffffffff,182.0,0.0,0.0,0.0,0.0
848f4a7ffffffff,22.0,0.0,0.0,0.0,0.0
848f4abffffffff,4.0,0.0,0.0,0.0,0.0
848f4adffffffff,101.0,0.0,0.0,0.0,0.0
848f4b3ffffffff,30.0,0.0,0.0,0.0,0.0
848f4b5ffffffff,12.0,0.0,0.0,0.0,0.0
848f4c5ffffffff,2.0,0.0,0.0,0.0,0.0
848f4c7ffffffff,70.0,0.0,0.0,0.0,0.0
848f4e3ffffffff,3.0,0.0,0.0,0.0,0.0
848f4e7ffffffff,2.0,0.0,0.0,0.0,0.0
848f501ffffffff,126.0,0.0,0.0,0.0,0.0
848f505ffffffff,48.0,0.0,0.0,0.0,0.0
848f507ffffffff,6.0,0.0,0.0,0.0,0.0
848f509ffffffff,58.0,0.0,0.0,0.0,0.0
848f50bffffffff,41.0,0.0,0.0,0.0,0.0
848f50dffffffff,204.0,0.0,0.0,0.0,0.0
848f511ffffffff,10.0,0.0,0.0,0.0,0.0
848f513ffffffff,20.0,0.0,0.0,0.0,0.0
848f515ffffffff,84.0,0.0,0.0,0.0,0.0
848f517ffffffff,37.0,0.0,0.0,0.0,0.0
848f519ffffffff,446.0,0.0,0.0,0.0,0.0
848f51bffffffff,20.0,0.0,0.0,0.0,0.0
848f51dffffffff,91.0,0.0,0.0,0.0,0.0
848f53bffffffff,24.0,0.0,0.0,0.0,0.0
848f541ffffffff,29.0,0.0,0.0,0.0,0.0
848f543ffffffff,3.0,0.0,0.0,0.0,0.0
848f545ffffffff,43.0,0.0,0.0,0.0,0.0
848f547ffffffff,138.0,0.0,0.0,0.0,0.0
848f549ffffffff,49.0,0.0,0.0,0.0,0.0
848f54bffffffff,140.0,0.0,0.0,0.0,0.0
848f54dffffffff,90.0,0.0,0.0,0.0,0.0
848f551ffffffff,6.0,0.0,0.0,0.0,0.0
848f553ffffffff,412.0,0.0,0.0,0.0,0.0
