cell_id,Phoenicurus phoenicurus,Phoenicurus phoenicurus phoenicurus,Phoenicurus phoenicurus samamisicus
8439423ffffffff,45.0,0.0,0.0
8439427ffffffff,8.0,0.0,0.0
8439431ffffffff,1.0,0.0,0.0
8439435ffffffff,125.0,0.0,0.0
8439437ffffffff,1.0,0.0,0.0
8439441ffffffff,4.0,0.0,0.0
8439443ffffffff,20.0,0.0,0.0
8439445ffffffff,3.0,0.0,0.0
8439447ffffffff,271.0,0.0,0.0
8439449ffffffff,16.0,0.0,0.0
843944bffffffff,7.0,0.0,0.0
843944dffffffff,12.0,0.0,0.0
8439451ffffffff,3.0,0.0,0.0
8439455ffffffff,4.0,0.0,0.0
8439459ffffffff,43.0,0.0,0.0
843945dffffffff,2.0,0.0,0.0
8439469ffffffff,10.0,0.0,0.0
843946bffffffff,2.0,0.0,0.0
843946dffffffff,188.0,0.0,0.0
8439493ffffffff,2.0,0.0,0.0
843949bffffffff,4.0,0.0,0.0
843950dffffffff,5.0,0.0,0.0
8439515ffffffff,6.0,0.0,0.0
843951dffffffff,2.0,0.0,0.0
843952dffffffff,22.0,0.0,0.0
8439541ffffffff,114.0,0.0,0.0
8439545ffffffff,1.0,0.0,0.0
8439547ffffffff,105.0,0.0,0.0
843954bffffffff,11.0,0.0,0.0
843954dffffffff,2.0,0.0,0.0
8439561ffffffff,16.0,0.0,0.0
8439563ffffffff,45.0,0.0,0.0
8439565ffffffff,7.0,0.0,0.0
8439567ffffffff,82.0,0.0,0.0
843956bffffffff,10.0,0.0,0.0
843956dffffffff,2.0,0.0,0.0
84395c1ffffffff,62.0,0.0,0.0
84395c9ffffffff,10.0,0.0,0.0
84395cbffffffff,3.0,0.0,0.0
84395d9ffffffff,2.0,0.0,0.0
8439601ffffffff,1.0,0.0,0.0
8439605ffffffff,2.0,0.0,0.0
8439611ffffffff,4.0,0.0,0.0
8439613ffffffff,12.0,0.0,0.0
8439617ffffffff,6.0,0.0,0.0
843961bffffffff,4.0,0.0,0.0
8439621ffffffff,17.0,0.0,0.0
8439623ffffffff,6.0,0.0,0.0
8439625ffffffff,6.0,0.0,0.0
8439627ffffffff,2.0,0.0,0.0
843962dffffffff,24.0,0.0,0.0
8439633ffffffff,18.0,2.0,0.0
8439635ffffffff,10.0,0.0,0.0
8439637ffffffff,1.0,0.0,0.0
8439639ffffffff,2.0,0.0,0.0
843963bffffffff,1.0,1.0,0.0
8439643ffffffff,3.0,0.0,0.0
8439645ffffffff,2.0,0.0,0.0
843964bffffffff,4.0,0.0,0.0
8439651ffffffff,10.0,0.0,0.0
8439655ffffffff,1.0,0.0,0.0
843965dffffffff,3.0,0.0,0.0
8439665ffffffff,3.0,2.0,0.0
843966dffffffff,2.0,0.0,0.0
8439681ffffffff,1.0,0.0,0.0
8439689ffffffff,12.0,2.0,0.0
843968bffffffff,6.0,0.0,0.0
843968dffffffff,44.0,6.0,0.0
8439699ffffffff,3.0,0.0,0.0
843969bffffffff,2.0,0.0,0.0
843969dffffffff,1.0,1.0,0.0
84396c1ffffffff,10.0,3.0,0.0
84396c3ffffffff,15.0,0.0,0.0
84396c5ffffffff,31.0,2.0,0.0
84396c7ffffffff,103.0,10.0,0.0
84396c9ffffffff,2.0,0.0,0.0
84396cdffffffff,7.0,0.0,0.0
84396d1ffffffff,6.0,0.0,0.0
84396d3ffffffff,2.0,2.0,0.0
84396d5ffffffff,8.0,2.0,0.0
84396d7ffffffff,1.0,0.0,0.0
84396d9ffffffff,10.0,0.0,0.0
84396dbffffffff,5.0,1.0,0.0
84396ddffffffff,35.0,2.0,0.0
84396e9ffffffff,30.0,0.0,0.0
84396ebffffffff,17.0,0.0,0.0
84396edffffffff,2.0,0.0,0.0
8439701ffffffff,18.0,0.0,0.0
8439703ffffffff,1.0,0.0,0.0
8439705ffffffff,5.0,0.0,0.0
8439707ffffffff,1.0,0.0,0.0
8439709ffffffff,54.0,0.0,0.0
843970bffffffff,14.0,0.0,0.0
843970dffffffff,4.0,0.0,0.0
8439711ffffffff,25.0,2.0,0.0
8439713ffffffff,1.0,0.0,0.0
8439715ffffffff,2.0,0.0,0.0
8439717ffffffff,4.0,0.0,0.0
8439719ffffffff,24.0,0.0,0.0
843971bffffffff,5.0,2.0,0.0
843971dffffffff,9.0,0.0,0.0
8439721ffffffff,1.0,0.0,0.0
8439723ffffffff,1.0,0.0,0.0
8439725ffffffff,14.0,0.0,0.0
8439727ffffffff,6.0,0.0,0.0
8439729ffffffff,13.0,0.0,0.0
843972dffffffff,7.0,0.0,0.0
8439731ffffffff,3.0,0.0,0.0
8439733ffffffff,80.0,0.0,0.0
8439737ffffffff,1.0,0.0,0.0
843973bffffffff,2.0,0.0,0.0
843973dffffffff,4.0,0.0,0.0
8439741ffffffff,53.0,0.0,0.0
8439743ffffffff,1.0,0.0,0.0
8439745ffffffff,8.0,0.0,0.0
8439747ffffffff,7.0,0.0,0.0
8439749ffffffff,72.0,0.0,0.0
843974bffffffff,39.0,0.0,0.0
843974dffffffff,31.0,0.0,0.0
8439751ffffffff,6.0,0.0,0.0
8439753ffffffff,12.0,0.0,0.0
8439755ffffffff,87.0,0.0,0.0
8439757ffffffff,10.0,1.0,0.0
8439759ffffffff,43.0,0.0,0.0
843975bffffffff,55.0,4.0,0.0
843975dffffffff,50.0,1.0,0.0
8439761ffffffff,3.0,0.0,0.0
8439763ffffffff,3.0,0.0,0.0
8439767ffffffff,3.0,0.0,0.0
8439769ffffffff,103.0,0.0,0.0
843976bffffffff,2.0,0.0,0.0
843976dffffffff,16.0,0.0,0.0
8439805ffffffff,2.0,0.0,0.0
8439811ffffffff,2.0,0.0,0.0
8439825ffffffff,2.0,0.0,0.0
8439827ffffffff,4.0,0.0,0.0
8439831ffffffff,1.0,0.0,0.0
8439833ffffffff,21.0,4.0,0.0
8439835ffffffff,2.0,0.0,0.0
8439837ffffffff,6.0,0.0,0.0
843983bffffffff,10.0,0.0,0.0
8439851ffffffff,4.0,0.0,0.0
8439853ffffffff,1.0,0.0,0.0
8439881ffffffff,2.0,0.0,0.0
8439883ffffffff,10.0,0.0,0.0
8439885ffffffff,11.0,3.0,0.0
8439887ffffffff,13.0,0.0,0.0
8439891ffffffff,1.0,0.0,0.0
8439893ffffffff,9.0,0.0,0.0
8439895ffffffff,6.0,0.0,0.0
8439897ffffffff,1.0,0.0,0.0
84398a1ffffffff,5.0,0.0,0.0
84398a9ffffffff,2.0,0.0,0.0
84398b5ffffffff,2.0,0.0,0.0
84398b9ffffffff,3.0,0.0,0.0
84398bbffffffff,10.0,0.0,0.0
84398bdffffffff,6.0,0.0,0.0
84398c7ffffffff,2.0,0.0,0.0
84398d3ffffffff,2.0,0.0,0.0
84398dbffffffff,9.0,2.0,0.0
84398e1ffffffff,2.0,0.0,0.0
84398e5ffffffff,39.0,1.0,0.0
84398e7ffffffff,20.0,0.0,0.0
84398edffffffff,4.0,0.0,0.0
8439917ffffffff,2.0,0.0,0.0
843991bffffffff,39.0,13.0,0.0
8439923ffffffff,2.0,0.0,0.0
843992bffffffff,2.0,0.0,0.0
843993bffffffff,11.0,0.0,0.0
8439989ffffffff,3.0,0.0,0.0
843998dffffffff,1.0,0.0,0.0
84399c5ffffffff,2.0,2.0,0.0
84399cbffffffff,2.0,2.0,0.0
84399d9ffffffff,16.0,0.0,0.0
84399e9ffffffff,4.0,2.0,0.0
8439a83ffffffff,2.0,0.0,0.0
8439a87ffffffff,2.0,2.0,0.0
8439a99ffffffff,10.0,0.0,0.0
8439aa1ffffffff,2.0,2.0,0.0
8439aa9ffffffff,6.0,0.0,0.0
8439ab3ffffffff,1.0,1.0,0.0
8439ab9ffffffff,9.0,0.0,0.0
8439abbffffffff,2.0,2.0,0.0
8439abdffffffff,40.0,3.0,0.0
843e2dbffffffff,1.0,0.0,0.0
843e34bffffffff,1.0,0.0,0.0
843e411ffffffff,14.0,0.0,0.0
843e413ffffffff,1.0,0.0,0.0
843e451ffffffff,87.0,0.0,3.0
843e457ffffffff,118.0,0.0,2.0
843e45dffffffff,7.0,0.0,0.0
843e4a9ffffffff,2.0,0.0,0.0
843e4e1ffffffff,3.0,0.0,0.0
843e583ffffffff,6.0,0.0,0.0
843e5b9ffffffff,5.0,0.0,0.0
843e5cbffffffff,1.0,0.0,0.0
843e629ffffffff,2.0,0.0,0.0
843e62bffffffff,1.0,0.0,0.0
843e62dffffffff,1.0,0.0,0.0
843e631ffffffff,2.0,0.0,0.0
843e643ffffffff,2.0,0.0,0.0
843e655ffffffff,6.0,0.0,0.0
843e689ffffffff,857.0,65.0,31.0
843e68bffffffff,12.0,1.0,2.0
843e68dffffffff,91.0,5.0,4.0
843e6a3ffffffff,4.0,0.0,0.0
843e6adffffffff,4.0,0.0,0.0
843e6b5ffffffff,1.0,0.0,0.0
843e6c1ffffffff,5.0,0.0,0.0
843e6c3ffffffff,241.0,28.0,20.0
843e6c7ffffffff,9.0,0.0,0.0
843e6c9ffffffff,429.0,36.0,38.0
843e6cbffffffff,45.0,3.0,2.0
843e6d1ffffffff,1.0,0.0,0.0
843e6d5ffffffff,2.0,0.0,0.0
843e6ddffffffff,2.0,0.0,0.0
843e70bffffffff,1.0,0.0,0.0
843e72bffffffff,1.0,0.0,0.0
843ee93ffffffff,2.0,0.0,0.0
843f241ffffffff,2.0,0.0,0.0
843f265ffffffff,2.0,0.0,0.0
843f28bffffffff,1.0,0.0,0.0
843f295ffffffff,2.0,0.0,0.0
843f299ffffffff,2.0,0.0,0.0
843f2b3ffffffff,2.0,0.0,0.0
843f2b9ffffffff,2.0,0.0,0.0
843f2bbffffffff,1.0,0.0,0.0
843f2c1ffffffff,2.0,0.0,0.0
843f2c3ffffffff,2.0,0.0,0.0
843f2d5ffffffff,2.0,0.0,0.0
843f2ddffffffff,7.0,0.0,0.0
843f305ffffffff,36.0,0.0,0.0
843f359ffffffff,1.0,0.0,0.0
843f365ffffffff,133.0,0.0,0.0
843f441ffffffff,1.0,0.0,0.0
843f445ffffffff,2.0,0.0,0.0
843f44bffffffff,2.0,0.0,0.0
843f45bffffffff,12.0,0.0,0.0
843f4d1ffffffff,40.0,9.0,2.0
843f4d3ffffffff,8.0,1.0,2.0
843f4d9ffffffff,9.0,0.0,0.0
843f4dbffffffff,1.0,0.0,0.0
843f5bbffffffff,1.0,0.0,0.0
843f605ffffffff,1.0,0.0,0.0
843f60dffffffff,2.0,0.0,0.0
843f613ffffffff,6.0,0.0,0.0
843f615ffffffff,10.0,0.0,0.0
843f61bffffffff,5.0,0.0,0.0
843f62bffffffff,2.0,0.0,0.0
843f631ffffffff,8.0,0.0,0.0
843f633ffffffff,4.0,0.0,0.0
843f637ffffffff,2.0,0.0,0.0
843f645ffffffff,3.0,0.0,0.0
843f647ffffffff,3.0,0.0,0.0
843f64dffffffff,15.0,0.0,0.0
843f655ffffffff,3.0,0.0,0.0
843f669ffffffff,1.0,0.0,0.0
843f66bffffffff,6.0,0.0,0.0
843f681ffffffff,29.0,0.0,0.0
843f683ffffffff,2.0,0.0,0.0
843f68bffffffff,30.0,0.0,0.0
843f68dffffffff,3.0,0.0,0.0
843f691ffffffff,1.0,0.0,0.0
843f69bffffffff,5.0,0.0,0.0
843f69dffffffff,2.0,0.0,0.0
843f6cdffffffff,4.0,0.0,0.0
843f6d3ffffffff,2.0,0.0,0.0
843f6d5ffffffff,5.0,0.0,0.0
843f6d7ffffffff,2.0,0.0,0.0
843f6dbffffffff,2.0,0.0,0.0
843f6e3ffffffff,6.0,0.0,0.0
843f6e5ffffffff,5.0,0.0,0.0
843f6e7ffffffff,9.0,0.0,0.0
843f6ebffffffff,2.0,0.0,0.0
843f70bffffffff,2.0,0.0,0.0
843f721ffffffff,2.0,2.0,0.0
843f723ffffffff,2.0,0.0,0.0
843f727ffffffff,2.0,0.0,0.0
843f729ffffffff,3.0,0.0,0.0
843f731ffffffff,2.0,0.0,0.0
843f735ffffffff,3.0,0.0,0.0
843f751ffffffff,2.0,0.0,0.0
843f755ffffffff,9.0,0.0,0.0
843f767ffffffff,310.0,0.0,0.0
844220bffffffff,5.0,0.0,0.0
844221dffffffff,8.0,0.0,0.0
8442253ffffffff,1.0,0.0,0.0
8443029ffffffff,2.0,0.0,2.0
8443047ffffffff,4.0,0.0,0.0
8443057ffffffff,1.0,0.0,0.0
84430adffffffff,4.0,0.0,0.0
8443107ffffffff,2.0,0.0,0.0
8443131ffffffff,3.0,0.0,0.0
8443133ffffffff,1.0,0.0,0.0
8443139ffffffff,7.0,0.0,0.0
844313bffffffff,5.0,0.0,0.0
8443163ffffffff,4.0,0.0,0.0
84431c5ffffffff,2.0,0.0,0.0
84431e1ffffffff,2.0,0.0,0.0
84431e3ffffffff,7.0,0.0,0.0
84431e9ffffffff,12.0,0.0,0.0
84431ebffffffff,6.0,0.0,0.0
8443233ffffffff,2.0,0.0,0.0
844324dffffffff,3.0,0.0,0.0
8443261ffffffff,3.0,0.0,0.0
8443265ffffffff,6.0,0.0,0.0
8443267ffffffff,2.0,0.0,0.0
8443269ffffffff,2.0,0.0,0.0
84432c5ffffffff,3.0,0.0,0.0
84432e5ffffffff,4.0,0.0,0.0
84432e7ffffffff,2.0,0.0,0.0
8443319ffffffff,5.0,0.0,0.0
844333bffffffff,5.0,0.0,0.0
8443341ffffffff,3.0,0.0,0.0
8443347ffffffff,2.0,0.0,0.0
8443501ffffffff,3.0,0.0,0.0
8443609ffffffff,23.0,0.0,0.0
844360bffffffff,18.0,0.0,0.0
844361dffffffff,4.0,0.0,0.0
8443629ffffffff,2.0,0.0,0.0
844365dffffffff,1.0,0.0,0.0
8443707ffffffff,3.0,0.0,0.0
844371bffffffff,2.0,0.0,0.0
8443813ffffffff,5.0,0.0,3.0
84438c3ffffffff,2.0,0.0,0.0
8443929ffffffff,5.0,0.0,0.0
8443939ffffffff,7.0,0.0,0.0
844396dffffffff,5.0,0.0,0.0
8443981ffffffff,1.0,0.0,0.0
8443983ffffffff,1.0,0.0,0.0
8443a03ffffffff,159.0,21.0,24.0
8443a0dffffffff,1.0,0.0,0.0
8443a11ffffffff,4.0,1.0,1.0
8443a13ffffffff,43.0,14.0,2.0
8443a17ffffffff,8.0,0.0,4.0
8443a37ffffffff,2.0,0.0,0.0
8443a41ffffffff,1.0,0.0,0.0
8443a63ffffffff,9.0,5.0,1.0
8443a69ffffffff,46.0,22.0,11.0
8443a6bffffffff,1.0,0.0,0.0
8443a89ffffffff,5.0,2.0,1.0
8443a8dffffffff,1.0,0.0,0.0
8443a91ffffffff,2.0,0.0,0.0
8443ac3ffffffff,9.0,0.0,0.0
8443ac7ffffffff,1.0,0.0,0.0
8443acdffffffff,100.0,31.0,13.0
8443ae5ffffffff,56.0,4.0,4.0
8443aedffffffff,13.0,1.0,1.0
8452021ffffffff,12.0,0.0,3.0
8452025ffffffff,14.0,0.0,3.0
8452027ffffffff,3.0,0.0,0.0
845202dffffffff,18.0,0.0,1.0
8452065ffffffff,30.0,0.0,4.0
8452111ffffffff,1.0,0.0,0.0
8452113ffffffff,3.0,0.0,0.0
8452153ffffffff,7.0,0.0,0.0
8452157ffffffff,2.0,0.0,0.0
845215bffffffff,4.0,0.0,0.0
84521d9ffffffff,1.0,0.0,0.0
8452303ffffffff,12.0,0.0,4.0
845233bffffffff,2.0,0.0,0.0
8452345ffffffff,6.0,0.0,0.0
84524d7ffffffff,1.0,0.0,0.0
8452697ffffffff,1.0,0.0,0.0
845269bffffffff,5.0,0.0,4.0
8452831ffffffff,13.0,0.0,0.0
84528a5ffffffff,4.0,0.0,0.0
845291bffffffff,2.0,0.0,0.0
8452983ffffffff,1.0,0.0,0.0
84529b9ffffffff,24.0,0.0,0.0
84529bdffffffff,1.0,0.0,0.0
8452b1dffffffff,1.0,0.0,0.0
8452d45ffffffff,4.0,0.0,0.0
8452d6bffffffff,2.0,0.0,0.0
8453129ffffffff,2.0,0.0,0.0
8453295ffffffff,3.0,0.0,0.0
8453451ffffffff,2.0,0.0,0.0
845345bffffffff,3.0,0.0,0.0
8453499ffffffff,1.0,0.0,0.0
84534cdffffffff,4.0,0.0,0.0
84534d1ffffffff,3.0,0.0,0.0
84534d3ffffffff,1.0,0.0,0.0
84534d5ffffffff,80.0,7.0,2.0
84534d9ffffffff,4.0,0.0,0.0
84534dbffffffff,28.0,17.0,8.0
84534ddffffffff,1.0,0.0,1.0
845354bffffffff,2.0,0.0,0.0
8453551ffffffff,2.0,0.0,0.0
8453631ffffffff,17.0,0.0,2.0
8453639ffffffff,1.0,0.0,0.0
845363bffffffff,5.0,0.0,0.0
8453641ffffffff,1.0,0.0,0.0
8453645ffffffff,94.0,5.0,0.0
845364dffffffff,10.0,2.0,0.0
8453669ffffffff,1.0,0.0,0.0
8453685ffffffff,4.0,2.0,2.0
84536a3ffffffff,37.0,11.0,2.0
84536a9ffffffff,2.0,0.0,0.0
84536bdffffffff,3.0,0.0,0.0
84536e1ffffffff,1.0,0.0,0.0
84536e5ffffffff,18.0,0.0,0.0
84536e7ffffffff,3.0,0.0,3.0
845372bffffffff,1.0,0.0,0.0
845373dffffffff,2.0,0.0,0.0
8453a43ffffffff,13.0,0.0,0.0
8453a4bffffffff,5.0,0.0,0.0
8453ad7ffffffff,10.0,0.0,0.0
845402dffffffff,15.0,6.0,0.0
84540abffffffff,7.0,0.0,0.0
8454101ffffffff,2.0,0.0,0.0
8454103ffffffff,34.0,15.0,0.0
8454107ffffffff,4.0,0.0,0.0
845411dffffffff,16.0,4.0,0.0
8454133ffffffff,3.0,0.0,0.0
8454139ffffffff,32.0,15.0,0.0
8454149ffffffff,3.0,0.0,0.0
8454153ffffffff,10.0,2.0,0.0
8454157ffffffff,25.0,6.0,0.0
8454183ffffffff,4.0,0.0,0.0
8454187ffffffff,1.0,0.0,0.0
84541a3ffffffff,31.0,0.0,0.0
84541a5ffffffff,45.0,8.0,0.0
84541a9ffffffff,6.0,3.0,0.0
84541abffffffff,2.0,2.0,0.0
84541adffffffff,13.0,3.0,0.0
84541b9ffffffff,11.0,1.0,0.0
84541bbffffffff,3.0,0.0,0.0
84541bdffffffff,9.0,2.0,0.0
84541e3ffffffff,2.0,0.0,0.0
84541e5ffffffff,3.0,0.0,0.0
84541e7ffffffff,2.0,0.0,0.0
8454a93ffffffff,19.0,2.0,0.0
8454a99ffffffff,2.0,0.0,0.0
8454a9bffffffff,13.0,0.0,0.0
8454ad1ffffffff,2.0,0.0,0.0
8454ad5ffffffff,65.0,6.0,0.0
8454ad7ffffffff,5.0,0.0,0.0
8454addffffffff,2.0,0.0,0.0
8454e41ffffffff,6.0,0.0,0.0
8454e4dffffffff,18.0,14.0,0.0
8454e51ffffffff,4.0,0.0,0.0
8454e59ffffffff,2.0,1.0,0.0
8454e5bffffffff,2.0,0.0,0.0
8454f17ffffffff,4.0,0.0,0.0
8454f45ffffffff,2.0,0.0,0.0
8454f49ffffffff,6.0,0.0,0.0
8454f4dffffffff,32.0,0.0,0.0
84550a7ffffffff,10.0,0.0,0.0
8455121ffffffff,3.0,3.0,0.0
8455123ffffffff,2.0,0.0,0.0
845513dffffffff,2.0,0.0,0.0
8455183ffffffff,5.0,0.0,0.0
84551bbffffffff,3.0,0.0,0.0
84551edffffffff,5.0,0.0,0.0
845534bffffffff,8.0,0.0,0.0
8455353ffffffff,4.0,0.0,0.0
8458a4dffffffff,2.0,0.0,0.0
8459821ffffffff,2.0,0.0,0.0
8459827ffffffff,2.0,0.0,0.0
8459933ffffffff,2.0,0.0,0.0
8459985ffffffff,6.0,1.0,0.0
84599a5ffffffff,1.0,0.0,0.0
8463321ffffffff,3.0,0.0,0.0
846332dffffffff,4.0,0.0,0.0
846a459ffffffff,4.0,0.0,0.0
846a49bffffffff,1.0,0.0,0.0
846a653ffffffff,3.0,0.0,0.0
846a693ffffffff,2.0,0.0,0.0
846a697ffffffff,10.0,0.0,0.0
846ae0bffffffff,4.0,0.0,0.0
846aea1ffffffff,2.0,0.0,0.0
846aee3ffffffff,3.0,0.0,0.0
846aee7ffffffff,2.0,0.0,0.0
846b165ffffffff,1.0,0.0,0.0
846b301ffffffff,1.0,0.0,0.0
8475201ffffffff,3.0,2.0,0.0
8475207ffffffff,5.0,1.0,0.0
847a4d1ffffffff,1.0,0.0,0.0
847ac15ffffffff,6.0,0.0,0.0
847ac81ffffffff,95.0,0.0,0.0
847ac83ffffffff,2.0,0.0,0.0
847ac87ffffffff,9.0,0.0,0.0
847ac8bffffffff,39.0,0.0,0.0
847ac97ffffffff,2.0,0.0,0.0
847aca3ffffffff,15.0,0.0,0.0
847acabffffffff,4.0,0.0,0.0
847acb5ffffffff,1.0,0.0,0.0
847accdffffffff,8.0,0.0,0.0
847acd5ffffffff,25.0,0.0,0.0
847acd7ffffffff,3.0,0.0,0.0
847ad91ffffffff,3.0,0.0,0.0
847ad93ffffffff,10.0,0.0,0.0
847ad99ffffffff,19.0,0.0,0.0
847ae85ffffffff,7.0,0.0,0.0
847ae9bffffffff,2.0,0.0,0.0
