cell_id,Empidonax difficilis,Empidonax difficilis [difficilis Group],Empidonax difficilis occidentalis/hellmayri,Empidonax difficilis difficilis x hellmayri
8429a83ffffffff,3.0,3.0,0.0,0.0
8429a87ffffffff,1.0,1.0,0.0,0.0
8429a89ffffffff,5.0,4.0,0.0,0.0
8429a8bffffffff,5.0,5.0,0.0,0.0
8429a91ffffffff,19.0,19.0,0.0,0.0
8429a93ffffffff,208.0,208.0,0.0,0.0
8429a97ffffffff,36.0,36.0,0.0,0.0
8429a99ffffffff,113.0,113.0,0.0,0.0
8429a9bffffffff,725.0,720.0,0.0,0.0
8429a9dffffffff,2.0,2.0,0.0,0.0
8429aa1ffffffff,55.0,55.0,0.0,0.0
8429aa3ffffffff,11.0,11.0,0.0,0.0
8429aa5ffffffff,2.0,2.0,0.0,0.0
8429aa7ffffffff,92.0,66.0,0.0,0.0
8429aa9ffffffff,2.0,0.0,0.0,0.0
8429aabffffffff,58.0,55.0,0.0,0.0
8429aadffffffff,26.0,15.0,0.0,0.0
8429ab1ffffffff,62.0,62.0,0.0,0.0
8429ab3ffffffff,49.0,49.0,0.0,0.0
8429ab5ffffffff,11.0,11.0,0.0,0.0
8429ab7ffffffff,287.0,279.0,0.0,0.0
8429ab9ffffffff,84.0,84.0,0.0,0.0
8429abbffffffff,7.0,7.0,0.0,0.0
8429abdffffffff,154.0,154.0,0.0,0.0
8429ac1ffffffff,24.0,17.0,0.0,0.0
8429ac3ffffffff,6.0,2.0,0.0,0.0
8429ac5ffffffff,1.0,1.0,0.0,0.0
8429ac9ffffffff,1305.0,1288.0,0.0,0.0
8429acbffffffff,86.0,86.0,0.0,0.0
8429acdffffffff,676.0,676.0,0.0,0.0
8429ad1ffffffff,2457.0,2347.0,0.0,0.0
8429ad3ffffffff,146.0,125.0,0.0,0.0
8429ad5ffffffff,20.0,15.0,0.0,0.0
8429ad7ffffffff,8.0,8.0,0.0,0.0
8429ad9ffffffff,244.0,199.0,0.0,0.0
8429addffffffff,1096.0,1000.0,0.0,0.0
8429ae1ffffffff,158.0,146.0,0.0,0.0
8429ae3ffffffff,6.0,0.0,0.0,0.0
8429ae5ffffffff,197.0,181.0,0.0,0.0
8429ae7ffffffff,2.0,0.0,0.0,0.0
8429ae9ffffffff,17.0,16.0,0.0,0.0
8429aebffffffff,14.0,12.0,0.0,0.0
8429aedffffffff,743.0,617.0,0.0,0.0
8429b01ffffffff,3.0,2.0,0.0,0.0
8429b03ffffffff,85.0,6.0,53.0,0.0
8429b07ffffffff,1.0,0.0,0.0,0.0
8429b09ffffffff,81.0,67.0,0.0,0.0
8429b0bffffffff,184.0,118.0,0.0,0.0
8429b0dffffffff,15.0,7.0,0.0,0.0
8429b11ffffffff,25.0,4.0,5.0,0.0
8429b13ffffffff,47.0,22.0,0.0,0.0
8429b15ffffffff,25.0,6.0,0.0,0.0
8429b19ffffffff,17.0,14.0,0.0,0.0
8429b1bffffffff,83.0,47.0,0.0,0.0
8429b1dffffffff,41.0,28.0,0.0,0.0
8429b21ffffffff,23.0,0.0,21.0,0.0
8429b25ffffffff,742.0,0.0,700.0,0.0
8429b29ffffffff,119.0,7.0,86.0,0.0
8429b2bffffffff,2.0,0.0,2.0,0.0
8429b2dffffffff,208.0,1.0,195.0,0.0
8429b39ffffffff,3.0,0.0,0.0,0.0
8429b3bffffffff,2.0,2.0,0.0,0.0
8429b41ffffffff,5.0,5.0,0.0,0.0
8429b43ffffffff,6.0,6.0,0.0,0.0
8429b47ffffffff,5.0,4.0,0.0,0.0
8429b49ffffffff,4.0,4.0,0.0,0.0
8429b4bffffffff,5.0,5.0,0.0,0.0
8429b4dffffffff,1.0,1.0,0.0,0.0
8429b51ffffffff,2.0,0.0,0.0,0.0
8429b53ffffffff,2.0,2.0,0.0,0.0
8429b55ffffffff,103.0,69.0,0.0,0.0
8429b57ffffffff,7.0,3.0,0.0,0.0
8429b59ffffffff,8.0,8.0,0.0,0.0
8429b5bffffffff,88.0,41.0,0.0,0.0
8429b5dffffffff,89.0,58.0,0.0,0.0
8429b61ffffffff,98.0,45.0,14.0,0.0
8429b63ffffffff,7.0,0.0,3.0,0.0
8429b65ffffffff,44.0,21.0,0.0,0.0
8429b67ffffffff,378.0,0.0,342.0,0.0
8429b69ffffffff,17.0,15.0,0.0,0.0
8429b6bffffffff,274.0,188.0,0.0,0.0
8429b6dffffffff,77.0,39.0,0.0,0.0
8448021ffffffff,14.0,11.0,0.0,0.0
8448027ffffffff,1.0,0.0,1.0,0.0
8448029ffffffff,2.0,2.0,0.0,0.0
844802bffffffff,30.0,23.0,0.0,0.0
8448059ffffffff,27.0,25.0,0.0,0.0
844805bffffffff,195.0,176.0,0.0,0.0
8448061ffffffff,5.0,3.0,0.0,0.0
8448065ffffffff,37.0,31.0,0.0,0.0
8448067ffffffff,10.0,7.0,0.0,0.0
844806dffffffff,3.0,3.0,0.0,0.0
8448097ffffffff,74.0,36.0,7.0,0.0
84480a5ffffffff,12.0,11.0,1.0,0.0
84480a9ffffffff,10.0,10.0,0.0,0.0
84480adffffffff,1199.0,643.0,21.0,0.0
84480bbffffffff,6.0,5.0,0.0,0.0
84480bdffffffff,2.0,0.0,0.0,0.0
84480d1ffffffff,3.0,3.0,0.0,0.0
84480d3ffffffff,12.0,10.0,0.0,0.0
84480d9ffffffff,7.0,6.0,0.0,0.0
84480dbffffffff,2.0,2.0,0.0,0.0
84480ddffffffff,18.0,15.0,0.0,0.0
84480e1ffffffff,14.0,10.0,0.0,0.0
84480e5ffffffff,17.0,9.0,0.0,0.0
84480edffffffff,9.0,0.0,0.0,0.0
844811bffffffff,1.0,0.0,1.0,0.0
8448141ffffffff,37.0,0.0,37.0,0.0
8448143ffffffff,8.0,0.0,8.0,0.0
8448147ffffffff,23.0,0.0,21.0,0.0
844814bffffffff,42.0,0.0,41.0,0.0
8448155ffffffff,1.0,0.0,1.0,0.0
844815bffffffff,66.0,41.0,17.0,0.0
844818bffffffff,4.0,0.0,4.0,0.0
8448191ffffffff,5.0,0.0,5.0,0.0
8448193ffffffff,7.0,0.0,7.0,0.0
8448195ffffffff,2.0,0.0,2.0,0.0
8448197ffffffff,3.0,0.0,3.0,0.0
8448199ffffffff,8.0,0.0,8.0,0.0
844819dffffffff,21.0,0.0,21.0,0.0
84481c1ffffffff,4.0,0.0,4.0,0.0
84481c5ffffffff,2.0,0.0,2.0,0.0
84481d1ffffffff,2.0,2.0,0.0,0.0
84481d7ffffffff,6.0,4.0,1.0,0.0
84481dbffffffff,15.0,0.0,2.0,0.0
8448233ffffffff,108.0,101.0,0.0,0.0
844823bffffffff,11.0,11.0,0.0,0.0
84482a3ffffffff,7.0,7.0,0.0,0.0
84482adffffffff,33.0,32.0,0.0,0.0
84482b5ffffffff,3.0,3.0,0.0,0.0
84482b7ffffffff,1.0,1.0,0.0,0.0
84482b9ffffffff,4.0,4.0,0.0,0.0
84482e5ffffffff,363.0,346.0,0.0,0.0
84482e7ffffffff,34.0,32.0,0.0,0.0
84482edffffffff,3.0,3.0,0.0,0.0
8448305ffffffff,4.0,4.0,0.0,0.0
8448309ffffffff,7.0,3.0,0.0,0.0
8448323ffffffff,3.0,3.0,0.0,0.0
8448329ffffffff,24.0,24.0,0.0,0.0
844832bffffffff,12.0,4.0,0.0,0.0
8448331ffffffff,40.0,32.0,3.0,0.0
8448333ffffffff,84.0,70.0,3.0,0.0
8448337ffffffff,493.0,123.0,313.0,0.0
844833bffffffff,133.0,119.0,4.0,0.0
844833dffffffff,2.0,2.0,0.0,0.0
8448361ffffffff,1494.0,1164.0,196.0,0.0
8448363ffffffff,1504.0,1334.0,18.0,0.0
8448365ffffffff,126.0,50.0,59.0,0.0
8448367ffffffff,86.0,58.0,19.0,0.0
8448369ffffffff,1566.0,1296.0,38.0,0.0
844836dffffffff,250.0,88.0,137.0,0.0
8448427ffffffff,64.0,52.0,0.0,0.0
8448435ffffffff,49.0,32.0,0.0,0.0
8448437ffffffff,17.0,11.0,0.0,0.0
8448469ffffffff,20.0,18.0,0.0,0.0
84484a5ffffffff,532.0,487.0,0.0,0.0
84484a7ffffffff,131.0,120.0,0.0,0.0
844851bffffffff,2.0,2.0,0.0,0.0
8448527ffffffff,4.0,4.0,0.0,0.0
8448539ffffffff,3.0,0.0,0.0,0.0
8448551ffffffff,1.0,1.0,0.0,0.0
8448553ffffffff,12.0,10.0,0.0,0.0
844855bffffffff,9.0,4.0,0.0,0.0
8448565ffffffff,2.0,0.0,2.0,0.0
8448567ffffffff,3.0,1.0,0.0,0.0
8448583ffffffff,2.0,2.0,0.0,0.0
8448585ffffffff,17.0,17.0,0.0,0.0
8448587ffffffff,3.0,3.0,0.0,0.0
8448591ffffffff,14.0,14.0,0.0,0.0
8448593ffffffff,175.0,165.0,0.0,0.0
8448597ffffffff,29.0,29.0,0.0,0.0
8448599ffffffff,14.0,14.0,0.0,0.0
844859bffffffff,16.0,16.0,0.0,0.0
844859dffffffff,13.0,13.0,0.0,0.0
84485a3ffffffff,27.0,21.0,0.0,0.0
84485a5ffffffff,2.0,2.0,0.0,0.0
84485a7ffffffff,88.0,50.0,0.0,0.0
84485a9ffffffff,1.0,1.0,0.0,0.0
84485abffffffff,10.0,10.0,0.0,0.0
84485b1ffffffff,12.0,12.0,0.0,0.0
84485b3ffffffff,14.0,14.0,0.0,0.0
84485b5ffffffff,34.0,29.0,0.0,0.0
84485b7ffffffff,48.0,38.0,0.0,0.0
84485b9ffffffff,2.0,0.0,0.0,0.0
84485bbffffffff,36.0,36.0,0.0,0.0
84485bdffffffff,94.0,74.0,0.0,0.0
84485c3ffffffff,21.0,21.0,0.0,0.0
84485c7ffffffff,3.0,1.0,0.0,0.0
84485c9ffffffff,25.0,20.0,0.0,0.0
84485d1ffffffff,10.0,3.0,0.0,0.0
84485d3ffffffff,34.0,33.0,0.0,0.0
84485d5ffffffff,73.0,63.0,0.0,0.0
84485ddffffffff,51.0,35.0,0.0,0.0
84485e7ffffffff,18.0,9.0,0.0,0.0
8448715ffffffff,58.0,42.0,0.0,0.0
8448717ffffffff,6.0,3.0,0.0,0.0
8448721ffffffff,4.0,4.0,0.0,0.0
8448723ffffffff,33.0,28.0,0.0,0.0
8448725ffffffff,2.0,2.0,0.0,0.0
844872bffffffff,2.0,2.0,0.0,0.0
8448731ffffffff,35.0,15.0,0.0,0.0
8448733ffffffff,25.0,19.0,0.0,0.0
8448735ffffffff,8.0,5.0,0.0,0.0
844873bffffffff,68.0,66.0,0.0,0.0
8448767ffffffff,4.0,4.0,0.0,0.0
84488d3ffffffff,2.0,0.0,2.0,0.0
84488d9ffffffff,16.0,0.0,15.0,0.0
8448a05ffffffff,10.0,0.0,9.0,0.0
8448a07ffffffff,1.0,0.0,0.0,0.0
8448a21ffffffff,50.0,0.0,49.0,0.0
8448a29ffffffff,201.0,0.0,198.0,0.0
8448a2bffffffff,42.0,0.0,42.0,0.0
8448a2dffffffff,2.0,0.0,2.0,0.0
8448a67ffffffff,18.0,0.0,18.0,0.0
8448ab3ffffffff,15.0,0.0,15.0,0.0
8448ab7ffffffff,517.0,0.0,510.0,0.0
8448c01ffffffff,1.0,0.0,1.0,0.0
8448c03ffffffff,203.0,0.0,195.0,0.0
8448c05ffffffff,16.0,0.0,13.0,0.0
8448c07ffffffff,3.0,0.0,3.0,0.0
8448c09ffffffff,3.0,0.0,3.0,0.0
8448c0bffffffff,54.0,0.0,41.0,0.0
8448c11ffffffff,23.0,0.0,20.0,0.0
8448c13ffffffff,91.0,0.0,90.0,0.0
8448c15ffffffff,25.0,0.0,24.0,0.0
8448c17ffffffff,5.0,0.0,5.0,0.0
8448c19ffffffff,8.0,3.0,3.0,0.0
8448c1bffffffff,5.0,0.0,5.0,0.0
8448c1dffffffff,45.0,0.0,45.0,0.0
8448c25ffffffff,59.0,0.0,59.0,0.0
8448c2bffffffff,1.0,0.0,0.0,0.0
8448c2dffffffff,5.0,0.0,5.0,0.0
8448c31ffffffff,42.0,0.0,42.0,0.0
8448c33ffffffff,6.0,0.0,6.0,0.0
8448c35ffffffff,207.0,0.0,202.0,0.0
8448c39ffffffff,4.0,0.0,1.0,0.0
8448c3bffffffff,1.0,0.0,1.0,0.0
8448c3dffffffff,7.0,0.0,7.0,0.0
8448c47ffffffff,2.0,0.0,2.0,0.0
8448c4bffffffff,1.0,0.0,1.0,0.0
8448c51ffffffff,2.0,0.0,0.0,0.0
8448c57ffffffff,8.0,0.0,8.0,0.0
8448c59ffffffff,3955.0,65.0,3565.0,0.0
8448c5bffffffff,1261.0,15.0,1206.0,0.0
8448c5dffffffff,3.0,0.0,1.0,0.0
8448c61ffffffff,7.0,0.0,6.0,0.0
8448c63ffffffff,15.0,0.0,15.0,0.0
8448c65ffffffff,23.0,0.0,23.0,0.0
8448c67ffffffff,3.0,0.0,3.0,0.0
8448c6dffffffff,37.0,0.0,37.0,0.0
8448c81ffffffff,1.0,0.0,0.0,0.0
8448c89ffffffff,32.0,7.0,7.0,0.0
8448c8bffffffff,25.0,0.0,9.0,0.0
8448c93ffffffff,2.0,0.0,0.0,0.0
8448c97ffffffff,5.0,0.0,1.0,0.0
8448c99ffffffff,47.0,0.0,30.0,0.0
8448c9bffffffff,4.0,0.0,2.0,0.0
8448ca9ffffffff,20.0,0.0,20.0,0.0
8448cadffffffff,26.0,0.0,26.0,0.0
8448cb5ffffffff,2.0,0.0,0.0,0.0
8448cc1ffffffff,104.0,2.0,98.0,0.0
8448cc3ffffffff,3.0,0.0,3.0,0.0
8448cc5ffffffff,422.0,0.0,405.0,0.0
8448cc7ffffffff,12.0,0.0,11.0,0.0
8448cc9ffffffff,1.0,0.0,0.0,0.0
8448ccbffffffff,12.0,0.0,11.0,0.0
8448ccdffffffff,4.0,0.0,4.0,0.0
8448cd1ffffffff,90.0,0.0,90.0,0.0
8448cd3ffffffff,361.0,0.0,347.0,0.0
8448cd5ffffffff,3.0,0.0,3.0,0.0
8448cd7ffffffff,52.0,0.0,6.0,0.0
8448cd9ffffffff,90.0,29.0,0.0,0.0
8448cdbffffffff,54.0,2.0,43.0,0.0
8448cddffffffff,110.0,0.0,107.0,0.0
8448ce9ffffffff,9.0,0.0,9.0,0.0
8448cebffffffff,5.0,0.0,2.0,0.0
8448cedffffffff,12.0,0.0,12.0,0.0
8448d03ffffffff,2.0,0.0,2.0,0.0
8448d11ffffffff,2.0,0.0,2.0,0.0
8448d15ffffffff,2.0,0.0,2.0,0.0
8448d19ffffffff,6.0,0.0,6.0,0.0
8448d1bffffffff,86.0,0.0,86.0,0.0
8448d2bffffffff,3.0,0.0,2.0,0.0
8448d33ffffffff,4.0,0.0,0.0,0.0
8448d35ffffffff,9.0,0.0,1.0,0.0
8448d37ffffffff,90.0,0.0,25.0,0.0
8448d43ffffffff,25.0,0.0,21.0,0.0
8448d4bffffffff,78.0,0.0,76.0,0.0
8448d53ffffffff,106.0,0.0,106.0,0.0
8448d5dffffffff,16.0,0.0,16.0,0.0
8448d63ffffffff,5.0,0.0,5.0,0.0
8448d81ffffffff,11.0,0.0,11.0,0.0
8448d83ffffffff,1963.0,0.0,1943.0,0.0
8448d85ffffffff,129.0,0.0,129.0,0.0
8448d87ffffffff,637.0,0.0,634.0,0.0
8448d89ffffffff,1127.0,0.0,902.0,0.0
8448d8bffffffff,4.0,0.0,2.0,0.0
8448d8dffffffff,1.0,0.0,1.0,0.0
8448d95ffffffff,27.0,0.0,27.0,0.0
8448da1ffffffff,1.0,0.0,0.0,0.0
8448da3ffffffff,70.0,0.0,68.0,0.0
8448da9ffffffff,57.0,0.0,57.0,0.0
8448dabffffffff,200.0,0.0,200.0,0.0
8448db1ffffffff,10.0,0.0,10.0,0.0
8448db3ffffffff,132.0,0.0,131.0,0.0
8448db5ffffffff,231.0,0.0,231.0,0.0
8448db7ffffffff,5.0,0.0,5.0,0.0
8448db9ffffffff,17.0,0.0,17.0,0.0
8448dbbffffffff,21.0,0.0,21.0,0.0
8448dbdffffffff,74.0,0.0,73.0,0.0
8448dc1ffffffff,1.0,0.0,1.0,0.0
8448dc3ffffffff,43.0,0.0,31.0,0.0
8448dc5ffffffff,6.0,0.0,6.0,0.0
8448dc7ffffffff,24.0,0.0,16.0,0.0
8448dcbffffffff,3.0,0.0,3.0,0.0
8448dcdffffffff,1.0,0.0,1.0,0.0
8448dd1ffffffff,2.0,0.0,2.0,0.0
8448dd3ffffffff,22.0,0.0,22.0,0.0
8448dd5ffffffff,13.0,0.0,9.0,0.0
8448dd7ffffffff,4.0,0.0,4.0,0.0
8448ddbffffffff,27.0,0.0,27.0,0.0
8448de3ffffffff,4.0,0.0,4.0,0.0
8448e01ffffffff,6.0,0.0,6.0,0.0
8448e07ffffffff,10.0,0.0,10.0,0.0
8448e09ffffffff,4.0,0.0,0.0,0.0
8448e0bffffffff,2.0,0.0,0.0,0.0
8448e0dffffffff,1.0,0.0,1.0,0.0
8448e13ffffffff,44.0,25.0,0.0,0.0
8448e15ffffffff,3.0,2.0,1.0,0.0
8448e17ffffffff,1.0,0.0,0.0,0.0
8448e19ffffffff,4.0,0.0,0.0,0.0
8448e1bffffffff,6.0,0.0,0.0,0.0
8448e2bffffffff,2.0,0.0,2.0,0.0
8448e33ffffffff,10.0,2.0,0.0,0.0
8448e37ffffffff,76.0,0.0,33.0,0.0
8448e41ffffffff,1.0,1.0,0.0,0.0
8448e49ffffffff,34.0,23.0,1.0,0.0
8448e4bffffffff,10.0,5.0,0.0,0.0
8448e4dffffffff,52.0,0.0,42.0,0.0
8448e53ffffffff,55.0,20.0,0.0,0.0
8448e55ffffffff,11.0,11.0,0.0,0.0
8448e57ffffffff,5.0,2.0,0.0,0.0
8448e59ffffffff,10.0,8.0,0.0,0.0
8448e5bffffffff,9.0,4.0,0.0,0.0
8448e5dffffffff,3.0,3.0,0.0,0.0
8448e61ffffffff,7.0,0.0,5.0,0.0
8448e63ffffffff,58.0,0.0,54.0,0.0
8448e69ffffffff,5.0,0.0,5.0,0.0
8448e6bffffffff,5.0,0.0,4.0,0.0
8448e81ffffffff,58.0,29.0,0.0,0.0
8448e83ffffffff,15.0,5.0,0.0,0.0
8448e85ffffffff,5937.0,630.0,4461.0,0.0
8448e87ffffffff,16.0,11.0,0.0,0.0
8448e89ffffffff,30.0,22.0,0.0,0.0
8448e8dffffffff,2727.0,1064.0,813.0,0.0
8448e91ffffffff,9.0,5.0,0.0,0.0
8448e93ffffffff,38.0,22.0,0.0,0.0
8448e95ffffffff,16.0,12.0,0.0,0.0
8448e97ffffffff,116.0,68.0,0.0,0.0
8448e99ffffffff,24.0,15.0,0.0,0.0
8448e9bffffffff,30.0,19.0,0.0,0.0
8448e9dffffffff,4.0,0.0,0.0,0.0
8448ea1ffffffff,356.0,0.0,353.0,0.0
8448ea3ffffffff,1.0,0.0,0.0,0.0
8448ea5ffffffff,7.0,6.0,0.0,0.0
8448ea7ffffffff,1.0,0.0,1.0,0.0
8448ea9ffffffff,19.0,10.0,1.0,0.0
8448eabffffffff,43.0,27.0,0.0,0.0
8448eadffffffff,264.0,2.0,253.0,0.0
8448eb1ffffffff,96.0,51.0,0.0,0.0
8448eb3ffffffff,242.0,114.0,2.0,0.0
8448eb5ffffffff,252.0,1.0,200.0,0.0
8448eb7ffffffff,87.0,1.0,77.0,0.0
8448eb9ffffffff,52.0,52.0,0.0,0.0
8448ebbffffffff,200.0,93.0,0.0,0.0
8448ebdffffffff,8.0,5.0,0.0,0.0
8448ec3ffffffff,13.0,11.0,0.0,0.0
8448ec5ffffffff,4.0,3.0,1.0,0.0
8448ec7ffffffff,1700.0,1283.0,0.0,0.0
8448ecdffffffff,2.0,1.0,0.0,0.0
8448ed1ffffffff,2.0,0.0,0.0,0.0
8448ed3ffffffff,79.0,46.0,0.0,0.0
8448ee1ffffffff,509.0,339.0,33.0,0.0
8448ee3ffffffff,145.0,85.0,5.0,0.0
8448ee5ffffffff,50.0,32.0,10.0,0.0
8448ee7ffffffff,28.0,9.0,6.0,0.0
8448ee9ffffffff,2804.0,209.0,2167.0,0.0
8448eebffffffff,1412.0,756.0,182.0,0.0
8448eedffffffff,1.0,1.0,0.0,0.0
8448f31ffffffff,2.0,0.0,2.0,0.0
8448f33ffffffff,2.0,0.0,2.0,0.0
8448f37ffffffff,6.0,0.0,6.0,0.0
8448f3dffffffff,4.0,0.0,4.0,0.0
8448f65ffffffff,4.0,0.0,3.0,0.0
8448f67ffffffff,3.0,0.0,3.0,0.0
8449801ffffffff,171.0,0.0,170.0,0.0
8449809ffffffff,33.0,7.0,26.0,0.0
844980bffffffff,12.0,0.0,12.0,0.0
844980dffffffff,17.0,0.0,13.0,0.0
8449815ffffffff,6.0,0.0,2.0,0.0
8449821ffffffff,2.0,0.0,2.0,0.0
8449827ffffffff,3.0,0.0,3.0,0.0
8449829ffffffff,19.0,0.0,19.0,0.0
844982bffffffff,14.0,0.0,14.0,0.0
844982dffffffff,8.0,0.0,8.0,0.0
8449831ffffffff,6.0,0.0,6.0,0.0
8449833ffffffff,2.0,0.0,2.0,0.0
8449835ffffffff,10.0,0.0,10.0,0.0
8449839ffffffff,3.0,0.0,3.0,0.0
844983bffffffff,4.0,0.0,3.0,0.0
844983dffffffff,1.0,0.0,1.0,0.0
8449853ffffffff,3.0,0.0,3.0,0.0
8449855ffffffff,20.0,0.0,15.0,0.0
8449857ffffffff,10.0,0.0,10.0,0.0
8449861ffffffff,140.0,0.0,138.0,0.0
8449863ffffffff,43.0,0.0,40.0,0.0
8449865ffffffff,135.0,0.0,131.0,0.0
8449867ffffffff,11.0,0.0,11.0,0.0
8449869ffffffff,11.0,0.0,11.0,0.0
844986bffffffff,2.0,0.0,2.0,0.0
844986dffffffff,51.0,0.0,45.0,0.0
8449881ffffffff,6.0,0.0,6.0,0.0
8449885ffffffff,3.0,0.0,3.0,0.0
8449887ffffffff,1.0,0.0,1.0,0.0
8449889ffffffff,10.0,0.0,10.0,0.0
844988dffffffff,29.0,0.0,29.0,0.0
8449893ffffffff,4.0,0.0,4.0,0.0
84498c7ffffffff,12.0,0.0,12.0,0.0
84498c9ffffffff,28.0,4.0,20.0,0.0
84498d3ffffffff,1.0,1.0,0.0,0.0
84498d9ffffffff,2.0,2.0,0.0,0.0
84498dbffffffff,5.0,0.0,5.0,0.0
84498e3ffffffff,2.0,0.0,2.0,0.0
8449901ffffffff,26.0,0.0,26.0,0.0
8449903ffffffff,22.0,0.0,22.0,0.0
8449909ffffffff,2.0,0.0,2.0,0.0
844990bffffffff,27.0,0.0,27.0,0.0
844990dffffffff,13.0,0.0,13.0,0.0
8449911ffffffff,11.0,0.0,11.0,0.0
8449913ffffffff,5.0,0.0,5.0,0.0
8449917ffffffff,8.0,0.0,8.0,0.0
8449919ffffffff,11.0,0.0,11.0,0.0
844991dffffffff,32.0,0.0,31.0,0.0
844993bffffffff,3.0,0.0,3.0,0.0
8449943ffffffff,10.0,0.0,10.0,0.0
8449945ffffffff,6.0,0.0,6.0,0.0
844994bffffffff,2.0,0.0,2.0,0.0
8449951ffffffff,52.0,0.0,52.0,0.0
8449953ffffffff,2.0,0.0,2.0,0.0
8449957ffffffff,2.0,0.0,2.0,0.0
8449959ffffffff,1393.0,0.0,1371.0,0.0
844995bffffffff,280.0,0.0,278.0,0.0
844995dffffffff,46.0,0.0,46.0,0.0
8449961ffffffff,109.0,0.0,109.0,0.0
8449963ffffffff,2022.0,0.0,2011.0,0.0
8449965ffffffff,1.0,0.0,0.0,0.0
8449969ffffffff,60.0,0.0,59.0,0.0
844996bffffffff,149.0,0.0,149.0,0.0
8449981ffffffff,5.0,0.0,5.0,0.0
8449987ffffffff,7.0,0.0,7.0,0.0
844998dffffffff,1.0,0.0,1.0,0.0
84499b1ffffffff,3.0,0.0,3.0,0.0
84499bbffffffff,3.0,0.0,3.0,0.0
84499c1ffffffff,2.0,0.0,2.0,0.0
84499c5ffffffff,27.0,0.0,27.0,0.0
84499c9ffffffff,5.0,0.0,5.0,0.0
84499cdffffffff,24.0,0.0,24.0,0.0
84499ddffffffff,6.0,0.0,6.0,0.0
8449a17ffffffff,1.0,1.0,0.0,0.0
8449a21ffffffff,7.0,7.0,0.0,0.0
8449a23ffffffff,21.0,21.0,0.0,0.0
8449a27ffffffff,6.0,5.0,0.0,0.0
8449a2bffffffff,40.0,37.0,0.0,0.0
8449a3dffffffff,29.0,24.0,0.0,0.0
8449a81ffffffff,87.0,14.0,62.0,0.0
8449a83ffffffff,26.0,8.0,1.0,0.0
8449a85ffffffff,399.0,96.0,207.0,0.0
8449a87ffffffff,8.0,4.0,4.0,0.0
8449a89ffffffff,98.0,78.0,0.0,0.0
8449a8bffffffff,51.0,34.0,2.0,0.0
8449a8dffffffff,172.0,115.0,10.0,0.0
8449a91ffffffff,681.0,407.0,60.0,0.0
8449a93ffffffff,319.0,239.0,21.0,0.0
8449a95ffffffff,7.0,1.0,6.0,0.0
8449a97ffffffff,357.0,295.0,26.0,0.0
8449a99ffffffff,3.0,2.0,0.0,0.0
8449a9bffffffff,62.0,52.0,0.0,0.0
8449a9dffffffff,2.0,1.0,0.0,0.0
8449aa1ffffffff,64.0,0.0,64.0,0.0
8449aa3ffffffff,171.0,4.0,159.0,0.0
8449aa7ffffffff,17.0,3.0,12.0,0.0
8449aa9ffffffff,13.0,4.0,9.0,0.0
8449aabffffffff,33.0,0.0,33.0,0.0
8449ab1ffffffff,156.0,17.0,125.0,0.0
8449ab3ffffffff,12.0,0.0,12.0,0.0
8449ab5ffffffff,97.0,10.0,81.0,0.0
8449ab7ffffffff,3.0,2.0,0.0,0.0
8449ab9ffffffff,1.0,0.0,1.0,0.0
8449abbffffffff,6.0,6.0,0.0,0.0
8449abdffffffff,5.0,5.0,0.0,0.0
8449ac7ffffffff,8.0,7.0,0.0,0.0
8449ad5ffffffff,13.0,5.0,0.0,0.0
8449ad7ffffffff,25.0,23.0,2.0,0.0
8449ae3ffffffff,51.0,27.0,9.0,0.0
8449ae9ffffffff,1.0,1.0,0.0,0.0
8449b03ffffffff,2.0,2.0,0.0,0.0
8449b0bffffffff,8.0,5.0,0.0,0.0
8449b19ffffffff,87.0,12.0,70.0,0.0
8449b1dffffffff,36.0,1.0,30.0,0.0
8449b2bffffffff,5.0,0.0,5.0,0.0
8449b2dffffffff,6.0,0.0,0.0,0.0
8449b31ffffffff,5.0,0.0,5.0,0.0
8449b33ffffffff,245.0,0.0,236.0,0.0
8449b37ffffffff,56.0,0.0,56.0,0.0
8449b3dffffffff,3.0,0.0,0.0,0.0
8449b53ffffffff,12.0,9.0,3.0,0.0
8449b55ffffffff,14.0,14.0,0.0,0.0
8449b57ffffffff,46.0,4.0,35.0,0.0
8449b67ffffffff,4.0,0.0,0.0,0.0
846d141ffffffff,2.0,0.0,0.0,0.0
846d149ffffffff,1.0,0.0,0.0,0.0
846d159ffffffff,10.0,0.0,0.0,0.0
846d15dffffffff,2.0,0.0,0.0,0.0
846d305ffffffff,6.0,0.0,0.0,0.0
846d325ffffffff,1.0,0.0,0.0,0.0
846d32bffffffff,11.0,0.0,0.0,0.0
846d333ffffffff,2.0,0.0,0.0,0.0
846d335ffffffff,38.0,0.0,0.0,0.0
846d337ffffffff,166.0,0.0,0.0,0.0
846d369ffffffff,2.0,0.0,2.0,0.0
846d36dffffffff,65.0,0.0,62.0,0.0
