cell_id,Vireo chivi,Vireo chivi [agilis Group],Vireo chivi chivi/diversus
84b250dffffffff,10.0,0.0,0.0
84b251bffffffff,14.0,0.0,0.0
84b2523ffffffff,2.0,0.0,0.0
84b2533ffffffff,1.0,0.0,0.0
84b2557ffffffff,11.0,0.0,0.0
84b2563ffffffff,3.0,0.0,0.0
84b2585ffffffff,2.0,0.0,0.0
84b2589ffffffff,21.0,0.0,0.0
84b258dffffffff,2.0,0.0,0.0
84b2591ffffffff,19.0,0.0,0.0
84b2599ffffffff,4.0,0.0,0.0
84b25c1ffffffff,9.0,0.0,0.0
84b25c3ffffffff,5.0,0.0,0.0
84b25c7ffffffff,11.0,0.0,0.0
84b25cbffffffff,11.0,0.0,0.0
84b25cdffffffff,48.0,0.0,0.0
84b25d1ffffffff,4.0,0.0,0.0
84b25d3ffffffff,2.0,0.0,0.0
84b25d5ffffffff,41.0,0.0,0.0
84b25d7ffffffff,3.0,0.0,0.0
84b25ddffffffff,11.0,0.0,0.0
84b25e1ffffffff,4.0,0.0,0.0
84b25e3ffffffff,40.0,0.0,0.0
84b25ebffffffff,3.0,0.0,0.0
84b2603ffffffff,1.0,0.0,0.0
84b2623ffffffff,3.0,0.0,0.0
84b262bffffffff,5.0,0.0,0.0
84b262dffffffff,29.0,0.0,0.0
84b2633ffffffff,8.0,0.0,0.0
84b263dffffffff,1.0,0.0,0.0
84b2655ffffffff,6.0,0.0,0.0
84b265dffffffff,3.0,0.0,0.0
84b2661ffffffff,2.0,0.0,0.0
84b2665ffffffff,9.0,0.0,0.0
84b2667ffffffff,2.0,0.0,0.0
84b2683ffffffff,3.0,0.0,0.0
84b268bffffffff,1.0,0.0,0.0
84b268dffffffff,2.0,0.0,0.0
84b2699ffffffff,10.0,0.0,0.0
84b269bffffffff,4.0,0.0,0.0
84b269dffffffff,3.0,0.0,0.0
84b26adffffffff,7.0,0.0,0.0
84b26d7ffffffff,26.0,0.0,0.0
84b26d9ffffffff,5.0,0.0,0.0
84b26ddffffffff,1.0,0.0,0.0
84b2701ffffffff,14.0,0.0,0.0
84b2703ffffffff,2.0,0.0,0.0
84b2705ffffffff,3.0,0.0,0.0
84b2709ffffffff,7.0,0.0,0.0
84b270bffffffff,13.0,0.0,0.0
84b270dffffffff,3.0,0.0,0.0
84b2715ffffffff,2.0,0.0,0.0
84b2719ffffffff,5.0,0.0,0.0
84b271dffffffff,6.0,0.0,0.0
84b2723ffffffff,14.0,0.0,0.0
84b2741ffffffff,22.0,0.0,0.0
84b2747ffffffff,1.0,0.0,0.0
84b2749ffffffff,168.0,0.0,0.0
84b274bffffffff,4.0,0.0,0.0
84b2753ffffffff,2.0,0.0,0.0
84b2757ffffffff,25.0,0.0,0.0
84b275bffffffff,38.0,0.0,0.0
84b275dffffffff,2.0,0.0,0.0
84b276dffffffff,3.0,0.0,0.0
84b3241ffffffff,3.0,0.0,0.0
84b3243ffffffff,4.0,0.0,0.0
84b324bffffffff,17.0,0.0,0.0
84b3251ffffffff,2.0,0.0,0.0
84b3253ffffffff,35.0,0.0,0.0
84b3259ffffffff,2.0,0.0,0.0
84b325bffffffff,6.0,0.0,0.0
84b32c9ffffffff,3.0,0.0,0.0
84b32dbffffffff,7.0,0.0,0.0
84b3405ffffffff,1.0,0.0,0.0
84b3409ffffffff,2.0,0.0,0.0
84b340dffffffff,19.0,0.0,0.0
84b3415ffffffff,2.0,0.0,0.0
84b3421ffffffff,42.0,0.0,0.0
84b3423ffffffff,45.0,0.0,0.0
84b3425ffffffff,473.0,0.0,0.0
84b3427ffffffff,23.0,0.0,0.0
84b3429ffffffff,18.0,0.0,0.0
84b342bffffffff,21.0,0.0,0.0
84b342dffffffff,4.0,0.0,0.0
84b3435ffffffff,11.0,0.0,0.0
84b3439ffffffff,3.0,0.0,0.0
84b343bffffffff,20.0,0.0,0.0
84b343dffffffff,5.0,0.0,0.0
84b3445ffffffff,13.0,0.0,0.0
84b3447ffffffff,3.0,0.0,0.0
84b3457ffffffff,2.0,0.0,0.0
84b3461ffffffff,13.0,0.0,0.0
84b3463ffffffff,11.0,0.0,0.0
84b3467ffffffff,6.0,0.0,0.0
84b346dffffffff,25.0,0.0,0.0
84b3481ffffffff,1.0,0.0,0.0
84b3487ffffffff,1.0,0.0,0.0
84b3491ffffffff,6.0,0.0,0.0
84b3499ffffffff,2.0,0.0,0.0
84b349dffffffff,5.0,0.0,0.0
84b34a5ffffffff,9.0,0.0,0.0
84b34b1ffffffff,29.0,0.0,0.0
84b34b3ffffffff,4.0,0.0,0.0
84b34b9ffffffff,34.0,0.0,0.0
84b34bdffffffff,23.0,0.0,0.0
84b34c5ffffffff,4.0,0.0,0.0
84b34c7ffffffff,20.0,0.0,0.0
84b34cdffffffff,2.0,0.0,0.0
84b34d3ffffffff,2.0,0.0,0.0
84b34d7ffffffff,5.0,0.0,0.0
84b34dbffffffff,11.0,0.0,0.0
84b34e9ffffffff,2.0,0.0,0.0
84b34edffffffff,2.0,0.0,0.0
84b3511ffffffff,160.0,0.0,0.0
84b3513ffffffff,185.0,0.0,0.0
84b3515ffffffff,1.0,0.0,0.0
84b3519ffffffff,2.0,0.0,0.0
84b351bffffffff,35.0,0.0,0.0
84b3583ffffffff,3.0,0.0,0.0
84b3585ffffffff,13.0,0.0,0.0
84b3589ffffffff,62.0,0.0,0.0
84b35a1ffffffff,5.0,0.0,0.0
84b35a3ffffffff,16.0,0.0,0.0
84b35a9ffffffff,6.0,0.0,0.0
84b35adffffffff,3.0,0.0,0.0
84b35b5ffffffff,72.0,0.0,0.0
84b35b9ffffffff,4.0,0.0,0.0
84b35bdffffffff,62.0,0.0,0.0
84b35c1ffffffff,8.0,0.0,0.0
84b35c3ffffffff,7.0,0.0,0.0
84b35c5ffffffff,90.0,0.0,0.0
84b35c7ffffffff,49.0,0.0,0.0
84b35c9ffffffff,188.0,0.0,0.0
84b35cbffffffff,3.0,0.0,0.0
84b35cdffffffff,21.0,0.0,0.0
84b35d3ffffffff,8.0,0.0,0.0
84b35d5ffffffff,2.0,0.0,0.0
84b35d9ffffffff,4.0,0.0,0.0
84b35ddffffffff,1.0,0.0,0.0
84b35e1ffffffff,71.0,0.0,0.0
84b35e3ffffffff,37.0,0.0,0.0
84b35e7ffffffff,15.0,0.0,0.0
84b35e9ffffffff,171.0,0.0,0.0
84b35ebffffffff,18.0,0.0,0.0
84b35edffffffff,11.0,0.0,0.0
84b3603ffffffff,5.0,0.0,0.0
84b360bffffffff,5.0,0.0,0.0
84b3611ffffffff,16.0,0.0,0.0
84b3615ffffffff,3.0,0.0,0.0
84b3617ffffffff,9.0,0.0,0.0
84b3627ffffffff,1.0,0.0,0.0
84b3629ffffffff,2.0,0.0,0.0
84b3633ffffffff,7.0,0.0,0.0
84b3661ffffffff,3.0,0.0,0.0
84b3663ffffffff,2.0,0.0,0.0
84b3665ffffffff,6.0,0.0,0.0
84b3669ffffffff,2.0,0.0,0.0
84b366dffffffff,6.0,0.0,0.0
84b3683ffffffff,9.0,0.0,0.0
84b3689ffffffff,3.0,0.0,0.0
84b368bffffffff,21.0,0.0,0.0
84b3695ffffffff,5.0,0.0,0.0
84b3699ffffffff,57.0,0.0,0.0
84b369bffffffff,6.0,0.0,0.0
84b36adffffffff,10.0,0.0,0.0
84b36b5ffffffff,3.0,0.0,0.0
84b36c3ffffffff,4.0,0.0,0.0
84b36d3ffffffff,1.0,0.0,0.0
84b36d5ffffffff,56.0,0.0,0.0
84b36d7ffffffff,16.0,0.0,0.0
84b36dbffffffff,2.0,0.0,0.0
84b371bffffffff,1.0,0.0,0.0
84c21b1ffffffff,1.0,0.0,0.0
84c21b3ffffffff,1.0,0.0,0.0
84c21d9ffffffff,2.0,0.0,0.0
84c22a1ffffffff,3.0,0.0,3.0
84c2c03ffffffff,1.0,0.0,0.0
84c2c11ffffffff,2.0,0.0,0.0
84c2c15ffffffff,2.0,0.0,0.0
84c2c17ffffffff,7.0,0.0,0.0
84c2c19ffffffff,15.0,0.0,0.0
84c2c1dffffffff,12.0,0.0,0.0
84c2c23ffffffff,6.0,0.0,0.0
84c2c41ffffffff,13.0,0.0,0.0
84c2c49ffffffff,4.0,0.0,0.0
84c2c4bffffffff,2.0,0.0,0.0
84c2c53ffffffff,13.0,0.0,0.0
84c2c5bffffffff,29.0,0.0,0.0
84c2c8dffffffff,2.0,0.0,0.0
84c2c95ffffffff,7.0,0.0,0.0
84c2c97ffffffff,45.0,0.0,0.0
84c2c99ffffffff,2.0,0.0,0.0
84c2ca5ffffffff,4.0,0.0,0.0
84c2ca7ffffffff,12.0,0.0,0.0
84c2cabffffffff,9.0,0.0,0.0
84c2cadffffffff,22.0,0.0,0.0
84c2cb1ffffffff,16.0,0.0,0.0
84c2cb5ffffffff,17.0,0.0,0.0
84c2cb9ffffffff,3.0,0.0,0.0
84c2cbbffffffff,4.0,0.0,0.0
84c2cbdffffffff,20.0,0.0,0.0
84c2cc1ffffffff,2.0,0.0,0.0
84c2ccdffffffff,9.0,0.0,0.0
84c2cd1ffffffff,2.0,0.0,0.0
84c2cd3ffffffff,15.0,0.0,0.0
84c2cd9ffffffff,2.0,0.0,0.0
84c2cdbffffffff,23.0,0.0,0.0
84c2ce1ffffffff,30.0,0.0,0.0
84c2ce7ffffffff,3.0,0.0,0.0
84c2cedffffffff,11.0,0.0,0.0
84c2d01ffffffff,2.0,0.0,0.0
84c2d03ffffffff,29.0,0.0,0.0
84c2d05ffffffff,2.0,0.0,0.0
84c2d0dffffffff,4.0,0.0,0.0
84c2d21ffffffff,2.0,0.0,0.0
84c2d31ffffffff,2.0,0.0,0.0
84c2d37ffffffff,2.0,0.0,0.0
84c2d3dffffffff,2.0,0.0,0.0
84c2d43ffffffff,33.0,0.0,0.0
84c2d45ffffffff,21.0,0.0,0.0
84c2d49ffffffff,10.0,0.0,0.0
84c2d4bffffffff,22.0,0.0,0.0
84c2d4dffffffff,8.0,0.0,0.0
84c2d55ffffffff,2.0,0.0,0.0
84c2d5dffffffff,2.0,0.0,0.0
84c2d63ffffffff,10.0,0.0,0.0
84c2d69ffffffff,2.0,0.0,0.0
84c2d6bffffffff,6.0,0.0,0.0
84c2d81ffffffff,1.0,0.0,0.0
84c2d85ffffffff,50.0,0.0,0.0
84c2d8dffffffff,3.0,0.0,0.0
84c2d93ffffffff,63.0,0.0,0.0
84c2d9bffffffff,2.0,0.0,0.0
84c2dbbffffffff,3.0,0.0,0.0
84c2dddffffffff,2.0,0.0,0.0
84c2e07ffffffff,7.0,0.0,0.0
84c2e0bffffffff,1.0,0.0,0.0
84c2e17ffffffff,17.0,0.0,0.0
84c2e1bffffffff,7.0,0.0,0.0
84c2e1dffffffff,1.0,0.0,0.0
84c2e21ffffffff,108.0,0.0,0.0
84c2e23ffffffff,296.0,0.0,0.0
84c2e2bffffffff,11.0,0.0,0.0
84c2e2dffffffff,44.0,0.0,0.0
84c2e31ffffffff,1435.0,0.0,0.0
84c2e33ffffffff,91.0,0.0,0.0
84c2e35ffffffff,10.0,0.0,0.0
84c2e37ffffffff,14.0,0.0,0.0
84c2e39ffffffff,71.0,0.0,0.0
84c2e3bffffffff,34.0,0.0,0.0
84c2e3dffffffff,78.0,0.0,0.0
84c2e67ffffffff,1.0,0.0,0.0
84c2e85ffffffff,15.0,0.0,0.0
84c2e87ffffffff,6.0,0.0,0.0
84c2ea1ffffffff,5.0,0.0,0.0
84c2ea9ffffffff,1.0,0.0,0.0
84c2eadffffffff,2.0,0.0,0.0
84c2eb7ffffffff,1.0,0.0,0.0
84c2eb9ffffffff,2.0,0.0,0.0
84c2ebbffffffff,13.0,0.0,0.0
84c2ecdffffffff,2.0,0.0,0.0
84c2ee3ffffffff,7.0,0.0,0.0
84c2ee5ffffffff,3.0,0.0,0.0
84c2eedffffffff,2.0,0.0,0.0
84c2f11ffffffff,35.0,0.0,0.0
84c2f15ffffffff,52.0,0.0,0.0
84c2f17ffffffff,7.0,0.0,0.0
84c2f23ffffffff,29.0,0.0,0.0
84c2f27ffffffff,2.0,0.0,0.0
84c2f2bffffffff,16.0,0.0,0.0
84c2f31ffffffff,19.0,0.0,0.0
84c2f33ffffffff,2.0,0.0,0.0
84c2f35ffffffff,28.0,0.0,1.0
84c2f37ffffffff,46.0,0.0,0.0
84c2f39ffffffff,7.0,0.0,0.0
84c2f3dffffffff,50.0,0.0,0.0
