cell_id,Mergus merganser,Mergus merganser merganser/orientalis,Mergus merganser americanus
841f815ffffffff,2.0,0.0,0.0
841f817ffffffff,45.0,4.0,0.0
841f81bffffffff,9.0,0.0,0.0
841f81dffffffff,19.0,1.0,0.0
841f821ffffffff,2.0,0.0,0.0
841f823ffffffff,232.0,20.0,0.0
841f827ffffffff,256.0,16.0,0.0
841f829ffffffff,10.0,0.0,0.0
841f82bffffffff,3.0,0.0,0.0
841f831ffffffff,31.0,0.0,0.0
841f833ffffffff,235.0,18.0,0.0
841f835ffffffff,46.0,2.0,0.0
841f837ffffffff,18.0,1.0,0.0
841f839ffffffff,281.0,18.0,0.0
841f83bffffffff,278.0,8.0,0.0
841f83dffffffff,42.0,0.0,0.0
841f849ffffffff,4.0,0.0,0.0
841f84bffffffff,2.0,0.0,0.0
841f853ffffffff,54.0,2.0,0.0
841f857ffffffff,92.0,0.0,0.0
841f881ffffffff,26.0,5.0,0.0
841f883ffffffff,27.0,9.0,0.0
841f887ffffffff,12.0,12.0,0.0
841f889ffffffff,113.0,11.0,0.0
841f88bffffffff,49.0,16.0,0.0
841f88dffffffff,4.0,0.0,0.0
841f891ffffffff,4.0,0.0,0.0
841f893ffffffff,2.0,0.0,0.0
841f899ffffffff,89.0,49.0,0.0
841f89bffffffff,10.0,1.0,0.0
841f89dffffffff,6.0,0.0,0.0
841f8adffffffff,2.0,0.0,0.0
841f8c1ffffffff,30.0,4.0,0.0
841f8c3ffffffff,6.0,0.0,0.0
841f8c5ffffffff,12.0,0.0,0.0
841f8c9ffffffff,2.0,0.0,0.0
841f8cbffffffff,72.0,0.0,0.0
841f8d1ffffffff,311.0,166.0,0.0
841f8d3ffffffff,54.0,14.0,0.0
841f8d5ffffffff,77.0,4.0,0.0
841f8d7ffffffff,106.0,24.0,0.0
841f8d9ffffffff,7.0,0.0,0.0
841f8dbffffffff,11.0,8.0,0.0
841f8ddffffffff,4.0,2.0,0.0
841f8e1ffffffff,58.0,16.0,0.0
841f8e5ffffffff,44.0,5.0,0.0
841f8e7ffffffff,2.0,0.0,0.0
841f8e9ffffffff,267.0,7.0,0.0
841f8ebffffffff,172.0,31.0,0.0
841f8edffffffff,158.0,7.0,0.0
841f911ffffffff,22.0,22.0,0.0
841f913ffffffff,41.0,32.0,0.0
841f917ffffffff,51.0,32.0,0.0
841f91bffffffff,205.0,39.0,0.0
841f931ffffffff,1.0,0.0,0.0
841f985ffffffff,1.0,0.0,0.0
841f98bffffffff,13.0,0.0,0.0
841f991ffffffff,2.0,0.0,0.0
841f999ffffffff,33.0,0.0,0.0
841f99dffffffff,2.0,0.0,0.0
841f9c9ffffffff,70.0,9.0,0.0
841f9cbffffffff,13.0,0.0,0.0
841f9cdffffffff,71.0,66.0,0.0
841f9d3ffffffff,2.0,0.0,0.0
841f9d5ffffffff,3.0,0.0,0.0
841f9d7ffffffff,100.0,4.0,0.0
841f9d9ffffffff,10.0,0.0,0.0
841fa01ffffffff,4.0,0.0,0.0
841fa09ffffffff,3.0,0.0,0.0
841fa11ffffffff,12.0,0.0,0.0
841fa13ffffffff,2.0,0.0,0.0
841fa15ffffffff,2.0,0.0,0.0
841fa17ffffffff,1.0,0.0,0.0
841fa19ffffffff,3.0,0.0,0.0
841fa1dffffffff,2.0,0.0,0.0
841fa2bffffffff,2.0,2.0,0.0
841fa31ffffffff,9.0,0.0,0.0
841fa35ffffffff,2.0,0.0,0.0
841fa3bffffffff,1.0,0.0,0.0
841fa43ffffffff,6.0,2.0,0.0
841fa45ffffffff,1.0,0.0,0.0
841fa49ffffffff,8.0,2.0,0.0
841fa4dffffffff,7.0,0.0,0.0
841fa51ffffffff,5.0,0.0,0.0
841fa53ffffffff,4.0,0.0,0.0
841fa55ffffffff,12.0,8.0,0.0
841fa57ffffffff,4.0,0.0,0.0
841fa59ffffffff,24.0,2.0,0.0
841fa5bffffffff,16.0,0.0,0.0
841fa5dffffffff,1.0,0.0,0.0
841fa69ffffffff,1.0,1.0,0.0
841fa6dffffffff,12.0,0.0,0.0
841fa81ffffffff,4.0,0.0,0.0
841fa83ffffffff,59.0,0.0,0.0
841fa85ffffffff,10.0,0.0,0.0
841fa8dffffffff,28.0,0.0,0.0
841fa91ffffffff,1.0,0.0,0.0
841fa93ffffffff,2.0,0.0,0.0
841fa95ffffffff,50.0,2.0,0.0
841fa97ffffffff,1.0,0.0,0.0
841fa9bffffffff,2.0,0.0,0.0
841faa1ffffffff,2.0,0.0,0.0
841faa5ffffffff,4.0,0.0,0.0
841faa7ffffffff,168.0,2.0,0.0
841faadffffffff,15.0,0.0,0.0
841fab1ffffffff,32.0,0.0,0.0
841fab3ffffffff,11.0,0.0,0.0
841fab5ffffffff,3.0,2.0,0.0
841fab7ffffffff,25.0,3.0,0.0
841fab9ffffffff,8.0,0.0,0.0
841fabbffffffff,10.0,0.0,0.0
841fac5ffffffff,1.0,0.0,0.0
841fac7ffffffff,4.0,0.0,0.0
841facbffffffff,2.0,0.0,0.0
841fad3ffffffff,2.0,0.0,0.0
841fadbffffffff,21.0,5.0,0.0
841faddffffffff,5.0,0.0,0.0
841fae1ffffffff,44.0,0.0,0.0
841fae3ffffffff,73.0,0.0,0.0
841fae7ffffffff,13.0,2.0,0.0
841fae9ffffffff,2.0,0.0,0.0
841faebffffffff,6.0,0.0,0.0
841faedffffffff,3.0,0.0,0.0
841fb0bffffffff,2.0,0.0,0.0
841fb0dffffffff,4.0,0.0,0.0
841fb11ffffffff,38.0,2.0,0.0
841fb13ffffffff,28.0,0.0,0.0
841fb15ffffffff,13.0,0.0,0.0
841fb17ffffffff,44.0,4.0,0.0
841fb47ffffffff,8.0,0.0,0.0
841fb5bffffffff,1.0,0.0,0.0
841fb67ffffffff,1.0,0.0,0.0
8420163ffffffff,2.0,0.0,0.0
8420187ffffffff,4.0,0.0,0.0
84201b7ffffffff,1.0,0.0,0.0
8420455ffffffff,1.0,0.0,0.0
8420485ffffffff,6.0,0.0,0.0
8420497ffffffff,1.0,0.0,0.0
842049bffffffff,2.0,2.0,0.0
84204a1ffffffff,2.0,0.0,0.0
84204a5ffffffff,11.0,0.0,0.0
84204adffffffff,2.0,0.0,0.0
84204b9ffffffff,7.0,0.0,0.0
84204bbffffffff,2.0,0.0,0.0
8420591ffffffff,2.0,0.0,0.0
842068bffffffff,4.0,0.0,0.0
8420803ffffffff,4.0,0.0,0.0
8420833ffffffff,5.0,0.0,0.0
8420845ffffffff,2.0,0.0,0.0
8420885ffffffff,2.0,0.0,0.0
8420887ffffffff,2.0,0.0,0.0
842088bffffffff,4.0,0.0,0.0
842088dffffffff,2.0,0.0,0.0
84208a9ffffffff,2.0,0.0,0.0
84208c7ffffffff,2.0,0.0,0.0
84208e1ffffffff,1.0,0.0,0.0
8420a8dffffffff,2.0,0.0,0.0
8420ac1ffffffff,2.0,0.0,0.0
8420ad1ffffffff,1.0,0.0,0.0
8420aebffffffff,2.0,0.0,0.0
8420b3bffffffff,1.0,0.0,0.0
8420e39ffffffff,1.0,0.0,0.0
8420e69ffffffff,1.0,0.0,0.0
8420f25ffffffff,1.0,0.0,0.0
8420f51ffffffff,3.0,0.0,0.0
8421253ffffffff,5.0,0.0,0.0
8421983ffffffff,5.0,0.0,0.0
8422d01ffffffff,2.0,0.0,0.0
8422d09ffffffff,3.0,0.0,0.0
8422d0bffffffff,12.0,0.0,0.0
8424209ffffffff,2.0,0.0,0.0
8424213ffffffff,2.0,0.0,0.0
8424215ffffffff,2.0,0.0,0.0
8424233ffffffff,1.0,0.0,0.0
8424247ffffffff,14.0,0.0,0.0
8424265ffffffff,19.0,0.0,0.0
8424267ffffffff,5.0,0.0,0.0
842428dffffffff,2.0,0.0,0.0
84242e1ffffffff,2.0,0.0,0.0
8424311ffffffff,4.0,0.0,0.0
8424463ffffffff,2.0,0.0,0.0
8424609ffffffff,5.0,0.0,0.0
842460dffffffff,6.0,0.0,0.0
8424613ffffffff,3.0,0.0,0.0
8424617ffffffff,7.0,0.0,0.0
8424621ffffffff,3.0,0.0,0.0
8424625ffffffff,6.0,0.0,0.0
8424639ffffffff,2.0,0.0,0.0
842463dffffffff,3.0,0.0,0.0
8424641ffffffff,1.0,0.0,0.0
8424647ffffffff,12.0,0.0,0.0
8424657ffffffff,1.0,0.0,0.0
8424661ffffffff,6.0,0.0,0.0
8424663ffffffff,4.0,0.0,0.0
8424665ffffffff,3.0,0.0,0.0
842466bffffffff,6.0,0.0,0.0
84246c3ffffffff,12.0,0.0,0.0
84246d9ffffffff,1.0,0.0,0.0
84246ddffffffff,3.0,0.0,0.0
8424751ffffffff,3.0,0.0,0.0
8424753ffffffff,6.0,0.0,0.0
8424759ffffffff,13.0,0.0,0.0
8424809ffffffff,3.0,0.0,0.0
8424883ffffffff,3.0,1.0,0.0
8424885ffffffff,4.0,2.0,0.0
84248a9ffffffff,2.0,0.0,0.0
84248abffffffff,3.0,0.0,0.0
84248adffffffff,2.0,2.0,0.0
84248b1ffffffff,8.0,0.0,0.0
84248b9ffffffff,8.0,0.0,0.0
84248e7ffffffff,8.0,0.0,0.0
8424923ffffffff,2.0,0.0,0.0
8424981ffffffff,4.0,0.0,0.0
8424983ffffffff,1.0,0.0,0.0
84249dbffffffff,2.0,0.0,0.0
8424aa7ffffffff,2.0,0.0,0.0
8424c2bffffffff,2.0,0.0,0.0
8424d2bffffffff,1.0,0.0,0.0
8425003ffffffff,2.0,0.0,0.0
8425095ffffffff,1.0,0.0,0.0
842509dffffffff,2.0,0.0,0.0
8425105ffffffff,2.0,0.0,0.0
842510dffffffff,2.0,0.0,0.0
8425123ffffffff,7.0,0.0,0.0
842512bffffffff,2.0,0.0,0.0
8425137ffffffff,4.0,0.0,0.0
8425145ffffffff,2.0,0.0,0.0
8425169ffffffff,9.0,0.0,0.0
842516bffffffff,2.0,0.0,0.0
84251ebffffffff,1.0,0.0,0.0
8425409ffffffff,10.0,0.0,0.0
842542bffffffff,4.0,0.0,0.0
8425461ffffffff,3.0,0.0,0.0
8425463ffffffff,8.0,0.0,0.0
8425465ffffffff,18.0,3.0,0.0
8425467ffffffff,17.0,0.0,0.0
8425469ffffffff,4.0,0.0,0.0
842546dffffffff,2.0,0.0,0.0
8425539ffffffff,2.0,0.0,0.0
84255a3ffffffff,36.0,0.0,0.0
84255a7ffffffff,113.0,0.0,0.0
84255a9ffffffff,2.0,0.0,0.0
84255b1ffffffff,1.0,0.0,0.0
84255b5ffffffff,8.0,0.0,0.0
84255b7ffffffff,6.0,0.0,0.0
84256e3ffffffff,2.0,2.0,0.0
8425717ffffffff,11.0,0.0,0.0
8425733ffffffff,5.0,0.0,0.0
8425a01ffffffff,1.0,0.0,0.0
8425a15ffffffff,2.0,0.0,0.0
8425a49ffffffff,5.0,0.0,0.0
8425ac9ffffffff,17.0,0.0,0.0
8425acbffffffff,2.0,0.0,0.0
8425ae9ffffffff,11.0,0.0,0.0
8425b15ffffffff,2.0,0.0,0.0
8425b41ffffffff,6.0,0.0,0.0
8425b47ffffffff,25.0,2.0,0.0
8425b6bffffffff,1.0,0.0,0.0
8426001ffffffff,2.0,0.0,0.0
8426003ffffffff,4.0,0.0,0.0
8426005ffffffff,2.0,0.0,0.0
8426007ffffffff,4.0,0.0,0.0
8426009ffffffff,25.0,0.0,0.0
842600bffffffff,48.0,0.0,0.0
842600dffffffff,4.0,0.0,0.0
8426013ffffffff,2.0,0.0,0.0
8426015ffffffff,64.0,0.0,20.0
8426017ffffffff,66.0,0.0,31.0
842601dffffffff,4.0,0.0,0.0
8426021ffffffff,61.0,0.0,0.0
8426027ffffffff,2.0,0.0,0.0
8426029ffffffff,12.0,0.0,0.0
842602bffffffff,11.0,0.0,0.0
8426031ffffffff,4.0,0.0,0.0
8426033ffffffff,9.0,0.0,0.0
8426039ffffffff,231.0,0.0,28.0
842603bffffffff,1.0,0.0,0.0
842603dffffffff,14.0,0.0,0.0
8426041ffffffff,29.0,0.0,0.0
8426043ffffffff,6.0,0.0,0.0
8426049ffffffff,1.0,0.0,0.0
842604bffffffff,4.0,0.0,0.0
8426051ffffffff,25.0,0.0,0.0
8426053ffffffff,10.0,0.0,0.0
8426055ffffffff,4.0,0.0,0.0
8426057ffffffff,4.0,0.0,0.0
8426059ffffffff,23.0,0.0,0.0
842605bffffffff,49.0,0.0,0.0
842605dffffffff,40.0,0.0,0.0
8426061ffffffff,1.0,0.0,0.0
8426065ffffffff,14.0,0.0,0.0
8426067ffffffff,12.0,0.0,0.0
842606dffffffff,4.0,0.0,0.0
8426085ffffffff,42.0,0.0,0.0
8426087ffffffff,4.0,0.0,0.0
842608bffffffff,2.0,0.0,0.0
842608dffffffff,74.0,0.0,7.0
8426091ffffffff,5.0,0.0,0.0
8426093ffffffff,11.0,0.0,0.0
8426095ffffffff,25.0,0.0,0.0
8426097ffffffff,8.0,0.0,0.0
842609bffffffff,3.0,0.0,0.0
84260a1ffffffff,54.0,0.0,0.0
84260a9ffffffff,17.0,0.0,2.0
84260adffffffff,234.0,0.0,4.0
84260b1ffffffff,29.0,0.0,2.0
84260b3ffffffff,42.0,0.0,0.0
84260b5ffffffff,4.0,0.0,0.0
84260b7ffffffff,57.0,0.0,0.0
84260b9ffffffff,117.0,0.0,4.0
84260bbffffffff,26.0,0.0,0.0
84260bdffffffff,2.0,0.0,0.0
84260c1ffffffff,2.0,0.0,0.0
84260c3ffffffff,2.0,0.0,0.0
84260c9ffffffff,5.0,0.0,0.0
84260cbffffffff,3.0,0.0,0.0
84260d1ffffffff,4.0,0.0,0.0
84260d5ffffffff,2.0,0.0,0.0
84260d7ffffffff,1.0,0.0,0.0
84260d9ffffffff,173.0,0.0,5.0
84260ddffffffff,2.0,0.0,0.0
84260e1ffffffff,9.0,0.0,0.0
84260e3ffffffff,118.0,0.0,15.0
84260e5ffffffff,2.0,0.0,0.0
84260e7ffffffff,20.0,0.0,0.0
84260e9ffffffff,4.0,0.0,0.0
84260ebffffffff,92.0,0.0,20.0
8426103ffffffff,1.0,0.0,0.0
8426107ffffffff,2.0,0.0,0.0
8426111ffffffff,6.0,0.0,0.0
8426113ffffffff,4.0,0.0,0.0
8426115ffffffff,10.0,0.0,0.0
8426117ffffffff,9.0,0.0,0.0
8426119ffffffff,4.0,0.0,0.0
842611bffffffff,2.0,0.0,0.0
842611dffffffff,4.0,0.0,0.0
8426123ffffffff,9.0,0.0,0.0
8426125ffffffff,4.0,0.0,0.0
842612bffffffff,4.0,0.0,0.0
842612dffffffff,4.0,0.0,0.0
8426137ffffffff,3.0,0.0,0.0
8426147ffffffff,2.0,0.0,0.0
842614bffffffff,188.0,0.0,0.0
8426151ffffffff,3.0,0.0,0.0
8426157ffffffff,2.0,0.0,0.0
8426159ffffffff,2.0,0.0,1.0
842615bffffffff,4.0,0.0,0.0
842615dffffffff,6.0,0.0,0.0
8426165ffffffff,178.0,0.0,5.0
8426167ffffffff,2.0,0.0,0.0
8426183ffffffff,67.0,0.0,0.0
8426187ffffffff,15.0,0.0,0.0
8426189ffffffff,2.0,0.0,0.0
842618bffffffff,7.0,0.0,0.0
8426193ffffffff,5.0,0.0,0.0
8426197ffffffff,21.0,0.0,0.0
8426199ffffffff,2.0,0.0,0.0
842619dffffffff,82.0,0.0,0.0
84261a3ffffffff,2.0,0.0,0.0
84261a5ffffffff,1.0,0.0,0.0
84261a7ffffffff,13.0,0.0,2.0
84261abffffffff,5.0,0.0,1.0
84261adffffffff,20.0,0.0,0.0
84261b1ffffffff,46.0,0.0,0.0
84261b3ffffffff,7.0,0.0,0.0
84261b7ffffffff,9.0,0.0,0.0
84261b9ffffffff,11.0,0.0,0.0
84261bbffffffff,2.0,0.0,0.0
84261c5ffffffff,53.0,0.0,0.0
84261c7ffffffff,20.0,0.0,0.0
84261cdffffffff,6.0,0.0,0.0
84261d3ffffffff,1.0,0.0,0.0
84261d7ffffffff,2.0,0.0,0.0
84261dbffffffff,5.0,0.0,0.0
84261e7ffffffff,20.0,0.0,0.0
8426201ffffffff,23.0,0.0,0.0
8426203ffffffff,15.0,0.0,0.0
8426205ffffffff,72.0,0.0,0.0
8426207ffffffff,21.0,0.0,0.0
842620bffffffff,75.0,0.0,0.0
842620dffffffff,53.0,0.0,0.0
8426211ffffffff,11.0,0.0,0.0
8426213ffffffff,76.0,0.0,0.0
8426215ffffffff,51.0,0.0,0.0
8426217ffffffff,2.0,0.0,0.0
8426219ffffffff,136.0,0.0,0.0
842621bffffffff,223.0,0.0,9.0
842621dffffffff,50.0,0.0,0.0
8426221ffffffff,7.0,0.0,0.0
8426223ffffffff,6.0,0.0,0.0
8426225ffffffff,2.0,0.0,2.0
8426227ffffffff,4.0,0.0,0.0
8426229ffffffff,12.0,0.0,0.0
842622bffffffff,37.0,0.0,0.0
842622dffffffff,28.0,0.0,4.0
8426231ffffffff,42.0,0.0,0.0
8426233ffffffff,13.0,0.0,0.0
8426235ffffffff,10.0,0.0,0.0
8426237ffffffff,52.0,0.0,0.0
842623bffffffff,2.0,0.0,2.0
842623dffffffff,42.0,0.0,1.0
8426241ffffffff,31.0,0.0,0.0
8426245ffffffff,24.0,0.0,0.0
8426247ffffffff,7.0,0.0,0.0
8426249ffffffff,975.0,0.0,2.0
842624bffffffff,135.0,0.0,0.0
842624dffffffff,11.0,0.0,0.0
8426251ffffffff,159.0,0.0,0.0
8426253ffffffff,3.0,0.0,0.0
8426255ffffffff,33.0,0.0,0.0
8426257ffffffff,114.0,0.0,0.0
8426259ffffffff,24.0,0.0,0.0
842625bffffffff,103.0,0.0,1.0
842625dffffffff,76.0,0.0,0.0
8426261ffffffff,2.0,0.0,0.0
8426263ffffffff,8.0,0.0,0.0
8426265ffffffff,5.0,0.0,0.0
8426267ffffffff,2.0,0.0,0.0
8426269ffffffff,11.0,0.0,2.0
842626bffffffff,5.0,0.0,0.0
842626dffffffff,51.0,0.0,4.0
8426281ffffffff,35.0,0.0,2.0
8426283ffffffff,8.0,0.0,0.0
8426285ffffffff,2.0,0.0,0.0
8426289ffffffff,54.0,0.0,2.0
842628bffffffff,1.0,0.0,0.0
842628dffffffff,13.0,0.0,0.0
8426291ffffffff,48.0,0.0,0.0
8426293ffffffff,4.0,0.0,0.0
8426295ffffffff,6.0,0.0,0.0
84262a9ffffffff,8.0,0.0,0.0
84262adffffffff,4.0,0.0,0.0
84262b3ffffffff,79.0,0.0,0.0
84262b7ffffffff,10.0,0.0,0.0
84262c1ffffffff,564.0,0.0,7.0
84262c3ffffffff,48.0,0.0,0.0
84262c5ffffffff,17.0,0.0,0.0
84262c7ffffffff,37.0,0.0,0.0
84262c9ffffffff,909.0,0.0,21.0
84262cbffffffff,260.0,0.0,15.0
84262cdffffffff,1604.0,0.0,31.0
84262d5ffffffff,2.0,0.0,0.0
84262d9ffffffff,65.0,0.0,2.0
84262dbffffffff,203.0,0.0,4.0
84262ddffffffff,40.0,0.0,4.0
84262e1ffffffff,12.0,0.0,0.0
84262e3ffffffff,11.0,0.0,0.0
84262e5ffffffff,15.0,0.0,0.0
84262e7ffffffff,14.0,0.0,0.0
84262e9ffffffff,3.0,0.0,0.0
84262ebffffffff,12.0,0.0,0.0
84262edffffffff,2.0,0.0,0.0
8426303ffffffff,2.0,0.0,0.0
8426307ffffffff,2.0,0.0,0.0
8426309ffffffff,12.0,0.0,0.0
842630bffffffff,5.0,0.0,0.0
842630dffffffff,13.0,0.0,0.0
8426315ffffffff,2.0,0.0,0.0
842631dffffffff,1.0,0.0,1.0
8426333ffffffff,2.0,0.0,0.0
8426335ffffffff,2.0,0.0,0.0
8426337ffffffff,91.0,0.0,0.0
842633bffffffff,2.0,0.0,0.0
842633dffffffff,2.0,0.0,0.0
8426341ffffffff,6.0,0.0,0.0
8426345ffffffff,16.0,0.0,1.0
8426347ffffffff,10.0,0.0,0.0
8426349ffffffff,2.0,0.0,0.0
842634bffffffff,8.0,0.0,0.0
8426351ffffffff,6.0,0.0,0.0
8426355ffffffff,7.0,0.0,0.0
8426357ffffffff,2.0,0.0,0.0
8426359ffffffff,3.0,0.0,0.0
842635bffffffff,6.0,0.0,0.0
8426363ffffffff,5.0,0.0,0.0
8426365ffffffff,15.0,0.0,0.0
8426367ffffffff,9.0,0.0,0.0
8426369ffffffff,47.0,0.0,5.0
842636bffffffff,21.0,0.0,0.0
842636dffffffff,4.0,0.0,0.0
8426401ffffffff,23.0,0.0,0.0
8426403ffffffff,15.0,0.0,0.0
8426405ffffffff,2.0,0.0,0.0
8426407ffffffff,2.0,0.0,0.0
8426409ffffffff,36.0,0.0,0.0
842640dffffffff,162.0,0.0,2.0
8426411ffffffff,2.0,0.0,0.0
8426413ffffffff,2.0,0.0,0.0
8426415ffffffff,160.0,0.0,3.0
8426417ffffffff,1.0,0.0,0.0
8426419ffffffff,2.0,0.0,0.0
842641dffffffff,63.0,0.0,2.0
8426425ffffffff,18.0,0.0,0.0
8426433ffffffff,2.0,0.0,0.0
8426439ffffffff,9.0,0.0,0.0
8426441ffffffff,2.0,0.0,0.0
8426443ffffffff,5.0,0.0,0.0
8426449ffffffff,6.0,0.0,0.0
842644bffffffff,3.0,0.0,0.0
842644dffffffff,83.0,0.0,0.0
842645dffffffff,1.0,0.0,0.0
8426461ffffffff,81.0,0.0,2.0
8426463ffffffff,158.0,0.0,0.0
8426467ffffffff,3.0,0.0,0.0
842646bffffffff,1129.0,0.0,12.0
842646dffffffff,14.0,0.0,0.0
84264c1ffffffff,5.0,0.0,0.0
84264c5ffffffff,37.0,0.0,0.0
84264c7ffffffff,94.0,0.0,0.0
8426501ffffffff,21.0,0.0,0.0
8426505ffffffff,33.0,0.0,0.0
8426507ffffffff,2.0,0.0,0.0
842650bffffffff,5.0,0.0,0.0
842650dffffffff,5.0,0.0,3.0
842651dffffffff,4.0,0.0,0.0
8426521ffffffff,19.0,0.0,0.0
8426523ffffffff,1.0,0.0,0.0
8426525ffffffff,4.0,0.0,0.0
8426527ffffffff,3.0,0.0,0.0
8426529ffffffff,23.0,0.0,0.0
842652bffffffff,30.0,0.0,0.0
842652dffffffff,145.0,0.0,0.0
8426531ffffffff,24.0,0.0,0.0
8426533ffffffff,56.0,0.0,0.0
8426535ffffffff,10.0,0.0,0.0
8426539ffffffff,2.0,0.0,0.0
842653bffffffff,31.0,0.0,2.0
842653dffffffff,22.0,0.0,0.0
8426541ffffffff,13.0,0.0,0.0
8426543ffffffff,9.0,0.0,0.0
8426547ffffffff,12.0,0.0,0.0
842654bffffffff,99.0,0.0,2.0
842654dffffffff,17.0,0.0,0.0
8426551ffffffff,12.0,0.0,0.0
8426555ffffffff,160.0,0.0,0.0
8426557ffffffff,33.0,0.0,0.0
8426561ffffffff,86.0,0.0,0.0
8426563ffffffff,142.0,0.0,2.0
8426565ffffffff,300.0,0.0,7.0
8426567ffffffff,154.0,0.0,5.0
8426569ffffffff,5.0,0.0,0.0
842656bffffffff,1.0,0.0,0.0
842656dffffffff,218.0,0.0,2.0
84265cbffffffff,2.0,0.0,0.0
84265d9ffffffff,11.0,0.0,0.0
84265dbffffffff,1.0,0.0,0.0
84265ddffffffff,2.0,0.0,0.0
84265e5ffffffff,2.0,0.0,0.0
8426601ffffffff,2.0,0.0,0.0
8426603ffffffff,26.0,0.0,0.0
8426607ffffffff,4.0,0.0,0.0
8426609ffffffff,12.0,0.0,3.0
842660bffffffff,6.0,0.0,0.0
842660dffffffff,10.0,0.0,4.0
8426611ffffffff,4.0,0.0,0.0
8426613ffffffff,26.0,0.0,0.0
8426615ffffffff,34.0,0.0,0.0
8426617ffffffff,8.0,0.0,0.0
8426619ffffffff,1.0,0.0,0.0
842661bffffffff,191.0,0.0,6.0
8426621ffffffff,47.0,0.0,4.0
8426623ffffffff,104.0,0.0,8.0
8426625ffffffff,82.0,0.0,7.0
8426627ffffffff,4.0,0.0,0.0
8426629ffffffff,133.0,0.0,11.0
842662bffffffff,87.0,0.0,5.0
842662dffffffff,220.0,0.0,31.0
8426631ffffffff,19.0,0.0,0.0
8426635ffffffff,8.0,0.0,4.0
8426639ffffffff,13.0,0.0,0.0
842663bffffffff,34.0,0.0,4.0
842663dffffffff,3.0,0.0,0.0
8426641ffffffff,1569.0,0.0,87.0
8426643ffffffff,15.0,0.0,4.0
8426645ffffffff,1719.0,0.0,53.0
8426647ffffffff,15.0,0.0,5.0
8426649ffffffff,206.0,0.0,0.0
842664bffffffff,36.0,0.0,0.0
842664dffffffff,2623.0,0.0,235.0
8426651ffffffff,55.0,0.0,0.0
8426655ffffffff,6.0,0.0,0.0
8426657ffffffff,78.0,0.0,3.0
842665bffffffff,6.0,0.0,0.0
842665dffffffff,13.0,0.0,0.0
8426661ffffffff,319.0,0.0,9.0
8426663ffffffff,8.0,0.0,0.0
8426665ffffffff,173.0,0.0,2.0
8426669ffffffff,568.0,0.0,17.0
842666bffffffff,652.0,0.0,28.0
842666dffffffff,68.0,0.0,0.0
8426681ffffffff,2.0,0.0,0.0
8426689ffffffff,15.0,0.0,0.0
842668dffffffff,19.0,0.0,2.0
8426691ffffffff,2.0,0.0,0.0
84266a5ffffffff,1.0,0.0,0.0
84266a7ffffffff,20.0,0.0,0.0
84266a9ffffffff,2.0,0.0,0.0
84266adffffffff,78.0,0.0,2.0
84266bbffffffff,2.0,0.0,0.0
84266c1ffffffff,18.0,0.0,0.0
84266c3ffffffff,1.0,0.0,0.0
84266c5ffffffff,207.0,0.0,5.0
84266c7ffffffff,2.0,0.0,0.0
84266c9ffffffff,2.0,0.0,0.0
84266cdffffffff,3.0,0.0,0.0
84266d5ffffffff,38.0,0.0,0.0
84266dbffffffff,35.0,0.0,0.0
84266ddffffffff,2.0,0.0,0.0
84266e1ffffffff,41.0,0.0,0.0
84266e3ffffffff,6.0,0.0,2.0
84266e7ffffffff,6.0,0.0,0.0
84266e9ffffffff,2.0,0.0,0.0
84266ebffffffff,2.0,0.0,0.0
84266edffffffff,72.0,0.0,2.0
8426703ffffffff,27.0,0.0,0.0
8426705ffffffff,16.0,0.0,0.0
8426707ffffffff,11.0,0.0,0.0
8426709ffffffff,20.0,0.0,0.0
842670bffffffff,15.0,0.0,2.0
842670dffffffff,5.0,0.0,0.0
8426711ffffffff,11.0,0.0,0.0
8426713ffffffff,11.0,0.0,0.0
8426717ffffffff,5.0,0.0,0.0
8426719ffffffff,203.0,0.0,6.0
842671bffffffff,2.0,0.0,0.0
8426721ffffffff,4.0,0.0,0.0
8426723ffffffff,78.0,0.0,0.0
8426727ffffffff,1.0,0.0,0.0
8426729ffffffff,1.0,0.0,0.0
842672dffffffff,3.0,0.0,0.0
8426733ffffffff,87.0,0.0,0.0
8426735ffffffff,244.0,0.0,0.0
8426737ffffffff,15.0,0.0,0.0
8426739ffffffff,16.0,0.0,0.0
842673bffffffff,60.0,0.0,2.0
8426743ffffffff,26.0,0.0,0.0
8426745ffffffff,57.0,0.0,3.0
8426747ffffffff,22.0,0.0,0.0
8426751ffffffff,3.0,0.0,0.0
8426755ffffffff,4.0,0.0,2.0
842675bffffffff,34.0,0.0,5.0
842675dffffffff,303.0,0.0,6.0
8426765ffffffff,5.0,0.0,0.0
8426767ffffffff,53.0,0.0,0.0
8426769ffffffff,2.0,0.0,0.0
842676dffffffff,10.0,0.0,0.0
8426801ffffffff,243.0,0.0,0.0
8426803ffffffff,292.0,0.0,0.0
8426805ffffffff,263.0,0.0,0.0
8426807ffffffff,22.0,0.0,0.0
8426809ffffffff,38.0,0.0,0.0
842680bffffffff,528.0,0.0,0.0
842680dffffffff,1.0,0.0,0.0
8426811ffffffff,117.0,0.0,0.0
8426813ffffffff,137.0,0.0,0.0
8426815ffffffff,147.0,0.0,0.0
8426817ffffffff,176.0,0.0,0.0
8426819ffffffff,331.0,0.0,0.0
842681bffffffff,3873.0,0.0,0.0
842681dffffffff,252.0,0.0,0.0
