cell_id,Tyrannus melancholicus,Tyrannus melancholicus occidentalis,Tyrannus melancholicus satrapa,Tyrannus melancholicus melancholicus/despotes
83c22dfffffffff,2.0,0.0,0.0,0.0
83c22efffffffff,55.0,0.0,0.0,0.0
83c2c0fffffffff,17.0,0.0,0.0,0.0
83c2c1fffffffff,424.0,0.0,0.0,0.0
83c2c2fffffffff,23.0,0.0,0.0,0.0
83c2c3fffffffff,15.0,0.0,0.0,0.0
83c2c4fffffffff,194.0,0.0,0.0,0.0
83c2c5fffffffff,1104.0,0.0,0.0,0.0
83c2c6fffffffff,144.0,0.0,0.0,0.0
83c2c8fffffffff,42.0,0.0,0.0,0.0
83c2c9fffffffff,163.0,0.0,0.0,0.0
83c2cafffffffff,230.0,0.0,0.0,0.0
83c2cbfffffffff,255.0,0.0,0.0,0.0
83c2ccfffffffff,30.0,0.0,0.0,0.0
83c2cdfffffffff,205.0,0.0,0.0,0.0
83c2cefffffffff,400.0,0.0,0.0,0.0
83c2d0fffffffff,163.0,0.0,0.0,0.0
83c2d1fffffffff,15.0,0.0,0.0,0.0
83c2d2fffffffff,32.0,0.0,0.0,0.0
83c2d3fffffffff,151.0,0.0,0.0,0.0
83c2d4fffffffff,250.0,0.0,0.0,0.0
83c2d5fffffffff,31.0,0.0,0.0,0.0
83c2d6fffffffff,146.0,0.0,0.0,0.0
83c2d8fffffffff,159.0,0.0,0.0,0.0
83c2d9fffffffff,345.0,0.0,0.0,0.0
83c2dafffffffff,6.0,0.0,0.0,0.0
83c2dbfffffffff,22.0,0.0,0.0,0.0
83c2dcfffffffff,4.0,0.0,0.0,0.0
83c2ddfffffffff,25.0,0.0,0.0,0.0
83c2defffffffff,13.0,0.0,0.0,0.0
83c2e0fffffffff,121.0,0.0,0.0,0.0
83c2e1fffffffff,109.0,0.0,0.0,0.0
83c2e2fffffffff,737.0,0.0,0.0,0.0
83c2e3fffffffff,3286.0,0.0,0.0,0.0
83c2e4fffffffff,27.0,0.0,0.0,0.0
83c2e5fffffffff,35.0,0.0,0.0,0.0
83c2e6fffffffff,82.0,0.0,0.0,0.0
83c2e8fffffffff,94.0,0.0,0.0,0.0
83c2e9fffffffff,44.0,0.0,0.0,0.0
83c2eafffffffff,141.0,0.0,0.0,0.0
83c2ebfffffffff,29.0,0.0,0.0,0.0
83c2ecfffffffff,34.0,0.0,0.0,0.0
83c2eefffffffff,535.0,0.0,0.0,0.0
83c2f1fffffffff,1061.0,0.0,0.0,0.0
83c2f2fffffffff,588.0,0.0,0.0,0.0
83c2f3fffffffff,799.0,0.0,0.0,0.0
83c308fffffffff,5.0,0.0,0.0,0.0
83c309fffffffff,4.0,0.0,0.0,0.0
83c30dfffffffff,19.0,0.0,0.0,0.0
83c329fffffffff,30.0,0.0,0.0,0.0
83c32bfffffffff,2.0,0.0,0.0,0.0
83c32dfffffffff,14.0,0.0,0.0,0.0
83c340fffffffff,45.0,0.0,0.0,0.0
83c341fffffffff,4.0,0.0,0.0,0.0
83c344fffffffff,8.0,0.0,0.0,0.0
83c345fffffffff,20.0,0.0,0.0,0.0
83c346fffffffff,18.0,0.0,0.0,0.0
83c348fffffffff,11.0,0.0,0.0,0.0
83c349fffffffff,6.0,0.0,0.0,0.0
83c34bfffffffff,47.0,0.0,0.0,0.0
83c34cfffffffff,2.0,0.0,0.0,0.0
83c34dfffffffff,2.0,0.0,0.0,0.0
83c34efffffffff,26.0,0.0,0.0,0.0
83c350fffffffff,63.0,0.0,0.0,0.0
83c351fffffffff,21.0,0.0,0.0,0.0
83c352fffffffff,15.0,0.0,0.0,0.0
83c353fffffffff,43.0,0.0,0.0,0.0
83c354fffffffff,21.0,0.0,0.0,0.0
83c355fffffffff,9.0,0.0,0.0,0.0
83c356fffffffff,63.0,0.0,0.0,0.0
83c358fffffffff,2.0,0.0,0.0,0.0
83c359fffffffff,2.0,0.0,0.0,0.0
83c35afffffffff,4.0,0.0,0.0,0.0
83c35bfffffffff,12.0,0.0,0.0,0.0
83c35dfffffffff,7.0,0.0,0.0,0.0
83c35efffffffff,4.0,0.0,0.0,0.0
83c360fffffffff,109.0,0.0,0.0,0.0
83c361fffffffff,2.0,0.0,0.0,0.0
83c362fffffffff,4.0,0.0,0.0,0.0
83c364fffffffff,4.0,0.0,0.0,0.0
83c365fffffffff,10.0,0.0,0.0,0.0
83c366fffffffff,13.0,0.0,0.0,0.0
83c36afffffffff,2.0,0.0,0.0,0.0
83c36bfffffffff,1.0,0.0,0.0,0.0
83c36cfffffffff,2.0,0.0,0.0,0.0
83c36dfffffffff,2.0,0.0,0.0,0.0
83c36efffffffff,7.0,0.0,0.0,0.0
83c370fffffffff,11.0,0.0,0.0,0.0
83c371fffffffff,47.0,0.0,0.0,0.0
83c373fffffffff,11.0,0.0,0.0,0.0
83c374fffffffff,2.0,0.0,0.0,0.0
83c375fffffffff,20.0,0.0,0.0,0.0
83c376fffffffff,42.0,0.0,0.0,0.0
83ce82fffffffff,4.0,0.0,0.0,0.0
83ce83fffffffff,1.0,0.0,0.0,0.0
83ce91fffffffff,10.0,0.0,0.0,0.0
83ce92fffffffff,19.0,0.0,0.0,0.0
83ce93fffffffff,453.0,0.0,0.0,0.0
83ce96fffffffff,12.0,0.0,0.0,0.0
83ce98fffffffff,63.0,0.0,0.0,0.0
83ce9bfffffffff,23.0,0.0,0.0,0.0
83ce9cfffffffff,28.0,0.0,0.0,0.0
83ce9efffffffff,18.0,0.0,0.0,0.0
