cell_id,Jacana jacana,Jacana jacana hypomelaena,Jacana jacana [jacana Group]
84a859bffffffff,29.0,0.0,12.0
84a85a1ffffffff,6.0,0.0,0.0
84a85a5ffffffff,3.0,0.0,0.0
84a85b3ffffffff,15.0,0.0,4.0
84a85b7ffffffff,5.0,0.0,5.0
84a85b9ffffffff,24.0,0.0,12.0
84a85bbffffffff,2.0,0.0,0.0
84a85c3ffffffff,1.0,0.0,0.0
84a85d3ffffffff,1865.0,0.0,294.0
84a85d7ffffffff,120.0,0.0,15.0
84a85dbffffffff,4.0,0.0,0.0
84a8601ffffffff,13.0,0.0,0.0
84a8605ffffffff,28.0,0.0,0.0
84a8607ffffffff,6.0,0.0,0.0
84a860dffffffff,17.0,0.0,0.0
84a8615ffffffff,4.0,0.0,0.0
84a8617ffffffff,5.0,0.0,0.0
84a8625ffffffff,3.0,0.0,0.0
84a8627ffffffff,2.0,0.0,0.0
84a8629ffffffff,4.0,0.0,0.0
84a862dffffffff,13.0,0.0,0.0
84a8639ffffffff,20.0,0.0,0.0
84a8645ffffffff,2.0,0.0,0.0
84a8647ffffffff,4.0,0.0,0.0
84a864dffffffff,2.0,0.0,0.0
84a8653ffffffff,4.0,0.0,0.0
84a865bffffffff,41.0,0.0,0.0
84a8663ffffffff,2.0,0.0,0.0
84a8667ffffffff,1.0,0.0,0.0
84a866bffffffff,8.0,0.0,0.0
84a8691ffffffff,2.0,0.0,0.0
84a86a1ffffffff,1.0,0.0,0.0
84a86adffffffff,9.0,0.0,0.0
84a86c1ffffffff,2.0,0.0,0.0
84a86c3ffffffff,10.0,0.0,0.0
84a86d5ffffffff,2.0,0.0,0.0
84a86e7ffffffff,3.0,0.0,0.0
84a86edffffffff,3.0,0.0,0.0
84a8701ffffffff,9.0,0.0,0.0
84a8703ffffffff,1.0,0.0,0.0
84a8705ffffffff,1.0,0.0,0.0
84a870bffffffff,2.0,0.0,0.0
84a870dffffffff,2.0,0.0,0.0
84a871bffffffff,11.0,0.0,0.0
84a8737ffffffff,47.0,0.0,5.0
84a873dffffffff,2.0,0.0,0.0
84a8753ffffffff,6.0,0.0,0.0
84a8765ffffffff,4.0,0.0,0.0
84a8767ffffffff,3.0,0.0,0.0
84a876dffffffff,19.0,0.0,0.0
84a8805ffffffff,4.0,0.0,0.0
84a880bffffffff,2.0,0.0,2.0
84a880dffffffff,4.0,0.0,0.0
84a8811ffffffff,2.0,0.0,0.0
84a8831ffffffff,10.0,0.0,0.0
84a8839ffffffff,12.0,0.0,0.0
84a883bffffffff,16.0,0.0,5.0
84a883dffffffff,2.0,0.0,1.0
84a8841ffffffff,12.0,0.0,0.0
84a8843ffffffff,2.0,0.0,0.0
84a8845ffffffff,3.0,0.0,0.0
84a8847ffffffff,4.0,0.0,0.0
84a8849ffffffff,37.0,0.0,1.0
84a884bffffffff,8.0,0.0,7.0
84a884dffffffff,3.0,0.0,0.0
84a8861ffffffff,3.0,0.0,2.0
84a8863ffffffff,14.0,0.0,0.0
84a8865ffffffff,2.0,0.0,0.0
84a8867ffffffff,22.0,0.0,1.0
84a8869ffffffff,2.0,0.0,0.0
84a886bffffffff,10.0,0.0,0.0
84a886dffffffff,10.0,0.0,0.0
84a8889ffffffff,2.0,0.0,0.0
84a88b1ffffffff,1.0,0.0,0.0
84a88bbffffffff,16.0,0.0,0.0
84a88c1ffffffff,2.0,0.0,0.0
84a88c3ffffffff,8.0,0.0,0.0
84a88c5ffffffff,4.0,0.0,0.0
84a88cbffffffff,2.0,0.0,0.0
84a88cdffffffff,12.0,0.0,2.0
84a88ddffffffff,129.0,0.0,16.0
84a88e9ffffffff,1.0,0.0,0.0
84a88ebffffffff,1.0,0.0,0.0
84a8911ffffffff,17.0,0.0,5.0
84a8915ffffffff,11.0,0.0,7.0
84a8917ffffffff,113.0,0.0,14.0
84a8919ffffffff,9.0,0.0,0.0
84a891dffffffff,7.0,0.0,5.0
84a893bffffffff,6.0,0.0,0.0
84a8951ffffffff,4.0,0.0,0.0
84a8953ffffffff,17.0,0.0,2.0
84a8957ffffffff,22.0,0.0,3.0
84a895bffffffff,3.0,0.0,0.0
84a89b3ffffffff,3.0,0.0,0.0
84a89c5ffffffff,4.0,0.0,0.0
84a8a03ffffffff,23.0,0.0,1.0
84a8a07ffffffff,149.0,0.0,2.0
84a8a11ffffffff,4.0,0.0,0.0
84a8a13ffffffff,33.0,0.0,3.0
84a8a15ffffffff,74.0,0.0,8.0
84a8a17ffffffff,23.0,0.0,0.0
84a8a19ffffffff,31.0,0.0,1.0
84a8a1bffffffff,35.0,0.0,10.0
84a8a1dffffffff,2.0,0.0,0.0
84a8a21ffffffff,94.0,0.0,14.0
84a8a23ffffffff,501.0,0.0,93.0
84a8a25ffffffff,19.0,0.0,3.0
84a8a27ffffffff,13.0,0.0,0.0
84a8a2bffffffff,201.0,0.0,2.0
84a8a2dffffffff,2.0,0.0,0.0
84a8a31ffffffff,7.0,0.0,0.0
84a8a33ffffffff,4.0,0.0,0.0
84a8a35ffffffff,7.0,0.0,0.0
84a8a39ffffffff,12.0,0.0,0.0
84a8a3bffffffff,1.0,0.0,0.0
84a8a3dffffffff,42.0,0.0,3.0
84a8a53ffffffff,1.0,0.0,0.0
84a8a85ffffffff,6.0,0.0,0.0
84a8a87ffffffff,2.0,0.0,2.0
84a8a89ffffffff,8.0,0.0,0.0
84a8a8bffffffff,3.0,0.0,0.0
84a8a95ffffffff,10.0,0.0,1.0
84a8a97ffffffff,3.0,0.0,0.0
84a8aadffffffff,40.0,0.0,4.0
84a8ab1ffffffff,22.0,0.0,0.0
84a8ab9ffffffff,16.0,0.0,0.0
84a8abbffffffff,2.0,0.0,0.0
84a8abdffffffff,3.0,0.0,0.0
84a8ac9ffffffff,12.0,0.0,0.0
84a8acbffffffff,61.0,0.0,7.0
84a8acdffffffff,1.0,0.0,0.0
84a8ad3ffffffff,11.0,0.0,0.0
84a8ad5ffffffff,8.0,0.0,0.0
84a8adbffffffff,1.0,0.0,0.0
84a8b11ffffffff,2.0,0.0,0.0
84a8b13ffffffff,6.0,0.0,0.0
84a8b17ffffffff,37.0,0.0,2.0
84a8b1bffffffff,21.0,0.0,0.0
84a8c01ffffffff,57.0,0.0,0.0
84a8c03ffffffff,2.0,0.0,0.0
84a8c05ffffffff,24.0,0.0,2.0
84a8c09ffffffff,14.0,0.0,0.0
84a8c0dffffffff,26.0,0.0,0.0
84a8c25ffffffff,8.0,0.0,0.0
84a8c27ffffffff,41.0,0.0,6.0
84a8c43ffffffff,2.0,0.0,0.0
84a8c57ffffffff,3.0,0.0,0.0
84a8c6dffffffff,2.0,0.0,0.0
84a8c83ffffffff,1.0,0.0,1.0
84a8c97ffffffff,3.0,0.0,2.0
84a8c9bffffffff,10.0,0.0,10.0
84a8ca3ffffffff,5.0,0.0,0.0
84a8cc5ffffffff,2.0,0.0,2.0
84a8cc7ffffffff,1.0,0.0,1.0
84a8cc9ffffffff,1.0,0.0,0.0
84a8ccdffffffff,2.0,0.0,0.0
84a8ce3ffffffff,3.0,0.0,1.0
84a8ce9ffffffff,1.0,0.0,0.0
84a8cebffffffff,5.0,0.0,4.0
84a8d05ffffffff,27.0,0.0,0.0
84a8d11ffffffff,18.0,0.0,1.0
84a8d17ffffffff,2.0,0.0,2.0
84a8d19ffffffff,32.0,0.0,1.0
84a8d1bffffffff,6.0,0.0,0.0
84a8d1dffffffff,1.0,0.0,0.0
84a8d33ffffffff,2.0,0.0,2.0
84a8d35ffffffff,8.0,0.0,0.0
84a8d41ffffffff,8.0,0.0,0.0
84a8d43ffffffff,48.0,0.0,0.0
84a8d4bffffffff,4.0,0.0,0.0
84a8d53ffffffff,1.0,0.0,0.0
84a8d5dffffffff,2.0,0.0,0.0
84a8d69ffffffff,2.0,0.0,0.0
84a8d9dffffffff,10.0,0.0,0.0
84a8db5ffffffff,2.0,0.0,0.0
84a8dcbffffffff,1.0,0.0,0.0
84a8dd7ffffffff,2.0,0.0,0.0
84a8de3ffffffff,4.0,0.0,0.0
84a8de7ffffffff,2.0,0.0,0.0
84a8de9ffffffff,2.0,0.0,0.0
84a8e0dffffffff,1.0,0.0,0.0
84a8e45ffffffff,4.0,0.0,0.0
84a8e55ffffffff,4.0,0.0,0.0
84a8e61ffffffff,2.0,0.0,0.0
84a8e69ffffffff,10.0,0.0,2.0
84a8e6bffffffff,6.0,0.0,2.0
84a8e6dffffffff,14.0,0.0,0.0
84a8ec9ffffffff,4.0,0.0,0.0
84a8f03ffffffff,1.0,0.0,0.0
84a8f19ffffffff,1.0,0.0,0.0
84a8f1dffffffff,1.0,0.0,0.0
84a8f41ffffffff,16.0,0.0,0.0
84a8f43ffffffff,2.0,0.0,0.0
84a8f57ffffffff,2.0,0.0,0.0
84a8f59ffffffff,3.0,0.0,0.0
84a8f61ffffffff,2.0,0.0,0.0
84a8f6bffffffff,2.0,0.0,0.0
84a9011ffffffff,14.0,0.0,0.0
84a9013ffffffff,37.0,0.0,2.0
84a9015ffffffff,9.0,0.0,4.0
84a9017ffffffff,72.0,0.0,1.0
84a901dffffffff,9.0,0.0,0.0
84a9031ffffffff,6.0,0.0,0.0
84a9033ffffffff,18.0,0.0,1.0
84a9039ffffffff,5.0,0.0,0.0
84a903bffffffff,16.0,0.0,0.0
84a9051ffffffff,86.0,0.0,10.0
84a9053ffffffff,7.0,0.0,0.0
84a9057ffffffff,175.0,0.0,22.0
84a9059ffffffff,2.0,0.0,0.0
84a9085ffffffff,6.0,0.0,0.0
84a9089ffffffff,2.0,0.0,0.0
84a908bffffffff,1.0,0.0,0.0
84a9091ffffffff,5.0,0.0,0.0
84a9095ffffffff,31.0,0.0,0.0
84a909dffffffff,14.0,0.0,0.0
84a90a5ffffffff,1.0,0.0,1.0
84a90a7ffffffff,3.0,0.0,0.0
84a90adffffffff,2.0,0.0,0.0
84a90b3ffffffff,2.0,0.0,0.0
84a90bbffffffff,2.0,0.0,0.0
84a90c1ffffffff,4.0,0.0,0.0
84a90c3ffffffff,5.0,0.0,0.0
84a90c5ffffffff,15.0,0.0,0.0
84a90c7ffffffff,2.0,0.0,0.0
84a90c9ffffffff,7.0,0.0,0.0
84a90cbffffffff,2.0,0.0,0.0
84a90cdffffffff,20.0,0.0,0.0
84a90d1ffffffff,1.0,0.0,0.0
84a90dbffffffff,21.0,0.0,4.0
84a90e1ffffffff,5.0,0.0,0.0
84a90e5ffffffff,13.0,0.0,3.0
84a90e9ffffffff,83.0,0.0,11.0
84a90ebffffffff,8.0,0.0,0.0
84a90edffffffff,9.0,0.0,0.0
84a9181ffffffff,38.0,0.0,3.0
84a9187ffffffff,9.0,0.0,0.0
84a918bffffffff,24.0,0.0,1.0
84a9191ffffffff,8.0,0.0,1.0
84a9195ffffffff,4.0,0.0,0.0
84a9197ffffffff,5.0,0.0,0.0
84a919bffffffff,2.0,0.0,0.0
84a91b1ffffffff,28.0,0.0,0.0
84a91b5ffffffff,33.0,0.0,0.0
84a91b7ffffffff,60.0,0.0,1.0
84a91b9ffffffff,2.0,0.0,0.0
84a91bdffffffff,3.0,0.0,0.0
84a91d1ffffffff,2.0,0.0,0.0
84a91d3ffffffff,2.0,0.0,0.0
84a91d5ffffffff,31.0,0.0,0.0
84a91d7ffffffff,6.0,0.0,2.0
84a91dbffffffff,2.0,0.0,0.0
84a91ddffffffff,11.0,0.0,1.0
84a9213ffffffff,76.0,0.0,0.0
84a9217ffffffff,27.0,0.0,0.0
84a9219ffffffff,5.0,0.0,0.0
84a921bffffffff,28.0,0.0,2.0
84a9289ffffffff,2.0,0.0,0.0
84a9291ffffffff,7.0,0.0,0.0
84a9293ffffffff,20.0,0.0,0.0
84a92a5ffffffff,5.0,0.0,0.0
84a92adffffffff,2.0,0.0,0.0
84a92c5ffffffff,7.0,0.0,0.0
84a92cbffffffff,264.0,0.0,0.0
84a92cdffffffff,24.0,0.0,0.0
84a92d1ffffffff,17.0,0.0,1.0
84a92d3ffffffff,4.0,0.0,0.0
84a92d5ffffffff,1.0,0.0,1.0
84a92d7ffffffff,23.0,0.0,0.0
84a92d9ffffffff,73.0,0.0,6.0
84a92dbffffffff,1.0,0.0,0.0
84a92ddffffffff,16.0,0.0,0.0
84a92e1ffffffff,122.0,0.0,6.0
84a92e3ffffffff,4.0,0.0,0.0
84a92e7ffffffff,4.0,0.0,0.0
84a92e9ffffffff,96.0,0.0,6.0
84a92ebffffffff,38.0,0.0,0.0
84a9401ffffffff,3.0,0.0,0.0
84a9403ffffffff,2.0,0.0,0.0
84a9407ffffffff,6.0,0.0,0.0
84a9409ffffffff,2.0,0.0,0.0
84a940dffffffff,28.0,0.0,0.0
84a9411ffffffff,459.0,0.0,0.0
84a9413ffffffff,51.0,0.0,0.0
84a9417ffffffff,26.0,0.0,0.0
84a9419ffffffff,53.0,0.0,0.0
84a941bffffffff,125.0,0.0,0.0
84a9425ffffffff,29.0,0.0,0.0
84a9427ffffffff,5.0,0.0,0.0
84a9429ffffffff,67.0,0.0,0.0
84a9431ffffffff,13.0,0.0,0.0
84a9433ffffffff,21.0,0.0,0.0
84a9435ffffffff,28.0,0.0,0.0
84a9439ffffffff,7.0,0.0,0.0
84a943dffffffff,9.0,0.0,0.0
84a9441ffffffff,411.0,0.0,0.0
84a9443ffffffff,53.0,0.0,0.0
84a9445ffffffff,257.0,0.0,0.0
84a9447ffffffff,82.0,0.0,0.0
84a9449ffffffff,44.0,0.0,0.0
84a944bffffffff,79.0,0.0,0.0
84a944dffffffff,18.0,0.0,0.0
84a9451ffffffff,14.0,0.0,0.0
84a9453ffffffff,167.0,0.0,0.0
84a9457ffffffff,141.0,0.0,0.0
84a9459ffffffff,5.0,0.0,0.0
84a945bffffffff,63.0,0.0,0.0
84a9461ffffffff,190.0,0.0,0.0
84a9463ffffffff,31.0,0.0,0.0
84a9465ffffffff,434.0,0.0,0.0
84a9467ffffffff,139.0,0.0,0.0
84a9469ffffffff,3.0,0.0,0.0
84a946bffffffff,214.0,0.0,0.0
84a946dffffffff,16.0,0.0,0.0
84a9483ffffffff,4.0,0.0,0.0
84a948bffffffff,4.0,0.0,0.0
84a9497ffffffff,1.0,0.0,0.0
84a9499ffffffff,2.0,0.0,0.0
84a949bffffffff,1.0,0.0,0.0
84a949dffffffff,1.0,0.0,0.0
84a94a9ffffffff,16.0,0.0,0.0
84a94abffffffff,5.0,0.0,0.0
84a94b1ffffffff,27.0,0.0,0.0
84a94b3ffffffff,10.0,0.0,0.0
84a94b5ffffffff,11.0,0.0,0.0
84a94c1ffffffff,12.0,0.0,0.0
84a94c3ffffffff,3.0,0.0,0.0
84a94c5ffffffff,2.0,0.0,0.0
84a94c7ffffffff,23.0,0.0,0.0
84a94c9ffffffff,5.0,0.0,0.0
84a94cbffffffff,15.0,0.0,0.0
84a94cdffffffff,9.0,0.0,0.0
84a94d1ffffffff,6.0,0.0,0.0
84a94d5ffffffff,4.0,0.0,0.0
84a94d7ffffffff,2.0,0.0,0.0
84a94ddffffffff,11.0,0.0,0.0
84a94e1ffffffff,9.0,0.0,0.0
84a94e3ffffffff,11.0,0.0,0.0
84a94e5ffffffff,1845.0,0.0,0.0
84a94e7ffffffff,96.0,0.0,0.0
84a94e9ffffffff,14.0,0.0,0.0
84a94edffffffff,38.0,0.0,0.0
84a9501ffffffff,25.0,0.0,0.0
84a9503ffffffff,1.0,0.0,0.0
84a9509ffffffff,6.0,0.0,0.0
84a950bffffffff,5.0,0.0,0.0
84a9515ffffffff,3.0,0.0,0.0
84a9521ffffffff,6.0,0.0,0.0
84a9525ffffffff,2.0,0.0,0.0
84a9527ffffffff,13.0,0.0,0.0
84a9531ffffffff,61.0,0.0,1.0
84a9533ffffffff,11.0,0.0,0.0
84a953bffffffff,90.0,0.0,0.0
84a9543ffffffff,1.0,0.0,0.0
84a9545ffffffff,2.0,0.0,0.0
84a9547ffffffff,1.0,0.0,0.0
84a9551ffffffff,5.0,0.0,0.0
84a9553ffffffff,4.0,0.0,0.0
84a955bffffffff,28.0,0.0,0.0
84a9587ffffffff,2.0,0.0,0.0
84a9595ffffffff,4.0,0.0,0.0
84a9599ffffffff,21.0,0.0,0.0
84a959bffffffff,2.0,0.0,0.0
84a95a5ffffffff,55.0,0.0,0.0
84a95a9ffffffff,13.0,0.0,0.0
84a95abffffffff,33.0,0.0,0.0
84a95adffffffff,9.0,0.0,0.0
84a95b3ffffffff,4.0,0.0,0.0
84a95bbffffffff,8.0,0.0,0.0
84a95c3ffffffff,6.0,0.0,0.0
84a95c5ffffffff,35.0,0.0,0.0
84a95cbffffffff,1.0,0.0,0.0
84a95d1ffffffff,214.0,0.0,0.0
84a95d3ffffffff,7.0,0.0,0.0
84a95d7ffffffff,4.0,0.0,0.0
84a95d9ffffffff,67.0,0.0,0.0
84a95dbffffffff,232.0,0.0,0.0
84a95e5ffffffff,3.0,0.0,0.0
84a95e9ffffffff,3.0,0.0,0.0
84a95edffffffff,399.0,0.0,5.0
84a9601ffffffff,28.0,0.0,0.0
84a9603ffffffff,2.0,0.0,0.0
84a9605ffffffff,19.0,0.0,0.0
84a9607ffffffff,16.0,0.0,0.0
84a960bffffffff,7.0,0.0,0.0
84a960dffffffff,2.0,0.0,0.0
84a9611ffffffff,92.0,0.0,0.0
84a9613ffffffff,41.0,0.0,0.0
84a9615ffffffff,7.0,0.0,0.0
84a9617ffffffff,10.0,0.0,0.0
84a961dffffffff,9.0,0.0,0.0
84a9621ffffffff,47.0,0.0,0.0
84a9623ffffffff,382.0,0.0,0.0
84a9625ffffffff,54.0,0.0,0.0
84a9627ffffffff,486.0,0.0,0.0
84a9629ffffffff,8.0,0.0,0.0
84a962bffffffff,49.0,0.0,0.0
84a962dffffffff,43.0,0.0,0.0
84a9631ffffffff,36.0,0.0,0.0
84a9633ffffffff,11.0,0.0,0.0
84a9635ffffffff,2.0,0.0,0.0
84a9637ffffffff,51.0,0.0,0.0
84a9639ffffffff,4.0,0.0,0.0
84a963bffffffff,6.0,0.0,0.0
84a963dffffffff,67.0,0.0,0.0
84a9641ffffffff,7.0,0.0,0.0
84a9645ffffffff,63.0,0.0,0.0
84a9647ffffffff,3.0,0.0,0.0
84a9649ffffffff,26.0,0.0,0.0
84a964bffffffff,2.0,0.0,0.0
84a964dffffffff,5.0,0.0,0.0
84a9653ffffffff,4.0,0.0,0.0
84a9657ffffffff,4.0,0.0,0.0
84a9659ffffffff,22.0,0.0,0.0
84a9661ffffffff,14.0,0.0,2.0
84a9669ffffffff,30.0,0.0,0.0
84a966bffffffff,2.0,0.0,0.0
84a9681ffffffff,6.0,0.0,0.0
84a9683ffffffff,5.0,0.0,0.0
84a9685ffffffff,77.0,0.0,0.0
84a9687ffffffff,18.0,0.0,0.0
84a968bffffffff,5.0,0.0,0.0
84a968dffffffff,3.0,0.0,0.0
84a9691ffffffff,1.0,0.0,0.0
84a9695ffffffff,2.0,0.0,0.0
84a9699ffffffff,2.0,0.0,0.0
84a96a1ffffffff,5.0,0.0,0.0
84a96a3ffffffff,11.0,0.0,0.0
84a96a5ffffffff,89.0,0.0,0.0
84a96a7ffffffff,94.0,0.0,0.0
84a96a9ffffffff,29.0,0.0,0.0
84a96abffffffff,20.0,0.0,0.0
84a96adffffffff,551.0,0.0,0.0
84a96b3ffffffff,4.0,0.0,0.0
84a96b5ffffffff,4.0,0.0,0.0
84a96b9ffffffff,13.0,0.0,0.0
84a96bbffffffff,4.0,0.0,0.0
84a96bdffffffff,2.0,0.0,0.0
84a96c1ffffffff,12.0,0.0,0.0
84a96c7ffffffff,8.0,0.0,0.0
84a96cdffffffff,2.0,0.0,0.0
84a96d3ffffffff,2.0,0.0,0.0
84a96e1ffffffff,52.0,0.0,0.0
84a96e3ffffffff,17.0,0.0,0.0
84a96e5ffffffff,69.0,0.0,0.0
84a96e7ffffffff,296.0,0.0,0.0
84a96e9ffffffff,21.0,0.0,0.0
84a96ebffffffff,1.0,0.0,0.0
84a96edffffffff,2.0,0.0,0.0
84a9711ffffffff,14.0,0.0,0.0
84a9713ffffffff,1.0,0.0,0.0
84a9717ffffffff,113.0,0.0,0.0
84a9719ffffffff,26.0,0.0,0.0
84a971bffffffff,4.0,0.0,0.0
84a971dffffffff,1.0,0.0,0.0
84a9723ffffffff,6.0,0.0,0.0
84a973bffffffff,5.0,0.0,0.0
84a9745ffffffff,6.0,0.0,0.0
84a974dffffffff,41.0,0.0,0.0
84a9753ffffffff,7.0,0.0,0.0
84a9755ffffffff,13.0,0.0,0.0
84a975bffffffff,2.0,0.0,0.0
84a975dffffffff,4.0,0.0,0.0
84a9761ffffffff,10.0,0.0,0.0
84a9765ffffffff,83.0,0.0,0.0
84a976dffffffff,5.0,0.0,0.0
84b2297ffffffff,2.0,0.0,0.0
84b2413ffffffff,9.0,0.0,0.0
84b2421ffffffff,3.0,0.0,0.0
84b242bffffffff,12.0,0.0,0.0
84b2435ffffffff,5.0,0.0,0.0
84b243bffffffff,2.0,0.0,0.0
84b2451ffffffff,2.0,0.0,0.0
84b2453ffffffff,21.0,0.0,0.0
84b245dffffffff,6.0,0.0,0.0
84b249bffffffff,3.0,0.0,0.0
84b24a9ffffffff,11.0,0.0,0.0
84b24adffffffff,16.0,0.0,0.0
84b24c1ffffffff,21.0,0.0,0.0
84b24c5ffffffff,4.0,0.0,0.0
84b24c7ffffffff,2.0,0.0,0.0
84b24cdffffffff,2.0,0.0,0.0
84b24d1ffffffff,4.0,0.0,0.0
84b24d3ffffffff,13.0,0.0,0.0
84b24d7ffffffff,1.0,0.0,0.0
84b24dbffffffff,6.0,0.0,0.0
84b24e5ffffffff,26.0,0.0,0.0
84b2525ffffffff,5.0,0.0,0.0
84b2591ffffffff,7.0,0.0,0.0
84b2595ffffffff,2.0,0.0,0.0
84b25c1ffffffff,2.0,0.0,0.0
84b25d1ffffffff,10.0,0.0,0.0
84b25d3ffffffff,4.0,0.0,0.0
84b25d5ffffffff,140.0,0.0,0.0
84b25ddffffffff,4.0,0.0,0.0
84b262dffffffff,62.0,0.0,0.0
84b2631ffffffff,3.0,0.0,0.0
84b2633ffffffff,6.0,0.0,0.0
84b263dffffffff,2.0,0.0,0.0
84b2661ffffffff,5.0,0.0,0.0
84b2663ffffffff,5.0,0.0,0.0
84b2683ffffffff,11.0,0.0,0.0
84b2689ffffffff,4.0,0.0,0.0
84b268bffffffff,54.0,0.0,0.0
84b268dffffffff,11.0,0.0,0.0
84b2691ffffffff,52.0,0.0,0.0
84b2693ffffffff,22.0,0.0,0.0
84b2695ffffffff,10.0,0.0,0.0
84b2699ffffffff,7.0,0.0,0.0
84b269bffffffff,8.0,0.0,0.0
84b269dffffffff,26.0,0.0,0.0
84b26adffffffff,3.0,0.0,0.0
84b26cbffffffff,2.0,0.0,0.0
84b26d1ffffffff,15.0,0.0,0.0
84b26d3ffffffff,4.0,0.0,0.0
84b26d5ffffffff,9.0,0.0,0.0
84b26d7ffffffff,102.0,0.0,0.0
84b26d9ffffffff,3.0,0.0,0.0
84b26ddffffffff,8.0,0.0,0.0
84b26e3ffffffff,2.0,0.0,0.0
84b26e7ffffffff,8.0,0.0,0.0
84b2701ffffffff,2.0,0.0,0.0
84b2703ffffffff,2.0,0.0,0.0
84b2709ffffffff,2.0,0.0,0.0
84b2749ffffffff,62.0,0.0,0.0
84b274bffffffff,3.0,0.0,0.0
84b274dffffffff,2.0,0.0,0.0
84b275bffffffff,270.0,0.0,0.0
84b275dffffffff,18.0,0.0,0.0
84b3405ffffffff,3.0,0.0,0.0
84b3407ffffffff,7.0,0.0,0.0
84b340dffffffff,69.0,0.0,0.0
84b3419ffffffff,2.0,0.0,0.0
84b3421ffffffff,21.0,0.0,0.0
84b3423ffffffff,45.0,0.0,0.0
84b3425ffffffff,2.0,0.0,0.0
84b3427ffffffff,7.0,0.0,0.0
84b3429ffffffff,47.0,0.0,0.0
84b342bffffffff,22.0,0.0,0.0
84b3439ffffffff,12.0,0.0,0.0
84b343bffffffff,50.0,0.0,0.0
84b3445ffffffff,50.0,0.0,0.0
84b3447ffffffff,1.0,0.0,0.0
84b3457ffffffff,2.0,0.0,0.0
84b3463ffffffff,24.0,0.0,0.0
84b3467ffffffff,3.0,0.0,0.0
84b3481ffffffff,2.0,0.0,0.0
84b348bffffffff,4.0,0.0,0.0
84b3491ffffffff,10.0,0.0,0.0
84b3493ffffffff,1.0,0.0,0.0
84b3495ffffffff,3.0,0.0,0.0
84b3499ffffffff,2.0,0.0,0.0
84b349dffffffff,8.0,0.0,0.0
84b34b9ffffffff,4.0,0.0,0.0
84b34bdffffffff,8.0,0.0,0.0
84b34c1ffffffff,2.0,0.0,0.0
84b34c3ffffffff,6.0,0.0,0.0
84b34c7ffffffff,12.0,0.0,0.0
84b34d3ffffffff,3.0,0.0,0.0
84b34d5ffffffff,1.0,0.0,0.0
84b34d7ffffffff,18.0,0.0,0.0
84b34d9ffffffff,63.0,0.0,0.0
84b34dbffffffff,135.0,0.0,0.0
84b34edffffffff,2.0,0.0,0.0
84b3511ffffffff,40.0,0.0,0.0
84b3513ffffffff,293.0,0.0,0.0
84b3519ffffffff,30.0,0.0,0.0
84b351bffffffff,3.0,0.0,0.0
84b3585ffffffff,2.0,0.0,0.0
84b3589ffffffff,58.0,0.0,0.0
84b35a3ffffffff,3.0,0.0,0.0
84b35abffffffff,7.0,0.0,0.0
84b35b5ffffffff,3.0,0.0,0.0
84b35c1ffffffff,4.0,0.0,0.0
84b35c3ffffffff,23.0,0.0,0.0
84b35c5ffffffff,59.0,0.0,0.0
84b35c7ffffffff,15.0,0.0,0.0
84b35c9ffffffff,3.0,0.0,0.0
84b35cdffffffff,122.0,0.0,0.0
84b35d3ffffffff,8.0,0.0,0.0
84b35d5ffffffff,3.0,0.0,0.0
84b35d7ffffffff,6.0,0.0,0.0
84b35d9ffffffff,2.0,0.0,0.0
84b35ddffffffff,1.0,0.0,0.0
84b35e1ffffffff,64.0,0.0,0.0
84b35e3ffffffff,6.0,0.0,0.0
84b35e9ffffffff,325.0,0.0,0.0
84b35ebffffffff,39.0,0.0,0.0
84b3623ffffffff,5.0,0.0,0.0
84b3629ffffffff,22.0,0.0,0.0
84b3631ffffffff,2.0,0.0,0.0
84b3633ffffffff,5.0,0.0,0.0
84b3661ffffffff,4.0,0.0,0.0
84b3663ffffffff,1.0,0.0,0.0
84b3667ffffffff,1.0,0.0,0.0
84b3669ffffffff,2.0,0.0,0.0
84b366dffffffff,68.0,0.0,0.0
84b3683ffffffff,6.0,0.0,0.0
84b368bffffffff,13.0,0.0,0.0
84b3691ffffffff,3.0,0.0,0.0
84b3695ffffffff,6.0,0.0,0.0
84b3699ffffffff,185.0,0.0,0.0
84b369bffffffff,21.0,0.0,0.0
84b369dffffffff,16.0,0.0,0.0
84b36a7ffffffff,2.0,0.0,0.0
84b36a9ffffffff,6.0,0.0,0.0
84b36b3ffffffff,11.0,0.0,0.0
84b36b5ffffffff,7.0,0.0,0.0
84b36c3ffffffff,2.0,0.0,0.0
84b36d3ffffffff,4.0,0.0,0.0
84b36d5ffffffff,15.0,0.0,0.0
84b36d7ffffffff,34.0,0.0,0.0
84b36dbffffffff,3.0,0.0,0.0
84b36e9ffffffff,2.0,0.0,0.0
84c205bffffffff,5.0,0.0,0.0
84c2183ffffffff,11.0,0.0,0.0
84c218bffffffff,4.0,0.0,0.0
84c219bffffffff,2.0,0.0,0.0
84c219dffffffff,4.0,0.0,0.0
84c21b1ffffffff,2.0,0.0,0.0
84c21b3ffffffff,15.0,0.0,0.0
84c21bbffffffff,15.0,0.0,0.0
84c21ddffffffff,22.0,0.0,0.0
84c22a5ffffffff,3.0,0.0,0.0
84c2893ffffffff,11.0,0.0,0.0
84c2c03ffffffff,12.0,0.0,0.0
84c2c05ffffffff,15.0,0.0,0.0
